date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-04-05,2,27,27,3968.4437878388317,8087.8459220868162,16376.303414078444,0,True
2025-04-06,2,27,27,8087.8459220868162,8281.5942968916333,37446.860392422859,11.326636657274548,True
2025-04-07,2,27,27,8281.5942968916333,8263.3142316642607,37277.676544309303,0,True
2025-04-08,2,27,27,8263.3142316642607,7918.553131565046,38103.937888809509,158.86317719371451,True
2025-04-09,2,27,27,7918.553131565046,7906.0780589862534,43726.67363961802,952.2366486488005,True
2025-04-10,2,27,27,7906.0780589862534,3178.9874511966113,35414.726842324599,163.76001054007079,True
2025-04-11,2,27,27,3178.9874511966113,3268.7640584085284,13778.091275547285,9.7512250169494905,False
2025-04-12,2,27,27,3268.7640584085284,8264.0984452273806,16065.561535808927,0,True
2025-04-13,2,27,27,8264.0984452273806,8180.4340065360211,36233.221498743078,11.115246382109831,True
2025-04-14,2,27,27,8180.4340065360211,8125.3211092683941,36137.683275867341,13.274225310138377,True
2025-04-15,2,27,27,8125.3211092683941,8313.3194090081579,36161.289905233869,5.8062100482210326,True
2025-04-16,2,27,27,8313.3194090081579,8177.7833264623368,35972.181210361865,13.988373647787512,True
2025-04-17,2,27,27,8177.7833264623368,3026.4163642891554,33202.411855555954,0,True
2025-04-18,2,27,27,3026.4163642891554,3284.941035972372,13275.848245605805,28.061281101934696,False
2025-04-19,2,27,27,3284.941035972372,8572.9816437635363,15688.446456777037,31.303526829435519,True
2025-04-20,2,27,27,8572.9816437635363,8368.353380745868,35223.711944447277,45.994158415528346,False
2025-04-21,2,27,27,8368.353380745868,7977.9979718788636,35255.412734912097,8.3476310222125587,False
2025-04-22,2,27,27,7977.9979718788636,8118.9817112651717,35151.593723904414,3.5910257973431641,False
2025-04-23,2,27,27,8118.9817112651717,8387.9580024414117,35251.854909920039,21.323765114285067,False
2025-04-24,2,27,27,8387.9580024414117,2332.8247972835115,31856.867479416898,0,False
2025-04-25,2,27,27,2332.8247972835115,2396.549024610496,12448.152849226479,0,False
2025-04-26,2,27,27,2396.549024610496,7595.0837168502076,15266.743417936914,32.714321022480476,False
2025-04-27,2,27,27,7595.0837168502076,7943.9327014440014,36525.129513811116,553.15997255721163,False
2025-04-28,2,27,27,7943.9327014440014,8100.9981057050336,58525.833973617344,3983.240886746948,False
2025-04-29,2,27,27,8100.9981057050336,8052.0401553850261,35384.65782556872,295.9750038810991,False
2025-04-30,2,27,27,8052.0401553850261,7988.3828659077244,33484.187873025439,0,False
2025-05-01,2,27,27,7988.3828659077244,1407.7316791889721,42656.077467288182,2206.9350301729746,False
2025-05-02,2,27,27,1407.7316791889721,1697.3839861172053,31330.909267067062,3326.4407652160908,False
2025-05-03,2,27,27,1697.3839861172053,7691.3199242286573,24929.194053335774,1685.8056009759198,False
2025-05-04,2,27,27,7691.3199242286573,7537.1876444805066,43020.348387622624,1475.2509891969198,True
