date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,grid,charge_cap,discharge_cap,price,charge,discharge,emergency,spill,soc,g0,initial_soc,adjustment_cost,lag_observation,planned_cost,emergency_cost,total_cost
2025-01-07,12,2025-01-07 02:10:00,0,670.69501666666656,4024.1700999999998,0,0,0,0,0.42930000000000001,0,0,670.69501666666656,0,6000,0,6000,0,660.40333333333331,0,1439.6468532749998,1439.6468532749998
2025-01-07,13,2025-01-07 02:20:00,0,674.46179999999993,4046.7707999999998,0,0,0,0,0.43240000000000001,0,0,674.46179999999993,0,6000,0,6000,0,670.69501666666656,0,1458.1864115999997,1458.1864115999997
2025-01-07,14,2025-01-07 02:30:00,0,677.02999999999997,4062.1799999999998,0,0,0,0,0.43669999999999998,0,0,677.02999999999997,0,6000,0,6000,0,674.46179999999993,0,1478.2950049999999,1478.2950049999999
2025-01-07,15,2025-01-07 02:40:00,0,672.16294999999991,4032.9776999999999,0,0,0,0,0.43480000000000002,0,0,672.16294999999991,0,6000,0,6000,0,677.02999999999997,0,1461.2822532999999,1461.2822532999999
2025-01-07,16,2025-01-07 02:50:00,0,657.87911666666662,3947.2746999999999,0,0,0,0,0.4335,0,0,657.87911666666662,0,6000,0,6000,0,672.16294999999991,0,1425.9529853749998,1425.9529853749998
2025-01-07,17,2025-01-07 03:00:00,0,645.54999999999995,3873.3000000000002,0,0,0,0,0.43569999999999998,0,0,645.54999999999995,0,6000,0,6000,0,657.87911666666662,0,1406.3306749999997,1406.3306749999997
2025-01-07,18,2025-01-07 03:10:00,0,649.47811666666666,3896.8687,0,0,0,0,0.43740000000000001,0,0,649.47811666666666,0,6000,0,6000,0,645.54999999999995,0,1420.4086411500002,1420.4086411500002
2025-01-07,19,2025-01-07 03:20:00,0,648.51724999999999,3891.1035000000002,0,0,0,0,0.43709999999999999,0,0,648.51724999999999,0,6000,0,6000,0,649.47811666666666,0,1417.3344498749998,1417.3344498749998
2025-01-07,20,2025-01-07 03:30:00,0,645.17166666666662,3871.0300000000002,0,0,0,0,0.43559999999999999,0,0,645.17166666666662,0,6000,0,6000,0,648.51724999999999,0,1405.1838899999998,1405.1838899999998
2025-01-07,21,2025-01-07 03:40:00,0,661.45181666666667,3968.7109,0,0,0,0,0.43530000000000002,0,0,661.45181666666667,0,6000,0,6000,0,645.17166666666662,0,1439.6498789749999,1439.6498789749999
2025-01-07,22,2025-01-07 03:50:00,0,668.78023333333329,4012.6813999999999,0,0,0,0,0.436,0,0,668.78023333333329,0,6000,0,6000,0,661.45181666666667,0,1457.9409086666667,1457.9409086666667
2025-01-07,23,2025-01-07 04:00:00,0,670.44999999999993,4022.6999999999998,0,0,0,0,0.43780000000000002,0,0,670.44999999999993,0,6000,0,6000,0,668.78023333333329,0,1467.6150499999999,1467.6150499999999
2025-01-07,24,2025-01-07 04:10:00,0,695.56399999999996,4173.384,0,0,0,0,0.44009999999999999,0,0,695.56399999999996,0,6000,0,6000,0,670.44999999999993,0,1530.5885819999999,1530.5885819999999
2025-01-07,25,2025-01-07 04:20:00,0,699.69879999999989,4198.1927999999998,0,0,0,0,0.43890000000000001,0,0,699.69879999999989,0,6000,0,6000,0,695.56399999999996,0,1535.4890165999998,1535.4890165999998
2025-01-07,26,2025-01-07 04:30:00,0,681.87833333333333,4091.27,0,0,0,0,0.43640000000000001,0,0,681.87833333333333,0,6000,0,6000,0,699.69879999999989,0,1487.8585233333333,1487.8585233333333
2025-01-07,27,2025-01-07 04:40:00,0,689.50333333333333,4137.0200000000004,0,0,0,0,0.43930000000000002,0,0,689.50333333333333,0,6000,0,6000,0,681.87833333333333,0,1514.494071666667,1514.494071666667
2025-01-07,28,2025-01-07 04:50:00,0,714.23546666666664,4285.4128000000001,0,0,0,0,0.44219999999999998,0,0,714.23546666666664,0,6000,0,6000,0,689.50333333333333,0,1579.1746167999997,1579.1746167999997
2025-01-07,29,2025-01-07 05:00:00,0,734.07833333333338,4404.4700000000003,0,0,0,0,0.4395,0,0,734.07833333333338,0,6000,0,6000,0,714.23546666666664,0,1613.1371374999999,1613.1371374999999
2025-01-07,30,2025-01-07 05:10:00,0,731.41148333333331,4388.4703,0.0014,0,0,0,0.43330000000000002,0,0,731.41148333333331,0,6000,0,6000,0,734.07833333333338,0,1584.6029786416666,1584.6029786416666
2025-01-07,31,2025-01-07 05:20:00,0,703.37879999999996,4220.2727999999997,0,0,0,0,0.44390000000000002,0,0,703.37879999999996,0,6000,0,6000,0,731.41148333333331,0,1561.1492466,1561.1492466
2025-01-07,32,2025-01-07 05:30:00,0,675.93166666666662,4055.5900000000001,0,0,0,0,0.43009999999999998,0,0,675.93166666666662,0,6000,0,6000,0,703.37879999999996,0,1453.5910491666666,1453.5910491666666
2025-01-07,33,2025-01-07 05:40:00,0,696.55891666666662,4179.3732,0.019699999999999999,0,0,0,0.37130000000000002,0,0,696.55891666666662,0,6000,0,6000,0,675.93166666666662,0,1293.1616287916665,1293.1616287916665
2025-01-07,34,2025-01-07 05:50:00,0,794.0757666666666,4764.4546,0,0,0,0,0.57079999999999997,0,0,794.0757666666666,0,6000,0,6000,0,696.55891666666662,0,2266.2922380666664,2266.2922380666664
2025-01-07,35,2025-01-07 06:00:00,0,893.79500000000007,5362.7700000000004,0,0,0,0,0.90990000000000004,0,0,893.79500000000007,0,6000,0,6000,0,794.0757666666666,0,4066.3203525000004,4066.3203525000004
2025-01-07,36,2025-01-07 06:10:00,0,883.31618333333313,5300.1719999999996,0.27489999999999998,0,0,0,0.93679999999999997,0,0,883.31618333333313,0,6000,0,6000,0,893.79500000000007,0,4137.4530027333321,4137.4530027333321
2025-01-07,37,2025-01-07 06:20:00,0,887.00904999999989,5322.0542999999998,0,0,0,0,0.87580000000000002,0,0,887.00904999999989,0,6000,0,6000,0,883.31618333333313,0,3884.2126299500001,3884.2126299500001
2025-01-07,38,2025-01-07 06:30:00,0,933.88666666666654,5603.3199999999997,0,0,0,0,0.87590000000000001,0,0,933.88666666666654,0,6000,0,6000,0,887.00904999999989,0,4089.9566566666663,4089.9566566666663
2025-01-07,39,2025-01-07 06:40:00,0,929.46074999999996,5580.5931,3.8285999999999998,0,0,0,0.86009999999999998,0,0,929.46074999999996,0,6000,0,6000,0,933.88666666666654,0,3997.1459553749996,3997.1459553749996
2025-01-07,40,2025-01-07 06:50:00,0,909.12031666666655,5454.7218999999996,0,0,0,0,0.84419999999999995,0,0,909.12031666666655,0,6000,0,6000,0,929.46074999999996,0,3837.3968566499998,3837.3968566499998
2025-01-07,41,2025-01-07 07:00:00,0,894.57416666666654,5396.9200000000001,29.475000000000001,0,0,0,0.83340000000000003,0,0,894.57416666666654,0,6000,0,6000,0,909.12031666666655,0,3727.6905524999993,3727.6905524999993
2025-01-07,42,2025-01-07 07:10:00,0,858.89591666666661,5380.2708000000002,226.89529999999999,0,0,0,0.80920000000000003,0,0,858.89591666666661,0,6000,0,6000,0,894.57416666666654,0,3475.0928788333335,3475.0928788333335
2025-01-07,43,2025-01-07 07:20:00,0,832.58945000000006,5493.9268000000002,498.39010000000002,0,0,0,0.79720000000000002,0,0,832.58945000000006,0,6000,0,6000,0,858.89591666666661,0,3318.7015477000004,3318.7015477000004
2025-01-07,44,2025-01-07 07:30:00,0,791.14166666666665,5514.25,767.39999999999998,0,0,0,0.76439999999999997,0,0,791.14166666666665,0,6000,0,6000,0,832.58945000000006,0,3023.7434499999999,3023.7434499999999
2025-01-07,45,2025-01-07 07:40:00,0,706.25350000000003,5260.9650000000001,1023.444,0,0,0,0.68989999999999996,0,0,706.25350000000003,0,6000,0,6000,0,791.14166666666665,0,2436.2214482499999,2436.2214482499999
2025-01-07,46,2025-01-07 07:50:00,0,787.51859999999999,6012.6373999999996,1287.5257999999999,0,0,0,0.85999999999999999,0,0,787.51859999999999,0,6000,0,6000,0,706.25350000000003,0,3386.32998,3386.32998
2025-01-07,47,2025-01-07 08:00:00,0,954.94624999999996,7323.54,1593.8625,0,0,0,1.1617,0,0,954.94624999999996,0,6000,0,6000,0,787.51859999999999,0,5546.8052931249995,5546.8052931249995
2025-01-07,48,2025-01-07 08:10:00,0,904.69341666666662,7373.5664999999999,1945.4059999999999,0,0,0,1.1682999999999999,0,0,904.69341666666662,0,6000,0,6000,0,954.94624999999996,0,5284.7665934583329,5284.7665934583329
2025-01-07,49,2025-01-07 08:20:00,0,826.92971666666665,7165.9026000000003,2204.3243000000002,0,0,0,1.0955999999999999,0,0,826.92971666666665,0,6000,0,6000,0,904.69341666666662,0,4529.9209879,4529.9209879
2025-01-07,50,2025-01-07 08:30:00,0,817.17999999999995,7287.3299999999999,2384.25,0,0,0,1.0849,0,0,817.17999999999995,0,6000,0,6000,0,826.92971666666665,0,4432.7929100000001,4432.7929100000001
2025-01-07,51,2025-01-07 08:40:00,0,773.21018333333325,7285.1872999999996,2645.9261999999999,0,0,0,1.0609999999999999,0,0,773.21018333333325,0,6000,0,6000,0,817.17999999999995,0,4101.8800225833329,4101.8800225833329
2025-01-07,52,2025-01-07 08:50:00,0,690.52483333333339,7133.4233000000004,2990.2743,0,0,0,1.0429999999999999,0,0,690.52483333333339,0,6000,0,6000,0,773.21018333333325,0,3601.0870058333335,3601.0870058333335
2025-01-07,53,2025-01-07 09:00:00,0,609.85833333333323,7004.4499999999998,3345.3000000000002,0,0,0,1.036,0,0,609.85833333333323,0,6000,0,6000,0,690.52483333333339,0,3159.066166666666,3159.066166666666
2025-01-07,54,2025-01-07 09:10:00,0,575.85050000000001,7074.6297000000004,3619.5266999999999,0,0,0,1.0146999999999999,0,0,575.85050000000001,0,6000,0,6000,0,609.85833333333323,0,2921.5775117499998,2921.5775117499998
2025-01-07,55,2025-01-07 09:20:00,0,574.76119999999992,7221.0117,3772.4445000000001,0,0,0,0.99219999999999997,0,0,574.76119999999992,0,6000,0,6000,0,575.85050000000001,0,2851.3903131999996,2851.3903131999996
2025-01-07,56,2025-01-07 09:30:00,0,564.86708333333331,7285.6400000000003,3896.4375,0,0,0,0.96999999999999997,0,0,564.86708333333331,0,6000,0,6000,0,574.76119999999992,0,2739.6053541666665,2739.6053541666665
2025-01-07,57,2025-01-07 09:40:00,0,510.57353333333333,7196.3454000000002,4132.9041999999999,0,0,0,0.94220000000000004,0,0,510.57353333333333,0,6000,0,6000,0,564.86708333333331,0,2405.3119155333334,2405.3119155333334
2025-01-07,58,2025-01-07 09:50:00,0,452.14429999999993,7060.0998,4347.2340000000004,0,0,0,0.95689999999999997,0,0,452.14429999999993,0,6000,0,6000,0,510.57353333333333,0,2163.2844033499996,2163.2844033499996
2025-01-07,59,2025-01-07 10:00:00,0,417.05791666666664,7000.21,4497.8625000000002,0,0,0,0.99770000000000003,0,0,417.05791666666664,0,6000,0,6000,0,452.14429999999993,0,2080.4934172916664,2080.4934172916664
2025-01-07,60,2025-01-07 10:10:00,0,393.37343333333331,7055.8078999999998,4695.5672999999997,0,0,0,0.9919,0,0,393.37343333333331,0,6000,0,6000,0,417.05791666666664,0,1950.9355426166667,1950.9355426166667
2025-01-07,61,2025-01-07 10:20:00,0,342.12345000000005,7050.7147000000004,4997.9740000000002,0,0,0,0.95879999999999999,0,0,342.12345000000005,0,6000,0,6000,0,393.37343333333331,0,1640.1398193,1640.1398193
2025-01-07,62,2025-01-07 10:30:00,0,287.82666666666665,6968.5600000000004,5241.6000000000004,0,0,0,0.95489999999999997,0,0,287.82666666666665,0,6000,0,6000,0,342.12345000000005,0,1374.2284199999999,1374.2284199999999
2025-01-07,63,2025-01-07 10:40:00,0,296.6873833333334,6977.9993000000004,5197.875,0,0,0,0.9839,0,0,296.6873833333334,0,6000,0,6000,0,287.82666666666665,0,1459.5535823083337,1459.5535823083337
2025-01-07,64,2025-01-07 10:50:00,0,323.03888333333327,7123.1233000000002,5184.8900000000003,0,0,0,0.79900000000000004,0,0,323.03888333333327,0,6000,0,6000,0,296.6873833333334,0,1290.5403389166665,1290.5403389166665
2025-01-07,65,2025-01-07 11:00:00,0,314.21333333333325,7156.1300000000001,5270.8500000000004,0,0,0,0.50249999999999995,0,0,314.21333333333325,0,6000,0,6000,0,323.03888333333327,0,789.46099999999967,789.46099999999967
2025-01-07,66,2025-01-07 11:10:00,0,265.00991666666653,6821.5568999999996,5231.4974000000002,0,0,0,0.4662,0,0,265.00991666666653,0,6000,0,6000,0,314.21333333333325,0,617.73811574999968,617.73811574999968
2025-01-07,67,2025-01-07 11:20:00,0,267.71311666666679,6825.7529000000004,5219.4741999999997,0,0,0,0.50070000000000003,0,0,267.71311666666679,0,6000,0,6000,0,265.00991666666653,0,670.2197875750004,670.2197875750004
2025-01-07,68,2025-01-07 11:30:00,0,314.88833333333332,7181.6300000000001,5292.3000000000002,0,0,0,0.48270000000000002,0,0,314.88833333333332,0,6000,0,6000,0,267.71311666666679,0,759.98299249999991,759.98299249999991
2025-01-07,69,2025-01-07 11:40:00,0,303.44326666666666,7166.3476000000001,5345.6880000000001,0,0,0,0.47849999999999998,0,0,303.44326666666666,0,6000,0,6000,0,314.88833333333332,0,725.98801549999996,725.98801549999996
2025-01-07,70,2025-01-07 11:50:00,0,243.71160000000009,6861.4286000000002,5399.1589999999997,0,0,0,0.4662,0,0,243.71160000000009,0,6000,0,6000,0,303.44326666666666,0,568.09173960000021,568.09173960000021
2025-01-07,71,2025-01-07 12:00:00,0,190.5645833333333,6570.1999999999998,5426.8125,0,0,0,0.44319999999999998,0,0,190.5645833333333,0,6000,0,6000,0,243.71160000000009,0,422.29111666666654,422.29111666666654
2025-01-07,72,2025-01-07 12:10:00,0,193.10618333333332,6525.2873,5366.6502,0,0,0,0.44109999999999999,0,0,193.10618333333332,0,6000,0,6000,0,190.5645833333333,0,425.89568734166659,425.89568734166659
2025-01-07,73,2025-01-07 12:20:00,0,219.31473333333329,6635.134,5319.2456000000002,0,0,0,0.4551,0,0,219.31473333333329,0,6000,0,6000,0,193.10618333333332,0,499.05067569999994,499.05067569999994
2025-01-07,74,2025-01-07 12:30:00,0,244.56416666666669,6733.96,5266.5749999999998,0,0,0,0.44629999999999997,0,0,244.56416666666669,0,6000,0,6000,0,219.31473333333329,0,545.74493791666669,545.74493791666669
2025-01-07,75,2025-01-07 12:40:00,0,274.25874999999996,6736.6727000000001,5091.1202000000003,0,0,0,0.4113,0,0,274.25874999999996,0,6000,0,6000,0,244.56416666666669,0,564.01311937499986,564.01311937499986
2025-01-07,76,2025-01-07 12:50:00,0,320.6488333333333,6836.4576999999999,4912.5646999999999,0,0,0,0.56820000000000004,0,0,320.6488333333333,0,6000,0,6000,0,274.25874999999996,0,910.96333549999997,910.96333549999997
2025-01-07,77,2025-01-07 13:00:00,0,353.8075,6915.4200000000001,4792.5749999999998,0,0,0,0.82789999999999997,0,0,353.8075,0,6000,0,6000,0,320.6488333333333,0,1464.58614625,1464.58614625
2025-01-07,78,2025-01-07 13:10:00,0,331.85386666666665,6695.5355,4704.4123,0,0,0,0.86360000000000003,0,0,331.85386666666665,0,6000,0,6000,0,353.8075,0,1432.9449962666667,1432.9449962666667
2025-01-07,79,2025-01-07 13:20:00,0,334.49333333333334,6741.7614999999996,4734.8014999999996,0,0,0,0.84160000000000001,0,0,334.49333333333334,0,6000,0,6000,0,331.85386666666665,0,1407.5479466666668,1407.5479466666668
2025-01-07,80,2025-01-07 13:30:00,0,360.15500000000003,6951.3299999999999,4790.3999999999996,0,0,0,0.86180000000000001,0,0,360.15500000000003,0,6000,0,6000,0,334.49333333333334,0,1551.9078950000003,1551.9078950000003
2025-01-07,81,2025-01-07 13:40:00,0,333.68680000000006,6663.8261000000002,4661.7052999999996,0,0,0,0.86229999999999996,0,0,333.68680000000006,0,6000,0,6000,0,360.15500000000003,0,1438.6906382000002,1438.6906382000002
2025-01-07,82,2025-01-07 13:50:00,0,330.00226666666669,6484.8337000000001,4504.8200999999999,0,0,0,0.90259999999999996,0,0,330.00226666666669,0,6000,0,6000,0,333.68680000000006,0,1489.3002294666667,1489.3002294666667
2025-01-07,83,2025-01-07 14:00:00,0,366.82833333333338,6572.1199999999999,4371.1499999999996,0,0,0,0.97540000000000004,0,0,366.82833333333338,0,6000,0,6000,0,330.00226666666669,0,1789.021781666667,1789.021781666667
2025-01-07,84,2025-01-07 14:10:00,0,388.38220000000001,6491.2296999999999,4160.9364999999998,0,0,0,1.0002,0,0,388.38220000000001,0,6000,0,6000,0,366.82833333333338,0,1942.2993821999999,1942.2993821999999
2025-01-07,85,2025-01-07 14:20:00,0,426.23854999999992,6516.0686999999998,3958.6374000000001,0,0,0,0.99780000000000002,0,0,426.23854999999992,0,6000,0,6000,0,388.38220000000001,0,2126.5041259499994,2126.5041259499994
2025-01-07,86,2025-01-07 14:30:00,0,481.50875000000002,6678.0900000000001,3789.0374999999999,0,0,0,1.0270999999999999,0,0,481.50875000000002,0,6000,0,6000,0,426.23854999999992,0,2472.7881856249996,2472.7881856249996
2025-01-07,87,2025-01-07 14:40:00,0,515.74639999999988,6683.0352999999996,3588.5569,0,0,0,1.0906,0,0,515.74639999999988,0,6000,0,6000,0,481.50875000000002,0,2812.3651191999993,2812.3651191999993
2025-01-07,88,2025-01-07 14:50:00,0,544.45800000000008,6637.5483000000004,3370.8002999999999,0,0,0,0.93759999999999999,0,0,544.45800000000008,0,6000,0,6000,0,515.74639999999988,0,2552.4191040000001,2552.4191040000001
2025-01-07,89,2025-01-07 15:00:00,0,568.93333333333339,6561.0500000000002,3147.4499999999998,0,0,0,0.6694,0,0,568.93333333333339,0,6000,0,6000,0,544.45800000000008,0,1904.2198666666668,1904.2198666666668
2025-01-07,90,2025-01-07 15:10:00,0,574.1079166666666,6359.9486999999999,2915.3011999999999,0,0,0,0.66000000000000003,0,0,574.1079166666666,0,6000,0,6000,0,568.93333333333339,0,1894.5561249999998,1894.5561249999998
2025-01-07,91,2025-01-07 15:20:00,0,591.58621666666659,6248.9115000000002,2699.3942000000002,0,0,0,0.72170000000000001,0,0,591.58621666666659,0,6000,0,6000,0,574.1079166666666,0,2134.7388628416666,2134.7388628416666
2025-01-07,92,2025-01-07 15:30:00,0,640.41124999999988,6333.0299999999997,2490.5625,0,0,0,0.73080000000000001,0,0,640.41124999999988,0,6000,0,6000,0,591.58621666666659,0,2340.0627074999993,2340.0627074999993
2025-01-07,93,2025-01-07 15:40:00,0,710.94956666666644,6511.7853999999998,2246.0880000000002,0,0,0,0.75339999999999996,0,0,710.94956666666644,0,6000,0,6000,0,640.41124999999988,0,2678.1470176333323,2678.1470176333323
2025-01-07,94,2025-01-07 15:50:00,0,777.6891333333333,6622.1229999999996,1955.9882,0,0,0,0.7823,0,0,777.6891333333333,0,6000,0,6000,0,710.94956666666644,0,3041.9310450333332,3041.9310450333332
2025-01-07,95,2025-01-07 16:00:00,0,826.6433333333332,6598.9099999999999,1639.05,0,0,0,0.80549999999999999,0,0,826.6433333333332,0,6000,0,6000,0,777.6891333333333,0,3329.3060249999994,3329.3060249999994
2025-01-07,96,2025-01-07 16:10:00,0,861.17056666666667,6497.8796000000002,1330.8561999999999,0,0,0,0.82709999999999995,0,0,861.17056666666667,0,6000,0,6000,0,826.6433333333332,0,3561.3708784499995,3561.3708784499995
2025-01-07,97,2025-01-07 16:20:00,0,893.52021666666656,6413.5183999999999,1052.3970999999999,0,0,0,0.85189999999999999,0,0,893.52021666666656,0,6000,0,6000,0,861.17056666666667,0,3805.9493628916662,3805.9493628916662
2025-01-07,98,2025-01-07 16:30:00,0,947.3691666666665,6476.4399999999996,792.22500000000002,0,0,0,0.87909999999999999,0,0,947.3691666666665,0,6000,0,6000,0,893.52021666666656,0,4164.1611720833325,4164.1611720833325
2025-01-07,99,2025-01-07 16:40:00,0,1031.6136666666666,6708.6315999999997,518.94960000000003,0,0,0,0.90239999999999998,0,0,1031.6136666666666,0,6000,0,6000,0,947.3691666666665,0,4654.6408639999991,4654.6408639999991
2025-01-07,100,2025-01-07 16:50:00,0,1062.8516833333333,6615.6516000000001,238.54150000000001,0,0,0,0.9163,0,0,1062.8516833333333,0,6000,0,6000,0,1031.6136666666666,0,4869.454987191667,4869.454987191667
2025-01-07,101,2025-01-07 17:00:00,0,1032.6029166666665,6227.2299999999996,31.612500000000001,0,0,0,0.9264,0,0,1032.6029166666665,0,6000,0,6000,0,1062.8516833333333,0,4783.016709999999,4783.016709999999
2025-01-07,102,2025-01-07 17:10:00,0,1013.4569666666666,6080.7417999999998,0,0,0,0,0.94620000000000004,0,0,1013.4569666666666,0,6000,0,6000,0,1032.6029166666665,0,4794.6649092999996,4794.6649092999996
2025-01-07,103,2025-01-07 17:20:00,0,1022.0636333333333,6136.3433000000005,3.9615,0,0,0,0.97419999999999995,0,0,1022.0636333333333,0,6000,0,6000,0,1013.4569666666666,0,4978.4719579666662,4978.4719579666662
2025-01-07,104,2025-01-07 17:30:00,0,1058.5549999999998,6351.3299999999999,0,0,0,0,0.98619999999999997,0,0,1058.5549999999998,0,6000,0,6000,0,1022.0636333333333,0,5219.7347049999989,5219.7347049999989
2025-01-07,105,2025-01-07 17:40:00,0,1095.1345999999999,6570.8076000000001,0,0,0,0,0.97599999999999998,0,0,1095.1345999999999,0,6000,0,6000,0,1058.5549999999998,0,5344.2568479999991,5344.2568479999991
2025-01-07,106,2025-01-07 17:50:00,0,946.9503666666667,5681.9866000000002,0.28439999999999999,0,0,0,1.0742,0,0,946.9503666666667,0,6000,0,6000,0,1095.1345999999999,0,5086.070419366667,5086.070419366667
2025-01-07,107,2025-01-07 18:00:00,0,712.17333333333329,4273.04,0,0,0,0,1.2313000000000001,0,0,712.17333333333329,0,6000,0,6000,0,946.9503666666667,0,4384.4951266666667,4384.4951266666667
2025-01-07,108,2025-01-07 18:10:00,0,694.20276666666655,4165.2165999999997,0,0,0,0,1.2561,0,0,694.20276666666655,0,6000,0,6000,0,712.17333333333329,0,4359.9404760499992,4359.9404760499992
2025-01-07,109,2025-01-07 18:20:00,0,732.08619999999985,4392.5375999999997,0.020400000000000001,0,0,0,1.2446999999999999,0,0,732.08619999999985,0,6000,0,6000,0,694.20276666666655,0,4556.138465699999,4556.138465699999
2025-01-07,110,2025-01-07 18:30:00,0,729.98166666666668,4379.8900000000003,0,0,0,0,1.2544999999999999,0,0,729.98166666666668,0,6000,0,6000,0,732.08619999999985,0,4578.8100041666667,4578.8100041666667
2025-01-07,111,2025-01-07 18:40:00,0,750.15395000000001,4500.9237000000003,0,0,0,0,1.2522,0,0,750.15395000000001,0,6000,0,6000,0,729.98166666666668,0,4696.7138809500002,4696.7138809500002
2025-01-07,112,2025-01-07 18:50:00,0,751.13706666666667,4506.8239000000003,0.0015,0,0,0,1.2881,0,0,751.13706666666667,0,6000,0,6000,0,750.15395000000001,0,4837.698277866667,4837.698277866667
2025-01-07,113,2025-01-07 19:00:00,0,733.79333333333329,4402.7600000000002,0,0,0,0,1.3466,0,0,733.79333333333329,0,6000,0,6000,0,751.13706666666667,0,4940.6305133333335,4940.6305133333335
2025-01-07,114,2025-01-07 19:10:00,0,747.68793333333326,4486.1275999999998,0,0,0,0,1.3523000000000001,0,0,747.68793333333326,0,6000,0,6000,0,733.79333333333329,0,5055.4919612333324,5055.4919612333324
2025-01-07,115,2025-01-07 19:20:00,0,757.61173333333329,4545.6704,0,0,0,0,1.3445,0,0,757.61173333333329,0,6000,0,6000,0,747.68793333333326,0,5093.0448773333328,5093.0448773333328
2025-01-07,116,2025-01-07 19:30:00,0,742.76333333333332,4456.5799999999999,0,0,0,0,1.3483000000000001,0,0,742.76333333333332,0,6000,0,6000,0,757.61173333333329,0,5007.3390116666669,5007.3390116666669
2025-01-07,117,2025-01-07 19:40:00,0,717.8656666666667,4307.1940000000004,0,0,0,0,1.349,0,0,717.8656666666667,0,6000,0,6000,0,742.76333333333332,0,4842.0039216666673,4842.0039216666673
2025-01-07,118,2025-01-07 19:50:00,0,694.68788333333328,4168.1273000000001,0,0,0,0,1.3472999999999999,0,0,694.68788333333328,0,6000,0,6000,0,717.8656666666667,0,4679.7649260749995,4679.7649260749995
2025-01-07,119,2025-01-07 20:00:00,0,694.00333333333333,4164.0200000000004,0,0,0,0,1.3482000000000001,0,0,694.00333333333333,0,6000,0,6000,0,694.68788333333328,0,4678.2764700000007,4678.2764700000007
2025-01-07,120,2025-01-07 20:10:00,0,729.17271666666659,4375.0362999999998,0,0,0,0,1.3512999999999999,0,0,729.17271666666659,0,6000,0,6000,0,694.00333333333333,0,4926.655460158333,4926.655460158333
2025-01-07,121,2025-01-07 20:20:00,0,746.29673333333324,4477.7803999999996,0,0,0,0,1.3400000000000001,0,0,746.29673333333324,0,6000,0,6000,0,729.17271666666659,0,5000.1881133333327,5000.1881133333327
2025-01-07,122,2025-01-07 20:30:00,0,741.88333333333333,4451.3000000000002,0,0,0,0,1.3489,0,0,741.88333333333333,0,6000,0,6000,0,746.29673333333324,0,5003.6321416666669,5003.6321416666669
2025-01-07,123,2025-01-07 20:40:00,0,756.47523333333322,4538.8513999999996,0,0,0,0,1.3952,0,0,756.47523333333322,0,6000,0,6000,0,741.88333333333333,0,5277.1712277333327,5277.1712277333327
