date,interval,charge,discharge,soc_start,soc_end
2025-02-05,00:00-04:00,178.60464418849801,254.6052887944403,10574.403751752194,10345.74341157269
2025-02-05,04:00-08:00,1470.2957703943771,1809.3451454447381,10574.403751752194,10345.74341157269
2025-02-05,08:00-12:00,5247.8107411068731,6813.4935950499794,10574.403751752194,10345.74341157269
2025-02-05,12:00-16:00,6242.381872349989,1562.1846999999998,10574.403751752194,10345.74341157269
2025-02-05,16:00-20:00,25.427338833993986,5506.4998473704791,10574.403751752194,10345.74341157269
2025-02-05,20:00-24:00,9802.1521358568025,2862.670456713643,10574.403751752194,10345.74341157269
2025-02-06,00:00-04:00,237.46400207616182,238.82879660564345,10345.74341157269,10237.165931433612
2025-02-06,04:00-08:00,1689.5388739828525,1753.0195013468715,10345.74341157269,10237.165931433612
2025-02-06,08:00-12:00,5719.1719873496841,6497.3698815274083,10345.74341157269,10237.165931433612
2025-02-06,12:00-16:00,5604.3470961937282,1940.866956249185,10345.74341157269,10237.165931433612
2025-02-06,16:00-20:00,110.99322360310236,5307.3325057635702,10345.74341157269,10237.165931433612
2025-02-06,20:00-24:00,9606.1133383477954,2964.0811930906848,10345.74341157269,10237.165931433612
2025-02-07,00:00-04:00,552.36943319816635,154.07556744563607,10237.165931433612,10314.223632630368
2025-02-07,04:00-08:00,331.78348846761054,5833.14070406056,10237.165931433612,10314.223632630368
2025-02-07,08:00-12:00,5090.9176166666666,1115.3134500000001,10237.165931433612,10314.223632630368
2025-02-07,12:00-16:00,3419.7249120273937,35.315271316575036,10237.165931433612,10314.223632630368
2025-02-07,16:00-20:00,50.309441305877577,5869.2656910500455,10237.165931433612,10314.223632630368
2025-02-07,20:00-24:00,9599.4742444845706,2349.6464853318394,10237.165931433612,10314.223632630368
2025-02-08,00:00-04:00,124.97748519770408,650.97045822675523,10314.223632630368,10094.100197088657
2025-02-08,04:00-08:00,30.202531543179816,7045.8466111230655,10314.223632630368,10094.100197088657
2025-02-08,08:00-12:00,6006.2627666666667,367.91645937331566,10314.223632630368,10094.100197088657
2025-02-08,12:00-16:00,4345.8243995361254,100.23022579686562,10314.223632630368,10094.100197088657
2025-02-08,16:00-20:00,20.903297567428297,6182.7386095490047,10314.223632630368,10094.100197088657
2025-02-08,20:00-24:00,9768.4508229363728,2290.6719837109904,10314.223632630368,10094.100197088657
2025-02-09,00:00-04:00,106.17721123925423,287.15127379040405,10094.100197088657,9887.9798208308512
2025-02-09,04:00-08:00,1790.0254874327366,1747.56333753423,10094.100197088657,9887.9798208308512
2025-02-09,08:00-12:00,5947.2557228695332,6418.6726599380017,10094.100197088657,9887.9798208308512
2025-02-09,12:00-16:00,5570.1536888695537,1776.3287155501328,10094.100197088657,9887.9798208308512
2025-02-09,16:00-20:00,18.490471440193915,5720.6891848965479,10094.100197088657,9887.9798208308512
2025-02-09,20:00-24:00,9598.293007170174,2889.7235940300825,10094.100197088657,9887.9798208308512
2025-02-10,00:00-04:00,332.59014481397617,161.74193802190314,9887.9798208308512,9979.5695843831072
2025-02-10,04:00-08:00,1252.6063761620942,3052.9434634177492,9887.9798208308512,9979.5695843831072
2025-02-10,08:00-12:00,5602.7609494245371,5047.0275999999994,9887.9798208308512,9979.5695843831072
2025-02-10,12:00-16:00,5702.0746028815574,1358.3948166666667,9887.9798208308512,9979.5695843831072
2025-02-10,16:00-20:00,18.703939875939568,5435.632860500642,9887.9798208308512,9979.5695843831072
2025-02-10,20:00-24:00,9428.4018157624196,2954.9101756216337,9887.9798208308512,9979.5695843831072
2025-02-11,00:00-04:00,244.78379994329941,221.37219227458843,9979.5695843831072,9678.0090883713328
2025-02-11,04:00-08:00,1597.3894912725091,3100.4101176284898,9979.5695843831072,9678.0090883713328
2025-02-11,08:00-12:00,5484.6938890528527,5969.1392477205318,9979.5695843831072,9678.0090883713328
2025-02-11,12:00-16:00,6258.3141284050853,1172.4833666666668,9979.5695843831072,9678.0090883713328
2025-02-11,16:00-20:00,125.80698494661897,5478.5905081881519,9979.5695843831072,9678.0090883713328
2025-02-11,20:00-24:00,9343.1836324947544,3003.2882740854066,9979.5695843831072,9678.0090883713328
2025-02-12,00:00-04:00,486.2640705022078,37.349364046578671,9678.0090883713328,9831.3778528256862
2025-02-12,04:00-08:00,1657.7104313277016,3623.5147491644911,9678.0090883713328,9831.3778528256862
2025-02-12,08:00-12:00,5818.5865657627801,5457.697553733833,9678.0090883713328,9831.3778528256862
2025-02-12,12:00-16:00,6234.1759419609643,1642.5330551061097,9678.0090883713328,9831.3778528256862
2025-02-12,16:00-20:00,83.146887447296763,5512.0843963632879,9678.0090883713328,9831.3778528256862
2025-02-12,20:00-24:00,9597.2848287986017,2929.2956614744144,9678.0090883713328,9831.3778528256862
2025-02-13,00:00-04:00,170.1834669592032,358.27523735369107,9831.3778528256862,10037.484195655923
2025-02-13,04:00-08:00,1657.2498737799349,4400.1529542408725,9831.3778528256862,10037.484195655923
2025-02-13,08:00-12:00,5890.9535671206777,4285.6052166666668,9831.3778528256862,10037.484195655923
2025-02-13,12:00-16:00,5482.1604880884715,776.65005000000019,9831.3778528256862,10037.484195655923
2025-02-13,16:00-20:00,29.572227828839196,5627.5998028114445,9831.3778528256862,10037.484195655923
2025-02-13,20:00-24:00,9664.8854138726692,2911.1751108764433,9831.3778528256862,10037.484195655923
2025-02-14,00:00-04:00,139.90547315531234,588.37021091370343,10037.484195655923,10166.230094027689
2025-02-14,04:00-08:00,120.66869122445246,6251.1354273626866,10037.484195655923,10166.230094027689
2025-02-14,08:00-12:00,5173.8727833333332,213.09401666666668,10037.484195655923,10166.230094027689
2025-02-14,12:00-16:00,4119.7059891421159,11.386305769400991,10037.484195655923,10166.230094027689
2025-02-14,16:00-20:00,47.085982079520249,5995.0742969609582,10037.484195655923,10166.230094027689
2025-02-14,20:00-24:00,9540.1111699951107,2329.5620058251707,10037.484195655923,10166.230094027689
2025-02-15,00:00-04:00,129.82670146676452,457.32236802707854,10166.230094027689,9685.2501536028321
2025-02-15,04:00-08:00,90.618936764192256,6504.880036597051,10166.230094027689,9685.2501536028321
2025-02-15,08:00-12:00,5909.7378499999995,159.00708333333333,10166.230094027689,9685.2501536028321
2025-02-15,12:00-16:00,3365.6219479820575,116.1976662857885,10166.230094027689,9685.2501536028321
2025-02-15,16:00-20:00,89.50356717253203,6007.6896373691416,10166.230094027689,9685.2501536028321
2025-02-15,20:00-24:00,9221.54226779686,2421.3346844277303,10166.230094027689,9685.2501536028321
2025-02-16,00:00-04:00,303.42272658228546,141.1667552836185,9685.2501536028321,9612.7943605168184
2025-02-16,04:00-08:00,1736.981592542872,3042.7963116433625,9685.2501536028321,9612.7943605168184
2025-02-16,08:00-12:00,5428.6845281590813,6086.5258180857827,9685.2501536028321,9612.7943605168184
2025-02-16,12:00-16:00,5620.9504506270341,880.99990100324976,9685.2501536028321,9612.7943605168184
2025-02-16,16:00-20:00,30.162723366788441,5716.6338332641444,9685.2501536028321,9612.7943605168184
2025-02-16,20:00-24:00,9426.4071721802757,2459.8410411985096,9685.2501536028321,9612.7943605168184
2025-02-17,00:00-04:00,269.41667747323697,97.521319845650623,9612.7943605168184,9747.6856957072487
2025-02-17,04:00-08:00,1882.5826554117575,3940.9027459292856,9612.7943605168184,9747.6856957072487
2025-02-17,08:00-12:00,5823.9111134766827,4143.1846666666661,9612.7943605168184,9747.6856957072487
2025-02-17,12:00-16:00,3944.059595924286,733.59173188748218,9612.7943605168184,9747.6856957072487
2025-02-17,16:00-20:00,36.003334828546372,5458.1516398100912,9612.7943605168184,9747.6856957072487
2025-02-17,20:00-24:00,9530.4103997487218,2909.2165534486571,9612.7943605168184,9747.6856957072487
2025-02-18,00:00-04:00,344.5757460948264,178.60722962641705,9747.6856957072487,9992.105967462654
2025-02-18,04:00-08:00,1811.4581266725668,3406.8273926951952,9747.6856957072487,9992.105967462654
2025-02-18,08:00-12:00,5882.3060896989009,4380.5646333333334,9747.6856957072487,9992.105967462654
2025-02-18,12:00-16:00,3846.8040241285985,1080.6830799127604,9747.6856957072487,9992.105967462654
2025-02-18,16:00-20:00,28.004560220660665,5269.9823928256765,9747.6856957072487,9992.105967462654
2025-02-18,20:00-24:00,9665.2712774044012,2941.8770846449133,9747.6856957072487,9992.105967462654
2025-02-19,00:00-04:00,144.03974440021375,396.36618708500623,9992.105967462654,9609.4916386484219
2025-02-19,04:00-08:00,1781.2376631372993,3560.5543346002642,9992.105967462654,9609.4916386484219
2025-02-19,08:00-12:00,5451.2061723373536,5277.6826166666669,9992.105967462654,9609.4916386484219
2025-02-19,12:00-16:00,6161.6638140364721,1004.1916214326365,9992.105967462654,9609.4916386484219
2025-02-19,16:00-20:00,54.89528477058132,5561.6330503932968,9992.105967462654,9609.4916386484219
2025-02-19,20:00-24:00,9283.8274095173747,3074.189857196367,9992.105967462654,9609.4916386484219
2025-02-20,00:00-04:00,647.87970972999108,76.733491555903811,9609.4916386484219,9899.8416336801492
2025-02-20,04:00-08:00,1650.6444081892323,3808.3580601276444,9609.4916386484219,9899.8416336801492
2025-02-20,08:00-12:00,5826.7242659355152,4986.9029059224194,9609.4916386484219,9899.8416336801492
2025-02-20,12:00-16:00,4590.1605638358697,356.02926480700899,9609.4916386484219,9899.8416336801492
2025-02-20,16:00-20:00,0,5511.5259367768494,9609.4916386484219,9899.8416336801492
2025-02-20,20:00-24:00,9491.4270173814111,2986.6724769899615,9609.4916386484219,9899.8416336801492
2025-02-21,00:00-04:00,58.179949110191217,636.80589269397638,9899.8416336801492,10111.004678215297
2025-02-21,04:00-08:00,1.0933601015243539,6806.4567275856389,9899.8416336801492,10111.004678215297
2025-02-21,08:00-12:00,7218.2178666666669,125.67031666666668,9899.8416336801492,10111.004678215297
2025-02-21,12:00-16:00,3067.0464372501938,78.824798852598946,9899.8416336801492,10111.004678215297
2025-02-21,16:00-20:00,15.653586326080699,6074.8534553445206,9899.8416336801492,10111.004678215297
2025-02-21,20:00-24:00,9513.2634887195691,2184.8403661960906,9899.8416336801492,10111.004678215297
2025-02-22,00:00-04:00,40.561243461817469,1013.5394975543925,10111.004678215297,10073.598966874457
2025-02-22,04:00-08:00,38.086813186431698,6958.8997368967521,10111.004678215297,10073.598966874457
2025-02-22,08:00-12:00,6503.7090666666663,111.16990182770519,10111.004678215297,10073.598966874457
2025-02-22,12:00-16:00,4162.9576000000025,54.107193554723125,10111.004678215297,10073.598966874457
2025-02-22,16:00-20:00,18.293051048338668,6084.3190999925073,10111.004678215297,10073.598966874457
2025-02-22,20:00-24:00,9597.4445121212957,2304.0820624331609,10111.004678215297,10073.598966874457
2025-02-23,00:00-04:00,194.08517333530415,336.11122863985395,10073.598966874457,9714.563447559749
2025-02-23,04:00-08:00,1798.7949987168913,4185.4125191233907,10073.598966874457,9714.563447559749
2025-02-23,08:00-12:00,5830.5212741897649,4928.2602713761844,10073.598966874457,9714.563447559749
2025-02-23,12:00-16:00,5049.9138475515911,672.34015629391388,10073.598966874457,9714.563447559749
2025-02-23,16:00-20:00,121.64899793528502,5506.4375215787213,10073.598966874457,9714.563447559749
2025-02-23,20:00-24:00,9495.3814036887597,2911.750283659424,10073.598966874457,9714.563447559749
2025-02-24,00:00-04:00,483.82598144061535,70.794085824266176,9714.563447559749,9857.6849722350307
2025-02-24,04:00-08:00,1788.0122415009005,3955.9932718440205,9714.563447559749,9857.6849722350307
2025-02-24,08:00-12:00,5242.5811922426674,3639.0998999999993,9714.563447559749,9857.6849722350307
2025-02-24,12:00-16:00,3850.2339074308293,571.01234746560021,9714.563447559749,9857.6849722350307
2025-02-24,16:00-20:00,32.167562287485651,5494.7205493084766,9714.563447559749,9857.6849722350307
2025-02-24,20:00-24:00,9528.9920157680681,3089.4789228930495,9714.563447559749,9857.6849722350307
2025-02-25,00:00-04:00,254.15220171183125,305.27435968696057,9857.6849722350307,9846.0196589839088
2025-02-25,04:00-08:00,1794.0578842225254,4922.9716556137228,9857.6849722350307,9846.0196589839088
2025-02-25,08:00-12:00,6362.0039666666671,3066.2635666666665,9857.6849722350307,9846.0196589839088
2025-02-25,12:00-16:00,3345.0324168917687,451.20078233116283,9857.6849722350307,9846.0196589839088
2025-02-25,16:00-20:00,48.058556028116413,5453.7419949801451,9857.6849722350307,9846.0196589839088
2025-02-25,20:00-24:00,9400.978946929612,2986.5164403322669,9857.6849722350307,9846.0196589839088
2025-02-26,00:00-04:00,235.35455456201885,185.19684170653488,9846.0196589839088,10074.307239919321
2025-02-26,04:00-08:00,1113.8797488147077,5303.3250840605469,9846.0196589839088,10074.307239919321
2025-02-26,08:00-12:00,5997.411645722178,3357.1005954006614,9846.0196589839088,10074.307239919321
2025-02-26,12:00-16:00,5571.4489826898571,778.90020063516045,9846.0196589839088,10074.307239919321
2025-02-26,16:00-20:00,77.533690935323875,5605.281691527879,9846.0196589839088,10074.307239919321
2025-02-26,20:00-24:00,9690.8620467579676,2940.7942061078065,9846.0196589839088,10074.307239919321
2025-02-27,00:00-04:00,233.14828099153692,166.20087839304551,10074.307239919321,9856.0972846416571
2025-02-27,04:00-08:00,1707.9815015215017,4432.7917807634531,10074.307239919321,9856.0972846416571
2025-02-27,08:00-12:00,5769.5027916770741,4626.5142674829785,10074.307239919321,9856.0972846416571
2025-02-27,12:00-16:00,5155.9470275120484,563.9780376648398,10074.307239919321,9856.0972846416571
2025-02-27,16:00-20:00,54.816127209186234,5651.6596996315511,10074.307239919321,9856.0972846416571
2025-02-27,20:00-24:00,9606.2369839349503,3002.626793219536,10074.307239919321,9856.0972846416571
2025-02-28,00:00-04:00,70.574828640160092,549.90162322105471,9856.0972846416571,10095.390770411714
2025-02-28,04:00-08:00,28.065155462094879,7166.5613664194625,9856.0972846416571,10095.390770411714
2025-02-28,08:00-12:00,8612.8428999999996,45.653383333333366,9856.0972846416571,10095.390770411714
2025-02-28,12:00-16:00,1920.1576304611476,39.414400000000036,9856.0972846416571,10095.390770411714
2025-02-28,16:00-20:00,139.90870218937243,5973.4523313148184,9856.0972846416571,10095.390770411714
2025-02-28,20:00-24:00,9548.6704428336543,2469.0306827832942,9856.0972846416571,10095.390770411714
2025-03-01,00:00-04:00,654.54282452866732,40.826060912813489,10095.390770411714,10005.611998661618
2025-03-01,04:00-08:00,178.75886379512028,4696.125766666667,10095.390770411714,10005.611998661618
2025-03-01,08:00-12:00,5832.1014403292174,27.876399999999947,10095.390770411714,10005.611998661618
2025-03-01,12:00-16:00,0,0,10095.390770411714,10005.611998661618
2025-03-01,16:00-20:00,60.171923681419571,6034.6510647771083,10095.390770411714,10005.611998661618
2025-03-01,20:00-24:00,9507.2460639589626,2429.9067064161454,10095.390770411714,10005.611998661618
2025-03-02,00:00-04:00,476.56454937763192,32.629954163329785,10005.611998661618,9683.0670986183432
2025-03-02,04:00-08:00,1549.6766138358566,3326.7566339398145,10005.611998661618,9683.0670986183432
2025-03-02,08:00-12:00,5492.3524320115139,4081.9283521014881,10005.611998661618,9683.0670986183432
2025-03-02,12:00-16:00,4992.2547692830303,1977.5230338423298,10005.611998661618,9683.0670986183432
2025-03-02,16:00-20:00,0,5595.9129221898074,10005.611998661618,9683.0670986183432
2025-03-02,20:00-24:00,9425.6301095759372,3044.0870778101894,10005.611998661618,9683.0670986183432
2025-03-03,00:00-04:00,518.4253272939651,156.32127239959345,9683.0670986183432,9718.2668273331328
2025-03-03,04:00-08:00,1867.0690256923856,2950.838684265892,9683.0670986183432,9718.2668273331328
2025-03-03,08:00-12:00,5749.0357113823429,5257.7393499999998,9683.0670986183432,9718.2668273331328
2025-03-03,12:00-16:00,5031.8490729674922,1316.8451427159396,9683.0670986183432,9718.2668273331328
2025-03-03,16:00-20:00,30.218655238789097,5447.0541941731608,9683.0670986183432,9718.2668273331328
2025-03-03,20:00-24:00,9397.3662914196393,3140.6325086377433,9683.0670986183432,9718.2668273331328
2025-03-04,00:00-04:00,525.60498747089105,93.528021490278462,9718.2668273331328,9772.9595124943553
2025-03-04,04:00-08:00,1999.3443750599733,3637.1942228634807,9718.2668273331328,9772.9595124943553
2025-03-04,08:00-12:00,5731.9214884994453,4368.8720061931654,9718.2668273331328,9772.9595124943553
2025-03-04,12:00-16:00,3320.6266537542942,761.12664805628026,9718.2668273331328,9772.9595124943553
2025-03-04,16:00-20:00,252.89499507336302,5177.9084826232784,9718.2668273331328,9772.9595124943553
2025-03-04,20:00-24:00,9292.2154318614957,3021.4596268211826,9718.2668273331328,9772.9595124943553
2025-03-05,00:00-04:00,450.97006005077867,11.99731220493868,9772.9595124943553,9839.8951876332048
2025-03-05,04:00-08:00,1498.221002309353,4599.0582381008235,9772.9595124943553,9839.8951876332048
2025-03-05,08:00-12:00,6082.0503244250694,3157.9047833333329,9772.9595124943553,9839.8951876332048
2025-03-05,12:00-16:00,3310.8901197028786,972.57069398376473,9772.9595124943553,9839.8951876332048
2025-03-05,16:00-20:00,73.696733236235559,5286.3655950913599,9772.9595124943553,9839.8951876332048
2025-03-05,20:00-24:00,9602.6375174349832,2936.8185329598523,9772.9595124943553,9839.8951876332048
2025-03-06,00:00-04:00,411.74892034777884,128.04930661065703,9839.8951876332048,9981.8358997939595
2025-03-06,04:00-08:00,1051.7587522070353,4976.6102449531418,9839.8951876332048,9981.8358997939595
2025-03-06,08:00-12:00,5004.0795497370855,3131.0269666666668,9839.8951876332048,9981.8358997939595
2025-03-06,12:00-16:00,5860.7292172479083,886.15546666666637,9839.8951876332048,9981.8358997939595
2025-03-06,16:00-20:00,24.355095939997266,5389.6354605491742,9839.8951876332048,9981.8358997939595
2025-03-06,20:00-24:00,9410.3753041719301,2988.843853726928,9839.8951876332048,9981.8358997939595
2025-03-07,00:00-04:00,90.021067888637788,394.59638363626044,9981.8358997939595,10273.496182265444
2025-03-07,04:00-08:00,177.5752357742773,6089.7255077364116,9981.8358997939595,10273.496182265444
2025-03-07,08:00-12:00,8646.8105871495609,0,9981.8358997939595,10273.496182265444
2025-03-07,12:00-16:00,0,132.48167554985974,9981.8358997939595,10273.496182265444
2025-03-07,16:00-20:00,209.1679623791793,5863.1942864652292,9981.8358997939595,10273.496182265444
2025-03-07,20:00-24:00,9650.0602644513347,2464.1523376787236,9981.8358997939595,10273.496182265444
2025-03-08,00:00-04:00,0,1272.5273373151342,10273.496182265444,10189.701394891719
2025-03-08,04:00-08:00,0,6884.8729979879681,10273.496182265444,10189.701394891719
2025-03-08,08:00-12:00,9730.2784333333329,0,10273.496182265444,10189.701394891719
2025-03-08,12:00-16:00,925.59042007926428,1.9873321825360399,10273.496182265444,10189.701394891719
2025-03-08,16:00-20:00,193.0563835396095,6167.2119412125539,10273.496182265444,10189.701394891719
2025-03-08,20:00-24:00,9633.954362772296,2339.9481757150088,10273.496182265444,10189.701394891719
2025-03-09,00:00-04:00,159.76855111373959,375.62424276411275,10189.701394891719,9939.0907291179847
2025-03-09,04:00-08:00,880.95133420000002,5731.0776192634949,10189.701394891719,9939.0907291179847
2025-03-09,08:00-12:00,4933.1452724710352,2827.0125004790693,10189.701394891719,9939.0907291179847
2025-03-09,12:00-16:00,6355.9111061297881,504.1356666666664,10189.701394891719,9939.0907291179847
2025-03-09,16:00-20:00,73.926142975485931,5583.7601454355308,10189.701394891719,9939.0907291179847
2025-03-09,20:00-24:00,9580.9034404302474,3011.4701609169247,10189.701394891719,9939.0907291179847
2025-03-10,00:00-04:00,202.78862500321816,188.31346683739264,9939.0907291179847,9875.7382219457177
2025-03-10,04:00-08:00,1152.549896311011,5079.7162946818853,9939.0907291179847,9875.7382219457177
2025-03-10,08:00-12:00,4977.8052857476741,3732.4904385178957,9939.0907291179847,9875.7382219457177
2025-03-10,12:00-16:00,6053.1503052624321,413.50975,9939.0907291179847,9875.7382219457177
2025-03-10,16:00-20:00,160.07746808180218,5689.1424457408384,9939.0907291179847,9875.7382219457177
2025-03-10,20:00-24:00,9569.1183684878288,2867.3917192811518,9939.0907291179847,9875.7382219457177
2025-03-11,00:00-04:00,396.39100964140675,73.347382734255575,9875.7382219457177,10081.488549812828
2025-03-11,04:00-08:00,825.03546486893174,6328.4579125446417,9875.7382219457177,10081.488549812828
2025-03-11,08:00-12:00,6055.5807767486967,2395.7145488256215,9875.7382219457177,10081.488549812828
2025-03-11,12:00-16:00,4759.216071816456,605.85688333333314,9875.7382219457177,10081.488549812828
2025-03-11,16:00-20:00,184.33579121588934,5309.3858855830076,9875.7382219457177,10081.488549812828
2025-03-11,20:00-24:00,9733.6918981332692,2885.0054119627048,9875.7382219457177,10081.488549812828
2025-03-12,00:00-04:00,182.32675988080882,346.96092563129287,10081.488549812828,9669.3764088815515
2025-03-12,04:00-08:00,819.52360844753639,5748.440848048971,10081.488549812828,9669.3764088815515
2025-03-12,08:00-12:00,5164.8956951131704,2414.2354833333334,10081.488549812828,9669.3764088815515
2025-03-12,12:00-16:00,5633.065021556893,401.54941666666673,10081.488549812828,9669.3764088815515
2025-03-12,16:00-20:00,5.5505979515045407,5654.693089777822,10081.488549812828,9669.3764088815515
2025-03-12,20:00-24:00,9428.6010226375529,3004.5309549059184,10081.488549812828,9669.3764088815515
2025-03-13,00:00-04:00,396.92939168317594,156.16545192362128,9669.3764088815515,9766.1218047630118
2025-03-13,04:00-08:00,1759.1784930779302,3912.923428547505,9669.3764088815515,9766.1218047630118
2025-03-13,08:00-12:00,5472.057811934279,3745.2313166666668,9669.3764088815515,9766.1218047630118
2025-03-13,12:00-16:00,3882.1286396968712,491.4569833333328,9669.3764088815515,9766.1218047630118
2025-03-13,16:00-20:00,66.012306788565041,5849.5863978125381,9669.3764088815515,9766.1218047630118
2025-03-13,20:00-24:00,9564.6516848219999,2881.7418111053089,9669.3764088815515,9766.1218047630118
2025-03-14,00:00-04:00,136.35597573581629,706.86331504025088,9766.1218047630118,10277.354492261273
2025-03-14,04:00-08:00,61.12546022394389,6560.8235563295902,9766.1218047630118,10277.354492261273
2025-03-14,08:00-12:00,9923.7250419206521,0,9766.1218047630118,10277.354492261273
2025-03-14,12:00-16:00,0,35.085601977690089,9766.1218047630118,10277.354492261273
2025-03-14,16:00-20:00,45.255995708055735,6010.5364645088202,9766.1218047630118,10277.354492261273
2025-03-14,20:00-24:00,9765.6622950340989,2371.6027059794878,9766.1218047630118,10277.354492261273
2025-03-15,00:00-04:00,44.276360862721162,1293.6831310776765,10277.354492261273,9654.1223923122143
2025-03-15,04:00-08:00,32.707654219546228,6638.0494094635196,10277.354492261273,9654.1223923122143
2025-03-15,08:00-12:00,7808.6778333333341,0,10277.354492261273,9654.1223923122143
2025-03-15,12:00-16:00,2487.3177781350796,3.2937500000000455,10277.354492261273,9654.1223923122143
2025-03-15,16:00-20:00,96.902530641086514,6126.9901829087994,10277.354492261273,9654.1223923122143
2025-03-15,20:00-24:00,9393.4693247913474,2588.2071169104793,10277.354492261273,9654.1223923122143
2025-03-16,00:00-04:00,341.11315532417859,185.25856127608836,9654.1223923122143,10006.109520921389
2025-03-16,04:00-08:00,1030.0493502488016,5659.433167806741,9654.1223923122143,10006.109520921389
2025-03-16,08:00-12:00,5716.9340940694929,2264.3193649394811,9654.1223923122143,10006.109520921389
2025-03-16,12:00-16:00,4878.7700558406332,552.86105000000009,9654.1223923122143,10006.109520921389
2025-03-16,16:00-20:00,8.2036108026415562,5364.7210582272546,9654.1223923122143,10006.109520921389
2025-03-16,20:00-24:00,9431.4270948212179,2995.8812444988243,9654.1223923122143,10006.109520921389
2025-03-17,00:00-04:00,249.85076472826643,204.25504607072753,10006.109520921389,10151.731292740675
2025-03-17,04:00-08:00,967.05446726961191,6879.7715564045193,10006.109520921389,10151.731292740675
2025-03-17,08:00-12:00,5093.1822520584356,1627.3754417910645,10006.109520921389,10151.731292740675
2025-03-17,12:00-16:00,5346.1853872979518,137.78462229828011,10006.109520921389,10151.731292740675
2025-03-17,16:00-20:00,85.049984459121106,5319.2323366210812,10006.109520921389,10151.731292740675
2025-03-17,20:00-24:00,9758.2387105246926,3115.1662709108236,10006.109520921389,10151.731292740675
2025-03-18,00:00-04:00,246.93656446712464,236.12157123384623,10151.731292740675,10043.776342408348
2025-03-18,04:00-08:00,1443.6116432652561,4693.9186472345182,10151.731292740675,10043.776342408348
2025-03-18,08:00-12:00,6278.5747528618813,3301.2994166666663,10151.731292740675,10043.776342408348
2025-03-18,12:00-16:00,3247.6196175972095,270.78001666666671,10151.731292740675,10043.776342408348
2025-03-18,16:00-20:00,81.032218969436144,5448.1484289181326,10151.731292740675,10043.776342408348
2025-03-18,20:00-24:00,9477.3398629127987,2974.7342492389621,10151.731292740675,10043.776342408348
2025-03-19,00:00-04:00,296.66851327594981,165.85059312347903,10043.776342408348,10328.721326350669
2025-03-19,04:00-08:00,887.31095830456593,5146.5183430750649,10043.776342408348,10328.721326350669
2025-03-19,08:00-12:00,5195.9931848720435,3034.7983166666663,10043.776342408348,10328.721326350669
2025-03-19,12:00-16:00,5101.2300409883492,299.81838333333337,10043.776342408348,10328.721326350669
2025-03-19,16:00-20:00,66.00935524641136,5370.2686270760496,10043.776342408348,10328.721326350669
2025-03-19,20:00-24:00,9734.5395008168507,2964.5140095157021,10043.776342408348,10328.721326350669
2025-03-20,00:00-04:00,133.34522323548936,508.92426419382718,10328.721326350669,9909.019440070535
2025-03-20,04:00-08:00,901.75459896546465,5890.1390642596007,10328.721326350669,9909.019440070535
2025-03-20,08:00-12:00,4378.9037225614247,2655.2167212449481,10328.721326350669,9909.019440070535
