origin,step,mean_scenario_soc_kwh,scenario_soc_Q10_kwh,scenario_soc_Q90_kwh
2025-02-01,99,10698.074863331381,10505.491468967248,10800
2025-02-01,100,10700.564192608022,10525.22662625167,10800
2025-02-01,101,10706.44051180299,10526.253115286167,10800
2025-02-01,102,10714.269948114525,10537.372458447671,10800
2025-02-01,103,10706.13993478774,10527.012108734403,10800
2025-02-01,104,10707.19072753816,10548.376110427427,10800
2025-02-01,105,10711.051468713604,10545.508728490664,10800
2025-02-01,106,10693.571296076239,10533.23937180967,10800
2025-02-01,107,10193.644989921904,10037.897584193433,10337.266367090382
2025-02-01,108,9681.6689990004797,9521.0169965531513,9838.137346335121
2025-02-01,109,9177.5226770361696,9003.0736543796902,9348.2591882355828
2025-02-01,110,8675.2521181507964,8497.0405891102419,8831.1953982613086
2025-02-01,111,8166.805331819146,7948.8132815676354,8325.3102552935834
2025-02-01,112,7630.4698730703813,7364.4591501984532,7808.210925541518
2025-02-01,113,7096.5047562186683,6816.8361987302933,7316.9481085871566
2025-02-01,114,6584.7406454169222,6309.0043931097489,6813.3627140709314
2025-02-01,115,6075.2283590516154,5808.435108630727,6287.9594058547282
2025-02-01,116,5564.347549682182,5314.6371079474375,5772.0421385405843
2025-02-01,117,5048.3867371816177,4772.6912228415404,5276.1077602192336
2025-02-01,118,4529.882061271569,4239.351674508338,4783.8506971675806
2025-02-01,119,4012.2789125796535,3739.6509619486997,4323.8418628349573
2025-02-01,120,3493.9076919263184,3213.3261885804291,3831.0489914066948
2025-02-01,121,2974.0617159435169,2684.6206993223595,3297.6508631354482
2025-02-01,122,2457.8781812439029,2187.7217580200186,2795.1193454824474
2025-02-01,123,1948.7963281822729,1665.7587680314987,2310.196208931312
2025-02-01,124,1511.6376853812492,1200.1491377458096,1878.3253164067644
2025-02-01,125,1507.7187019201851,1201.9651172107954,1850.1821800318933
2025-02-01,126,1501.7620862843178,1203.0542361211526,1856.0534726622768
2025-02-01,127,1506.6467067673759,1205.5551403406789,1853.5092027551239
2025-02-01,128,1510.8702731842861,1200,1821.8715723608375
2025-02-01,129,1472.2229180072568,1200,1781.6042594136222
2025-02-01,130,1465.2700887084181,1200,1817.7794452821652
2025-02-01,131,2204.8919409135456,1908.4593736926313,2567.7794452821654
2025-02-01,132,2940.1506270644259,2647.8879345057435,3317.7794452821654
2025-02-01,133,2970.1883025738621,2679.784029081723,3333.8649375274845
2025-02-01,134,3711.5799782032027,3412.6769650225147,4074.38899796839
2025-02-01,135,4447.1238001190668,4146.6619876105196,4800.6511094417183
2025-02-01,136,5156.7873872984301,4855.6629544986954,5504.9717446123723
2025-02-01,137,5867.1372585485278,5552.5571575214008,6254.9717446123723
2025-02-01,138,5906.5230231244896,5581.169784306664,6295.1575871552004
2025-02-01,139,6649.6001595475318,6324.3239905788087,7041.2777306671487
2025-02-01,140,7376.664218284237,7058.8293817656186,7791.2777306671487
2025-02-01,141,8093.0540861738773,7808.8293817656186,8503.4185691752737
2025-02-01,142,8106.3137264651532,7839.7960050837801,8494.7721921557913
2025-02-01,143,8124.6035090592331,7842.9398917746757,8530.8543830959388
2025-02-01,144,8844.3113270225203,8564.5501758092432,9274.0922315066528
2025-02-01,145,9575.5921483453458,9296.0864481135941,10018.423409038736
2025-02-01,146,9586.0965085508396,9300.8297492244074,10050.255089074282
2025-02-01,147,9598.6566017132773,9321.295749624569,10065.494344025947
2025-02-01,148,9646.1961569183113,9368.1002722157409,10097.609754223547
2025-02-01,149,9724.9413361179995,9443.2616649630036,10178.320575206135
2025-02-01,150,9763.0968174936061,9471.7738009887016,10217.194969181264
2025-02-01,151,9801.2289058569586,9494.0823647712677,10251.723305782962
2025-02-01,152,9817.43394784872,9502.6819233450078,10270.635603032903
2025-02-01,153,9837.6588793057363,9520.3124174358982,10291.312006767099
2025-02-01,154,9861.8216187403723,9528.9691585104974,10315.613324614813
2025-02-01,155,9901.9725090589764,9539.6948981572878,10358.203754873248
2025-02-01,156,9945.1862095219876,9556.8811813714055,10388.818201463919
2025-02-01,157,9973.5741198194391,9551.9834960680528,10395.490599605089
2025-02-01,158,9993.5143863924241,9545.589358196512,10416.632358838582
2025-02-01,159,10017.627785688739,9516.0304389887897,10465.771947849898
2025-02-01,160,10034.351633204053,9537.9793983213804,10493.987998741046
2025-02-01,161,10070.140433089717,9593.5707712341482,10506.994208319538
2025-02-01,162,10083.072422797521,9623.513285926505,10513.472722885615
2025-02-01,163,10090.709371795569,9647.6617565820507,10524.225608336508
2025-02-01,164,10110.741247088847,9683.5583247226241,10526.984223728265
2025-02-01,165,10136.837537716583,9743.0819765948909,10558.341937170075
2025-02-01,166,10147.594595628141,9769.0956934139904,10580.409967407961
2025-02-01,167,10145.43410157073,9789.3177736000853,10581.463644535304
2025-02-01,168,10132.989137093316,9778.7700962164236,10577.464485330802
2025-02-01,169,10146.126177374763,9774.5890312337815,10598.550391558614
2025-02-01,170,10177.972378023054,9791.0890791572747,10630.557309570475
2025-02-01,171,10195.984247285682,9824.9067085300376,10636.667297414422
2025-02-01,172,10217.866956740467,9872.6166289060748,10678.588666717751
2025-02-01,173,10246.206410926512,9917.0171487978805,10735.684763619854
2025-02-01,174,10256.999185205968,9929.7780519948174,10750.620273571549
2025-02-01,175,10257.585623280655,9931.1716123417063,10704.782268314617
2025-02-01,176,10278.946352834995,9954.0598069393636,10703.022486313492
2025-02-01,177,10765.175974796788,10691.531956880408,10800
2025-02-01,178,10781.483828973662,10718.946656261189,10800
2025-02-01,179,10735.010480371278,10664.407280742222,10782.827723740895
2025-02-01,180,9830.9102893480358,9762.0559845485186,9870.5230578535793
2025-02-01,181,9838.5155668437037,9761.4535458457412,9929.4313765672268
2025-02-01,182,9830.3041183724163,9726.1056255239746,9943.282865704663
2025-02-01,183,9817.1521364513173,9674.8674298602655,9908.845143309416
2025-02-01,184,9807.2090228570705,9674.2197407263502,9926.576954808701
2025-02-01,185,9815.1928220131194,9696.4784734407749,9929.8585865240875
2025-02-01,186,9849.2054110169811,9701.1009436404274,9976.6767798272522
2025-02-01,187,9879.723406540721,9705.3639391942397,10035.272737587786
2025-02-01,188,9991.3074708611439,9715.4383819805753,10171.989593384171
2025-02-01,189,10678.77040325998,10441.198697001944,10800
2025-02-01,190,10671.475546121343,10421.470456947924,10800
2025-02-01,191,9820.1493269650164,9495.5445310219984,9999.0224701126153
2025-02-01,192,8980.9630341628672,8652.0611861944817,9193.5499837782027
2025-02-01,193,8150.3441568336466,7820.3310755001394,8372.1882159352845
2025-02-01,194,7367.6123028809725,6932.8743027871224,7590.2029741613087
2025-02-01,195,6646.9083860327028,6151.7728736867102,6923.4270809556019
2025-02-01,196,5980.0122669623443,5410.4494590867971,6291.929217687567
2025-02-01,197,5358.7017055769438,4688.7396960448123,5750.6273817264382
2025-02-01,198,4790.0015756530247,4096.3707273549016,5225.480824936325
2025-02-01,199,4294.6755229229439,3570.7894430286569,4784.4427464336541
2025-02-01,200,3860.4308925564692,3037.5797718548429,4421.0955626460945
2025-02-01,201,3800.1023606241833,2927.9919550540153,4429.5153929179323
2025-02-01,202,3436.8042129389692,2555.3501330792401,4120.1334808292186
2025-02-01,203,3126.318133269489,2278.3846346482742,3853.0183569467822
2025-02-01,204,2866.7015545169547,2015.5820412344142,3659.9752506975478
2025-02-01,205,2659.7952545430294,1760.9619064300098,3545.5227876408317
2025-02-01,206,2618.144274929371,1670.2669626465217,3562.0807879118556
2025-02-01,207,2434.4094459695552,1478.7445115562791,3470.9657621037768
2025-02-01,208,2456.6844759191267,1510.1349350315047,3538.3761218888144
2025-02-01,209,3182.4880719094904,2241.3487598248794,4288.3761218888139
2025-02-01,210,3916.5080133371416,2935.789300874615,5038.3761218888139
2025-02-01,211,4647.0010514617788,3621.6225294275696,5788.3761218888139
2025-02-01,212,5394.3569707227962,4371.62252942757,6538.3761218888139
2025-02-01,213,6115.109340851548,5088.1106340097767,7288.3761218888139
2025-02-01,214,6836.0948503488817,5823.7380825481532,8038.3761218888139
2025-02-01,215,7574.9256437632466,6521.9471109512224,8788.3761218888139
2025-02-01,216,8293.3925010984512,7162.2901578353458,9538.3761218888139
2025-02-01,217,9020.4665534762698,7912.2901578353458,10288.376121888814
2025-02-01,218,9714.6591871243545,8662.2901578353449,10800
2025-02-01,219,10283.012516029788,9412.2901578353449,10800
2025-02-01,220,10458.785402888027,9750.4194450515388,10800
2025-02-01,221,10469.291280717947,9786.6339874393962,10800
2025-02-01,222,10471.124516388472,9800.7936197998697,10800
2025-02-01,223,10483.253026479015,9844.4478296996494,10800
2025-02-01,224,10495.583504693033,9917.3350818249892,10800
2025-02-01,225,10494.124518795812,9972.1975584650463,10800
2025-02-01,226,10365.503586192403,9879.8046225783928,10800
2025-02-01,227,10170.469969853184,9689.6048220586199,10712.78588993942
2025-02-01,228,9940.3240741630452,9404.3351550635798,10564.641083862942
2025-02-01,229,9670.7542103361775,9063.5389550308882,10370.877817336441
2025-02-01,230,9356.9209617853448,8701.6771405779818,10126.356132437511
2025-02-01,231,9005.6321621948573,8305.7089883127846,9856.8849169051209
2025-02-01,232,8612.4920002405488,7885.6156861794989,9551.7845069796549
2025-02-01,233,9354.2742904879578,8635.6156861794989,10301.784506979655
2025-02-01,234,10062.511560950381,9385.6156861794989,10800
2025-02-01,235,10533.774766388413,10135.615686179499,10800
2025-02-01,236,10672.078205635593,10525.055802564448,10800
2025-02-01,237,10674.405712015843,10547.238611306595,10800
2025-02-01,238,10679.60397995297,10567.626202003556,10800
2025-02-01,239,10686.236630204514,10580.612287126723,10800
2025-02-01,240,10683.684473421759,10580.515137355473,10800
2025-02-01,241,10686.072104775501,10597.783634834806,10800
2025-02-01,242,10687.028371445404,10597.670854182643,10800
2025-02-01,243,10682.019677152128,10569.397042440738,10800
2025-02-01,244,10683.298868874681,10577.566643103512,10800
2025-02-01,245,10684.854693128851,10634.598078411655,10800
2025-02-01,246,10692.512617140261,10665.982269613474,10800
2025-02-01,247,10684.334247902929,10663.939539605395,10800
2025-02-01,248,10691.499514028155,10666.116654685018,10800
2025-02-01,249,10700.22055226271,10664.567988891033,10800
2025-02-01,250,10692.332796151819,10661.902645248452,10800
2025-02-01,251,10671.127202622745,10644.506270744094,10800
2025-02-01,252,10660.039560417339,10606.846451274223,10799.518722350134
2025-02-01,253,10633.204549540853,10540.649758530184,10780.398686909537
2025-02-01,254,10625.763261454862,10502.457368274909,10783.764192025583
2025-02-01,255,10595.184612129942,10502.353054371262,10797.186593670645
2025-02-01,256,10223.835443571332,10090.435878324093,10444.578640510726
2025-02-01,257,9423.8165099666094,9282.0197056244506,9636.577834174228
2025-02-01,258,8627.0105045433866,8485.3271444609527,8840.4371668344793
2025-02-01,259,7831.1508781914217,7697.4567157018082,8016.6436477214475
2025-02-01,260,7027.3095697142735,6869.3511176560742,7240.1009905331066
2025-02-01,261,6219.3952494792466,6032.9674519852924,6481.2409808257107
2025-02-01,262,5411.3670160569873,5213.6168592449994,5705.3605424923835
2025-02-01,263,4609.1213716642569,4417.4005060696581,4921.3226990651583
2025-02-01,264,3801.5547654527909,3623.6924167695215,4108.0983426281718
2025-02-01,265,2993.9118406214252,2824.8005867756265,3326.5687075994792
2025-02-01,266,2189.6167951935267,2016.3097934500988,2495.7599325245101
2025-02-01,267,1433.9021827669847,1204.260666724809,1702.178862711505
2025-02-01,268,1415.6613388895209,1200,1700.3590110875089
2025-02-01,269,1416.6772840229801,1201.0246642093334,1686.3203688640249
2025-02-01,270,1418.2141684544879,1208.238570316935,1674.3829226971809
2025-02-01,271,1421.9313815271917,1200.9898334470504,1674.5122281695974
2025-02-01,272,1413.8573522117138,1203.5033113663367,1672.5381994784809
2025-02-01,273,1386.7370693102976,1200,1635.8879536384754
2025-02-01,274,1412.1735906285637,1200,1649.6135800976508
2025-02-01,275,1453.5982707875692,1228.4139023814998,1710.6650766921834
2025-02-01,276,1482.2031507389065,1259.4680060667483,1745.6693173333108
2025-02-01,277,1488.1001913563227,1261.3167645750075,1785.2793489739986
2025-02-01,278,1517.3249266227942,1262.5607560837589,1824.7595519918009
2025-02-01,279,1532.9061771428724,1262.9912959962558,1848.9577586501582
2025-02-01,280,1539.5732768547341,1264.5842710941927,1872.1115586536644
2025-02-01,281,1547.7191723011247,1238.7720863639927,1927.0373312594829
2025-02-01,282,1545.8698044070263,1221.1719328697493,1929.0410406394751
2025-02-01,283,1550.5036479582075,1211.2734748060225,1939.2151882063515
2025-02-01,284,1544.2053454538432,1224.0889567703573,1970.1045755716566
2025-02-01,285,1504.5696587795626,1207.5523191601746,1918.9496971445399
2025-02-01,286,1474.7772722163909,1206.2162351436871,1867.0828838933671
2025-02-01,287,1463.0821305579075,1200,1861.7686207719942
2025-03-20,0,2426.4425993167156,2402.4012230452731,2448.672780265922
2025-03-20,1,3143.5627465411126,3108.3077904529682,3186.7416282989398
2025-03-20,2,3869.690914641908,3820.1471392247481,3919.8176587482017
2025-03-20,3,4591.7573375200382,4545.5864359818252,4651.1080338049451
2025-03-20,4,5308.4899004557565,5267.9998250586314,5363.5823273539854
2025-03-20,5,6008.5969775281292,5924.6791935957035,6062.955723541756
2025-03-20,6,6031.99846441101,5946.5742221493983,6088.7623783975478
2025-03-20,7,6727.0535700989285,6623.2155368575395,6813.1811255284656
2025-03-20,8,7421.6997923492681,7304.7758692165553,7515.3361775459616
2025-03-20,9,7443.5988008812046,7330.381217987112,7520.5798541368413
2025-03-20,10,7481.9613103865204,7382.3868378021998,7561.0126903930905
2025-03-20,11,7950.2315614515119,7845.5604765394501,8031.5828007920827
2025-03-20,12,8657.4771188591767,8551.5566970834243,8737.1708780817444
2025-03-20,13,8662.5800661067042,8558.714999667156,8751.1640110554526
2025-03-20,14,8683.3809078288286,8589.3369091835721,8774.6161877148388
2025-03-20,15,8698.1489574510233,8590.9788630399034,8799.7022537978719
2025-03-20,16,8718.4573283094342,8595.7302929835914,8826.3947332738499
2025-03-20,17,8756.08511829903,8627.1467646977162,8872.8343392092829
2025-03-20,18,8769.8223485078051,8626.5515455028963,8907.1205518433053
2025-03-20,19,8804.7655665081329,8653.0744287361176,8945.1414768443483
2025-03-20,20,8847.7154569088416,8690.6805800046659,9013.7139671507939
2025-03-20,21,8873.8904166603461,8694.6777300696613,9049.5262978649353
2025-03-20,22,8883.6867875628832,8700.1610070579463,9062.9947357482743
2025-03-20,23,8897.044594030498,8699.4143044800385,9094.1263467721419
2025-03-20,24,8909.8855754659344,8713.5528080893855,9111.7115510536678
2025-03-20,25,8920.7530078734999,8726.7367004676344,9116.5699542298116
2025-03-20,26,8949.7039745987004,8736.2824133421054,9157.4100690551968
2025-03-20,27,8960.5544108342619,8733.3781493171318,9190.4384610862635
2025-03-20,28,8974.505377658199,8729.0425254577076,9228.80272944032
2025-03-20,29,8983.3036544677125,8705.3324285588351,9255.9915793417022
2025-03-20,30,9007.4106688111133,8707.824772343014,9283.4866438598983
2025-03-20,31,9038.6183970144848,8723.1597068125466,9338.3123707216655
2025-03-20,32,9760.144271672676,9442.2115763243655,10088.312370721666
2025-03-20,33,10466.792828731339,10178.815350045263,10800
2025-03-20,34,10454.297769714587,10178.259295206368,10800
2025-03-20,35,9616.0446036783851,9328.1135100722058,10004.026579276251
2025-03-20,36,8760.5311856040935,8402.1875841462806,9189.3913913493834
2025-03-20,37,7988.5467315154783,7570.3604050802223,8453.5864775960035
2025-03-20,38,7250.6543302724031,6829.5576302355139,7795.8971908002368
2025-03-20,39,6613.2176477049825,6217.3471595084757,7168.8222798923334
2025-03-20,40,6242.4933354977184,5816.0665054877863,6816.3791813836024
2025-03-20,41,6179.0476117917588,5688.7514135427646,6808.7170779869621
2025-03-20,42,6131.6612658589029,5652.466015293242,6791.1168329351658
2025-03-20,43,6134.5031651056806,5633.5944482762334,6841.8884077415469
2025-03-20,44,6171.5774986682118,5569.069608317207,6945.1171630473418
2025-03-20,45,6245.7915896364011,5636.3382053046562,7008.3855530969877
2025-03-20,46,5891.3601675748123,5315.4908764378497,6624.5036772724125
2025-03-20,47,5312.9184953865852,4694.6378325863916,6092.988424676445
2025-03-20,48,4775.6975709753897,4115.101582103086,5658.7717562390189
2025-03-20,49,4343.5582103730567,3675.3661618322703,5294.2583290280254
2025-03-20,50,3951.8757796725213,3261.4241318646004,4908.8289514640937
2025-03-20,51,3601.0613343580744,2836.5668673436348,4586.9512333193134
2025-03-20,52,3314.3393613466951,2461.1217676355127,4292.2004410057871
2025-03-20,53,3105.2873555141477,2192.3805431482538,4042.0028906040875
2025-03-20,54,2954.9517838267302,1939.0325687112536,3834.7100157778254
2025-03-20,55,2856.1990519559281,1756.5873651745426,3823.5875860380434
2025-03-20,56,2789.2669182638133,1756.5873651745426,3823.5875860380434
2025-03-20,57,2739.846519348619,1756.9360602296422,3823.936281093143
2025-03-20,58,2700.9650134354029,1651.6601536716935,3838.4366347589084
2025-03-20,59,2704.1007609617454,1504.2912525552667,3920.0253829639951
2025-03-20,60,2714.1509910348636,1386.5345959158979,3962.1263897550007
2025-03-20,61,2740.196473621992,1381.9426456566425,4014.4625798594534
2025-03-20,62,2792.9895689664277,1434.6470823627328,4130.8871990478829
2025-03-20,63,2873.1451070331777,1573.947022452086,4245.2975966832782
2025-03-20,64,2972.7932067228398,1649.6583005311513,4379.8938236956837
2025-03-20,65,3711.057082788539,2348.2386581658207,5129.8938236956837
2025-03-20,66,4445.9758566748305,3007.8318929418097,5879.8938236956837
2025-03-20,67,5181.1183117000865,3698.2123900307083,6629.8938236956837
2025-03-20,68,5908.5935590349309,4352.1069872319113,7379.8938236956837
2025-03-20,69,6650.897774577571,5062.2215937481988,8129.8938236956837
2025-03-20,70,7391.4401026298228,5774.1466878361098,8879.8938236956837
2025-03-20,71,8134.4345526957604,6503.2121002673357,9629.8938236956837
2025-03-20,72,8863.2203997132347,7169.0590112517921,10379.893823695684
2025-03-20,73,9517.0581724639087,7822.0063930195211,10800
2025-03-20,74,10052.264281134612,8532.5217152456225,10800
2025-03-20,75,10439.907236185805,9214.7782874463246,10800
2025-03-20,76,10549.835748301712,9398.8738043841549,10800
2025-03-20,77,10584.661511555394,9442.2325257990597,10800
2025-03-20,78,10605.621505799851,9502.2524711049628,10800
2025-03-20,79,10621.547855793893,9648.0962186647939,10800
2025-03-20,80,10638.690440701504,9790.6475816517068,10800
2025-03-20,81,10653.190429930401,9929.8975325117372,10800
2025-03-20,82,10663.217340563315,10029.685236783398,10800
2025-03-20,83,10667.046234450891,10067.726133169928,10800
2025-03-20,84,10665.092201083042,10076.933247856736,10800
2025-03-20,85,10637.4756191423,10041.804561619465,10800
2025-03-20,86,10571.71709630003,9948.2860114142677,10800
2025-03-20,87,10484.027193455773,9758.2474983447646,10778.083976666709
2025-03-20,88,10355.535585322217,9532.0548036373675,10712.430185221083
2025-03-20,89,10440.733107288357,9638.7331324327824,10800
2025-03-20,90,10667.459737513032,10137.761349171346,10800
2025-03-20,91,10680.221401335455,10239.329107796291,10800
2025-03-20,92,10682.220037918218,10300.034253820442,10800
2025-03-20,93,10680.865398265918,10333.979422223039,10800
2025-03-20,94,10676.428328460657,10379.703138502202,10800
2025-03-20,95,10677.326432192343,10451.229344161336,10800
2025-03-20,96,10677.018425699498,10489.744060430412,10800
2025-03-20,97,10674.576569064464,10496.718106243277,10800
2025-03-20,98,10677.985373080242,10502.258955263669,10800
2025-03-20,99,10687.076326836284,10509.008412279871,10800
2025-03-20,100,10683.464839069948,10490.877834224046,10800
2025-03-20,101,10682.142236976961,10471.580756762789,10800
2025-03-20,102,10684.339065623504,10448.660510240687,10800
2025-03-20,103,10680.931967245768,10424.484774095816,10800
2025-03-20,104,10655.663805423355,10433.695473610531,10800
2025-03-20,105,10647.262981913103,10439.693587190181,10800
2025-03-20,106,10624.554603687482,10410.653383046256,10800
2025-03-20,107,10602.809679754682,10385.222990606235,10791.564389680194
2025-03-20,108,10574.669363846713,10358.115040477507,10773.97757004567
2025-03-20,109,10562.020059237015,10340.435655569629,10787.481414923568
2025-03-20,110,10562.680838117525,10347.441287647131,10781.696198032176
2025-03-20,111,10565.249083997202,10343.077792004598,10794.233152338833
2025-03-20,112,10218.295126077106,9988.5021582802892,10439.824146179286
2025-03-20,113,9420.9616643920526,9192.8555546050738,9650.0996253862158
2025-03-20,114,8621.5487450107648,8363.9713318670238,8844.5429098914829
2025-03-20,115,7824.0192099646301,7531.1367308204899,8062.8049747909863
2025-03-20,116,7027.0589726959679,6712.4422137401789,7281.7152707909254
2025-03-20,117,6196.4767483518872,5834.7783496319234,6469.5914636685238
2025-03-20,118,5361.5151542278336,4948.0886363334048,5624.7487890058719
2025-03-20,119,4561.9555808094683,4121.0224377461436,4825.9414527094768
2025-03-20,120,3761.8705546443489,3292.9160287199979,4043.9398092172305
2025-03-20,121,2956.9125752020145,2479.5678566435458,3236.7024875902821
2025-03-20,122,2170.5008212124121,1712.1349329168706,2439.9721094124575
2025-03-20,123,1437.7182973129622,1200,1658.2077197009621
2025-03-20,124,1422.3112131428188,1200,1654.5949560518993
