scenario,slot,net_kwh,load_kw,weight,price
0,40,696.04963103609282,4275.3159028832242,0.035714285714285712,1.2881
0,41,684.1729770686685,4112.2474624120114,0.035714285714285712,1.3466
0,42,717.7954853684796,4312.7809122108774,0.035714285714285712,1.3523000000000001
0,43,747.28030527024953,4492.0014316214974,0.035714285714285712,1.3445
0,44,736.27280933123052,4421.2416559873836,0.035714285714285712,1.3483000000000001
0,45,690.70630396171737,4146.6410237703039,0.035714285714285712,1.349
0,46,655.41829843747644,3933.9635906248591,0.035714285714285712,1.3472999999999999
0,47,658.08850997709249,3948.5310598625551,0.035714285714285712,1.3482000000000001
0,48,717.84173809281356,4307.0504285568813,0.035714285714285712,1.3512999999999999
0,49,755.66176656956873,4533.988699417413,0.035714285714285712,1.3400000000000001
0,50,742.47975836784337,4454.8785502070605,0.035714285714285712,1.3489
0,51,710.96750972997302,4265.8050583798386,0.035714285714285712,1.3952
0,52,705.53468573822249,4233.2094144293351,0.035714285714285712,1.2225999999999999
0,53,702.81497433080312,4216.8898459848187,0.035714285714285712,0.93320000000000003
0,54,748.02270975460851,4488.1362585276511,0.035714285714285712,0.90680000000000005
0,55,753.82340763431785,4522.9404458059071,0.035714285714285712,0.93710000000000004
0,56,669.79842687474127,4018.7905612484478,0.035714285714285712,0.93710000000000004
0,57,681.00318324341163,4086.01909946047,0.035714285714285712,0.98709999999999998
0,58,668.00786102268648,4008.0471661361189,0.035714285714285712,0.77639999999999998
0,59,615.91589899659834,3695.4953939795905,0.035714285714285712,0.4209
0,60,625.19697311075822,3751.1818386645496,0.035714285714285712,0.38590000000000002
0,61,627.53019852272996,3765.1811911363798,0.035714285714285712,0.43680000000000002
0,62,594.96011255338499,3569.7606753203099,0.035714285714285712,0.41980000000000001
0,63,583.88446524553456,3503.3067914732078,0.035714285714285712,0.41860000000000003
0,64,614.95329457328023,3689.7197674396816,0.035714285714285712,0.42409999999999998
0,65,676.11518980227982,4056.6911388136791,0.035714285714285712,0.42370000000000002
0,66,621.96448999032691,3731.7869399419619,0.035714285714285712,0.42480000000000001
0,67,553.17155103831305,3319.0293062298783,0.035714285714285712,0.42399999999999999
0,68,583.37612178102859,3500.2567306861715,0.035714285714285712,0.42199999999999999
0,69,605.94762722934706,3635.6857633760824,0.035714285714285712,0.42399999999999999
0,70,633.62568300830844,3801.7540980498507,0.035714285714285712,0.42709999999999998
0,71,656.42126756613402,3938.5276053968041,0.035714285714285712,0.42759999999999998
0,72,722.61016489151825,4335.6609893491095,0.035714285714285712,0.42480000000000001
0,73,748.5754012396269,4491.4524074377614,0.035714285714285712,0.42449999999999999
0,74,731.97597529615905,4391.8558517769543,0.035714285714285712,0.4269
0,75,699.64288550888853,4197.8573130533314,0.035714285714285712,0.42720000000000002
0,76,686.62808477553517,4119.768508653211,0.035714285714285712,0.42709999999999998
0,77,700.31181263577093,4201.8708758146258,0.035714285714285712,0.42849999999999999
0,78,681.89720226252609,4091.3832135751568,0.035714285714285712,0.43109999999999998
0,79,648.7559006670333,3892.5354040022003,0.035714285714285712,0.43020000000000003
0,80,646.30838263058672,3877.8502957835203,0.035714285714285712,0.4279
0,81,669.45585253625791,4016.7351152175479,0.035714285714285712,0.43120000000000003
0,82,701.88655634748466,4211.3193380849079,0.035714285714285712,0.43330000000000002
0,83,699.84840857182462,4199.0904514309477,0.035714285714285712,0.43109999999999998
0,84,664.25508456835792,3985.5305074101475,0.035714285714285712,0.42930000000000001
0,85,644.29514068570677,3865.7708441142408,0.035714285714285712,0.43240000000000001
0,86,649.72341795634304,3898.3405077380585,0.035714285714285712,0.43669999999999998
0,87,622.42966889714285,3734.5780133828575,0.035714285714285712,0.43480000000000002
0,88,599.52822243140099,3597.1693345884064,0.035714285714285712,0.4335
0,89,578.03370881584146,3468.2022528950488,0.035714285714285712,0.43569999999999998
0,90,614.46690909498341,3686.8026545699008,0.035714285714285712,0.43740000000000001
0,91,627.43835891490005,3764.6301534894005,0.035714285714285712,0.43709999999999999
0,92,615.66234132233444,3693.9740479340066,0.035714285714285712,0.43559999999999999
0,93,661.45185612934415,3968.7283367760647,0.035714285714285712,0.43530000000000002
0,94,653.17139254217648,3919.0283552530591,0.035714285714285712,0.436
0,95,597.92116395875848,3587.5269837525511,0.035714285714285712,0.43780000000000002
0,96,618.53035768003679,3713.0645127468874,0.035714285714285712,0.44009999999999999
0,97,637.07414286552159,3825.7305905264629,0.035714285714285712,0.43890000000000001
0,98,601.83291885189215,3615.9261131113531,0.035714285714285712,0.43640000000000001
0,99,602.92480130154422,3627.4554744759325,0.035714285714285712,0.43930000000000002
0,100,609.6308902026351,3665.9996745491439,0.035714285714285712,0.44219999999999998
0,101,595.97554647956053,3585.7104788773631,0.035714285714285712,0.4395
0,102,591.27468348800107,3643.920217594673,0.035714285714285712,0.43330000000000002
0,103,571.82283925143327,3657.0345688419334,0.035714285714285712,0.44390000000000002
0,104,553.07574293894481,3691.6009076336691,0.035714285714285712,0.43009999999999998
0,105,580.91993448587812,4033.5075735819355,0.035714285714285712,0.37130000000000002
0,106,610.04647392908419,4394.1580269078386,0.035714285714285712,0.57079999999999997
0,107,662.16228131013736,4916.7843878608246,0.035714285714285712,0.90990000000000004
0,108,587.12569519902627,4742.8715878608245,0.035714285714285712,0.93679999999999997
0,109,542.76182160142457,4755.0660629418808,0.035714285714285712,0.87580000000000002
0,110,519.81418831079077,4821.9157798647448,0.035714285714285712,0.87590000000000001
0,111,498.41094146084549,4814.7684154317394,0.035714285714285712,0.86009999999999998
0,112,441.86318074876715,4766.8632678259364,0.035714285714285712,0.84419999999999995
0,113,349.71056822440926,4607.1640093464557,0.035714285714285712,0.83340000000000003
0,114,344.70401243488988,4747.4446412760062,0.035714285714285712,0.80920000000000003
0,115,358.36371061504457,4870.5479970236011,0.035714285714285712,0.79720000000000002
0,116,354.36835959429624,4973.5175575657777,0.035714285714285712,0.76439999999999997
0,117,313.28464072670704,5052.2127110269093,0.035714285714285712,0.68989999999999996
0,118,340.74386259425114,5507.1900088988405,0.035714285714285712,0.85999999999999999
0,119,495.4209930549469,6580.9401583296822,0.035714285714285712,1.1617
0,120,522.03763344096035,6893.6661339790971,0.035714285714285712,1.1682999999999999
0,121,469.82073132308807,6711.4534546051946,0.035714285714285712,1.0955999999999999
0,122,394.37897219009631,6438.7545331405781,0.035714285714285712,1.0849
0,123,380.96200328284885,6663.9124530304271,0.035714285714285712,1.0609999999999999
0,124,335.76852189323483,6727.3844980260747,0.035714285714285712,1.0429999999999999
0,125,252.30818522447967,6531.5588113468784,0.035714285714285712,1.036
0,126,256.81674122830873,6671.5277140365179,0.035714285714285712,1.0146999999999999
0,127,227.8232598062873,6569.9540921710577,0.035714285714285712,0.99219999999999997
0,128,177.68850314404381,6319.5239188642627,0.035714285714285712,0.96999999999999997
0,129,185.68425674221967,6412.5809071199837,0.035714285714285712,0.94220000000000004
0,130,233.43070517397229,6555.0359643771681,0.035714285714285712,0.95689999999999997
0,131,258.28427033048303,6563.7317219828983,0.035714285714285712,0.99770000000000003
0,132,207.24910695967097,6605.7616750913603,0.035714285714285712,0.9919
0,133,148.7484881801785,6485.0804957477376,0.035714285714285712,0.95879999999999999
0,134,131.09942537951184,6402.0933522770711,0.035714285714285712,0.95489999999999997
0,135,116.80448975018103,6546.5756718344201,0.035714285714285712,0.9839
0,136,69.82133498236513,6544.7537765608567,0.035714285714285712,0.79900000000000004
0,137,9.4801385383375418,6403.4483312300254,0.035714285714285712,0.50249999999999995
0,138,-1.6414952870015136,6416.0816116113238,0.035714285714285712,0.4662
0,139,-27.488431204898006,6397.0121794372799,0.035714285714285712,0.50070000000000003
0,140,-29.793134673023054,6317.1651419618611,0.035714285714285712,0.48270000000000002
0,141,90.749910661688915,6489.9980973034653,0.035714285714285712,0.47849999999999998
0,142,159.85760901997338,6573.7089707865089,0.035714285714285712,0.4662
0,143,151.27759717284181,6478.4584830370513,0.035714285714285712,0.44319999999999998
1,0,-641.27835584929574,4369.4700982375589,0.035714285714285712,0.44109999999999999
1,1,-804.2914045339885,3873.2413394627361,0.035714285714285712,0.4551
1,2,-847.62585730931482,3544.3023561441119,0.035714285714285712,0.44629999999999997
1,3,-726.6521786962353,3775.7204611559209,0.035714285714285712,0.4113
1,4,-616.91047139362581,4054.7175383049121,0.035714285714285712,0.56820000000000004
1,5,-648.19256915122583,3895.5720850926446,0.035714285714285712,0.82789999999999997
1,6,-639.45487816573279,3788.2090143389369,0.035714285714285712,0.86360000000000003
1,7,-595.91234439052209,3693.5844003235343,0.035714285714285712,0.84160000000000001
1,8,-497.09214269065507,3711.3847938560693,0.035714285714285712,0.86180000000000001
1,9,-385.5037014381063,3957.4817247046954,0.035714285714285712,0.86229999999999996
1,10,-297.50016379563101,4092.4523338928807,0.035714285714285712,0.90259999999999996
1,11,-218.77968249991241,4096.0697050005256,0.035714285714285712,0.97540000000000004
1,12,-132.52157159131895,4495.3274037854189,0.035714285714285712,1.0002
1,13,-129.91276913806192,4585.2763518382953,0.035714285714285712,0.99780000000000002
1,14,-167.16255097594131,4476.2122941443522,0.035714285714285712,1.0270999999999999
1,15,-139.3794731375333,4441.367994508134,0.035714285714285712,1.0906
1,16,-107.85585109398608,4431.6889601027506,0.035714285714285712,0.93759999999999999
1,17,-82.076617096506652,4462.4551974209598,0.035714285714285712,0.6694
1,18,-34.942843680057194,4586.4426879196562,0.035714285714285712,0.66000000000000003
1,19,15.302116947657547,4658.1800016859452,0.035714285714285712,0.72170000000000001
1,20,44.099155973914392,4651.1824858434866,0.035714285714285712,0.73080000000000001
1,21,100.36987755946711,4837.8316653568027,0.035714285714285712,0.75339999999999996
1,22,143.67474416363157,4744.8574149817896,0.035714285714285712,0.7823
1,23,173.5083932600669,4587.2855595604015,0.035714285714285712,0.80549999999999999
1,24,172.93781448168107,4635.3938035567535,0.035714285714285712,0.82709999999999995
1,25,198.08412992395407,4651.5691128770577,0.035714285714285712,0.85189999999999999
1,26,263.22712352448173,4583.12929114689,0.035714285714285712,0.87909999999999999
1,27,379.66225092772879,4991.1106722330396,0.035714285714285712,0.90239999999999998
1,28,417.35167797393819,5004.9349511769624,0.035714285714285712,0.9163
1,29,346.12018056147065,4353.743983368824,0.035714285714285712,0.9264
1,30,333.29654889183422,4011.8606600176722,0.035714285714285712,0.94620000000000004
1,31,378.3499216097278,4045.8339629917,0.035714285714285712,0.97419999999999995
1,32,466.03266334249793,4338.7794800549873,0.035714285714285712,0.98619999999999997
1,33,514.13092010776063,4380.5254873132308,0.035714285714285712,0.97599999999999998
1,34,485.70299984963594,3960.613332431149,0.035714285714285712,1.0742
1,35,514.57616147924318,3892.8635688754598,0.035714285714285712,1.2313000000000001
1,36,526.39469624170283,3819.3912941168842,0.035714285714285712,1.2561
1,37,557.23520266245964,3828.6306493080911,0.035714285714285712,1.2446999999999999
1,38,627.82631008964347,4062.5847105378612,0.035714285714285712,1.2544999999999999
1,39,675.48653985140345,4205.9493057750879,0.035714285714285712,1.2522
1,40,704.47566905405233,4278.6289976576481,0.035714285714285712,1.2881
1,41,709.14576007444066,4262.0841604466441,0.035714285714285712,1.3466
1,42,724.94115397134397,4355.6549238280641,0.035714285714285712,1.3523000000000001
1,43,753.65392484538097,4529.9674490722855,0.035714285714285712,1.3445
1,44,739.70167418193637,4441.8148450916187,0.035714285714285712,1.3483000000000001
1,45,657.85992356383986,3949.5627413830398,0.035714285714285712,1.349
1,46,654.06152019225055,3925.803121153504,0.035714285714285712,1.3472999999999999
1,47,721.00545244338809,4326.0327146603286,0.035714285714285712,1.3482000000000001
1,48,727.72127796846326,4366.3276678107795,0.035714285714285712,1.3512999999999999
1,49,741.47645056391559,4448.8754033834939,0.035714285714285712,1.3400000000000001
1,50,741.84129960158634,4451.0477976095181,0.035714285714285712,1.3489
1,51,725.87276786528741,4355.2366071917249,0.035714285714285712,1.3952
1,52,746.3646482976593,4478.1890897859557,0.035714285714285712,1.2225999999999999
1,53,720.45968011326045,4322.7580806795631,0.035714285714285712,0.93320000000000003
1,54,735.70918345971791,4414.2551007583079,0.035714285714285712,0.90680000000000005
1,55,721.48932113030992,4328.93592678186,0.035714285714285712,0.93710000000000004
1,56,704.5530495439325,4227.318297263595,0.035714285714285712,0.93710000000000004
1,57,704.81983829478668,4228.9190297687201,0.035714285714285712,0.98709999999999998
1,58,670.71821573657871,4024.3092944194727,0.035714285714285712,0.77639999999999998
1,59,655.18183376499189,3931.0910025899516,0.035714285714285712,0.4209
1,60,667.72381001936367,4006.3428601161822,0.035714285714285712,0.38590000000000002
1,61,674.69571776257567,4048.174306575454,0.035714285714285712,0.43680000000000002
1,62,635.00749020275748,3810.0449412165449,0.035714285714285712,0.41980000000000001
1,63,648.09929689811338,3888.5957813886803,0.035714285714285712,0.41860000000000003
1,64,622.66154544193296,3735.9692726515982,0.035714285714285712,0.42409999999999998
1,65,603.57977366307853,3621.4786419784714,0.035714285714285712,0.42370000000000002
1,66,612.81380161226366,3676.8828096735824,0.035714285714285712,0.42480000000000001
1,67,629.80737795859568,3778.8442677515745,0.035714285714285712,0.42399999999999999
1,68,673.05438576588074,4038.3263145952847,0.035714285714285712,0.42199999999999999
1,69,653.77085623552966,3922.625137413178,0.035714285714285712,0.42399999999999999
1,70,668.20303476933702,4009.2182086160224,0.035714285714285712,0.42709999999999998
1,71,725.01968837881259,4350.1181302728755,0.035714285714285712,0.42759999999999998
1,72,797.06580681364107,4782.3948408818469,0.035714285714285712,0.42480000000000001
1,73,768.20853181944153,4609.2511909166496,0.035714285714285712,0.42449999999999999
1,74,719.99395989628647,4319.9637593777188,0.035714285714285712,0.4269
1,75,713.42314087443106,4280.5388452465868,0.035714285714285712,0.42720000000000002
1,76,725.54638253419319,4353.2782952051593,0.035714285714285712,0.42709999999999998
1,77,721.70374366286353,4330.2224619771814,0.035714285714285712,0.42849999999999999
1,78,713.40279455825123,4280.4167673495076,0.035714285714285712,0.43109999999999998
1,79,691.49497531551765,4148.9698518931064,0.035714285714285712,0.43020000000000003
1,80,690.77025326548096,4144.6215195928862,0.035714285714285712,0.4279
1,81,711.75340254731327,4270.5204152838796,0.035714285714285712,0.43120000000000003
1,82,717.10163224327994,4302.6097934596801,0.035714285714285712,0.43330000000000002
1,83,687.11630004004928,4122.6978002402957,0.035714285714285712,0.43109999999999998
1,84,684.09665888652682,4104.5799533191612,0.035714285714285712,0.42930000000000001
1,85,692.34373768965838,4154.0624261379508,0.035714285714285712,0.43240000000000001
1,86,704.46786337971707,4226.8071802783024,0.035714285714285712,0.43669999999999998
1,87,666.96348914972521,4001.7809348983515,0.035714285714285712,0.43480000000000002
1,88,640.4045974766193,3842.4275848597158,0.035714285714285712,0.4335
1,89,613.95183723780372,3683.7110234268225,0.035714285714285712,0.43569999999999998
1,90,644.39404762744857,3866.3642857646919,0.035714285714285712,0.43740000000000001
1,91,658.2670498981629,3949.6022993889774,0.035714285714285712,0.43709999999999999
1,92,642.9051426164051,3857.4308556984306,0.035714285714285712,0.43559999999999999
1,93,640.04721174173039,3840.2941704503828,0.035714285714285712,0.43530000000000002
1,94,614.29718399413309,3685.783103964799,0.035714285714285712,0.436
1,95,583.39462861313086,3500.3677716787856,0.035714285714285712,0.43780000000000002
1,96,613.36940213979153,3682.0117795054161,0.035714285714285712,0.44009999999999999
1,97,649.46493421870184,3900.0753386455444,0.035714285714285712,0.43890000000000001
1,98,646.67645453641353,3884.9873272184814,0.035714285714285712,0.43640000000000001
1,99,648.94662012663957,3902.3746874265039,0.035714285714285712,0.43930000000000002
1,100,640.65511108963267,3852.1449998711296,0.035714285714285712,0.44219999999999998
1,101,611.66841246389708,3679.8676747833829,0.035714285714285712,0.4395
1,102,580.83414553002456,3611.2126565134813,0.035714285714285712,0.43330000000000002
1,103,575.53694531960934,3765.3314385843228,0.035714285714285712,0.44390000000000002
1,104,538.27821229656524,3776.8591237793917,0.035714285714285712,0.43009999999999998
1,105,430.50394715246341,3378.4863162481142,0.035714285714285712,0.37130000000000002
1,106,487.36139163697777,3953.048466488533,0.035714285714285712,0.57079999999999997
1,107,634.56792209397634,5073.6550325638582,0.035714285714285712,0.90990000000000004
1,108,568.21844842156747,4983.9005405294056,0.035714285714285712,0.93679999999999997
1,109,459.25003342915562,4662.4747005749332,0.035714285714285712,0.87580000000000002
1,110,435.77681662537799,4877.4395497522682,0.035714285714285712,0.87590000000000001
1,111,397.01472138689661,5035.3569283213801,0.035714285714285712,0.86009999999999998
1,112,325.24196976886316,4921.556268613178,0.035714285714285712,0.84419999999999995
1,113,286.93034559040336,4887.1418735424204,0.035714285714285712,0.83340000000000003
1,114,252.31890511900707,4794.7389640473757,0.035714285714285712,0.80920000000000003
1,115,192.80909835817488,4793.5989568157156,0.035714285714285712,0.79720000000000002
1,116,105.9292106745626,4713.5809640473753,0.035714285714285712,0.76439999999999997
1,117,30.082284196327691,4346.7321385113,0.035714285714285712,0.68989999999999996
1,118,162.60353875428791,5165.5539991923943,0.035714285714285712,0.85999999999999999
1,119,386.17577472309023,6653.3562483385422,0.035714285714285712,1.1617
1,120,396.55052821733398,6847.2702526373369,0.035714285714285712,1.1682999999999999
1,121,304.77503677589266,6604.4566873220219,0.035714285714285712,1.0955999999999999
1,122,247.72710597104953,6577.6057858262966,0.035714285714285712,1.0849
1,123,265.53236499830484,6711.2703233231623,0.035714285714285712,1.0609999999999999
1,124,222.47823572628414,6645.9122310243711,0.035714285714285712,1.0429999999999999
1,125,129.12791422446631,6430.189685346797,0.035714285714285712,1.036
1,126,162.65519548927068,6547.6964896022882,0.035714285714285712,1.0146999999999999
1,127,142.27367837914318,6542.2860036081938,0.035714285714285712,0.99219999999999997
1,128,52.380791740757857,6380.0593004445473,0.035714285714285712,0.96999999999999997
1,129,25.16681260139406,6380.6423422750295,0.035714285714285712,0.94220000000000004
1,130,52.465509751109643,6547.3707418399936,0.035714285714285712,0.95689999999999997
1,131,62.981724633500406,6632.0922478010034,0.035714285714285712,0.99770000000000003
1,132,-43.010997360303918,6361.1272825048436,0.035714285714285712,0.9919
1,133,-97.244262679266427,6219.9904572577352,0.035714285714285712,0.95879999999999999
1,134,-59.322309306844694,6420.8358441589326,0.035714285714285712,0.95489999999999997
1,135,-12.143164824978914,6765.9590777167941,0.035714285714285712,0.9839
1,136,-82.661003689330755,6759.4484111973497,0.035714285714285712,0.79900000000000004
1,137,-229.13983991817864,6465.8484604909281,0.035714285714285712,0.50249999999999995
1,138,-273.49704896126769,6384.2395228990617,0.035714285714285712,0.4662
1,139,-221.31352197202551,6564.7781015011806,0.035714285714285712,0.50070000000000003
1,140,-154.88447000025144,6773.516629998493,0.035714285714285712,0.48270000000000002
1,141,-180.55256520485955,6606.0480754375076,0.035714285714285712,0.47849999999999998
1,142,-205.55089474688339,6309.0923148520324,0.035714285714285712,0.4662
1,143,-163.5733686262015,6232.2191882427906,0.035714285714285712,0.44319999999999998
2,0,-694.45693202629423,3606.3942911755676,0.10714285714285714,0.44109999999999999
2,1,-642.79137040476758,3678.2196442380623,0.10714285714285714,0.4551
2,2,-608.03647517164291,3651.5439989701422,0.10714285714285714,0.44629999999999997
2,3,-639.09620879915769,3652.5884805383866,0.10714285714285714,0.4113
2,4,-653.09281085628743,3779.7271515289426,0.10714285714285714,0.56820000000000004
2,5,-646.27689680083722,3985.1393191949774,0.10714285714285714,0.82789999999999997
2,6,-659.22232805127851,3828.5705483589954,0.10714285714285714,0.86360000000000003
2,7,-639.88044977224877,3594.2521346998401,0.10714285714285714,0.84160000000000001
2,8,-518.55374952348348,3663.6425528590999,0.10714285714285714,0.86180000000000001
2,9,-399.08412361487797,3898.3659249773987,0.10714285714285714,0.86229999999999996
2,10,-324.62096851580122,4000.3095722385265,0.10714285714285714,0.90259999999999996
2,11,-289.06472845082095,3871.5160292950745,0.10714285714285714,0.97540000000000004
2,12,-329.21469419270875,3789.2422015104135,0.10714285714285714,1.0002
2,13,-358.59775687492413,3682.4592920837886,0.10714285714285714,0.99780000000000002
2,14,-371.49031823211908,3630.2322906072859,0.10714285714285714,1.0270999999999999
2,15,-371.37894052826397,3640.5172234970833,0.10714285714285714,1.0906
2,16,-303.24109961763497,3844.6914356275247,0.10714285714285714,0.93759999999999999
2,17,-209.10143135716908,4072.022911856986,0.10714285714285714,0.6694
2,18,-171.87574578223044,3944.0878086399507,0.10714285714285714,0.66000000000000003
2,19,-166.93841420117184,3888.3890814596366,0.10714285714285714,0.72170000000000001
2,20,-170.03327667862655,3854.0620899282412,0.10714285714285714,0.73080000000000001
2,21,-110.55643037166055,3980.9901511033704,0.10714285714285714,0.75339999999999996
2,22,-32.939837343335206,4051.8636926066565,0.10714285714285714,0.7823
2,23,50.459980266103528,4122.1393815966212,0.10714285714285714,0.80549999999999999
2,24,112.30790438415677,4203.8672263049411,0.10714285714285714,0.82709999999999995
2,25,152.68447871680669,4161.8305723008407,0.10714285714285714,0.85189999999999999
2,26,166.00136762412117,3992.4091057447272,0.10714285714285714,0.87909999999999999
2,27,225.32640614954175,4218.2891368972505,0.10714285714285714,0.90239999999999998
2,28,249.34304153116082,4208.1616491869645,0.10714285714285714,0.9163
2,29,212.74167287993797,3767.0098372796278,0.10714285714285714,0.9264
2,30,263.2899220790232,3834.7594658074727,0.10714285714285714,0.94620000000000004
2,31,318.30904256204877,3937.6862220389594,0.10714285714285714,0.97419999999999995
2,32,361.88369364639004,3971.9268618783403,0.10714285714285714,0.98619999999999997
2,33,371.67842553266109,3809.1768865293002,0.10714285714285714,0.97599999999999998
2,34,324.62413931353348,3247.8923025478675,0.10714285714285714,1.0742
2,35,405.44572926775601,3434.951475606536,0.10714285714285714,1.2313000000000001
2,36,431.56704530571352,3375.452388500948,0.10714285714285714,1.2561
2,37,512.58396423843897,3673.2948187639677,0.10714285714285714,1.2446999999999999
2,38,573.59878499603451,3834.136059976207,0.10714285714285714,1.2544999999999999
2,39,597.50382405434254,3782.5020109927223,0.10714285714285714,1.2522
2,40,616.02039804496258,3757.1420716031093,0.10714285714285714,1.2881
2,41,629.91378209765003,3786.6922925859008,0.10714285714285714,1.3466
2,42,630.19359404813667,3787.1695642888203,0.10714285714285714,1.3523000000000001
2,43,598.1484945548566,3595.9608673291395,0.10714285714285714,1.3445
2,44,577.08523409795089,3466.1162045877054,0.10714285714285714,1.3483000000000001
2,45,577.29000662846147,3466.1432397707695,0.10714285714285714,1.349
2,46,564.08823875083999,3385.8935325050402,0.10714285714285714,1.3472999999999999
2,47,571.8581413320228,3431.1488479921368,0.10714285714285714,1.3482000000000001
2,48,610.89604087868724,3665.3762452721235,0.10714285714285714,1.3512999999999999
2,49,625.30030818619139,3751.8135491171483,0.10714285714285714,1.3400000000000001
2,50,539.43016787519412,3236.5810072511649,0.10714285714285714,1.3489
2,51,640.48937199334807,3842.9362319600887,0.10714285714285714,1.3952
2,52,662.16506301966353,3972.9903781179814,0.10714285714285714,1.2225999999999999
2,53,621.91811147634144,3731.5086688580486,0.10714285714285714,0.93320000000000003
2,54,625.57433706988263,3753.4460224192962,0.10714285714285714,0.90680000000000005
2,55,616.73348228938198,3700.4008937362919,0.10714285714285714,0.93710000000000004
2,56,572.57941791463691,3435.4765074878219,0.10714285714285714,0.93710000000000004
2,57,656.46328771212939,3938.7797262727768,0.10714285714285714,0.98709999999999998
2,58,594.5620244582027,3567.3721467492164,0.10714285714285714,0.77639999999999998
2,59,532.02942601099289,3192.1765560659578,0.10714285714285714,0.4209
2,60,526.23643865498741,3157.4186319299247,0.10714285714285714,0.38590000000000002
2,61,541.76158658825909,3250.5695195295548,0.10714285714285714,0.43680000000000002
2,62,520.0300005016212,3120.1800030097274,0.10714285714285714,0.41980000000000001
2,63,582.96844018110971,3497.8106410866585,0.10714285714285714,0.41860000000000003
2,64,626.35111105317219,3758.1066663190331,0.10714285714285714,0.42409999999999998
2,65,611.71824526079308,3670.309471564759,0.10714285714285714,0.42370000000000002
2,66,490.37020376811472,2942.2212226086885,0.10714285714285714,0.42480000000000001
2,67,437.79759246442484,2626.7855547865493,0.10714285714285714,0.42399999999999999
2,68,518.74122809132086,3112.4473685479252,0.10714285714285714,0.42199999999999999
2,69,512.5500563181422,3075.3003379088536,0.10714285714285714,0.42399999999999999
2,70,534.99482905097943,3209.9689743058766,0.10714285714285714,0.42709999999999998
2,71,615.95604992604547,3695.736299556273,0.10714285714285714,0.42759999999999998
2,72,688.35491249074607,4130.1294749444769,0.10714285714285714,0.42480000000000001
2,73,680.94277717044645,4085.6566630226789,0.10714285714285714,0.42449999999999999
2,74,624.81333902774554,3748.8800341664733,0.10714285714285714,0.4269
2,75,611.56370271257629,3669.3822162754582,0.10714285714285714,0.42720000000000002
