date,interval,timestamp,slot,weekday,weekday_name,month,day_of_year,grid,charge_cap,discharge_cap,soc_reserve_kwh,net_kwh,initial_soc,price,charge,discharge,emergency,unused,soc,planned_cost,emergency_cost,predicted_load_kw,predicted_pv_kw,slot0,hour,total_cost,previous_soc,reserve_threshold,forecast_net_kwh,deficit,available_discharge
2025-06-01,01:40-01:50,2025-06-01 01:50:00,11,7,星期日,6,152,584.01366962404495,14.534573538841229,42.234692245043668,1705.6408549387709,650.6849166666666,9457.6230255799437,0.43330000000000002,0,42.234692245043668,24.436554797577976,0,8873.7380701700149,253.05312304809868,52.94179596895269,3523.2124395498258,0,10,1.8333333333333333,305.99491901705136,8920.665505997842,2905.6408549387706,587.20207325830427,66.671247042621644,5413.5221859531648
2025-06-01,01:50-02:00,2025-06-01 02:00:00,12,7,星期日,6,152,589.10529298555014,9.8190539896653135,67.110818213590733,1705.4249626361666,701.22166666666658,9457.6230255799437,0.43109999999999998,0,67.110818213590733,45.00555546752571,0,8799.1704943771365,253.96329180607066,97.00947481025166,3532.5249502374413,0,11,2,350.9727666163223,8873.7380701700149,2905.4249626361666,588.75415837290689,112.11637368111644,5371.4817967804629
2025-06-01,02:00-02:10,2025-06-01 02:10:00,13,7,星期日,6,152,655.84987632891387,78.400471960809114,0,1698.6312408516123,666.54781666666668,9457.6230255799437,0.42930000000000001,0,0,10.697940337752812,0,8799.1704943771365,281.55635190800274,22.963128934986411,3542.7941099538771,0,12,2.1666666666666665,304.51948084298914,8799.1704943771365,2898.6312408516123,590.46568499231284,10.697940337752812,5310.485328172972
2025-06-01,02:10-02:20,2025-06-01 02:20:00,14,7,星期日,6,152,669.4943294060364,96.906096475937488,0,1662.9512922445551,648.88696666666669,9457.6230255799437,0.43240000000000001,20.607362739369705,0,0,0,8817.7171208425698,289.48934803517017,0,3524.7690299188484,0,13,2.3333333333333335,289.48934803517017,8799.1704943771365,2862.9512922445551,587.46150498647478,0,5342.597281919323
2025-06-01,02:20-02:30,2025-06-01 02:30:00,15,7,星期日,6,152,610.03106739737268,65.072297913947679,32.576014369356692,1629.9549203809943,669.99499999999989,9457.6230255799437,0.43669999999999998,0,32.576014369356692,27.387918233270518,0,8781.5215493210617,266.40056713243263,59.801519462346178,3524.9020683755716,0,14,2.5,326.20208659477879,8817.7171208425698,2829.9549203809943,587.48367806259523,59.96393260262721,5388.9859804154175
2025-06-01,02:30-02:40,2025-06-01 02:40:00,16,7,星期日,6,152,606.42962960921852,21.15214813451346,45.881666437781064,1611.6278994753573,649.28188333333333,9457.6230255799437,0.43480000000000002,0,42.852253724114803,0,0,8733.9079340720455,263.67560295408822,0,3587.6989278532487,0,15,2.6666666666666665,263.67560295408822,8781.5215493210617,2811.6278994753575,597.94982130887479,42.852253724114803,5372.9042848611343
2025-06-01,02:40-02:50,2025-06-01 02:50:00,17,7,星期日,6,152,603.98642199629876,2.3539546021569842,47.062310326834172,1578.5307911903501,644.07835,9457.6230255799437,0.4335,0,40.091928003701241,0,0,8689.3613474012654,261.82811393539549,0,3615.8985188839824,0,16,2.8333333333333335,261.82811393539549,8733.9079340720455,2778.5307911903501,602.64975314733044,40.091928003701241,5359.8394285935256
2025-06-01,02:50-03:00,2025-06-01 03:00:00,18,7,星期日,6,152,598.47781191073386,10.654827030274191,67.9735494584055,1599.4899277648601,662.03166666666664,9457.6230255799437,0.43569999999999998,0,63.553854755932775,0,0,8618.7459532280063,260.7567826495067,0,3586.7166518463732,0,17,3,260.7567826495067,8689.3613474012654,2799.4899277648601,597.78610864106224,63.553854755932775,5300.8842776727652
2025-06-01,03:00-03:10,2025-06-01 03:10:00,19,7,星期日,6,152,598.03136865084082,10.906544971157462,66.680411512786804,1600.2744013763584,647.2992999999999,9457.6230255799437,0.43740000000000001,0,49.267931349159085,0,0,8564.0038072844964,261.57892064787779,0,3610.3782963775643,0.00052857142857142859,18,3.1666666666666665,261.57892064787779,8618.7459532280063,2800.2744013763586,601.72962796768923,49.267931349159085,5236.6243966664833
2025-06-01,03:10-03:20,2025-06-01 03:20:00,20,7,星期日,6,152,604.96859167777086,11.62180848055117,55.144485634357686,1619.9723351282155,630.97863333333328,9457.6230255799437,0.43709999999999999,0,26.010041655562418,0,0,8535.1037610005387,264.43177142235362,0,3610.3782963775643,0,19,3.3333333333333335,264.43177142235362,8564.0038072844964,2819.9723351282155,601.72971606292742,26.010041655562418,5169.6283249406533
2025-06-01,03:20-03:30,2025-06-01 03:30:00,21,7,星期日,6,152,614.89786798791965,28.020022303392942,46.336173246701151,1609.1813786791588,625.60166666666669,9457.6230255799437,0.43559999999999999,0,10.703798678747035,0,0,8523.2106513574872,267.84951129553781,0,3584.6112661320972,0,20,3.5,267.84951129553781,8535.1037610005387,2809.181378679159,597.43521102201623,10.703798678747035,5153.3301440892419
2025-06-01,03:30-03:40,2025-06-01 03:40:00,22,7,星期日,6,152,617.88985705228458,33.494933272378624,52.958516684976871,1599.662320506736,612.75394999999992,9457.6230255799437,0.43530000000000002,5.135907052284665,0,0,0,8527.832967704544,268.9674547748595,0,3596.5993573924816,0.014285714285714287,21,3.6666666666666665,268.9674547748595,8523.2106513574872,2799.6623205067363,599.43084527969938,0,5151.1934977656756
2025-06-01,03:40-03:50,2025-06-01 03:50:00,23,7,星期日,6,152,638.79317531287415,58.066563676696092,38.294642355335547,1585.1254226999354,613.62318333333326,9457.6230255799437,0.436,25.169991979540896,0,0,0,8550.4859604861304,278.51382443641313,0,3625.697566312228,0,22,3.8333333333333335,278.51382443641313,8527.832967704544,2785.1254226999354,604.28292771870463,0,5168.4367905041481
2025-06-01,03:50-04:00,2025-06-01 04:00:00,24,7,星期日,6,152,625.87984560836696,36.428692123584597,41.706786685184667,1570.221627236077,623.49166666666656,9457.6230255799437,0.43780000000000002,2.3881789417004029,0,0,0,8552.6353215336603,274.01019640734307,0,3612.5509762070456,0,23,4,274.01019640734307,8550.4859604861304,2770.221627236077,602.09182936784089,0,5202.2378999250486
2025-06-01,04:00-04:10,2025-06-01 04:10:00,25,7,星期日,6,152,631.07333158757865,36.171946949715675,25.461392973618725,1598.0641866256265,615.58169999999996,9457.6230255799437,0.44009999999999999,15.491631587578695,0,0,0,8566.5777899624809,277.73537323169336,0,3609.1744325860418,0.19922857142857145,24,4.166666666666667,277.73537323169336,8552.6353215336603,2798.0641866256265,601.49586733576882,0,5179.114021417231
2025-06-01,04:10-04:20,2025-06-01 04:20:00,26,7,星期日,6,152,610.42655649893425,27.254875928087131,58.724586713074807,1626.5013313548307,618.24658333333332,9457.6230255799437,0.43890000000000001,0,7.8200268343990729,0,0,8557.8888712575936,267.91621564738227,0,3578.9442866126105,0,25,4.333333333333333,267.91621564738227,8566.5777899624809,2826.5013313548307,596.49071443543505,7.8200268343990729,5166.0688127468857
2025-06-01,04:20-04:30,2025-06-01 04:30:00,27,7,星期日,6,152,602.8622364645978,21.055237903469902,73.788722703519852,1595.5125731770931,631.58500000000004,9457.6230255799437,0.43640000000000001,0,28.722763535402237,0,0,8525.9746895515909,263.08907999315051,0,3596.1517807181635,0,26,4.5,263.08907999315051,8557.8888712575936,2795.5125731770931,599.35863011969388,28.722763535402237,5186.1386682724506
2025-06-01,04:30-04:40,2025-06-01 04:40:00,28,7,星期日,6,152,614.65993838224699,55.466320734521403,57.991002344609043,1512.7076044885987,624.44706666666661,9457.6230255799437,0.43930000000000002,0,9.787128284419623,0,0,8515.100102568902,270.02011093132114,0,3635.8347486360767,2.7746857142857144,27,4.666666666666667,270.02011093132114,8525.9746895515909,2712.7076044885989,605.51001048696514,9.787128284419623,5231.9403765566931
2025-06-01,04:40-04:50,2025-06-01 04:50:00,29,7,星期日,6,152,638.03406814116158,52.759795075786158,10.771690873523598,1508.2013619113295,612.45958333333328,9457.6230255799437,0.44219999999999998,25.574484807828298,0,0,0,8538.1171388959483,282.13866493202164,0,3630.5019778519654,0,28,4.833333333333333,282.13866493202164,8515.100102568902,2708.2013619113295,605.08366297532757,0,5226.2088665918154
2025-06-01,04:50-05:00,2025-06-01 05:00:00,30,7,星期日,6,152,665.61928539439259,93.930850383562216,28.743956572480101,1517.409980714247,606.28499999999997,9457.6230255799437,0.4395,59.334285394392623,0,0,0,8591.5179957509008,292.53967593083553,0,3635.8347486360767,0,29,5,292.53967593083553,8538.1171388959483,2717.409980714247,605.97245810601282,0,5238.6364423635314
2025-06-01,05:00-05:10,2025-06-01 05:10:00,31,7,星期日,6,152,628.87905541097325,69.85922973530532,28.983454283072319,1537.916317892194,589.84013333333337,9457.6230255799437,0.43330000000000002,39.038922077639882,0,0,0,8626.653025620777,272.49329470957474,0,3618.7590992754617,84.859171428571429,30,5.166666666666667,272.49329470957474,8591.5179957509008,2737.916317892194,588.98332130781512,0,5268.2415100728367
2025-06-01,05:10-05:20,2025-06-01 05:20:00,32,7,星期日,6,152,600.34091539200415,82.448898138766509,29.918283906267106,1603.8476628199151,569.21704999999997,9457.6230255799437,0.44390000000000002,31.123865392004177,0,0,0,8654.6645044735815,266.49133234251065,0,3627.8496334304823,242.42094285714288,31,5.333333333333333,266.49133234251065,8626.653025620777,2803.8476628199151,564.23811509555651,0,5240.5248265207756
2025-06-01,05:20-05:30,2025-06-01 05:30:00,33,7,星期日,6,152,574.33651573792224,74.505916277974706,0,1702.2991536666843,534.86041666666665,9457.6230255799437,0.43009999999999998,39.476099071255589,0,0,0,8690.192993637711,247.02213541888034,0,3610.9529611211042,448.40892857142859,32,5.5,247.02213541888034,8654.6645044735815,2902.2991536666841,527.09067209161265,0,5177.1288157262079
2025-06-01,05:30-05:40,2025-06-01 05:40:00,34,7,星期日,6,152,1309.8562121142438,833.33333333333326,0,1745.5202839231692,486.61158333333333,9457.6230255799437,0.37130000000000002,823.24462878091049,0,0,0,9431.1131595405313,486.34961155801875,0,3566.410876403223,680.5654285714287,33,5.666666666666667,486.34961155801875,8690.192993637711,2945.5202839231692,480.97424130529907,0,5170.2054387430871
2025-06-01,05:40-05:50,2025-06-01 05:50:00,35,7,星期日,6,152,537.36720593308689,22.959469300431294,43.890820150191473,1705.7734137790142,529.0291166666666,9457.6230255799437,0.57079999999999997,8.3380892664202975,0,0,0,9438.6174398803105,306.72920114660599,0,4085.5844820175389,932.70617142857134,34,5.833333333333333,306.72920114660599,9431.1131595405313,2905.7734137790139,525.47971843149458,0,5872.8057711853662
2025-06-01,05:50-06:00,2025-06-01 06:00:00,36,7,星期日,6,152,27.472143093750944,0,661.65421347851884,1624.0549404773926,620.84208333333333,9457.6230255799437,0.90990000000000004,0,593.36994023958243,0,0,8779.317506280775,24.996903001003986,0,4793.5896523689271,1197.6482142857142,35,6,24.996903001003986,9438.6174398803105,2824.0549404773928,599.3235730138689,593.36994023958243,5953.1062494626258
2025-06-01,06:00-06:10,2025-06-01 06:10:00,37,7,星期日,6,152,27.009599462886669,0,614.39054539864821,1609.7694657983172,602.31861666666657,9457.6230255799437,0.93679999999999997,0,575.30901720377994,0,0,8140.0852649432418,25.302592776832231,0,4863.1999010325608,1460.8614999999998,36,6.166666666666667,25.302592776832231,8779.317506280775,2809.7694657983175,567.0564001720935,575.30901720377994,5372.5932364342116
2025-06-01,06:10-06:20,2025-06-01 06:20:00,38,7,星期日,6,152,22.655955386941685,0,554.8100595513929,1596.2314673269443,526.62103333333323,9457.6230255799437,0.87580000000000002,0,503.96507794639155,0,0,7580.1240672250287,19.842085727883529,0,4778.5993740130298,1699.9803428571429,37,6.333333333333333,19.842085727883529,8140.0852649432418,2796.2314673269443,513.10317185931444,503.96507794639155,4809.4684178546677
2025-06-01,06:20-06:30,2025-06-01 06:30:00,39,7,星期日,6,152,25.447125923627858,0,498.15057902762658,1588.1589183683707,453.84791666666672,9457.6230255799437,0.87590000000000001,0,428.40079074303884,0,0,7104.1231886216519,22.28913759650564,0,4710.6039854551082,1922.4482142857141,38,6.5,22.28913759650564,7580.1240672250287,2788.1589183683709,464.69262852823232,428.40079074303884,4312.7686339709926
2025-06-01,06:30-06:40,2025-06-01 06:40:00,40,7,星期日,6,152,22.925915796033472,0,474.95341823142229,1622.9966425825464,396.94233333333329,9457.6230255799437,0.86009999999999998,0,374.01641753729984,0,0,6688.5493913579858,19.718580176168388,0,4716.2500661901595,2163.7149142857147,39,6.666666666666667,19.718580176168388,7104.1231886216519,2822.9966425825464,425.42252531740746,374.01641753729984,3853.0138914351955
2025-06-01,06:40-06:50,2025-06-01 06:50:00,41,7,星期日,6,152,25.922087103035469,0,458.92579187716461,1658.3750869445153,371.22969999999998,9457.6230255799437,0.84419999999999995,0,345.30761289696449,0,0,6304.8742659169138,21.883425932382544,0,4811.5875038368331,2442.929557142857,40,6.833333333333333,21.883425932382544,6688.5493913579858,2858.3750869445153,394.77632444899604,345.30761289696449,3447.1568739721233
2025-06-01,06:50-07:00,2025-06-01 07:00:00,42,7,星期日,6,152,26.235400110962608,0,410.73170710901411,1705.6882250249585,354.14249999999993,9457.6230255799437,0.83340000000000003,0,327.90709988903734,0,0,5940.5330438179835,21.864582452476238,0,4750.7279219645261,2741.25,41,7,21.864582452476238,6304.8742659169138,2905.6882250249582,334.9129869940877,327.90709988903734,3059.2674368027601
2025-06-01,07:00-07:10,2025-06-01 07:10:00,43,7,星期日,6,152,26.651517429435309,0,389.34755729701521,1739.8655920026588,305.0148333333334,9457.6230255799437,0.80920000000000003,0,278.36331590389807,0,0,5631.2404705914305,21.566407903899051,0,4750.7279219645261,3016.565128571428,42,7.166666666666667,21.566407903899051,5940.5330438179835,2939.8655920026586,289.02713223218302,278.36331590389807,2700.6007066337925
2025-06-01,07:10-07:20,2025-06-01 07:20:00,44,7,星期日,6,152,26.857856595620117,0,371.07263453031118,1737.0437393762259,263.55873333333329,9457.6230255799437,0.79720000000000002,0,236.70087673771317,0,0,5368.2394964384157,21.411083278028357,0,4776.0904363697427,3269.165542857143,43,7.333333333333333,21.411083278028357,5631.2404705914305,2937.0437393762259,251.15414891876662,236.70087673771317,2424.7770580936844
2025-06-01,07:20-07:30,2025-06-01 07:30:00,45,7,星期日,6,152,24.571470646357319,0,310.97422225584268,1741.4862028484795,214.92708333333331,9457.6230255799437,0.76439999999999997,0,190.355612686976,0,0,5156.7332601195531,18.782432162075533,0,4750.7279219645261,3537.75,44,7.5,18.782432162075533,5368.2394964384157,2941.4862028484795,202.16298699408767,190.355612686976,2184.0779642309426
2025-06-01,07:30-07:40,2025-06-01 07:40:00,46,7,星期日,6,152,25.852492969754678,0,306.34260889297167,1818.0840561261571,130.62508333333341,9457.6230255799437,0.68989999999999996,0,104.77259036357873,0,0,5040.3192708266879,17.835634899833753,0,4727.9992272526351,3865.3564000000001,45,7.666666666666667,17.835634899833753,5156.7332601195531,3018.0840561261571,143.77380454210584,104.77259036357873,1924.7842835940564
2025-06-01,07:40-07:50,2025-06-01 07:50:00,47,7,星期日,6,152,22.927635289085018,0,330.77939724193283,1847.245412595385,213.36703333333335,9457.6230255799437,0.85999999999999999,0,190.43939804424832,0,0,4828.7199396664118,19.717766348613115,0,5244.8539266777361,4203.5079285714291,46,7.833333333333333,19.717766348613115,5040.3192708266879,3047.245412595385,173.55766635105115,190.43939804424832,1793.7664724081726
2025-06-01,07:50-08:00,2025-06-01 08:00:00,48,7,星期日,6,152,20.701675567188346,0,513.4403771967734,1794.4338537556412,393.9595833333334,9457.6230255799437,1.1617,0,373.25790776614508,0,0,4413.9889310373619,24.0491365064027,0,6514.7879127619217,4500.6428571428569,47,8,24.0491365064027,4828.7199396664118,2994.4338537556414,335.69084260317749,373.25790776614508,1650.8574773196935
2025-06-01,08:00-08:10,2025-06-01 08:10:00,49,7,星期日,6,152,20.419328240924695,0,447.3915626855881,1739.1346591541396,381.16266666666661,9457.6230255799437,1.1682999999999999,0,360.74333842574191,0,0,4013.1629994532041,23.855901183872319,0,6613.5765461005285,4737.8539000000001,48,8.1666666666666661,23.855901183872319,4413.9889310373619,2939.1346591541396,312.62044101675474,360.74333842574191,1327.3688446949002
2025-06-01,08:10-08:20,2025-06-01 08:20:00,50,7,星期日,6,152,21.726889329824541,0,393.31289313205332,1797.3261557734884,311.11193333333341,9457.6230255799437,1.0955999999999999,0,289.38504400350888,0,0,3691.6240616715277,23.803979949755764,0,6548.7016935688071,4947.7831000000006,49,8.3333333333333339,23.803979949755764,4013.1629994532041,2997.3261557734886,266.81976559480108,289.38504400350888,914.25315931174396
2025-06-01,08:20-08:30,2025-06-01 08:30:00,51,7,星期日,6,152,24.391188196250042,0,394.45041287444639,1852.6576202301337,280.76041666666663,9457.6230255799437,1.0849,0,256.3692284704166,0,0,3406.7693633710646,26.462000074111671,0,6541.7197558738771,5205.6107142857145,50,8.5,26.462000074111671,3691.6240616715277,3052.6576202301339,222.68484026469378,256.3692284704166,575.06979729725435
2025-06-01,08:30-08:40,2025-06-01 08:40:00,52,7,星期日,6,152,24.406843771081206,0,264.71179498669835,1852.2141026628997,249.84925000000004,9457.6230255799437,1.0609999999999999,0,225.44240622891883,0,0,3156.2778008944883,25.895661241117157,0,6454.6243046405052,5558.6549857142863,51,8.6666666666666661,25.895661241117157,3406.7693633710646,3052.2141026628997,149.32821982103647,225.44240622891883,319.09973463734849
2025-06-01,08:40-08:50,2025-06-01 08:50:00,53,7,星期日,6,152,21.897197978443955,24.26094239398228,265.00231683387904,1881.1096981947762,227.28963333333331,9457.6230255799437,1.0429999999999999,0,67.651292429740906,137.74114292514844,0,3081.1096981947762,22.838777491517043,718.32006035464906,6486.6021106894841,5833.1443285714286,52,8.8333333333333339,741.15883784616608,3156.2778008944883,3081.1096981947762,108.90963035300926,205.39243535488936,67.651292429740906
2025-06-01,08:50-09:00,2025-06-01 09:00:00,54,7,星期日,6,152,21.83185724248543,0,242.78769878644619,1915.7497634324463,221.87916666666661,9457.6230255799437,1.036,0,0,200.04730942418118,0,3081.1096981947762,22.617804103214908,1036.2450628172585,6515.1126758643131,6023.6732142857145,53,9,1058.8628669204734,3081.1096981947762,3115.7497634324463,81.906576929766445,200.04730942418118,0
2025-06-01,09:00-09:10,2025-06-01 09:10:00,55,7,星期日,6,152,24.073818740139192,23.065010513287383,182.6092763772167,1919.2341779630578,225.67189999999997,9457.6230255799437,1.0146999999999999,0,0,201.59808125986078,0,3081.1096981947762,24.427703875619237,1022.8078652719036,6492.9867766264688,6279.9322999999995,54,9.1666666666666661,1047.2355691475227,3081.1096981947762,3119.2341779630578,35.50907943774488,201.59808125986078,0
2025-06-01,09:10-09:20,2025-06-01 09:20:00,56,7,星期日,6,152,22.233506033485629,47.082689493108923,116.83650352483815,1920.8327672936668,221.11123333333336,9457.6230255799437,0.99219999999999997,0,0,198.87772729984772,0,3081.1096981947762,22.060084686424439,986.63240513454457,6476.170462427749,6483.5066428571427,55,9.3333333333333339,1008.6924898209691,3081.1096981947762,3120.8327672936666,-1.222696738232268,198.87772729984772,0
2025-06-01,09:20-09:30,2025-06-01 09:30:00,57,7,星期日,6,152,15.55101851786668,76.693870895607375,117.27641868840556,1886.7353114404355,214.78291666666669,9457.6230255799437,0.96999999999999997,0,0,199.23189814880001,0,3081.1096981947762,15.08448796233068,966.27470602168,6487.5477750192458,6614.3196428571418,56,9.5,981.35919398401063,3081.1096981947762,3086.7353114404355,-21.128644639649337,199.23189814880001,0
2025-06-01,09:30-09:40,2025-06-01 09:40:00,58,7,星期日,6,152,9.4410898166191526,135.86297375475547,161.41623524823171,1910.3028260135909,223.01879999999997,9457.6230255799437,0.94220000000000004,0,0,213.57771018338082,0,3081.1096981947762,8.8953948252185651,1006.1645926739071,6447.0405078273689,6786.3766714285712,57,9.6666666666666661,1015.0599874991257,3081.1096981947762,3110.3028260135907,-56.556027266867055,213.57771018338082,0
2025-06-01,09:40-09:50,2025-06-01 09:50:00,59,7,星期日,6,152,0.012326636283380011,176.64427853690842,110.72882566984799,1964.1491567323328,198.62799999999999,9457.6230255799437,0.95689999999999997,0,0,198.61567336371661,0,3081.1096981947762,0.011795358259566333,950.27668920870201,6437.9025074257625,6978.6109999999999,58,9.8333333333333339,950.28848456696153,3081.1096981947762,3164.1491567323328,-90.118082095706242,198.61567336371661,0
2025-06-01,09:50-10:00,2025-06-01 10:00:00,60,7,星期日,6,152,0,173.90254998271212,66.683645825173841,1948.5362262340132,147.77333333333337,9457.6230255799437,0.99770000000000003,0,0,147.77333333333337,0,3081.1096981947762,0,737.16727333333358,6458.4178204188656,7132.141071428573,59,10,737.16727333333358,3081.1096981947762,3148.5362262340132,-112.2872085016179,147.77333333333337,0
2025-06-01,10:00-10:10,2025-06-01 10:10:00,61,7,星期日,6,152,0,155.76433556454276,88.047807822473857,1893.8406931638574,127.42089999999992,9457.6230255799437,0.9919,0,0,127.42089999999992,0,3081.1096981947762,0,631.94395354999961,6469.0331053140817,7214.7557857142865,60,10.166666666666666,631.94395354999961,3081.1096981947762,3093.8406931638574,-124.28711340003413,127.42089999999992,0
2025-06-01,10:10-10:20,2025-06-01 10:20:00,62,7,星期日,6,152,0,163.40909331930635,88.060994722769919,1776.3827384264632,120.34010000000004,9457.6230255799437,0.95879999999999999,0,88.060994722769919,32.279105277230116,0,2983.2641485028098,0,154.74603069904117,6474.8277658196057,7305.5090571428564,61,10.333333333333334,154.74603069904117,3081.1096981947762,2976.3827384264632,-138.44688188720843,120.34010000000004,94.254263791481705
2025-06-01,10:20-10:30,2025-06-01 10:30:00,63,7,星期日,6,152,0,253.21733655788921,66.733322690834882,1759.7153278077533,105.64208333333332,9457.6230255799437,0.95489999999999997,0,21.193938625550867,84.448144707782447,0,2959.7153278077531,0,403.19766690730728,6460.1282100697126,7415.1160714285716,62,10.5,403.19766690730728,2983.2641485028098,2959.7153278077531,-159.16464355980983,105.64208333333332,21.193938625551073
2025-06-01,10:30-10:40,2025-06-01 10:40:00,64,7,星期日,6,152,0,295.73323737983583,62.70102851622535,1766.2959091815126,91.107516666666612,9457.6230255799437,0.9839,0,0,91.107516666666612,0,2959.7153278077531,0,448.20342824166642,6442.3631084728722,7484.4611000000004,63,10.666666666666666,448.20342824166642,2959.7153278077531,2966.2959091815128,-173.68299858785471,91.107516666666612,0
2025-06-01,10:40-10:50,2025-06-01 10:50:00,65,7,星期日,6,152,0,329.53971456141801,84.372525255930967,1727.5683636105196,131.90079999999989,9457.6230255799437,0.79900000000000004,0,28.932267777510152,102.96853222248974,0,2927.5683636105196,0,411.35928622884654,6413.4802809618513,7558.2036714285714,64,10.833333333333334,411.35928622884654,2959.7153278077531,2927.5683636105196,-190.78723174445335,131.90079999999989,28.932267777510152
2025-06-01,10:50-11:00,2025-06-01 11:00:00,66,7,星期日,6,152,0.59315828819417971,318.74749571448621,0,1595.6183850916689,188.52958333333328,9457.6230255799437,0.50249999999999995,0,0,187.93642504513909,0,2927.5683636105196,0.29806203981757529,472.19026792591188,6399.7703352302224,7671.2196428571433,65,11,472.48832996572946,2927.5683636105196,2795.6183850916686,-211.90821793782015,187.93642504513909,118.75498066696582
2025-06-01,11:00-11:10,2025-06-01 11:10:00,67,7,星期日,6,152,68.240744986362742,401.52575600881977,0,1514.0644432181602,158.89023333333321,9457.6230255799437,0.4662,0,0,90.649488346970472,0,2927.5683636105196,31.813835312642311,211.30395733678816,6395.2222217074841,7828.3256285714288,66,11.166666666666666,243.11779264943047,2927.5683636105196,2714.0644432181602,-238.85056781065745,90.649488346970472,192.15352835312339
