date,start,end,interval,energy_kwh,cost_yuan
2025-02-16,2025-02-16 00:00:00,2025-02-16 00:10:00,00:00-00:10,14.146497425199527,31.702300729872142
2025-02-16,2025-02-16 04:20:00,2025-02-16 04:30:00,04:20-04:30,46.967684895555976,106.66361239780761
2025-02-16,2025-02-16 04:50:00,2025-02-16 05:00:00,04:50-05:00,6.5129098828504084,15.979424397573476
2025-02-16,2025-02-16 06:20:00,2025-02-16 06:30:00,06:20-06:30,1.6083943355869224,8.5051892465836456
2025-02-16,2025-02-16 06:40:00,2025-02-16 06:50:00,06:40-06:50,42.670041182403679,200.20783322783808
2025-02-16,2025-02-16 16:50:00,2025-02-16 17:00:00,16:50-17:00,13.43980456339591,71.425841352167566
2025-02-16,2025-02-16 17:40:00,2025-02-16 17:50:00,17:40-17:50,16.428473935595321,97.12513790723952
2025-02-16,2025-02-16 19:00:00,2025-02-16 19:10:00,19:00-19:10,2.1735822295580647,14.756449756469701
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,21:40-21:50,1.9802943456036246,7.6389854381659816
2025-02-17,2025-02-17 01:40:00,2025-02-17 01:50:00,01:40-01:50,4.2430611454191194,9.8311726739360985
2025-02-17,2025-02-17 02:00:00,2025-02-17 02:20:00,02:00-02:20,5.7646537660833701,12.94689299871591
2025-02-17,2025-02-17 19:00:00,2025-02-17 19:20:00,19:00-19:20,19.739019377830914,127.92108786129899
2025-02-17,2025-02-17 23:00:00,2025-02-17 23:20:00,23:00-23:20,20.559667831974934,45.450061385808091
2025-02-18,2025-02-18 17:20:00,2025-02-18 17:30:00,17:20-17:30,10.442538806200787,56.107761005716831
2025-02-19,2025-02-19 01:20:00,2025-02-19 01:30:00,01:20-01:30,8.5485967876577433,18.708604069788969
2025-02-19,2025-02-19 01:50:00,2025-02-19 02:00:00,01:50-02:00,14.104838028938616,35.424300709679329
2025-02-19,2025-02-19 02:20:00,2025-02-19 02:30:00,02:20-02:30,5.6187481162730819,13.459711112532169
2025-02-19,2025-02-19 02:50:00,2025-02-19 03:00:00,02:50-03:00,10.747970443905956,26.31103164668178
2025-02-19,2025-02-19 04:50:00,2025-02-19 05:10:00,04:50-05:10,3.343803076791005,7.5601893163129743
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:30:00,06:20-06:30,40.678200973930529,220.63856208259918
2025-02-19,2025-02-19 17:20:00,2025-02-19 17:30:00,17:20-17:30,32.589172465399315,183.94958398094644
2025-02-19,2025-02-19 19:50:00,2025-02-19 20:00:00,19:50-20:00,10.821439869771893,67.731392144902287
2025-02-19,2025-02-19 23:30:00,2025-02-19 23:50:00,23:30-23:50,41.126916199041034,90.432106866080886
2025-02-20,2025-02-20 17:00:00,2025-02-20 17:30:00,17:00-17:30,28.157446527683533,159.1073813435722
2025-02-20,2025-02-20 18:20:00,2025-02-20 18:30:00,18:20-18:30,5.9327281966094461,39.084813359263038
2025-02-20,2025-02-20 23:00:00,2025-02-20 23:10:00,23:00-23:10,15.683074040986185,33.020712393296407
2025-02-21,2025-02-21 02:00:00,2025-02-21 02:10:00,02:00-02:10,8.5204785073010498,15.247396288815228
2025-02-21,2025-02-21 06:30:00,2025-02-21 06:40:00,06:30-06:40,1.6020166894534213,6.4353010415343945
2025-02-21,2025-02-21 16:30:00,2025-02-21 16:50:00,16:30-16:50,10.033399400416783,37.844755522906318
2025-02-21,2025-02-21 17:40:00,2025-02-21 17:50:00,17:40-17:50,7.2386630702615662,30.5109648411525
2025-02-22,2025-02-22 02:00:00,2025-02-22 02:10:00,02:00-02:10,1.206168487557818,2.1150164429326339
2025-02-22,2025-02-22 03:10:00,2025-02-22 03:30:00,03:10-03:30,13.397656456997765,24.752891131739883
2025-02-22,2025-02-22 17:40:00,2025-02-22 17:50:00,17:40-17:50,24.995697271056883,113.88039676693516
2025-02-22,2025-02-22 23:50:00,2025-02-23 00:10:00,23:50-00:10,18.817578036968143,38.651289418726378
2025-02-23,2025-02-23 03:10:00,2025-02-23 03:20:00,03:10-03:20,4.0195820253213697,8.845090246719673
2025-02-23,2025-02-23 04:30:00,2025-02-23 04:40:00,04:30-04:40,11.632803074398225,30.349983221104971
2025-02-23,2025-02-23 05:00:00,2025-02-23 05:20:00,05:00-05:20,48.293098020202137,127.602416607945
2025-02-23,2025-02-23 08:00:00,2025-02-23 08:20:00,08:00-08:20,14.725606835479425,97.843877194463246
2025-02-23,2025-02-23 17:20:00,2025-02-23 17:30:00,17:20-17:30,21.799578846916006,120.75876702249123
2025-02-23,2025-02-23 18:00:00,2025-02-23 18:10:00,18:00-18:10,4.1069312824384951,26.635502832254861
2025-02-24,2025-02-24 06:10:00,2025-02-24 06:20:00,06:10-06:20,58.660521802515973,298.31808362669494
2025-02-24,2025-02-24 17:20:00,2025-02-24 17:40:00,17:20-17:40,16.685410986456532,92.50396226633562
2025-02-24,2025-02-24 21:30:00,2025-02-24 21:40:00,21:30-21:40,14.408035062302247,71.521486049268361
2025-02-25,2025-02-25 02:10:00,2025-02-25 02:20:00,02:10-02:20,1.202869813945199,2.5452725263080413
2025-02-25,2025-02-25 02:50:00,2025-02-25 03:00:00,02:50-03:00,1.9878684932041324,4.5631521261500865
2025-02-25,2025-02-25 06:20:00,2025-02-25 06:30:00,06:20-06:30,5.218550848122959,26.781602952567024
2025-02-25,2025-02-25 06:50:00,2025-02-25 07:10:00,06:50-07:10,21.50503553988267,104.5268662407033
2025-02-25,2025-02-25 18:50:00,2025-02-25 19:00:00,18:50-19:00,18.654539740847895,120.23783589963509
2025-02-25,2025-02-25 22:30:00,2025-02-25 22:40:00,22:30-22:40,1.6547351749896961,3.4575691481409705
2025-02-26,2025-02-26 01:30:00,2025-02-26 01:40:00,01:30-01:40,13.746580095007175,32.80621339673462
2025-02-26,2025-02-26 08:40:00,2025-02-26 09:00:00,08:40-09:00,11.891859075257969,65.76526113320125
2025-02-26,2025-02-26 15:10:00,2025-02-26 15:20:00,15:10-15:20,3.7962639275065726,13.696920250443714
2025-02-26,2025-02-26 17:00:00,2025-02-26 17:10:00,17:00-17:10,3.6835861526965346,19.414340817787085
2025-02-27,2025-02-27 03:20:00,2025-02-27 03:30:00,03:20-03:30,14.133536464560052,33.397546665755399
2025-02-27,2025-02-27 17:30:00,2025-02-27 17:40:00,17:30-17:40,10.393971046053593,54.064240396047772
2025-02-27,2025-02-27 18:10:00,2025-02-27 18:20:00,18:10-18:20,5.6358470866098287,35.373394239106595
2025-02-28,2025-02-28 04:40:00,2025-02-28 04:50:00,04:40-04:50,14.983278366961258,30.251239022894783
2025-02-28,2025-02-28 06:10:00,2025-02-28 06:20:00,06:10-06:20,19.680130379237596,75.837382416392089
2025-02-28,2025-02-28 07:20:00,2025-02-28 07:30:00,07:20-07:30,11.591969121014017,42.768570071981216
2025-02-28,2025-02-28 08:00:00,2025-02-28 08:10:00,08:00-08:10,5.3217394529204896,25.807775476937913
2025-02-28,2025-02-28 23:00:00,2025-02-28 23:10:00,23:00-23:10,2.7672625297352624,5.1720136680752065
2025-03-01,2025-03-01 18:10:00,2025-03-01 18:20:00,18:10-18:20,14.487138432719007,82.460791959036598
2025-03-02,2025-03-02 11:00:00,2025-03-02 11:10:00,11:00-11:10,7.9531264970963491,25.350590709494611
2025-03-02,2025-03-02 17:30:00,2025-03-02 18:00:00,17:30-18:00,12.576001038042477,75.622424426417325
2025-03-02,2025-03-02 18:10:00,2025-03-02 18:20:00,18:10-18:20,3.7215539186846627,24.044959868621607
2025-03-02,2025-03-02 21:20:00,2025-03-02 21:40:00,21:20-21:40,3.4158372592993373,17.621115800916996
2025-03-02,2025-03-02 23:00:00,2025-03-02 23:10:00,23:00-23:10,0.54516863403978277,1.1304071626814896
2025-03-03,2025-03-03 01:40:00,2025-03-03 01:50:00,01:40-01:50,13.983206889753774,34.999966845053699
2025-03-03,2025-03-03 07:10:00,2025-03-03 07:20:00,07:10-07:20,34.257641907438938,147.39350430675603
2025-03-03,2025-03-03 16:00:00,2025-03-03 16:20:00,16:00-16:20,25.869942085032562,127.01671139971253
2025-03-03,2025-03-03 16:30:00,2025-03-03 16:50:00,16:30-16:50,14.538217570488882,71.245321750692668
2025-03-03,2025-03-03 17:00:00,2025-03-03 17:10:00,17:00-17:10,2.6959712205141386,13.462332289637351
2025-03-03,2025-03-03 17:30:00,2025-03-03 17:40:00,17:30-17:40,2.7030045266574234,14.642175520903262
2025-03-03,2025-03-03 20:40:00,2025-03-03 20:50:00,20:40-20:50,19.24869647130663,113.85603962777871
2025-03-03,2025-03-03 21:20:00,2025-03-03 21:30:00,21:20-21:30,4.2328159749584984,21.106936859130549
2025-03-04,2025-03-04 01:40:00,2025-03-04 02:00:00,01:40-02:00,47.14122593339448,108.4077567608405
2025-03-04,2025-03-04 11:10:00,2025-03-04 11:40:00,11:10-11:40,70.64596666666678,225.19524291666704
2025-03-04,2025-03-04 23:00:00,2025-03-04 23:10:00,23:00-23:10,12.472648242418359,30.47067965622805
2025-03-05,2025-03-05 17:30:00,2025-03-05 17:40:00,17:30-17:40,2.0017969747059396,10.810704561899428
2025-03-05,2025-03-05 22:40:00,2025-03-05 22:50:00,22:40-22:50,2.3045174378128195,4.3013817976776281
2025-03-06,2025-03-06 02:00:00,2025-03-06 02:10:00,02:00-02:10,4.5232305531786778,9.8764739128656434
2025-03-06,2025-03-06 08:20:00,2025-03-06 08:30:00,08:20-08:30,29.024982082080555,168.27233362086201
2025-03-06,2025-03-06 09:30:00,2025-03-06 09:50:00,09:30-09:50,38.667750106283172,198.13029285975216
2025-03-06,2025-03-06 17:30:00,2025-03-06 17:40:00,17:30-17:40,13.628276317194832,75.316669066977227
2025-03-06,2025-03-06 22:50:00,2025-03-06 23:10:00,22:50-23:10,20.575842583225608,43.457299313646949
2025-03-06,2025-03-06 23:40:00,2025-03-06 23:50:00,23:40-23:50,17.506301161591409,30.303407310714732
2025-03-08,2025-03-08 07:20:00,2025-03-08 07:40:00,07:20-07:40,11.481917174993868,34.981576779496962
2025-03-08,2025-03-08 16:40:00,2025-03-08 16:50:00,16:40-16:50,1.8172158622531924,6.1939802664900068
2025-03-08,2025-03-08 21:30:00,2025-03-08 21:40:00,21:30-21:40,11.973498639167644,52.653460265739717
2025-03-09,2025-03-09 02:00:00,2025-03-09 02:10:00,02:00-02:10,5.465286695411919,13.242389662983079
2025-03-09,2025-03-09 03:40:00,2025-03-09 04:00:00,03:40-04:00,10.179913106358185,22.449245042275905
2025-03-09,2025-03-09 04:40:00,2025-03-09 05:00:00,04:40-05:00,14.070801243737606,34.464587558784302
2025-03-09,2025-03-09 05:50:00,2025-03-09 06:00:00,05:50-06:00,0.40633140161696701,1.8670927904299637
2025-03-09,2025-03-09 06:10:00,2025-03-09 06:40:00,06:10-06:40,22.918093489323155,106.07369765131028
2025-03-09,2025-03-09 06:50:00,2025-03-09 07:00:00,06:50-07:00,9.053674360298146,39.587191140403647
2025-03-09,2025-03-09 07:20:00,2025-03-09 08:40:00,07:20-08:40,308.97802017229185,1756.747819363801
2025-03-09,2025-03-09 16:50:00,2025-03-09 17:00:00,16:50-17:00,21.307618311543592,106.57005298518528
2025-03-09,2025-03-09 18:30:00,2025-03-09 18:50:00,18:30-18:50,28.687548138266266,190.97199756599537
2025-03-09,2025-03-09 21:40:00,2025-03-09 21:50:00,21:40-21:50,2.7652245394094734,10.755340846033146
2025-03-10,2025-03-10 00:50:00,2025-03-10 01:00:00,00:50-01:00,35.684394751332547,69.655938554601136
2025-03-10,2025-03-10 02:20:00,2025-03-10 02:30:00,02:20-02:30,3.6842741240294572,8.6985712068335488
2025-03-10,2025-03-10 04:20:00,2025-03-10 04:30:00,04:20-04:30,7.9088893292748708,17.636823204282962
2025-03-10,2025-03-10 07:20:00,2025-03-10 07:30:00,07:20-07:30,72.325454417173034,304.49016309629849
2025-03-10,2025-03-10 08:20:00,2025-03-10 08:50:00,08:20-08:50,80.575978975169505,481.33775692274719
2025-03-10,2025-03-10 09:00:00,2025-03-10 10:00:00,09:00-10:00,374.43298564692077,1952.1818547569937
2025-03-10,2025-03-10 16:50:00,2025-03-10 17:00:00,16:50-17:00,4.4632677679156814,23.162128081598432
2025-03-10,2025-03-10 19:40:00,2025-03-10 20:00:00,19:40-20:00,22.036923741240116,137.59839570301247
2025-03-10,2025-03-10 22:30:00,2025-03-10 22:40:00,22:30-22:40,1.6322181865309631,3.5125335374146327
2025-03-10,2025-03-10 23:10:00,2025-03-10 23:20:00,23:10-23:20,0.61316957803740024,1.2968536575491014
2025-03-11,2025-03-11 01:10:00,2025-03-11 01:20:00,01:10-01:20,2.2165839885178684,4.9119501185555956
2025-03-11,2025-03-11 07:00:00,2025-03-11 07:10:00,07:00-07:10,19.053566712418274,81.492104829012959
2025-03-11,2025-03-11 07:20:00,2025-03-11 07:30:00,07:20-07:30,18.386761727878479,72.756416157215142
2025-03-11,2025-03-11 08:20:00,2025-03-11 09:10:00,08:20-09:10,215.32120399666803,1231.2645867185458
2025-03-11,2025-03-11 10:00:00,2025-03-11 10:20:00,10:00-10:20,73.502099999999999,362.96054197500001
2025-03-11,2025-03-11 22:40:00,2025-03-11 22:50:00,22:40-22:50,11.660079334234297,23.938142873183011
2025-03-12,2025-03-12 03:30:00,2025-03-12 03:50:00,03:30-03:50,27.734580220513863,60.662480466118495
2025-03-12,2025-03-12 06:30:00,2025-03-12 06:40:00,06:30-06:40,16.582578093905795,80.491834067818729
2025-03-12,2025-03-12 17:50:00,2025-03-12 18:00:00,17:50-18:00,12.359715759640608,79.287576598094489
2025-03-12,2025-03-12 21:40:00,2025-03-12 21:50:00,21:40-21:50,2.0774284561420018,8.0417255537256889
2025-03-12,2025-03-12 22:30:00,2025-03-12 23:00:00,22:30-23:00,39.978943644706646,89.002675996759777
2025-03-13,2025-03-13 00:00:00,2025-03-13 00:10:00,00:00-00:10,1.1716118697733009,2.5634867710639822
2025-03-13,2025-03-13 05:50:00,2025-03-13 06:20:00,05:50-06:20,55.673851696763791,273.21740398641793
2025-03-13,2025-03-13 07:20:00,2025-03-13 07:30:00,07:20-07:30,66.751139932919898,262.29860436640871
2025-03-13,2025-03-13 13:00:00,2025-03-13 13:40:00,13:00-13:40,140.28648333333331,677.53885492499978
2025-03-13,2025-03-13 19:10:00,2025-03-13 19:20:00,19:10-19:20,19.934929249771926,128.75970802427688
2025-03-13,2025-03-13 19:30:00,2025-03-13 19:50:00,19:30-19:50,7.3973902395691766,49.099563964196392
2025-03-14,2025-03-14 04:00:00,2025-03-14 04:10:00,04:00-04:10,15.414412905573954,31.584132043521031
2025-03-14,2025-03-14 04:40:00,2025-03-14 04:50:00,04:40-04:50,4.295419156311425,8.4984868007621532
2025-03-15,2025-03-15 00:30:00,2025-03-15 00:40:00,00:30-00:40,4.8512524660999929,8.2907904645648891
2025-03-15,2025-03-15 02:30:00,2025-03-15 02:40:00,02:30-02:40,23.93236463493173,43.497072723988417
2025-03-15,2025-03-15 18:20:00,2025-03-15 18:30:00,18:20-18:30,2.4986962226957985,14.713572707344209
2025-03-15,2025-03-15 20:40:00,2025-03-15 20:50:00,20:40-20:50,8.0158068693014002,42.211238973741175
2025-03-15,2025-03-15 23:40:00,2025-03-16 00:00:00,23:40-00:00,47.62842566244251,96.408611114725289
2025-03-16,2025-03-16 01:00:00,2025-03-16 01:10:00,01:00-01:10,13.987849972715253,30.899160589727995
2025-03-16,2025-03-16 05:50:00,2025-03-16 06:10:00,05:50-06:10,38.385288831818343,192.35626593331477
2025-03-16,2025-03-16 07:00:00,2025-03-16 07:10:00,07:00-07:10,7.7293225157027337,33.31338004267878
2025-03-16,2025-03-16 23:50:00,2025-03-17 00:00:00,23:50-00:00,4.4034300744590382,9.1481259796886505
2025-03-17,2025-03-17 03:50:00,2025-03-17 04:00:00,03:50-04:00,9.5834689610984469,23.867629447615681
2025-03-17,2025-03-17 06:30:00,2025-03-17 06:50:00,06:30-06:50,38.19092758926206,174.34983317273191
2025-03-17,2025-03-17 07:00:00,2025-03-17 07:10:00,07:00-07:10,25.852213010318849,101.79308872813047
2025-03-17,2025-03-17 15:30:00,2025-03-17 15:50:00,15:30-15:50,51.64295062252404,206.13092961317244
2025-03-17,2025-03-17 19:50:00,2025-03-17 20:00:00,19:50-20:00,18.248731100982923,117.03823691615398
2025-03-17,2025-03-17 20:20:00,2025-03-17 20:30:00,20:20-20:30,35.535494980939689,230.14563324405589
2025-03-17,2025-03-17 21:40:00,2025-03-17 21:50:00,21:40-21:50,0.97179409242971815,3.8444174296519651
2025-03-18,2025-03-18 04:10:00,2025-03-18 04:30:00,04:10-04:30,21.803359037094992,49.074239556733048
2025-03-18,2025-03-18 19:10:00,2025-03-18 19:20:00,19:10-19:20,4.0226064537331467,25.734624787757809
2025-03-18,2025-03-18 22:50:00,2025-03-18 23:00:00,22:50-23:00,5.8111942676445096,14.036939753495311
2025-03-19,2025-03-19 01:50:00,2025-03-19 02:00:00,01:50-02:00,5.2678706303419176,13.203917734952016
2025-03-19,2025-03-19 04:10:00,2025-03-19 04:20:00,04:10-04:20,10.882303626910016,23.892097612880939
2025-03-19,2025-03-19 09:30:00,2025-03-19 09:40:00,09:30-09:40,21.22426684466744,105.79235808724485
2025-03-19,2025-03-19 14:20:00,2025-03-19 14:50:00,14:20-14:50,89.568603734913353,452.6715465181868
2025-03-19,2025-03-19 21:30:00,2025-03-19 21:40:00,21:30-21:40,3.3424932050721736,16.792685862282596
2025-03-20,2025-03-20 01:00:00,2025-03-20 01:30:00,01:00-01:30,30.175220193585574,73.94413794813731
2025-03-20,2025-03-20 08:10:00,2025-03-20 08:30:00,08:10-08:30,32.017888694633712,186.2900940950955
2025-03-20,2025-03-20 08:50:00,2025-03-20 09:10:00,08:50-09:10,32.853959909871861,175.34625050412552
2025-03-20,2025-03-20 09:30:00,2025-03-20 10:00:00,09:30-10:00,119.07869192611435,596.72894286823248
2025-03-20,2025-03-20 18:50:00,2025-03-20 19:00:00,18:50-19:00,9.4976121586129238,60.276595564636928
2025-03-20,2025-03-20 20:00:00,2025-03-20 20:10:00,20:00-20:10,12.611380683354696,80.643473779711599
2025-03-21,2025-03-21 05:00:00,2025-03-21 05:10:00,05:00-05:10,4.8109253466194559,8.0799491196473756
2025-03-21,2025-03-21 07:20:00,2025-03-21 07:30:00,07:20-07:30,30.850143243460991,87.78408259926826
2025-03-21,2025-03-21 20:20:00,2025-03-21 20:30:00,20:20-20:30,8.7483196978615183,51.562596299195789
2025-03-22,2025-03-22 05:00:00,2025-03-22 05:10:00,05:00-05:10,2.7866214172483978,4.682917291685933
2025-03-23,2025-03-23 00:30:00,2025-03-23 00:40:00,00:30-00:40,0.36259321456759608,0.77087317417070933
2025-03-23,2025-03-23 02:20:00,2025-03-23 02:30:00,02:20-02:30,4.4728116355136081,9.8849137144850729
2025-03-23,2025-03-23 03:20:00,2025-03-23 03:30:00,03:20-03:30,8.0464218928049149,20.116054732012287
2025-03-23,2025-03-23 04:10:00,2025-03-23 04:20:00,04:10-04:20,20.307649448858683,47.347284690014021
2025-03-23,2025-03-23 05:00:00,2025-03-23 05:10:00,05:00-05:10,3.5169064266850683,7.7020250744402992
2025-03-23,2025-03-23 19:10:00,2025-03-23 19:30:00,19:10-19:30,34.266666442499172,226.99451427744575
2025-03-23,2025-03-23 20:20:00,2025-03-23 20:30:00,20:20-20:30,3.1889760919883656,20.570490281370951
2025-03-24,2025-03-24 04:10:00,2025-03-24 04:20:00,04:10-04:20,1.3282242402140128,2.9081469739485812
2025-03-24,2025-03-24 05:00:00,2025-03-24 05:10:00,05:00-05:10,10.585751036849615,21.896626019723431
2025-03-24,2025-03-24 22:50:00,2025-03-24 23:10:00,22:50-23:10,20.849870843578969,46.634889667900296
2025-03-24,2025-03-24 23:30:00,2025-03-24 23:50:00,23:30-23:50,38.353818322836673,94.448851091886482
2025-03-25,2025-03-25 00:50:00,2025-03-25 01:00:00,00:50-01:00,8.0872384457901489,17.650397907937002
2025-03-25,2025-03-25 02:00:00,2025-03-25 02:10:00,02:00-02:10,6.4531194000421692,13.545097620688514
2025-03-25,2025-03-25 22:30:00,2025-03-25 22:40:00,22:30-22:40,6.0973011100500116,12.965910810521351
2025-03-25,2025-03-25 23:10:00,2025-03-25 23:20:00,23:10-23:20,14.956038173493312,33.441701355931045
2025-03-26,2025-03-26 05:40:00,2025-03-26 05:50:00,05:40-05:50,0.065527623006687463,0.20231653603314756
2025-03-26,2025-03-26 07:30:00,2025-03-26 08:10:00,07:30-08:10,192.98297939598228,995.8567124622648
2025-03-26,2025-03-26 08:30:00,2025-03-26 08:40:00,08:30-08:40,4.1428303264908664,24.208629012849379
2025-03-27,2025-03-27 02:10:00,2025-03-27 02:30:00,02:10-02:30,33.760136671041892,76.625168858410234
2025-03-27,2025-03-27 04:40:00,2025-03-27 04:50:00,04:40-04:50,8.6234411334170318,19.506223843789325
2025-03-27,2025-03-27 21:30:00,2025-03-27 21:50:00,21:30-21:50,23.685607835103042,111.8186117816773
2025-03-27,2025-03-27 23:00:00,2025-03-27 23:20:00,23:00-23:20,18.695810912696743,45.829697111191514
2025-03-28,2025-03-28 01:00:00,2025-03-28 01:10:00,01:00-01:10,3.0222340639751906,5.2224204625491302
2025-03-28,2025-03-28 21:10:00,2025-03-28 21:20:00,21:10-21:20,5.8052755990063929,24.045451531084481
2025-03-29,2025-03-29 16:00:00,2025-03-29 16:50:00,16:00-16:50,82.907762892545335,261.55283978493424
2025-03-29,2025-03-29 18:10:00,2025-03-29 18:20:00,18:10-18:20,4.5788205136040574,25.520056132572215
2025-03-29,2025-03-29 19:50:00,2025-03-29 20:10:00,19:50-20:10,2.2252694185041832,12.556565549124796
2025-03-30,2025-03-30 03:30:00,2025-03-30 03:50:00,03:30-03:50,7.6909530566424564,17.168770557660576
2025-03-30,2025-03-30 05:20:00,2025-03-30 05:30:00,05:20-05:30,7.1964919284201869,16.195705084909633
2025-03-30,2025-03-30 06:50:00,2025-03-30 07:20:00,06:50-07:20,110.34251831674248,448.16138739712932
2025-03-30,2025-03-30 18:00:00,2025-03-30 18:20:00,18:00-18:20,41.407216088169093,263.18200111563743
2025-03-31,2025-03-31 04:40:00,2025-03-31 04:50:00,04:40-04:50,9.4263767971766583,20.318555186314288
2025-03-31,2025-03-31 08:30:00,2025-03-31 08:40:00,08:30-08:40,2.1006220276503882,11.211019761570121
2025-03-31,2025-03-31 14:00:00,2025-03-31 14:20:00,14:00-14:20,30.76947873641333,146.45870273294969
2025-03-31,2025-03-31 14:30:00,2025-03-31 14:50:00,14:30-14:50,54.631328284628168,269.6959384535121
2025-03-31,2025-03-31 15:00:00,2025-03-31 15:10:00,15:00-15:10,26.669489182333592,96.583555073821103
2025-03-31,2025-03-31 15:40:00,2025-03-31 15:50:00,15:40-15:50,24.809020014775285,103.90017582187889
2025-04-01,2025-04-01 02:20:00,2025-04-01 02:30:00,02:20-02:30,4.5897445473875678,9.2437455184385602
2025-04-01,2025-04-01 02:40:00,2025-04-01 02:50:00,02:40-02:50,6.7504848415833294,16.052652953285158
2025-04-01,2025-04-01 04:40:00,2025-04-01 05:00:00,04:40-05:00,11.836714950734631,27.332481188050572
2025-04-01,2025-04-01 15:10:00,2025-04-01 15:20:00,15:10-15:20,0.7060253729644046,2.7065482672590453
2025-04-01,2025-04-01 20:00:00,2025-04-01 20:20:00,20:00-20:20,24.511277792881287,157.47089870587351
2025-04-01,2025-04-01 21:30:00,2025-04-01 21:50:00,21:30-21:50,15.57176043683944,71.232574397914703
2025-04-02,2025-04-02 02:40:00,2025-04-02 02:50:00,02:40-02:50,5.5292976471379234,11.82716766722802
2025-04-02,2025-04-02 05:00:00,2025-04-02 05:30:00,05:00-05:30,52.948149411262193,127.37520695646978
