date,g0,grid,planned_cost,adjustment_cost,emergency_cost,total_cost,emergency,charge,discharge,spill,unused,cost_q95_component,soc_start,soc_end
2025-03-06,77476.679788717651,77476.679788717651,63283.747044106043,0,525.35647608481872,63809.103520190867,123.92638280355425,0,0,2966.7823833333327,8693.1696548545551,63809.103520190867,10800,10800
2025-03-07,46355.183925825113,46355.183925825113,28309.9035387322,0,0,28309.9035387322,0,0,0,17219.938466666666,8212.9599258251219,28309.9035387322,10800,10800
2025-03-08,42820.335407324361,42820.335407324361,25968.442580441413,0,93.829017311726687,26062.271597753137,25.272631676414704,0,0,19412.774149999997,4369.6943723341137,26062.271597753137,10800,10800
2025-03-09,78441.668641553639,78441.668641553639,63186.379710505789,0,2282.7294146072018,65469.109125112991,423.83251145825716,0,0,4327.8050000000003,11204.171103011908,65469.109125112991,10800,10800
2025-03-10,76278.795865864595,76278.795865864595,62135.431592437519,0,2999.5710187213317,65135.002611158852,603.35755651762429,0,0,930.14345000000003,7909.9385223822246,65135.002611158852,10800,10800
2025-03-11,72969.522657594556,72969.522657594556,58649.005482517488,0,1777.3237426715125,60426.329225189002,340.14029575971693,0,0,3602.0423333333333,5768.7018200209477,60426.329225189002,10800,10800
2025-03-12,77662.903037818207,77662.903037818207,62923.489261560979,0,317.48629268251716,63240.975554243501,98.733246174908913,0,0,4887.4759999999987,10438.625600659772,63240.975554243501,10800,10800
2025-03-13,76838.075939962611,76838.075939962611,62274.807626668276,0,1393.4776220373637,63668.285248705644,291.2154063221314,0,0,727.24119999999994,8856.4321296180697,63668.285248705644,10800,10800
2025-03-14,42320.440600835165,42320.440600835165,25436.548670753265,0,40.082618844283182,25476.63128959755,19.709832061885379,0,0,21395.210133333334,4915.5143162303902,25476.63128959755,10800,10800
2025-03-15,41720.614171894216,41720.614171894216,25170.081968280996,0,205.12128598436399,25375.203254265361,86.926545855471431,0,0,17283.510316666667,3599.9052510830234,25375.203254265361,10800,10800
2025-03-16,75505.143927822151,75505.143927822151,61361.337507496944,0,265.71693254541015,61627.054440042353,64.505891394695368,0,0,3571.0387833333334,8647.5641025501936,61627.054440042353,10800,10800
2025-03-17,70116.796492332884,70116.796492332884,55022.837399491509,0,857.16976855151233,55880.007168043026,180.02558035755573,26.773088433365047,21.686201631025938,6419.4625333333333,6014.141219221443,55880.007168043026,10800,10800
2025-03-18,78129.318932527094,78129.318932527094,63151.026564338448,0,88.845804097986161,63239.87236843643,31.637159758472649,0,0,4879.0752166666662,12155.922508952232,63239.87236843643,10800,10800
2025-03-19,70994.418342560166,70994.418342560166,56451.420105396755,0,612.35260581554712,57063.772711212303,130.28553804190489,0,0,6023.9642833333328,5635.2691472687384,57063.772711212303,10800,10800
2025-03-20,75103.466654017975,75103.466654017975,60229.836902612347,0,1173.2294947599394,61403.066397372291,236.23475356617311,0,0,3910.8766833333329,9219.8629075841454,61403.066397372291,10800,10800
2025-03-21,41299.425722771033,41299.425722771033,24626.000543177881,0,147.42662801811144,24773.427171195988,44.409388287941965,0,0,24935.485433333335,4374.88516105897,24773.427171195988,10800,10800
2025-03-22,42515.744433291977,42515.744433291977,25442.238485337381,0,4.682917291685933,25446.921402629065,2.7866214172483978,0,0,20863.931366666664,5773.3999547092253,25446.921402629065,10800,10800
2025-03-23,75598.051580830142,75598.051580830142,60226.839618843747,0,333.38615594393912,60560.225774787687,74.162025152917408,0,0,5653.9769333333325,11248.516555983066,60560.225774787687,10800,10800
2025-03-24,72478.330126343251,72478.330126343251,58074.131281061753,0,165.8885137534588,58240.01979481522,71.117664443479271,0,0,6984.9087833333324,7566.0419241200652,58240.01979481522,10800,10800
2025-03-25,77743.387437786383,77743.387437786383,62190.525074598263,0,77.60310769507791,62268.128182293345,35.593697129375641,0,0,4787.9679666666671,12040.88845158243,62268.128182293345,10800,10800
2025-03-26,71965.949010904355,71965.949010904355,56861.503280471225,0,1020.2676580111474,57881.770938482376,197.19133734547984,0,0,8174.5165333333325,8396.0689482498256,57881.770938482376,10800,10800
2025-03-27,73792.01128821462,73792.01128821462,58739.722714954085,0,253.77970159506839,58993.502416549149,84.764996552258708,0,0,5732.9354000000003,9426.8514847668812,58993.502416549149,10800,10800
2025-03-28,41850.825693161838,41850.825693161838,25254.329848368401,0,29.267871993633612,25283.597720362035,8.8275096629815835,0,0,25395.34015,5642.4322861581495,25283.597720362035,10800,10800
2025-03-29,40370.50588714426,40370.50588714426,23951.261192271159,0,299.62946146663126,24250.890653737788,89.711852824653576,0,0,28683.831549999999,4069.1770066355839,24250.890653737788,10800,10800
2025-03-30,71328.692922107002,71328.692922107002,55584.122413750811,0,744.70786415533701,56328.830277906149,166.63717938997422,0,0,7810.5715666666665,8339.1388348303226,56328.830277906149,10800,10800
2025-03-31,67672.459380805856,67672.459380805856,52485.171257876209,0,648.16794703004609,53133.339204906268,148.40631504297744,0,0,5678.3565166666667,5191.1196958488354,53133.339204906268,10800,10800
2025-04-01,75131.115833326927,75131.115833326927,58858.383206755963,0,284.03890103082153,59142.422107786784,63.966007942390661,0,0,3070.1451499999998,11916.085174602653,59142.422107786784,10800,10800
2025-04-02,72009.520812756207,72009.520812756207,57224.044379295345,0,654.50233648838957,57878.546715783741,159.64948487979075,0,0,3797.4895999999999,7936.345297635994,57878.546715783741,10800,10800
2025-04-03,74640.657190106896,74640.657190106896,60116.405604389853,0,233.3620175920112,60349.76762198186,80.061076711032229,0,0,7904.229816666666,10952.958183484603,60349.76762198186,10800,10800
2025-04-04,39977.733826241711,39977.733826241711,23566.572119587501,0,129.55340727016659,23696.125526857668,22.703360786264057,0,0,28794.938683333334,4774.6962536946403,23696.125526857668,10800,10800
2025-04-05,39398.070240863315,39398.070240863315,23259.106174953435,0,88.179057593796301,23347.285232547227,35.703204720895428,0,0,23590.828333333331,3798.8301289175442,23347.285232547227,10800,10800
2025-04-06,69648.239619704691,69648.239619704691,54314.924452880441,0,182.77638410689173,54497.700836987337,31.856157352960622,0,0,7898.3194166666653,7371.7000937243229,54497.700836987337,10800,10800
2025-04-07,65964.826205154051,65964.826205154051,51061.080112650052,0,1163.7008599072362,52224.780972557288,310.9448162084642,0,0,7996.7541000000001,5036.2976380291848,52224.780972557288,10800,10800
2025-04-08,72111.72472676578,72111.72472676578,56911.992485003633,0,220.56379585366687,57132.556280857301,34.110855588405911,0,0,8921.9668000000001,8870.6751656875167,57132.556280857301,10800,10800
2025-04-09,71023.866553916494,71023.866553916494,55416.059362452848,0,445.0581008830917,55861.117463335926,114.35572105390798,0,0,4075.0241999999998,7928.8870583037424,55861.117463335926,10800,10800
2025-04-10,70540.11195284393,70540.11195284393,55695.402158034507,0,137.65676895949255,55833.058926993996,26.834965594778168,0,0,8168.42785,7937.8811684387128,55833.058926993996,10800,10800
2025-04-11,24010.978483930281,24010.978483930281,9315.7532094376293,0,433.83219935485005,9749.5854087924799,134.06616342146117,17867.026397168847,18097.712719540123,19052.615753696198,6.4650493601509531,9749.5854087924799,10800,6771.7540690740461
2025-04-12,39651.952574408569,39651.952574408569,22984.000556268235,0,55.881350147493222,23039.881906415729,30.070473649556448,4475.8288121399437,0,23262.582232668632,2918.4514532495441,23039.881906415729,6771.7540690740461,10800
2025-04-13,67576.907556509483,67576.907556509483,52674.245757559605,0,208.29140954755258,52882.537167107163,49.228112203532589,0,0,6937.3848333333335,6412.3923520463632,52882.537167107163,10800,10800
2025-04-14,71048.77855680525,71048.77855680525,55151.950324503312,0,460.93618711483674,55612.886511618155,102.5042380664562,0,0,7733.8163166666664,10889.434678205036,55612.886511618155,10800,10800
2025-04-15,65120.778967496983,65120.778967496983,49858.604673718415,0,1571.8653868657689,51430.470060584179,397.36712983003576,6.2579971634760216,5.0689777024149407,9628.5661499999987,5748.9620945326242,51430.470060584179,10800,10800
2025-04-16,67892.031701137443,67892.031701137443,52685.220986778964,0,216.28251666057852,52901.503503439541,49.563249865683929,0,0,5479.9096,6682.0934010031251,52901.503503439541,10800,10800
2025-04-17,66622.390850185766,66622.390850185766,51342.322840988214,0,133.56670990376281,51475.889550891981,39.57029384203679,0,0,7560.3512499999988,6233.2675440278026,51475.889550891981,10800,10800
2025-04-18,38106.30455416505,38106.30455416505,22309.15892257775,0,148.64359453801163,22457.802517115764,43.721096447800846,0,0,27455.569566666665,4340.3389006128527,22457.802517115764,10800,10800
2025-04-19,37866.935858477853,37866.935858477853,22138.226165874323,0,171.91481670106509,22310.140982575387,81.923560549277823,0,0,26971.829133333329,4192.3510356937986,22310.140982575387,10800,10800
2025-04-20,66268.936824029806,66268.936824029806,51144.134924755956,0,173.20817851551612,51317.343103271465,68.727026905034933,0.1595275316928261,0.12921730067040471,8266.6244500000012,6113.2642073704938,51317.343103271465,10800,10800
2025-04-21,67586.227648237356,67586.227648237356,51673.726444283267,0,338.20697784549748,52011.933422128757,122.49194901568274,0,0,10550.725816666665,8641.0833972530436,52011.933422128757,10800,10800
2025-04-22,65864.214144230893,65864.214144230893,50641.335549176074,0,1017.8804591044852,51659.216008280564,227.29988652458559,4.6059142072044779,3.7307905078356267,7459.3857833333323,6478.3238070561165,51659.216008280564,10800,10800
2025-04-23,63710.990844734333,63710.990844734333,48977.369686037353,0,824.40277623646864,49801.772462273831,183.17879108829209,0,0,7567.8183666666655,4926.4345524892906,49801.772462273831,10800,10800
2025-04-24,64283.743933311307,64283.743933311307,49447.188128918759,0,558.77372823828352,50005.961857157046,102.68995221832711,0,0,10948.459366666666,6347.8678188629738,50005.961857157046,10800,10800
2025-04-25,37334.904284644152,37334.904284644152,21496.559866124313,0,35.608780312053547,21532.168646436367,21.171105981262315,0,0,30989.326533333333,4366.3912072920848,21532.168646436367,10800,10800
2025-04-26,37262.521165608276,37262.521165608276,21710.083961054093,0,220.72438313509767,21930.80834418919,46.193417660351088,0,0,33415.539233333329,3822.9817166019593,21930.80834418919,10800,10800
2025-04-27,64145.87213104339,64145.87213104339,48572.776665513156,0,1920.4769562490783,50493.25362176224,375.88479703102519,0,0,11015.564699999999,4932.7210447410889,50493.25362176224,10800,10800
2025-04-28,69244.848545201879,69244.848545201879,53369.157255465849,0,391.86870207958583,53761.02595754544,89.71095277060158,0,0,3815.5930833333337,8896.9990979724844,53761.02595754544,10800,10800
2025-04-29,63511.933510920324,63511.933510920324,47672.168441547852,0,444.69873338272538,48116.867174930579,104.89829097159321,0,0,10807.2858,5376.3322852252622,48116.867174930579,10800,10800
2025-04-30,62677.814324356688,62677.814324356688,47017.059626198883,0,956.77526150716233,47973.834887706049,271.91044665054966,0,0,8775.9939333333332,5916.8764043405808,47973.834887706049,10800,10800
2025-05-01,64955.555321522872,64955.555321522872,50644.470840091628,0,7399.9639302055257,58044.434770297157,1463.96343602091,0,0,11257.535133333333,4150.6048242104562,58044.434770297157,10800,10800
2025-05-02,39464.514202529783,39464.514202529783,23890.402512654509,0,2901.0382044724729,26791.440717126978,678.92739613813558,0,0,22521.916016666662,3331.2054986679213,26791.440717126978,10800,10800
2025-05-03,39844.229725600417,39844.229725600417,24053.854572484637,0,2405.9417480549391,26459.796320539579,525.05772586554656,0,0,27087.2346,4414.8812014659616,26459.796320539579,10800,10800
2025-05-04,67495.01304440989,67495.01304440989,52682.66445549838,0,1368.2020993806861,54050.866554879067,250.7625433884532,0,0,8288.8313333333317,7722.2769211316809,54050.866554879067,10800,10800
2025-05-05,72088.780307101464,72088.780307101464,57522.299592885436,0,490.35716383884244,58012.656756724275,143.41869325619712,0,0,7529.9335833333334,9626.2586170243339,58012.656756724275,10800,10800
2025-05-06,66529.359667803466,66529.359667803466,52647.068181789007,0,3208.2340775781258,55855.302259367134,654.18111453012989,0,0,9749.2710333333325,4564.1873823335936,55855.302259367134,10800,10800
2025-05-07,70005.72535912419,70005.72535912419,55556.064495327031,0,143.61009372294166,55699.674589049973,34.475810434160394,0,0,8188.6136166666656,6783.7416028916914,55699.674589049973,10800,10800
2025-05-08,72667.142374723422,72667.142374723422,57880.874661963942,0,332.51553346725052,58213.390195431195,75.374636124840549,0,0,5610.0154333333321,11305.989177514935,58213.390195431195,10800,10800
2025-05-09,42248.072031054187,42248.072031054187,25922.494356505071,0,2.100391982746145,25924.59474848782,0.63103259208236295,0,0,27051.171883333329,6698.1453303129347,25924.59474848782,10800,10800
2025-05-10,42323.722347325172,42323.722347325172,26328.321475462293,0,449.470021844146,26777.79149730644,152.74274116364899,0,0,23514.565349999997,6840.8544551554896,26777.79149730644,10800,10800
2025-05-11,71601.599081206907,71601.599081206907,57047.549615614953,0,257.92116850798124,57305.470784122939,39.196671037422789,0,0,5873.3173166666666,10283.399352244334,57305.470784122939,10800,10800
2025-05-12,66704.126616847469,66704.126616847469,52342.071674802042,0,485.22297759239484,52827.294652394441,115.13472419687855,0,0,7265.2636833333327,7622.8024243776699,52827.294652394441,10800,10800
2025-05-13,73658.581414384273,73658.581414384273,58637.562021171565,0,164.0159919259238,58801.578013097489,33.561692638822137,0,0,6903.0414166666669,13659.888923689756,58801.578013097489,10800,10800
2025-05-14,72446.143055686378,72446.143055686378,56914.865662040014,0,12.027774784496778,56926.89343682451,5.3044210736479727,0,0,7086.2412000000004,12351.057493426697,56926.89343682451,10800,10800
2025-05-15,73294.075695711304,73294.075695711304,58220.290101503771,0,19.776343685738755,58240.066445189514,8.596541484781028,0,0,7996.1590833333339,12541.454870529415,58240.066445189514,10800,10800
2025-05-16,41446.227858276528,41446.227858276528,25501.205901157304,0,8.0113959390668832,25509.217297096373,4.7438693191639345,0,0,31849.059766666665,6886.4054275956914,25509.217297096373,10800,10800
2025-05-17,41499.417340050655,41499.417340050655,25739.983231630729,0,8.534130877580079,25748.517362508312,4.6330786523236043,0,0,25059.399666666664,5995.8516687029769,25748.517362508312,10800,10800
2025-05-18,72520.819461353181,72520.819461353181,56958.305480385854,0,20.543156679575979,56978.848637065428,9.5733498126818404,0,0,6393.1118499999993,12461.112861165871,56978.848637065428,10800,10800
2025-05-19,69570.673382788693,69570.673382788693,54675.299297413294,0,186.35357104649287,54861.652868459787,26.703958020562141,0,0,11216.440699999999,10865.720090809264,54861.652868459787,10800,10800
2025-05-20,68849.916307137086,68849.916307137086,53909.160269388027,0,349.77358896140402,54258.933858349425,89.14739257538794,0,0,5447.4464666666663,8964.2224163791398,54258.933858349425,10800,10800
2025-05-21,67359.272828005807,67359.272828005807,52698.509281351995,0,658.3379829526508,53356.847264304641,188.37764749433182,0,0,8597.6483499999995,7587.3868421668112,53356.847264304641,10800,10800
2025-05-22,70258.33575684292,70258.33575684292,54993.89068015691,0,0,54993.89068015691,0,0,0,8315.1222333333335,11126.582706842917,54993.89068015691,10800,10800
2025-05-23,40876.304211602474,40876.304211602474,24868.521122163111,0,23.000906040703679,24891.522028203814,12.691250689865456,0,0,28054.034199999998,6414.012378959007,24891.522028203814,10800,10800
2025-05-24,41332.823662831302,41332.823662831302,25566.907272290744,0,8.3874997036417618,25575.294771994384,4.642955828199149,0,0,30618.961199999998,6964.0040353261666,25575.294771994384,10800,10800
2025-05-25,68446.642705460836,68446.642705460836,53372.597525251309,0,1.4610856749061338,53374.058610926215,0.27381665571704161,0,0,10036.397299999999,9865.5090387832206,53374.058610926215,10800,10800
2025-05-26,68884.132121431467,68884.132121431467,53641.887704994588,0,139.14779625188717,53781.035501246479,33.839477223896964,0,0,5301.9322833333335,9036.2063653220357,53781.035501246479,10800,10800
2025-05-27,66782.142481439543,66782.142481439543,52181.022096844375,0,208.09613696804774,52389.11823381242,60.642467869822156,0,0,9033.1883833333341,8419.2292659760369,52389.11823381242,10800,10800
2025-05-28,71522.864606633055,71522.864606633055,56738.540345958805,0,94.86610431090422,56833.406450269707,41.732434857678982,0,0,7341.8709333333318,11948.902008157409,56833.406450269707,10800,10800
2025-05-29,71213.430572025623,71213.430572025623,56849.925539470802,0,216.94448917639713,57066.870028647201,54.054733708721471,0,0,6594.3415500000001,10563.020255734347,57066.870028647201,10800,10800
2025-05-30,41408.229946331681,41408.229946331681,25495.876607741673,0,242.67748359274799,25738.554091334419,99.86133885757107,0,0,28032.4771,6879.3809185225864,25738.554091334419,10800,10800
2025-05-31,43982.911339759805,43982.911339759805,26667.874023833418,0,236.83357710813669,26904.707600941554,91.903626034273145,0,0,26265.824199999999,9419.809215794081,26904.707600941554,10800,10800
2025-06-01,83473.859074057982,83473.859074057982,70267.701737050607,0,5103.1271638128892,75370.828900863504,1484.2779571863848,0,0,559.03123333333326,13174.27949791104,75370.828900863504,10800,10800
2025-06-02,85488.094257040531,85488.094257040531,72550.090625914294,0,3591.261008701671,76141.351634615959,1082.4172234034286,0,0,3933.445549999999,13996.258480443965,76141.351634615959,10800,10800
2025-06-03,83005.655684206053,83005.655684206053,69914.786880625092,0,1150.9242740740046,71065.711154699093,202.98283844068277,0,0,3117.5461333333328,11898.725555980069,71065.711154699093,10800,10800
2025-06-04,94000.198334798886,94000.198334798886,79303.545204137685,0,314.7357268530663,79618.280930990761,126.74964801629892,0,0,1371.6728333333331,23110.014332815197,79618.280930990761,10800,10800
2025-06-05,84461.338870858614,84461.338870858614,71563.387603831972,0,958.810740228123,72522.198344060103,224.35047419548374,0,0,1885.1448333333331,11651.226495054092,72522.198344060103,10800,10800
2025-06-06,48406.416290261746,48406.416290261746,31855.968936418925,0,654.74584720612859,32510.714783625048,159.92925785083401,0,0,12833.085999999999,4878.2641481125829,32510.714783625048,10800,10800
2025-06-07,50314.942389488271,50314.942389488271,33288.699015812665,0,1212.5803168150189,34501.279332627688,270.51416429811707,0,0,11387.145033333334,8071.7983537863884,34501.279332627688,10800,10800
2025-06-08,84584.984478563274,84584.984478563274,70122.432508307989,0,258.53984766917495,70380.972355977166,61.722750186486451,0,0,3613.5423666666657,15848.24159541643,70380.972355977166,10800,10800
2025-06-09,94052.31109813918,94052.31109813918,80272.811284323383,0,163.98533220727174,80436.796616530657,67.935422703588642,0,0,1965.4200333333333,21222.113754176105,80436.796616530657,10800,10800
2025-06-10,88066.505736689724,88066.505736689724,74423.756339251035,0,17.322515696193069,74441.078854947235,7.0330961007686028,0,0,1373.2790499999996,15081.815549457157,74441.078854947235,10800,10800
2025-06-11,93742.754776224814,93742.754776224814,80656.953818082184,0,313.00254626540345,80969.956364347585,55.050448687840628,0,0,1023.7951833333329,16689.563724912667,80969.956364347585,10800,10800
2025-06-12,91506.220468413172,91506.220468413172,78145.738584063365,0,65.566073479220734,78211.304657542583,26.082119610596578,0,0,1121.4931666666666,17958.417988023764,78211.304657542583,10800,10800
2025-06-13,54507.314198405045,54507.314198405045,36221.946042602533,0,0,36221.946042602533,0,0,0,13733.191183333332,12428.809315071718,36221.946042602533,10800,10800
2025-06-14,52945.260999375372,52945.260999375372,35711.478933148741,0,0,35711.478933148741,0,0,0,15978.504666666666,10773.413582708708,35711.478933148741,10800,10800
2025-06-15,85445.77951002607,85445.77951002607,71958.553535707353,0,1087.0472837430075,73045.600819450367,240.1746445167291,0,0,714.97581666666679,14344.004004542809,73045.600819450367,10800,10800
2025-06-16,88281.066164221251,88281.066164221251,74899.205950118412,0,277.81745916680677,75177.023409285219,51.363875714719427,0,0,1186.8035166666664,14451.573706602641,75177.023409285219,10800,10800
2025-06-17,89720.304814266681,89720.304814266681,76109.748702023091,0,809.52124721244559,76919.269949235531,158.35349558619379,0,0,401.9364333333333,14839.710659852864,76919.269949235531,10800,10800
2025-06-18,90693.607296810631,90693.607296810631,76459.15963783281,0,124.37462094036685,76583.534258773187,30.282292351205172,0,0,387.66521666666671,19407.833472495193,76583.534258773187,10800,10800
2025-06-19,86120.173512450288,86120.173512450288,72607.904501574303,0,846.49254926509229,73454.397050839398,196.60891325107022,0,0,2847.8866833333341,15209.391542368034,73454.397050839398,10800,10800
2025-06-20,51591.924991486594,51591.924991486594,34226.109649756683,0,0,34226.109649756683,0,0,0,17971.08685,11220.257291486594,34226.109649756683,10800,10800
2025-06-21,51848.346606677551,51848.346606677551,33931.315774363567,0,0,33931.315774363567,0,0,0,20959.286050000002,11554.320156677553,33931.315774363567,10800,10800
2025-06-22,82537.135539351322,82537.135539351322,68613.045536037491,0,1322.2741941902304,69935.319730227726,273.20957360807415,0,0,1870.7774833333331,13482.226529626063,69935.319730227726,10800,10800
2025-06-23,85407.741825165474,85407.741825165474,71971.747747808477,0,22.585201012031327,71994.332948820505,5.9432697931047045,0,0,3347.5692166666668,15004.829878291912,71994.332948820505,10800,10800
2025-06-24,95287.526639761549,95287.526639761549,82360.463688344142,0,39.920132283616482,82400.383820627758,9.5827803186082292,0,0,169.28284999999988,18859.034320080165,82400.383820627758,10800,10800
2025-06-25,87217.91935458855,87217.91935458855,72886.758906850519,0,2517.5206143718237,75404.279521222343,448.45345364702831,0,0,800.74828333333357,16428.203158235578,75404.279521222343,10800,10800
2025-06-26,83831.26616901443,83831.26616901443,70455.936524418066,0,1256.1483648371909,71712.08488925526,262.55226164178663,0,0,2360.3877666666663,14186.04683065622,71712.08488925526,10800,10800
2025-06-27,53260.652108519251,53260.652108519251,34448.896309627271,0,0,34448.896309627271,0,0,0,19899.676033333337,13589.33020851925,34448.896309627271,10800,10800
2025-06-28,51388.775997642653,51388.775997642653,33801.934781759948,0,52.780859605279687,33854.715641365226,24.843897201826167,0,0,18427.001233333332,11209.692544844484,33854.715641365226,10800,10800
2025-06-29,81847.418688219535,81847.418688219535,68267.341855563922,0,3515.7563640301273,71783.098219594045,786.77752872951305,0,0,1246.0951666666667,12120.332516949056,71783.098219594045,10800,10800
2025-06-30,87141.319485165164,87141.319485165164,72894.273916967664,0,146.46761387777988,73040.741530845437,33.597342327739398,0,0,1232.8798333333332,16064.353010826235,73040.741530845437,10800,10800
