grid,charge_cap,discharge_cap,reserve
0,833.33333333333326,0,1655.7356114202969
0,833.33333333333326,0,1519.9474807758181
0,833.33333333333326,0,1430.6844655532248
0,833.33333333333326,0,1433.7003933510878
0,833.33333333333326,0,1348.382137955643
0,833.33333333333326,0,1299.0261798176743
0,833.33333333333326,0,1290.6408372620788
0,833.33333333333326,14.532037342920981,1250.6251067010762
0,833.33333333333326,45.054672492375929,1184.8206369251659
0,833.33333333333326,98.298334250397602,1129.4667884035773
0,833.33333333333326,132.702725736297,1019.6114950287663
0,833.33333333333326,184.17078831453955,913.21228942567063
243.06270807768789,833.33333333333326,0,894.19410359484982
374.42670204690387,833.33333333333326,833.33333333333326,883.05508055280734
335.43398585907107,833.33333333333326,8.7576825562437079,820.57761835910389
388.04123323071894,833.33333333333326,13.228824028543897,761.2280503272151
391.17117539139974,833.33333333333326,0,717.34294396964617
427.37756200553258,833.33333333333326,23.270909850085218,675.58065068482438
435.46840922527178,833.33333333333326,143.91973708558191,658.49032757067016
470.22115022912783,833.33333333333326,117.46167728621515,615.46392788000253
548.44504993438613,833.33333333333326,83.850038904072676,543.94475387555758
648.19271203985795,833.33333333333326,35.141366052337048,494.09466837127059
695.34822894099727,833.33333333333326,27.859171867856276,451.30451291145511
725.358624688232,833.33333333333326,38.52085105933827,428.65032191759093
761.63442475157331,833.33333333333326,63.425445343564206,393.84491423405098
860.07499040633047,833.33333333333326,23.652698952493665,372.1573449272496
944.77608416282874,833.33333333333326,833.33333333333326,356.10754890345822
948.0925208317168,833.33333333333326,25.529142744895214,323.41493941709996
1079.211451786492,833.33333333333326,0,314.05881919075568
998.82658489320329,833.33333333333326,0,291.56661602891563
835.06132242021624,833.33333333333326,12.329130274799354,292.04120624178995
814.7013781281745,833.33333333333326,833.33333333333326,287.97085920514814
796.65594641663586,833.33333333333326,833.33333333333326,278.87009547331098
782.53639757211033,833.33333333333326,833.33333333333326,276.13429260019365
819.96785326648308,833.33333333333326,37.619555182317981,258.79304205080581
826.15395210048075,833.33333333333326,54.395370930045033,264.82994374697307
46.001551167861066,833.33333333333326,833.33333333333326,262.0734543350444
7.6786628849436056,833.33333333333326,833.33333333333326,276.13292530606685
23.964767130807331,833.33333333333326,833.33333333333326,269.5102721589023
21.424517301934316,833.33333333333326,833.33333333333326,249.55026337598147
0.85156603892369276,833.33333333333326,833.33333333333326,228.70831645456931
0,833.33333333333326,820.15578503452218,251.28294596387218
0,833.33333333333326,833.33333333333326,240.42166553685868
68.975926640039233,833.33333333333326,833.33333333333326,246.81453093964723
620.15239669248194,833.33333333333326,833.33333333333326,231.18086544364263
59.00864002112155,833.33333333333326,833.33333333333326,230.80285646966757
5.2227621485515101,833.33333333333326,833.33333333333326,228.49669558003004
775.78023648125986,833.33333333333326,833.33333333333326,226.95117082474087
836.03242586876308,833.33333333333326,833.33333333333326,208.45758542232599
837.11942024510927,833.33333333333326,833.33333333333326,217.38452344628604
831.51789410105289,833.33333333333326,833.33333333333326,214.95975828867856
821.04140615589858,833.33333333333326,833.33333333333326,203.79277242853871
824.81670487976498,833.33333333333326,833.33333333333326,202.97775982519775
749.91018152382674,833.33333333333326,833.33333333333326,192.1233093735824
1520.8513521018363,833.33333333333326,833.33333333333326,187.20522353070606
1508.4490236745892,833.33333333333326,833.33333333333326,186.23773430866024
672.74377965921224,833.33333333333326,0,175.70484546092371
1449.2284082478318,833.33333333333326,833.33333333333326,160.96630644786899
1419.3471883549876,833.33333333333326,833.33333333333326,147.6621851326467
1453.5893851933013,833.33333333333326,833.33333333333326,140.67115831547048
1503.3704467415539,833.33333333333326,833.33333333333326,128.64806063946028
658.76809377302823,833.33333333333326,0,114.50894615142666
1504.2511275086845,833.33333333333326,833.33333333333326,103.35263091555287
1455.7012553970803,833.33333333333326,833.33333333333326,96.171456919532702
1455.8357088847131,833.33333333333326,833.33333333333326,83.591446583547707
607.91486642436439,833.33333333333326,0,65.015845877020681
651.9151308563255,833.33333333333326,0,30.546718543570325
661.70287424318235,833.33333333333326,0,0
1501.1726798081761,833.33333333333326,833.33333333333326,0
619.10350887915467,833.33333333333326,0,0
613.54598948821399,833.33333333333326,0,0
646.76066062434143,833.33333333333326,0,0
651.9266061496869,833.33333333333326,0,0
601.73200812616949,833.33333333333326,0,0
623.79596743670493,833.33333333333326,0,0
608.9964845636855,833.33333333333326,0,0
642.16201388307968,833.33333333333326,0,0
626.21567643870071,833.33333333333326,0,0
625.27776816075004,833.33333333333326,0,0
609.42398380071427,833.33333333333326,0,0
609.64191665041596,833.33333333333326,0,0
615.27234480883635,833.33333333333326,0,0
631.07607404899136,833.33333333333326,0,0
740.88228385187836,833.33333333333326,833.33333333333326,0
708.44326248786842,833.33333333333326,833.33333333333326,0
703.11082857713575,833.33333333333326,833.33333333333326,0
623.49186889187342,833.33333333333326,0,0
616.39958876840888,833.33333333333326,0,0
622.97903112307358,833.33333333333326,0,0
702.43302002247128,833.33333333333326,833.33333333333326,0
690.17788215203564,833.33333333333326,833.33333333333326,0
642.36967413104799,833.33333333333326,0,0
673.63087817668179,833.33333333333326,833.33333333333326,0
694.42710590137096,833.33333333333326,833.33333333333326,0
686.86567545740684,833.33333333333326,833.33333333333326,0
674.37083476255668,833.33333333333326,833.33333333333326,0
678.52923470928135,833.33333333333326,833.33333333333326,0
907.09512183011452,833.33333333333326,833.33333333333326,0
657.47422739376941,833.33333333333326,833.33333333333326,0
641.55012205050866,833.33333333333326,0,0
1399.8419819385385,833.33333333333326,833.33333333333326,0
688.82214087755131,833.33333333333326,833.33333333333326,0
14.65161576390301,833.33333333333326,833.33333333333326,0
0,833.33333333333326,802.86047415288203,0
0,833.33333333333326,756.41913401014835,0
0,833.33333333333326,698.9770727563382,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
206.8338004683855,833.33333333333326,833.33333333333326,0
338.2784260812507,833.33333333333326,833.33333333333326,0
312.88017522282331,833.33333333333326,833.33333333333326,0
303.56181301574134,833.33333333333326,833.33333333333326,0
0,833.33333333333326,384.68802692755503,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,482.14309572214006,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,833.33333333333326,0
317.56647963844057,833.33333333333326,0,0
232.53120398654988,833.33333333333326,0,0
447.24872763711505,833.33333333333326,0,0
438.28472699748477,833.33333333333326,0,0
397.10090019900701,833.33333333333326,0,0
399.64443027290486,833.33333333333326,0,0
382.29621781692015,833.33333333333326,0,0
365.07995770250614,833.33333333333326,0,0
391.02403926140937,833.33333333333326,0,0
640.53793014049654,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,58.809043360299405,0
0,833.33333333333326,60.724537951810206,0
0,833.33333333333326,66.911745315398548,0
0,833.33333333333326,106.50868575909635,0
0,833.33333333333326,166.815398965323,0
0,833.33333333333326,833.33333333333326,0
338.73022089091666,833.33333333333326,833.33333333333326,0
357.35743128819706,833.33333333333326,0,0
338.21096750635644,833.33333333333326,35.911002515248036,0
382.99380383363132,833.33333333333326,0,0
400.13783007123203,833.33333333333326,23.008767516214732,0
433.68579994283152,833.33333333333326,0,0
488.95695724599301,833.33333333333326,0,0
537.8383016231478,833.33333333333326,30.203980198613181,0
567.92820822901535,833.33333333333326,39.726477294231927,0
612.54828030602255,833.33333333333326,62.88754357493724,0
732.92331717463389,833.33333333333326,2.4499052695376804,0
774.26727069207709,833.33333333333326,1.9518156311994517,0
777.5673934058741,833.33333333333326,71.638347139944699,0
787.51334921555531,833.33333333333326,113.0855543311568,0
894.5464658266751,833.33333333333326,69.170155059916056,0
972.96405301452512,833.33333333333326,4.5568916715099022,0
1032.7411902580761,833.33333333333326,22.579055560896222,0
930.08595866427481,833.33333333333326,52.28585660759336,0
759.75329511543418,833.33333333333326,52.730044523058723,0
760.23639506432448,833.33333333333326,115.43419837326962,0
791.43723689334365,833.33333333333326,88.986002396618275,0
731.27672505421287,833.33333333333326,120.85248742083081,0
788.41798460603059,833.33333333333326,53.469972578499664,0
730.52010712842548,833.33333333333326,75.274157957611919,0
0,833.33333333333326,817.98386839528575,0
0,833.33333333333326,831.49926684227387,0
9.4032902076669416,833.33333333333326,833.33333333333326,0
0,833.33333333333326,810.56948769101018,0
0,833.33333333333326,828.23632213021369,0
21.359442096945145,833.33333333333326,833.33333333333326,0
51.676248649490162,833.33333333333326,833.33333333333326,0
79.749294771793984,833.33333333333326,833.33333333333326,0
431.37955201601267,833.33333333333326,492.42112668731119,0
32.597895234838006,833.33333333333326,833.33333333333326,0
4.3791482970976858,833.33333333333326,833.33333333333326,0
659.3274680078099,833.33333333333326,833.33333333333326,0
816.18211759329392,833.33333333333326,833.33333333333326,0
834.48482573486626,833.33333333333326,833.33333333333326,0
810.95802950486359,833.33333333333326,833.33333333333326,0
818.06783522961655,833.33333333333326,833.33333333333326,0
800.42911324480451,833.33333333333326,833.33333333333326,0
728.14750179113094,833.33333333333326,833.33333333333326,0
754.35842485390663,833.33333333333326,833.33333333333326,0
1478.1641383932447,833.33333333333326,833.33333333333326,0
633.59907357394457,833.33333333333326,0,0
1393.4336291010259,833.33333333333326,833.33333333333326,0
1541.2438861732946,833.33333333333326,833.33333333333326,0
628.10745857156951,833.33333333333326,0,0
636.67668555128091,833.33333333333326,0,0
617.14550576539409,833.33333333333326,0,0
614.28886273157877,833.33333333333326,0,0
630.97047682890354,833.33333333333326,0,0
615.26683281781629,833.33333333333326,0,0
589.38292997763745,833.33333333333326,0,0
527.533587062984,833.33333333333326,0,0
495.36080860756454,833.33333333333326,0,0
486.36455128338491,833.33333333333326,0,0
469.654465010043,833.33333333333326,0,0
449.04531877963439,833.33333333333326,0,0
481.80235242715298,833.33333333333326,0,0
480.80365970067629,833.33333333333326,0,0
471.37679443313101,833.33333333333326,0,0
443.1996592634797,833.33333333333326,0,0
436.04515568761695,833.33333333333326,0,0
459.15481408134929,833.33333333333326,0,0
456.84279255025905,833.33333333333326,0,0
462.3896645926925,833.33333333333326,0,0
458.53634736621518,833.33333333333326,0,0
461.89542495431448,833.33333333333326,0,0
446.78550123606692,833.33333333333326,0,0
467.28746212278708,833.33333333333326,0,0
494.91039654158567,833.33333333333326,0,0
437.04173753197688,833.33333333333326,0,0
495.3603379284275,833.33333333333326,0,0
462.70826289727006,833.33333333333326,0,0
453.2392013498764,833.33333333333326,0,0
450.5796922945716,833.33333333333326,0,0
506.07991150249092,833.33333333333326,0,0
558.33754603455088,833.33333333333326,0,0
494.28416429185319,833.33333333333326,0,0
508.53014491569832,833.33333333333326,0,0
488.53451960959035,833.33333333333326,3.6099733178120346,0
489.1486656276395,833.33333333333326,0,0
492.17845259473484,833.33333333333326,833.33333333333326,0
463.65003125720978,833.33333333333326,0,0
460.21347933322647,833.33333333333326,0,0
475.57382657092859,833.33333333333326,0,0
490.78562108274207,833.33333333333326,0,0
1250.1389231452172,833.33333333333326,833.33333333333326,0
0,833.33333333333326,506.89064329028486,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,448.19558823805198,0
0,833.33333333333326,418.95104896323897,0
0,833.33333333333326,373.37652064281838,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,284.52639049494093,0
0,833.33333333333326,213.6643795878521,0
0,833.33333333333326,205.03280222719468,0
0,833.33333333333326,115.95429442459908,0
0,833.33333333333326,50.322670898209026,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
5.8479092038939289,833.33333333333326,7.7572790535448792,0
63.494507735988009,833.33333333333326,4.017788288172369,0
130.48427482747962,833.33333333333326,833.33333333333326,0
185.57110523667225,833.33333333333326,52.414068042899174,0
187.49231637644257,833.33333333333326,102.05070392184408,0
219.64224965530025,833.33333333333326,84.268698757314326,0
252.61201376959937,833.33333333333326,4.1152774274451929,0
302.80154423823097,833.33333333333326,79.657317700600288,0
342.1598725492525,833.33333333333326,102.16856527814207,0
356.68495052046507,833.33333333333326,46.168468214178972,0
465.44643444250767,833.33333333333326,5.6443370303665006,0
480.34772978864413,833.33333333333326,70.712101801587266,0
493.96928115565879,833.33333333333326,83.380464541204788,0
0,833.33333333333326,575.23053104014559,0
385.88522163635849,833.33333333333326,190.94802857776034,0
130.23132110973327,833.33333333333326,459.4528526333919,0
347.85355709004716,833.33333333333326,228.20693823512397,0
0,833.33333333333326,556.35687893690249,0
0,833.33333333333326,613.04368394669029,0
0,833.33333333333326,576.08308605959064,0
0,833.33333333333326,572.87834179424533,0
0,833.33333333333326,585.69372156842292,0
0,833.33333333333326,671.37575347566701,0
0,833.33333333333326,536.4837887636196,0
0,833.33333333333326,558.25196000138271,0
0,833.33333333333326,619.75669295343005,0
0,833.33333333333326,619.92075022634242,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
519.98001766213633,833.33333333333326,833.33333333333326,0
604.40394320784117,833.33333333333326,833.33333333333326,0
590.95999103169925,833.33333333333326,833.33333333333326,0
511.4155301860165,833.33333333333326,833.33333333333326,0
473.01637395365094,833.33333333333326,833.33333333333326,0
535.85539654178046,833.33333333333326,833.33333333333326,0
484.5564603587685,833.33333333333326,833.33333333333326,0
581.60530442866707,833.33333333333326,833.33333333333326,0
516.61072468765849,833.33333333333326,833.33333333333326,0
485.71837172087214,833.33333333333326,833.33333333333326,0
478.38536639658793,833.33333333333326,833.33333333333326,0
423.21978433465898,833.33333333333326,833.33333333333326,0
416.65600382754428,833.33333333333326,833.33333333333326,0
427.12619012879719,833.33333333333326,833.33333333333326,0
461.17265529641901,833.33333333333326,833.33333333333326,0
443.08299304834145,833.33333333333326,833.33333333333326,0
447.66977414384883,833.33333333333326,833.33333333333326,0
393.76853835920957,833.33333333333326,833.33333333333326,0
375.45398630079825,833.33333333333326,833.33333333333326,0
