date,issue_hour,target_hour,grid_kwh,executed
2025-08-25,0,10.166666666666666,0,False
2025-08-25,0,10.333333333333334,0,False
2025-08-25,0,10.5,0,False
2025-08-25,0,10.666666666666666,0,False
2025-08-25,0,10.833333333333334,129.6864022540332,False
2025-08-25,0,11,430.50154787813074,False
2025-08-25,0,11.166666666666666,965.54319100894963,False
2025-08-25,0,11.333333333333334,977.05435274971819,False
2025-08-25,0,11.5,1012.8486351545916,False
2025-08-25,0,11.666666666666666,967.18638208773064,False
2025-08-25,0,11.833333333333334,950.75356874251611,False
2025-08-25,0,12,975.21010567507142,False
2025-08-25,0,12.166666666666666,951.71592117762043,False
2025-08-25,0,12.333333333333334,966.12255674765072,False
2025-08-25,0,12.5,1020.8815143712617,False
2025-08-25,0,12.666666666666666,1015.2455997372002,False
2025-08-25,0,12.833333333333334,366.56865050783819,False
2025-08-25,0,13,331.16001685244339,False
2025-08-25,0,13.166666666666666,367.86925534190351,False
2025-08-25,0,13.333333333333334,396.70941232246889,False
2025-08-25,0,13.5,348.66269451239407,False
2025-08-25,0,13.666666666666666,364.49982006296136,False
2025-08-25,0,13.833333333333334,285.1444276236449,False
2025-08-25,0,14,0,False
2025-08-25,0,14.166666666666666,0,False
2025-08-25,0,14.333333333333334,0,False
2025-08-25,0,14.5,0,False
2025-08-25,0,14.666666666666666,0,False
2025-08-25,0,14.833333333333334,0,False
2025-08-25,0,15,1215.5463216463068,False
2025-08-25,0,15.166666666666666,1268.1196431553317,False
2025-08-25,0,15.333333333333334,1324.6660675979808,False
2025-08-25,0,15.5,1356.5108980435398,False
2025-08-25,0,15.666666666666666,1273.8566606281011,False
2025-08-25,0,15.833333333333334,773.22259897760807,False
2025-08-25,0,16,735.93923434215412,False
2025-08-25,0,16.166666666666668,774.91164451745101,False
2025-08-25,0,16.333333333333332,805.25551804098995,False
2025-08-25,0,16.5,857.46797677884047,False
2025-08-25,0,16.666666666666668,837.34820619407606,False
2025-08-25,0,16.833333333333332,815.11731474406122,False
2025-08-25,0,17,856.94335784078123,False
2025-08-25,0,17.166666666666668,884.12759832262293,False
2025-08-25,0,17.333333333333332,926.88940611626936,False
2025-08-25,0,17.5,1027.0675004224058,False
2025-08-25,0,17.666666666666668,1080.579877451109,False
2025-08-25,0,17.833333333333332,985.39296314221269,False
2025-08-25,0,18,782.18068573395772,False
2025-08-25,0,18.166666666666668,832.4976806207884,False
2025-08-25,0,18.333333333333332,894.87335534751128,False
2025-08-25,0,18.5,922.96531106309976,False
2025-08-25,0,18.666666666666668,940.31801733210159,False
2025-08-25,0,18.833333333333332,933.30513524552055,False
2025-08-25,0,19,189.9482021581897,False
2025-08-25,0,19.166666666666668,155.45017619939142,False
2025-08-25,0,19.333333333333332,165.53521859863361,False
2025-08-25,0,19.5,176.6767230519323,False
2025-08-25,0,19.666666666666668,180.55223950272114,False
2025-08-25,0,19.833333333333332,175.508943704854,False
2025-08-25,0,20,189.99180578870414,False
2025-08-25,0,20.166666666666668,148.51512449841789,False
2025-08-25,0,20.333333333333332,768.91401595853154,False
2025-08-25,0,20.5,233.46503187449764,False
2025-08-25,0,20.666666666666668,181.00872257694675,False
2025-08-25,0,20.833333333333332,958.94094767434365,False
2025-08-25,0,21,970.52251406915343,False
2025-08-25,0,21.166666666666668,953.32702056219728,False
2025-08-25,0,21.333333333333332,950.94062854573485,False
2025-08-25,0,21.5,942.55818159288026,False
2025-08-25,0,21.666666666666668,954.08576337816851,False
2025-08-25,0,21.833333333333332,895.66493228772288,False
2025-08-25,0,22,1531.6821712658507,False
2025-08-25,0,22.166666666666668,1489.5318860879479,False
2025-08-25,0,22.333333333333332,793.90217610333195,False
2025-08-25,0,22.5,1527.623753247578,False
2025-08-25,0,22.666666666666668,1516.0292363053391,False
2025-08-25,0,22.833333333333332,1530.8319960211811,False
2025-08-25,0,23,1505.9908604121947,False
2025-08-25,0,23.166666666666668,1524.5721257823611,False
2025-08-25,0,23.333333333333332,1508.7890697290445,False
2025-08-25,0,23.5,1497.9893621065739,False
2025-08-25,0,23.666666666666668,1517.1834285100235,False
2025-08-25,0,23.833333333333332,1534.0786320154107,False
2025-08-25,0,24,1458.4004422847443,False
2025-08-25,6,6.166666666666667,0,True
2025-08-25,6,6.333333333333333,0,True
2025-08-25,6,6.5,0,True
2025-08-25,6,6.666666666666667,0,True
2025-08-25,6,6.833333333333333,0,True
2025-08-25,6,7,0,True
2025-08-25,6,7.166666666666667,0,True
2025-08-25,6,7.333333333333333,0,True
2025-08-25,6,7.5,0,True
2025-08-25,6,7.666666666666667,1.4732055637786695e-13,True
2025-08-25,6,7.833333333333333,0,True
2025-08-25,6,8,0,True
2025-08-25,6,8.1666666666666661,0,True
2025-08-25,6,8.3333333333333339,2.8421709430404007e-14,True
2025-08-25,6,8.5,0,True
2025-08-25,6,8.6666666666666661,0,True
2025-08-25,6,8.8333333333333339,0,True
2025-08-25,6,9,0,True
2025-08-25,6,9.1666666666666661,0,True
2025-08-25,6,9.3333333333333339,0,True
2025-08-25,6,9.5,0,True
2025-08-25,6,9.6666666666666661,0,True
2025-08-25,6,9.8333333333333339,0,True
2025-08-25,6,10,0,True
2025-08-25,6,10.166666666666668,0,True
2025-08-25,6,10.333333333333332,0,True
2025-08-25,6,10.5,0,True
2025-08-25,6,10.666666666666668,0,True
2025-08-25,6,10.833333333333332,0,True
2025-08-25,6,11,0,True
2025-08-25,6,11.166666666666668,636.71762167611428,True
2025-08-25,6,11.333333333333332,0,True
2025-08-25,6,11.5,450.93917407941262,True
2025-08-25,6,11.666666666666668,741.98218635049705,True
2025-08-25,6,11.833333333333332,673.61400418131734,True
2025-08-25,6,12,725.13095163150126,True
2025-08-25,6,12.166666666666668,723.43055054016099,False
2025-08-25,6,12.333333333333332,687.77748452507308,False
2025-08-25,6,12.5,683.28688133972878,False
2025-08-25,6,12.666666666666668,695.22950889396168,False
2025-08-25,6,12.833333333333332,0,False
2025-08-25,6,13,0,False
2025-08-25,6,13.166666666666668,0,False
2025-08-25,6,13.333333333333332,3.5527136788005009e-14,False
2025-08-25,6,13.5,0,False
2025-08-25,6,13.666666666666668,0,False
2025-08-25,6,13.833333333333332,0,False
2025-08-25,6,14,0,False
2025-08-25,6,14.166666666666666,0,False
2025-08-25,6,14.333333333333334,0,False
2025-08-25,6,14.5,0,False
2025-08-25,6,14.666666666666666,0,False
2025-08-25,6,14.833333333333334,0,False
2025-08-25,6,15,1215.5463216463068,False
2025-08-25,6,15.166666666666666,1250.1159908140112,False
2025-08-25,6,15.333333333333334,795.5554034070658,False
2025-08-25,6,15.5,649.51304828083516,False
2025-08-25,6,15.666666666666666,682.38245550937745,False
2025-08-25,6,15.833333333333334,677.93624689684657,False
2025-08-25,6,16,735.93923434215503,False
2025-08-25,6,16.166666666666664,774.91164451745112,False
2025-08-25,6,16.333333333333336,805.25551804098995,False
2025-08-25,6,16.5,857.46797677884069,False
2025-08-25,6,16.666666666666664,837.34820619407617,False
2025-08-25,6,16.833333333333336,815.11731474406133,False
2025-08-25,6,17,856.94335784078135,False
2025-08-25,6,17.166666666666664,884.12759832262304,False
2025-08-25,6,17.333333333333336,926.88940611626924,False
2025-08-25,6,17.5,1027.0675004224058,False
2025-08-25,6,17.666666666666664,1080.579877451109,False
2025-08-25,6,17.833333333333336,985.39296314221247,False
2025-08-25,6,18,782.18068573395783,False
2025-08-25,6,18.166666666666664,832.49768062078829,False
2025-08-25,6,18.333333333333336,894.87335534751116,False
2025-08-25,6,18.5,922.96531106309976,False
2025-08-25,6,18.666666666666664,940.3180173321017,False
2025-08-25,6,18.833333333333336,933.30513524552066,False
2025-08-25,6,19,189.94820215818979,False
2025-08-25,6,19.166666666666664,155.45017619939148,False
2025-08-25,6,19.333333333333336,165.53521859863361,False
2025-08-25,6,19.5,176.6767230519323,False
2025-08-25,6,19.666666666666664,180.55223950272114,False
2025-08-25,6,19.833333333333336,175.50894370485406,False
2025-08-25,6,20,189.99180578870414,False
2025-08-25,6,20.166666666666664,148.51512449841798,False
2025-08-25,6,20.333333333333336,768.91401595853176,False
2025-08-25,6,20.5,233.4650318744977,False
2025-08-25,6,20.666666666666664,181.00872257694678,False
2025-08-25,6,20.833333333333336,958.94094767434353,False
2025-08-25,6,21,970.52251406915343,False
2025-08-25,6,21.166666666666664,953.32702056219739,False
2025-08-25,6,21.333333333333336,950.94062854573497,False
2025-08-25,6,21.5,942.55818159288037,False
2025-08-25,6,21.666666666666664,954.08576337816839,False
2025-08-25,6,21.833333333333336,895.66493228772288,False
2025-08-25,6,22,1531.6821712658507,False
2025-08-25,6,22.166666666666668,1489.5318860879479,False
2025-08-25,6,22.333333333333332,793.90217610333195,False
2025-08-25,6,22.5,1527.6237532475782,False
2025-08-25,6,22.666666666666668,1516.0292363053391,False
2025-08-25,6,22.833333333333332,1530.8319960211811,False
2025-08-25,6,23,1505.9908604121943,False
2025-08-25,6,23.166666666666668,1524.5721257823611,False
2025-08-25,6,23.333333333333332,1508.7890697290445,False
2025-08-25,6,23.5,1497.9893621065739,False
2025-08-25,6,23.666666666666668,1517.1834285100235,False
2025-08-25,6,23.833333333333332,1534.0786320154107,False
2025-08-25,6,24,1458.400442284744,False
2025-08-25,12,12.166666666666666,590.31563975800316,True
2025-08-25,12,12.333333333333334,221.51121713908879,True
2025-08-25,12,12.5,493.28708713359225,True
2025-08-25,12,12.666666666666666,598.03832167019823,True
2025-08-25,12,12.833333333333334,0,True
2025-08-25,12,13,0,True
2025-08-25,12,13.166666666666666,0,True
2025-08-25,12,13.333333333333334,0,True
2025-08-25,12,13.5,0,True
2025-08-25,12,13.666666666666666,0,True
2025-08-25,12,13.833333333333334,0,True
2025-08-25,12,14,0,True
2025-08-25,12,14.166666666666666,0,True
2025-08-25,12,14.333333333333334,0,True
2025-08-25,12,14.5,0,True
2025-08-25,12,14.666666666666666,0,True
2025-08-25,12,14.833333333333334,0,True
2025-08-25,12,15,314.08065014587373,True
2025-08-25,12,15.166666666666666,868.39126824277162,True
2025-08-25,12,15.333333333333334,381.37723161758942,True
2025-08-25,12,15.5,499.58131272110541,True
2025-08-25,12,15.666666666666666,508.28990444510657,True
2025-08-25,12,15.833333333333334,527.69277022737833,True
2025-08-25,12,16,597.91614432366725,True
2025-08-25,12,16.166666666666668,643.17375765010001,True
2025-08-25,12,16.333333333333332,707.09127111863449,True
2025-08-25,12,16.5,741.23034789067742,True
2025-08-25,12,16.666666666666668,748.97076332875952,True
2025-08-25,12,16.833333333333332,742.74567557852947,True
2025-08-25,12,17,784.2928916843548,True
2025-08-25,12,17.166666666666668,843.72377694832176,True
2025-08-25,12,17.333333333333332,926.88940611626947,True
2025-08-25,12,17.5,1013.768921813372,True
2025-08-25,12,17.666666666666668,1080.5798774511086,True
2025-08-25,12,17.833333333333332,985.39296314221269,True
2025-08-25,12,18,782.18068573395772,True
2025-08-25,12,18.166666666666668,832.4976806207884,False
2025-08-25,12,18.333333333333332,894.87335534751116,False
2025-08-25,12,18.5,922.96531106309976,False
2025-08-25,12,18.666666666666668,940.31801733210159,False
2025-08-25,12,18.833333333333332,933.30513524552066,False
2025-08-25,12,19,189.94820215818973,False
2025-08-25,12,19.166666666666668,155.45017619939142,False
2025-08-25,12,19.333333333333332,165.53521859863363,False
2025-08-25,12,19.5,176.67672305193227,False
2025-08-25,12,19.666666666666668,180.55223950272114,False
2025-08-25,12,19.833333333333332,175.508943704854,False
2025-08-25,12,20,189.99180578870414,False
2025-08-25,12,20.166666666666664,148.51512449841789,False
2025-08-25,12,20.333333333333336,768.91401595853154,False
2025-08-25,12,20.5,233.46503187449764,False
2025-08-25,12,20.666666666666664,181.00872257694678,False
2025-08-25,12,20.833333333333336,958.94094767434342,False
2025-08-25,12,21,970.52251406915343,False
2025-08-25,12,21.166666666666664,953.32702056219716,False
2025-08-25,12,21.333333333333336,950.94062854573485,False
2025-08-25,12,21.5,942.55818159288015,False
2025-08-25,12,21.666666666666664,954.08576337816839,False
2025-08-25,12,21.833333333333336,895.66493228772276,False
2025-08-25,12,22,1531.6821712658507,False
2025-08-25,12,22.166666666666664,1489.5318860879477,False
2025-08-25,12,22.333333333333336,793.90217610333207,False
2025-08-25,12,22.5,1527.6237532475782,False
2025-08-25,12,22.666666666666664,1516.0292363053391,False
2025-08-25,12,22.833333333333336,1530.8319960211811,False
2025-08-25,12,23,1505.9908604121943,False
2025-08-25,12,23.166666666666664,1524.5721257823611,False
2025-08-25,12,23.333333333333336,1508.7890697290445,False
2025-08-25,12,23.5,1497.9893621065739,False
2025-08-25,12,23.666666666666664,1517.1834285100235,False
2025-08-25,12,23.833333333333336,1534.0786320154107,False
2025-08-25,12,24,1458.400442284744,False
2025-08-25,18,18.166666666666668,832.4976806207884,True
2025-08-25,18,18.333333333333332,894.87335534751116,True
2025-08-25,18,18.5,916.44988029975605,True
2025-08-25,18,18.666666666666668,936.88877641359295,True
2025-08-25,18,18.833333333333332,925.95626720796372,True
2025-08-25,18,19,189.94820215818973,True
2025-08-25,18,19.166666666666668,155.45017619939142,True
2025-08-25,18,19.333333333333332,165.53521859863363,True
2025-08-25,18,19.5,159.71154064941845,True
2025-08-25,18,19.666666666666668,175.95798903517709,True
2025-08-25,18,19.833333333333332,143.99799636259672,True
2025-08-25,18,20,189.68985570338396,True
2025-08-25,18,20.166666666666668,144.39990459603507,True
2025-08-25,18,20.333333333333332,512.45324441742866,True
2025-08-25,18,20.5,201.74805740154909,True
2025-08-25,18,20.666666666666668,181.00872257694675,True
2025-08-25,18,20.833333333333332,948.05293566395312,True
2025-08-25,18,21,970.52251406915343,True
2025-08-25,18,21.166666666666668,940.21048963956173,True
2025-08-25,18,21.333333333333332,926.21881903160522,True
2025-08-25,18,21.5,942.55818159288037,True
2025-08-25,18,21.666666666666668,950.63510000464566,True
2025-08-25,18,21.833333333333332,895.66493228772276,True
2025-08-25,18,22,1531.6821712658507,True
2025-08-25,18,22.166666666666668,1489.5318860879477,True
2025-08-25,18,22.333333333333332,793.90217610333207,True
2025-08-25,18,22.5,1527.6237532475782,True
2025-08-25,18,22.666666666666668,1516.0292363053388,True
2025-08-25,18,22.833333333333332,1530.8319960211811,True
2025-08-25,18,23,1505.9908604121943,True
2025-08-25,18,23.166666666666668,1524.5721257823611,True
2025-08-25,18,23.333333333333332,1508.7890697290443,True
2025-08-25,18,23.5,1497.9893621065739,True
2025-08-25,18,23.666666666666668,1517.1834285100235,True
2025-08-25,18,23.833333333333332,1534.0786320154104,True
2025-08-25,18,24,1458.4004422847443,True
