date,g0,grid,planned_cost,adjustment_cost,emergency_cost,total_cost,emergency,charge,discharge,spill,unused,cost_q95_component,soc_start,soc_end
2025-02-21,39107.875677921591,38736.824052722797,16376.471610867826,-25.324391665114472,616.88624674260075,16968.033465945315,232.12468000225897,21016.101355800576,16936.331647291387,8205.8409120459746,1123.0760788365606,16968.033465945315,1200.0000000000036,1296.3449454523161
2025-02-22,40172.929858573596,37093.69315570256,17126.54466175057,-494.85546117996051,1095.7548223415624,17727.444022912172,384.80788987456401,19243.37889025177,15463.3853339454,4430.2095835032187,1423.5350224341992,17727.444022912172,1296.3449454523161,1433.8466867395746
2025-02-23,83191.706225080838,78939.089868826937,55949.732524936662,-1649.506287280215,3276.2728335198758,57576.499071176324,812.88774489344291,22427.06733208878,18251.260383380188,1165.9266406182644,2878.3903410601852,57576.499071176324,1433.8466867395746,1339.0290818637186
2025-02-24,80079.501419586595,78697.052563194753,53649.73797726653,-608.3209342201726,1461.6169158996715,54503.03395894602,293.23615975873253,22087.429653590298,17938.910282183355,2274.0342877259764,4364.7014471539105,54503.03395894602,1339.0290818637186,1285.5932343356999
2025-02-25,82227.657074682502,74743.22060617822,54150.320082469465,-2818.7096853736325,2186.3616025310762,53517.971999626912,532.20084265406342,22292.197244003528,18039.010018165398,1730.9907180219316,3469.9202716388941,53517.971999626912,1285.5932343356999,1305.226289310649
2025-02-26,75679.701886104114,76294.708061750629,49890.955884730982,615.39786556036461,2016.4821544539343,52522.835904745283,466.9669379761425,22203.861935137335,17974.421185985804,1432.0638504990311,2285.3223667428924,52522.835904745283,1305.226289310649,1317.1229353944673
2025-02-27,76989.220968630281,75841.897002804151,49767.932089092763,-374.20397121817717,1748.3743680209921,51142.102485895579,345.03677922557921,24122.009543090448,19644.101052870261,1455.7112455276956,3296.7298462818489,51142.102485895579,1317.1229353944673,1200.1525765422484
2025-02-28,35979.082204883445,35854.529360991939,15025.884037102529,-18.190749822703079,533.06922265202661,15540.762509931854,185.48169182347019,18723.673938295749,15094.578806319831,7547.2542943904336,1571.0680764490589,15540.762509931854,1200.1525765422484,1279.7048917641678
2025-03-01,44193.47700167451,40773.743087192124,17706.060452833997,52.102430973429023,611.55327946661896,18369.716163274043,213.20883034469682,21576.592465179408,15658.774299383073,9222.3266607423411,2188.0411576648166,18369.716163274043,1279.7048917641678,3300.0000000000036
2025-03-02,83131.463692590536,81503.052570803615,56834.72724870676,87.381161773495705,1592.4402605321472,58514.548671012402,343.40165657145076,21472.791416352091,19111.395700021509,2045.0104151827388,5081.7410291950891,58514.548671012402,3300.0000000000036,1390.6281635818723
2025-03-03,87412.803873621568,81334.805894177043,59164.160234133735,-1994.5372563956514,1672.0266095900793,58841.649587328167,409.75165726053388,23553.915934326142,19087.776262901567,1664.1130020291062,3597.1582446505618,58841.649587328167,1390.6281635818723,1380.5122123625515
2025-03-04,78103.786830944024,78141.22383988605,51426.332094450365,277.77838030007661,1425.0982982346004,53129.208772985032,447.14709292125519,22844.748258400767,18528.221894751463,1612.3709579017905,3460.0156779228937,53129.208772985032,1380.5122123625515,1353.8724285327316
2025-03-05,81585.043314794428,75485.705308632896,52681.465882366079,-2365.2966447428585,1675.4521255821219,51991.621363205348,425.90416894470275,23886.657114110694,19226.302443745546,1953.2117152359606,3167.5710753098256,51991.621363205348,1353.8724285327316,1489.3055604039691
2025-03-06,76182.710349641289,75034.542770236032,49167.169488991931,-447.50230341673102,1102.8981938157028,49822.5653793909,289.76672137940966,23285.404776262414,18954.060509648429,2027.8256489128205,3024.4854427552968,49822.5653793909,1489.3055604039691,1386.1026260974431
2025-03-07,38793.537491136347,34946.79196563788,16093.246442282083,-784.13538948060057,316.42889295134449,15625.539945752826,119.01017595776608,18429.177612124371,15037.687909053646,8735.4333348632772,2016.593570328313,15625.539945752826,1386.1026260974431,1263.8203558386595
2025-03-08,33084.542072024,33782.870701769098,13733.264684891716,381.84640777707568,678.91281897437602,14794.023911643169,278.81260495232448,17989.412777690657,13832.860367784881,9709.9652610522717,1132.0261190967099,14794.023911643169,1263.8203558386595,2084.4470026659392
2025-03-09,77674.421000723771,70183.618235897578,49325.019783189433,-2563.3167824176776,2990.7662928256882,49752.469293597438,763.58794112702856,22826.681295675819,19066.955943085944,1570.8749619125733,2283.0808125221538,49752.469293597438,2084.4470026659392,1442.9535653453513
2025-03-10,76023.404310194281,74979.485509444887,49639.905085040489,-358.31572251668365,4580.5266248464422,53862.115987370242,1134.977967096014,23330.312926724797,18872.605558671999,1426.9226428042912,2187.762015683812,53862.115987370242,1442.9535653453513,1470.6734675398948
2025-03-11,67513.86704927875,70536.231276873674,42800.871702961478,2883.943622027939,3744.479784798008,49429.295109787417,867.19272992211404,21847.780305275992,17786.898017149535,1221.5681511884284,2182.0547674809077,49429.295109787417,1470.6734675398948,1370.4557232332536
2025-03-12,78115.422571151197,70064.100993543296,49880.445328302194,-2831.1153525342879,1904.2444786454726,48953.574454413378,588.74879882344499,22114.203645439291,17925.328081308879,1602.7428523009185,2425.6966926020873,48953.574454413378,1370.4557232332536,1356.207802674302
2025-03-13,78371.890478432528,75369.853745809291,51328.5886939872,-933.28038013851733,2434.465517464535,52829.773831313214,551.70222002349578,22600.118492275695,18446.683001150188,1222.9658270861769,2999.5366309544243,52829.773831313214,1356.207802674302,1200.0000000000018
2025-03-14,32338.19852225636,32606.089985220387,13101.281003147866,266.83333151031985,1057.3748092106966,14425.489143868883,392.57874246900275,17335.232727731549,13973.87081976142,12107.248870003354,1500.6319663825716,14425.489143868883,1200.0000000000018,1275.1863218901544
2025-03-15,32666.981205765696,32613.336374551942,13369.015030480976,233.89445278633065,1312.0491172122863,14914.958600479593,475.58804047160282,17636.103285150712,14134.965056476434,7634.9859203941342,1028.6751159551359,14914.958600479593,1275.1863218901544,1442.1625491075283
2025-03-16,74576.569117788778,71917.30655416318,47834.190067828989,-1019.83980069642,1956.5457527507151,48770.896019883279,526.38047265061709,21607.931788768237,17678.400644886788,1973.1145471889795,3189.9944024100323,48770.896019883279,1442.1625491075283,1246.6337757913989
2025-03-17,71256.241549192753,65641.432742950958,43236.496140567979,-1430.2420313324435,2442.1172012533734,44248.371310488903,560.49340232945281,21543.225787465046,17491.983286058952,1762.8839209764692,2529.6682895645126,44248.371310488903,1246.6337757913989,1200.0000000000036
2025-03-18,79624.662747717288,70938.779102740533,50865.511014835676,-3253.4289173392744,804.45570786467181,48416.537805361077,263.25435749547194,22134.07146717139,17922.34678135908,2489.3653807231553,3374.9850270338779,48416.537805361077,1200.0000000000036,1206.945674499726
2025-03-19,66603.958376180177,67579.266441778193,41309.970446434403,855.56824878854786,2122.6652117754256,44288.203906998373,628.5852597259493,22168.141486035045,17962.445710738139,2089.4357696549037,2447.2497065523453,44288.203906998373,1206.945674499726,1200.0000000000073
2025-03-20,74852.21247568434,69252.339281438253,47665.659393906419,-2060.6140759370351,3078.2700968775107,48683.315414846889,844.11147858585218,21837.145695309388,17688.088013200613,1293.3193879632249,2445.1118732854388,48683.315414846889,1200.0000000000073,1200.0000000000018
2025-03-21,31551.921416828169,31162.169910702214,12718.085476509526,-69.688871602205438,787.15189718090903,13435.54850208823,321.29208754589422,16428.017313312677,13147.373033614309,14978.358695294495,1190.9945065885813,13435.54850208823,1200.0000000000018,1377.0233224099575
2025-03-22,32340.785662957733,31957.448311536176,13361.245143724247,-115.93961294217576,420.85367947707618,13666.159210259149,239.92255264200605,16383.60072270333,13325.96145731262,11620.319126272241,1638.2127391819017,13666.159210259149,1377.0233224099575,1315.6401313844872
2025-03-23,76113.60472263163,69254.74759315369,47447.255375551111,-2439.694814669374,1584.890574672778,46592.451135554511,378.03993662984186,21314.205705862969,17317.837040473431,3161.7448082399815,3704.9539394873495,46592.451135554511,1315.6401313844872,1256.3841105795709
2025-03-24,72106.318180688919,67479.122829554821,44277.025775875314,-931.59943397068878,1438.428453873652,44783.854795778279,485.20736854254187,22111.519928183556,17895.045567726873,2752.9280133287921,2996.430740978557,44783.854795778279,1256.3841105795709,1273.3680818038047
2025-03-25,79306.707469100395,68223.339402418511,49949.57180368901,-3914.6575986535449,1659.3610977467256,47694.275302782189,535.49564423122388,21955.726471336042,17830.261812980942,1585.179418753429,2098.0662528745388,47694.275302782189,1273.3680818038047,1222.1198915829773
2025-03-26,69336.383662375767,64753.174593218944,42334.140578201826,-1287.0080239928952,1515.5822374682098,42562.71479167715,442.57459851292731,21566.604920509471,17488.857888037353,2555.7086479772461,2969.7386446158407,42562.71479167715,1222.1198915829773,1200.0000000000036
2025-03-27,73111.89221825276,66352.541865371677,45275.240471327503,-2400.4287420620576,2857.5143459703795,45732.326075235826,769.09694403329502,21522.102784479473,17432.903255428377,1670.780459129742,2644.6694212241318,45732.326075235826,1200.0000000000036,1200.0000000000055
2025-03-28,31996.361439138018,32008.795617214404,12894.526510705104,11.544808463151805,473.19469578450605,13379.266014952762,184.88854127446461,16844.735488109123,13579.027479781265,16470.682362013533,1635.4130214808113,13379.266014952762,1200.0000000000055,1272.4536284301485
2025-03-29,30371.761652762729,31585.112466275223,12024.619426338248,686.82357162568326,797.4542022062883,13508.897200170219,222.59838637220838,17502.896409987676,13502.190053612712,19108.63353061353,991.1617823256056,13508.897200170219,1272.4536284301485,2022.6270045160463
2025-03-30,71003.998387871063,61193.273923815126,42819.620991295065,-2898.8155750315586,4752.0807542124467,44672.886170475962,1139.2987300401087,21255.820440850322,17940.411310557742,1748.0982022563201,1923.4456213063295,44672.886170475962,2022.6270045160463,1219.0750562171797
2025-03-31,63851.605418829444,65075.805208140664,38559.793912259636,921.61705847733401,1945.4932463715968,41426.904217108575,524.42011103936147,22244.250032686185,18027.307803107022,2242.1986927455232,2189.6949135219961,41426.904217108575,1219.0750562171797,1208.5580821825024
2025-04-01,76745.545366691105,69741.572083224732,48152.448493513628,-2366.6133658301337,2096.9777599826289,47882.812887666121,577.57872708368393,21234.983358980488,17184.17456003671,3254.8820823185374,2804.608412379433,47882.812887666121,1208.5580821825024,1226.515816335268
2025-04-02,72820.953091755451,70163.514656383559,45000.81942723332,-925.84536226592957,2207.5365125531625,46282.510577520552,550.41024106651412,21807.359120764639,17616.231390315665,2576.7599258788514,3510.7018411222562,46282.510577520552,1226.515816335268,1279.5485913393732
2025-04-03,73946.43940544207,66540.775771033514,46093.685316011339,-2469.0395032811994,1324.4875371693815,44949.133349899523,353.0503261719212,22492.660147528084,18262.852950082623,3477.9397447694187,3322.54888832389,44949.133349899523,1279.5485913393732,1230.8838906895144
2025-04-04,30305.435037038413,30300.951378845373,11819.390416202688,13.498925267668328,726.64562392751088,12559.53496539787,201.25570383249416,16820.825883949594,13566.75982838458,19323.575713891103,1493.7630632217474,12559.53496539787,1230.8838906895144,1295.4495991501753
2025-04-05,29403.589991911413,31189.785196492088,11676.562225055646,908.41858624324254,1876.383968857052,14461.364780155942,624.56915026155298,17018.580551316281,12305.803565435324,14082.187859557334,975.27451798201901,14461.364780155942,1295.4495991501753,2939.0570226289155
2025-04-06,68031.353427327849,62864.855077436725,41370.902386771704,-857.63664600946936,1240.8029912594009,41754.068732021638,322.778697587735,19978.105216658605,17626.445283652742,3447.7658536248005,2978.1317217271289,41754.068732021638,2939.0570226289155,1334.4125135630657
2025-04-07,63282.987795682813,61835.443369367815,37578.351287283826,421.54185893435567,1393.0332387823446,39392.92638500053,401.35729010370983,21041.235730989651,17041.781251598073,2710.0105218752688,2284.6163748713448,39392.92638500053,1334.4125135630657,1336.2121696781214
2025-04-08,71168.106393908223,64415.591671003393,42742.336924250179,-1927.711967153185,1881.5613443385869,42696.186301435584,433.90593870516943,22251.179651799161,18022.15228029235,3099.5767913328409,3167.6998302022566,42696.186301435584,1336.2121696781214,1337.6602115280893
2025-04-09,69970.949147508654,68166.789589438384,42491.623096369993,-526.21557826992034,1276.2875079560931,43241.695026056172,327.67972277681696,21681.020607273687,17535.957377825853,2672.1454192755564,2542.9496468251573,43241.695026056172,1337.6602115280893,1366.1816716012472
2025-04-10,67101.416823142034,64412.023439134369,40814.079074545778,-836.3177677575502,2671.2821790655967,42649.043485853828,597.6710686758762,20789.975192437578,16964.936489111733,2762.6513254357878,3961.3665790486189,42649.043485853828,1366.1816716012472,1227.2299124486999
2025-04-11,28462.838241362042,28596.260641019366,11238.307647530291,120.41307723519439,1256.5900808744154,12615.310805639901,461.9789550852467,15888.283939938097,12853.768293629219,19534.914133838571,1172.1596492904914,12615.310805639901,1227.2299124486999,1244.7206876938562
2025-04-12,29673.303565751223,30677.332530650379,11657.690167041892,604.81812736912616,594.97716661570337,12857.485461026723,247.23080759273523,16514.747451937918,11808.749396743675,15638.985180080108,1554.419552968764,12857.485461026723,1244.7206876938562,2987.1607313894556
2025-04-13,63602.511331422604,61087.492746671123,38419.102312521529,-644.5679557580828,942.73971499300467,38717.274071756445,229.61182910980099,19369.228155927034,17259.850014495343,2469.5209877293246,2461.8469632865822,38717.274071756445,2987.1607313894556,1241.8549445067347
2025-04-14,68645.753935192421,60106.609863663762,41251.611628150116,-2825.1212530946623,2867.1892116461654,41293.679586701619,758.84333148560165,21349.9396235409,17287.330123321437,2458.2999437525345,1816.5119511773626,41293.679586701619,1241.8549445067347,1248.656024225289
2025-04-15,61431.022320378004,59672.3164016472,35927.390109591608,98.247865120257472,1940.5134458805981,37966.151420592461,452.09672609250379,20706.223975164747,16748.168390822364,3390.7913670829989,2636.1373429809937,37966.151420592461,1248.656024225289,1275.1816120709354
2025-04-16,66683.328508040096,64017.246364340645,39950.844959337352,-359.77938180221099,1767.3700544281796,41358.435631963308,476.33796773361877,20361.426271988457,16534.320050458402,2415.7768747455898,2471.109285798615,41358.435631963308,1275.1816120709354,1228.9985341289939
2025-04-17,61031.547235114522,61732.940082266199,36577.066396107199,1301.2672687002023,1308.3372680202567,39186.670932827663,327.92026768323058,21445.634675837893,17396.341273447524,2301.068237991572,2842.1563595674861,39186.670932827663,1228.9985341289939,1200.8016607747413
2025-04-18,28482.761610036949,28447.907361212543,11227.352431514561,-9.1255600902345204,834.06047952228323,12052.287350946608,251.86411845771335,15250.720028733936,12304.77993104585,17865.09230878063,1534.6218898682071,12052.287350946608,1200.8016607747413,1254.4719854732321
2025-04-19,27888.09667822261,30068.620033578532,10851.545520667496,1258.0665279990731,633.5082389009998,12743.12028756757,281.19282259039664,16512.844984336622,11883.462782925228,17289.129182331657,1646.6222224258768,12743.12028756757,1254.4719854732321,2912.1849347926072
2025-04-20,60915.945607450623,59090.245455687676,36260.650512571985,-308.95657530164931,1528.844869586781,37480.538806857112,452.16418687855833,18955.89446871982,16837.055632605185,2570.3658036886391,2895.4601194296342,37480.538806857112,2912.1849347926072,1264.6503648569087
2025-04-21,66734.110563338909,56832.796525163387,38712.268573422305,-2471.3105949161336,2126.0196971614209,38366.977675667586,612.61025010975561,19903.761699778355,16119.540231480194,3486.9064285053819,1657.3684951362629,38366.977675667586,1264.6503648569087,1267.4356374572162
2025-04-22,59539.375763909433,60233.705403581029,35384.652535341069,1108.055253361041,1947.2027522147018,38439.910540916811,555.16793158705354,19743.44879142713,15939.614445897223,2630.113502241471,2201.9961707300345,38439.910540916811,1267.4356374572162,1325.8568320780541
2025-04-23,57783.63016483355,60068.145643612079,34714.269292237979,1919.4284611713997,1722.6097011984057,38356.307454607784,434.77690019475091,20103.702150626112,16305.271625618625,3546.0009199338233,1758.574382198854,38356.307454607784,1325.8568320780541,1302.2202947319711
2025-04-24,59377.946459076149,57201.637633981125,35163.631861007416,77.52794017316171,1458.0960922867434,36699.255893467322,330.08371623461778,19646.977577471102,15969.141180794824,4100.0608281775894,2663.7174253618823,36699.255893467322,1302.2202947319711,1241.0099135728287
2025-04-25,27341.913818077883,26901.285496274551,10549.006113202435,-111.09973200556485,545.98528764848709,10983.891668845356,176.82564706062956,13818.994533017845,11165.505547383615,20841.880759838255,1582.3837478626979,10983.891668845356,1241.0099135728287,1271.9877184182114
2025-04-26,27254.786806280827,29894.730047180074,10605.08878386492,1309.1550739654419,1143.3253524905538,13057.569210320915,305.36667924618814,16376.835367367265,11050.064264848965,23392.690609418562,1410.4413811560685,13057.569210320915,1271.9877184182114,3733.2903658832329
2025-04-27,55675.678102009086,55995.29318148124,32936.655660500823,1293.3710078636987,2172.8898857688928,36402.916554133422,509.70727547008795,17337.803874145808,16262.135082050851,3718.4553703167221,3137.4051112063225,36402.916554133422,3733.2903658832329,1268.2748725579604
2025-04-28,69804.645399269895,67076.854902499181,42016.42996697528,-645.17398332782955,1119.6460695035189,42490.902053150974,288.75877772461939,21805.713849957443,17650.45882347424,2674.7693369223925,3913.6220001515453,42490.902053150974,1268.2748725579604,1281.796422548281
2025-04-29,60000.268075204964,58026.011640222452,34756.465977366068,230.17567918812478,942.77345682063412,35929.415113374831,182.24610434221773,19590.775963263357,15858.518001489618,4561.4777969634424,2481.3082691608224,35929.415113374831,1281.796422548281,1292.9192322746203
2025-04-30,56990.335345721316,55196.171333996899,33529.346439867782,-316.76935893925753,3571.7944834177601,36784.371564346278,995.93730763273481,18927.621687617673,15348.889896148727,2385.1691187056285,1971.3532981217299,36784.371564346278,1292.9192322746203,1273.4566442986124
2025-05-01,59586.262203000486,58143.331567143308,36020.479787387885,-188.2403369081299,12161.281861089614,47993.521311569362,2460.9559039529258,21423.466705466293,17413.950820186903,3852.8636894621295,1730.5290963547218,47993.521311569362,1273.4566442986124,1205.7424345661602
2025-05-02,31131.289176400292,31858.990872512622,13463.109082147274,381.78255801456726,1970.6288248312353,15815.520464993075,614.48402497490133,17210.364755795163,13215.391430035299,12958.237664951381,1229.9438234429476,15815.520464993075,1205.7424345661602,2011.3024591870253
2025-05-03,29251.457107474507,30004.993680928888,12112.510074496291,475.94989174580923,3802.6597247273098,16391.119690969412,921.47719065417743,15536.943251491142,12284.778166308533,17418.454014170275,1388.6801222301874,16391.119690969412,2011.3024591870253,2344.7978674084643
2025-05-04,63423.1664045949,55039.083445743279,38852.354012221913,-2244.6985855506409,8647.4942717044614,45255.149698375724,2299.8755175858678,17182.924168203826,14923.70344988845,2443.8595740870842,901.21133759335567,45255.149698375724,2344.7978674084643,1227.5368966936294
2025-05-05,66111.898685252047,63006.982238389763,41381.894136129958,-1171.2950079037789,4480.2247377344092,44690.823865960592,1025.5236670673403,20280.713319637551,16395.559842698145,2619.106101952018,2452.2395265656846,44690.823865960592,1227.5368966936294,1262.8901702583753
2025-05-06,57974.252215569701,59236.798248964653,36252.320283498368,2166.7126163096877,4490.8412776533878,42909.874177461432,1130.6089311543574,19622.461989379779,15931.084270002597,2188.1076536168225,1617.8394404583496,42909.874177461432,1262.8901702583753,1221.9012162528434
2025-05-07,62568.695291524113,63614.709616423286,39533.888327094261,749.16157349284322,1810.4270597584352,42093.476960345535,424.93493866296086,21180.026013573068,17109.005528883688,2643.4366457852916,2257.3414746115836,42093.476960345535,1221.9012162528434,1273.9184852645085
2025-05-08,70019.894354583041,66306.373708057305,43416.108271359451,-843.16125309537074,2122.88457542063,44695.831593684714,421.34820879723486,20010.487195929236,16267.164748055418,3306.6676778857459,3851.2193910949636,44695.831593684714,1273.9184852645085,1208.7294637614687
2025-05-09,31082.940838999599,31161.770844822553,13554.30818251671,175.78227136732116,796.04132087097992,14526.131774755011,235.88260570215067,14325.805634576271,11540.920641457757,17479.026810871168,2634.3557965350178,14526.131774755011,1208.7294637614687,1278.709377704834
2025-05-10,31198.382925308313,31608.876176941209,13857.453932184821,342.5382874300717,782.59307713680221,14982.585296751695,253.02408357186874,14518.200841195117,11572.269831866382,14613.556519663642,2181.3674481873686,14982.585296751695,1278.709377704834,1487.0125438177929
2025-05-11,67778.600144665266,63466.164763333312,41678.982983975824,-761.09787518502367,1656.3290547894371,42574.21416358024,421.04351260369924,19349.516633197825,15909.241026174244,2036.6737354625782,2926.1798501175299,42574.21416358024,1487.0125438177929,1224.6430401688976
2025-05-12,60600.414687357275,61313.363082989177,37984.952820642677,1442.8810062516823,1009.0173579005253,40436.851184794883,330.78342887063502,17391.596490968845,14009.748580634856,3479.3858420792412,2851.7175261132516,40436.851184794883,1224.6430401688976,1310.6925702243534
2025-05-13,69574.530098047355,62839.710964374994,42470.234850563793,-1294.085350159542,1736.1622241803086,42912.311724584557,378.52234825535032,19448.912704160135,15752.795378272156,2639.6052788238749,3753.297941251828,42912.311724584557,1310.6925702243534,1311.6080281105187
2025-05-14,67984.644498776674,63685.727830126263,42157.295796067629,-1330.2927172202481,950.73443491040712,41777.737513757791,269.41919168097411,19104.460441791798,15479.817590583109,3078.4784905455645,4237.8768967196565,41777.737513757791,1311.6080281105187,1305.8251028530176
2025-05-15,66084.764737278834,63252.579866742672,42059.020381147289,-815.59066823824787,970.17007542277497,42213.59978833182,246.4167155298926,18819.517056269222,15333.2311032164,2879.9604358392412,4367.6919100471814,42213.59978833182,1305.8251028530176,1206.4670054770922
2025-05-16,30416.641272268957,29946.121767234006,13363.782280896745,-117.09720167125937,676.15955403272551,13922.844633258213,294.70570747642444,14921.944202650948,11978.261978819482,22526.341848472104,2055.2968690735288,13922.844633258213,1206.4670054770922,1327.0368113968561
2025-05-17,30268.372160011735,30005.663086028922,13267.395730955954,-73.24394861662465,838.67488628207241,14032.826668621401,344.57198385936829,14222.60169190582,11448.06536180291,15257.855225862795,1869.0444305892554,14032.826668621401,1327.0368113968561,1407.3057098866375
2025-05-18,70445.90636131863,65030.64492964073,43192.625262347399,-1524.8083215655515,541.7684129302678,42209.585353712115,240.48788871071116,19535.879204270557,15953.311420919941,4042.8133728059415,3969.5835621948909,42209.585353712115,1407.3057098866375,1263.695414930211
2025-05-19,64351.510048488606,59987.677700485554,38736.740280901853,-597.2600409531974,735.1892034803484,38874.669443428997,141.50897780571796,18946.156441773885,15284.479746705438,5311.5772491355274,3640.7161840873077,38874.669443428997,1263.695414930211,1332.4809384095515
2025-05-20,63535.470948852802,63557.447515947402,38814.430531556573,346.02811193567504,950.38213598707148,40110.840779479324,283.66158718441693,18696.452156562584,15177.988640806561,2810.7178842104317,2984.5328864986923,40110.840779479324,1332.4809384095515,1294.8560561974791
2025-05-21,59799.104234445826,61274.261505876108,37772.988184840535,1353.4253126198491,677.5063619066018,39803.919859366986,232.53896108529787,18400.302893460692,14868.923967253659,3562.6467431433366,3050.1595142777096,39803.919859366986,1294.8560561974791,1334.1020300302498
2025-05-22,62601.181049531922,60975.050215229152,38619.840579382268,-503.48591638533685,338.72421935910376,38455.078882356036,105.11016859345401,18443.399828398597,15040.949091230608,3634.6823068788585,3226.3965231090915,38455.078882356036,1334.1020300302498,1220.9962186660905
