date,start,end,interval,energy_kwh,cost_yuan
2025-02-09,2025-02-09 19:30:00,2025-02-09 19:50:00,19:30-19:50,5.5162699068653183,35.530229315829231
2025-02-09,2025-02-09 20:40:00,2025-02-09 21:00:00,20:40-21:00,35.785346951345332,182.20674399174595
2025-02-09,2025-02-09 21:20:00,2025-02-09 21:30:00,21:20-21:30,5.6941976284426801,26.173379399136778
2025-02-09,2025-02-09 23:30:00,2025-02-09 23:50:00,23:30-23:50,3.6974591994976436,7.7846853781369925
2025-02-10,2025-02-10 00:10:00,2025-02-10 00:20:00,00:10-00:20,4.2522517635052282,8.6575845904966453
2025-02-10,2025-02-10 01:00:00,2025-02-10 01:10:00,01:00-01:10,6.6593583402261629,15.313194503350063
2025-02-10,2025-02-10 02:20:00,2025-02-10 02:50:00,02:20-02:50,43.08996739329973,99.04106380842498
2025-02-10,2025-02-10 03:40:00,2025-02-10 03:50:00,03:40-03:50,5.1157354174281409,11.32368034647719
2025-02-10,2025-02-10 04:30:00,2025-02-10 04:40:00,04:30-04:40,26.377791278955442,62.660443183158655
2025-02-10,2025-02-10 05:00:00,2025-02-10 05:10:00,05:00-05:10,2.5093035022439381,6.3836681097085783
2025-02-10,2025-02-10 05:40:00,2025-02-10 06:00:00,05:40-06:00,14.241757378629131,50.060867121246318
2025-02-10,2025-02-10 06:20:00,2025-02-10 06:30:00,06:20-06:30,12.379698671132019,62.901248948021781
2025-02-10,2025-02-10 08:10:00,2025-02-10 08:20:00,08:10-08:20,27.764198963801164,181.0919877413931
2025-02-10,2025-02-10 10:10:00,2025-02-10 10:20:00,10:10-10:20,2.9226904184445819,14.462933535673013
2025-02-10,2025-02-10 10:30:00,2025-02-10 11:00:00,10:30-11:00,100.7618947623985,452.41640379526609
2025-02-10,2025-02-10 11:40:00,2025-02-10 12:00:00,11:40-12:00,61.10459029439653,175.59302274495602
2025-02-10,2025-02-10 12:50:00,2025-02-10 13:00:00,12:50-13:00,1.6132710432151036,8.017150449257457
2025-02-10,2025-02-10 17:20:00,2025-02-10 17:30:00,17:20-17:30,22.80532223650232,127.0370475184362
2025-02-10,2025-02-10 18:50:00,2025-02-10 19:00:00,18:50-19:00,16.627627565947591,105.44410020945665
2025-02-10,2025-02-10 20:30:00,2025-02-10 21:00:00,20:30-21:00,22.701696837965642,130.19135667178358
2025-02-10,2025-02-10 21:10:00,2025-02-10 21:30:00,21:10-21:30,2.2052627165152217,10.659372811254348
2025-02-10,2025-02-10 21:50:00,2025-02-10 22:00:00,21:50-22:00,3.85335363522438,8.5371049788396132
2025-02-10,2025-02-10 22:50:00,2025-02-10 23:00:00,22:50-23:00,4.8132568888199785,9.7781313696377854
2025-02-10,2025-02-10 23:20:00,2025-02-11 00:00:00,23:20-00:00,117.34630299854587,240.91935723764593
2025-02-11,2025-02-11 00:00:00,2025-02-11 00:10:00,00:00-00:10,7.4808773526644927,15.399386030459858
2025-02-11,2025-02-11 01:40:00,2025-02-11 01:50:00,01:40-01:50,4.1954537501646882,9.8802935816378401
2025-02-11,2025-02-11 02:00:00,2025-02-11 02:50:00,02:00-02:50,49.724725259242405,114.2480933026094
2025-02-11,2025-02-11 04:50:00,2025-02-11 05:00:00,04:50-05:00,9.9028986473758778,23.984820523944379
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:10:00,06:00-06:10,12.3820354333144,66.188170408782113
2025-02-11,2025-02-11 06:20:00,2025-02-11 06:50:00,06:20-06:50,59.978866073052018,306.80534037217802
2025-02-11,2025-02-11 07:20:00,2025-02-11 07:30:00,07:20-07:30,2.219013730309257,10.023285019806913
2025-02-11,2025-02-11 09:00:00,2025-02-11 09:20:00,09:00-09:20,31.331030846228657,186.01441732462064
2025-02-11,2025-02-11 10:10:00,2025-02-11 10:30:00,10:10-10:30,41.369444084525099,214.3282290255913
2025-02-11,2025-02-11 10:50:00,2025-02-11 11:00:00,10:50-11:00,0.39788298428891267,1.2704403688344981
2025-02-11,2025-02-11 14:10:00,2025-02-11 14:20:00,14:10-14:20,12.326041562382215,63.85505831392107
2025-02-11,2025-02-11 17:10:00,2025-02-11 17:30:00,17:10-17:30,88.359558893167559,479.41668674562095
2025-02-11,2025-02-11 20:10:00,2025-02-11 20:30:00,20:10-20:30,64.547591690575686,420.63297933234685
2025-02-11,2025-02-11 20:50:00,2025-02-11 21:00:00,20:50-21:00,16.773334102638728,75.312270120847899
2025-02-11,2025-02-11 21:20:00,2025-02-11 21:30:00,21:20-21:30,5.6572934119321872,26.278127898425012
2025-02-11,2025-02-11 22:50:00,2025-02-11 23:10:00,22:50-23:10,6.6771549288195047,14.855129832575145
2025-02-11,2025-02-11 23:30:00,2025-02-11 23:40:00,23:30-23:40,5.2859086702330842,10.096085560145191
2025-02-12,2025-02-12 02:30:00,2025-02-12 02:50:00,02:30-02:50,8.7963374940210315,21.785508925483427
2025-02-12,2025-02-12 04:10:00,2025-02-12 04:40:00,04:10-04:40,30.399693712739463,69.950923293179812
2025-02-12,2025-02-12 06:10:00,2025-02-12 06:30:00,06:10-06:30,36.37589771790644,186.20964240305875
2025-02-12,2025-02-12 06:50:00,2025-02-12 07:00:00,06:50-07:00,5.6693112465252398,28.133957060881503
2025-02-12,2025-02-12 08:30:00,2025-02-12 08:50:00,08:30-08:50,23.93752383036707,146.69919669956619
2025-02-12,2025-02-12 09:00:00,2025-02-12 09:30:00,09:00-09:30,42.827693162565595,256.53821271105835
2025-02-12,2025-02-12 10:00:00,2025-02-12 10:10:00,10:00-10:10,3.251422641503865,18.10717269053502
2025-02-12,2025-02-12 10:40:00,2025-02-12 10:50:00,10:40-10:50,1.4924253976596447,6.7360620323368057
2025-02-12,2025-02-12 11:50:00,2025-02-12 12:00:00,11:50-12:00,2.6718616467765059,7.6882818885993958
2025-02-12,2025-02-12 13:20:00,2025-02-12 13:40:00,13:20-13:40,10.765638813801772,55.54628905156784
2025-02-12,2025-02-12 14:10:00,2025-02-12 14:20:00,14:10-14:20,22.517032495969943,124.33905344274604
2025-02-12,2025-02-12 14:30:00,2025-02-12 14:40:00,14:30-14:40,8.2288260154488171,47.838280040811703
2025-02-12,2025-02-12 15:30:00,2025-02-12 15:50:00,15:30-15:50,12.28817533672111,54.768574955081917
2025-02-12,2025-02-12 17:10:00,2025-02-12 17:30:00,17:10-17:30,24.806191180031533,137.33525721287415
2025-02-12,2025-02-12 18:10:00,2025-02-12 18:20:00,18:10-18:20,4.104445909074343,26.001664833985959
2025-02-12,2025-02-12 19:50:00,2025-02-12 20:10:00,19:50-20:10,19.512415104803921,126.84073099797509
2025-02-12,2025-02-12 20:50:00,2025-02-12 21:00:00,20:50-21:00,0.89398845893322232,4.2728178394713359
2025-02-12,2025-02-12 21:20:00,2025-02-12 21:40:00,21:20-21:40,11.149683993286772,53.473783116206434
2025-02-12,2025-02-12 22:40:00,2025-02-12 23:20:00,22:40-23:20,27.391256421268508,60.172419416097611
2025-02-13,2025-02-13 00:00:00,2025-02-13 00:20:00,00:00-00:20,43.377835248507836,94.993832359146666
2025-02-13,2025-02-13 00:40:00,2025-02-13 00:50:00,00:40-00:50,0.38114528101391443,0.89245167549408055
2025-02-13,2025-02-13 01:00:00,2025-02-13 01:10:00,01:00-01:10,14.235667699615078,29.361064630456099
2025-02-13,2025-02-13 01:30:00,2025-02-13 01:50:00,01:30-01:50,49.407367621472304,121.37051088728789
2025-02-13,2025-02-13 02:00:00,2025-02-13 02:10:00,02:00-02:10,10.899002231852251,23.193076749381589
2025-02-13,2025-02-13 02:30:00,2025-02-13 02:40:00,02:30-02:40,7.4248849358411917,16.472107230163683
2025-02-13,2025-02-13 03:10:00,2025-02-13 03:20:00,03:10-03:20,9.7016046110873049,22.342795419334063
2025-02-13,2025-02-13 03:30:00,2025-02-13 03:50:00,03:30-03:50,34.776267038593005,89.821329964669445
2025-02-13,2025-02-13 04:50:00,2025-02-13 05:10:00,04:50-05:10,15.31428127135041,35.4705463914595
2025-02-13,2025-02-13 05:30:00,2025-02-13 05:50:00,05:30-05:50,34.077279671702513,96.483195086881793
2025-02-13,2025-02-13 06:30:00,2025-02-13 06:40:00,06:30-06:40,23.226437313256383,117.20060268269171
2025-02-13,2025-02-13 09:30:00,2025-02-13 09:40:00,09:30-09:40,8.0273485294182763,42.36433186400496
2025-02-13,2025-02-13 10:20:00,2025-02-13 10:40:00,10:20-10:40,61.609316526564157,305.02962222657084
2025-02-13,2025-02-13 17:30:00,2025-02-13 17:40:00,17:30-17:40,4.390033573091614,24.32737104528718
2025-02-13,2025-02-13 19:10:00,2025-02-13 19:20:00,19:10-19:20,1.3518243120910256,8.7807748191872559
2025-02-13,2025-02-13 19:30:00,2025-02-13 19:50:00,19:30-19:50,59.405484070452189,380.56825937584352
2025-02-13,2025-02-13 20:50:00,2025-02-13 21:10:00,20:50-21:10,9.8278612219340857,43.4881220278386
2025-02-13,2025-02-13 22:40:00,2025-02-13 22:50:00,22:40-22:50,2.6870451586656827,5.9141863942231678
2025-02-14,2025-02-14 00:00:00,2025-02-14 00:20:00,00:00-00:20,28.527965400666744,43.827046328804897
2025-02-14,2025-02-14 00:50:00,2025-02-14 01:00:00,00:50-01:00,0.40129925783639919,0.6635483228324861
2025-02-14,2025-02-14 02:00:00,2025-02-14 02:10:00,02:00-02:10,7.9019821625413442,12.572053620603278
2025-02-14,2025-02-14 02:20:00,2025-02-14 03:20:00,02:20-03:20,129.13445484105972,247.53774373167474
2025-02-14,2025-02-14 03:40:00,2025-02-14 03:50:00,03:40-03:50,6.053819581322557,11.208646954818715
2025-02-14,2025-02-14 05:20:00,2025-02-14 06:10:00,05:20-06:10,94.699903361804502,300.93622241689434
2025-02-14,2025-02-14 07:40:00,2025-02-14 08:00:00,07:40-08:00,46.43760967657451,202.93656123261812
2025-02-14,2025-02-14 10:40:00,2025-02-14 10:50:00,10:40-10:50,28.853609036302771,95.837262414079646
2025-02-14,2025-02-14 16:00:00,2025-02-14 16:10:00,16:00-16:10,10.296913210337493,37.727890002676574
2025-02-14,2025-02-14 17:10:00,2025-02-14 17:30:00,17:10-17:30,20.06210409556661,73.655819431260568
2025-02-14,2025-02-14 17:40:00,2025-02-14 17:50:00,17:40-17:50,12.158226028466913,54.006840018450028
2025-02-14,2025-02-14 21:10:00,2025-02-14 21:30:00,21:10-21:30,8.6491546009353328,32.434713172384413
2025-02-14,2025-02-14 23:40:00,2025-02-15 00:00:00,23:40-00:00,10.027174061951371,15.980381097265369
2025-02-15,2025-02-15 00:40:00,2025-02-15 01:00:00,00:40-01:00,24.456956919746972,43.089319350960693
2025-02-15,2025-02-15 02:00:00,2025-02-15 02:40:00,02:00-02:40,32.564143883319957,63.818463322863863
2025-02-15,2025-02-15 03:40:00,2025-02-15 03:50:00,03:40-03:50,12.719847995527971,22.577730192062148
2025-02-15,2025-02-15 04:50:00,2025-02-15 05:00:00,04:50-05:00,4.1300343831060218,8.5058058120068516
2025-02-15,2025-02-15 05:20:00,2025-02-15 05:30:00,05:20-05:30,17.923067575040022,37.996903259084853
2025-02-15,2025-02-15 05:50:00,2025-02-15 06:20:00,05:50-06:20,78.214027537301661,338.61737904296649
2025-02-15,2025-02-15 06:30:00,2025-02-15 06:50:00,06:30-06:50,46.859384080730706,186.64873363084632
2025-02-15,2025-02-15 12:00:00,2025-02-15 12:40:00,12:00-12:40,67.364104356773851,115.63947764750358
2025-02-15,2025-02-15 15:00:00,2025-02-15 15:20:00,15:00-15:20,32.762788453282027,88.166759002586161
2025-02-15,2025-02-15 17:20:00,2025-02-15 17:30:00,17:20-17:30,16.691905691527666,61.634861765965908
2025-02-15,2025-02-15 19:30:00,2025-02-15 19:50:00,19:30-19:50,32.979926197768179,183.45366502448081
2025-02-15,2025-02-15 20:50:00,2025-02-15 21:20:00,20:50-21:20,87.492912275240428,348.60750740023377
2025-02-15,2025-02-15 22:20:00,2025-02-15 23:10:00,22:20-23:10,76.260724416444134,121.16716691972778
2025-02-15,2025-02-15 23:40:00,2025-02-16 00:00:00,23:40-00:00,35.3984938271293,68.975282454765903
2025-02-16,2025-02-16 00:00:00,2025-02-16 00:20:00,00:00-00:20,49.293073430014147,107.82452230343374
2025-02-16,2025-02-16 01:30:00,2025-02-16 01:50:00,01:30-01:50,34.766726689817915,72.885243459548576
2025-02-16,2025-02-16 02:30:00,2025-02-16 02:50:00,02:30-02:50,8.8737231109622599,21.021027275757831
2025-02-16,2025-02-16 03:30:00,2025-02-16 03:40:00,03:30-03:40,10.14304836040094,22.157489143295852
2025-02-16,2025-02-16 04:10:00,2025-02-16 04:30:00,04:10-04:30,86.431114775965625,198.77725100866087
2025-02-16,2025-02-16 04:50:00,2025-02-16 05:00:00,04:50-05:00,17.244047716227101,42.308271071763194
2025-02-16,2025-02-16 05:20:00,2025-02-16 05:30:00,05:20-05:30,12.568847535736495,28.317613498014325
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,05:50-06:10,16.26506186878089,85.166322396998311
2025-02-16,2025-02-16 06:20:00,2025-02-16 06:50:00,06:20-06:50,54.23395290067424,268.64173062959674
2025-02-16,2025-02-16 08:10:00,2025-02-16 08:40:00,08:10-08:40,80.211877567744978,520.52184152153518
2025-02-16,2025-02-16 09:50:00,2025-02-16 10:00:00,09:50-10:00,2.3129788526369737,12.535188891866079
2025-02-16,2025-02-16 10:20:00,2025-02-16 11:00:00,10:20-11:00,85.999542519001182,414.84762503352994
2025-02-16,2025-02-16 11:20:00,2025-02-16 12:00:00,11:20-12:00,154.76471206467113,491.90012239026299
2025-02-16,2025-02-16 13:40:00,2025-02-16 14:10:00,13:40-14:10,79.592104273405852,406.32118510005171
2025-02-16,2025-02-16 14:40:00,2025-02-16 15:00:00,14:40-15:00,33.973699202785014,139.48427912485857
2025-02-16,2025-02-16 15:50:00,2025-02-16 16:10:00,15:50-16:10,13.738481422752898,64.412203350405491
2025-02-16,2025-02-16 16:30:00,2025-02-16 17:00:00,16:30-17:00,151.83644320005192,790.15747631988302
2025-02-16,2025-02-16 17:20:00,2025-02-16 17:50:00,17:20-17:50,38.437342457791374,223.18469619866599
2025-02-16,2025-02-16 18:40:00,2025-02-16 19:00:00,18:40-19:00,34.305820992355052,226.59563600052786
2025-02-16,2025-02-16 19:50:00,2025-02-16 20:40:00,19:50-20:40,50.471918133019471,330.28634896979713
2025-02-16,2025-02-16 21:10:00,2025-02-16 21:20:00,21:10-21:20,8.5870718817335501,38.525897997397571
2025-02-16,2025-02-16 21:40:00,2025-02-16 21:50:00,21:40-21:50,1.9802943456033972,7.638985438165105
2025-02-16,2025-02-16 22:40:00,2025-02-16 23:00:00,22:40-23:00,37.461072000460376,86.632318382758825
2025-02-16,2025-02-16 23:30:00,2025-02-16 23:40:00,23:30-23:40,7.1215390030305343,17.333825933376321
2025-02-17,2025-02-17 00:00:00,2025-02-17 00:20:00,00:00-00:20,25.969764434872559,49.67009529394884
2025-02-17,2025-02-17 00:50:00,2025-02-17 01:10:00,00:50-01:10,13.109562679396618,29.377843310680543
2025-02-17,2025-02-17 01:30:00,2025-02-17 01:50:00,01:30-01:50,39.213573032974182,90.029545607309643
2025-02-17,2025-02-17 02:00:00,2025-02-17 02:20:00,02:00-02:20,42.458693636356202,95.111356587720067
2025-02-17,2025-02-17 03:00:00,2025-02-17 03:10:00,03:00-03:10,5.5934721784957446,12.266484487441168
2025-02-17,2025-02-17 03:50:00,2025-02-17 04:10:00,03:50-04:10,14.050747605846709,34.450760510278812
2025-02-17,2025-02-17 04:20:00,2025-02-17 04:30:00,04:20-04:30,10.159918392148938,27.736577210566605
2025-02-17,2025-02-17 06:50:00,2025-02-17 07:00:00,06:50-07:00,8.7218591506330085,41.755900683655526
2025-02-17,2025-02-17 12:10:00,2025-02-17 12:30:00,12:10-12:30,53.463112690953039,161.4410464519614
2025-02-17,2025-02-17 14:10:00,2025-02-17 14:30:00,14:10-14:30,32.864002323641827,169.61020897737788
2025-02-17,2025-02-17 15:40:00,2025-02-17 15:50:00,15:40-15:50,15.963489788435027,74.222245771328659
2025-02-17,2025-02-17 17:00:00,2025-02-17 17:10:00,17:00-17:10,3.7009385837884565,20.027629146171233
2025-02-17,2025-02-17 18:40:00,2025-02-17 19:00:00,18:40-19:00,26.649072824895825,171.83987012551643
2025-02-17,2025-02-17 19:10:00,2025-02-17 19:20:00,19:10-19:20,9.8978860358071188,64.247178258424
2025-02-17,2025-02-17 20:00:00,2025-02-17 20:20:00,20:00-20:20,13.372698256463423,86.495006150398851
2025-02-17,2025-02-17 21:10:00,2025-02-17 21:20:00,21:10-21:20,0.85459943226658197,4.0768665916277298
2025-02-17,2025-02-17 22:40:00,2025-02-17 23:20:00,22:40-23:20,39.003998366278552,86.764805779120792
2025-02-18,2025-02-18 00:00:00,2025-02-18 00:20:00,00:00-00:20,18.120337592518354,37.2500488200726
2025-02-18,2025-02-18 00:50:00,2025-02-18 01:10:00,00:50-01:10,24.666761268011896,52.650939965280934
2025-02-18,2025-02-18 01:20:00,2025-02-18 01:30:00,01:20-01:30,13.501966011773675,31.925398634838857
2025-02-18,2025-02-18 02:30:00,2025-02-18 02:40:00,02:30-02:40,0.55314203698185338,1.2694609748733534
2025-02-18,2025-02-18 03:40:00,2025-02-18 04:10:00,03:40-04:10,44.102500995009223,105.07838974100055
2025-02-18,2025-02-18 04:50:00,2025-02-18 05:00:00,04:50-05:00,6.4386773420064856,14.229476925834334
2025-02-18,2025-02-18 05:20:00,2025-02-18 05:30:00,05:20-05:30,6.083799370419456,15.583652087329435
2025-02-18,2025-02-18 05:50:00,2025-02-18 06:00:00,05:50-06:00,24.278573512852404,121.57495686560841
2025-02-18,2025-02-18 12:40:00,2025-02-18 13:00:00,12:40-13:00,49.147116362071749,227.64027854772388
2025-02-18,2025-02-18 13:20:00,2025-02-18 13:30:00,13:20-13:30,29.431935089600145,140.55220602038548
2025-02-18,2025-02-18 13:50:00,2025-02-18 14:10:00,13:50-14:10,36.217555248856641,186.28952230296218
2025-02-18,2025-02-18 15:50:00,2025-02-18 16:40:00,15:50-16:40,67.878696286187733,310.80208574562761
2025-02-18,2025-02-18 17:20:00,2025-02-18 17:30:00,17:20-17:30,28.880791675753812,155.17649367382523
2025-02-18,2025-02-18 17:50:00,2025-02-18 18:00:00,17:50-18:00,3.7558057419173565,23.053135643888734
