date,hour,pv_kw,month_slot_mean_kw,residual_kw
2025-01-02,18.833333333333332,0.0025000000000000001,0.00047419354838709683,0.0020258064516129031
2025-01-02,19,0,0,0
2025-01-02,19.166666666666668,0,0.00032903225806451614,-0.00032903225806451614
2025-01-02,19.333333333333332,0,0,0
2025-01-02,19.5,0,0,0
2025-01-02,19.666666666666668,0,0,0
2025-01-02,19.833333333333332,0,0,0
2025-01-02,20,0,0,0
2025-01-02,20.166666666666668,0,0,0
2025-01-02,20.333333333333332,0,0,0
2025-01-02,20.5,0,0,0
2025-01-02,20.666666666666668,0,0,0
2025-01-02,20.833333333333332,0,0,0
2025-01-02,21,0,0,0
2025-01-02,21.166666666666668,0,0,0
2025-01-02,21.333333333333332,0,0,0
2025-01-02,21.5,0,0,0
2025-01-02,21.666666666666668,0,0,0
2025-01-02,21.833333333333332,0,0,0
2025-01-02,22,0,0,0
2025-01-02,22.166666666666668,0,0,0
2025-01-02,22.333333333333332,0,0,0
2025-01-02,22.5,0,0,0
2025-01-02,22.666666666666668,0,0,0
2025-01-02,22.833333333333332,0,0,0
2025-01-02,23,0,0,0
2025-01-02,23.166666666666668,0,0,0
2025-01-02,23.333333333333332,0,0,0
2025-01-02,23.5,0,0,0
2025-01-02,23.666666666666668,0,0,0
2025-01-02,23.833333333333332,0,0,0
2025-01-02,24,0,0,0
2025-01-03,0.16666666666666666,0,0,0
2025-01-03,0.33333333333333331,0,0,0
2025-01-03,0.5,0,0,0
2025-01-03,0.66666666666666663,0,0,0
2025-01-03,0.83333333333333337,0,0,0
2025-01-03,1,0,0,0
2025-01-03,1.1666666666666667,0,0,0
2025-01-03,1.3333333333333333,0,0,0
2025-01-03,1.5,0,0,0
2025-01-03,1.6666666666666667,0,0,0
2025-01-03,1.8333333333333333,0,0,0
2025-01-03,2,0,0,0
2025-01-03,2.1666666666666665,0,0,0
2025-01-03,2.3333333333333335,0,0,0
2025-01-03,2.5,0,0,0
2025-01-03,2.6666666666666665,0,0,0
2025-01-03,2.8333333333333335,0,0,0
2025-01-03,3,0,0,0
2025-01-03,3.1666666666666665,0,0,0
2025-01-03,3.3333333333333335,0,0,0
2025-01-03,3.5,0,0,0
2025-01-03,3.6666666666666665,0,0,0
2025-01-03,3.8333333333333335,0,0,0
2025-01-03,4,0,0,0
2025-01-03,4.166666666666667,0,0,0
2025-01-03,4.333333333333333,0,0,0
2025-01-03,4.5,0,0,0
2025-01-03,4.666666666666667,0,0,0
2025-01-03,4.833333333333333,0,0.00031290322580645162,-0.00031290322580645162
2025-01-03,5,0,0,0
2025-01-03,5.166666666666667,0.0019,0.0004258064516129032,0.0014741935483870967
2025-01-03,5.333333333333333,0,0.0067129032258064518,-0.0067129032258064518
2025-01-03,5.5,0,0,0
2025-01-03,5.666666666666667,0.027099999999999999,0.0075000000000000015,0.019599999999999999
2025-01-03,5.833333333333333,0,0.093487096774193548,-0.093487096774193548
2025-01-03,6,0,0,0
2025-01-03,6.166666666666667,0.37719999999999998,0.1051709677419355,0.27202903225806446
2025-01-03,6.333333333333333,0,1.3021870967741933,-1.3021870967741933
2025-01-03,6.5,0,0,0
2025-01-03,6.666666666666667,5.2534999999999998,1.4647935483870971,3.788706451612903
2025-01-03,6.833333333333333,0,22.542367741935482,-22.542367741935482
2025-01-03,7,10.1625,126.55040322580646,-116.38790322580647
2025-01-03,7.166666666666667,189.07640000000001,348.39235483870965,-159.31595483870964
2025-01-03,7.333333333333333,442.0453,612.03986774193561,-169.99456774193561
2025-01-03,7.5,703.46249999999998,877.96209677419347,-174.49959677419349
2025-01-03,7.666666666666667,972.35640000000001,1159.6670741935484,-187.31067419354838
2025-01-03,7.833333333333333,1241.8824999999999,1445.8991193548386,-204.01661935483867
2025-01-03,8,1529.2874999999999,1737.6290322580649,-208.34153225806494
2025-01-03,8.1666666666666661,1846.5381,2044.679219354839,-198.14111935483902
2025-01-03,8.3333333333333339,2087.1569,2337.6147161290319,-250.45781612903193
2025-01-03,8.5,2292.9375,2613.8141129032256,-320.87661290322558
2025-01-03,8.6666666666666661,2620.4459000000002,2898.9503096774188,-278.50440967741861
2025-01-03,8.8333333333333339,2975.4742999999999,3184.4449516129034,-208.97065161290357
2025-01-03,9,3263.25,3450.9483870967738,-187.69838709677379
2025-01-03,9.1666666666666661,3471.5364,3688.0367677419363,-216.50036774193632
2025-01-03,9.3333333333333339,3661.6122,3926.6844741935492,-265.07227419354922
2025-01-03,9.5,3906,4173.6483870967741,-267.64838709677406
2025-01-03,9.6666666666666661,4237.6324000000004,4405.2430354838707,-167.61063548387028
2025-01-03,9.8333333333333339,4559.3407999999999,4615.2212935483867,-55.880493548386767
2025-01-03,10,4799.25,4821.650806451612,-22.40080645161197
2025-01-03,10.166666666666666,4933.6175000000003,5048.2278129032275,-114.61031290322717
2025-01-03,10.333333333333334,4909.6482999999998,5263.0903516129029,-353.44205161290301
2025-01-03,10.5,4880.6999999999998,5425.4576612903238,-544.75766129032399
2025-01-03,10.666666666666666,5076.8897999999999,5521.2347032258067,-444.34490322580677
2025-01-03,10.833333333333334,5196.2417999999998,5619.143348387096,-422.90154838709623
2025-01-03,11,5189.7375000000002,5736.1475806451608,-546.41008064516063
2025-01-03,11.166666666666666,5315.8751000000002,5828.1997290322588,-512.3246290322586
2025-01-03,11.333333333333334,5513.9594999999999,5896.8152483870972,-382.85574838709726
2025-01-03,11.5,5731.875,5955.4524193548386,-223.57741935483864
2025-01-03,11.666666666666666,5984.1500999999998,6014.1739064516132,-30.023806451613382
2025-01-03,11.833333333333334,6182.2434000000003,6069.1363129032261,113.10708709677419
2025-01-03,12,6232.0874999999996,6083.4870967741927,148.60040322580699
2025-01-03,12.166666666666666,6124.3459999999995,6025.2205225806429,99.125477419356685
2025-01-03,12.333333333333334,6089.4287999999997,5994.5701322580653,94.858667741934369
2025-01-03,12.5,6095.7749999999996,6004.81814516129,90.95685483870966
2025-01-03,12.666666666666666,5886.2195000000002,5969.5944645161289,-83.374964516128784
2025-01-03,12.833333333333334,5586.2758999999996,5886.1879677419365,-299.91206774193688
2025-01-03,13,5384.3625000000002,5795.178629032258,-410.81612903225778
2025-01-03,13.166666666666666,5377.1541999999999,5729.4166838709662,-352.26248387096621
2025-01-03,13.333333333333334,5440.3984,5610.9200161290328,-170.52161612903274
2025-01-03,13.5,5414.1750000000002,5431.660887096773,-17.485887096772785
2025-01-03,13.666666666666666,5218.5699999999997,5260.1386096774186,-41.568609677418863
2025-01-03,13.833333333333334,5010.9890999999998,5080.3005483870975,-69.311448387097698
2025-01-03,14,4870.5,4874.6987903225818,-4.1987903225817718
2025-01-03,14.166666666666666,4735.9305000000004,4649.0827387096779,86.847761290322524
2025-01-03,14.333333333333334,4538.4948000000004,4418.3881870967734,120.10661290322696
2025-01-03,14.5,4289.0625,4192.1322580645156,96.930241935484446
2025-01-03,14.666666666666666,4035.8746999999998,3966.8143225806452,69.060377419354609
2025-01-03,14.833333333333334,3666.7496999999998,3718.5350225806455,-51.785322580645698
2025-01-03,15,3262.4250000000002,3457.6608870967743,-195.23588709677415
2025-01-03,15.166666666666666,3026.2269000000001,3214.7135161290321,-188.48661612903197
2025-01-03,15.333333333333334,2730.9580999999998,2946.3556806451611,-215.39758064516127
2025-01-03,15.5,2374.5749999999998,2650.7407258064513,-276.16572580645152
2025-01-03,15.666666666666666,2171.7748999999999,2370.628864516128,-198.85396451612814
2025-01-03,15.833333333333334,1878.1534999999999,2086.8089612903227,-208.65546129032282
2025-01-03,16,1480.1624999999999,1790.0661290322582,-309.90362903225832
2025-01-03,16.166666666666668,1222.9729,1494.1372741935481,-271.16437419354816
2025-01-03,16.333333333333332,995.20579999999995,1200.2299903225805,-205.02419032258058
2025-01-03,16.5,725.36249999999995,912.36169354838728,-186.99919354838732
2025-01-03,16.666666666666668,461.25529999999998,636.19649677419363,-174.94119677419366
2025-01-03,16.833333333333332,200.2176,361.58534838709676,-161.36774838709675
2025-01-03,17,9.75,131.65161290322578,-121.90161290322578
2025-01-03,17.166666666666668,0,23.448487096774198,-23.448487096774198
2025-01-03,17.333333333333332,5.7668999999999997,1.4949580645161291,4.2719419354838708
2025-01-03,17.5,0,0,0
2025-01-03,17.666666666666668,0,1.3565322580645163,-1.3565322580645163
2025-01-03,17.833333333333332,0.41399999999999998,0.10732580645161292,0.30667419354838704
2025-01-03,18,0,0,0
2025-01-03,18.166666666666668,0,0.097387096774193521,-0.097387096774193521
2025-01-03,18.333333333333332,0.029700000000000001,0.0077032258064516123,0.021996774193548389
2025-01-03,18.5,0,0,0
2025-01-03,18.666666666666668,0,0.0069451612903225803,-0.0069451612903225803
2025-01-03,18.833333333333332,0.0020999999999999999,0.00047419354838709683,0.0016258064516129029
2025-01-03,19,0,0,0
2025-01-03,19.166666666666668,0,0.00032903225806451614,-0.00032903225806451614
2025-01-03,19.333333333333332,0,0,0
2025-01-03,19.5,0,0,0
2025-01-03,19.666666666666668,0,0,0
2025-01-03,19.833333333333332,0,0,0
2025-01-03,20,0,0,0
2025-01-03,20.166666666666668,0,0,0
2025-01-03,20.333333333333332,0,0,0
2025-01-03,20.5,0,0,0
2025-01-03,20.666666666666668,0,0,0
2025-01-03,20.833333333333332,0,0,0
2025-01-03,21,0,0,0
2025-01-03,21.166666666666668,0,0,0
2025-01-03,21.333333333333332,0,0,0
2025-01-03,21.5,0,0,0
2025-01-03,21.666666666666668,0,0,0
2025-01-03,21.833333333333332,0,0,0
2025-01-03,22,0,0,0
2025-01-03,22.166666666666668,0,0,0
2025-01-03,22.333333333333332,0,0,0
2025-01-03,22.5,0,0,0
2025-01-03,22.666666666666668,0,0,0
2025-01-03,22.833333333333332,0,0,0
2025-01-03,23,0,0,0
2025-01-03,23.166666666666668,0,0,0
2025-01-03,23.333333333333332,0,0,0
2025-01-03,23.5,0,0,0
2025-01-03,23.666666666666668,0,0,0
2025-01-03,23.833333333333332,0,0,0
2025-01-03,24,0,0,0
2025-01-04,0.16666666666666666,0,0,0
2025-01-04,0.33333333333333331,0,0,0
2025-01-04,0.5,0,0,0
2025-01-04,0.66666666666666663,0,0,0
2025-01-04,0.83333333333333337,0,0,0
2025-01-04,1,0,0,0
2025-01-04,1.1666666666666667,0,0,0
2025-01-04,1.3333333333333333,0,0,0
2025-01-04,1.5,0,0,0
2025-01-04,1.6666666666666667,0,0,0
2025-01-04,1.8333333333333333,0,0,0
2025-01-04,2,0,0,0
2025-01-04,2.1666666666666665,0,0,0
2025-01-04,2.3333333333333335,0,0,0
2025-01-04,2.5,0,0,0
2025-01-04,2.6666666666666665,0,0,0
2025-01-04,2.8333333333333335,0,0,0
2025-01-04,3,0,0,0
2025-01-04,3.1666666666666665,0,0,0
2025-01-04,3.3333333333333335,0,0,0
2025-01-04,3.5,0,0,0
2025-01-04,3.6666666666666665,0,0,0
2025-01-04,3.8333333333333335,0,0,0
2025-01-04,4,0,0,0
2025-01-04,4.166666666666667,0,0,0
2025-01-04,4.333333333333333,0,0,0
2025-01-04,4.5,0,0,0
2025-01-04,4.666666666666667,0,0,0
2025-01-04,4.833333333333333,0,0.00031290322580645162,-0.00031290322580645162
2025-01-04,5,0,0,0
2025-01-04,5.166666666666667,0.0022000000000000001,0.0004258064516129032,0.0017741935483870969
2025-01-04,5.333333333333333,0,0.0067129032258064518,-0.0067129032258064518
2025-01-04,5.5,0,0,0
2025-01-04,5.666666666666667,0.031199999999999999,0.0075000000000000015,0.023699999999999999
2025-01-04,5.833333333333333,0,0.093487096774193548,-0.093487096774193548
2025-01-04,6,0,0,0
2025-01-04,6.166666666666667,0.43519999999999998,0.1051709677419355,0.33002903225806446
2025-01-04,6.333333333333333,0,1.3021870967741933,-1.3021870967741933
2025-01-04,6.5,0,0,0
