origin,step,mean_scenario_soc_kwh,scenario_soc_Q10_kwh,scenario_soc_Q90_kwh
2025-02-01,104,10714.243457674913,10548.924865504052,10800
2025-02-01,105,10727.300913127356,10589.87366446665,10800
2025-02-01,106,10720.257962008154,10591.343053667926,10800
2025-02-01,107,10212.53322027443,10090.015425558224,10331.280526596916
2025-02-01,108,9697.8905590046579,9564.2848204682032,9833.0870765502859
2025-02-01,109,9190.0886623951938,9040.8175380636367,9333.3066367383253
2025-02-01,110,8687.356046093124,8537.0733267327869,8822.9093840229743
2025-02-01,111,8180.4275446838792,7985.3530535302034,8377.9814418825154
2025-02-01,112,7649.0721768888052,7403.0391979996566,7854.6589364582833
2025-02-01,113,7113.4612221445814,6855.6275089655082,7309.8251461863438
2025-02-01,114,6602.5317902755378,6348.0011818674548,6799.1136310695319
2025-02-01,115,6096.3148904019963,5847.6419913336968,6278.6028710888095
2025-02-01,116,5587.2840119567054,5354.0548930604036,5791.5414459843187
2025-02-01,117,5072.880420155544,4812.318961184189,5325.4885975555826
2025-02-01,118,4555.3819862365181,4279.1991052103549,4840.0240581939524
2025-02-01,119,4037.0322634468725,3779.4983926507166,4341.1043210137314
2025-02-01,120,3519.5482194655879,3253.3497585424734,3829.2106071912926
2025-02-01,121,3000.457135651608,2724.8189976462472,3341.9200951383236
2025-02-01,122,2482.489796686561,2217.2808446250624,2812.5405723727486
2025-02-01,123,1969.5849208012608,1692.7801083209804,2295.4731667614105
2025-02-01,124,1479.7961015031462,1200,1801.1837974294483
2025-02-01,125,1477.509686308854,1200,1780.631141048586
2025-02-01,126,1473.4251524956933,1200.4837704398462,1775.3310387507315
2025-02-01,127,1469.405575414811,1200,1764.875126197752
2025-02-01,128,1473.54137044918,1200,1759.385612476729
2025-02-01,129,1444.0527540689734,1200,1724.7360283618764
2025-02-01,130,1435.9729366140159,1200,1738.381820406252
2025-02-01,131,1487.2302630259139,1223.5603776996352,1828.1990979646166
2025-02-01,132,1556.3535826663319,1267.2613873194391,1880.2977723662029
2025-02-01,133,1564.8186969744479,1273.9077504719537,1900.1212574174242
2025-02-01,134,1591.1405516195146,1276.0694266720595,1948.2869146554028
2025-02-01,135,1593.2943940568921,1274.1141923707219,1967.6045779743358
2025-02-01,136,1589.9243889662334,1270.39675383191,1983.0775255243882
2025-02-01,137,1592.0946531243326,1273.1687417166415,1995.2676742346018
2025-02-01,138,1575.9243726193104,1256.0985878831,1978.4098525190302
2025-02-01,139,1578.2925772002454,1256.3159616907944,1985.325842024351
2025-02-01,140,1568.4815151135645,1247.0681328734604,2008.8636538576611
2025-02-01,141,1518.7876697789775,1212.5647858844075,1952.5960050258213
2025-02-01,142,1485.8457813654518,1200,1892.3198502627833
2025-02-01,143,1455.3565626147897,1200,1876.2586418009589
2025-03-20,0,2425.1120012606148,2401.3910281219396,2447.6625853425885
2025-03-20,1,3133.7017037975243,3097.6721794390742,3179.642961308693
2025-03-20,2,3851.6978826491868,3799.6131351598542,3899.2836546833073
2025-03-20,3,4564.4895927892803,4514.7316639903602,4629.6401537298943
2025-03-20,4,5277.2135534097679,5233.3358619362316,5341.5396683087856
2025-03-20,5,5968.1986322507937,5881.1195850603681,6034.0700837593549
2025-03-20,6,6003.5911071920837,5914.9347752969452,6066.2612600325974
2025-03-20,7,6694.0857454942461,6586.8243345462097,6776.7530757228851
2025-03-20,8,7364.753552379696,7244.5679970208012,7458.0740181303208
2025-03-20,9,7387.15540605774,7269.9378326155729,7470.7246150851579
2025-03-20,10,7417.8018288503008,7314.0194723487384,7494.3135972294549
2025-03-20,11,7871.1428341070668,7765.0188666560771,7948.5238153238406
2025-03-20,12,8551.8338957137039,8442.7099589782974,8632.1333311075505
2025-03-20,13,8586.132026999454,8475.9901638907195,8672.3965556206476
2025-03-20,14,8629.152087911767,8533.6700783690594,8714.42782939463
2025-03-20,15,8661.7226675790134,8549.5594258492456,8769.7376318541519
2025-03-20,16,8690.5646590428332,8563.2217854096525,8809.2842741267559
2025-03-20,17,8739.9387142417017,8606.750862203724,8864.0713991544435
2025-03-20,18,8754.0045112339958,8604.5333055297415,8882.4151266663921
2025-03-20,19,8776.3827345957689,8621.9276522439777,8924.9505212490349
2025-03-20,20,8810.0800083979375,8651.0512998924969,8968.5417203568886
2025-03-20,21,8818.9753417588418,8639.2956932061516,8988.3275053610942
2025-03-20,22,8822.040750415943,8629.012339828003,9003.2860369271566
2025-03-20,23,8831.5724377095703,8624.8102582192478,9022.0423606319528
2025-03-20,24,8834.4381851629259,8632.8938110499876,9030.4941234179514
2025-03-20,25,8854.0281171892839,8655.0393298861636,9060.7670389320592
2025-03-20,26,8903.7131177076753,8687.6869365525381,9121.0317995190562
2025-03-20,27,8937.4807889910026,8699.128221255598,9175.1798524919159
2025-03-20,28,8964.408490312946,8715.1903831657091,9245.6609529775651
2025-03-20,29,8994.158753873362,8713.7741680605122,9311.4131292477505
2025-03-20,30,9016.7397392395396,8714.3410262677135,9358.9461030278489
2025-03-20,31,9046.4244502521524,8727.3966899392308,9411.4925590916009
2025-03-20,32,9751.9188913808739,9428.9388123505541,10151.837795070911
2025-03-20,33,10460.795751891745,10173.590588812738,10800
2025-03-20,34,10441.802155528048,10168.444764650538,10800
2025-03-20,35,9602.2094785600966,9322.6151885672134,10004.545422735237
2025-03-20,36,8745.5378067606125,8397.0448779739891,9190.3179936239867
2025-03-20,37,7933.7985967026971,7526.5574423729777,8415.8528233356537
2025-03-20,38,7156.8146416024538,6743.8046785754423,7719.6178883164775
2025-03-20,39,6505.3421786989602,6115.3819331896175,7076.3307027497885
2025-03-20,40,6191.020015344584,5768.5050411677803,6778.2913662399133
2025-03-20,41,6129.7658391255245,5643.9504105610467,6773.3897241815575
2025-03-20,42,6100.1400254559276,5624.961815633329,6773.0862824515652
2025-03-20,43,6099.9361559872823,5600.8825465633945,6819.6396185950753
2025-03-20,44,6127.6774949509618,5523.1978420475662,6910.8014550378166
2025-03-20,45,6212.9547619959249,5601.6963076982902,6985.2997137507382
2025-03-20,46,5841.4170226562246,5264.8105209939049,6627.7761567422585
2025-03-20,47,5262.8850213399201,4643.9574771424468,6105.3862317218227
2025-03-20,48,4724.1038363102343,4064.4212266591412,5671.1695632843966
2025-03-20,49,4289.1840113730923,3624.6858063883255,5306.6561360734031
2025-03-20,50,3894.5998765489162,3210.7437764206556,4919.2566312437239
2025-03-20,51,3541.3602032190888,2785.88651189969,4542.5487504693801
2025-03-20,52,3251.5230986808265,2410.4414121915679,4247.7979581558538
2025-03-20,53,3037.9546436038345,2142.7532990657924,3997.6004077541543
2025-03-20,54,2882.8030596902731,1888.3522132673088,3790.6202869113763
2025-03-20,55,2783.5024380542332,1725.6266694727417,3779.4938554654414
2025-03-20,56,2727.1305751896575,1772.8466157670891,3810.8883138100819
2025-03-20,57,2703.1687559391166,1769.4453992435278,3878.3818981277946
2025-03-20,58,2704.3303437335117,1648.8294143547039,4039.4921888292952
2025-03-20,59,2719.3030073185273,1486.2092898805104,4185.6935913095913
2025-03-20,60,2753.2708058029834,1384.8143475295929,4337.114472432615
2025-03-20,61,2798.0621762101673,1332.7335182232182,4455.7725522648461
2025-03-20,62,2861.0845804383903,1376.7178871538536,4538.6499603644625
2025-03-20,63,2949.5637060774252,1517.5457408709619,4675.2445207843793
2025-03-20,64,3064.4834025000209,1699.7850418791518,4811.262332941621
2025-03-20,65,3802.9206850954174,2430.8823687068443,5561.262332941621
2025-03-20,66,4542.9567198864261,3108.9924745307285,6311.262332941621
2025-03-20,67,5290.7297007302795,3853.5262875325334,7061.262332941621
2025-03-20,68,6018.1234491493151,4504.3200444452686,7811.262332941621
2025-03-20,69,6758.7339074565443,5206.3035425543767,8561.2623329416201
2025-03-20,70,7500.0110791136713,5921.0081238894863,9311.2623329416201
2025-03-20,71,8241.5491138714242,6638.2549121919992,10061.26233294162
2025-03-20,72,8961.9059149783061,7312.4365439510229,10800
2025-03-20,73,9574.773500548652,7979.8769957115092,10800
2025-03-20,74,10070.212307612503,8692.1075070745028,10800
2025-03-20,75,10465.261894127831,9377.1034037673799,10800
2025-03-20,76,10562.61172503038,9527.1796171592068,10800
2025-03-20,77,10596.820967558704,9570.5383385741115,10800
2025-03-20,78,10621.873076393773,9570.5383385741115,10800
2025-03-20,79,10637.349354607577,9654.2356785076463,10800
2025-03-20,80,10654.224721705479,9796.7870414945592,10800
2025-03-20,81,10669.459363141628,9936.0369923545895,10800
2025-03-20,82,10681.679395786952,10035.82469662625,10800
2025-03-20,83,10687.042657875114,10073.865593012781,10800
2025-03-20,84,10688.022049448273,10083.072707699588,10800
2025-03-20,85,10665.351391443637,10047.944021462317,10800
2025-03-20,86,10605.426815364586,9959.1512871007799,10800
2025-03-20,87,10522.504107015531,9924.0932905143345,10778.083976666709
2025-03-20,88,10389.450059171848,9757.9312942566448,10710.880690319527
2025-03-20,89,10474.935589727969,9850.7984924328011,10800
2025-03-20,90,10700.508157321958,10275.638264222944,10800
2025-03-20,91,10711.445523901497,10347.925159789736,10800
2025-03-20,92,10716.632183823695,10411.722845563403,10800
2025-03-20,93,10720.697826082922,10438.688729931042,10800
2025-03-20,94,10705.303298880099,10471.500717882291,10800
2025-03-20,95,10707.562446174505,10531.226531498218,10800
2025-03-20,96,10706.147443901864,10594.052326736497,10800
2025-03-20,97,10704.786997728967,10584.545812747361,10800
2025-03-20,98,10713.071566844568,10580.710433151162,10800
2025-03-20,99,10721.714611193755,10607.096408915468,10800
2025-03-20,100,10719.837071592701,10597.499319230308,10800
2025-03-20,101,10711.315527281389,10563.196599306493,10800
2025-03-20,102,10714.486316263299,10557.952161161746,10800
2025-03-20,103,10709.952381682948,10529.561436773834,10800
2025-03-20,104,10704.507738256569,10559.90761830705,10800
2025-03-20,105,10700.353889802509,10572.246979901791,10800
2025-03-20,106,10689.518483990738,10558.297225071325,10800
2025-03-20,107,10674.025205661059,10541.579335078342,10800
2025-03-20,108,10662.415674496793,10504.003617546939,10800
2025-03-20,109,10648.972197133135,10472.872059614967,10796.012585926363
2025-03-20,110,10642.992079776572,10461.042423264238,10800
2025-03-20,111,10640.260264912415,10469.513388134106,10800
2025-03-20,112,10245.225011219303,10090.267603914845,10412.556007378173
2025-03-20,113,9447.4679316776637,9303.8649826358342,9618.5323356548561
2025-03-20,114,8648.2600367062514,8477.2404169521196,8833.1524398950241
2025-03-20,115,7851.7855593819077,7652.5551071126129,8039.9381879606026
2025-03-20,116,7056.1508647836918,6833.9475702408727,7254.9362796044143
2025-03-20,117,6227.1408786839474,5956.3667651948399,6440.5340507561259
2025-03-20,118,5392.9231070271426,5069.4542442719994,5608.7324616182668
2025-03-20,119,4592.9327697580075,4242.1664659559738,4826.7769830083707
2025-03-20,120,3791.6111622933399,3412.9951963317089,4020.8189166051752
2025-03-20,121,2987.1610297857037,2599.7804980562328,3226.4768587080052
2025-03-20,122,2195.7590305373615,1832.1043422058433,2453.3112053795649
2025-03-20,123,1435.0155944934945,1200,1659.3487714047174
2025-03-20,124,1405.4388478662543,1200,1632.9814937302779
2025-03-20,125,1415.2022605522986,1200.001144145381,1656.9070930494647
2025-03-20,126,1417.5587436574172,1214.0339799721933,1661.2829021113102
2025-03-20,127,1409.7079930099276,1206.4099121043253,1643.1138467810044
2025-03-20,128,1411.0107365568149,1205.8319527775427,1650.8932538428569
2025-03-20,129,1387.3761875578823,1200,1601.8445331836447
2025-03-20,130,1371.4476816578426,1200,1588.0749328474769
2025-03-20,131,1379.6636737133672,1200,1589.2628963600851
2025-03-20,132,1407.4488068718229,1224.5261414029205,1625.6301526118307
2025-03-20,133,1405.3531836220827,1209.4478463543949,1617.339820771524
2025-03-20,134,1410.9959513565786,1208.4890752158221,1645.4792312768741
2025-03-20,135,1428.4370173575599,1214.5366437335463,1687.7542852207939
2025-03-20,136,1444.360599433116,1207.5695507921941,1719.4393127541632
2025-03-20,137,1436.7444691380367,1225.7952402581577,1718.7875381010904
2025-03-20,138,1438.1536258311714,1232.3691583368441,1717.446383613508
2025-03-20,139,1435.8604144436752,1206.8292658066009,1715.0179857947303
2025-03-20,140,1435.5363817475177,1200,1731.9834707015136
2025-03-20,141,1428.7000511320041,1209.6704071699041,1710.5531843526505
2025-03-20,142,1400.1208900985621,1200,1679.9343132388785
2025-03-20,143,1372.4423672612413,1200,1653.2240883029731
2025-04-23,0,1947.9348489349068,1924.8632375565223,1967.6437215583574
2025-04-23,1,2688.6366384212429,2654.2400129179387,2715.8997444041156
2025-04-23,2,3428.9577615464582,3389.2858468191789,3458.5434256301137
2025-04-23,3,4154.9738390434941,4114.7217328103488,4199.997595746926
2025-04-23,4,4889.4674997804059,4850.4083017025205,4945.1418222414904
2025-04-23,5,5622.1033339370288,5577.7345093050144,5686.0826004697419
2025-04-23,6,5869.7898443454933,5831.440557809583,5919.8919557696627
2025-04-23,7,6600.1718226354251,6548.0066415680421,6637.1916209755582
2025-04-23,8,7338.0400853900583,7283.3848426862414,7386.4497762450937
2025-04-23,9,7332.6405842517925,7277.188994777428,7386.490699859286
2025-04-23,10,7325.3607512378076,7254.9177521158481,7378.2108102554312
2025-04-23,11,8055.7168224265442,7998.7532370194467,8118.1926772666684
2025-04-23,12,8777.5230925814376,8697.8780931731017,8838.945723249466
2025-04-23,13,8795.6908815277839,8701.3506760843302,8879.7690185085339
2025-04-23,14,8823.6972376680205,8724.8916822176525,8914.4015227531763
2025-04-23,15,8849.0926656162592,8724.8916822176525,8944.0305310064905
2025-04-23,16,8881.6430480561703,8749.0731690601151,8989.4304787304991
2025-04-23,17,8909.6716812196992,8761.5288530768339,9015.591595654796
2025-04-23,18,8921.5949680895956,8795.50569510471,9043.4579939434152
2025-04-23,19,8945.3846369689109,8813.3539974238283,9080.3141848881169
2025-04-23,20,8969.3724194753431,8846.6219384446558,9081.0510161043785
2025-04-23,21,8982.8902990317183,8866.1446560921995,9127.6585585694866
2025-04-23,22,8985.7820970765715,8866.3313505379883,9100.9259951611093
2025-04-23,23,9002.8511918216864,8862.6874497673034,9100.6556933810316
2025-04-23,24,9018.9609377200868,8867.0811092552849,9150.1877666315177
2025-04-23,25,9041.0447944691387,8875.7570542478952,9202.7203037791878
2025-04-23,26,9060.9946362067367,8896.2125857068186,9248.2749586242771
2025-04-23,27,9080.826420205889,8928.6760143964639,9259.8499413830759
2025-04-23,28,9102.8256635194321,8939.9370678411397,9293.2047769583569
2025-04-23,29,9130.9008200705703,8954.8582055764018,9342.4777348916778
2025-04-23,30,9150.1737831066839,8979.2360948961123,9359.8416492761226
2025-04-23,31,9178.0027558316615,9006.2126133652946,9394.7616272511423
2025-04-23,32,9911.1785372103805,9734.8979514902148,10144.761627251142
2025-04-23,33,10632.840504119915,10464.884298255112,10800
2025-04-23,34,10288.009861891849,10111.694938291739,10463.269004866608
2025-04-23,35,9520.5797611886701,9293.7494122828975,9723.2325937574024
2025-04-23,36,8799.7714401023804,8535.2818901753726,9028.9360313003745
2025-04-23,37,8148.0846898018626,7895.437350991936,8386.4726856910911
2025-04-23,38,7540.1136480856321,7316.8930882021923,7780.2366178484663
2025-04-23,39,7006.484770182381,6779.5163668084606,7271.8676680012222
2025-04-23,40,6529.873109414204,6256.7790187060464,6765.8036105031233
2025-04-23,41,6094.4190494597233,5853.7293136330782,6311.3777507254008
2025-04-23,42,5713.1749018353848,5452.8899708288736,5954.5095842847832
2025-04-23,43,5393.5971218477516,5126.5002143623724,5685.6898611965216
2025-04-23,44,5188.3434028976235,4862.5445949821269,5516.9663222589506
2025-04-23,45,4988.9698437191673,4553.0386524616943,5336.05126529679
2025-04-23,46,4723.9417896860459,4262.5836111621711,5126.4119693412085
2025-04-23,47,4300.7207106058904,3828.3122654764434,4779.5411950654216
2025-04-23,48,3899.0769574255692,3442.1261847106198,4454.644698947508
2025-04-23,49,3585.3102347637196,3043.3590792534442,4203.1282894331453
2025-04-23,50,3341.4218032161552,2727.1776168089932,4027.319949891682
2025-04-23,51,3121.7564139657848,2444.9945652723809,3874.0434264934825
2025-04-23,52,2963.3174392860778,2199.6711144547594,3799.5010592047333
2025-04-23,53,2864.9842835947466,2071.3232863324315,3841.8298993945996
2025-04-23,54,2810.4081561314492,1977.0632672465265,3957.7774482789223
2025-04-23,55,2798.8707263884598,1902.1146661205764,4073.1785629273536
2025-04-23,56,2828.7295953214361,1829.0771016814583,4188.0676842078019
2025-04-23,57,2901.9346112826665,1782.166572608365,4307.6927466189736
2025-04-23,58,3010.9616178164806,1823.803787408812,4428.4135828893041
2025-04-23,59,3141.213622303289,1999.820249811344,4527.4676050310454
2025-04-23,60,3284.1636889403858,2217.2569012714303,4701.9499956495156
2025-04-23,61,3441.276240219594,2409.1586823056464,4901.9822981188763
2025-04-23,62,3624.8888347431352,2482.2708966390041,5112.3374266467845
2025-04-23,63,3845.1122100143539,2650.3202010970285,5397.3607073396151
2025-04-23,64,4094.0271276752555,2887.6786913975116,5748.3094047560244
2025-04-23,65,4366.5819782259368,3136.5805795126471,6123.8540571127724
2025-04-23,66,5111.5860602995599,3886.5805795126471,6873.8540571127724
2025-04-23,67,5413.4455040550411,4073.7814733415253,7285.0235669609337
2025-04-23,68,5711.9358470803782,4322.2411354981032,7721.0780400970461
2025-04-23,69,6218.6297454834812,4770.3977930744941,8320.7733185823818
2025-04-23,70,6964.6920483641343,5520.3977930744941,9070.7733185823818
2025-04-23,71,7705.9489364714327,6270.3977930744941,9820.7733185823818
2025-04-23,72,8404.4705471074558,7020.3977930744941,10570.773318582382
2025-04-23,73,9067.8789248550329,7719.1473791225189,10800
2025-04-23,74,9692.335742682335,8386.0223611220317,10800
2025-04-23,75,10237.322484517772,9136.0223611220317,10800
2025-04-23,76,10409.922768935538,9434.4876532604849,10800
2025-04-23,77,10500.836224817702,9744.6417809445138,10800
2025-04-23,78,10556.370911824075,9836.4471813172822,10800
2025-04-23,79,10612.884051584551,9985.1521528408157,10800
2025-04-23,80,10646.965782150481,10179.283151850048,10800
2025-04-23,81,10670.640680982115,10342.880885404738,10800
2025-04-23,82,10687.618312744851,10468.387047757518,10800
2025-04-23,83,10703.231048247111,10563.770722878207,10800
2025-04-23,84,10716.159276159507,10596.480765032518,10800
2025-04-23,85,10722.015771976239,10578.052009933594,10800
2025-04-23,86,10716.402137238432,10600.339232318045,10800
2025-04-23,87,10692.872083561595,10535.312054161663,10800
2025-04-23,88,10659.832656805813,10447.01664004042,10800
2025-04-23,89,10673.064068317193,10472.283022555102,10800
2025-04-23,90,10689.131772870496,10463.131107288682,10800
2025-04-23,91,10702.186242913755,10493.852088636415,10800
2025-04-23,92,10704.530516023508,10388.160726854612,10800
2025-04-23,93,10705.907264585467,10363.073975976884,10800
2025-04-23,94,10690.957023579736,10276.094836971351,10800
2025-04-23,95,10702.243598171883,10276.094836971351,10800
2025-04-23,96,10704.621081476331,10310.239743645268,10800
2025-04-23,97,10707.707829449662,10358.042501489004,10800
2025-04-23,98,10705.703616741652,10378.502252471133,10800
2025-04-23,99,10713.849575982362,10430.049731480549,10800
2025-04-23,100,10732.910512081555,10509.898150598057,10800
2025-04-23,101,10747.195335078484,10540.579013399096,10800
2025-04-23,102,10757.636409399405,10610.786714182395,10800
2025-04-23,103,10760.979524058142,10610.786714182395,10800
2025-04-23,104,10765.806739373276,10610.786714182395,10800
2025-04-23,105,10768.545120842375,10613.524769281939,10800
2025-04-23,106,10759.985100531871,10594.964080385762,10800
2025-04-23,107,10735.955570330796,10586.558041222281,10800
2025-04-23,108,10729.72967813785,10599.740927369598,10800
2025-04-23,109,10723.9283095993,10599.316071444784,10800
2025-04-23,110,10699.511893098408,10594.605489325593,10783.820801378657
2025-04-23,111,10681.318725396128,10557.987307354102,10772.481095104027
2025-04-23,112,10180.354111279308,10036.066821984265,10273.802448668848
2025-04-23,113,9377.8973582634972,9223.8558195802871,9461.8583688901181
2025-04-23,114,8574.812038931248,8446.9584078942225,8660.3074886382565
2025-04-23,115,7775.5094916058169,7654.3692914458643,7876.1418746077434
2025-04-23,116,6978.542756179454,6853.3903731337959,7101.9981240361012
2025-04-23,117,6178.5330235725078,6052.2241504002141,6304.7214404524411
2025-04-23,118,5377.4410713905463,5247.2918384569048,5509.0766210217425
2025-04-23,119,4577.1918927798506,4432.4716748981555,4706.7194867652215
2025-04-23,120,3782.830859727555,3636.6229146737014,3902.2340340517076
2025-04-23,121,2988.4992413906439,2860.3444436668419,3137.2357960670415
2025-04-23,122,2188.7036817535782,2046.0573906138272,2334.1162426351175
2025-04-23,123,1382.9626532787283,1230.9876874813413,1523.0720209977849
2025-04-23,124,1380.2138345602905,1200.0000000000027,1536.0308761598317
2025-04-23,125,1389.0089289023404,1212.6631581331956,1541.033064946236
2025-04-23,126,1391.7826034030045,1214.7897491369351,1556.1604141660634
