origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-02-25,0,28,28,478.01935556476241,1667.5415137349785,510.53187233368379,510.53187233368379,526.1126122281745,526.1126122281745,0,47306.105861174772
2025-02-26,0,28,28,473.62500598757731,1713.6098122496985,506.31366026953702,506.31366026953702,522.30431389026626,522.30431389026626,0,46869.209720448685
2025-02-27,0,28,28,467.54890077097701,1700.6500245018435,499.93417601457014,499.93417601457014,516.30957547726473,516.30957547726473,0,46114.410249474822
2025-02-28,0,28,28,151.18788692795999,1735.2524773110067,183.99081832274027,183.99081832274027,200.11823539347267,200.11823539347267,0,17649.616883225768
2025-03-01,0,28,28,147.23786145272803,1742.6943985971932,179.73071453091472,179.73071453091472,196.32677747191488,196.32677747191488,0,17357.719281107398
2025-03-02,0,28,28,458.99873910560706,1840.9778817343972,491.65569604133907,491.65569604133907,508.79188534449099,508.79188534449099,0,45305.511767564007
2025-03-03,0,28,28,462.92510949659965,2142.4490688079381,495.56603956753656,495.56603956753656,512.56155277639073,512.56155277639073,0,46122.291476777224
2025-03-04,0,28,28,469.60528934889982,2293.0946568315321,503.12510035020864,503.12510035020864,520.27570567294913,520.27570567294913,0,47178.536441817021
2025-03-05,0,28,28,472.37815801694484,2300.9164067562829,505.60261636358194,505.60261636358194,523.08366585433032,523.08366585433032,0,47248.971292350878
2025-03-06,0,28,28,468.34187518337359,2315.7648930368327,501.98427815798954,501.98427815798954,519.67605401068943,519.67605401068943,0,47053.35434355466
2025-03-07,0,28,28,166.01807676015645,2321.1015376809933,200.0483357767977,200.0483357767977,217.70930812469911,217.70930812469911,0,17364.624745306919
2025-03-08,0,28,28,148.00641876402136,2279.6930332796251,181.76533746273208,181.76533746273208,199.45128566815208,199.45128566815208,0,16407.836532385183
2025-03-09,0,28,28,451.50604046003173,2285.9773060435773,485.52609124640537,485.52609124640537,503.03888755478107,503.03888755478107,0,45013.700464668778
2025-03-10,0,28,28,445.36639495559098,2342.7259353546519,479.38334386705458,479.38334386705458,497.46277223152487,497.46277223152487,0,44725.292194968948
2025-03-11,0,28,28,445.87506378625164,2391.5856815790544,480.5634255183561,480.5634255183561,498.4918024503113,498.4918024503113,0,44544.982368962505
2025-03-12,0,28,28,442.32812769770396,2424.3695765537268,477.29539653305255,477.29539653305255,495.34594118709879,495.34594118709879,0,44167.334301683994
2025-03-13,0,28,28,437.52811958537029,2435.6741123995475,472.3421391263534,472.3421391263534,491.02745737146392,491.02745737146392,0,43791.061769053566
2025-03-14,0,28,28,127.30019003459461,2493.7376006550958,161.6531496507516,161.6531496507516,183.16509656941506,183.16509656941506,0,16188.873026238371
2025-03-15,0,28,28,121.66646420431182,2508.4613417585633,156.2031719093219,156.2031719093219,177.97026412414471,177.97026412414471,0,15886.246210470721
2025-03-16,0,28,28,434.42764685476709,2577.4637260086242,469.37967397159093,469.37967397159093,491.95291163615667,491.95291163615667,0,43487.313631407022
2025-03-17,0,28,28,437.52170693643535,2609.1399132968313,472.75269371433245,472.75269371433245,495.86075006003114,495.86075006003114,0,43651.383613820362
2025-03-18,0,28,28,425.92761369156284,2725.6994803797625,461.84518944144486,461.84518944144486,485.27589442949102,485.27589442949102,0,42597.774375662484
2025-03-19,0,28,28,426.24924551834255,2761.3742543433186,462.32057787551753,462.32057787551753,486.24115638553354,486.24115638553354,0,42646.396946416695
2025-03-20,0,28,28,422.1690776758694,2788.5276847211808,458.66193390242319,458.66193390242319,482.39233115902448,482.39233115902448,0,42238.154082604764
2025-03-21,0,28,28,103.54073109605918,2780.6025274412859,139.63035465536666,139.63035465536666,163.47454753731529,163.47454753731529,0,15708.397960291441
2025-03-22,0,28,28,99.435104216319559,2835.9488238145696,136.21512453934628,136.21512453934628,159.74317234699882,159.74317234699882,0,15708.653794680102
2025-03-23,0,28,28,407.14447714461778,2844.7719717320601,444.25948595618087,444.25948595618087,467.5983120857245,467.5983120857245,0,40685.439024809355
2025-03-24,0,28,28,402.49188731968218,2900.6196900091559,440.10488019461849,440.10488019461849,462.93211694191291,462.93211694191291,0,40601.310044502963
2025-03-25,0,28,28,402.3021084636872,2903.4571615335199,439.8322044871357,439.8322044871357,462.78642924825647,462.78642924825647,0,40518.146762847427
2025-03-26,0,28,28,404.15549041026719,2868.2967092592339,441.69049108026474,441.69049108026474,464.06644641850511,464.06644641850511,0,40546.259074963331
2025-03-27,0,28,28,399.34707720766693,2938.6029212414805,437.01887133922514,437.01887133922514,459.84020657749937,459.84020657749937,0,40090.994389850202
2025-03-28,0,28,28,85.91927191867174,2910.4614870478754,123.44050005265507,123.44050005265507,146.14513671288367,146.14513671288367,0,15269.953142553302
2025-03-29,0,28,28,81.599035902088247,2906.9562595795996,119.13782300530299,119.13782300530299,142.59638380553673,142.59638380553673,0,14805.708541172622
2025-03-30,0,28,28,384.1555441670277,2899.0061819916796,421.48145660584095,421.48145660584095,445.22864371389045,445.22864371389045,0,38815.839034197466
2025-03-31,0,28,28,380.48302816401429,2580.6617520133609,416.88771409632648,416.88771409632648,440.21705084776795,440.21705084776795,0,38194.27336371303
2025-04-01,0,28,28,380.53792169482352,2522.7363747515969,416.7866225864642,416.7866225864642,440.20226831878011,440.20226831878011,0,37867.443014806398
2025-04-02,0,28,28,380.38917411827799,2745.5781686435303,417.52498675705607,417.52498675705607,441.07230884817375,441.07230884817375,0,37978.180540072884
2025-04-03,0,28,28,386.79095722228504,2964.0742243597165,425.40864502095496,425.40864502095496,449.70130886888205,449.70130886888205,0,38707.083591095048
2025-04-04,0,28,28,71.183038431280423,2979.7354238360222,109.67016345331048,109.67016345331048,134.6097118864387,134.6097118864387,0,14700.706291514034
2025-04-05,0,28,28,66.505266326816979,2970.2937122811313,104.90121001865769,104.90121001865769,130.05545833969185,130.05545833969185,0,14365.413816603663
2025-04-06,0,28,28,384.06325331530815,3011.6351433806144,422.82143339864393,422.82143339864393,447.52188319061668,447.52188319061668,0,38114.170451427264
2025-04-07,0,28,28,382.70735570463393,2927.3859466995877,421.09871642245952,421.09871642245952,445.9179154811581,445.9179154811581,0,37953.522423189432
2025-04-08,0,28,28,380.51623381876038,2940.3696277222521,418.70921757642759,418.70921757642759,444.48931764692981,444.48931764692981,0,37821.7381851912
2025-04-09,0,28,28,375.67597509372746,2957.8195984468812,413.72259466403096,413.72259466403096,439.65837396159014,439.65837396159014,0,37659.649791804055
2025-04-10,0,28,28,374.95628601492263,3093.1975806908868,414.39565420298368,414.39565420298368,438.99810342612614,438.99810342612614,0,37594.269442215264
2025-04-11,0,28,28,57.917777965791373,2966.9614189276804,95.857858615489448,95.857858615489448,120.76239942452897,120.76239942452897,0,14111.889650555047
2025-04-12,0,28,28,58.001881740463219,2997.4029074962496,95.736426446866247,95.736426446866247,120.85181806283123,120.85181806283123,0,14001.47629540275
2025-04-13,0,28,28,365.92043279556879,2975.0745359334792,403.66437088471736,403.66437088471736,428.04125835912316,428.04125835912316,0,36688.55593541688
2025-04-14,0,28,28,366.00030493981626,2946.4891494266344,403.89551437825969,403.89551437825969,427.7054308328087,427.7054308328087,0,36631.295558519196
2025-04-15,0,28,28,368.20585742926232,2822.0899468758735,405.61920443510087,405.61920443510087,428.84585080431128,428.84585080431128,0,36783.222468867098
2025-04-16,0,28,28,363.38916127217544,2939.244309259188,401.56990659747066,401.56990659747066,424.13871221214163,424.13871221214163,0,36260.18751085423
2025-04-17,0,28,28,360.56772966507026,2947.4078958233677,399.05492455806603,399.05492455806603,420.05381768228892,420.05381768228892,0,36058.904269487612
2025-04-18,0,28,28,45.297198617678198,2965.6074956101061,83.955680199761559,83.955680199761559,104.54800123902572,104.54800123902572,0,13595.625229497989
2025-04-19,0,28,28,48.608033805390875,2924.3075461387293,86.661739841936907,86.661739841936907,107.38135836030989,107.38135836030989,0,13224.231340430384
2025-04-20,0,28,28,357.71990292903263,2952.9013867731405,396.25884487358786,396.25884487358786,417.10999745587844,417.10999745587844,0,35407.818895758654
2025-04-21,0,28,28,358.9775994291536,2915.427999584233,397.02437355728006,397.02437355728006,418.26130577412437,418.26130577412437,0,35508.793323485981
2025-04-22,0,28,28,352.97434769993993,2982.8622006683704,391.32209306124514,391.32209306124514,412.71144257826012,412.71144257826012,0,35307.088655771462
2025-04-23,0,28,28,355.90163346784198,2954.5249777799449,394.64638970909164,394.64638970909164,414.977697512269,414.977697512269,0,35461.690535601389
