origin,step,horizon,mean_net_kwh,std_net_kwh,full_Q80_kwh,reduced_Q80_kwh,full_Q90_kwh,reduced_Q90_kwh
2025-02-01,139,0,425.68834152096662,15.423266554641229,438.57118708881609,438.57118708881609,446.93055110281693,446.93055110281693
2025-02-01,140,0,424.94807603584292,28.638125399742762,455.52911236197201,455.52911236197201,468.84387545190572,468.84387545190572
2025-02-01,141,0,430.9193676567769,23.640967067535673,445.57779062352989,445.57779062352989,470.72352439837903,470.72352439837903
2025-02-01,142,0,445.74724706481732,19.154968900384038,462.16375708712224,462.16375708712224,468.84272363053708,468.84272363053708
2025-02-01,143,0,579.32768588576585,17.788816878058885,596.78845506275763,596.78845506275763,598.37985170668435,598.37985170668435
2025-02-02,0,0,589.07638031892157,22.324451856791743,612.10810412384751,612.10810412384751,615.81857072078787,615.81857072078787
2025-02-02,1,0,590.8241572402826,21.308823456692465,606.29343868586886,606.29343868586886,623.78299004009386,623.78299004009386
2025-02-02,2,0,602.32735268430997,20.31726254008052,622.23399653928425,622.23399653928425,635.203250306217,635.203250306217
2025-02-02,3,0,599.59648416706818,27.723083347549114,619.45058409541514,619.45058409541514,648.91522050696619,648.91522050696619
2025-02-02,4,0,611.43186193446547,29.188457796770528,648.36499078193356,648.36499078193356,654.42274617655028,654.42274617655028
2025-02-02,5,0,620.91222098492153,34.721573135329507,637.23475773550672,637.23475773550672,693.60257644166541,693.60257644166541
2025-02-02,6,0,614.86175436972974,23.791029664932314,637.41250786292858,637.41250786292858,646.69694010321552,646.69694010321552
2025-02-02,7,0,628.05908119020523,22.453598398200814,645.47523242993589,645.47523242993589,664.72782154297624,664.72782154297624
2025-02-02,8,0,633.70809791921874,21.511252710174553,648.36685518726745,648.36685518726745,665.23486868226905,665.23486868226905
2025-02-02,9,0,625.22273337535387,16.895928175830591,646.70830622974211,646.70830622974211,647.9824259331175,647.9824259331175
2025-02-02,10,0,624.3309019481643,21.463010276453719,648.08375004731329,648.08375004731329,653.98769437054943,653.98769437054943
2025-02-02,11,0,614.9271195351829,35.720561902486395,652.4457520854844,652.4457520854844,664.37628667846752,664.37628667846752
2025-02-02,12,0,636.86048704116536,28.316222817666066,657.36025771941831,657.36025771941831,676.64504829430314,676.64504829430314
2025-02-02,13,0,655.25929060762303,30.338427273370378,687.13539109996475,687.13539109996475,692.89671709581398,692.89671709581398
2025-02-02,14,0,656.99705222596447,20.950326124124437,678.06515269197996,678.06515269197996,687.48483431710542,687.48483431710542
2025-02-02,15,0,649.88453226752404,22.898068471925018,662.47131745827733,662.47131745827733,696.06898502904755,696.06898502904755
2025-02-02,16,0,644.57477886601112,31.498551790375185,668.31749133825406,668.31749133825406,696.77277882656563,696.77277882656563
2025-02-02,17,0,635.22837181166415,31.470194953786987,664.48498530013217,664.48498530013217,684.43991043946903,684.43991043946903
2025-02-02,18,0,643.36990446608934,21.963661994052387,664.29305151413109,664.29305151413109,673.12598269678915,673.12598269678915
2025-02-02,19,0,655.2983906302494,21.063215404917798,671.21011255595386,671.21011255595386,684.82466164738548,684.82466164738548
2025-02-02,20,0,680.54669715700436,28.869600980118371,707.71951512904911,707.71951512904911,708.99998471777599,708.99998471777599
2025-02-02,21,0,661.17886764226751,26.659878602028027,683.69960183265096,683.69960183265096,698.73263112134123,698.73263112134123
2025-02-02,22,0,667.68484727796238,19.847227438252908,681.22089421796682,681.22089421796682,700.89382732092872,700.89382732092872
2025-02-02,23,0,684.90448975039567,26.316163494798086,711.8078465482555,711.8078465482555,715.64380420474004,715.64380420474004
2025-02-02,24,0,691.24304817108577,23.588261269275502,716.78486729694419,716.78486729694419,724.27570875106835,724.27570875106835
2025-02-02,25,0,695.02838685447011,18.725972942624978,709.93964388762288,709.93964388762288,728.06349576371144,728.06349576371144
2025-02-02,26,0,695.87977136298923,24.839813994428077,720.98292883427348,720.98292883427348,726.74198036883581,726.74198036883581
2025-02-02,27,0,701.26029662861197,24.583669278158734,726.98517545784091,726.98517545784091,727.81790263408641,727.81790263408641
2025-02-02,28,0,690.97031228930371,27.686063277526927,727.82675997566821,727.82675997566821,731.52910653931212,731.52910653931212
2025-02-02,29,0,673.75153706779668,24.495917211867528,695.70161582251797,695.70161582251797,702.51236155177776,702.51236155177776
2025-02-02,30,0,700.68582997048532,19.371342645702747,718.07506633065645,718.07506633065645,721.91953888205944,721.91953888205944
2025-02-02,31,0,719.60292603165249,22.891056566065298,739.70704676132209,739.70704676132209,752.08238934042367,752.08238934042367
2025-02-02,32,0,705.56329101790584,28.039953703184299,730.40611123385747,730.40611123385747,733.362605075543,733.362605075543
2025-02-02,33,0,713.60385572851578,26.26986800056903,746.15402249646979,746.15402249646979,752.86700452323021,752.86700452323021
2025-02-02,34,0,810.61739197147506,30.314901249757462,833.08873001112181,833.08873001112181,855.80809013096462,855.80809013096462
2025-02-02,35,0,894.11220273922879,21.956528341334746,914.93258737445376,914.93258737445376,933.47453495541504,933.47453495541504
2025-02-02,36,0,902.43824313661139,16.061402130886332,916.0047131520397,916.0047131520397,920.33081854584998,920.33081854584998
2025-02-02,37,0,893.1903862090586,25.732420048754101,914.0339781198478,914.0339781198478,928.96045748483743,928.96045748483743
2025-02-02,38,0,901.41299903194533,24.11369368359594,921.44024298132035,921.44024298132035,924.74656497681758,924.74656497681758
2025-02-02,39,0,895.29040797521088,17.709506672228777,907.92304231773073,907.92304231773073,923.1773489800471,923.1773489800471
2025-02-02,40,0,880.64354951952305,23.719145015073991,896.6373284691191,896.6373284691191,915.86288313118439,915.86288313118439
2025-02-02,41,0,846.72330555471274,20.530754872501511,860.81635007580064,860.81635007580064,879.70502515611815,879.70502515611815
2025-02-02,42,0,800.33162478933457,28.801178844431742,825.92348985477634,825.92348985477634,848.43387295793104,848.43387295793104
2025-02-02,43,0,761.14278205235166,29.427160111713729,783.8758960226196,783.8758960226196,814.92360296294055,814.92360296294055
2025-02-02,44,0,702.55920596094734,37.480414301931035,742.16568114870893,742.16568114870893,753.97498249249156,753.97498249249156
2025-02-02,45,0,651.09075309881348,55.375665407460744,703.18547273477816,703.18547273477816,739.60967111049979,739.60967111049979
2025-02-02,46,0,695.50592858360756,25.829767089073723,714.2549263361816,714.2549263361816,719.92857878118207,719.92857878118207
2025-02-02,47,0,868.45635534825669,33.904877561583362,903.0026831057545,903.0026831057545,920.19250338216284,920.19250338216284
2025-02-02,48,0,822.9236630687202,40.675609090840112,846.48308966972218,846.48308966972218,898.5392787619727,898.5392787619727
2025-02-02,49,0,726.4645274454615,47.320016484652456,751.47869497284933,751.47869497284933,781.16070513783802,781.16070513783802
2025-02-02,50,0,699.79226483026275,46.625148874645703,739.82435318652028,739.82435318652028,759.41923639403706,759.41923639403706
2025-02-02,51,0,644.69500200562004,46.287794263368561,697.93237000581667,697.93237000581667,707.30399709066887,707.30399709066887
2025-02-02,52,0,602.80487962563632,44.730558939063243,645.46687921448688,645.46687921448688,663.19431619594968,663.19431619594968
2025-02-02,53,0,564.98912857017467,45.679477623460876,610.84394766609853,610.84394766609853,620.40832662388868,620.40832662388868
2025-02-02,54,0,519.09828025407376,36.650650062436206,545.28165975402521,545.28165975402521,582.33351234756242,582.33351234756242
2025-02-02,55,0,453.54425201803394,41.232041106822969,487.6139588675037,487.6139588675037,504.38415189766721,504.38415189766721
2025-02-02,56,0,393.85873594567579,49.845052092132427,445.96596486281771,445.96596486281771,457.46057471868892,457.46057471868892
2025-02-02,57,0,359.72199632410366,43.020989644772534,403.45755995302108,403.45755995302108,432.11871865405021,432.11871865405021
2025-02-02,58,0,324.33909903948108,44.891417551723897,369.68860602255393,369.68860602255393,385.99183688895846,385.99183688895846
2025-02-02,59,0,282.10045893109367,53.4929226757679,323.14838538572332,323.14838538572332,350.18057141382815,350.18057141382815
2025-02-02,60,0,238.23928052296478,52.916301346727145,276.30557330706336,276.30557330706336,308.1086986782916,308.1086986782916
2025-02-02,61,0,197.8940121375642,58.257540892131722,249.47955856662747,249.47955856662747,272.90754598247423,272.90754598247423
2025-02-02,62,0,172.9476386807701,58.89102674301428,230.51937204219439,230.51937204219439,254.15100533688428,254.15100533688428
2025-02-02,63,0,172.24664619831927,47.840425419682276,216.23321943054057,216.23321943054057,221.10247265625623,221.10247265625623
2025-02-02,64,0,148.25108860670451,35.274485120664757,172.38094556885304,172.38094556885304,188.34730517244253,188.34730517244253
2025-02-02,65,0,90.300192923791755,44.472872321863854,125.9612102339529,125.9612102339529,145.4606727156177,145.4606727156177
2025-02-02,66,0,101.45237550063882,66.443467905663127,159.66333565358005,159.66333565358005,196.30047247034372,196.30047247034372
2025-02-02,67,0,107.43792891970551,77.518060291660021,169.8167657909683,169.8167657909683,191.39408931977687,191.39408931977687
2025-02-02,68,0,85.484415220180765,79.309315930816112,149.20770825233922,149.20770825233922,158.8013863870724,158.8013863870724
2025-02-02,69,0,51.577496533419556,86.993015117524379,130.7436716563399,130.7436716563399,160.46680476047018,160.46680476047018
2025-02-02,70,0,26.461412454964361,84.532738444068883,108.88346186686081,108.88346186686081,134.35736451544577,134.35736451544577
2025-02-02,71,0,5.3169555430093638,79.62194013603839,77.039573373459149,77.039573373459149,102.20396368432314,102.20396368432314
2025-02-02,72,0,7.3393560721088598,92.09019628979361,101.36287871201435,101.36287871201435,136.77453991749249,136.77453991749249
2025-02-02,73,0,14.843686652726671,91.244080208537568,118.55256040693303,118.55256040693303,170.52665490604022,170.52665490604022
2025-02-02,74,0,22.096068762544007,77.289615715499139,62.64431870246608,62.64431870246608,182.99225559853781,182.99225559853781
2025-02-02,75,0,29.836598843106181,71.548636205326744,89.25645913644712,89.25645913644712,151.28566522298175,151.28566522298175
2025-02-02,76,0,64.562082020595895,81.05115091802115,139.05338259830992,139.05338259830992,155.72796121236752,155.72796121236752
2025-02-02,77,0,106.22133613598945,88.794185936878932,198.13637299081438,198.13637299081438,202.00541864239568,202.00541864239568
2025-02-02,78,0,106.20059834069454,79.074504515409359,189.53448569873581,189.53448569873581,222.82758237359818,222.82758237359818
2025-02-02,79,0,98.355469539858674,70.135544701361837,164.50857768035576,164.50857768035576,206.81224346674935,206.81224346674935
2025-02-02,80,0,111.26859054050702,65.984204587887589,177.03190651163732,177.03190651163732,214.84665647556903,214.84665647556903
2025-02-02,81,0,118.9902613673104,71.779060026883528,193.9620382841772,193.9620382841772,223.15690531375941,223.15690531375941
2025-02-02,82,0,142.4589251145658,77.510328989053519,218.22608482683682,218.22608482683682,240.99318248407644,240.99318248407644
2025-02-02,83,0,188.82739793616631,72.36247087368254,241.29223097090122,241.29223097090122,272.73221677988795,272.73221677988795
2025-02-02,84,0,214.9999865131532,64.986362078521893,272.5726154842323,272.5726154842323,292.81190435090303,292.81190435090303
2025-02-02,85,0,253.03311363303195,61.419873057294545,304.60329645052389,304.60329645052389,338.21791543781092,338.21791543781092
2025-02-02,86,0,297.08946274988938,56.062400568013302,348.53416682998051,348.53416682998051,370.45011886439926,370.45011886439926
2025-02-02,87,0,328.1576511154135,45.458702417363419,360.3762639700808,360.3762639700808,396.25880108605259,396.25880108605259
