kind,t,step_kwh,fixed_shadow_dJ_db,base_action,minus_status,minus_slope,plus_status,plus_slope,fixed_shadow_matches_milp_both_sides,milp_two_sided_smooth,minus_economic_value,plus_economic_value
bus_demand,102,0.01,0.9264,idle,0,0.9263999992981553,0,0.9264000000257511,1,1,0.9263999992981553,0.9264000000257511
bus_demand,103,0.01,0.9462,idle,0,0.9461999994528014,0,0.9462000001803972,1,1,0.9461999994528014,0.9462000001803972
bus_demand,104,0.01,0.9742,idle,0,0.9741999994730577,0,0.9742000002006534,1,1,0.9741999994730577,0.9742000002006534
bus_demand,105,0.01,0.9862,idle,0,0.986199999897508,0,0.9862000006251037,1,1,0.986199999897508,0.9862000006251037
bus_demand,106,0.01,0.976,idle,0,0.9759999993548263,0,0.976000000082422,1,1,0.9759999993548263,0.976000000082422
bus_demand,107,0.01,1.0742,idle,0,1.0741999998572282,0,1.074200000584824,1,1,1.0741999998572282,1.074200000584824
bus_demand,108,0.01,1.2313,idle,0,1.231299999926705,0,1.2313000006543007,1,1,1.231299999926705,1.2313000006543007
bus_demand,109,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,110,0.01,1.2447,idle,0,1.2446999993699137,0,1.2447000000975095,1,1,1.2446999993699137,1.2447000000975095
bus_demand,111,0.01,1.2545,idle,0,1.254499999777181,0,1.2545000005047768,1,1,1.254499999777181,1.2545000005047768
bus_demand,112,0.01,1.2522,idle,0,1.2521999997261446,0,1.2522000004537404,1,1,1.2521999997261446,1.2522000004537404
bus_demand,113,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,114,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,115,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,116,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,117,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,118,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,119,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,120,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,121,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,122,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,123,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,124,0.01,1.2561,active,0,1.2560999995912425,0,1.2561000003188383,1,1,1.2560999995912425,1.2561000003188383
bus_demand,125,0.01,1.2226,idle,0,1.2225999998918269,0,1.2226000006194226,1,1,1.2225999998918269,1.2226000006194226
bus_demand,126,0.01,0.9332,idle,0,0.9331999994174112,0,0.9332000001450069,1,1,0.9331999994174112,0.9332000001450069
bus_demand,127,0.01,0.9068,idle,0,0.9067999999388121,0,0.9068000006664079,1,1,0.9067999999388121,0.9068000006664079
bus_demand,128,0.01,0.9371,idle,0,0.9371000000101048,0,0.9371000000101048,1,1,0.9371000000101048,0.9371000000101048
bus_demand,129,0.01,0.9371,idle,0,0.9371000000101048,0,0.9371000000101048,1,1,0.9371000000101048,0.9371000000101048
bus_demand,130,0.01,0.9871,idle,0,0.9870999994745944,0,0.9871000002021901,1,1,0.9870999994745944,0.9871000002021901
bus_demand,131,0.01,0.7764,idle,0,0.7763999994494952,0,0.776400000177091,1,1,0.7763999994494952,0.776400000177091
bus_demand,132,0.01,0.4209,active,0,0.4208999998809304,0,0.42090000060852617,1,1,0.4208999998809304,0.42090000060852617
bus_demand,133,0.01,0.3859,active,0,0.38589999967371114,0,0.3859000004013069,1,1,0.38589999967371114,0.3859000004013069
bus_demand,134,0.01,0.4368,idle,0,0.43679999944288284,0,0.4368000001704786,1,1,0.43679999944288284,0.4368000001704786
bus_demand,135,0.01,0.4198,active,0,0.4197999995085411,0,0.41980000023613684,1,1,0.4197999995085411,0.41980000023613684
bus_demand,136,0.01,0.4186,active,0,0.41859999982989393,0,0.4186000005574897,1,1,0.41859999982989393,0.4186000005574897
bus_demand,137,0.01,0.4241,idle,0,0.4240999995090533,0,0.42410000023664907,1,1,0.4240999995090533,0.42410000023664907
bus_demand,138,0.01,0.4237,active,0,0.423699999373639,0,0.42370000010123476,1,1,0.423699999373639,0.42370000010123476
bus_demand,139,0.01,0.4248,idle,0,0.42479999974602833,0,0.4248000004736241,1,1,0.42479999974602833,0.4248000004736241
bus_demand,140,0.01,0.424,idle,0,0.42399999947519973,0,0.4240000002027955,1,1,0.42399999947519973,0.4240000002027955
bus_demand,141,0.01,0.422,active,0,0.421999999525724,0,0.42200000025331974,1,1,0.421999999525724,0.42200000025331974
bus_demand,142,0.01,0.424,active,0,0.42399999947519973,0,0.4240000002027955,1,1,0.42399999947519973,0.4240000002027955
bus_demand,143,0.01,0.4271,idle,0,0.4270999997970648,0,0.4271000005246606,1,1,0.4270999997970648,0.4271000005246606
bus_demand,144,0.01,0.4276,idle,0,0.4275999999663327,0,0.42760000069392845,1,1,0.4275999999663327,0.42760000069392845
internal_injection,1,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,2,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,3,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,4,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,5,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,6,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,7,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,8,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,9,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,10,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,11,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,12,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,13,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,14,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,15,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,16,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,17,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,18,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,19,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,20,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,21,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,22,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,23,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,24,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,25,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,26,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,27,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,28,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,29,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,30,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,31,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,32,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,33,0.01,-0.47544444444444445,idle,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,34,0.01,-0.47544444444444445,active,0,-0.47544444460072555,0,-0.4754444438731298,1,1,0.47544444460072555,0.4754444438731298
internal_injection,35,0.01,-0.5316666666666666,idle,0,-0.5316666669386905,0,-0.5137199994351249,0,0,0.5316666669386905,0.5137199994351249
internal_injection,36,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,37,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,38,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,39,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,40,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,41,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,42,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,43,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,44,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,45,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,46,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,47,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,48,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,49,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,50,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,51,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,52,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,53,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,54,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,55,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,56,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,57,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,58,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,59,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,60,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,61,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,62,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,63,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,64,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
internal_injection,65,0.01,-0.5316666666666666,active,0,-0.5316666669386905,0,-0.5316666662110947,1,1,0.5316666669386905,0.5316666662110947
