step,grid,charge_cap,discharge_cap,soc_reserve_kwh,role
32,679.15299458013112,833.33333333333326,833.33333333333326,3695.6874785446666,first_day_frozen
33,1419.2997276476008,833.33333333333326,833.33333333333326,3681.4073595387435,first_day_frozen
34,668.7340845904821,833.33333333333326,833.33333333333326,3659.0702105773148,first_day_frozen
35,0,833.33333333333326,829.90248738491869,3634.189232687444,first_day_frozen
36,0,833.33333333333326,833.33333333333326,3661.6087728674074,first_day_frozen
37,661.29507287713898,833.33333333333326,833.33333333333326,3584.5988984267397,first_day_frozen
38,174.51142413101093,833.33333333333326,833.33333333333326,3567.8114228005275,first_day_frozen
39,580.16479854329634,833.33333333333326,833.33333333333326,3591.1732698807077,first_day_frozen
40,620.06097313720238,833.33333333333326,50.944864628355958,3598.731093448494,first_day_frozen
41,607.70906733667493,833.33333333333326,833.33333333333326,3602.9953611118572,first_day_frozen
42,584.59783024572994,833.33333333333326,833.33333333333326,3605.4614147420939,first_day_frozen
43,531.54427664664138,833.33333333333326,833.33333333333326,3602.0570234376219,first_day_frozen
44,496.68003297167849,833.33333333333326,833.33333333333326,3595.4394038069404,first_day_frozen
45,1209.0302699411716,833.33333333333326,833.33333333333326,3636.7240283065948,first_day_frozen
46,459.85724598654593,833.33333333333326,833.33333333333326,3640.1799981066433,first_day_frozen
47,0,833.33333333333326,833.33333333333326,3684.1824396777465,first_day_frozen
48,0,833.33333333333326,833.33333333333326,3614.2438340212098,first_day_frozen
49,0,833.33333333333326,833.33333333333326,3586.6366603291553,first_day_frozen
50,0,833.33333333333326,833.33333333333326,3570.1125848397214,first_day_frozen
51,0,833.33333333333326,833.33333333333326,3532.4542283849264,first_day_frozen
52,0,833.33333333333326,833.33333333333326,3457.0775730761557,first_day_frozen
53,0,833.33333333333326,391.95720653177779,3420.2732735909703,first_day_frozen
54,0,833.33333333333326,833.33333333333326,3432.5775598460536,first_day_frozen
55,0,833.33333333333326,833.33333333333326,3289.8224527963639,first_day_frozen
56,0,833.33333333333326,833.33333333333326,3133.0636421860781,first_day_frozen
57,0,833.33333333333326,833.33333333333326,3105.6044112988784,first_day_frozen
58,0,833.33333333333326,833.33333333333326,3124.9396386711778,first_day_frozen
59,0,833.33333333333326,833.33333333333326,3152.4824135149534,first_day_frozen
60,0,833.33333333333326,833.33333333333326,3035.4196729379187,first_day_frozen
61,0,833.33333333333326,833.33333333333326,3018.95269081586,first_day_frozen
62,0,833.33333333333326,833.33333333333326,2940.5533573078515,first_day_frozen
63,0,833.33333333333326,833.33333333333326,2863.0956016807404,first_day_frozen
64,0,833.33333333333326,0,2830.4303553947361,first_day_frozen
65,0,833.33333333333326,0,2683.2263464600269,first_day_frozen
66,172.4938325149169,833.33333333333326,833.33333333333326,2633.2229600711285,first_day_frozen
67,0,833.33333333333326,0,2441.580264637299,first_day_frozen
68,0,833.33333333333326,0,2302.3496261605246,first_day_frozen
69,29.564804201904884,833.33333333333326,833.33333333333326,2212.8022096875552,first_day_frozen
70,16.805702502065287,833.33333333333326,833.33333333333326,2122.5189877107914,first_day_frozen
71,503.95459917468111,833.33333333333326,833.33333333333326,2063.7676274681753,first_day_frozen
72,469.0951646334081,833.33333333333326,0,1965.5036860247512,first_day_frozen
73,152.10395061489476,833.33333333333326,0,1917.1844605452975,first_day_frozen
74,516.91838662572172,833.33333333333326,0,1889.2351602347308,first_day_frozen
75,614.22671348843562,833.33333333333326,0,1822.9863088479756,first_day_frozen
76,0,833.33333333333326,0,1699.2919899111428,first_day_frozen
77,0,833.33333333333326,0,1645.1902408455621,first_day_frozen
78,0,833.33333333333326,27.717388406161866,1668.5000687348781,first_day_frozen
79,0,833.33333333333326,833.33333333333326,1608.2742303692035,first_day_frozen
80,0,833.33333333333326,11.684253467894601,1548.1932188389615,first_day_frozen
81,0,833.33333333333326,27.75706057249878,1514.6993645798193,first_day_frozen
82,0,833.33333333333326,89.956416751944587,1435.47575330367,first_day_frozen
83,0,833.33333333333326,130.13762620648851,1342.461831503374,first_day_frozen
84,0,833.33333333333326,123.19268846451253,1330.6343957859956,first_day_frozen
85,0,833.33333333333326,128.72623677515276,1271.4856055821651,first_day_frozen
86,0,833.33333333333326,159.00580549085694,1224.4480206378312,first_day_frozen
87,0,833.33333333333326,265.66991967818467,1131.2224475386963,first_day_frozen
88,0,833.33333333333326,302.20617774762377,1042.8429886626093,first_day_frozen
89,322.15498014390198,833.33333333333326,0,960.18470510845168,first_day_frozen
90,1067.9163939892951,833.33333333333326,833.33333333333326,864.74819484699094,first_day_frozen
91,383.15602075510333,833.33333333333326,0,830.93398876863546,first_day_frozen
92,419.38454640430456,833.33333333333326,0,802.42930345854063,first_day_frozen
93,453.45428947713259,833.33333333333326,0,735.90695671786318,first_day_frozen
94,484.65501257740857,833.33333333333326,21.4026000179486,657.50337490433958,first_day_frozen
95,547.94054652755506,833.33333333333326,3.0558419936896826,626.40807990318524,first_day_frozen
96,596.49747913987517,833.33333333333326,50.056560585479019,604.65522586021643,first_day_frozen
97,679.76524720653151,833.33333333333326,15.08038739711003,567.78060460588483,first_day_frozen
98,761.00491650574452,833.33333333333326,0,509.29342104071583,first_day_frozen
99,790.61633357498295,833.33333333333326,0,465.37996466264622,first_day_frozen
100,818.02094596968254,833.33333333333326,17.683958433083262,475.07437268635715,first_day_frozen
101,845.75630375974833,833.33333333333326,32.876828478303423,473.20930521562576,first_day_frozen
102,925.22840904326915,833.33333333333326,0,441.56485442659061,first_day_frozen
103,961.91008506553601,833.33333333333326,0,429.72213053667207,first_day_frozen
104,1002.7988934898033,833.33333333333326,1.5949225358590411,422.48970613029121,first_day_frozen
105,1100.638646008219,833.33333333333326,0,420.59649982262749,first_day_frozen
106,1009.9957260594845,833.33333333333326,0,400.42412025220256,first_day_frozen
107,823.6796615956406,833.33333333333326,833.33333333333326,390.39563943620823,first_day_frozen
108,773.40794057361893,833.33333333333326,833.33333333333326,358.13974737638955,first_day_frozen
109,818.44284337274451,833.33333333333326,833.33333333333326,329.02570606594333,first_day_frozen
110,790.15151331493189,833.33333333333326,833.33333333333326,338.7740729703545,first_day_frozen
111,771.99035929567367,833.33333333333326,42.92662656701259,324.98159167645383,first_day_frozen
112,756.90968579771106,833.33333333333326,85.303218302967707,307.30501606883638,first_day_frozen
113,33.116978319745044,833.33333333333326,833.33333333333326,303.29993313702619,first_day_frozen
114,29.160517032113376,833.33333333333326,833.33333333333326,291.33073166726859,first_day_frozen
115,0,833.33333333333326,827.39868560635807,291.58766464746117,first_day_frozen
116,0,833.33333333333326,833.33333333333326,274.69582610338421,first_day_frozen
117,1.7107626000082519,833.33333333333326,833.33333333333326,259.22919424626656,first_day_frozen
118,49.101621174440652,833.33333333333326,833.33333333333326,257.73463056614861,first_day_frozen
119,42.642303912011243,833.33333333333326,833.33333333333326,271.12759570368956,first_day_frozen
120,56.15973805156932,833.33333333333326,833.33333333333326,270.52668265094968,first_day_frozen
121,428.86419908472249,833.33333333333326,833.33333333333326,264.60762196984786,first_day_frozen
122,15.152134025176792,833.33333333333326,833.33333333333326,244.87305588656483,first_day_frozen
123,0,833.33333333333326,833.33333333333326,246.71343195530395,first_day_frozen
124,747.5786185388024,833.33333333333326,833.33333333333326,231.57875292012824,first_day_frozen
125,809.05477639513913,833.33333333333326,833.33333333333326,233.04062740563606,first_day_frozen
126,826.67275024326614,833.33333333333326,833.33333333333326,223.63821261532104,first_day_frozen
127,822.99202009323255,833.33333333333326,833.33333333333326,208.20583197651814,first_day_frozen
128,816.50734136765107,833.33333333333326,833.33333333333326,200.62683390583172,first_day_frozen
129,808.48738259473475,833.33333333333326,833.33333333333326,192.49183393657174,first_day_frozen
130,804.8544952175173,833.33333333333326,833.33333333333326,187.5299043865613,first_day_frozen
131,1520.8220675100031,833.33333333333326,833.33333333333326,173.72796337565407,first_day_frozen
132,1474.5385814519777,833.33333333333326,833.33333333333326,167.81280825116596,first_day_frozen
133,599.9196449528805,833.33333333333326,0,163.12311971314725,first_day_frozen
134,1451.8886169714515,833.33333333333326,833.33333333333326,148.3131426419078,first_day_frozen
135,1403.5849043260196,833.33333333333326,833.33333333333326,144.8179475990753,first_day_frozen
136,1431.1902913469692,833.33333333333326,833.33333333333326,136.5477994423992,first_day_frozen
137,1496.0388649600791,833.33333333333326,833.33333333333326,116.73975077504825,first_day_frozen
138,651.47172033109337,833.33333333333326,0,111.57626769932675,first_day_frozen
139,1510.6367850898969,833.33333333333326,833.33333333333326,108.04098224247267,first_day_frozen
140,1478.9272510675871,833.33333333333326,833.33333333333326,96.312081115732596,first_day_frozen
141,1459.3581499581105,833.33333333333326,833.33333333333326,81.899053992445815,first_day_frozen
142,610.18977649944873,833.33333333333326,0,63.36069261684365,first_day_frozen
143,604.14265089955416,833.33333333333326,0,31.143250215204795,first_day_frozen
144,957.13043664824659,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
145,1466.6002327672777,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
146,610.73523996961899,833.33333333333326,0,0,open_loop_proxy_only
147,625.82393680862242,833.33333333333326,0,0,open_loop_proxy_only
148,640.57962890407885,833.33333333333326,0,0,open_loop_proxy_only
149,627.76425426900641,833.33333333333326,0,0,open_loop_proxy_only
150,613.59708542612498,833.33333333333326,0,0,open_loop_proxy_only
151,596.43184834712474,833.33333333333326,0,0,open_loop_proxy_only
152,579.98107756431784,833.33333333333326,0,0,open_loop_proxy_only
153,601.73024181900121,833.33333333333326,0,0,open_loop_proxy_only
154,617.51615731911829,833.33333333333326,0,0,open_loop_proxy_only
155,617.15496495417824,833.33333333333326,0,0,open_loop_proxy_only
156,617.58172702800607,833.33333333333326,0,0,open_loop_proxy_only
157,616.82292707490387,833.33333333333326,0,0,open_loop_proxy_only
158,610.38105341607968,833.33333333333326,0,0,open_loop_proxy_only
159,627.0526771735224,833.33333333333326,0,0,open_loop_proxy_only
160,620.93984115834508,833.33333333333326,0,0,open_loop_proxy_only
161,612.49197998197792,833.33333333333326,0,0,open_loop_proxy_only
162,626.14346932936724,833.33333333333326,0,0,open_loop_proxy_only
163,648.39767241212974,833.33333333333326,0,0,open_loop_proxy_only
164,606.87974831991914,833.33333333333326,0,0,open_loop_proxy_only
165,626.4791333402336,833.33333333333326,0,0,open_loop_proxy_only
166,636.5808517185493,833.33333333333326,0,0,open_loop_proxy_only
167,657.93131981342913,833.33333333333326,0,0,open_loop_proxy_only
168,642.92966295811448,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
169,630.38769992708069,833.33333333333326,0,0,open_loop_proxy_only
170,693.04924391088753,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
171,633.87811202486159,833.33333333333326,0,0,open_loop_proxy_only
172,642.44103761720362,833.33333333333326,0,0,open_loop_proxy_only
173,638.90167022558273,833.33333333333326,0,0,open_loop_proxy_only
174,656.03128805684378,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
175,634.29589290995239,833.33333333333326,0,0,open_loop_proxy_only
176,639.70422445059876,833.33333333333326,0,0,open_loop_proxy_only
177,1392.4163950371221,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
178,645.80789852383612,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
179,0.86414018927052894,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
180,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
181,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
182,0,833.33333333333326,747.93887476317445,0,open_loop_proxy_only
183,0,833.33333333333326,730.23103737355382,0,open_loop_proxy_only
184,598.70456284597799,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
185,613.53354178295854,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
186,566.48044049371379,833.33333333333326,0,0,open_loop_proxy_only
187,558.75934265257456,833.33333333333326,21.209418314285926,0,open_loop_proxy_only
188,490.2681592282828,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
189,448.64553872465018,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
190,0,833.33333333333326,491.08539699135804,0,open_loop_proxy_only
191,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
192,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
193,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
194,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
195,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
196,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
197,0,833.33333333333326,393.41850754065928,0,open_loop_proxy_only
198,0,833.33333333333326,359.48188209921966,0,open_loop_proxy_only
199,0,833.33333333333326,294.01765395574813,0,open_loop_proxy_only
200,0,833.33333333333326,213.37527131290199,0,open_loop_proxy_only
201,0,833.33333333333326,145.58924808972839,0,open_loop_proxy_only
202,0,833.33333333333326,119.4468248329631,0,open_loop_proxy_only
203,0,833.33333333333326,105.12158227795149,0,open_loop_proxy_only
204,0,833.33333333333326,51.478689343574231,0,open_loop_proxy_only
205,0,833.33333333333326,18.144982323671531,0,open_loop_proxy_only
206,0,833.33333333333326,0,0,open_loop_proxy_only
207,0,833.33333333333326,0,0,open_loop_proxy_only
208,0,833.33333333333326,0,0,open_loop_proxy_only
209,542.72809882421336,833.33333333333326,0,0,open_loop_proxy_only
210,491.45624027887482,833.33333333333326,0,0,open_loop_proxy_only
211,547.11166383204954,833.33333333333326,0,0,open_loop_proxy_only
212,586.93966220672451,833.33333333333326,0,0,open_loop_proxy_only
213,550.6136774593449,833.33333333333326,0,0,open_loop_proxy_only
214,498.57537517866143,833.33333333333326,0,0,open_loop_proxy_only
215,498.00237029388666,833.33333333333326,0,0,open_loop_proxy_only
216,492.85862175567559,833.33333333333326,0,0,open_loop_proxy_only
217,468.19347742545227,833.33333333333326,0,0,open_loop_proxy_only
218,481.53108028710244,833.33333333333326,0,0,open_loop_proxy_only
219,783.93356497450156,833.33333333333326,0,0,open_loop_proxy_only
220,96.259121021921231,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
221,0,833.33333333333326,0,0,open_loop_proxy_only
222,0,833.33333333333326,0,0,open_loop_proxy_only
223,0,833.33333333333326,0,0,open_loop_proxy_only
224,0,833.33333333333326,0,0,open_loop_proxy_only
225,0,833.33333333333326,0,0,open_loop_proxy_only
226,0,833.33333333333326,41.623494067550226,0,open_loop_proxy_only
227,0,833.33333333333326,94.080984076193232,0,open_loop_proxy_only
228,0,833.33333333333326,95.637389811361871,0,open_loop_proxy_only
229,0,833.33333333333326,134.90915693835495,0,open_loop_proxy_only
230,0,833.33333333333326,199.74459978438045,0,open_loop_proxy_only
231,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
232,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
233,383.67199996489472,833.33333333333326,0,0,open_loop_proxy_only
234,1049.5411184675272,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
235,418.04194386991878,833.33333333333326,6.7107241235506763,0,open_loop_proxy_only
236,433.33682799038206,833.33333333333326,0,0,open_loop_proxy_only
237,463.37305864035881,833.33333333333326,0,0,open_loop_proxy_only
238,490.48639817393928,833.33333333333326,0,0,open_loop_proxy_only
239,604.3866506052675,833.33333333333326,0,0,open_loop_proxy_only
240,648.98854988579626,833.33333333333326,0,0,open_loop_proxy_only
241,666.07074015559476,833.33333333333326,51.463133373288656,0,open_loop_proxy_only
242,743.34423697611112,833.33333333333326,2.4450623436523529,0,open_loop_proxy_only
243,777.89302555748702,833.33333333333326,14.463187027909498,0,open_loop_proxy_only
244,824.00068555998519,833.33333333333326,1.3540519499505308,0,open_loop_proxy_only
245,864.32979359703597,833.33333333333326,23.766114701522838,0,open_loop_proxy_only
246,876.32781549053254,833.33333333333326,82.779495624943706,0,open_loop_proxy_only
247,951.36502801777124,833.33333333333326,3.8893973887898028,0,open_loop_proxy_only
248,1019.3421405912501,833.33333333333326,0,0,open_loop_proxy_only
249,1103.6229346908472,833.33333333333326,3.2518152040951462,0,open_loop_proxy_only
250,960.82721520130963,833.33333333333326,41.524370870285111,0,open_loop_proxy_only
251,723.95533923816606,833.33333333333326,72.923584471871891,0,open_loop_proxy_only
252,730.54918222608035,833.33333333333326,51.11127824025607,0,open_loop_proxy_only
253,821.37707004020058,833.33333333333326,29.702455956628569,0,open_loop_proxy_only
254,828.25762185479186,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
255,801.03857422106103,833.33333333333326,59.405554012851667,0,open_loop_proxy_only
256,772.92820542254105,833.33333333333326,71.104455465836963,0,open_loop_proxy_only
257,17.299159529733515,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
258,36.942017952342553,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
259,10.26978689483019,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
260,55.776902763451062,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
261,15.252211828357531,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
262,15.499262190424247,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
263,6.4567082130996596,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
264,73.70100808090524,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
265,291.01922826083637,833.33333333333326,654.58332858898905,0,open_loop_proxy_only
266,37.728957650929146,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
267,20.770920018312836,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
268,623.42951451970771,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
269,906.26787336382927,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
270,874.29816355234061,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
271,803.48573713607584,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
272,821.58007004620003,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
273,828.41073565744523,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
274,754.8815423936353,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
275,1496.6935955063525,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
276,1439.9255130002634,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
277,603.03383384718927,833.33333333333326,0,0,open_loop_proxy_only
278,1536.4273324274973,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
279,1532.0642835605486,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
280,1496.2977253549718,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
281,1500.5181160079655,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
282,606.48471718361589,833.33333333333326,0,0,open_loop_proxy_only
283,1502.1532555223594,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
284,1512.0577531824592,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
285,1497.2549775319369,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
286,601.44811646470907,833.33333333333326,0,0,open_loop_proxy_only
287,599.46972282587899,833.33333333333326,0,0,open_loop_proxy_only
288,729.0566375779938,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
289,1195.9760898420082,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
290,740.87823577795348,833.33333333333326,0,0,open_loop_proxy_only
291,673.52843900996356,833.33333333333326,0,0,open_loop_proxy_only
292,688.72119786740598,833.33333333333326,0,0,open_loop_proxy_only
293,640.73511239411948,833.33333333333326,0,0,open_loop_proxy_only
294,617.25822297010131,833.33333333333326,0,0,open_loop_proxy_only
295,603.56423880258603,833.33333333333326,0,0,open_loop_proxy_only
296,616.48260175319774,833.33333333333326,0,0,open_loop_proxy_only
297,631.87775839683366,833.33333333333326,0,0,open_loop_proxy_only
298,624.60377016204689,833.33333333333326,0,0,open_loop_proxy_only
299,602.92107302250702,833.33333333333326,0,0,open_loop_proxy_only
300,613.08381237315655,833.33333333333326,0,0,open_loop_proxy_only
301,637.3649079799269,833.33333333333326,0,0,open_loop_proxy_only
302,615.91401845738005,833.33333333333326,0,0,open_loop_proxy_only
303,610.23037960855788,833.33333333333326,0,0,open_loop_proxy_only
304,614.57111287845714,833.33333333333326,0,0,open_loop_proxy_only
305,627.92767620433642,833.33333333333326,0,0,open_loop_proxy_only
306,634.90998500064734,833.33333333333326,0,0,open_loop_proxy_only
307,620.48652369389151,833.33333333333326,0,0,open_loop_proxy_only
308,638.012292388265,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
309,669.53580874156023,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
310,640.97300705142572,833.33333333333326,0,0,open_loop_proxy_only
311,639.52304382886996,833.33333333333326,0,0,open_loop_proxy_only
312,622.98101856939093,833.33333333333326,0,0,open_loop_proxy_only
313,643.65226382540106,833.33333333333326,0,0,open_loop_proxy_only
314,641.30401022108015,833.33333333333326,0,0,open_loop_proxy_only
315,643.12685353231848,833.33333333333326,0,0,open_loop_proxy_only
316,641.41534377615972,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
317,628.12860746372257,833.33333333333326,0,0,open_loop_proxy_only
318,629.84187649907392,833.33333333333326,0,0,open_loop_proxy_only
319,722.37280134073728,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
320,709.37511749972964,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
321,1407.600800454195,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
322,659.00134723299016,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
323,3.1537258856642438,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
324,8.7254007845912156,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
325,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
326,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
327,0,833.33333333333326,732.86870259209229,0,open_loop_proxy_only
328,580.69127059581717,833.33333333333326,129.41644344605356,0,open_loop_proxy_only
329,571.40939803074696,833.33333333333326,58.861999926409112,0,open_loop_proxy_only
330,530.73393738831987,833.33333333333326,44.123401835129243,0,open_loop_proxy_only
331,527.84784078703365,833.33333333333326,65.311239032955541,0,open_loop_proxy_only
332,565.37756405820596,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
333,876.67241040388501,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
334,0,833.33333333333326,488.97751099061372,0,open_loop_proxy_only
335,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
336,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
337,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
338,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
339,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
340,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
341,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
342,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
343,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
344,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
345,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
346,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
347,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
348,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
349,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
350,0,833.33333333333326,0,0,open_loop_proxy_only
351,0,833.33333333333326,0,0,open_loop_proxy_only
352,0,833.33333333333326,0,0,open_loop_proxy_only
353,683.93180220517752,833.33333333333326,0,0,open_loop_proxy_only
354,631.05369327614608,833.33333333333326,0,0,open_loop_proxy_only
355,594.06635431994937,833.33333333333326,0,0,open_loop_proxy_only
356,600.02703421808951,833.33333333333326,0,0,open_loop_proxy_only
357,556.57595189743233,833.33333333333326,0,0,open_loop_proxy_only
358,496.94901468894443,833.33333333333326,0,0,open_loop_proxy_only
359,519.80208815807293,833.33333333333326,0,0,open_loop_proxy_only
360,557.28875274445602,833.33333333333326,0,0,open_loop_proxy_only
361,597.09213519779235,833.33333333333326,0,0,open_loop_proxy_only
362,544.30203665466979,833.33333333333326,0,0,open_loop_proxy_only
363,723.25207098165686,833.33333333333326,0,0,open_loop_proxy_only
364,392.55126807698281,833.33333333333326,0,0,open_loop_proxy_only
365,0,833.33333333333326,0,0,open_loop_proxy_only
366,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
367,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
368,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
369,0,833.33333333333326,0,0,open_loop_proxy_only
370,0,833.33333333333326,70.695774691288833,0,open_loop_proxy_only
371,0,833.33333333333326,67.864644397082884,0,open_loop_proxy_only
372,0,833.33333333333326,67.468759837712994,0,open_loop_proxy_only
373,0,833.33333333333326,100.47212250971491,0,open_loop_proxy_only
374,0,833.33333333333326,179.3290182468898,0,open_loop_proxy_only
375,0,833.33333333333326,239.81119003382901,0,open_loop_proxy_only
376,0,833.33333333333326,289.23760702477648,0,open_loop_proxy_only
377,354.26634116657425,833.33333333333326,0,0,open_loop_proxy_only
378,963.05505655709646,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
379,396.41123128476676,833.33333333333326,0,0,open_loop_proxy_only
380,413.12681154270331,833.33333333333326,0,0,open_loop_proxy_only
