step,grid,charge_cap,discharge_cap,soc_reserve_kwh,role
178,548.81103142946188,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
179,0,833.33333333333326,786.65271221408261,0,open_loop_proxy_only
180,0,833.33333333333326,735.80092163509926,0,open_loop_proxy_only
181,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
182,0,833.33333333333326,630.60644828566637,0,open_loop_proxy_only
183,0,833.33333333333326,579.66284265328852,0,open_loop_proxy_only
184,0,833.33333333333326,498.11974791896159,0,open_loop_proxy_only
185,0,833.33333333333326,429.56629711434528,0,open_loop_proxy_only
186,0,833.33333333333326,397.7294133705683,0,open_loop_proxy_only
187,0,833.33333333333326,345.38820481902945,0,open_loop_proxy_only
188,0,833.33333333333326,315.08590014115845,0,open_loop_proxy_only
189,0,833.33333333333326,212.45503529798421,0,open_loop_proxy_only
190,0,833.33333333333326,297.58723577634584,0,open_loop_proxy_only
191,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
192,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
193,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
194,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
195,0,833.33333333333326,360.66631483163792,0,open_loop_proxy_only
196,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
197,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
198,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
199,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
200,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
201,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
202,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
203,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
204,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
205,0,833.33333333333326,0,0,open_loop_proxy_only
206,0,833.33333333333326,82.061393470567964,0,open_loop_proxy_only
207,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
208,0,833.33333333333326,0,0,open_loop_proxy_only
209,0,833.33333333333326,0,0,open_loop_proxy_only
210,420.65120753535359,833.33333333333326,0,0,open_loop_proxy_only
211,0,833.33333333333326,0,0,open_loop_proxy_only
212,0,833.33333333333326,0,0,open_loop_proxy_only
213,186.08412591846403,833.33333333333326,0,0,open_loop_proxy_only
214,541.13232710993827,833.33333333333326,0,0,open_loop_proxy_only
215,594.69618742458692,833.33333333333326,0,0,open_loop_proxy_only
216,613.5129667892985,833.33333333333326,0,0,open_loop_proxy_only
217,543.4201457065858,833.33333333333326,0,0,open_loop_proxy_only
218,421.44133309041075,833.33333333333326,0,0,open_loop_proxy_only
219,696.48310196353816,833.33333333333326,0,0,open_loop_proxy_only
220,0,833.33333333333326,0,0,open_loop_proxy_only
221,0,833.33333333333326,0,0,open_loop_proxy_only
222,0,833.33333333333326,0,0,open_loop_proxy_only
223,0,833.33333333333326,0,0,open_loop_proxy_only
224,0,833.33333333333326,0,0,open_loop_proxy_only
225,0,833.33333333333326,0,0,open_loop_proxy_only
226,0,833.33333333333326,18.87986696059291,0,open_loop_proxy_only
227,0,833.33333333333326,19.59929776606274,0,open_loop_proxy_only
228,0,833.33333333333326,16.51365869712102,0,open_loop_proxy_only
229,0,833.33333333333326,107.84812548524329,0,open_loop_proxy_only
230,0,833.33333333333326,156.8613662778501,0,open_loop_proxy_only
231,0,833.33333333333326,172.32254352440924,0,open_loop_proxy_only
232,0,833.33333333333326,182.57398683437651,0,open_loop_proxy_only
233,278.36277812846203,833.33333333333326,0,0,open_loop_proxy_only
234,807.51984319985752,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
235,322.16463533329562,833.33333333333326,0,0,open_loop_proxy_only
236,393.34709911483179,833.33333333333326,0,0,open_loop_proxy_only
237,463.2766374274662,833.33333333333326,0,0,open_loop_proxy_only
238,487.98575475640746,833.33333333333326,27.85977524149007,0,open_loop_proxy_only
239,525.22624634141368,833.33333333333326,26.411793923819914,0,open_loop_proxy_only
240,581.28492778211432,833.33333333333326,7.1644590828791479,0,open_loop_proxy_only
241,608.86979634556405,833.33333333333326,47.506212303028065,0,open_loop_proxy_only
242,644.54546438484579,833.33333333333326,84.168333962182601,0,open_loop_proxy_only
243,736.94337085747316,833.33333333333326,48.496486023197804,0,open_loop_proxy_only
244,750.89716985288953,833.33333333333326,32.875835804943108,0,open_loop_proxy_only
245,777.56481652351908,833.33333333333326,66.355128417230389,0,open_loop_proxy_only
246,808.38933675093961,833.33333333333326,84.151135444175566,0,open_loop_proxy_only
247,892.35343560673357,833.33333333333326,51.116415501459073,0,open_loop_proxy_only
248,890.31427846507086,833.33333333333326,99.13663055799725,0,open_loop_proxy_only
249,1014.191240672111,833.33333333333326,45.821080378472466,0,open_loop_proxy_only
250,914.99233916821652,833.33333333333326,83.391757939337026,0,open_loop_proxy_only
251,799.20983415742489,833.33333333333326,68.495408559827183,0,open_loop_proxy_only
252,790.43719641895336,833.33333333333326,91.673214426249388,0,open_loop_proxy_only
253,864.33974196078429,833.33333333333326,43.381875419322455,0,open_loop_proxy_only
254,890.80487972323101,833.33333333333326,60.626971504127255,0,open_loop_proxy_only
255,962.85249022404537,833.33333333333326,29.163194159334921,0,open_loop_proxy_only
256,939.99575734967596,833.33333333333326,61.879494050119888,0,open_loop_proxy_only
257,173.56934075173172,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
258,150.70287185462439,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
259,202.18385741812699,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
260,172.72991748707727,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
261,175.04241595382473,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
262,198.52165450135612,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
263,188.98050891409957,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
264,175.60567388722609,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
265,541.74360800584554,833.33333333333326,472.2899320072604,0,open_loop_proxy_only
266,181.31747935689941,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
267,185.11635340403097,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
268,899.99024222415778,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
269,965.6794577940201,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
270,950.598852332722,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
271,966.62502586258961,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
272,1008.4150661742342,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
273,1007.585123342022,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
274,911.77464272454199,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
275,787.53653973361099,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
276,1236.5161777013238,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
277,758.76135362031857,833.33333333333326,92.833964948767061,0,open_loop_proxy_only
278,759.20591382528278,833.33333333333326,65.54618798623828,0,open_loop_proxy_only
279,868.16602391779543,833.33333333333326,0,0,open_loop_proxy_only
280,790.19088215561999,833.33333333333326,27.473806150364453,0,open_loop_proxy_only
281,746.324189733357,833.33333333333326,89.718525416785269,0,open_loop_proxy_only
282,738.16257918087945,833.33333333333326,65.379633411312142,0,open_loop_proxy_only
283,723.93292698359539,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
284,702.56935762965861,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
285,759.45449612707819,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
286,737.2826218791763,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
287,668.81034796409585,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
288,585.77008881719735,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
289,571.20058944089578,833.33333333333326,53.701223257344964,0,open_loop_proxy_only
290,553.76511973545007,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
291,591.34847533696279,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
292,602.82078684855026,833.33333333333326,41.652351166785252,0,open_loop_proxy_only
293,583.84010026141937,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
294,551.03378634315709,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
295,536.04887485056429,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
296,570.39445535815059,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
297,566.7632842157343,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
298,563.72099452493217,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
299,553.26419758304201,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
300,547.21118694343636,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
301,536.456141076177,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
302,518.75653581926429,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
303,537.95434421007167,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
304,553.79857065901058,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
305,537.85419211843634,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
306,553.0118022066863,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
307,556.42156413577572,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
308,543.02136230526753,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
309,531.86609257927489,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
310,539.20807022899544,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
311,538.94569587610124,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
312,519.70119962827846,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
313,561.74634536299573,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
314,554.82710721222622,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
315,549.53000941296455,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
316,486.95476558630315,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
317,636.13136527186805,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
318,1408.7715158227338,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
319,655.4309119887331,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
320,1266.4326756458302,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
321,1239.3601596882745,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
322,1.2278748441060543,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
323,0,833.33333333333326,470.51584705700498,0,open_loop_proxy_only
324,0,833.33333333333326,385.2444524883,0,open_loop_proxy_only
325,0,833.33333333333326,290.39342960961648,0,open_loop_proxy_only
326,0,833.33333333333326,326.79161010019465,0,open_loop_proxy_only
327,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
328,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
329,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
330,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
331,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
332,0,833.33333333333326,833.33333333333326,0,open_loop_proxy_only
333,0,833.33333333333326,0,0,open_loop_proxy_only
334,0,833.33333333333326,0,0,open_loop_proxy_only
335,0,833.33333333333326,0,0,open_loop_proxy_only
336,0,833.33333333333326,4.2808852541354554,0,open_loop_proxy_only
337,0,833.33333333333326,0,0,open_loop_proxy_only
338,0,833.33333333333326,0,0,open_loop_proxy_only
339,0,833.33333333333326,0,0,open_loop_proxy_only
340,0,833.33333333333326,0,0,open_loop_proxy_only
341,0,833.33333333333326,0,0,open_loop_proxy_only
342,0,833.33333333333326,0,0,open_loop_proxy_only
343,0,833.33333333333326,0,0,open_loop_proxy_only
344,0,833.33333333333326,0,0,open_loop_proxy_only
345,0,833.33333333333326,0,0,open_loop_proxy_only
346,0,833.33333333333326,0,0,open_loop_proxy_only
347,0,833.33333333333326,0,0,open_loop_proxy_only
348,0,833.33333333333326,0,0,open_loop_proxy_only
349,0,833.33333333333326,0,0,open_loop_proxy_only
350,0,833.33333333333326,0,0,open_loop_proxy_only
351,0,833.33333333333326,0,0,open_loop_proxy_only
352,0,833.33333333333326,0,0,open_loop_proxy_only
353,0,833.33333333333326,0,0,open_loop_proxy_only
354,0,833.33333333333326,0,0,open_loop_proxy_only
355,0,833.33333333333326,0,0,open_loop_proxy_only
356,0,833.33333333333326,0,0,open_loop_proxy_only
357,0,833.33333333333326,0,0,open_loop_proxy_only
358,0,833.33333333333326,0,0,open_loop_proxy_only
359,0,833.33333333333326,0,0,open_loop_proxy_only
360,0,833.33333333333326,0,0,open_loop_proxy_only
361,0,833.33333333333326,0,0,open_loop_proxy_only
362,0,833.33333333333326,0,0,open_loop_proxy_only
363,0,833.33333333333326,0,0,open_loop_proxy_only
364,0,833.33333333333326,0,0,open_loop_proxy_only
365,0,833.33333333333326,0,0,open_loop_proxy_only
366,0,833.33333333333326,0,0,open_loop_proxy_only
367,0,833.33333333333326,0,0,open_loop_proxy_only
368,0,833.33333333333326,0,0,open_loop_proxy_only
369,0,833.33333333333326,0,0,open_loop_proxy_only
370,0,833.33333333333326,0,0,open_loop_proxy_only
371,0,833.33333333333326,0,0,open_loop_proxy_only
372,0,833.33333333333326,0,0,open_loop_proxy_only
373,0,833.33333333333326,0,0,open_loop_proxy_only
374,0,833.33333333333326,0,0,open_loop_proxy_only
375,0,833.33333333333326,0,0,open_loop_proxy_only
376,0,833.33333333333326,0,0,open_loop_proxy_only
377,0,833.33333333333326,0,0,open_loop_proxy_only
378,0,833.33333333333326,0,0,open_loop_proxy_only
379,0,833.33333333333326,0,0,open_loop_proxy_only
380,0,833.33333333333326,0,0,open_loop_proxy_only
381,0,833.33333333333326,0,0,open_loop_proxy_only
