date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-02-22,3,26,26,6446.3569889928431,7911.9370545876391,18762.928384396364,48.512409124017736,False
2025-02-23,3,26,26,7911.9370545876391,7915.5449508610554,47813.317906575052,107.03396995999748,False
2025-02-24,3,26,26,7915.5449508610554,8122.1419482685196,47401.927850832501,61.597089204605425,False
2025-02-25,3,26,26,8122.1419482685196,7986.4300137580485,47292.593470978551,77.268716189317701,False
2025-02-26,3,26,26,7986.4300137580485,7897.3211608732054,46124.546699258339,73.779765585207457,False
2025-02-27,3,26,26,7897.3211608732054,6036.3889802130907,44824.486519050013,120.44562530027332,False
2025-02-28,3,26,26,6036.3889802130907,6162.5729408626248,17459.293908105323,26.887023882223446,False
2025-03-01,3,26,26,6162.5729408626248,7868.5726635961109,18378.72565863299,47.950181648795173,False
2025-03-02,3,26,26,7868.5726635961109,7766.4334912648428,70334.227950669709,4385.7112812634005,False
2025-03-03,3,26,26,7766.4334912648428,7728.8681985720923,66520.467565157698,3624.4814450063341,False
2025-03-04,3,26,26,7728.8681985720923,7904.4210298072821,45967.38820086429,62.453562362172306,False
2025-03-05,3,26,26,7904.4210298072821,7848.0405260065263,46045.633814233399,26.193095713097929,False
2025-03-06,3,26,26,7848.0405260065263,5737.9819363820734,44833.365458482636,8.2491018374072631,False
2025-03-07,3,26,26,5737.9819363820734,5110.313717266431,16640.586524859598,0,False
2025-03-08,3,26,26,5110.313717266431,8161.5349240970781,17889.646803076816,58.213915812657149,True
2025-03-09,3,26,26,8161.5349240970781,7815.9495480959167,43879.1479145579,17.557468322962677,True
2025-03-10,3,26,26,7815.9495480959167,7637.0291098372309,48784.315649236465,873.81774466091792,True
2025-03-11,3,26,26,7637.0291098372309,7846.2302443424887,43561.88060128659,71.34027606946114,True
2025-03-12,3,26,26,7846.2302443424887,7587.9337738829618,43022.876237484568,22.784782111472282,True
2025-03-13,3,26,26,7587.9337738829618,4186.5474495255803,49027.740296568052,1275.064304145038,False
2025-03-14,3,26,26,4186.5474495255803,4485.6589558548521,15880.336856928248,6.2609682851059887,False
2025-03-15,3,26,26,4485.6589558548521,7794.4687734176268,17618.923182075967,64.165777372462315,True
2025-03-16,3,26,26,7794.4687734176268,8110.4673698261813,43399.275198743126,247.49895416201781,True
2025-03-17,3,26,26,8110.4673698261813,8116.4548572348767,42270.721644394464,0,True
2025-03-18,3,26,26,8116.4548572348767,8047.3130242923799,42115.717175820369,100.6635144573853,True
2025-03-19,3,26,26,8047.3130242923799,8315.80781398812,41803.230674014238,25.035081174264633,True
2025-03-20,3,26,26,8315.80781398812,4091.6551008484089,40288.153702121948,182.39101100267928,False
2025-03-21,3,26,26,4091.6551008484089,4230.7499757594724,15337.591255914416,0,False
2025-03-22,3,26,26,4230.7499757594724,8363.0397969054065,17137.255375664754,0.99126689343046337,True
2025-03-23,3,26,26,8363.0397969054065,7874.9005509536382,40396.692479890822,108.07677344784061,True
2025-03-24,3,26,26,7874.9005509536382,7909.6599566241021,40105.695758568792,61.899562326044105,True
2025-03-25,3,26,26,7909.6599566241021,7869.6412358856223,40355.370921708512,104.45153179182057,True
2025-03-26,3,26,26,7869.6412358856223,8040.0312429376872,39909.213107798125,0,True
2025-03-27,3,26,26,8040.0312429376872,3753.6245204204952,37776.085550416137,56.868890511955314,False
2025-03-28,3,26,26,3753.6245204204952,4155.5219479906527,15042.868477630431,15.421394807545823,False
2025-03-29,3,26,26,4155.5219479906527,8302.2845676103898,16813.069724886482,0,True
2025-03-30,3,26,26,8302.2845676103898,8957.8441709760791,39140.558987504999,116.70044383231368,True
2025-03-31,3,26,26,8957.8441709760791,8172.5564471396456,38455.246697364302,252.25837496034754,True
2025-04-01,3,26,26,8172.5564471396456,8143.7762700110807,46635.763327880712,1369.5443193775659,True
2025-04-02,3,26,26,8143.7762700110807,8012.5479582425351,48780.039146260431,2082.1631677726577,False
2025-04-03,3,26,26,8012.5479582425351,3431.4313767675217,35734.785247865162,55.979577294454913,False
2025-04-04,3,26,26,3431.4313767675217,3938.1929753832151,14493.92338627503,7.5280067220742808,False
2025-04-05,3,26,26,3938.1929753832151,8745.4859601262706,16702.961674982223,0,True
2025-04-06,3,26,26,8745.4859601262706,8732.3400847278917,37361.12517441222,11.326636657274548,True
2025-04-07,3,26,26,8732.3400847278917,8819.9447259882418,37268.281639519555,0,True
2025-04-08,3,26,26,8819.9447259882418,7875.7083807961317,37872.259358824755,163.84941789053232,True
2025-04-09,3,26,26,7875.7083807961317,7834.5183330045838,43671.194145622001,944.71469302686876,True
2025-04-10,3,26,26,7834.5183330045838,3202.9102397609254,35733.792831494713,207.46991195242731,False
2025-04-11,3,26,26,3202.9102397609254,3149.5819638761645,13717.996469882157,0,True
2025-04-12,3,26,26,3149.5819638761645,8242.7787893673067,16096.418483685415,0,True
2025-04-13,3,26,26,8242.7787893673067,8246.1527012604183,36472.934646516842,38.41724308394123,True
2025-04-14,3,26,26,8246.1527012604183,8199.7555284096379,36243.455810013715,26.806177055034595,True
2025-04-15,3,26,26,8199.7555284096379,8340.5619494937964,36176.445121950353,5.8062100482210326,True
2025-04-16,3,26,26,8340.5619494937964,8234.0312402953969,35971.482229014575,0,True
2025-04-17,3,26,26,8234.0312402953969,3023.2266248294959,33202.854291018331,0,True
2025-04-18,3,26,26,3023.2266248294959,3095.9222139171693,13169.56694962236,0,True
2025-04-19,3,26,26,3095.9222139171693,8356.7913716609637,15679.49671548663,31.303526829435519,True
2025-04-20,3,26,26,8356.7913716609637,8401.4251310754644,35239.377336589139,0,True
2025-04-21,3,26,26,8401.4251310754644,8072.6012841489519,35255.458690152445,11.453356318843248,True
2025-04-22,3,26,26,8072.6012841489519,7962.753242870448,34927.432166813189,0,True
2025-04-23,3,26,26,7962.753242870448,8252.1034908662696,35225.959167518478,21.323765114285067,True
2025-04-24,3,26,26,8252.1034908662696,2218.9873903064467,31868.4307675452,0,True
