grid,charge_cap,discharge_cap,reserve
1169.0605661403497,833.33333333333326,833.33333333333326,3660.4246175736303
313.13445077216068,833.33333333333326,833.33333333333326,3721.2065878420985
0,833.33333333333326,705.93607740200753,3706.060565147648
0,833.33333333333326,833.33333333333326,3639.5944281827342
0,833.33333333333326,833.33333333333326,3620.3879655823698
0,833.33333333333326,833.33333333333326,3614.3390662634251
0,833.33333333333326,495.41189199921018,3532.7371878537297
0,833.33333333333326,833.33333333333326,3491.3413632473103
0,833.33333333333326,379.10322121941999,3525.6400875858849
0,833.33333333333326,833.33333333333326,3440.4913297402063
0,833.33333333333326,833.33333333333326,3484.0281512950401
0,833.33333333333326,833.33333333333326,3368.7383183015913
0,833.33333333333326,833.33333333333326,3213.322204459726
0,833.33333333333326,833.33333333333326,3172.8690452376004
0,833.33333333333326,833.33333333333326,3224.4429914835309
0,833.33333333333326,833.33333333333326,3176.8981537435889
0,833.33333333333326,128.74943518076253,3026.5870676163941
0,833.33333333333326,833.33333333333326,2999.7179245963848
0,833.33333333333326,0,3003.8360115291166
0,833.33333333333326,0,2842.8148650977628
0,833.33333333333326,0,2812.8732684776205
153.83797703590577,833.33333333333326,833.33333333333326,2700.283538357653
0,833.33333333333326,0,2483.5905754808909
0,833.33333333333326,0,2385.5587144797291
19.406609985013194,833.33333333333326,833.33333333333326,2240.6212217830112
190.94638673923168,833.33333333333326,833.33333333333326,2146.4174742176697
512.93380495948077,833.33333333333326,833.33333333333326,2087.3285344222395
453.93983626784859,833.33333333333326,0,1988.3145484613278
460.68483729741388,833.33333333333326,0,1959.9002193408023
497.56039852373283,833.33333333333326,0,1898.6567684022057
599.31894191321874,833.33333333333326,0,1831.9845873786176
0,833.33333333333326,0,1739.2099522625638
0,833.33333333333326,0,1715.2442084908364
0,833.33333333333326,19.413931412327806,1693.4707627258247
0,833.33333333333326,833.33333333333326,1617.4030231205945
0,833.33333333333326,1.1314171717137165,1552.8714084885291
0,833.33333333333326,19.758168581143764,1516.2861708058899
0,833.33333333333326,82.130770287064024,1439.9959288917507
0,833.33333333333326,121.96895378388065,1359.5380125024026
0,833.33333333333326,117.38277101525273,1341.0673053612272
0,833.33333333333326,124.45209131786487,1304.7901277667982
0,833.33333333333326,154.19764210656572,1265.7803457209543
0,833.33333333333326,149.92131786511891,1133.9765314494043
0,833.33333333333326,212.68249277020732,1077.0437992088646
230.70067595503679,833.33333333333326,0,980.44359779385434
788.69449415743827,833.33333333333326,833.33333333333326,883.09012644651182
318.91137072157846,833.33333333333326,0,855.81916920785818
423.65001927563509,833.33333333333326,17.724697510976739,805.38405127526948
440.94525405294428,833.33333333333326,10.499584701019899,737.10926064503633
508.72048968316,833.33333333333326,0,667.61931890411586
518.45437359709251,833.33333333333326,28.990723406449661,627.21739534048822
582.20449860150961,833.33333333333326,63.984794274548449,609.09349953423555
658.59846745119728,833.33333333333326,68.274253475064938,579.66405570063034
736.95863690912859,833.33333333333326,40.716867363041843,514.10988190214584
789.72998283284983,833.33333333333326,0,481.23250942166015
835.23511763164345,833.33333333333326,5.0232754818479179,476.62549220155836
858.04129210682822,833.33333333333326,0,479.02781404584488
922.84337066190096,833.33333333333326,8.3125448445937309,450.28097864927787
926.53552188356048,833.33333333333326,31.031515398610054,430.31003603940013
961.78142832430615,833.33333333333326,24.44388381519957,426.94244515898339
1048.7589837634077,833.33333333333326,0,422.03688548761181
942.66112772004703,833.33333333333326,8.2730046975384539,410.62099336839168
725.47084579874138,833.33333333333326,79.14487644773601,399.88659143690307
749.99070281278409,833.33333333333326,67.204958790383671,369.36545417901601
833.94283992479154,833.33333333333326,833.33333333333326,347.02014569739242
805.30417280481197,833.33333333333326,833.33333333333326,347.91146318569781
835.21390791248723,833.33333333333326,26.155418698990388,327.19680825734923
816.35473344045454,833.33333333333326,94.41341034211132,310.45395536458653
34.228634168296935,833.33333333333326,833.33333333333326,305.41965155399583
29.955762254798515,833.33333333333326,833.33333333333326,293.16291347189258
6.0293842564814213,833.33333333333326,833.33333333333326,293.20178302641551
0,833.33333333333326,833.33333333333326,279.89170645768172
2.9518012697175209,833.33333333333326,833.33333333333326,259.84935999073423
18.221625761631003,833.33333333333326,833.33333333333326,258.70779567293903
11.836105117016814,833.33333333333326,833.33333333333326,272.21899284755079
0,833.33333333333326,833.33333333333326,270.81798596450477
474.58460378909655,833.33333333333326,393.02591122015315,265.70294484944031
24.050106998002661,833.33333333333326,833.33333333333326,245.27181520397119
26.812001211081451,833.33333333333326,833.33333333333326,247.51519804153273
773.04839720278892,833.33333333333326,833.33333333333326,232.66449902311885
833.47777801416305,833.33333333333326,833.33333333333326,235.09657168461462
801.68166752378897,833.33333333333326,833.33333333333326,223.94340467623266
791.32660541181895,833.33333333333326,833.33333333333326,210.39690470535965
793.77788501467057,833.33333333333326,833.33333333333326,202.19449669993082
738.83391194406556,833.33333333333326,833.33333333333326,194.75175909904686
799.91973234822001,833.33333333333326,833.33333333333326,190.41492280949723
1469.797961960714,833.33333333333326,833.33333333333326,176.22872139347947
1461.6355507399912,833.33333333333326,833.33333333333326,170.45224032891193
618.76395882075508,833.33333333333326,0,165.68888367485164
1449.1562894996655,833.33333333333326,833.33333333333326,149.58550495734173
1419.7675438399281,833.33333333333326,833.33333333333326,148.90798886391292
1447.8540114388702,833.33333333333326,833.33333333333326,139.43287728272335
1492.940900034554,833.33333333333326,833.33333333333326,117.80051684163853
627.74135497015664,833.33333333333326,0,116.06145278093548
1480.4603516047141,833.33333333333326,833.33333333333326,110.66895770332003
1443.9598248364159,833.33333333333326,833.33333333333326,98.042966722949004
1452.9960750515875,833.33333333333326,833.33333333333326,84.167473707526185
608.97572488689764,833.33333333333326,0,65.626751816716251
641.45714863388355,833.33333333333326,0,31.26122584701621
647.2779860878727,833.33333333333326,0,0
1481.9112745887951,833.33333333333326,833.33333333333326,0
602.17347045324095,833.33333333333326,0,0
630.30176788274787,833.33333333333326,0,0
659.03519421505052,833.33333333333326,0,0
986.09790037800315,833.33333333333326,833.33333333333326,0
591.26991501359714,833.33333333333326,0,0
599.07093973357416,833.33333333333326,0,0
614.00554384076133,833.33333333333326,0,0
658.61462878157681,833.33333333333326,0,0
639.73177483022653,833.33333333333326,0,0
699.55782912591803,833.33333333333326,833.33333333333326,0
615.77874978126624,833.33333333333326,0,0
615.72482459252922,833.33333333333326,0,0
591.65590344827319,833.33333333333326,0,0
733.35720135241922,833.33333333333326,833.33333333333326,0
753.29049756844972,833.33333333333326,0,0
713.56094966579371,833.33333333333326,833.33333333333326,0
701.35542939220204,833.33333333333326,833.33333333333326,0
682.37242168399098,833.33333333333326,833.33333333333326,0
675.93628886405008,833.33333333333326,833.33333333333326,0
701.28214437835891,833.33333333333326,833.33333333333326,0
705.51299737756585,833.33333333333326,833.33333333333326,0
744.04628961218827,833.33333333333326,0,0
703.11315936481014,833.33333333333326,833.33333333333326,0
642.9505675502819,833.33333333333326,0,0
621.21991885899774,833.33333333333326,0,0
715.18154907715109,833.33333333333326,833.33333333333326,0
688.4509805543222,833.33333333333326,833.33333333333326,0
632.22773658846836,833.33333333333326,0,0
633.55602573811416,833.33333333333326,0,0
704.95945582180207,833.33333333333326,0,0
717.64578537747616,833.33333333333326,833.33333333333326,0
1401.6928556581461,833.33333333333326,833.33333333333326,0
642.81264327392159,833.33333333333326,111.10813737457909,0
10.763528584123833,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,722.0760593310963,0
418.00720787975854,833.33333333333326,833.33333333333326,0
563.07042854752092,833.33333333333326,833.33333333333326,0
558.70345460431395,833.33333333333326,833.33333333333326,0
523.35220356925595,833.33333333333326,833.33333333333326,0
505.93542857407078,833.33333333333326,833.33333333333326,0
451.48338960366391,833.33333333333326,833.33333333333326,0
0,833.33333333333326,478.19007931112998,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,635.50385470431206,0
0,833.33333333333326,556.17027331874715,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,382.43294282566177,0
0,833.33333333333326,348.21030523570471,0
0,833.33333333333326,282.20509792610301,0
0,833.33333333333326,204.68658124853374,0
0,833.33333333333326,129.97486849171233,0
0,833.33333333333326,99.3193827957748,0
0,833.33333333333326,100.58663783013708,0
0,833.33333333333326,99.050063332590369,0
0,833.33333333333326,56.015649932011456,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
520.36881357542882,833.33333333333326,0,0
473.04338724599677,833.33333333333326,0,0
527.38911631213159,833.33333333333326,0,0
540.06224407769469,833.33333333333326,0,0
535.43116884591529,833.33333333333326,0,0
488.06946832791766,833.33333333333326,0,0
562.31388546142318,833.33333333333326,0,0
548.22108857694195,833.33333333333326,0,0
538.83234449204531,833.33333333333326,0,0
611.45411227833256,833.33333333333326,0,0
618.29405355618758,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,80.401341243204712,0
0,833.33333333333326,126.88369054758564,0
0,833.33333333333326,124.00360985204316,0
0,833.33333333333326,130.73931355358536,0
0,833.33333333333326,189.64896022772456,0
0,833.33333333333326,253.84295920680475,0
0,833.33333333333326,310.05478815240031,0
401.81250761693065,833.33333333333326,833.33333333333326,0
1140.780026341484,833.33333333333326,833.33333333333326,0
415.82469059205016,833.33333333333326,0,0
432.42044766068858,833.33333333333326,0,0
464.16993745861242,833.33333333333326,0,0
542.23756961372158,833.33333333333326,0,0
551.58681994916719,833.33333333333326,0,0
643.80332688759438,833.33333333333326,0,0
668.17601033517542,833.33333333333326,9.0694312530905563,0
741.91374298592712,833.33333333333326,0,0
807.6628438046539,833.33333333333326,0,0
823.49489629769164,833.33333333333326,0,0
863.71689254359319,833.33333333333326,8.0889631311956691,0
879.17748119208386,833.33333333333326,56.984248522905091,0
953.96694778444794,833.33333333333326,0,0
1005.2579194693659,833.33333333333326,0,0
1052.9052629031264,833.33333333333326,12.544078537221822,0
961.78694457476058,833.33333333333326,18.740934398264244,0
734.29068878200246,833.33333333333326,81.932127384711976,0
736.33628775055831,833.33333333333326,44.247066211537572,0
833.38095181557969,833.33333333333326,12.372250972931397,0
807.60839580756692,833.33333333333326,833.33333333333326,0
760.54629858584588,833.33333333333326,56.047338607438519,0
757.85417996351953,833.33333333333326,60.239661174637604,0
28.301692266849386,833.33333333333326,833.33333333333326,0
0,833.33333333333326,828.5192338495724,0
0,833.33333333333326,821.35097147682427,0
0,833.33333333333326,812.42427668177334,0
14.637016021154864,833.33333333333326,833.33333333333326,0
43.348205432907321,833.33333333333326,833.33333333333326,0
30.151689566314872,833.33333333333326,833.33333333333326,0
2.7789071054414762,833.33333333333326,833.33333333333326,0
322.11652178040725,833.33333333333326,525.18540754990579,0
26.1533856943297,833.33333333333326,833.33333333333326,0
22.16353841562659,833.33333333333326,833.33333333333326,0
771.97103287759001,833.33333333333326,833.33333333333326,0
810.46792856031254,833.33333333333326,833.33333333333326,0
855.46981811238811,833.33333333333326,833.33333333333326,0
840.02192161006542,833.33333333333326,833.33333333333326,0
819.08492061810944,833.33333333333326,833.33333333333326,0
787.69395593012734,833.33333333333326,833.33333333333326,0
780.16295688509149,833.33333333333326,833.33333333333326,0
1437.0087461229994,833.33333333333326,833.33333333333326,0
1445.5331090995619,833.33333333333326,833.33333333333326,0
687.44834842646742,833.33333333333326,833.33333333333326,0
1450.2788805981024,833.33333333333326,833.33333333333326,0
1438.5759184875528,833.33333333333326,833.33333333333326,0
1466.9101103793209,833.33333333333326,833.33333333333326,0
1518.7961101261428,833.33333333333326,833.33333333333326,0
632.16152215880368,833.33333333333326,0,0
1395.0878657043249,833.33333333333326,833.33333333333326,0
1410.5880844030394,833.33333333333326,833.33333333333326,0
1406.8308034632623,833.33333333333326,833.33333333333326,0
681.81323125434665,833.33333333333326,833.33333333333326,0
715.73223257780137,833.33333333333326,833.33333333333326,0
630.29640371656274,833.33333333333326,0,0
1480.1762755551272,833.33333333333326,833.33333333333326,0
1484.9083095334681,833.33333333333326,833.33333333333326,0
729.77207162366199,833.33333333333326,833.33333333333326,0
758.88165285056903,833.33333333333326,833.33333333333326,0
696.21958920802172,833.33333333333326,833.33333333333326,0
690.45457428248301,833.33333333333326,833.33333333333326,0
634.25252618299567,833.33333333333326,0,0
589.483852779053,833.33333333333326,0,0
630.5403796146818,833.33333333333326,0,0
658.40863042431181,833.33333333333326,0,0
628.85476735046632,833.33333333333326,0,0
753.73396946425714,833.33333333333326,833.33333333333326,0
747.18215793398872,833.33333333333326,833.33333333333326,0
617.04985379248728,833.33333333333326,0,0
636.03403487033665,833.33333333333326,0,0
699.43040744722725,833.33333333333326,833.33333333333326,0
629.26553144738887,833.33333333333326,0,0
735.6206509489167,833.33333333333326,833.33333333333326,0
684.06012007097206,833.33333333333326,833.33333333333326,0
628.83651696728555,833.33333333333326,833.33333333333326,0
658.45711315461494,833.33333333333326,833.33333333333326,0
673.3811049325783,833.33333333333326,833.33333333333326,0
693.83700071021349,833.33333333333326,833.33333333333326,0
707.75498701337938,833.33333333333326,833.33333333333326,0
724.44912877294882,833.33333333333326,833.33333333333326,0
727.38137060966642,833.33333333333326,833.33333333333326,0
693.66648562422688,833.33333333333326,833.33333333333326,0
645.79266540278161,833.33333333333326,833.33333333333326,0
684.11401550117444,833.33333333333326,833.33333333333326,0
730.14718818666665,833.33333333333326,833.33333333333326,0
639.98262643374005,833.33333333333326,0,0
688.41020530454728,833.33333333333326,833.33333333333326,0
1405.8761421293659,833.33333333333326,833.33333333333326,0
681.52477219750085,833.33333333333326,833.33333333333326,0
0,833.33333333333326,824.43882641046662,0
0,833.33333333333326,830.22431383673415,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,724.41634700450913,0
422.81185850909463,833.33333333333326,294.00370900416675,0
503.71012182950955,833.33333333333326,158.48588211578129,0
437.45731702122987,833.33333333333326,129.37430743937011,0
426.56654409500504,833.33333333333326,160.71615979650699,0
498.23116609821977,833.33333333333326,833.33333333333326,0
506.84594326706235,833.33333333333326,0,0
0,833.33333333333326,483.73305452824025,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,833.33333333333326,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
602.88656333670156,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
445.14357707660162,833.33333333333326,0,0
632.30645304368568,833.33333333333326,0,0
598.52307195495371,833.33333333333326,0,0
554.2800646503307,833.33333333333326,0,0
487.59094591876112,833.33333333333326,0,0
561.2759742349358,833.33333333333326,0,0
582.93181627887361,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,0,0
0,833.33333333333326,63.161576464731141,0
0,833.33333333333326,61.261968997340773,0
0,833.33333333333326,92.665721642282421,0
0,833.33333333333326,172.5197837928302,0
0,833.33333333333326,234.37473794721683,0
0,833.33333333333326,286.3558892592996,0
346.82822651936306,833.33333333333326,0,0
930.95773119426508,833.33333333333326,833.33333333333326,0
403.79574370146156,833.33333333333326,0,0
405.0628529578122,833.33333333333326,0,0
439.37910180970937,833.33333333333326,0,0
473.3935529010019,833.33333333333326,0,0
609.12664029214807,833.33333333333326,0,0
675.04161527957433,833.33333333333326,46.439449496447764,0
717.418793023077,833.33333333333326,47.299152851442614,0
749.53219653213455,833.33333333333326,43.364607695649511,0
801.68988678751975,833.33333333333326,0,0
842.48105669780057,833.33333333333326,0,0
905.0889415611947,833.33333333333326,10.803032382081369,0
963.81791350180242,833.33333333333326,0,0
972.65737267581721,833.33333333333326,0,0
1004.4664239245458,833.33333333333326,0,0
1071.0216396836463,833.33333333333326,0,0
940.70200083649479,833.33333333333326,41.272507107256388,0
797.54884794423492,833.33333333333326,0,0
785.10960772712338,833.33333333333326,15.924633604437759,0
847.56357606977497,833.33333333333326,8.7152744836736247,0
893.32387845054325,833.33333333333326,833.33333333333326,0
902.30989897105655,833.33333333333326,833.33333333333326,0
816.45978649156541,833.33333333333326,0,0
0,833.33333333333326,830.67556008524616,0
3.6818727497400232,833.33333333333326,833.33333333333326,0
78.246974880677726,833.33333333333326,772.39727934728853,0
46.244056523809377,833.33333333333326,833.33333333333326,0
17.890615079712006,833.33333333333326,833.33333333333326,0
25.603531103323803,833.33333333333326,833.33333333333326,0
11.328359088377738,833.33333333333326,833.33333333333326,0
7.6796343973131798,833.33333333333326,833.33333333333326,0
549.15345199119429,833.33333333333326,311.67881867797371,0
35.962441900237536,833.33333333333326,833.33333333333326,0
21.012618661976717,833.33333333333326,833.33333333333326,0
729.64947240192396,833.33333333333326,833.33333333333326,0
840.33540431419897,833.33333333333326,833.33333333333326,0
847.45402622651773,833.33333333333326,833.33333333333326,0
773.47820193396967,833.33333333333326,833.33333333333326,0
799.77462482481042,833.33333333333326,833.33333333333326,0
773.10949485324386,833.33333333333326,833.33333333333326,0
756.75159972575545,833.33333333333326,833.33333333333326,0
637.19471512842961,833.33333333333326,833.33333333333326,0
596.38365598686914,833.33333333333326,833.33333333333326,0
601.15462915185481,833.33333333333326,833.33333333333326,0
659.30155017423419,833.33333333333326,833.33333333333326,0
604.27734616836449,833.33333333333326,833.33333333333326,0
573.56323873033443,833.33333333333326,833.33333333333326,0
598.03832180956647,833.33333333333326,833.33333333333326,0
578.56402147701999,833.33333333333326,833.33333333333326,0
595.79892313430514,833.33333333333326,833.33333333333326,0
603.9368056286886,833.33333333333326,833.33333333333326,0
573.87392354063149,833.33333333333326,833.33333333333326,0
532.98629857118749,833.33333333333326,833.33333333333326,0
482.11393955783183,833.33333333333326,833.33333333333326,0
