date,day,price_std,joint_risk,peak_net_kwh,total_cost,emergency,adjustment_cost,median_distance
2025-08-21,232,0.35938360649651424,0.13148768202373592,1035.0311999999999,63181.83078628662,128.16221525513561,-1612.9020287541452,14920.157620913436
2025-08-22,233,0.33888689010965656,0.4079563070124958,751.17333333333329,28446.55769097697,91.694797153370587,-549.69474198238868,19815.115474396214
2025-08-23,234,0.34505834599487872,0.19942081698147493,736.73984999999993,27048.234680868951,19.882833090386043,155.69041819913008,21213.438484504233
2025-08-24,235,0.36945215018005495,0.1849911415941122,1059.6171666666664,61431.028238036488,230.46432243650042,-1140.2696440714788,13169.355072663304
2025-08-25,236,0.36614210406403869,0.092952952353127352,1056.1075833333334,70437.909127772436,56.070183423318127,-5904.3180147987296,22176.235962399252
2025-08-26,237,0.37397291413594419,0.086873972961120316,1032.8092333333334,61927.727942075988,60.047467889562924,-894.74733001337484,13666.054776702804
2025-08-27,238,0.37514405230876163,0.21647106443506031,1071.6754833333334,62448.861815679091,7.0476734847117655,623.2496972651935,14187.188650305907
2025-08-28,239,0.36829955733709879,0.4547201737171887,1050.4815166666665,63904.955147976289,358.37238298638187,1310.9551421086087,15643.281982603105
2025-08-29,240,0.33691056224988886,0.16818300780630105,729.15323333333322,28856.39742250786,5.5008439799526059,-503.17263324179839,19405.275742865324
2025-08-30,241,0.34397187019091968,0.26302541801383506,738.63999999999999,27629.509968937527,101.22482966252733,-590.69117211982325,20632.163196435657
2025-08-31,242,0.36783714846819088,0.43570352948376523,1042.7898666666665,59418.222116074016,307.02085728835539,-656.84506749304489,11156.548950700831
2025-09-01,243,0.30250410048411397,0,935.45553333333328,53598.252908602481,0,-2547.164904306017,5336.5797432292966
2025-09-02,244,0.31587239526534061,0.0077773155616782741,910.14806666666664,48337.835082358579,7.8887746702213235,-111.39979853560463,76.161916985394782
2025-09-03,245,0.30990081764121141,0.012172078799025024,988.83023333333324,50039.269638617945,14.354171813341509,-1413.372629798142,1777.596473244761
2025-09-04,246,0.31920035341562475,0.083770599047465366,973.3571833333333,48156.790262251438,53.260351251784726,-1177.0514698185573,104.88290312174649
2025-09-05,247,0.27953418055744605,0.013113708572601959,588.75833333333333,20418.524139474132,0,-294.79759577488227,27843.149025899053
2025-09-06,248,0.29510882176258091,0.27220850216793591,606.67999999999995,20596.33400776302,1.9909773713411596,280.60506772580072,27665.339157610164
2025-09-07,249,0.31924373604119977,0.17999454915556562,989.03628333333336,46863.462230508216,156.20137007890429,1090.920213888533,1398.2109348649683
2025-09-08,250,0.31659018264638433,0.26135488567613624,1006.6258166666667,47284.581560111459,381.36328705022339,-234.79832753954847,977.09160526172491
2025-09-09,251,0.31752960448156992,0.14344606040697735,988.89093333333324,43214.704577617784,356.27101874242027,765.63713911722527,5046.9685877554002
2025-09-10,252,0.32003667280878206,0.12497392024502976,968.28766666666661,49175.362998999612,575.3316468639722,-895.83627397872624,913.68983362642757
2025-09-11,253,0.3169825634030099,0.12563730373747195,974.09789999999998,45217.972714713913,242.08730754245971,-2429.1982998438875,3043.7004506592712
2025-09-12,254,0.28609316590752926,0.21732870976718391,614.64833333333331,17499.846099334096,436.40042644903497,-12.951574190384248,30761.827066039088
2025-09-13,255,0.29594838717230432,0.18475961076225339,579.38999999999999,17297.73282461764,449.02315396580764,65.604967518427102,30963.940340755544
2025-09-14,256,0.3176143512839007,0.038203076510831151,996.04406666666659,50507.296359243031,497.1838853741134,-2591.5930643606421,2245.6231938698475
2025-09-15,257,0.31795582043433485,0.22504632400293645,1001.2566666666667,45067.388163490061,656.22141271548162,-61.63228089906859,3194.2850018831232
2025-09-16,258,0.3131094399356758,0.15055779236239605,1016.2152333333333,49851.637181737613,509.23269581003569,-2387.2817669408223,1589.964016364429
2025-09-17,259,0.31588784925935809,0.15893185291618181,1039.7542166666667,47589.050114464488,202.35284987607423,-1574.123025512278,672.62305090869631
2025-09-18,260,0.32209714863568722,0.40872986048812443,1002.4592666666667,47280.341480689662,295.88517198149947,2900.6284490400608,981.33168468352233
2025-09-19,261,0.28012162412283576,0.23564264408091162,587.36666666666656,17378.844155654944,179.1205644697821,-82.310311897593692,30882.82900971824
2025-09-20,262,0.29153129932762678,0.61240741507491114,598.23833333333323,18983.437490250566,703.20071530415134,734.5603685272672,29278.235675122618
2025-09-21,263,0.31597289990083005,0.10474703780402093,995.49389999999994,47415.847641620523,252.97319244920897,-1201.1980162602556,845.82552375266096
2025-09-22,264,0.31949181265878979,0.12953541477024949,1032.48795,50776.390010826661,602.43966500602289,-3130.8372208814253,2514.7168454534767
2025-09-23,265,0.32520294005110401,0.075330075005596311,1051.8626666666667,50467.250823940318,278.70927307602693,-1519.5293634382431,2205.5776585671338
2025-09-24,266,0.31437401188699243,0.21877941936167092,1041.9011,48031.73812401756,641.75711702892249,1823.4235577638888,229.93504135562398
2025-09-25,267,0.31722306362309971,0.30076267908869175,1021.2371499999999,49659.294680643521,515.93193359792099,-119.37271628784416,1397.6215152703371
2025-09-26,268,0.28180064654012438,0.095760634648171361,566.38063333333332,17560.751548740198,238.92826716815497,-483.43760991576539,30700.921616632986
2025-09-27,269,0.28262697212029875,0.6847211165398901,593.79833333333329,19723.920234727979,615.52270003598801,977.68940961494877,28537.752930645205
2025-09-28,270,0.31486525766687701,0.29435212303617253,1114.6246833333332,50769.662020968834,437.34792375318676,399.25847128235051,2507.9888555956495
2025-09-29,271,0.31652842410104165,0.18758008949886759,1030.5213166666667,51728.048115140373,638.81636492581197,-2797.2400466212721,3466.3749497671888
2025-09-30,272,0.32940105563113581,0.5493598078584504,1061.8673666666666,52843.014511286106,473.29712686239145,-539.22416789264514,4581.3413459129224
2025-10-01,273,0.31168236920732517,0.033194329627872499,1017.9812833333332,43636.24900330817,2.5432810954266643,-1660.5985759353873,4625.4241620650137
2025-10-02,274,0.31217500844087714,0.052065991867397556,1012.9781166666667,46050.60264476826,98.279265482093365,-3968.3542385205719,2211.0705206049242
2025-10-03,275,0.28315985534008042,0.051630731219140899,498.67564999999996,15028.293571457001,49.744857149856557,196.27040375767172,33233.379593916179
2025-10-04,276,0.27940044149078741,0.085976777099269042,570.10666666666657,16753.77359793643,139.47937508437602,-231.70950920194721,31507.899567436754
2025-10-05,277,0.3083863515478395,0.069924730320770664,1048.7010499999999,46021.905249395175,170.55304388412355,-3320.8393216953309,2239.7679159780091
2025-10-06,278,0.30493102401261496,0.14563000349851193,1008.8647166666666,45001.661767160622,426.79744762768735,582.82593604969929,3260.0113982125622
2025-10-07,279,0.30878088642478668,0.10978001176184783,1032.0395166666665,45125.455456123251,80.949504709722646,62.070528107675273,3136.2177092499333
2025-10-08,280,0.30372113465241202,0.33627179274548324,1027.9773166666664,42844.951427798529,312.47973437782167,-801.0931919030711,5416.721737574655
2025-10-09,281,0.31008942559033464,0.079608602020291588,1032.9138666666665,46084.04736506442,291.00204183262645,-4253.1157798602653,2177.6258003087642
2025-10-10,282,0.28586428176787593,0.14745430236303678,492.74833333333328,15144.043697992327,260.0544141275625,-93.894517529455683,33117.629467380859
2025-10-11,283,0.277554617994897,0.039191434765016048,572.04499999999996,14770.703137982375,135.64845711789263,-33.677372775466772,33490.970027390809
2025-10-12,284,0.31219045551793068,0.22605574845607135,1039.8855333333331,46248.254871362587,817.61037855374536,-1283.5275184898371,2013.4182940105966
2025-10-13,285,0.31293950959368755,0.086772103236113174,1028.2076166666666,46603.926731346204,812.73593169901028,-2575.9411844909446,1657.7464340269798
2025-10-14,286,0.31386751672569679,0.16544934612369849,1028.4286499999998,48185.511248387789,646.22834846945329,-2671.6389686498474,76.161916985394782
2025-10-15,287,0.31627167378031573,0.13025761532237595,1066.9033999999999,49284.660014043809,457.87247190725725,-3274.6720513553601,1022.9868486706255
2025-10-16,288,0.31972557349037628,0.23180784681194991,1033.5234499999999,49552.442828973275,377.87562204268704,-1273.7631830005839,1290.769663600091
2025-10-17,289,0.27757008354716822,0.41082665379787603,504.2486833333333,14775.032918648987,49.966827079136635,551.70192818534906,33486.640246724201
2025-10-18,290,0.27208275922674952,0.10619637029276853,562.49666666666667,15457.689722483457,216.75820108436295,-483.0623207742791,32803.98344288973
2025-10-19,291,0.32228770752120045,0.28365411019600401,1049.3363166666666,51051.322244752395,624.7806035079077,-2103.5546730435458,2789.6490793792109
2025-10-20,292,0.3200039305788876,0.073710323701457192,1037.9413166666666,51856.633514341927,179.48707862095841,-3150.3107845003615,3594.9603489687433
2025-10-21,293,0.31697785766927655,0.19278281839826511,1057.8376499999999,52475.111232335134,234.56960897061435,-2097.8118410990132,4213.4380669619495
2025-10-22,294,0.32237818392648715,0.22738428711068165,1051.1055333333334,51160.309597612431,262.28947928770361,-1238.6281781497235,2898.6364322392474
2025-10-23,295,0.31893090849027489,0.25630774801225897,1047.606,54239.87237411891,651.34163048377968,-5792.2150184551556,5978.1992087457256
2025-10-24,296,0.28028130425322501,0.15215902885030197,509.03313333333335,15718.771305122016,162.39310808700898,32.43534509959229,32542.901860251168
2025-10-25,297,0.27804876943152995,0.11942645970127454,555.53999999999996,17410.14972166394,295.50709714166823,842.0569939955974,30851.523443709244
2025-10-26,298,0.31463671363392737,0.1249446095133519,1072.8432333333333,51500.303452030937,529.61333267590226,-3684.703452517987,3238.6302866577535
2025-10-27,299,0.32454720442380264,0.22335074237915212,1042.5914833333331,49867.241179392382,248.18963393267006,-500.66043163035204,1605.568014019198
2025-10-28,300,0.31953824149509519,0.13829615454775024,1033.8604833333334,50535.062105235193,246.59579120314845,4.3808090124103387,2273.3889398620086
2025-10-29,301,0.32330041040561852,0.14522855354219574,1061.4176333333332,55319.119776641739,259.3691003807852,-1955.6241968567144,7057.446611268555
2025-10-30,302,0.31932919213101801,0.28292468167760965,1055.6005166666666,51223.664984554402,404.96800305621463,41.55708984576097,2961.9918191812176
2025-10-31,303,0.28053647782959751,0.17539960708788704,493.39666666666665,16917.150787593626,77.134811281082762,-611.42130892640603,31344.522377779558
2025-11-01,304,0.27922177625530192,0.12372685041032311,567.74499999999989,16745.913272408434,246.2768522393938,820.85041360007222,31515.75989296475
2025-11-02,305,0.32129950651347483,0.4294473466982589,1039.6920666666665,54197.453499920237,531.8614183498745,-1057.058732645927,5935.7803345470529
2025-11-03,306,0.32178830598940011,0.12666051909527287,1032.8959666666665,55929.320348683381,233.38326654916327,-2808.4276564660704,7667.6471833101969
2025-11-04,307,0.322295358701081,0.14294548363989373,1064.6792,53832.354410582557,393.82016169215285,-651.81881860919975,5570.6812452093727
2025-11-05,308,0.31831631363266844,0.15744874620919352,1028.8,57698.72553885798,445.12202298796717,-3641.9304907014584,9437.0523734847957
2025-11-06,309,0.32083612852242571,0.3588579692040223,1058.2041333333332,56746.833307767825,342.31547262747301,-730.87011031726627,8485.1601423946413
2025-11-07,310,0.28612886718011693,0.11773512490012858,491.60833333333335,16323.040391555576,110.40424353778448,-40.556249756304872,31938.632773817608
2025-11-08,311,0.27959956346661458,0.066506989498947455,563.53166666666664,18095.694086908577,70.02607899602981,700.56690468037834,30165.979078464607
2025-11-09,312,0.32561340410785139,0.25903931254907714,1052.0769666666665,56209.647849447814,384.65648405649108,-1642.7987701562897,7947.9746840746302
2025-11-10,313,0.32438363330809361,0.28687084766425514,1056.4210833333332,60443.370560466072,475.10639705704813,-669.53171733093529,12181.697395092888
2025-11-11,314,0.32453260588053451,0.14762582542782871,1028.9703,58567.654632228412,231.95660415437453,-2921.311569584896,10305.981466855228
2025-11-12,315,0.32859391781284053,0.14035374021005054,1045.5101500000001,57324.11862183921,175.97697953855595,-1093.2002171105712,9062.4454564660264
2025-11-13,316,0.32277548066451683,0.40214076529836873,1071.9488833333335,58844.339922458319,604.6541979468675,-341.09872526138406,10582.666757085135
2025-11-14,317,0.27751034219045945,0.19315452851629836,484.82158333333336,17380.020577115203,65.257139870017738,-95.922547166687906,30881.652588257981
2025-11-15,318,0.27237501967079064,0.15634343804993786,543.86666666666656,20199.461956402978,282.05684664720565,-174.67442083465988,28062.211208970206
2025-11-16,319,0.33151704049127217,0.58902875214447392,1045.5349666666666,59137.534139327312,425.9101204212717,-458.02196887396701,10875.860973954128
2025-11-17,320,0.32490144420822725,0.19661080991941618,1048.7504833333332,58510.883597300941,293.97511073347857,1008.753142319156,10249.210431927757
2025-11-18,321,0.3219927325946193,0.2826420872154074,1029.3392999999999,60237.055522690971,323.94616570017791,-1386.969840478705,11975.382357317787
2025-11-19,322,0.31906514086100712,0.4241735245380332,1048.0065666666667,62857.927339369497,407.30949695118676,1371.7113938118746,14596.254173996313
2025-11-20,323,0.32807483052968772,0.30625206866580851,1054.8557833333332,59801.123686973151,334.52672847536701,-289.38530865780098,11539.450521599967
2025-11-21,324,0.27722275744406,0.17913062877649899,495.84666666666664,18547.431875868937,214.26561450998895,117.77487245599342,29714.241289504247
2025-11-22,325,0.28091463820586732,0.17108381034040321,552.36166666666668,19629.564831916257,338.3159932092637,-1069.5360255122555,28632.108333456927
2025-11-23,326,0.32868889055563066,0.50126711520198874,1046.2273333333333,60939.185964993922,351.10358302682414,-172.16376647234353,12677.512799620737
2025-11-24,327,0.3255885843353814,0.33959941565233226,1059.0744,59887.733449813997,544.35741406018008,-754.52843385122765,11626.060284440813
2025-11-25,328,0.32653172430666577,0.1249490884433227,1050.6744833333332,64885.309193079418,342.61245706800361,-4073.9332060850811,16623.636027706234
2025-11-26,329,0.33297725964295605,0.16931556766826988,1016.3478333333334,63921.148386138535,256.94704591417894,-1813.0618277614799,15659.475220765351
2025-11-27,330,0.32948317896937535,0.27496612068090093,1063.3272166666666,62897.975707777892,215.93160863115122,-997.05914012563107,14636.302542404708
2025-11-28,331,0.28234033153628219,0.09129320567364968,511.01249999999993,18872.274891380024,257.04200259510458,-316.28335316616665,29389.39827399316
2025-11-29,332,0.27838882405841808,0.07659448737128903,575.86833333333334,22383.99750761249,300.01314921773024,-1613.2147712873611,25877.675657760694
2025-11-30,333,0.33402467525629498,0.58997593914138635,1044.6573666666666,65490.598707307188,371.88266690711691,-954.42997865508471,17228.925541934004
2025-12-01,334,0.37524160175993021,2.4764441621033355,1046.1220833333332,90388.313488805856,4678.0842269126506,-3874.7664845330737,42126.640323432672
2025-12-02,335,0.37467163857375596,1.1423467939079426,1042.6949999999999,81906.719749507058,1625.6213608314035,-2677.2010235403263,33645.046584133874
2025-12-03,336,0.37262216021316436,1.6495231386019193,1041.8664833333332,76720.444782688719,1416.0476747948594,2018.5607283040904,28458.771617315535
2025-12-04,337,0.37739658755904948,1.4523216192659167,1063.5103833333333,78969.275492003362,1389.21262275919,-3142.8673825378305,30707.602326630178
2025-12-05,338,0.3349816146942392,0.69860795965681211,665.57499999999993,26538.735095159936,1293.7046794991438,-622.48942203320155,21722.938070213248
2025-12-06,339,0.32885831726621406,0.77996488726103386,655.66958333333332,28741.421515075817,1166.5837541744299,-842.41662459907548,19520.251650297367
2025-12-07,340,0.37993820614161866,1.1423244716098142,1077.2946499999998,80077.788764291545,1553.4949819487524,-3138.978275185681,31816.115598918361
2025-12-08,341,0.37178645254281023,0.18087841389066775,1042.0874999999999,79932.014432617463,193.45688245329922,-2177.6701005928639,31670.341267244279
2025-12-09,342,0.38506578094577809,0.26830030839013425,1073.1910333333333,78878.715977300031,418.90535620065543,-2731.2100482377891,30617.042811926847
2025-12-10,343,0.3812254768821921,0.3636351754813299,1052.7140666666664,76548.658189055481,268.52183133778658,-1154.1371822469732,28286.985023682297
2025-12-11,344,0.37968466049019517,0.14144958513587641,1054.7148666666667,76354.940442431951,323.74989488642171,-2735.1628562609985,28093.267277058767
2025-12-12,345,0.33131614844348461,0.30250584275010467,625.3124499999999,27357.164489532628,204.82167704290771,-429.38897004298127,20904.508675840556
2025-12-13,346,0.33016955858846109,0.33417409737927301,633.90499999999997,27384.278762192105,127.58999417833161,-671.65877751223491,20877.394403181079
2025-12-14,347,0.38672828511813906,0.95335769473248133,1057.7831833333332,76783.003572525093,500.05572794978508,-13.400851040421436,28521.330407151909
2025-12-15,348,0.3800798884078781,0.21038856135718495,1086.9876666666667,77263.275361094755,379.55709490648036,1437.9134795418199,29001.602195721571
2025-12-16,349,0.37935356631949696,0.16153616340578544,1071.0308,78110.345256201108,132.75152947281566,-1788.4990447838913,29848.672090827924
2025-12-17,350,0.37358697156371107,0.18370942652081521,1063.7946333333332,78815.512263713172,302.71208624767314,-2308.6334510597208,30553.839098339988
2025-12-18,351,0.38256181189820754,0.50145266488049867,1048.2651166666665,74882.4861775748,218.37545551617359,-717.40047908117924,26620.813012201615
2025-12-19,352,0.33028559753849096,0.20181200818327402,626.09694999999988,26220.778135373894,376.54228861918637,-288.60584320968837,22040.89502999929
