date,day,price_std,joint_risk,peak_net_kwh,total_cost,emergency,adjustment_cost,median_distance
2025-06-18,168,0.31061427088557564,0.119053529781303,943.14914999999985,62131.644134007984,470.9204910368536,0,13088.674975178488
2025-06-19,169,0.31481609087219259,0.27660839445649388,976.60046666666653,59309.128994819082,1057.5806709932708,0,10266.159835989587
2025-06-20,170,0.27566009304253514,0.12038359681323452,660.29499999999996,20946.92643659062,108.25521226221872,0,28096.042722238875
2025-06-21,171,0.27985120767475302,0.13814181031419986,667.49069999999995,22570.06869706705,93.64770581088797,0,26472.900461762445
2025-06-22,172,0.31057097339237755,0.59267760137801817,953.69330000000002,56636.549107300132,1509.4032930115745,0,7593.5799484706367
2025-06-23,173,0.31475530408655117,0.13977897626504174,952.55824999999982,58266.065549140068,1061.0442094586799,0,9223.096390310573
2025-06-24,174,0.31888407317973816,0.32872187246070472,962.8057,67071.472710420596,282.97646018204819,0,18028.5035515911
2025-06-25,175,0.31740455168820142,0.13964441055916385,917.99149999999986,62941.770183457498,1325.5730060731619,0,13898.801024628003
2025-06-26,176,0.31607224731119793,0.1885545341876313,931.27004999999986,61569.213111644931,1911.6723531529253,0,12526.243952815435
2025-06-27,177,0.27936018704946852,0.14548879441893942,656.82499999999993,20676.619911759597,173.54012390163626,0,28366.349247069898
2025-06-28,178,0.28158350574896351,0.21746527301778107,691.98333333333323,23309.390322377443,267.39953095990222,0,25733.578836452052
2025-06-29,179,0.31016503161371606,0.43315981155444955,931.10879999999997,61618.467824923559,3126.0292319721138,0,12575.498666094063
2025-06-30,180,0.30917565856118101,0.31167498216561929,931.40826666666658,57776.014715419675,290.67204177044221,0,8733.0455565901793
2025-07-01,181,0.36569695597670598,4.6249982084455183,1027.2407333333333,96156.655283288783,10086.549585032179,0,47113.686124459287
2025-07-02,182,0.35641930054423776,4.1868664185506761,1046.3866666666665,75138.326573213824,5092.2078826319794,0,26095.357414384329
2025-07-03,183,0.36814811021801908,2.4630536371833198,1059.0882333333334,71987.523944016444,889.01145009959646,0,22944.554785186949
2025-07-04,184,0.34648157248177636,4.4716011826667073,779.20833333333326,37803.844415601678,4577.995319347574,0,11239.124743227818
2025-07-05,185,0.32863161978640693,2.1112650299844611,773.81333333333328,34392.648058865117,2836.1314387762222,0,14650.321099964378
2025-07-06,186,0.37131040078704891,3.0264765021366449,1056.4970666666666,85077.559564267343,6267.9184804991764,0,36034.590405437848
2025-07-07,187,0.35846715763082515,0.79937613952730713,1039.8432499999999,68638.611882695172,878.63313120852729,0,19595.642723865676
2025-07-08,188,0.36950560351584699,0.17210478935942042,1067.2120333333332,73550.758154155934,83.775727427115953,0,24507.788995326438
2025-07-09,189,0.36549556687514273,0.071039267568174636,1070.4358166666666,73136.844601262797,76.038054106533423,0,24093.875442433302
2025-07-10,190,0.36591649208222154,0.43267476107724306,1042.9233333333332,69556.814466425203,123.51896254839022,0,20513.845307595708
2025-07-11,191,0.33195712740109695,0.43364303826892203,774.40999999999997,33160.434570085723,79.629398551015697,0,15882.534588743772
2025-07-12,192,0.33587858062698334,0.50679461178563379,761.81166666666661,32768.488344082929,158.44330513072339,0,16274.480814746566
2025-07-13,193,0.36899754777019406,0.064313195549856539,1025.9231333333332,66030.665179867909,20.434805807759702,0,16987.696021038413
2025-07-14,194,0.36812917858776234,0.12901722151298534,1018.2992999999999,66691.056362338131,22.144710624351205,0,17648.087203508636
2025-07-15,195,0.3592786520121487,0.10410319878161206,1029.8370833333333,70736.127392173366,0,0,21693.158233343871
2025-07-16,196,0.35421585961669344,0.3070450360423192,1060.3145,71320.661324590314,680.63059330960812,0,22277.692165760818
2025-07-17,197,0.36584983065972571,0.31183303957079012,1032.1136833333333,67601.298258399853,246.86534741560766,0,18558.329099570357
2025-07-18,198,0.3342734987053691,0.07838842773624316,742.04434999999989,30396.355927347926,113.26302889466697,0,18646.61323148157
2025-07-19,199,0.34093290527946329,0.20647946968269507,811.34333333333336,33209.338477675512,81.501071948395918,0,15833.630681153983
2025-07-20,200,0.35978099508879474,0.17781587965283879,1043.1080499999998,63756.093779956565,211.96542273886695,0,14713.12462112707
2025-07-21,201,0.36002671194783897,0.19517210938872862,1065.5418666666667,71272.509527748422,125.84258711706593,0,22229.540368918926
2025-07-22,202,0.35862083543920187,0.21897787774937152,1008.54,67734.498025246256,225.70476139508824,0,18691.52886641676
2025-07-23,203,0.36357011200332506,0.043166735448295947,1036.7010999999998,72325.238152536389,7.7166511617301694,0,23282.268993706894
2025-07-24,204,0.36408707785420874,0.12942201125895816,995.99905000000001,75036.765218511719,7.7125526479724158,0,25993.796059682223
2025-07-25,205,0.34086930708051227,0.19147655990333445,740.3649999999999,28364.373672416012,140.20665113766216,0,20678.595486413484
2025-07-26,206,0.32926061463384104,0.23701671811576416,775.25333333333333,32206.46231276021,225.76048017374774,0,16836.506846069286
2025-07-27,207,0.36606214114029234,0.29618263058422989,991.03908333333334,64396.116776442934,636.04496481417311,0,15353.147617613438
2025-07-28,208,0.36155592500917472,0.24574828845505234,1095.0097166666667,71592.031989661715,487.87746441153411,0,22549.062830832219
2025-07-29,209,0.36569146840161365,0.29402528632859304,1017.5633333333333,68598.494854163437,466.33196170579015,0,19555.525695333941
2025-07-30,210,0.36196312703805328,0.31183062449801469,1034.3043499999999,70982.101120089763,2154.4348291001861,0,21939.131961260267
2025-07-31,211,0.36916083525656723,0.35953811701393623,1063.3107166666666,67480.104269320844,530.27302919348358,0,18437.135110491348
2025-08-01,212,0.33681487969911361,0.29683508864374575,725.08333333333326,27955.340782464133,176.76500922797692,0,21087.628376365363
2025-08-02,213,0.34373609706733355,0.093242391508458963,816.23666666666668,32350.836696348353,0,0,16692.132462481142
2025-08-03,214,0.36614359650217648,0.095039435062300642,1028.0321166666665,53433.674548864692,45.742560336816325,0,4390.7053900351966
2025-08-04,215,0.3577616424690398,0.04033735386145542,1040.3413333333333,62880.043308305045,5.6224231012355972,0,13837.074149475549
2025-08-05,216,0.36140030242620164,0.059408960130940498,996.91814999999997,63601.413929016067,408.80095759805442,0,14558.444770186572
2025-08-06,217,0.36364943015715911,0.13573632098081084,1026.8052666666667,69516.564516152604,314.0919908358523,0,20473.595357323109
2025-08-07,218,0.36193567996911125,0.23831302251679462,1004.0182999999998,65812.145059333925,58.527621384595193,0,16769.17590050443
2025-08-08,219,0.34134327316434493,0.1478788316196524,720.2655166666666,27200.933214530334,9.2729124172185493,0,21842.035944299161
2025-08-09,220,0.33690990192318315,0.13454295745413467,764.65999999999997,30787.97611537468,73.603717623307091,0,18254.993043454815
2025-08-10,221,0.36140508030640217,0.1719929960827572,1018.6405833333333,61352.272989202189,274.56943553928124,0,12309.303830372693
2025-08-11,222,0.36784758658381367,0.19103675176774748,1003.30215,60199.089051783048,160.62239478034175,0,11156.119892953553
2025-08-12,223,0.36510049983893322,0.20263936490202536,1045.7027166666667,65588.45709032919,31.685246371775406,0,16545.487931499694
2025-08-13,224,0.36016199216452977,0.19243714413345528,1082.2735666666665,62775.528420721843,428.71038818701697,0,13732.559261892347
2025-08-14,225,0.36082177359848794,0.30370359136821673,1055.1011166666667,63660.766697977742,225.24490951998698,0,14617.797539148247
2025-08-15,226,0.34658136597170325,0.38745542869103472,730.11604999999986,29283.443935197574,8.239795493117299,0,19759.525223631921
2025-08-16,227,0.34457483492406066,0.13570102484238403,731.89499999999998,32209.621650848861,83.19656677420376,0,16833.347507980634
2025-08-17,228,0.36939824752938089,0.12590453690685333,1049.2961333333333,58326.879772305001,27.900400776166407,0,9283.9106134755057
2025-08-18,229,0.369373832600357,0.27709335699495136,1098.1374499999997,62012.646644207693,11.978819001154989,0,12969.677485378197
2025-08-19,230,0.35697811719414735,0.13617885281025791,1038.9839666666667,62947.517775461922,39.669951380490261,0,13904.548616632426
2025-08-20,231,0.36922782563113143,0.25815618254011957,1023.0073666666667,68812.028565013999,114.98909627965881,0,19769.059406184504
2025-08-21,232,0.35938360649651424,0.13148768202373592,1035.0311999999999,63928.792832742678,95.725951019364857,0,14885.823673913183
2025-08-22,233,0.33888689010965656,0.4079563070124958,751.17333333333329,29312.643600815471,71.576181517431905,0,19730.325558014025
2025-08-23,234,0.34505834599487872,0.19942081698147493,736.73984999999993,30104.294049909218,15.227924985976642,0,18938.675108920277
2025-08-24,235,0.36945215018005495,0.1849911415941122,1059.6171666666664,58047.64709256748,119.71974305933742,0,9004.6779337379849
2025-08-25,236,0.36614210406403869,0.092952952353127352,1056.1075833333334,78038.865001572995,0,0,28995.895842743499
2025-08-26,237,0.37397291413594419,0.086873972961120316,1032.8092333333334,61655.227620528385,56.647813366293065,0,12612.25846169889
2025-08-27,238,0.37514405230876163,0.21647106443506031,1071.6754833333334,63550.918154013059,368.58569462898225,0,14507.948995183564
2025-08-28,239,0.36829955733709879,0.4547201737171887,1050.4815166666665,63234.906428552218,606.86911830603856,0,14191.937269722723
2025-08-29,240,0.33691056224988886,0.16818300780630105,729.15323333333322,29092.467319993622,0,0,19950.501838835873
2025-08-30,241,0.34397187019091968,0.26302541801383506,738.63999999999999,32260.872914713225,64.08689284055572,0,16782.09624411627
2025-08-31,242,0.36783714846819088,0.43570352948376523,1042.7898666666665,56752.824867489573,470.89335109421688,0,7709.8557086600777
2025-09-01,243,0.30250410048411397,0,935.45553333333328,54964.998714707523,0,0,5922.0295558780272
2025-09-02,244,0.31587239526534061,0.0077773155616782741,910.14806666666664,49616.956368560743,18.396832422489297,0,573.98720973124728
2025-09-03,245,0.30990081764121141,0.012172078799025024,988.83023333333324,50935.975782158624,21.916385995334167,0,1893.0066233291291
2025-09-04,246,0.31920035341562475,0.083770599047465366,973.3571833333333,48197.362206555379,50.735181482066011,0,845.60695227411634
2025-09-05,247,0.27953418055744605,0.013113708572601959,588.75833333333333,21084.004461873006,0,0,27958.964696956489
2025-09-06,248,0.29510882176258091,0.27220850216793591,606.67999999999995,23466.451462735546,128.86449026825321,0,25576.51769609395
2025-09-07,249,0.31924373604119977,0.17999454915556562,989.03628333333336,43962.627295113605,297.43233428921212,0,5080.3418637158902
2025-09-08,250,0.31659018264638433,0.26135488567613624,1006.6258166666667,48946.572769576866,529.18519721079747,0,96.396389252629888
2025-09-09,251,0.31752960448156992,0.14344606040697735,988.89093333333324,45208.909298970219,1261.5567807084119,0,3834.0598598592769
2025-09-10,252,0.32003667280878206,0.12497392024502976,968.28766666666661,47453.75954444825,401.074581128349,0,1589.209614381245
2025-09-11,253,0.3169825634030099,0.12563730373747195,974.09789999999998,49658.72547167138,662.46042753659503,0,615.75631284188421
2025-09-12,254,0.28609316590752926,0.21732870976718391,614.64833333333331,18021.677333597559,471.93488196112884,0,31021.291825231936
2025-09-13,255,0.29594838717230432,0.18475961076225339,579.38999999999999,20081.851242910889,388.23927889832993,0,28961.117915918607
2025-09-14,256,0.3176143512839007,0.038203076510831151,996.04406666666659,47728.587860349522,385.53904627697648,0,1314.3812984799733
2025-09-15,257,0.31795582043433485,0.22504632400293645,1001.2566666666667,45429.299045747452,693.28132090108875,0,3613.6701130820438
2025-09-16,258,0.3131094399356758,0.15055779236239605,1016.2152333333333,51885.276663097626,384.18052262330821,0,2842.3075042681303
2025-09-17,259,0.31588784925935809,0.15893185291618181,1039.7542166666667,48610.556718048792,384.67057157536942,0,432.41244078070304
2025-09-18,260,0.32209714863568722,0.40872986048812443,1002.4592666666667,49068.191473792802,2035.6915522903485,0,25.222314963306417
2025-09-19,261,0.28012162412283576,0.23564264408091162,587.36666666666656,18067.489116718669,246.16923498732007,0,30975.480042110827
2025-09-20,262,0.29153129932762678,0.61240741507491114,598.23833333333323,22392.122225495477,902.79264053197221,0,26650.846933334018
2025-09-21,263,0.31597289990083005,0.10474703780402093,995.49389999999994,44556.01323225761,145.9209547072054,0,4486.9559265718854
2025-09-22,264,0.31949181265878979,0.12953541477024949,1032.48795,53853.594331138207,382.71850190897078,0,4810.6251723087116
2025-09-23,265,0.32520294005110401,0.075330075005596311,1051.8626666666667,50886.040012722478,242.78848809619467,0,1843.070853892983
2025-09-24,266,0.31437401188699243,0.21877941936167092,1041.9011,54278.102467723991,3826.9847409691201,0,5235.1333088944957
2025-09-25,267,0.31722306362309971,0.30076267908869175,1021.2371499999999,50568.541543992746,754.0142657550789,0,1525.5723851632501
2025-09-26,268,0.28180064654012438,0.095760634648171361,566.38063333333332,18051.272774318437,127.17821217420482,0,30991.696384511059
2025-09-27,269,0.28262697212029875,0.6847211165398901,593.79833333333329,23516.070387372445,1365.3342815061374,0,25526.89877145705
2025-09-28,270,0.31486525766687701,0.29435212303617253,1114.6246833333332,48530.779392047734,878.20654484991655,0,512.18976678176114
2025-09-29,271,0.31652842410104165,0.18758008949886759,1030.5213166666667,51665.822089973488,363.72923651651502,0,2622.8529311439925
2025-09-30,272,0.32940105563113581,0.5493598078584504,1061.8673666666666,60045.047787827789,2496.4248684428244,0,11002.078628998293
2025-10-01,273,0.31168236920732517,0.033194329627872499,1017.9812833333332,44065.80048399049,0,0,4977.1686748390057
2025-10-02,274,0.31217500844087714,0.052065991867397556,1012.9781166666667,49422.364360466709,73.275996708816251,0,379.39520163721318
2025-10-03,275,0.28315985534008042,0.051630731219140899,498.67564999999996,15752.796665275404,32.213251509156635,0,33290.172493554091
2025-10-04,276,0.27940044149078741,0.085976777099269042,570.10666666666657,19315.933234490934,75.482764419783024,0,29727.035924338561
2025-10-05,277,0.3083863515478395,0.069924730320770664,1048.7010499999999,44526.094857811564,145.68823922118952,0,4516.8743010179314
2025-10-06,278,0.30493102401261496,0.14563000349851193,1008.8647166666666,48453.718696230222,1860.4553332323719,0,589.25046259927331
2025-10-07,279,0.30878088642478668,0.10978001176184783,1032.0395166666665,46002.564080029704,324.95277365359516,0,3040.4050787997912
2025-10-08,280,0.30372113465241202,0.33627179274548324,1027.9773166666664,44021.26080136474,667.62693180824863,0,5021.708357464755
2025-10-09,281,0.31008942559033464,0.079608602020291588,1032.9138666666665,47492.694280522643,208.98443762911927,0,1550.2748783068528
2025-10-10,282,0.28586428176787593,0.14745430236303678,492.74833333333328,17099.388467892994,150.37491963666741,0,31943.580690936502
2025-10-11,283,0.277554617994897,0.039191434765016048,572.04499999999996,15798.127542930828,222.73194074617965,0,33244.841615898666
2025-10-12,284,0.31219045551793068,0.22605574845607135,1039.8855333333331,43351.994642269434,613.03088424771852,0,5690.9745165600616
2025-10-13,285,0.31293950959368755,0.086772103236113174,1028.2076166666666,46467.761530639575,337.10035296130502,0,2575.2076281899208
2025-10-14,286,0.31386751672569679,0.16544934612369849,1028.4286499999998,50891.887949478027,411.64902906695005,0,1848.9187906485313
2025-10-15,287,0.31627167378031573,0.13025761532237595,1066.9033999999999,50219.306566428051,228.6787280328557,0,1176.3374075985557
2025-10-16,288,0.31972557349037628,0.23180784681194991,1033.5234499999999,47887.780273642566,473.23024206560757,0,1155.1888851869298
2025-10-17,289,0.27757008354716822,0.41082665379787603,504.2486833333333,18158.496735047207,590.43303434856352,0,30884.472423782288
2025-10-18,290,0.27208275922674952,0.10619637029276853,562.49666666666667,16646.62442095649,181.78192372323832,0,32396.344737873005
2025-10-19,291,0.32228770752120045,0.28365411019600401,1049.3363166666666,49017.746843866189,364.89216393457048,0,25.222314963306417
2025-10-20,292,0.3200039305788876,0.073710323701457192,1037.9413166666666,53642.387520727047,185.93060727256375,0,4599.4183618975512
2025-10-21,293,0.31697785766927655,0.19278281839826511,1057.8376499999999,53765.530547569644,673.97306226700982,0,4722.5613887401487
2025-10-22,294,0.32237818392648715,0.22738428711068165,1051.1055333333334,51519.695162275995,422.19841253734666,0,2476.7260034464998
2025-10-23,295,0.31893090849027489,0.25630774801225897,1047.606,55737.231675778923,343.19042341854384,0,6694.2625169494277
2025-10-24,296,0.28028130425322501,0.15215902885030197,509.03313333333335,17575.234339428567,373.21559204509822,0,31467.734819400928
2025-10-25,297,0.27804876943152995,0.11942645970127454,555.53999999999996,17222.641775144311,222.63978230817372,0,31820.327383685184
2025-10-26,298,0.31463671363392737,0.1249446095133519,1072.8432333333333,51798.230584563877,233.66261796525342,0,2755.2614257343812
2025-10-27,299,0.32454720442380264,0.22335074237915212,1042.5914833333331,50604.871636903328,597.80283032741204,0,1561.9024780738328
2025-10-28,300,0.31953824149509519,0.13829615454775024,1033.8604833333334,52975.420871801856,1335.8030479197689,0,3932.4517129723608
2025-10-29,301,0.32330041040561852,0.14522855354219574,1061.4176333333332,56658.81132858104,200.22586286827845,0,7615.8421697515441
2025-10-30,302,0.31932919213101801,0.28292468167760965,1055.6005166666666,50163.081546315138,687.58969178907228,0,1120.1123874856421
2025-10-31,303,0.28053647782959751,0.17539960708788704,493.39666666666665,19068.456095529265,47.546232523368076,0,29974.51306330023
2025-11-01,304,0.27922177625530192,0.12372685041032311,567.74499999999989,17276.390729460265,255.93503005912387,0,31766.57842936923
2025-11-02,305,0.32129950651347483,0.4294473466982589,1039.6920666666665,52842.671975653466,519.16208570382742,0,3799.7028168239704
2025-11-03,306,0.32178830598940011,0.12666051909527287,1032.8959666666665,59721.505680720089,149.71906572743842,0,10678.536521890594
2025-11-04,307,0.322295358701081,0.14294548363989373,1064.6792,53372.348703243166,332.29930742155716,0,4329.3795444136704
2025-11-05,308,0.31831631363266844,0.15744874620919352,1028.8,59608.096548740607,229.65143886380065,0,10565.127389911111
2025-11-06,309,0.32083612852242571,0.3588579692040223,1058.2041333333332,55559.592232540774,343.82708595787113,0,6516.6230737112783
2025-11-07,310,0.28612886718011693,0.11773512490012858,491.60833333333335,18332.072166623868,234.48477838219947,0,30710.896992205628
2025-11-08,311,0.27959956346661458,0.066506989498947455,563.53166666666664,17748.065433222604,109.94869507347983,0,31294.903725606891
2025-11-09,312,0.32561340410785139,0.25903931254907714,1052.0769666666665,54885.473619114622,242.7187848186727,0,5842.5044602851267
2025-11-10,313,0.32438363330809361,0.28687084766425514,1056.4210833333332,61645.819636807093,397.1513889729668,0,12602.850477977598
2025-11-11,314,0.32453260588053451,0.14762582542782871,1028.9703,61320.439371946712,136.47646448394858,0,12277.470213117216
2025-11-12,315,0.32859391781284053,0.14035374021005054,1045.5101500000001,56381.92287435953,137.1313656335181,0,7338.953715530035
2025-11-13,316,0.32277548066451683,0.40214076529836873,1071.9488833333335,61395.600332522226,1365.7766572843886,0,12352.631173692731
2025-11-14,317,0.27751034219045945,0.19315452851629836,484.82158333333336,18910.441927087635,122.22054187501956,0,30132.52723174186
2025-11-15,318,0.27237501967079064,0.15634343804993786,543.86666666666656,20550.476462518265,141.04547300763056,0,28492.49269631123
2025-11-16,319,0.33151704049127217,0.58902875214447392,1045.5349666666666,59853.898496918671,738.77007706084339,0,10810.929338089176
2025-11-17,320,0.32490144420822725,0.19661080991941618,1048.7504833333332,57401.191620509024,530.91191135751399,0,8358.2224616795284
2025-11-18,321,0.3219927325946193,0.2826420872154074,1029.3392999999999,60193.528389998552,457.89573390503267,0,11150.559231169056
2025-11-19,322,0.31906514086100712,0.4241735245380332,1048.0065666666667,63353.055134362716,617.06881611068172,0,14310.08597553322
2025-11-20,323,0.32807483052968772,0.30625206866580851,1054.8557833333332,56928.270204623128,418.72859453836236,0,7885.3010457936325
2025-11-21,324,0.27722275744406,0.17913062877649899,495.84666666666664,20621.421218758293,220.33221471492294,0,28421.547940071203
2025-11-22,325,0.28091463820586732,0.17108381034040321,552.36166666666668,20366.173303864573,224.98033667293987,0,28676.795854964923
2025-11-23,326,0.32868889055563066,0.50126711520198874,1046.2273333333333,59871.52908590906,619.13982641362088,0,10828.559927079565
2025-11-24,327,0.3255885843353814,0.33959941565233226,1059.0744,58606.136156546258,453.18082827256455,0,9563.1669977167621
2025-11-25,328,0.32653172430666577,0.1249490884433227,1050.6744833333332,66530.19734961653,244.84802615919449,0,17487.228190787035
2025-11-26,329,0.33297725964295605,0.16931556766826988,1016.3478333333334,63695.728138513543,229.94929036068831,0,14652.758979684048
2025-11-27,330,0.32948317896937535,0.27496612068090093,1063.3272166666666,61265.54132111591,197.48505743490026,0,12222.572162286415
2025-11-28,331,0.28234033153628219,0.09129320567364968,511.01249999999993,20976.435573368639,315.53380781766259,0,28066.533585460857
2025-11-29,332,0.27838882405841808,0.07659448737128903,575.86833333333334,23717.589628667622,263.46021733306077,0,25325.379530161874
2025-11-30,333,0.33402467525629498,0.58997593914138635,1044.6573666666666,65629.726050058525,620.75066148398514,0,16586.75689122903
2025-12-01,334,0.37524160175993021,2.4764441621033355,1046.1220833333332,79632.21442966818,2932.7512071625565,0,30589.245270838685
2025-12-02,335,0.37467163857375596,1.1423467939079426,1042.6949999999999,83371.647009408349,1808.3444823722748,0,34328.677850578853
2025-12-03,336,0.37262216021316436,1.6495231386019193,1041.8664833333332,83014.137915614527,3719.3394936366021,0,33971.168756785031
2025-12-04,337,0.37739658755904948,1.4523216192659167,1063.5103833333333,79558.991586621341,1293.9922428154564,0,30516.022427791846
2025-12-05,338,0.3349816146942392,0.69860795965681211,665.57499999999993,27795.348894325623,959.88749155397068,0,21247.620264503872
2025-12-06,339,0.32885831726621406,0.77996488726103386,655.66958333333332,29223.557753834961,1077.4414727752701,0,19819.411404994535
2025-12-07,340,0.37993820614161866,1.1423244716098142,1077.2946499999998,81845.623067509659,1624.8105437610657,0,32802.653908680164
2025-12-08,341,0.37178645254281023,0.18087841389066775,1042.0874999999999,79594.244289064678,148.88724192977804,0,30551.275130235183
2025-12-09,342,0.38506578094577809,0.26830030839013425,1073.1910333333333,79667.237375648503,233.61222918481008,0,30624.268216819008
2025-12-10,343,0.3812254768821921,0.3636351754813299,1052.7140666666664,78184.287322163553,639.9356073454428,0,29141.318163334057
2025-12-11,344,0.37968466049019517,0.14144958513587641,1054.7148666666667,74706.066252983888,152.65250779486689,0,25663.097094154393
2025-12-12,345,0.33131614844348461,0.30250584275010467,625.3124499999999,30253.076575272651,169.36667696357722,0,18789.892583556844
2025-12-13,346,0.33016955858846109,0.33417409737927301,633.90499999999997,27630.380086752502,138.48249329869259,0,21412.589072076993
2025-12-14,347,0.38672828511813906,0.95335769473248133,1057.7831833333332,77876.342252243921,1002.8523170570164,0,28833.373093414426
2025-12-15,348,0.3800798884078781,0.21038856135718495,1086.9876666666667,79722.186992630639,1631.2172989461501,0,30679.217833801144
2025-12-16,349,0.37935356631949696,0.16153616340578544,1071.0308,78815.34838049626,82.889861413376934,0,29772.379221666764
2025-12-17,350,0.37358697156371107,0.18370942652081521,1063.7946333333332,78877.034582920591,186.62774692764077,0,29834.065424091095
2025-12-18,351,0.38256181189820754,0.50145266488049867,1048.2651166666665,72725.116483752412,179.5013029945315,0,23682.147324922917
2025-12-19,352,0.33028559753849096,0.20181200818327402,626.09694999999988,29538.782148125109,580.07875890639866,0,19504.187010704387
2025-12-20,353,0.32679912851674736,0.12742893727011267,619.58166666666659,26426.044832890693,89.194078356396972,0,22616.924325938802
2025-12-21,354,0.37825023536493207,0.32102697683002873,1056.4616666666666,76627.356036578829,269.99742406287487,0,27584.386877749334
2025-12-22,355,0.37900686265568351,0.29410907438318001,1054.1037999999999,77436.638216140433,387.44387596184328,0,28393.669057310937
2025-12-23,356,0.37581915865936383,0.14870648039451187,1084.1687666666667,78150.234341049902,95.810503961227141,0,29107.265182220406
2025-12-24,357,0.38023447486741729,0.13736478728710688,1063.5216666666665,75424.622058766792,146.91662769435538,0,26381.652899937297
2025-12-25,358,0.38019209343741805,0.55079400699279368,1050.4786666666666,72580.864683990018,569.66062853497453,0,23537.895525160522
2025-12-26,359,0.33096221261732517,0.15624340267401912,651.67833333333328,28966.296600199283,103.10427119989811,0,20076.672558630213
2025-12-27,360,0.33682807546705407,0.1522750422746712,648.74166666666656,25717.750785976343,245.85148634853641,0,23325.218372853153
2025-12-28,361,0.38134904624168714,0.30833254480431233,1086.7249666666667,73729.959640182627,428.04682509483814,0,24686.990481353132
2025-12-29,362,0.37380865862035434,0.1400695188893524,1055.1716666666666,74409.517191540624,211.03276034288228,0,25366.548032711129
2025-12-30,363,0.37866772456204922,0.15375586874202291,1048.0230833333333,74375.988057853421,296.60629876325328,0,25333.018899023926
2025-12-31,364,0.38111125448387223,0.21082990541274707,1041.0886666666665,77277.675264889258,332.12225281988435,0,28234.706106059763
