date,hour,reliable,gap,seconds,status
2025-02-09,12,True,0.0049616667547111694,0.74367191699275281,certified_policy_from_LP_bound
2025-02-09,18,True,0.0018150838765744767,0.74899108298995998,certified_policy_from_LP_bound
2025-02-10,0,True,0.0072833071840085108,0.64886420899711084,certified_policy_from_LP_bound
2025-02-10,6,False,0.042244982916535168,35.027467959007481,hard_limit_feasible
2025-02-10,12,True,0.0065960504839512289,0.77213566699356306,certified_policy_from_LP_bound
2025-02-10,18,True,0.0025579213589960832,0.60844850000285078,certified_policy_from_LP_bound
2025-02-11,0,True,0.0091092553840166329,0.79243283299729228,certified_policy_from_LP_bound
2025-02-11,6,False,0.12801837111885125,35.089165917001083,hard_limit_feasible
2025-02-11,12,True,0.0070253015553980525,0.63144662500417326,certified_policy_from_LP_bound
2025-02-11,18,True,0.0012732719410236332,0.62565420799364801,certified_policy_from_LP_bound
2025-02-12,0,True,0.010250444322057047,0.58791595800721552,certified_policy_from_LP_bound
2025-02-12,6,False,0.055908854681594192,35.059165792001295,hard_limit_feasible
2025-02-12,12,True,0.0089347477757874254,0.53751845798979048,certified_policy_from_LP_bound
2025-02-12,18,True,0.0012643017377155054,0.75766770799236838,certified_policy_from_LP_bound
2025-02-13,0,True,0.014526393690594342,0.64525608299300075,certified_policy_from_LP_bound
2025-02-13,6,False,0.045533709565866172,35.038897541991901,hard_limit_feasible
2025-02-13,12,False,0.15462940688416246,8.0367236669990234,hard_limit_feasible
2025-02-13,18,True,0.0001012066689940121,0.38941470799909439,certified_policy_from_LP_bound
2025-02-14,0,True,0.014790356725952882,0.93753825000021607,certified_policy_from_LP_bound
2025-02-14,6,True,0.01200257815141167,0.43180229200515896,certified_policy_from_LP_bound
2025-02-14,12,True,0.023597274351685814,0.28054083300230559,certified_policy_from_LP_bound
2025-02-14,18,True,0.02782405751682376,0.92138516700651962,certified_policy_from_LP_bound
2025-02-15,0,True,0.017233516277267498,1.0481428339990089,certified_policy_from_LP_bound
2025-02-15,6,True,0.0033720657311477301,0.48835437500383705,certified_policy_from_LP_bound
2025-02-15,12,True,0.0010940543138623713,0.47720979100267868,certified_policy_from_LP_bound
2025-02-15,18,True,0.0036841313710340019,0.63785937501234002,certified_policy_from_LP_bound
2025-02-16,0,True,0.010975046565493966,0.6801440840063151,certified_policy_from_LP_bound
2025-02-16,6,True,0.022649426979322627,15.167866540999967,Interrupted by user
2025-02-16,12,True,0.0011534049708697462,0.60462149999511894,certified_policy_from_LP_bound
2025-02-16,18,True,0.0026674894612004419,0.45573108299868181,certified_policy_from_LP_bound
2025-02-17,0,True,0.016300912421997309,0.70519274999969639,certified_policy_from_LP_bound
2025-02-17,6,False,0.13627806239910534,35.024387957993895,hard_limit_feasible
2025-02-17,12,True,0.0077169606325391783,0.44020533400180284,certified_policy_from_LP_bound
2025-02-17,18,True,0.0026260041999297806,0.53729533300793264,certified_policy_from_LP_bound
2025-02-18,0,True,0.019087270353843878,0.67355970799690112,certified_policy_from_LP_bound
2025-02-18,6,False,0.062395714732809436,35.039820874997531,hard_limit_feasible
2025-02-18,12,True,0.0046773239534256966,0.64560049999272451,certified_policy_from_LP_bound
2025-02-18,18,True,0.0023753220511954797,0.54184012500627432,certified_policy_from_LP_bound
2025-02-19,0,True,0.010987728719188884,0.65549529100826476,certified_policy_from_LP_bound
2025-02-19,6,False,0.084015829589964147,35.104894083997351,hard_limit_feasible
2025-02-19,12,True,0.022525839245413969,0.94468866700481158,certified_policy_from_LP_bound
2025-02-19,18,True,0.0014983820483829905,0.5126391249941662,certified_policy_from_LP_bound
2025-02-20,0,True,0.006052858467293901,0.64728154199838173,certified_policy_from_LP_bound
2025-02-20,6,False,0.3365975688756721,35.034507999997004,hard_limit_feasible
2025-02-20,12,True,0.02986261283316833,2.3085417499969481,Interrupted by user
2025-02-20,18,False,0.11315980360950179,8.0241022080008406,hard_limit_feasible
2025-02-21,0,True,0.015433277176859857,0.4107412079902133,certified_policy_from_LP_bound
2025-02-21,6,False,0.048879043438271874,35.023471792010241,hard_limit_feasible
2025-02-21,12,True,0.014341578345669717,0.3998700420052046,certified_policy_from_LP_bound
2025-02-21,18,True,9.3341709152536755e-05,0.40663425000093412,certified_policy_from_LP_bound
2025-02-22,0,True,0.012102251806318487,0.3910348339995835,certified_policy_from_LP_bound
2025-02-22,6,False,0.036851589366579646,35.023367499990854,hard_limit_feasible
2025-02-22,12,True,0.0036082511871315861,0.52422199999273289,certified_policy_from_LP_bound
2025-02-22,18,True,0.001613170952294967,0.50817454099887982,certified_policy_from_LP_bound
2025-02-23,0,True,0.010630517282942715,0.63024529200629331,certified_policy_from_LP_bound
2025-02-23,6,False,0.048089645212675593,35.024260874997708,hard_limit_feasible
2025-02-23,12,True,0.0092817374092781686,0.57114770899352152,certified_policy_from_LP_bound
2025-02-23,18,True,0.0022663839990429602,0.5888870409980882,certified_policy_from_LP_bound
2025-02-24,0,True,0.010333698317481311,0.63570054099545814,certified_policy_from_LP_bound
2025-02-24,6,False,0.054941824188149982,35.033146083005704,hard_limit_feasible
2025-02-24,12,True,0.0083036523826680048,0.55693095800234005,certified_policy_from_LP_bound
2025-02-24,18,True,0.0027670665007927665,0.46757383400108665,certified_policy_from_LP_bound
2025-02-25,0,True,0.02446592574707036,0.55193687499559019,certified_policy_from_LP_bound
2025-02-25,6,False,0.12016088376731404,35.025355250007124,hard_limit_feasible
2025-02-25,12,True,0.0053167395245833715,0.57243250000465196,certified_policy_from_LP_bound
2025-02-25,18,True,0.0034801945021779072,0.50597562499751803,certified_policy_from_LP_bound
2025-02-26,0,True,0.025699405284732548,0.57052741599909496,certified_policy_from_LP_bound
2025-02-26,6,False,0.055563239613116266,35.036744083001395,hard_limit_feasible
2025-02-26,12,True,0.011322382620520145,0.62281466700369492,certified_policy_from_LP_bound
2025-02-26,18,True,0.0020547476820325229,0.57961108299787156,certified_policy_from_LP_bound
2025-02-27,0,True,0.015692701000492502,0.61171691700292286,certified_policy_from_LP_bound
2025-02-27,6,False,0.42196368079185109,35.025576750005712,hard_limit_feasible
2025-02-27,12,False,0.09710830757507713,8.0272703340015141,hard_limit_feasible
2025-02-27,18,False,0.056488719627029865,8.0514077920088312,hard_limit_feasible
2025-02-28,0,True,0.0052916048650381723,0.43009541601350065,certified_policy_from_LP_bound
2025-02-28,6,False,0.054007915934324691,35.055398457989213,hard_limit_feasible
2025-02-28,12,True,0.026141289951018963,0.31883437500800937,certified_policy_from_LP_bound
2025-02-28,18,False,0.060073315086584242,8.0269762499956414,hard_limit_feasible
2025-03-01,0,True,0.024347487594327873,0.98363395799242426,certified_policy_from_LP_bound
2025-03-01,6,True,0.0027478678509011583,0.48125941600301303,certified_policy_from_LP_bound
2025-03-01,12,True,0.00089405901160328474,0.49583420800627209,certified_policy_from_LP_bound
2025-03-01,18,True,0.0043660821571012056,0.47071574999426957,certified_policy_from_LP_bound
2025-03-02,0,True,0.010472930901314469,1.1829810829949565,certified_policy_from_LP_bound
2025-03-02,6,False,0.0609769953003245,35.038625750006759,hard_limit_feasible
2025-03-02,12,True,0.0031294465376144236,0.53470916699734516,certified_policy_from_LP_bound
2025-03-02,18,True,0.004469445441714329,0.5454288750042906,certified_policy_from_LP_bound
2025-03-03,0,True,0.0099762857270097541,1.2504543340037344,certified_policy_from_LP_bound
2025-03-03,6,False,0.061378030588104003,35.056763249987853,hard_limit_feasible
2025-03-03,12,True,0.0087601256248019607,0.54207370799849741,certified_policy_from_LP_bound
2025-03-03,18,True,0.0035212015624047563,0.51034104199788999,certified_policy_from_LP_bound
2025-03-04,0,True,0.011400381739274039,1.1988672920124372,certified_policy_from_LP_bound
2025-03-04,6,False,0.049297606888107595,35.128651125007309,hard_limit_feasible
2025-03-04,12,True,0.0064806156365755201,0.5017494589992566,certified_policy_from_LP_bound
2025-03-04,18,True,0.0035953187565389223,0.48678083300183062,certified_policy_from_LP_bound
2025-03-05,0,True,0.018722932495599587,0.63808983299531974,certified_policy_from_LP_bound
2025-03-05,6,False,0.045893061465438832,35.049929083004827,hard_limit_feasible
2025-03-05,12,True,0.0037019011260049162,0.65859720901062246,certified_policy_from_LP_bound
2025-03-05,18,True,0.0043493117879242638,0.44790445800754242,certified_policy_from_LP_bound
2025-03-06,0,True,0.022332816271114931,0.63982220800244249,certified_policy_from_LP_bound
2025-03-06,6,False,0.17976241657890335,35.024645541998325,hard_limit_feasible
2025-03-06,12,True,0.026518082087079401,1.3525397089979379,Interrupted by user
2025-03-06,18,False,0.059486452586204629,8.0482481660001213,hard_limit_feasible
2025-03-07,0,True,0.010628190153906323,0.2785373330116272,certified_policy_from_LP_bound
2025-03-07,6,True,0.0017477820524090094,0.40892587500275113,certified_policy_from_LP_bound
2025-03-07,12,True,0.025340494807510387,0.31563845799246337,certified_policy_from_LP_bound
2025-03-07,18,True,0.018533189671665156,0.3356119590025628,certified_policy_from_LP_bound
2025-03-08,0,True,0.0074529011498480364,0.332690499999444,certified_policy_from_LP_bound
2025-03-08,6,False,0.030373442897804026,35.048738249999587,hard_limit_feasible
2025-03-08,12,True,0.0073860355245339276,0.50538812500599306,certified_policy_from_LP_bound
2025-03-08,18,True,0.0080313764881940301,0.51070266700116917,certified_policy_from_LP_bound
2025-03-09,0,True,0.024506650335599733,0.61984720900363754,certified_policy_from_LP_bound
2025-03-09,6,True,0.028152245232159454,0.57832079099898692,certified_policy_from_LP_bound
2025-03-09,12,True,0.0078054815868707416,0.61670229100855067,certified_policy_from_LP_bound
2025-03-09,18,True,0.002573310996829841,0.59421833300439175,certified_policy_from_LP_bound
2025-03-10,0,True,0.012652292326449819,0.72642504099349026,certified_policy_from_LP_bound
2025-03-10,6,False,0.096621302856481614,35.024417249995167,hard_limit_feasible
2025-03-10,12,True,0.028108937829997883,0.58807625000190455,certified_policy_from_LP_bound
2025-03-10,18,True,0.0030031210572170949,0.57546170899877325,certified_policy_from_LP_bound
2025-03-11,0,True,0.015759244621179554,0.64775312499841675,certified_policy_from_LP_bound
2025-03-11,6,False,0.037820092534621576,35.070906791996094,hard_limit_feasible
2025-03-11,12,True,0.027304442370346179,0.53771537500142585,certified_policy_from_LP_bound
2025-03-11,18,True,0.0057730775202122853,0.5385238750022836,certified_policy_from_LP_bound
2025-03-12,0,True,0.023312569418557274,0.69057883399364073,certified_policy_from_LP_bound
2025-03-12,6,False,0.14168485408595535,35.0236451249948,hard_limit_feasible
2025-03-12,12,True,0.01913388740045447,0.66018754200194962,certified_policy_from_LP_bound
2025-03-12,18,True,0.0023597138335025429,0.53506941699015442,certified_policy_from_LP_bound
2025-03-13,0,True,0.019300668173514442,0.58075833300244994,certified_policy_from_LP_bound
2025-03-13,6,False,0.32177736089099335,35.074276709012338,hard_limit_feasible
2025-03-13,12,False,0.24366695008509598,8.0367339999938849,hard_limit_feasible
2025-03-13,18,True,0.026910287775435204,0.26534154098771978,certified_policy_from_LP_bound
2025-03-14,0,True,0.0076658180972769734,0.24727237499610055,certified_policy_from_LP_bound
2025-03-14,6,False,2.4616360066781526,35.033092875004513,hard_limit_feasible
2025-03-14,12,True,0.024338164574737989,0.84560595899529289,certified_policy_from_LP_bound
2025-03-14,18,True,0.024725833991238077,0.7996565829962492,certified_policy_from_LP_bound
2025-03-15,0,True,0.012719554705715655,0.42374083399772644,certified_policy_from_LP_bound
2025-03-15,6,True,0.029953254534550954,7.1268407500028843,Interrupted by user
2025-03-15,12,True,0.01063750182998164,0.46948258399788756,certified_policy_from_LP_bound
2025-03-15,18,True,0.0058531657980695866,0.56822279200423509,certified_policy_from_LP_bound
2025-03-16,0,True,0.016103186574518615,0.66769745800411329,certified_policy_from_LP_bound
2025-03-16,6,False,0.086818034866622013,35.025896082996042,hard_limit_feasible
2025-03-16,12,True,0.0067485830456416405,0.41701045799709391,certified_policy_from_LP_bound
2025-03-16,18,True,0.0069693637842224571,0.45922470898949541,certified_policy_from_LP_bound
2025-03-17,0,True,0.017226555626108982,0.73025999999663327,certified_policy_from_LP_bound
2025-03-17,6,False,0.27082625589398457,35.047901832993375,hard_limit_feasible
2025-03-17,12,True,0.01083869540841456,0.66577891699853353,certified_policy_from_LP_bound
2025-03-17,18,True,0.0081592785837837391,0.48710491700330749,certified_policy_from_LP_bound
2025-03-18,0,True,0.015440637289165822,0.69333120799274184,certified_policy_from_LP_bound
2025-03-18,6,False,0.2806397034780761,35.042956417004461,hard_limit_feasible
2025-03-18,12,True,0.0056922938928974558,0.64409287499438506,certified_policy_from_LP_bound
2025-03-18,18,True,0.0096055122634069474,0.39500712500012014,certified_policy_from_LP_bound
2025-03-19,0,True,0.020278928915457944,1.1671323329937877,certified_policy_from_LP_bound
2025-03-19,6,False,0.062164581743685415,35.037323374999687,hard_limit_feasible
2025-03-19,12,True,0.024716950438362008,0.63646704200073145,certified_policy_from_LP_bound
2025-03-19,18,True,0.0095982500323254834,0.60837941701174714,certified_policy_from_LP_bound
2025-03-20,0,True,0.022732659429005694,0.57724450000387151,certified_policy_from_LP_bound
2025-03-20,6,False,0.055102184877931934,35.024689832993317,hard_limit_feasible
2025-03-20,12,True,0.019415566673592576,0.55793987501238007,certified_policy_from_LP_bound
2025-03-20,18,True,0.016200722581499225,0.24001362500712276,certified_policy_from_LP_bound
2025-03-21,0,True,0.0037817016722286188,0.2278902910038596,certified_policy_from_LP_bound
2025-03-21,6,True,0.0057400321306607174,0.44326170800195541,certified_policy_from_LP_bound
2025-03-21,12,True,0.01325444236877152,0.24450029199942946,certified_policy_from_LP_bound
2025-03-21,18,True,0.016190311623380853,0.2691576659999555,certified_policy_from_LP_bound
2025-03-22,0,True,0.0086854597389396902,0.27457595799933188,certified_policy_from_LP_bound
2025-03-22,6,True,0.015005251576963557,0.47566195900435559,certified_policy_from_LP_bound
2025-03-22,12,True,0.0047208330531835988,0.46062099999107886,certified_policy_from_LP_bound
2025-03-22,18,True,0.0033874970237379068,0.56744366700877436,certified_policy_from_LP_bound
2025-03-23,0,True,0.021891970694260316,0.63535408300231211,certified_policy_from_LP_bound
2025-03-23,6,False,0.20050900362890961,35.070428291990538,hard_limit_feasible
2025-03-23,12,True,0.013252732843904306,0.58303437501308508,certified_policy_from_LP_bound
2025-03-23,18,True,0.0043486533243262083,0.544780708005419,certified_policy_from_LP_bound
2025-03-24,0,True,0.01911587255963525,0.65265979099785909,certified_policy_from_LP_bound
2025-03-24,6,False,0.21472277487221639,35.05325879099837,hard_limit_feasible
2025-03-24,12,True,0.0058846501080702524,0.51396133399975952,certified_policy_from_LP_bound
2025-03-24,18,True,0.003705665823230328,0.59079116699285805,certified_policy_from_LP_bound
2025-03-25,0,True,0.019591789226768339,0.68480854199151509,certified_policy_from_LP_bound
2025-03-25,6,False,0.21253287356310349,35.032579041988356,hard_limit_feasible
2025-03-25,12,True,0.025262413105555839,0.56604987499304116,certified_policy_from_LP_bound
2025-03-25,18,True,0.006763148766607747,0.50668041700555477,certified_policy_from_LP_bound
2025-03-26,0,True,0.025918962147858531,0.52919029199983925,certified_policy_from_LP_bound
2025-03-26,6,False,0.14225646274179318,35.02384179100045,hard_limit_feasible
2025-03-26,12,True,0.023627627954234186,0.53950720799912233,certified_policy_from_LP_bound
2025-03-26,18,True,0.0044227266041421635,0.47553333299583755,certified_policy_from_LP_bound
2025-03-27,0,True,0.026786371102732593,1.0142156670044642,certified_policy_from_LP_bound
2025-03-27,6,False,0.46126328077199691,35.024648958002217,hard_limit_feasible
2025-03-27,12,True,0.018501238077560992,0.52218920800078195,certified_policy_from_LP_bound
2025-03-27,18,True,0.017271463060771385,0.80068512499565259,certified_policy_from_LP_bound
2025-03-28,0,True,0.011206323455160736,0.24343791599676479,certified_policy_from_LP_bound
2025-03-28,6,True,0.027816489141227675,5.1753610419982579,Interrupted by user
2025-03-28,12,True,0.013645059946542169,0.27319633300066926,certified_policy_from_LP_bound
2025-03-28,18,True,0.011961784305256764,0.25614241600851528,certified_policy_from_LP_bound
2025-03-29,0,True,0.005928859845145365,0.25453408299654257,certified_policy_from_LP_bound
2025-03-29,6,True,0.025072530904887574,0.40615154200349934,certified_policy_from_LP_bound
2025-03-29,12,True,0.013561190267825075,0.39958545799890999,certified_policy_from_LP_bound
2025-03-29,18,True,0.0070878725276200408,0.45736029199906625,certified_policy_from_LP_bound
2025-03-30,0,True,0.022154153297265441,1.2124394999991637,certified_policy_from_LP_bound
2025-03-30,6,False,0.15450670530859364,35.107097708998481,hard_limit_feasible
2025-03-30,12,True,0.0064555033722029304,0.52004454199050087,certified_policy_from_LP_bound
2025-03-30,18,True,0.0026169777596615805,0.58508979200269096,certified_policy_from_LP_bound
2025-03-31,0,True,0.027168145060782616,0.9928198749985313,certified_policy_from_LP_bound
2025-03-31,6,False,0.057076641871845059,35.024333209003089,hard_limit_feasible
2025-03-31,12,True,0.026962420892404981,1.3959626249998109,Interrupted by user
2025-03-31,18,True,0.0037760443939526137,0.40236958301102277,certified_policy_from_LP_bound
2025-04-01,0,True,0.022323404877545625,1.3151191670040134,certified_policy_from_LP_bound
2025-04-01,6,False,0.27588997960548889,35.025211000000127,hard_limit_feasible
2025-04-01,12,True,0.020890748989444131,0.57391266700869892,certified_policy_from_LP_bound
2025-04-01,18,True,0.0012549864502310946,0.57583433399850037,certified_policy_from_LP_bound
2025-04-02,0,True,0.027177275258330597,1.0295529579889262,certified_policy_from_LP_bound
2025-04-02,6,False,0.090395467964357948,35.021841957990546,hard_limit_feasible
2025-04-02,12,True,0.02737660327472044,1.4848498750070576,Interrupted by user
2025-04-02,18,True,0.0070604516626308874,0.42678837499988731,certified_policy_from_LP_bound
2025-04-03,0,True,0.02477851656112888,1.189482957997825,certified_policy_from_LP_bound
2025-04-03,6,False,0.036591209288542412,35.03402329099481,hard_limit_feasible
2025-04-03,12,True,0.018584895496196855,0.50984795799013227,certified_policy_from_LP_bound
2025-04-03,18,True,0.0076626275076881909,0.24911287499708124,certified_policy_from_LP_bound
2025-04-04,0,True,0.007447212204982275,0.19818154200038407,certified_policy_from_LP_bound
2025-04-04,6,True,0,0.41598550000344403,certified_policy_from_LP_bound
2025-04-04,12,True,0.021336576258153415,0.30654950000462122,certified_policy_from_LP_bound
2025-04-04,18,True,0,0.29675066699564923,certified_policy_from_LP_bound
2025-04-05,0,True,0.0056902068417691489,0.19066912498965394,certified_policy_from_LP_bound
2025-04-05,6,True,0.025043036897552846,0.32807145800325088,certified_policy_from_LP_bound
2025-04-05,12,True,0.0060297811903549702,0.55425366699637379,certified_policy_from_LP_bound
2025-04-05,18,True,0.0037851708105160506,0.40790900000138208,certified_policy_from_LP_bound
2025-04-06,0,True,0.029585741575140032,1.2093784999888157,certified_policy_from_LP_bound
2025-04-06,6,False,0.18370957392518816,35.030492667006911,hard_limit_feasible
2025-04-06,12,True,0.023703880048872892,0.57579545800399501,certified_policy_from_LP_bound
2025-04-06,18,True,0.0068436120706811352,0.46907116699730977,certified_policy_from_LP_bound
2025-04-07,0,True,0.029952547570631705,0.98577020900847856,certified_policy_from_LP_bound
2025-04-07,6,False,0.042765090834418824,35.135654500001692,hard_limit_feasible
2025-04-07,12,True,0.018090136689321523,0.67628216701268684,certified_policy_from_LP_bound
2025-04-07,18,True,0.00125147898614113,0.47130662499694154,certified_policy_from_LP_bound
2025-04-08,0,True,0.021408938703715477,1.0636004170082742,certified_policy_from_LP_bound
2025-04-08,6,False,0.43452290811037503,35.030583375002607,hard_limit_feasible
2025-04-08,12,True,0.020456749014769699,0.61044816598587204,certified_policy_from_LP_bound
2025-04-08,18,True,0.0042498578895715884,0.49381741699471604,certified_policy_from_LP_bound
2025-04-09,0,True,0.028840758916052148,0.94377879200328607,certified_policy_from_LP_bound
2025-04-09,6,False,0.13958747241545069,35.02624812501017,hard_limit_feasible
2025-04-09,12,True,0.015390983871285662,0.63214624999091029,certified_policy_from_LP_bound
2025-04-09,18,True,0.011263902006476926,0.5106094169896096,certified_policy_from_LP_bound
2025-04-10,0,True,0.023802676958078813,1.1420699580048677,certified_policy_from_LP_bound
2025-04-10,6,False,4.7069994107105506,35.034085332998075,hard_limit_feasible
2025-04-10,12,True,0.023362706590059158,0.47648829199897591,certified_policy_from_LP_bound
2025-04-10,18,True,0.0070938016073673529,0.29640937500516884,certified_policy_from_LP_bound
2025-04-11,0,True,0.0051092335178972905,0.19459016600740142,certified_policy_from_LP_bound
2025-04-11,6,False,0.24977393193920491,35.044442291007726,hard_limit_feasible
2025-04-11,12,False,0.04018167316740482,8.0306401249981718,hard_limit_feasible
2025-04-11,18,True,0.01524305237581591,0.25841529200260993,certified_policy_from_LP_bound
2025-04-12,0,True,0.0067017188722593357,0.27322087499487679,certified_policy_from_LP_bound
2025-04-12,6,True,3.4940735709560517e-16,0.35175470799731556,certified_policy_from_LP_bound
2025-04-12,12,True,0.008879067709012551,0.28248312500363681,certified_policy_from_LP_bound
2025-04-12,18,True,1.16928192414892e-16,0.54954441600420978,certified_policy_from_LP_bound
2025-04-13,0,True,0.024766870387229533,1.0772586249950109,certified_policy_from_LP_bound
2025-04-13,6,False,0.098874421140466434,35.023799791000783,hard_limit_feasible
2025-04-13,12,True,0.014419006265384317,0.40427483301027678,certified_policy_from_LP_bound
2025-04-13,18,True,0.005485329115812872,0.51005208300193772,certified_policy_from_LP_bound
2025-04-14,0,True,0.024681427658441071,1.1384755000035511,certified_policy_from_LP_bound
2025-04-14,6,False,0.065760386228463433,35.029938874999061,hard_limit_feasible
2025-04-14,12,True,0.028073176265478332,1.4414948750054464,Interrupted by user
2025-04-14,18,True,0.00057497773849415597,0.42643512500217184,certified_policy_from_LP_bound
2025-04-15,0,True,0.025818786835912943,1.0501906249992317,certified_policy_from_LP_bound
2025-04-15,6,False,0.072394713325705323,35.111104041992803,hard_limit_feasible
2025-04-15,12,True,0.023291772877502392,0.49325654200220015,certified_policy_from_LP_bound
2025-04-15,18,True,0.00037067225110338603,0.62205262499628589,certified_policy_from_LP_bound
2025-04-16,0,True,0.019397905360743241,1.1593691659945762,certified_policy_from_LP_bound
2025-04-16,6,False,0.070358075967123346,35.024903208002797,hard_limit_feasible
2025-04-16,12,False,0.032857371913826844,8.0288394590024836,hard_limit_feasible
2025-04-16,18,True,0.00027551851394587527,0.45768008301092777,certified_policy_from_LP_bound
2025-04-17,0,True,0.022905103659356382,1.1440213750029216,certified_policy_from_LP_bound
2025-04-17,6,False,0.070517900216480037,35.034735667009954,hard_limit_feasible
2025-04-17,12,False,0.098967587258325898,8.093252750011743,hard_limit_feasible
2025-04-17,18,True,0.0044783072670478447,0.2215304169949377,certified_policy_from_LP_bound
2025-04-18,0,True,0.0096735788642778667,0.18946620800124947,certified_policy_from_LP_bound
2025-04-18,6,True,0.015356821595811745,0.33343637498910539,certified_policy_from_LP_bound
2025-04-18,12,False,0.055323858426078093,8.0232526250038063,hard_limit_feasible
2025-04-18,18,True,0.012418833440697108,0.27983975000097416,certified_policy_from_LP_bound
2025-04-19,0,True,0.0088031950276941939,0.20966504099487793,certified_policy_from_LP_bound
2025-04-19,6,True,0.0060909593153803373,0.48335191699152347,certified_policy_from_LP_bound
2025-04-19,12,True,0.019659688864996833,0.48402066600101534,certified_policy_from_LP_bound
2025-04-19,18,True,0.029959221107840141,0.29388462500355672,certified_policy_from_LP_bound
2025-04-20,0,True,0.02490177596746046,1.060056500005885,certified_policy_from_LP_bound
2025-04-20,6,False,0.099508130013491777,35.029499707990908,hard_limit_feasible
2025-04-20,12,False,0.040779584281096279,8.0271130420005647,hard_limit_feasible
2025-04-20,18,True,0.026522943221138705,0.37913137499708682,certified_policy_from_LP_bound
2025-04-21,0,True,0.020492414531268408,1.216677709002397,certified_policy_from_LP_bound
2025-04-21,6,True,0.028263417726903869,0.60010591699392535,certified_policy_from_LP_bound
2025-04-21,12,True,0.004404440566583739,0.53503783300402574,certified_policy_from_LP_bound
2025-04-21,18,True,0.021746023924627988,0.42184437499963678,certified_policy_from_LP_bound
2025-04-22,0,True,0.020600606345825209,0.54601066700706724,certified_policy_from_LP_bound
2025-04-22,6,False,0.052775390058245379,35.023612083008629,hard_limit_feasible
2025-04-22,12,True,0.029275398368666428,2.3002659159974428,Interrupted by user
2025-04-22,18,True,0.00016259987446536653,0.51130624998768326,certified_policy_from_LP_bound
2025-04-23,0,True,0.020333135383359388,0.52388291599345393,certified_policy_from_LP_bound
2025-04-23,6,False,0.037651557828136478,35.024848499990185,hard_limit_feasible
2025-04-23,12,True,0.026478093093819703,2.1357050420047017,Interrupted by user
2025-04-23,18,True,0.00073239343726119906,0.47948370801168494,certified_policy_from_LP_bound
2025-04-24,0,True,0.017199947586219282,0.96714812501159031,certified_policy_from_LP_bound
2025-04-24,6,False,0.095095055751022353,35.023336750004091,hard_limit_feasible
2025-04-24,12,False,0.12167601511922026,8.0301245419977931,hard_limit_feasible
2025-04-24,18,True,0.011788637809044416,0.28721354200388305,certified_policy_from_LP_bound
2025-04-25,0,True,0.0044462390401815077,0.21548891699058004,certified_policy_from_LP_bound
