group,slot,mean_kw,std_kw,n,grouping,series
1,54,6427.9319354838717,1270.5906650567927,31,month,load_kw
1,55,6436.150393548387,1226.9574502161308,31,month,load_kw
1,56,6402.2005193548384,1247.166558040313,31,month,load_kw
1,57,6373.713548387097,1246.6368101296875,31,month,load_kw
1,58,6363.5335999999998,1227.9756793347383,31,month,load_kw
1,59,6364.8042870967747,1238.6366782917789,31,month,load_kw
1,60,6351.3245161290324,1265.624858101954,31,month,load_kw
1,61,6304.4072999999999,1246.5638146345464,31,month,load_kw
1,62,6290.2587967741938,1228.1620810978209,31,month,load_kw
1,63,6301.7870967741937,1234.8258290549682,31,month,load_kw
1,64,6266.4460290322586,1246.1218014855747,31,month,load_kw
1,65,6226.8835451612904,1260.2129530303919,31,month,load_kw
1,66,6216.4129032258061,1265.6188343631047,31,month,load_kw
1,67,6221.4636,1254.4307178348663,31,month,load_kw
1,68,6200.6924483870971,1275.8161447629161,31,month,load_kw
1,69,6176.0258064516129,1304.1204990587187,31,month,load_kw
1,70,6186.7441903225808,1256.2345447428472,31,month,load_kw
1,71,6073.3558709677418,1161.5366053406681,31,month,load_kw
1,72,5874.8029032258073,1090.4679640661725,31,month,load_kw
1,73,5807.2126290322585,1092.1082871921287,31,month,load_kw
1,74,5802.5056354838707,1090.9138595577767,31,month,load_kw
1,75,5778.5790322580651,1067.0240793295304,31,month,load_kw
1,76,5744.5187709677421,1073.4717598878055,31,month,load_kw
1,77,5825.8448322580643,1139.1096778798276,31,month,load_kw
1,78,5965.6770967741932,1218.6002027687164,31,month,load_kw
1,79,5969.2231032258069,1244.3702118072965,31,month,load_kw
1,80,5928.7696548387103,1250.6046569573116,31,month,load_kw
1,81,5904.2380645161293,1262.0508764478536,31,month,load_kw
1,82,5867.5675354838704,1239.7700506102572,31,month,load_kw
1,83,5861.0197290322585,1242.3667291973311,31,month,load_kw
1,84,5864.6400000000003,1252.1961847197374,31,month,load_kw
1,85,5810.9317677419358,1229.2146690322913,31,month,load_kw
1,86,5763.1405225806457,1238.1621923809043,31,month,load_kw
1,87,5750.8290322580651,1271.6532827291012,31,month,load_kw
1,88,5739.977461290322,1253.4379101274815,31,month,load_kw
1,89,5712.2753870967745,1243.1608809719369,31,month,load_kw
1,90,5677.018064516129,1253.1582097362896,31,month,load_kw
1,91,5655.4628548387091,1251.49856748976,31,month,load_kw
1,92,5627.0792258064521,1221.0262323059942,31,month,load_kw
1,93,5608.8654838709672,1203.3996852939554,31,month,load_kw
1,94,5636.0948161290326,1254.8876831650903,31,month,load_kw
1,95,5628.520019354839,1259.8520767484717,31,month,load_kw
1,96,5574.119677419355,1226.6653758339689,31,month,load_kw
1,97,5540.3513548387091,1266.3769941588762,31,month,load_kw
1,98,5522.8230387096773,1293.6001315774938,31,month,load_kw
1,99,5515.7909677419348,1258.7593777429026,31,month,load_kw
1,100,5508.2091806451608,1243.0876772865979,31,month,load_kw
1,101,5404.7191645161292,1399.3673978573736,31,month,load_kw
1,102,5262.2883870967744,1611.986164891202,31,month,load_kw
1,103,5241.6006516129037,1593.3966102468255,31,month,load_kw
1,104,5232.8695322580652,1533.8781717227639,31,month,load_kw
1,105,5262.8541935483872,1592.2836744579035,31,month,load_kw
1,106,5364.3591774193555,1671.5588164472297,31,month,load_kw
1,107,4823.3292129032261,1321.9017642870742,31,month,load_kw
1,108,3947.9845161290323,765.89047045835798,31,month,load_kw
1,109,3839.0390193548387,683.7597734941171,31,month,load_kw
1,110,3948.8100516129034,759.64963478885318,31,month,load_kw
1,111,3910.4612903225807,760.04012502736532,31,month,load_kw
1,112,3909.4098903225808,786.02059643113148,31,month,load_kw
1,113,3917.6596258064519,776.31768398018528,31,month,load_kw
1,114,3906.2741935483873,742.96658884400358,31,month,load_kw
1,115,3900.5950032258065,759.27413525790519,31,month,load_kw
1,116,3906.6350032258065,769.66264371590421,31,month,load_kw
1,117,3921.7938709677419,748.63341324343537,31,month,load_kw
1,118,3937.8251032258063,752.92774516379745,31,month,load_kw
1,119,3937.6805225806452,750.92445450680941,31,month,load_kw
1,120,3930.6877419354837,736.33000410463444,31,month,load_kw
1,121,3942.7496774193551,745.33904138692208,31,month,load_kw
1,122,3953.1071096774194,761.44380530529691,31,month,load_kw
1,123,3956.4251612903226,766.49319765570863,31,month,load_kw
1,124,3971.312616129032,745.800627755243,31,month,load_kw
1,125,4001.7659161290326,715.58661315018651,31,month,load_kw
1,126,4030.2458064516127,720.13954177772234,31,month,load_kw
1,127,4027.108793548387,748.13515466772844,31,month,load_kw
1,128,3989.2205645161289,742.94990468079448,31,month,load_kw
1,129,4024.9164516129035,729.32419812932937,31,month,load_kw
1,130,4169.455512903226,759.29667966965974,31,month,load_kw
1,131,3792.1952064516126,654.658178301774,31,month,load_kw
1,132,3118.623225806452,465.37920467354428,31,month,load_kw
1,133,3056.1727548387098,439.75353701265584,31,month,load_kw
1,134,3166.5993064516128,445.6956830543885,31,month,load_kw
1,135,3154.5470967741935,421.35762083368525,31,month,load_kw
1,136,3167.7786903225806,433.45975061035091,31,month,load_kw
1,137,3168.6271516129032,462.78410493812254,31,month,load_kw
1,138,3166.1780645161293,469.22605418866323,31,month,load_kw
1,139,3228.6798290322581,458.68129093114851,31,month,load_kw
1,140,3271.8338580645163,469.29176527300501,31,month,load_kw
1,141,3281.4341935483867,493.45994468159347,31,month,load_kw
1,142,3320.983535483871,507.44627558892336,31,month,load_kw
1,143,3331.2894870967739,394.21716360121002,31,month,load_kw
1,144,3305.8580645161292,440.64687348200067,31,month,load_kw
2,1,3140.6310214285718,490.25687982471982,28,month,load_kw
2,2,3158.0521285714285,471.19675902478423,28,month,load_kw
2,3,3165.6974999999998,452.97091515350081,28,month,load_kw
2,4,3208.1427785714286,425.61383371412353,28,month,load_kw
2,5,3246.2419071428571,441.68214808989387,28,month,load_kw
2,6,3270.1192857142855,472.24055037055615,28,month,load_kw
2,7,3303.3753714285713,490.9294794773819,28,month,load_kw
2,8,3303.3487071428572,471.96664696546088,28,month,load_kw
2,9,3291.9028571428571,448.77877722529462,28,month,load_kw
2,10,3333.4890142857143,475.64173322869323,28,month,load_kw
2,11,3342.0830607142857,476.08786770598033,28,month,load_kw
2,12,3324.5328571428572,458.46750321330899,28,month,load_kw
2,13,3381.2890750000001,443.97079709945359,28,month,load_kw
2,14,3462.2582714285713,436.24416873378328,28,month,load_kw
2,15,3491.8703571428568,426.56214916453575,28,month,load_kw
2,16,3447.0296678571431,426.43169704314022,28,month,load_kw
2,17,3453.0642428571432,452.11222295276326,28,month,load_kw
2,18,3511.6160714285716,478.33651708068822,28,month,load_kw
2,19,3512.3494785714283,435.76227480091109,28,month,load_kw
2,20,3534.3814785714285,430.7047303227647,28,month,load_kw
2,21,3587.5039285714288,447.095021852711,28,month,load_kw
2,22,3592.4651428571428,437.88422310951898,28,month,load_kw
2,23,3586.4757071428571,438.22584293503616,28,month,load_kw
2,24,3610.3707142857143,462.62997912441438,28,month,load_kw
2,25,3661.1714035714285,467.99030395728283,28,month,load_kw
2,26,3671.9338714285718,466.57369078423176,28,month,load_kw
2,27,3653.7246428571425,483.54617576801058,28,month,load_kw
2,28,3680.5763821428568,473.59627572863269,28,month,load_kw
2,29,3705.5756857142856,460.6710035973843,28,month,load_kw
2,30,3696.4853571428571,440.20321829373762,28,month,load_kw
2,31,3677.4622107142859,460.3481102606595,28,month,load_kw
2,32,3708.6334714285717,474.36740121001532,28,month,load_kw
2,33,3725.8303571428573,420.14379416330996,28,month,load_kw
2,34,3670.5237642857142,342.82166060735517,28,month,load_kw
2,35,4004.1838107142858,563.06123658458284,28,month,load_kw
2,36,4553.1967857142854,948.85057450640636,28,month,load_kw
2,37,4633.4977571428572,989.61891544604941,28,month,load_kw
2,38,4569.5862928571432,947.25954941688076,28,month,load_kw
2,39,4587.0364285714286,997.26173314811763,28,month,load_kw
2,40,4592.0811642857143,1020.6061949428465,28,month,load_kw
2,41,4646.2350107142856,902.27920604238602,28,month,load_kw
2,42,4732.8567857142853,724.65956537997431,28,month,load_kw
2,43,4756.6666357142849,715.96841888437984,28,month,load_kw
2,44,4784.0776071428572,761.79398655821603,28,month,load_kw
2,45,4753.5889285714284,726.69061984649534,28,month,load_kw
2,46,4634.4837749999997,678.80092660180856,28,month,load_kw
2,47,5144.8530392857137,1013.4629807911272,28,month,load_kw
2,48,5986.3014285714289,1539.4020504793755,28,month,load_kw
2,49,6073.639746428571,1609.5691473881211,28,month,load_kw
2,50,5967.9829071428567,1561.2181216073584,28,month,load_kw
2,51,6001.6507142857145,1617.2526447925072,28,month,load_kw
2,52,5953.6169571428572,1632.0303293471561,28,month,load_kw
2,53,5992.2079999999996,1467.1281326970213,28,month,load_kw
2,54,6123.2107142857139,1237.6735814420017,28,month,load_kw
2,55,6152.0324928571426,1200.6739649444614,28,month,load_kw
2,56,6146.8356357142857,1239.6108474482255,28,month,load_kw
2,57,6154.1282142857144,1239.9455237407979,28,month,load_kw
2,58,6137.4865392857146,1207.23604168425,28,month,load_kw
2,59,6091.476914285714,1219.5706367392074,28,month,load_kw
2,60,6055.9453571428576,1249.4212399124292,28,month,load_kw
2,61,6078.0969357142849,1209.7922193598934,28,month,load_kw
2,62,6090.9160428571431,1216.4745430664025,28,month,load_kw
2,63,6055.4028571428571,1269.6553549038333,28,month,load_kw
2,64,5995.4805500000002,1252.1936093582335,28,month,load_kw
2,65,5957.1634642857143,1258.3550026841222,28,month,load_kw
2,66,5952.454285714286,1302.8353097349116,28,month,load_kw
2,67,5953.8432785714294,1300.9486848787142,28,month,load_kw
2,68,5933.9697071428573,1260.3435892479833,28,month,load_kw
2,69,5924.2835714285711,1224.6163573747231,28,month,load_kw
2,70,5952.2766035714285,1217.1657873920724,28,month,load_kw
2,71,5811.2236392857139,1166.1325475119904,28,month,load_kw
2,72,5576.4482142857141,1094.0409355028505,28,month,load_kw
2,73,5548.3197464285713,1083.2825896925665,28,month,load_kw
2,74,5569.2247464285711,1095.9599531886643,28,month,load_kw
2,75,5518.2349999999997,1100.274317696038,28,month,load_kw
2,76,5458.5547892857139,1092.8375272758508,28,month,load_kw
2,77,5557.9601678571426,1162.9023061470891,28,month,load_kw
2,78,5730.3342857142861,1269.7563439303317,28,month,load_kw
2,79,5715.5012178571424,1278.120385616905,28,month,load_kw
2,80,5662.8856428571435,1243.8427107754578,28,month,load_kw
2,81,5656.835357142857,1225.0958183009143,28,month,load_kw
2,82,5630.7706678571431,1216.7596436953856,28,month,load_kw
2,83,5595.8282928571425,1213.4554590881166,28,month,load_kw
2,84,5568.1578571428572,1219.1028921251193,28,month,load_kw
2,85,5543.7417964285714,1259.4564509640834,28,month,load_kw
2,86,5504.9352857142858,1257.7251076854743,28,month,load_kw
2,87,5473.6500000000005,1220.8177419072658,28,month,load_kw
2,88,5488.327778571429,1247.7256504084842,28,month,load_kw
2,89,5485.8015964285714,1262.1004444053522,28,month,load_kw
2,90,5454.551071428571,1243.359367881551,28,month,load_kw
2,91,5439.2843107142853,1243.5311328868722,28,month,load_kw
2,92,5402.9516964285713,1237.0243169895596,28,month,load_kw
2,93,5364.6675000000005,1233.6341046248349,28,month,load_kw
2,94,5383.862453571428,1266.8889020157781,28,month,load_kw
2,95,5376.5931928571426,1277.9950162211667,28,month,load_kw
2,96,5340.0710714285715,1257.6895286267306,28,month,load_kw
2,97,5353.3582000000006,1260.0374527988597,28,month,load_kw
2,98,5355.3310892857135,1278.9107552969526,28,month,load_kw
2,99,5335.1828571428568,1258.0843352666727,28,month,load_kw
2,100,5333.8154964285714,1177.4507824293851,28,month,load_kw
2,101,5259.078092857143,1307.4167195253342,28,month,load_kw
2,102,5138.0225,1568.825737617801,28,month,load_kw
2,103,5101.4414178571433,1603.9536223671669,28,month,load_kw
2,104,5087.805017857143,1557.3874043308745,28,month,load_kw
2,105,5131.1224999999995,1589.7860594679726,28,month,load_kw
2,106,5226.4564249999994,1641.952829777541,28,month,load_kw
2,107,4684.0657892857143,1271.1610574547317,28,month,load_kw
2,108,3829.0907142857141,706.86713403386398,28,month,load_kw
2,109,3751.288292857143,662.89883454883648,28,month,load_kw
2,110,3876.056075,776.15521201057481,28,month,load_kw
2,111,3834.0964285714285,789.23756799047078,28,month,load_kw
2,112,3830.7590821428571,800.54066279532969,28,month,load_kw
2,113,3835.6469535714286,774.71013900291848,28,month,load_kw
2,114,3830.895,734.15602752033885,28,month,load_kw
2,115,3854.937885714286,759.70086525983982,28,month,load_kw
2,116,3860.7417892857143,774.92899452056088,28,month,load_kw
2,117,3849.4678571428572,741.49797925529276,28,month,load_kw
2,118,3868.8310928571432,701.55695998427507,28,month,load_kw
2,119,3873.7198178571425,718.583549652138,28,month,load_kw
2,120,3855.4303571428572,769.75537261537704,28,month,load_kw
2,121,3852.75155,762.4671291507683,28,month,load_kw
2,122,3854.0858000000003,738.95462022784579,28,month,load_kw
2,123,3861.8296428571425,718.87041622401603,28,month,load_kw
2,124,3887.5628428571431,698.18140010054765,28,month,load_kw
2,125,3875.0912035714287,706.5712876093304,28,month,load_kw
2,126,3853.5778571428568,732.44663273855861,28,month,load_kw
2,127,3904.4440714285715,714.89980995769565,28,month,load_kw
2,128,3916.7855142857143,696.24245115441488,28,month,load_kw
2,129,3936.2142857142858,720.54501610948057,28,month,load_kw
2,130,4040.9523999999997,756.87094379594555,28,month,load_kw
2,131,3658.5112321428569,643.50318915897526,28,month,load_kw
2,132,3001.3007142857141,462.17062642795059,28,month,load_kw
2,133,2917.3341642857145,455.10540993970972,28,month,load_kw
2,134,3016.3486857142857,481.59731272692625,28,month,load_kw
2,135,3012.5535714285716,476.59361499440917,28,month,load_kw
2,136,3018.7350821428568,472.29919821116459,28,month,load_kw
2,137,3044.2798178571429,449.7794090012365,28,month,load_kw
2,138,3072.7978571428571,419.39906825659176,28,month,load_kw
2,139,3094.0037571428575,432.75695171190529,28,month,load_kw
2,140,3103.5359892857145,441.24725823818858,28,month,load_kw
2,141,3108.8789285714288,452.94351228495549,28,month,load_kw
2,142,3120.1464821428572,485.21227328920315,28,month,load_kw
2,143,3118.0296607142855,379.65131594988901,28,month,load_kw
2,144,3115.0357142857142,429.71506388431447,28,month,load_kw
3,1,3150.5887387096773,449.57184960240397,31,month,load_kw
3,2,3140.0388677419355,433.91057091324427,31,month,load_kw
3,3,3138.8951612903224,469.67157701860117,31,month,load_kw
3,4,3146.3484935483871,458.85598510972324,31,month,load_kw
3,5,3158.7489741935483,435.03306319527326,31,month,load_kw
3,6,3172.8483870967743,440.37435792816683,31,month,load_kw
3,7,3185.3586806451613,462.39123952311525,31,month,load_kw
3,8,3190.4681354838708,472.13637746615092,31,month,load_kw
3,9,3202.4996774193551,446.17406533387742,31,month,load_kw
3,10,3242.4514354838711,444.55692474155927,31,month,load_kw
3,11,3276.4380612903224,455.99112348860308,31,month,load_kw
3,12,3291.063225806452,458.00684900546406,31,month,load_kw
3,13,3298.093480645161,460.48400338976842,31,month,load_kw
3,14,3274.6787322580644,463.56906323208727,31,month,load_kw
3,15,3245.4609677419353,459.31933983779987,31,month,load_kw
3,16,3267.2260612903224,433.80466746359826,31,month,load_kw
3,17,3300.3747967741933,428.43664161033621,31,month,load_kw
3,18,3306.4845161290323,444.10711463818956,31,month,load_kw
3,19,3289.0997516129032,450.98527472052115,31,month,load_kw
3,20,3311.5935451612904,452.08809538808833,31,month,load_kw
3,21,3350.4461290322583,477.96331777433448,31,month,load_kw
3,22,3322.2859645161288,477.8837562275848,31,month,load_kw
3,23,3306.9479548387094,459.07847988181703,31,month,load_kw
3,24,3343.2103225806454,436.29904461262862,31,month,load_kw
3,25,3382.1939258064517,458.96094289562734,31,month,load_kw
3,26,3361.0424000000003,464.44674203157246,31,month,load_kw
3,27,3322.4774193548387,442.09121390626871,31,month,load_kw
3,28,3367.6210838709676,433.13786345994976,31,month,load_kw
3,29,3402.7245709677418,440.89291182878048,31,month,load_kw
3,30,3378.9958064516127,441.29247691883586,31,month,load_kw
3,31,3349.1583967741935,428.38545336104301,31,month,load_kw
3,32,3385.3589258064512,450.50839955834925,31,month,load_kw
3,33,3400.0335483870967,458.34344515547423,31,month,load_kw
3,34,3307.3510935483873,404.35644877529938,31,month,load_kw
3,35,3643.5733483870968,610.51614579506906,31,month,load_kw
3,36,4216.5654838709679,975.49351064589757,31,month,load_kw
3,37,4254.6019516129036,1009.1117043454994,31,month,load_kw
3,38,4187.6851354838709,947.70442690160098,31,month,load_kw
3,39,4237.8280645161294,967.88177918386771,31,month,load_kw
3,40,4202.3921935483868,981.64756031847185,31,month,load_kw
3,41,4241.4504516129036,887.94072318903159,31,month,load_kw
3,42,4354.3722580645162,750.71041264351572,31,month,load_kw
3,43,4363.2554193548385,732.50589290915673,31,month,load_kw
3,44,4397.1072387096774,769.14818171896673,31,month,load_kw
3,45,4384.5432258064511,748.66977127162943,31,month,load_kw
3,46,4221.9226903225808,659.38424639584741,31,month,load_kw
3,47,4736.503909677419,1004.078505852404,31,month,load_kw
3,48,5629.6970967741927,1578.6274860063168,31,month,load_kw
3,49,5702.4386677419352,1642.1476601680361,31,month,load_kw
3,50,5569.138383870968,1550.3912888853904,31,month,load_kw
3,51,5602.1009677419361,1567.6299298970507,31,month,load_kw
3,52,5570.1859290322573,1574.734404568585,31,month,load_kw
3,53,5655.5180548387098,1441.8123972304682,31,month,load_kw
3,54,5816.9125806451611,1258.0294211476607,31,month,load_kw
3,55,5791.4897451612906,1233.035818914524,31,month,load_kw
3,56,5757.2361580645156,1244.9965275020288,31,month,load_kw
3,57,5776.5964516129034,1228.19915714173,31,month,load_kw
3,58,5732.6961774193551,1240.8372901558116,31,month,load_kw
3,59,5704.8547387096778,1274.7765263012732,31,month,load_kw
3,60,5726.9445161290323,1288.0193676774657,31,month,load_kw
3,61,5743.8815645161294,1267.7607849698481,31,month,load_kw
3,62,5733.3400096774194,1257.9837531297808,31,month,load_kw
3,63,5693.9854838709671,1263.4724527898995,31,month,load_kw
3,64,5642.036232258065,1246.2898694467697,31,month,load_kw
3,65,5615.5833096774195,1244.9840409559383,31,month,load_kw
3,66,5626.3377419354838,1256.1505970217361,31,month,load_kw
3,67,5649.0868806451608,1246.5561380201366,31,month,load_kw
3,68,5640.9252774193546,1243.9687555987714,31,month,load_kw
3,69,5625.9712903225809,1264.3099170370688,31,month,load_kw
3,70,5646.1271483870969,1284.3655147433117,31,month,load_kw
3,71,5541.0168000000003,1197.0439152578056,31,month,load_kw
3,72,5348.7045161290325,1067.0593982618423,31,month,load_kw
3,73,5285.8822451612905,1083.3210212036417,31,month,load_kw
3,74,5287.1686935483876,1125.4752075288275,31,month,load_kw
3,75,5272.634193548387,1101.6484719690889,31,month,load_kw
3,76,5251.0004483870962,1056.5542947438005,31,month,load_kw
3,77,5341.9468516129036,1124.3202510323645,31,month,load_kw
3,78,5492.3161290322578,1260.0339993129219,31,month,load_kw
3,79,5515.9752774193548,1283.0264598963188,31,month,load_kw
3,80,5491.0319419354837,1259.8432878993981,31,month,load_kw
3,81,5482.4106451612906,1258.3602260506475,31,month,load_kw
3,82,5473.4894096774196,1272.0071988685108,31,month,load_kw
3,83,5448.6146322580644,1255.0957656907799,31,month,load_kw
3,84,5424.9577419354837,1214.1422561537279,31,month,load_kw
3,85,5431.2293419354837,1196.2641918388665,31,month,load_kw
3,86,5418.5962225806452,1235.6822020250061,31,month,load_kw
3,87,5387.9080645161284,1277.0317232040331,31,month,load_kw
3,88,5391.1466387096771,1233.6340086381717,31,month,load_kw
3,89,5407.4773967741939,1229.0549035311524,31,month,load_kw
3,90,5404.4548387096775,1270.033585054272,31,month,load_kw
3,91,5370.0541193548388,1260.8895107240519,31,month,load_kw
3,92,5343.311561290323,1247.5385945864316,31,month,load_kw
3,93,5348.7151612903217,1259.5741209416008,31,month,load_kw
3,94,5373.6389741935482,1261.558734068218,31,month,load_kw
3,95,5368.8806548387101,1252.4099460236212,31,month,load_kw
3,96,5343.4554838709673,1233.7325834686615,31,month,load_kw
3,97,5347.9487516129038,1221.1741156855044,31,month,load_kw
3,98,5334.7058612903229,1250.2117279786696,31,month,load_kw
3,99,5315.6329032258063,1276.4919239833143,31,month,load_kw
3,100,5335.7867290322583,1234.9838241515022,31,month,load_kw
3,101,5244.8838064516121,1342.6928872708515,31,month,load_kw
3,102,5104.2045161290325,1554.5989633639467,31,month,load_kw
3,103,5128.4116677419352,1591.9097100304364,31,month,load_kw
3,104,5115.7589419354845,1557.3741801270642,31,month,load_kw
3,105,5107.5890322580644,1598.6717390724814,31,month,load_kw
3,106,5240.4299129032261,1678.0466236518025,31,month,load_kw
3,107,4691.845041935484,1318.4707261155343,31,month,load_kw
3,108,3773.2477419354836,736.74546943843802,31,month,load_kw
3,109,3706.672141935484,650.42396299347604,31,month,load_kw
3,110,3875.7662032258063,732.12913691535027,31,month,load_kw
3,111,3846.5048387096772,736.01343394837102,31,month,load_kw
3,112,3809.5563709677417,778.00310988952151,31,month,load_kw
3,113,3823.9505387096774,792.15653721468323,31,month,load_kw
3,114,3859.1877419354837,764.80739560018071,31,month,load_kw
3,115,3854.6715129032259,755.69668094658493,31,month,load_kw
3,116,3827.5713580645161,749.37148547095319,31,month,load_kw
3,117,3827.7016129032259,741.11328333841459,31,month,load_kw
3,118,3883.9742032258064,745.65328301921454,31,month,load_kw
3,119,3896.4299129032261,746.09960034791504,31,month,load_kw
3,120,3855.157419354839,743.48980645317852,31,month,load_kw
3,121,3847.5182677419357,753.74488990386942,31,month,load_kw
3,122,3860.8933354838709,742.12306786813895,31,month,load_kw
3,123,3868.766451612903,717.54995304182319,31,month,load_kw
3,124,3866.0153967741935,722.7025835550171,31,month,load_kw
3,125,3881.4025774193551,757.21286325265044,31,month,load_kw
3,126,3908.3883870967743,772.2625902981307,31,month,load_kw
3,127,3911.6212612903223,726.15559634039528,31,month,load_kw
3,128,3915.5218419354837,705.28772174854419,31,month,load_kw
3,129,3970.7222580645162,728.84162411646821,31,month,load_kw
3,130,4028.1409322580644,736.83589197065373,31,month,load_kw
3,131,3631.6651709677417,622.13161480864642,31,month,load_kw
3,132,3019.0861290322582,468.32214300754868,31,month,load_kw
3,133,2941.5085645161289,454.59179714603567,31,month,load_kw
3,134,3037.3063774193552,461.66391181677807,31,month,load_kw
3,135,3047.7693548387097,430.91628651000178,31,month,load_kw
3,136,3066.8105999999998,449.18349291368224,31,month,load_kw
3,137,3044.3401677419351,459.49239810099823,31,month,load_kw
3,138,3000.9396774193551,454.6201582162401,31,month,load_kw
3,139,3032.9318806451615,486.07081953681148,31,month,load_kw
3,140,3096.5041290322579,454.22932280444149,31,month,load_kw
3,141,3128.0861290322582,417.42423872025307,31,month,load_kw
3,142,3107.8188129032255,474.56113421326222,31,month,load_kw
3,143,3120.0743322580647,400.56947281975306,31,month,load_kw
3,144,3169.7235483870963,425.64073267289939,31,month,load_kw
4,1,3159.8641833333331,479.04585155440634,30,month,load_kw
4,2,3163.7793033333337,429.59592116914069,30,month,load_kw
4,3,3156.6356666666666,430.82096731771856,30,month,load_kw
4,4,3202.6624066666668,452.79173124930401,30,month,load_kw
4,5,3221.1506333333332,440.85588631469676,30,month,load_kw
4,6,3199.9596666666671,428.27312058676586,30,month,load_kw
4,7,3210.8303766666668,448.62235112768531,30,month,load_kw
4,8,3238.7525833333334,455.39537912771118,30,month,load_kw
4,9,3259.8086666666663,433.90545539984521,30,month,load_kw
4,10,3269.9412466666668,436.33346828770277,30,month,load_kw
4,11,3287.17596,466.25872127446104,30,month,load_kw
4,12,3298.7433333333333,474.05651911206076,30,month,load_kw
4,13,3277.4052766666664,449.33921121292252,30,month,load_kw
4,14,3279.5651233333333,431.63767728477347,30,month,load_kw
4,15,3311.6173333333336,432.85199128358056,30,month,load_kw
4,16,3322.3944199999996,444.29636351137356,30,month,load_kw
4,17,3315.7938333333336,464.99989949219031,30,month,load_kw
4,18,3311.313333333333,478.07571514269091,30,month,load_kw
4,19,3322.0059799999999,455.05934431423594,30,month,load_kw
4,20,3332.2422300000003,437.71285510144673,30,month,load_kw
4,21,3348.7303333333334,430.44677006397166,30,month,load_kw
4,22,3390.1505299999999,430.60021333446525,30,month,load_kw
4,23,3407.5201666666667,429.92194575275977,30,month,load_kw
4,24,3392.136,435.91486511109889,30,month,load_kw
4,25,3383.6134733333333,429.98455133039846,30,month,load_kw
4,26,3384.8266833333332,443.12889792393599,30,month,load_kw
4,27,3390.2423333333336,454.3737348580467,30,month,load_kw
4,28,3397.9368433333334,420.50427133212219,30,month,load_kw
4,29,3413.5166333333332,430.48624337996199,30,month,load_kw
