date,month,weekday,series,n,mean_kw,std_kw,min_kw,max_kw,amplitude_kw,peak_first_slot,peak_tie_count,zero_points,all_zero
2025-01-06,1,1,pv_kw,144,1508.092042361111,2159.2565414787978,0,6048.5187999999998,6048.5187999999998,76,1,75,False
2025-01-06,1,1,net_load_kw,144,3776.3533791666664,1380.8078101371902,222.26519999999982,6337.9893000000002,6115.7241000000004,103,1,0,False
2025-01-07,1,2,load_kw,144,5288.6442562499997,1354.8641629153988,3294.7889,7373.5664999999999,4078.7775999999999,49,1,0,False
2025-01-07,1,2,pv_kw,144,1431.6900500000002,2018.2608724672164,0,5426.8125,5426.8125,72,1,75,False
2025-01-07,1,2,net_load_kw,144,3856.95420625,1216.2101965121763,1143.3874999999998,6570.8076000000001,5427.4201000000003,106,1,0,False
2025-01-08,1,3,load_kw,144,5278.9976645833331,1334.3691799262933,3041.4847,7400.2529000000004,4358.7682000000004,49,1,0,False
2025-01-08,1,3,pv_kw,144,1548.7476097222223,2241.388197658634,0,6346.5393000000004,6346.5393000000004,76,1,76,False
2025-01-08,1,3,net_load_kw,144,3730.2500548611115,1458.9081103959707,129.33419999999933,6527.8795,6398.5453000000007,104,1,0,False
2025-01-09,1,4,load_kw,144,5294.4424249999993,1345.1320277177156,2709.7800000000002,7450.7115000000003,4740.9315000000006,52,1,0,False
2025-01-09,1,4,pv_kw,144,1498.9609201388889,2152.6710716933053,0,6089.8125,6089.8125,72,1,77,False
2025-01-09,1,4,net_load_kw,144,3795.4815048611117,1346.3958270302219,469.78700000000026,6347.3900000000003,5877.6030000000001,105,1,0,False
2025-01-10,1,5,load_kw,144,3395.2766006944448,648.9681523117423,2352.9166,4631.46,2278.5434,57,1,0,False
2025-01-10,1,5,pv_kw,144,1499.8321541666667,2114.4321567834145,0,5738.2860000000001,5738.2860000000001,67,1,77,False
2025-01-10,1,5,net_load_kw,144,1895.4444465277779,1608.2001777126159,-1533.8770999999997,3678.0862000000002,5211.9632999999994,43,1,0,False
2025-01-11,1,6,load_kw,144,3400.4247902777774,604.89947241652499,2216.1871000000001,4590.2659000000003,2374.0788000000002,59,1,0,False
2025-01-11,1,6,pv_kw,144,1531.0128479166667,2189.5038906511541,0,6055.9664000000002,6055.9664000000002,71,1,77,False
2025-01-11,1,6,net_load_kw,144,1869.411942361111,1707.4606955999584,-1928.7524999999996,3676.8200000000002,5605.5725000000002,144,1,0,False
2025-01-12,1,7,load_kw,144,5271.6386236111102,1318.093827085087,3322.2707,7376.2660999999998,4053.9953999999998,52,1,0,False
2025-01-12,1,7,pv_kw,144,1485.5599402777777,2097.947419656678,0,5661.3298999999997,5661.3298999999997,79,1,76,False
2025-01-12,1,7,net_load_kw,144,3786.0786833333332,1305.6158661901236,797.2502000000004,6395.5056999999997,5598.2554999999993,103,1,0,False
2025-01-13,1,1,load_kw,144,5290.8483243055562,1329.0097754542148,3180.4299999999998,7430.6599999999999,4250.2299999999996,57,1,0,False
2025-01-13,1,1,pv_kw,144,1612.7667840277777,2282.2659550506678,0,6209.8471,6209.8471,76,1,78,False
2025-01-13,1,1,net_load_kw,144,3678.0815402777775,1441.0870340202976,142.22749999999996,6421.5704999999998,6279.3429999999998,106,1,0,False
2025-01-14,1,2,load_kw,144,5296.2287756944443,1300.9105186472386,3285.5799999999999,7427.0299999999997,4141.4499999999998,48,1,0,False
2025-01-14,1,2,pv_kw,144,1576.2157368055555,2246.6026199018925,0,6219.5249999999996,6219.5249999999996,72,1,77,False
2025-01-14,1,2,net_load_kw,144,3720.0130388888888,1449.8100928397371,37.925000000000182,6369.6794,6331.7543999999998,106,1,0,False
2025-01-15,1,3,load_kw,144,5290.1624569444439,1346.1415059703108,3199.0136000000002,7507.7254000000003,4308.7118,49,1,0,False
2025-01-15,1,3,pv_kw,144,1537.2315013888888,2175.1765234421086,0,6093.5775999999996,6093.5775999999996,70,1,75,False
2025-01-15,1,3,net_load_kw,144,3752.9309555555551,1361.5194767380399,287.50979999999981,6550.8059999999996,6263.2961999999998,106,1,0,False
2025-01-16,1,4,load_kw,144,5283.6568409722222,1337.0111469699459,2666.0300000000002,7524.4004999999997,4858.3704999999991,49,1,0,False
2025-01-16,1,4,pv_kw,144,1572.2338638888889,2253.9579684513114,0,6199.3148000000001,6199.3148000000001,73,1,75,False
2025-01-16,1,4,net_load_kw,144,3711.4229770833335,1472.9081601046073,232.58759999999984,6476.5560999999998,6243.9684999999999,106,1,0,False
2025-01-17,1,5,load_kw,144,3369.8365083333329,637.84615858662767,2257.2766000000001,4658.1400999999996,2400.8634999999995,55,1,0,False
2025-01-17,1,5,pv_kw,144,1591.1234472222225,2235.1084992769893,0,5964.0608000000002,5964.0608000000002,76,1,75,False
2025-01-17,1,5,net_load_kw,144,1778.7130611111108,1740.7222067118666,-2078.4250000000002,3745.2125000000001,5823.6375000000007,42,1,0,False
2025-01-18,1,6,load_kw,144,3383.6690624999997,609.26813948125687,2380.98,4588.0664999999999,2207.0864999999999,55,1,0,False
2025-01-18,1,6,pv_kw,144,1581.8978534722223,2217.6038652681214,0,6090.7507999999998,6090.7507999999998,79,1,75,False
2025-01-18,1,6,net_load_kw,144,1801.7712090277778,1735.3485182416143,-1973.2478999999998,3823.9099999999999,5797.1579000000002,144,1,0,False
2025-01-19,1,7,load_kw,144,5258.785259027778,1334.3401529085588,3254.1161000000002,7413.6199999999999,4159.5038999999997,48,1,0,False
2025-01-19,1,7,pv_kw,144,1563.6544479166669,2214.9487071315461,0,6244.4250000000002,6244.4250000000002,72,1,75,False
2025-01-19,1,7,net_load_kw,144,3695.1308111111107,1374.9433679912081,151.6266999999998,6435.3825999999999,6283.7559000000001,106,1,0,False
2025-01-20,1,1,load_kw,144,5273.5694229166666,1338.8609562143872,3229.0700000000002,7455.2218999999996,4226.1518999999989,49,1,0,False
2025-01-20,1,1,pv_kw,144,1604.1079,2288.7454682383855,0,6597.6374999999998,6597.6374999999998,72,1,75,False
2025-01-20,1,1,net_load_kw,144,3669.4615229166666,1481.4803819760748,74.272500000000036,6424.2656000000006,6349.9931000000006,106,1,0,False
2025-01-21,1,2,load_kw,144,5239.5894118055548,1319.3392522814654,3154.5927000000001,7419.21,4264.6172999999999,60,1,0,False
2025-01-21,1,2,pv_kw,144,1761.4267166666666,2527.6532075839355,0,7159.125,7159.125,69,1,75,False
2025-01-21,1,2,net_load_kw,144,3478.1626951388889,1711.5891614649508,-701.89179999999942,6308.5124999999998,7010.4042999999992,106,1,0,False
2025-01-22,1,3,load_kw,144,5278.3161895833346,1321.9066023892624,3313.1444999999999,7408.7912999999999,4095.6468,52,1,0,False
2025-01-22,1,3,pv_kw,144,1574.201007638889,2190.5142141783022,0,6052.0204000000003,6052.0204000000003,76,1,75,False
2025-01-22,1,3,net_load_kw,144,3704.1151819444444,1369.0387718286013,398.99749999999949,6359.3456999999999,5960.3482000000004,106,1,0,False
2025-01-23,1,4,load_kw,144,5264.8096312500002,1340.9034170604825,2676.9699999999998,7448.7502000000004,4771.7802000000011,49,1,0,False
2025-01-23,1,4,pv_kw,144,1532.8960645833331,2139.5244103141558,0,5765.1000000000004,5765.1000000000004,69,1,75,False
2025-01-23,1,4,net_load_kw,144,3731.9135666666666,1326.626143922404,826.09749999999985,6455.5964000000004,5629.4989000000005,106,1,0,False
2025-01-24,1,5,load_kw,144,3347.4806541666671,623.74445666775455,2211.6900000000001,4657.1800000000003,2445.4900000000002,57,1,0,False
2025-01-24,1,5,pv_kw,144,1687.9217729166669,2409.3925659692491,0,6893.0015000000003,6893.0015000000003,71,1,75,False
2025-01-24,1,5,net_load_kw,144,1659.55888125,1917.8284997171222,-2806.2275000000004,3637.2874999999999,6443.5150000000003,42,1,0,False
2025-01-25,1,6,load_kw,144,3359.6693451388887,600.33783015155313,2362.2723999999998,4513.9210000000003,2151.6486000000004,59,1,0,False
2025-01-25,1,6,pv_kw,144,1758.0203673611113,2497.2586865384378,0,6893.0249999999996,6893.0249999999996,78,1,73,False
2025-01-25,1,6,net_load_kw,144,1601.6489777777776,2014.6893063225471,-2790.9303,3680.7149999999997,6471.6453000000001,42,1,0,False
2025-01-26,1,7,load_kw,144,5266.0436937500008,1336.788513524431,3285.6804000000002,7465.2636000000002,4179.5832,52,1,0,False
2025-01-26,1,7,pv_kw,144,1611.9191090277777,2235.1959355880813,0,6081.5150000000003,6081.5150000000003,67,1,73,False
2025-01-26,1,7,net_load_kw,144,3654.1245847222217,1384.0469380437387,647.78000000000065,6506.0190000000002,5858.2389999999996,106,1,0,False
2025-01-27,1,1,load_kw,144,5235.122926388889,1299.8331437506608,3329.71,7208.8446999999996,3879.1346999999996,62,1,0,False
2025-01-27,1,1,pv_kw,144,1727.0013937499998,2407.5803129426649,0,6775.3125,6775.3125,72,1,73,False
2025-01-27,1,1,net_load_kw,144,3508.1215326388888,1559.7168159076316,-422.53079999999954,6481.8167999999996,6904.3475999999991,106,1,0,False
2025-01-28,1,2,load_kw,144,5270.6921222222218,1325.9936382547837,3120.3200000000002,7434.6000000000004,4314.2800000000007,48,1,0,False
2025-01-28,1,2,pv_kw,144,1646.5088152777778,2282.0169715760298,0,6368.8874999999998,6368.8874999999998,66,1,73,False
2025-01-28,1,2,net_load_kw,144,3624.1833069444442,1411.5747522467586,416.61499999999978,6630.473,6213.8580000000002,106,1,0,False
2025-01-29,1,3,load_kw,144,5226.0602027777777,1342.4269301806985,3196.6700000000001,7546.7527,4350.0826999999999,49,1,0,False
2025-01-29,1,3,pv_kw,144,1835.0101590277782,2540.6663570460696,0,6744.6000000000004,6744.6000000000004,69,1,73,False
2025-01-29,1,3,net_load_kw,144,3391.05004375,1629.9373462785418,-262.47879999999986,6231.0774000000001,6493.5562,106,1,0,False
2025-01-30,1,4,load_kw,144,5250.4604145833327,1346.4010827676116,2764.8600000000001,7406.3914999999997,4641.5314999999991,52,1,0,False
2025-01-30,1,4,pv_kw,144,1761.1861319444445,2459.512843666726,0,6877.2482,6877.2482,76,1,73,False
2025-01-30,1,4,net_load_kw,144,3489.274282638889,1596.3417786039315,-477.20299999999952,6374.1000999999997,6851.3030999999992,106,1,0,False
2025-01-31,1,5,load_kw,143,3339.2710482517482,634.43460668781404,2323.2046999999998,4630.4063999999998,2307.2017000000001,55,1,0,False
2025-01-31,1,5,pv_kw,143,1730.5844867132869,2370.3408691005388,0,6402.7777999999998,6402.7777999999998,71,1,72,False
2025-01-31,1,5,net_load_kw,143,1608.6865615384618,1877.9801142826625,-2371.8476999999998,3552.1550000000002,5924.0027,42,1,0,False
