scope,series,lag,lag_days,acf,pacf,n
full_year,load_kw,25,0.1736111111111111,0.61888621712434244,-0.02842622520461131,52560
full_year,load_kw,26,0.18055555555555555,0.59814688991300546,-0.035568647799807215,52560
full_year,load_kw,27,0.1875,0.57778138822993741,-0.020921818548771964,52560
full_year,load_kw,28,0.19444444444444445,0.55752548615371855,-0.0063936289803741848,52560
full_year,load_kw,29,0.2013888888888889,0.53729135269295614,-0.022412402147576432,52560
full_year,load_kw,30,0.20833333333333334,0.5170482092769535,-0.017987775357719945,52560
full_year,load_kw,31,0.21527777777777779,0.49650884722203825,-0.027485273363373666,52560
full_year,load_kw,32,0.22222222222222221,0.47582543641065328,-0.011646363184245414,52560
full_year,load_kw,33,0.22916666666666666,0.45525623010338262,-0.021257998469056461,52560
full_year,load_kw,34,0.2361111111111111,0.43490130866950039,-0.0012325667507912415,52560
full_year,load_kw,35,0.24305555555555555,0.41474577195843926,-0.024894368543161408,52560
full_year,load_kw,36,0.25,0.39408061892549318,-0.02481414094836901,52560
full_year,load_kw,37,0.25694444444444442,0.37221614292676941,-0.035900939663719586,52560
full_year,load_kw,38,0.2638888888888889,0.34965537046975315,-0.023053402317551923,52560
full_year,load_kw,39,0.27083333333333331,0.32711613757451152,-0.02593961972401795,52560
full_year,load_kw,40,0.27777777777777779,0.30473771622239226,-0.010308938247813664,52560
full_year,load_kw,41,0.28472222222222221,0.28248590430183518,-0.025663400795313682,52560
full_year,load_kw,42,0.29166666666666669,0.26010261999284856,-0.023698158324246529,52560
full_year,load_kw,43,0.2986111111111111,0.23729283387940139,-0.033587772263215805,52560
full_year,load_kw,44,0.30555555555555558,0.21427642103651498,-0.016248119314922125,52560
full_year,load_kw,45,0.3125,0.19145665387361982,-0.024217198476932829,52560
full_year,load_kw,46,0.31944444444444442,0.16861030265943264,-0.039450879116575778,52560
full_year,load_kw,47,0.3263888888888889,0.14539550875674981,-0.017999027854202137,52560
full_year,load_kw,48,0.33333333333333331,0.12285826118942099,0.049550693909654893,52560
full_year,load_kw,49,0.34027777777777779,0.10206670848467596,0.0024015292470720901,52560
full_year,load_kw,50,0.34722222222222221,0.082050726389086712,0.019696681257020759,52560
full_year,load_kw,51,0.35416666666666669,0.0617047173539668,-0.018955448208694617,52560
full_year,load_kw,52,0.3611111111111111,0.040993298625401062,-0.031028664531954974,52560
full_year,load_kw,53,0.36805555555555558,0.020077905302246946,-0.0066030565398130219,52560
full_year,load_kw,54,0.375,-0.00025609036866674079,0.019000544549409259,52560
full_year,load_kw,55,0.38194444444444442,-0.019509976363565541,-0.006509979803054608,52560
full_year,load_kw,56,0.3888888888888889,-0.038437556460198426,0.0061463385587203464,52560
full_year,load_kw,57,0.39583333333333331,-0.057093776912060398,0.015567681796228899,52560
full_year,load_kw,58,0.40277777777777779,-0.076129315584721732,-0.11556233005429759,52560
full_year,load_kw,59,0.40972222222222221,-0.09674121652147924,0.034450359861010339,52560
full_year,load_kw,60,0.41666666666666669,-0.11416589381584266,0.21505410317641874,52560
full_year,load_kw,61,0.4236111111111111,-0.12349005169295958,0.093938482957446015,52560
full_year,load_kw,62,0.43055555555555558,-0.12944658469907402,0.092413021913835894,52560
full_year,load_kw,63,0.4375,-0.13697086678790854,0.038439971242711986,52560
full_year,load_kw,64,0.44444444444444442,-0.14501076250090267,-0.022367379359809324,52560
full_year,load_kw,65,0.4513888888888889,-0.15275983756204942,0.046549044692386521,52560
full_year,load_kw,66,0.45833333333333331,-0.16036089466108092,-0.024797608166271485,52560
full_year,load_kw,67,0.46527777777777779,-0.1675873638457113,0.044077828618779812,52560
full_year,load_kw,68,0.47222222222222221,-0.17475799371604075,-0.032979587512140363,52560
full_year,load_kw,69,0.47916666666666669,-0.18181836804758653,0.046169408867659231,52560
full_year,load_kw,70,0.4861111111111111,-0.18931562141775687,-0.10424476498863661,52560
full_year,load_kw,71,0.49305555555555558,-0.19809464384499367,0.042819986596620806,52560
full_year,load_kw,72,0.5,-0.2042620239502643,0.10439317430094117,52560
full_year,load_kw,73,0.50694444444444442,-0.20400342948461592,0.07003069529479472,52560
full_year,load_kw,74,0.51388888888888884,-0.20121436791103242,0.035323233418034394,52560
full_year,load_kw,75,0.52083333333333337,-0.1997340195394795,0.038061912916855373,52560
full_year,load_kw,76,0.52777777777777779,-0.19866579238443216,-0.037332728168528909,52560
full_year,load_kw,77,0.53472222222222221,-0.19752412037597586,0.038003861506830543,52560
full_year,load_kw,78,0.54166666666666663,-0.19628465914779999,-0.012012490245821331,52560
full_year,load_kw,79,0.54861111111111116,-0.19448512991066266,0.03671564981573807,52560
full_year,load_kw,80,0.55555555555555558,-0.19246927353700191,-0.012078337429874013,52560
full_year,load_kw,81,0.5625,-0.19025544688697016,0.045312381153377039,52560
full_year,load_kw,82,0.56944444444444442,-0.18848444053281435,-0.094530543374521367,52560
full_year,load_kw,83,0.57638888888888884,-0.18805791868145519,0.047162332582802169,52560
full_year,load_kw,84,0.58333333333333337,-0.18460836013534226,0.14482139312647094,52560
full_year,load_kw,85,0.59027777777777779,-0.17390063628416741,0.085870751501961912,52560
full_year,load_kw,86,0.59722222222222221,-0.16028044366241267,0.063983266459195137,52560
full_year,load_kw,87,0.60416666666666663,-0.14802073243717462,0.050810967843985061,52560
full_year,load_kw,88,0.61111111111111116,-0.13611353784545255,-0.018404894517548981,52560
full_year,load_kw,89,0.61805555555555558,-0.12394769614747861,0.060184192932374724,52560
full_year,load_kw,90,0.625,-0.11132697194950589,0.017555624423419392,52560
full_year,load_kw,91,0.63194444444444442,-0.097551310465052485,0.071763905960290503,52560
full_year,load_kw,92,0.63888888888888884,-0.083216314057269258,-0.00035652370986278474,52560
full_year,load_kw,93,0.64583333333333337,-0.068998909161538335,0.052764431110757848,52560
full_year,load_kw,94,0.65277777777777779,-0.055124880094246063,-0.034466308763789491,52560
full_year,load_kw,95,0.65972222222222221,-0.041794930508584953,0.037477827732556673,52560
full_year,load_kw,96,0.66666666666666663,-0.027278112504721366,0.0037690185699476302,52560
full_year,load_kw,97,0.67361111111111116,-0.0098379521309084374,0.03775327330759097,52560
full_year,load_kw,98,0.68055555555555558,0.0088940425981016129,-0.0098140665688015386,52560
full_year,load_kw,99,0.6875,0.027124348586890289,0.024306260058579304,52560
full_year,load_kw,100,0.69444444444444442,0.045262410839044503,-0.0010727363324839591,52560
full_year,load_kw,101,0.70138888888888884,0.063633434238654044,0.016012161360596199,52560
full_year,load_kw,102,0.70833333333333337,0.081523046888592798,-0.0576129747781279,52560
full_year,load_kw,103,0.71527777777777779,0.098473058950786341,-0.0064806944262882013,52560
full_year,load_kw,104,0.72222222222222221,0.11505176457972544,-0.035102548931320435,52560
full_year,load_kw,105,0.72916666666666663,0.13185198734437259,0.0084177206002233086,52560
full_year,load_kw,106,0.73611111111111116,0.14864024486957808,-0.022906257715875258,52560
full_year,load_kw,107,0.74305555555555558,0.16506808311264104,-0.0084986406865291044,52560
full_year,load_kw,108,0.75,0.1816859773450811,-0.0080793524149250749,52560
full_year,load_kw,109,0.75694444444444442,0.19908547588038483,-0.018560357717071794,52560
full_year,load_kw,110,0.76388888888888884,0.21672384677691348,-0.010980707033443058,52560
full_year,load_kw,111,0.77083333333333337,0.23412060961058193,-0.012515740211489119,52560
full_year,load_kw,112,0.77777777777777779,0.25164084902453465,0.0031153402490336195,52560
full_year,load_kw,113,0.78472222222222221,0.26947121226870252,-0.0018608463871958249,52560
full_year,load_kw,114,0.79166666666666663,0.28711012564243277,-0.0086498206330791871,52560
full_year,load_kw,115,0.79861111111111116,0.30420820612591348,-0.0065997269286904633,52560
full_year,load_kw,116,0.80555555555555558,0.32112173277912481,-0.0042967769975781828,52560
full_year,load_kw,117,0.8125,0.33812611660779035,0.0044000566544224826,52560
full_year,load_kw,118,0.81944444444444442,0.35540601641843134,0.012429422241074982,52560
full_year,load_kw,119,0.82638888888888884,0.37306676021709334,-0.0015535415731538749,52560
full_year,load_kw,120,0.83333333333333337,0.38973418600857296,-0.017193977745087595,52560
full_year,load_kw,121,0.84027777777777779,0.40417037720230997,-0.012877280897315492,52560
full_year,load_kw,122,0.84722222222222221,0.41772590626214967,-0.0014339416571366474,52560
full_year,load_kw,123,0.85416666666666663,0.43184053962156838,-0.00084571427482305235,52560
full_year,load_kw,124,0.86111111111111116,0.44619922705180759,-0.0059124009151855133,52560
full_year,load_kw,125,0.86805555555555558,0.46032348815873703,-0.012775620441205315,52560
full_year,load_kw,126,0.875,0.47432858515722781,0.01880069005767265,52560
full_year,load_kw,127,0.88194444444444442,0.4885225628580821,-0.0037418440050741605,52560
full_year,load_kw,128,0.88888888888888884,0.50289932220179423,0.0098489610664651769,52560
full_year,load_kw,129,0.89583333333333337,0.516970038910191,-0.019958022147483372,52560
full_year,load_kw,130,0.90277777777777779,0.5309812583936957,0.0081615124013936242,52560
full_year,load_kw,131,0.90972222222222221,0.54571829590074949,0.010878850084111588,52560
full_year,load_kw,132,0.91666666666666663,0.55958176221934586,0.031273378120667009,52560
full_year,load_kw,133,0.92361111111111116,0.57062720378742182,0.030339711378407876,52560
full_year,load_kw,134,0.93055555555555558,0.58045123506984009,0.02361586339414588,52560
full_year,load_kw,135,0.9375,0.59089036300351994,0.021989851200777333,52560
full_year,load_kw,136,0.94444444444444442,0.60172360528951807,0.010732174599575123,52560
full_year,load_kw,137,0.95138888888888884,0.6125514183776013,0.013382044688356166,52560
full_year,load_kw,138,0.95833333333333337,0.62271443284291073,0.010304166567005562,52560
full_year,load_kw,139,0.96527777777777779,0.63202391524750667,0.050316767389280842,52560
full_year,load_kw,140,0.97222222222222221,0.64131288753652005,0.0027940568947632067,52560
full_year,load_kw,141,0.97916666666666663,0.65007823082591998,-0.013586440333581638,52560
full_year,load_kw,142,0.98611111111111116,0.65931847936600385,0.13813988402761682,52560
full_year,load_kw,143,0.99305555555555558,0.67100222014205568,-0.016461702401128677,52560
full_year,load_kw,144,1,0.67727524722555199,-0.30543573057098344,52560
full_year,load_kw,145,1.0069444444444444,0.67008729057389549,-0.13529468037336348,52560
full_year,load_kw,146,1.0138888888888888,0.6571970469790297,-0.18637991528441247,52560
full_year,load_kw,147,1.0208333333333333,0.64674435644675421,-0.081544386977995681,52560
full_year,load_kw,148,1.0277777777777777,0.63710997717921658,-0.029914320953146428,52560
full_year,load_kw,149,1.0347222222222223,0.62701913678259058,-0.083091276876930381,52560
full_year,load_kw,150,1.0416666666666667,0.61663095767112186,-0.026918497382827995,52560
full_year,load_kw,151,1.0486111111111112,0.60531064332467355,-0.10810515374263471,52560
full_year,load_kw,152,1.0555555555555556,0.5935587302527715,-0.011595145970079953,52560
full_year,load_kw,153,1.0625,0.58185477420448861,-0.093163380581182439,52560
full_year,load_kw,154,1.0694444444444444,0.57032593631314799,-0.0034263101276713137,52560
full_year,load_kw,155,1.0763888888888888,0.55938655104697932,-0.059730153093608331,52560
full_year,load_kw,156,1.0833333333333333,0.5472946487485908,0.062132768870040864,52560
full_year,load_kw,157,1.0902777777777777,0.53212374573492383,-0.0098201013806210272,52560
full_year,load_kw,158,1.0972222222222223,0.51566985274928634,0.062424922816662405,52560
full_year,load_kw,159,1.1041666666666667,0.49990336681627651,-0.0013357494204220724,52560
full_year,load_kw,160,1.1111111111111112,0.48437370768267202,0.031256370371095826,52560
full_year,load_kw,161,1.1180555555555556,0.46859106972384967,-0.0071991667377433828,52560
full_year,load_kw,162,1.125,0.45273561242670712,0.025036497612505561,52560
full_year,load_kw,163,1.1319444444444444,0.4369932472264324,0.0016256578287517907,52560
full_year,load_kw,164,1.1388888888888888,0.42136819180837198,0.01780672698838014,52560
full_year,load_kw,165,1.1458333333333333,0.40559990828903497,-0.0039854830965392763,52560
full_year,load_kw,166,1.1527777777777777,0.38988772432922736,0.0033478466498681764,52560
full_year,load_kw,167,1.1597222222222223,0.37468691314496522,-0.00023999119228094182,52560
full_year,load_kw,168,1.1666666666666667,0.35868373369700435,0.01487411202193188,52560
full_year,load_kw,169,1.1736111111111112,0.34044837341893786,0.0091214686658263565,52560
full_year,load_kw,170,1.1805555555555556,0.32126470964577192,0.0088639858417276698,52560
full_year,load_kw,171,1.1875,0.30249188201178301,0.0077777273211278274,52560
full_year,load_kw,172,1.1944444444444444,0.28391108521257363,0.011147587925190506,52560
full_year,load_kw,173,1.2013888888888888,0.26539847955064588,0.0095379590125168161,52560
full_year,load_kw,174,1.2083333333333333,0.24677366256987074,-0.010905137422538002,52560
full_year,load_kw,175,1.2152777777777777,0.22769079585243571,0.001202938456141233,52560
full_year,load_kw,176,1.2222222222222223,0.20843082025195556,-0.0070424375002140225,52560
full_year,load_kw,177,1.2291666666666667,0.18928276828479632,0.0026523047882042782,52560
full_year,load_kw,178,1.2361111111111112,0.17024397274633604,-0.0037665123080544965,52560
full_year,load_kw,179,1.2430555555555556,0.15132697454309374,0.0085142750572539741,52560
full_year,load_kw,180,1.25,0.13195240006894465,0.024891422335839745,52560
full_year,load_kw,181,1.2569444444444444,0.111463724399768,0.021979427760512184,52560
full_year,load_kw,182,1.2638888888888888,0.090302709567103165,0.028782335429301892,52560
full_year,load_kw,183,1.2708333333333333,0.069207814100437179,0.029201658962646,52560
full_year,load_kw,184,1.2777777777777777,0.048341079692292267,0.022852234715092335,52560
full_year,load_kw,185,1.2847222222222223,0.027564301807110878,0.020365372940592874,52560
full_year,load_kw,186,1.2916666666666667,0.0066269457086304221,0.010531868043587533,52560
full_year,load_kw,187,1.2986111111111112,-0.014663263765756787,0.012407023631080004,52560
full_year,load_kw,188,1.3055555555555556,-0.036139147347059329,0.011940875299339061,52560
full_year,load_kw,189,1.3125,-0.057447454426305396,0.016074937779213087,52560
full_year,load_kw,190,1.3194444444444444,-0.078744987198233779,0.00030226514877484002,52560
full_year,load_kw,191,1.3263888888888888,-0.10039084798615487,0.0096884755059023497,52560
full_year,load_kw,192,1.3333333333333333,-0.12152295602880075,0.027113435448177858,52560
full_year,load_kw,193,1.3402777777777777,-0.1412181465717858,0.011743784150190366,52560
full_year,load_kw,194,1.3472222222222223,-0.16031960250022764,0.02100155666457049,52560
full_year,load_kw,195,1.3541666666666667,-0.17965771467270086,0.021131960925375243,52560
full_year,load_kw,196,1.3611111111111112,-0.19927698253022655,-0.0057803023120475841,52560
full_year,load_kw,197,1.3680555555555556,-0.21922265182146244,0.012266959852783661,52560
full_year,load_kw,198,1.375,-0.23835589199223076,0.039591616290939526,52560
full_year,load_kw,199,1.3819444444444444,-0.25564188579456998,0.03304182439030369,52560
full_year,load_kw,200,1.3888888888888888,-0.27214345564294301,0.041758914257427296,52560
full_year,load_kw,201,1.3958333333333333,-0.28854767599749992,0.031817424256098403,52560
full_year,load_kw,202,1.4027777777777777,-0.30536883527553926,-0.014184081855405406,52560
full_year,load_kw,203,1.4097222222222223,-0.32343663744766443,-0.0046721893136226671,52560
full_year,load_kw,204,1.4166666666666667,-0.33894344867235415,0.01314135915055349,52560
full_year,load_kw,205,1.4236111111111112,-0.34797062614742391,-0.01382591714956961,52560
full_year,load_kw,206,1.4305555555555556,-0.3542835051722848,-0.018890404327604197,52560
full_year,load_kw,207,1.4375,-0.36181430188304875,-0.015843836651847479,52560
full_year,load_kw,208,1.4444444444444444,-0.36980984657518995,-0.040436071515316981,52560
full_year,load_kw,209,1.4513888888888888,-0.37763398967118822,-0.013585166163333546,52560
full_year,load_kw,210,1.4583333333333333,-0.38494608710744455,-0.021036695374890401,52560
full_year,load_kw,211,1.4652777777777777,-0.39123131766465341,-0.0082336149303507359,52560
full_year,load_kw,212,1.4722222222222223,-0.39721271704253297,-0.024602099401612364,52560
full_year,load_kw,213,1.4791666666666667,-0.40327915622556787,-0.011644849880774171,52560
full_year,load_kw,214,1.4861111111111112,-0.40972210450746444,-0.045061389339189253,52560
full_year,load_kw,215,1.4930555555555556,-0.41709769542188158,-0.020434382617524869,52560
full_year,load_kw,216,1.5,-0.42248390979493294,-0.016635270153680465,52560
full_year,load_kw,217,1.5069444444444444,-0.42297480744745375,-0.020646057956275221,52560
full_year,load_kw,218,1.5138888888888888,-0.42154141491464958,-0.030129560139216534,52560
full_year,load_kw,219,1.5208333333333333,-0.42114195448063058,-0.020649361936465885,52560
full_year,load_kw,220,1.5277777777777777,-0.42114022179852895,-0.038594590317145606,52560
full_year,load_kw,221,1.5347222222222223,-0.42107156379315636,-0.012007228909039895,52560
full_year,load_kw,222,1.5416666666666667,-0.42050455782268198,-0.0077954319665843258,52560
full_year,load_kw,223,1.5486111111111112,-0.41886005858329467,0.0014472891326856943,52560
full_year,load_kw,224,1.5555555555555556,-0.41679818059699514,-0.0048833846028009994,52560
full_year,load_kw,225,1.5625,-0.41466574538303635,-0.0010455605891820866,52560
full_year,load_kw,226,1.5694444444444444,-0.41291963663625958,-0.035156307547685506,52560
full_year,load_kw,227,1.5763888888888888,-0.41223795379249478,-0.014047170014710135,52560
full_year,load_kw,228,1.5833333333333333,-0.40915145070577746,0.0073002070614244787,52560
full_year,load_kw,229,1.5902777777777777,-0.40025262874391065,-0.0096662229243736561,52560
full_year,load_kw,230,1.5972222222222223,-0.38899558820897656,-0.010114637325339076,52560
full_year,load_kw,231,1.6041666666666667,-0.37882142184263284,-0.011172198608093932,52560
full_year,load_kw,232,1.6111111111111112,-0.36915627222727132,-0.051348125302200419,52560
full_year,load_kw,233,1.6180555555555556,-0.3595776917766102,-0.017284275814760476,52560
full_year,load_kw,234,1.625,-0.3490220633257638,0.010346199847664734,52560
full_year,load_kw,235,1.6319444444444444,-0.33632988889089915,-0.0079611545345777517,52560
full_year,load_kw,236,1.6388888888888888,-0.32295646395597893,-0.012516710054290104,52560
full_year,load_kw,237,1.6458333333333333,-0.30994544649038469,0.0043411074646404445,52560
full_year,load_kw,238,1.6527777777777777,-0.29696236120368497,-0.02266641421874549,52560
full_year,load_kw,239,1.6597222222222223,-0.28428910829634796,0.007325059577876927,52560
full_year,load_kw,240,1.6666666666666667,-0.27076122019681065,-0.014905600411814594,52560
full_year,load_kw,241,1.6736111111111112,-0.25476162027019006,0.00010512107429417144,52560
full_year,load_kw,242,1.6805555555555556,-0.23763810036836128,-0.02043697284033168,52560
full_year,load_kw,243,1.6875,-0.22099233943427743,0.0059168236207376461,52560
full_year,load_kw,244,1.6944444444444444,-0.20444578099677771,0.00027310401371998726,52560
full_year,load_kw,245,1.7013888888888888,-0.18770342185280864,0.0071988819424260633,52560
full_year,load_kw,246,1.7083333333333333,-0.17141748085752484,-0.029818016763583307,52560
full_year,load_kw,247,1.7152777777777777,-0.15595023068344346,-0.0023752923726568904,52560
full_year,load_kw,248,1.7222222222222223,-0.14073724418450473,-0.015434645347551072,52560
full_year,load_kw,249,1.7291666666666667,-0.12536767802548357,-0.0085686860554993645,52560
full_year,load_kw,250,1.7361111111111112,-0.11008146443420302,0.0038628806765325196,52560
full_year,load_kw,251,1.7430555555555556,-0.094945538527562781,-0.006413203205337217,52560
full_year,load_kw,252,1.75,-0.079513330577557495,-0.012998005534309305,52560
full_year,load_kw,253,1.7569444444444444,-0.063475527597642967,-0.012344142544376458,52560
full_year,load_kw,254,1.7638888888888888,-0.047181853911343261,-0.010844584878413086,52560
full_year,load_kw,255,1.7708333333333333,-0.031069371692637526,-0.01545238875002574,52560
full_year,load_kw,256,1.7777777777777777,-0.014959042025930895,0.0035134578320945038,52560
full_year,load_kw,257,1.7847222222222223,0.0014957324763890392,-0.0066291207027729965,52560
full_year,load_kw,258,1.7916666666666667,0.017787464136859412,-0.0083457895420481938,52560
full_year,load_kw,259,1.7986111111111112,0.033324992332275115,-0.0068521267664860891,52560
full_year,load_kw,260,1.8055555555555556,0.048577669176414061,-0.0046947130555676049,52560
full_year,load_kw,261,1.8125,0.063956517239420335,-0.008559559981001795,52560
full_year,load_kw,262,1.8194444444444444,0.079568461974045088,0.0067107722534395023,52560
full_year,load_kw,263,1.8263888888888888,0.095558442293023405,-0.00068425998682664665,52560
full_year,load_kw,264,1.8333333333333333,0.11066992257469517,0.0021744004347352772,52560
full_year,load_kw,265,1.8402777777777777,0.12372663565911586,0.0078067396500927574,52560
full_year,load_kw,266,1.8472222222222223,0.13605513427461363,0.014249756955733543,52560
full_year,load_kw,267,1.8541666666666667,0.14889174527362867,0.0087393585066489927,52560
full_year,load_kw,268,1.8611111111111112,0.16187295459442888,0.01795851886031221,52560
full_year,load_kw,269,1.8680555555555556,0.17476395526329519,0.0065676337807513601,52560
full_year,load_kw,270,1.875,0.18748750266389214,0.0091265258275890233,52560
full_year,load_kw,271,1.8819444444444444,0.19996389403997039,0.0063081470558303673,52560
full_year,load_kw,272,1.8888888888888888,0.21249584822634129,0.013596188842454662,52560
full_year,load_kw,273,1.8958333333333333,0.22501722549624723,0.004788831006189492,52560
full_year,load_kw,274,1.9027777777777777,0.23754557511868701,-0.0047803249741420698,52560
full_year,load_kw,275,1.9097222222222223,0.25054325051744958,-0.0082853918151768891,52560
full_year,load_kw,276,1.9166666666666667,0.26290193523172234,0.016752794878158065,52560
full_year,load_kw,277,1.9236111111111112,0.27329961716387136,0.005759059014562409,52560
full_year,load_kw,278,1.9305555555555556,0.28294435293324383,0.012948566591245218,52560
full_year,load_kw,279,1.9375,0.29305006248676702,-0.0006382297037627379,52560
full_year,load_kw,280,1.9444444444444444,0.30351071961152665,0.014254097686260889,52560
full_year,load_kw,281,1.9513888888888888,0.31414223433579291,-0.0016194947446340749,52560
full_year,load_kw,282,1.9583333333333333,0.32357114222337291,-0.028459084158760074,52560
full_year,load_kw,283,1.9652777777777777,0.33083410144198966,-0.0032633615819588446,52560
full_year,load_kw,284,1.9722222222222223,0.33740715574086588,-0.026575537424273488,52560
full_year,load_kw,285,1.9791666666666667,0.34384195978546273,-0.022197301252602206,52560
full_year,load_kw,286,1.9861111111111112,0.3507387210528235,0.055238624855496327,52560
full_year,load_kw,287,1.9930555555555556,0.3593716113426903,0.023789034708922886,52560
full_year,load_kw,288,2,0.36398913455335813,-0.06116166499945111,52560
full_year,load_kw,289,2.0069444444444446,0.35875660868296733,0.0095503655100265608,52560
full_year,load_kw,290,2.0138888888888888,0.3494875367453612,-0.012710007221551571,52560
full_year,load_kw,291,2.0208333333333335,0.34194668334344225,0.0019066157901188974,52560
full_year,load_kw,292,2.0277777777777777,0.33500064960494635,0.050348255045644247,52560
full_year,load_kw,293,2.0347222222222223,0.32813115590800723,0.012578246838817007,52560
full_year,load_kw,294,2.0416666666666665,0.32044690780422774,0.0033576875348459022,52560
full_year,load_kw,295,2.0486111111111112,0.31027234341611842,-0.014492768555554097,52560
full_year,load_kw,296,2.0555555555555554,0.29902206077279936,0.010354604721978886,52560
full_year,load_kw,297,2.0625,0.28821487067154161,-0.0044973258728867784,52560
full_year,load_kw,298,2.0694444444444446,0.27767619568637242,0.0034727591867466687,52560
full_year,load_kw,299,2.0763888888888888,0.26747706254326353,-0.015868428221976448,52560
full_year,load_kw,300,2.0833333333333335,0.25648866036051765,0.04259769462478178,52560
full_year,load_kw,301,2.0902777777777777,0.24337749210833304,-0.0022028572121800733,52560
full_year,load_kw,302,2.0972222222222223,0.22946204212322352,0.029830665603362522,52560
full_year,load_kw,303,2.1041666666666665,0.21608465825365342,-0.011788459729535399,52560
full_year,load_kw,304,2.1111111111111112,0.20288986933991643,0.0077243663467763133,52560
full_year,load_kw,305,2.1180555555555554,0.18963628631446558,-0.005104018537918341,52560
full_year,load_kw,306,2.125,0.17625499269685654,0.016684009912156319,52560
full_year,load_kw,307,2.1319444444444446,0.16262592400665996,0.010257962901377539,52560
full_year,load_kw,308,2.1388888888888888,0.14899691589132047,0.012919539528520031,52560
full_year,load_kw,309,2.1458333333333335,0.13536090259268807,0.0039493399045867281,52560
full_year,load_kw,310,2.1527777777777777,0.12181627559911162,0.0054183688617361848,52560
full_year,load_kw,311,2.1597222222222223,0.1087607160477656,0.0026010832543080869,52560
full_year,load_kw,312,2.1666666666666665,0.094969800023212217,-0.0081709711938607148,52560
full_year,load_kw,313,2.1736111111111112,0.07903708212848487,-0.011903358633991053,52560
full_year,load_kw,314,2.1805555555555554,0.062177683705952044,-0.018950813494713722,52560
full_year,load_kw,315,2.1875,0.045787493246514488,-0.0091082611080708833,52560
full_year,load_kw,316,2.1944444444444446,0.029686425872019039,-0.018290092635847518,52560
full_year,load_kw,317,2.2013888888888888,0.013583062841902463,-0.014259077539990637,52560
full_year,load_kw,318,2.2083333333333335,-0.0028157841971018171,-0.018650436974341596,52560
full_year,load_kw,319,2.2152777777777777,-0.019770949352710954,-0.017588628748741845,52560
full_year,load_kw,320,2.2222222222222223,-0.036891922655690364,-0.012167207044555281,52560
full_year,load_kw,321,2.2291666666666665,-0.053836920516263577,-0.012814246522496056,52560
full_year,load_kw,322,2.2361111111111112,-0.070726739727501445,-0.02676393164829341,52560
full_year,load_kw,323,2.2430555555555554,-0.087628110805738485,-0.012675164500870592,52560
full_year,load_kw,324,2.25,-0.10459146754753039,0.029146369885826327,52560
full_year,load_kw,325,2.2569444444444446,-0.12182112535435358,0.013293316174429786,52560
full_year,load_kw,326,2.2638888888888888,-0.13939794309279296,0.023487311694943617,52560
full_year,load_kw,327,2.2708333333333335,-0.15705206340718386,0.011694314659110847,52560
full_year,load_kw,328,2.2777777777777777,-0.17445574878070708,0.012038903573303478,52560
full_year,load_kw,329,2.2847222222222223,-0.19167114158056256,0.018662721982983469,52560
full_year,load_kw,330,2.2916666666666665,-0.20907254008261128,0.0092383190232076268,52560
full_year,load_kw,331,2.2986111111111112,-0.22694944004970144,0.016331162680722617,52560
full_year,load_kw,332,2.3055555555555554,-0.24517643406188455,0.0059149966378318156,52560
full_year,load_kw,333,2.3125,-0.26330559944743998,0.017056844951616468,52560
full_year,load_kw,334,2.3194444444444446,-0.28142300302761891,-0.015111179832283959,52560
