date,interval,charge_kwh,discharge_kwh,soc_at_0000,soc_at_2400
2025-02-16,20:00-24:00,8050.1033666666663,2801.6844833333334,8554.2152036243424,8542.367196666668
2025-02-17,00:00-04:00,1652.9194592592578,0,8542.367196666668,8552.2500855555591
2025-02-17,04:00-08:00,1666.6666666666665,3601.5462306904765,8542.367196666668,8552.2500855555591
2025-02-17,08:00-12:00,5833.333333333333,4143.1846666666661,8542.367196666668,8552.2500855555591
2025-02-17,12:00-16:00,3740.1009979717792,666.74614999999994,8542.367196666668,8552.2500855555591
2025-02-17,16:00-20:00,0,5734.6753333333327,8542.367196666668,8552.2500855555591
2025-02-17,20:00-24:00,8079.421699999999,2832.6311666666661,8542.367196666668,8552.2500855555591
2025-02-18,00:00-04:00,1646.7774549382675,0,8552.2500855555591,8624.1013249999996
2025-02-18,04:00-08:00,1666.6666666666665,3739.9596330476184,8552.2500855555591,8624.1013249999996
2025-02-18,08:00-12:00,5822.1079761904766,4317.3015190476199,8552.2500855555591,8624.1013249999996
2025-02-18,12:00-16:00,4437.2220719282759,913.71100238095255,8552.2500855555591,8624.1013249999996
2025-02-18,16:00-20:00,0,5635.9230833333331,8552.2500855555591,8624.1013249999996
2025-02-18,20:00-24:00,8119.7559166666651,2899.3880166666663,8552.2500855555591,8624.1013249999996
2025-02-19,00:00-04:00,1579.1739111111115,0,8624.1013249999996,8391.7858492592586
2025-02-19,04:00-08:00,1666.6666666666665,4035.7893967619002,8624.1013249999996,8391.7858492592586
2025-02-19,08:00-12:00,5833.333333333333,4969.0562404761895,8624.1013249999996,8391.7858492592586
2025-02-19,12:00-16:00,5684.8909030864179,995.738054761905,8624.1013249999996,8391.7858492592586
2025-02-19,16:00-20:00,0,5778.3343499999992,8624.1013249999996,8391.7858492592586
2025-02-19,20:00-24:00,7989.5950999999986,2860.6304166666669,8624.1013249999996,8391.7858492592586
2025-02-20,00:00-04:00,1815.8351674897126,0,8391.7858492592586,7441.5315776644011
2025-02-20,04:00-08:00,1662.5801190476191,4131.2247142857141,8391.7858492592586,7441.5315776644011
2025-02-20,08:00-12:00,5744.158449999999,4674.6704119047617,8391.7858492592586,7441.5315776644011
2025-02-20,12:00-16:00,4742.1963809817735,338.17593333333343,8391.7858492592586,7441.5315776644011
2025-02-20,16:00-20:00,0,5604.4563333333317,8391.7858492592586,7441.5315776644011
2025-02-20,20:00-24:00,6708.176135676491,2851.7879166666667,8391.7858492592586,7441.5315776644011
2025-02-21,00:00-04:00,0,0,7441.5315776644011,7209.7851347430069
2025-02-21,04:00-08:00,656.82619292432662,5676.7984785714289,7441.5315776644011,7209.7851347430069
2025-02-21,08:00-12:00,2751.696750000001,124.89925000000008,7441.5315776644011,7209.7851347430069
2025-02-21,12:00-16:00,7485.6984258083485,0,7441.5315776644011,7209.7851347430069
2025-02-21,16:00-20:00,0,6115.347302380952,7441.5315776644011,7209.7851347430069
2025-02-21,20:00-24:00,6290.9508522423776,2211.5162666666665,7441.5315776644011,7209.7851347430069
2025-02-22,00:00-04:00,0,0,7209.7851347430069,8450.7584549999992
2025-02-22,04:00-08:00,541.72835410682944,5411.4047095238093,7209.7851347430069,8450.7584549999992
2025-02-22,08:00-12:00,2673.2337666666667,144.0951,7209.7851347430069,8450.7584549999992
2025-02-22,12:00-16:00,7155.9956309523805,0,7209.7851347430069,8450.7584549999992
2025-02-22,16:00-20:00,0,6182.6701738095235,7209.7851347430069,8450.7584549999992
2025-02-22,20:00-24:00,8056.3982833333321,2071.1124168333399,7209.7851347430069,8450.7584549999992
2025-02-23,00:00-04:00,1725.624733333334,0,8450.7584549999992,8571.7989136507949
2025-02-23,04:00-08:00,1654.6151499999996,4295.2570119047623,8450.7584549999992,8571.7989136507949
2025-02-23,08:00-12:00,5745.441254761904,4554.1209761904756,8450.7584549999992,8571.7989136507949
2025-02-23,12:00-16:00,5079.2748113756606,542.31894047619085,8450.7584549999992,8571.7989136507949
2025-02-23,16:00-20:00,0,5660.5661190476185,8450.7584549999992,8571.7989136507949
2025-02-23,20:00-24:00,8037.3301333333329,2855.0522666666666,8450.7584549999992,8571.7989136507949
2025-02-24,00:00-04:00,1642.4456514991166,0,8571.7989136507949,8701.2410093650797
2025-02-24,04:00-08:00,1666.6666666666665,4622.0387785714302,8571.7989136507949,8701.2410093650797
2025-02-24,08:00-12:00,5833.333333333333,3639.0998999999993,8571.7989136507949,8701.2410093650797
2025-02-24,12:00-16:00,4219.4548912404489,556.6197833333332,8571.7989136507949,8701.2410093650797
2025-02-24,16:00-20:00,0,5568.8199952380946,8571.7989136507949,8701.2410093650797
2025-02-24,20:00-24:00,8102.6760333333323,2883.2306833333332,8571.7989136507949,8701.2410093650797
2025-02-25,00:00-04:00,1473.7557507054671,0,8701.2410093650797,8521.9289250529109
2025-02-25,04:00-08:00,1665.7912619047618,4579.3384904761915,8701.2410093650797,8521.9289250529109
2025-02-25,08:00-12:00,5839.0919404761898,3066.2635666666665,8701.2410093650797,8521.9289250529109
2025-02-25,12:00-16:00,3260.4248519106432,379.15653333333358,8701.2410093650797,8521.9289250529109
2025-02-25,16:00-20:00,0,5667.6038309523792,8701.2410093650797,8521.9289250529109
2025-02-25,20:00-24:00,7988.9966833333328,2853.7474499999998,8701.2410093650797,8521.9289250529109
2025-02-26,00:00-04:00,1654.2919166078766,0,8521.9289250529109,8683.4772649206352
2025-02-26,04:00-08:00,1643.0448499999998,4597.518926190477,8521.9289250529109,8683.4772649206352
2025-02-26,08:00-12:00,5855.3828309523806,3362.3192309523811,8521.9289250529109,8683.4772649206352
2025-02-26,12:00-16:00,3869.13233462669,537.59794047619039,8521.9289250529109,8683.4772649206352
2025-02-26,16:00-20:00,0,5602.9593119047622,8521.9289250529109,8683.4772649206352
2025-02-26,20:00-24:00,8113.6506999999983,2873.9682166666666,8521.9289250529109,8683.4772649206352
2025-02-27,00:00-04:00,1518.3585945326274,0,8683.4772649206352,6700.3420127702202
2025-02-27,04:00-08:00,1666.6666666666665,5044.0353285714273,8683.4772649206352,6700.3420127702202
2025-02-27,08:00-12:00,5896.9625047619047,4088.3375571428578,8683.4772649206352,6700.3420127702202
2025-02-27,12:00-16:00,5178.8269602586679,514.01658095238099,8683.4772649206352,6700.3420127702202
2025-02-27,16:00-20:00,0,5722.2184999999999,8683.4772649206352,6700.3420127702202
2025-02-27,20:00-24:00,6063.375898962795,2878.8081666666667,8683.4772649206352,6700.3420127702202
2025-02-28,00:00-04:00,0,0,6700.3420127702202,6403.7767511829161
2025-02-28,04:00-08:00,765.01878063743891,5202.2929309523806,6700.3420127702202,6403.7767511829161
2025-02-28,08:00-12:00,1747.0976499999974,40.838678571428467,6700.3420127702202,6403.7767511829161
2025-02-28,12:00-16:00,8181.0422428571428,0,6700.3420127702202,6403.7767511829161
2025-02-28,16:00-20:00,0,6100.9243190476191,6700.3420127702202,6403.7767511829161
2025-02-28,20:00-24:00,5781.9741679810177,2267.7104084523794,6700.3420127702202,6403.7767511829161
2025-03-01,00:00-04:00,0,0,6403.7767511829161,8785.1275147089927
2025-03-01,04:00-08:00,833.33333333333326,4671.357947619048,6403.7767511829161,8785.1275147089927
2025-03-01,08:00-12:00,1761.1707619047622,11.433066666666642,6403.7767511829161,8785.1275147089927
2025-03-01,12:00-16:00,8071.4118778743596,0,6403.7767511829161,8785.1275147089927
2025-03-01,16:00-20:00,0,6175.3781380952378,6403.7767511829161,8785.1275147089927
2025-03-01,20:00-24:00,8090.1511333333319,2191.0295166666665,6403.7767511829161,8785.1275147089927
2025-03-02,00:00-04:00,1405.4138725455637,0,8785.1275147089927,8478.0866850000002
2025-03-02,04:00-08:00,1666.6666666666665,4691.8972238095239,8785.1275147089927,8478.0866850000002
2025-03-02,08:00-12:00,4880.6958738095236,3859.3865690476182,8785.1275147089927,8478.0866850000002
2025-03-02,12:00-16:00,3662.5694106701949,528.23992142857128,8785.1275147089927,8478.0866850000002
2025-03-02,16:00-20:00,0,5676.8332000000009,8785.1275147089927,8478.0866850000002
2025-03-02,20:00-24:00,8086.7629833333322,1478.6879661428584,8785.1275147089927,8478.0866850000002
2025-03-03,00:00-04:00,1703.2289999999994,0,8478.0866850000002,8492.7977850000007
2025-03-03,04:00-08:00,1665.506452087006,5036.3141071428563,8478.0866850000002,8492.7977850000007
2025-03-03,08:00-12:00,5115.7083738095234,4038.6839238095231,8478.0866850000002,8492.7977850000007
2025-03-03,12:00-16:00,4945.9137326866539,755.35636190476157,8478.0866850000002,8492.7977850000007
2025-03-03,16:00-20:00,0,5630.2389928571429,8478.0866850000002,8492.7977850000007
2025-03-03,20:00-24:00,8103.1086499999992,1968.2742532380964,8478.0866850000002,8492.7977850000007
2025-03-04,00:00-04:00,1690.6413499999992,0,8492.7977850000007,8546.9847559259269
2025-03-04,04:00-08:00,1666.6666666666665,4592.9902809523828,8492.7977850000007,8546.9847559259269
2025-03-04,08:00-12:00,5379.5873476190473,4178.2324785714281,8492.7977850000007,8546.9847559259269
2025-03-04,12:00-16:00,5546.2780461493276,732.96958095238108,8492.7977850000007,8546.9847559259269
2025-03-04,16:00-20:00,0,5691.674590476191,8492.7977850000007,8546.9847559259269
2025-03-04,20:00-24:00,8046.1922333333332,2842.1509666666661,8492.7977850000007,8546.9847559259269
2025-03-05,00:00-04:00,1662.6655378600813,0,8546.9847559259269,8531.0843829365094
2025-03-05,04:00-08:00,1666.6666666666665,4166.9820523809522,8546.9847559259269,8531.0843829365094
2025-03-05,08:00-12:00,5911.9386166666663,3157.9047833333329,8546.9847559259269,8531.0843829365094
2025-03-05,12:00-16:00,3229.2390531745996,748.51244285714256,8546.9847559259269,8531.0843829365094
2025-03-05,16:00-20:00,0,5719.0540261904762,8546.9847559259269,8531.0843829365094
2025-03-05,20:00-24:00,8087.6520833333325,2873.9682166666666,8546.9847559259269,8531.0843829365094
2025-03-06,00:00-04:00,1632.4604666666664,0,8531.0843829365094,6448.5849829742992
2025-03-06,04:00-08:00,1666.6666666666665,3812.4664346666668,8531.0843829365094,6448.5849829742992
2025-03-06,08:00-12:00,5902.2338523809522,3131.0269666666668,8531.0843829365094,6448.5849829742992
2025-03-06,12:00-16:00,2959.3673411816535,864.67248809523801,8531.0843829365094,6448.5849829742992
2025-03-06,16:00-20:00,0,5637.159476190478,8531.0843829365094,6448.5849829742992
2025-03-06,20:00-24:00,5696.9173796716204,2893.6171166666663,8531.0843829365094,6448.5849829742992
2025-03-07,00:00-04:00,0,0,6448.5849829742992,5513.518874761904
2025-03-07,04:00-08:00,693.34487194507551,4137.6816833333332,6448.5849829742992,5513.518874761904
2025-03-07,08:00-12:00,3078.9409523809604,0,6448.5849829742992,5513.518874761904
2025-03-07,12:00-16:00,6170.8687419165126,0,6448.5849829742992,5513.518874761904
2025-03-07,16:00-20:00,0,6094.5320285714279,6448.5849829742992,5513.518874761904
2025-03-07,20:00-24:00,4493.1706015873006,2302.769171428572,6448.5849829742992,5513.518874761904
2025-03-08,00:00-04:00,0,0,5513.518874761904,8703.2265921693142
2025-03-08,04:00-08:00,623.72827848324448,4135.7453119047614,5513.518874761904,8703.2265921693142
2025-03-08,08:00-12:00,2737.3336428571438,0,5513.518874761904,8703.2265921693142
2025-03-08,12:00-16:00,7618.6644053497921,0,5513.518874761904,8703.2265921693142
2025-03-08,16:00-20:00,0,6201.7572333333328,5513.518874761904,8703.2265921693142
2025-03-08,20:00-24:00,8086.7708666666658,2235.6232357142844,5513.518874761904,8703.2265921693142
2025-03-09,00:00-04:00,1496.4148975896508,0,8703.2265921693142,8589.8502455555572
2025-03-09,04:00-08:00,944.08431372721475,4792.9515499999998,8703.2265921693142,8589.8502455555572
2025-03-09,08:00-12:00,5949.8458666666666,3166.1290500000005,8703.2265921693142,8589.8502455555572
2025-03-09,12:00-16:00,4387.8182969723721,504.1356666666664,8703.2265921693142,8589.8502455555572
2025-03-09,16:00-20:00,0,5688.0056000000004,8703.2265921693142,8589.8502455555572
2025-03-09,20:00-24:00,8072.0724333333328,2839.50785,8703.2265921693142,8589.8502455555572
2025-03-10,00:00-04:00,1599.8645327160473,0,8589.8502455555572,8375.2473300000001
2025-03-10,04:00-08:00,805.74964999999986,4754.1416142857124,8589.8502455555572,8375.2473300000001
2025-03-10,08:00-12:00,5212.2002142857145,3557.1066023809517,8589.8502455555572,8375.2473300000001
2025-03-10,12:00-16:00,4514.8798845091142,413.50975,8589.8502455555572,8375.2473300000001
2025-03-10,16:00-20:00,0,5732.108692857144,8589.8502455555572,8375.2473300000001
2025-03-10,20:00-24:00,7972.4970333333331,2021.4809295,8589.8502455555572,8375.2473300000001
2025-03-11,00:00-04:00,1838.0362999999998,0,8375.2473300000001,8614.4066024603162
2025-03-11,04:00-08:00,833.33333333333326,4826.5191523809526,8375.2473300000001,8614.4066024603162
2025-03-11,08:00-12:00,6074.1721547619054,2440.1917833333328,8375.2473300000001,8614.4066024603162
2025-03-11,12:00-16:00,3615.913280276302,563.79026666666618,8375.2473300000001,8614.4066024603162
2025-03-11,16:00-20:00,0,5667.6838642857147,8375.2473300000001,8614.4066024603162
2025-03-11,20:00-24:00,8042.2419833333333,2813.5661999999998,8375.2473300000001,8614.4066024603162
2025-03-12,00:00-04:00,1587.0171417107597,0,8614.4066024603162,8450.2933180158761
2025-03-12,04:00-08:00,819.05057857142856,5101.9200999999994,8614.4066024603162,8450.2933180158761
2025-03-12,08:00-12:00,6099.7091904761892,2414.2354833333334,8614.4066024603162,8450.2933180158761
2025-03-12,12:00-16:00,3697.6046420634902,401.54941666666673,8614.4066024603162,8450.2933180158761
2025-03-12,16:00-20:00,0,5629.7088142857137,8614.4066024603162,8450.2933180158761
2025-03-12,20:00-24:00,7944.7810499999996,2920.2998499999999,8614.4066024603162,8450.2933180158761
2025-03-13,00:00-04:00,1704.811752204582,0,8450.2933180158761,4772.0911826795164
2025-03-13,04:00-08:00,833.33333333333326,5412.9011595238071,8450.2933180158761,4772.0911826795164
2025-03-13,08:00-12:00,4761.7953238095233,2619.8709571428572,8450.2933180158761,4772.0911826795164
2025-03-13,12:00-16:00,4102.0774811287492,351.17049999999983,8450.2933180158761,4772.0911826795164
2025-03-13,16:00-20:00,0,5732.0045928571435,8450.2933180158761,4772.0911826795164
2025-03-13,20:00-24:00,3968.9902029772406,1644.9512679761901,8450.2933180158761,4772.0911826795164
2025-03-14,00:00-04:00,6.683494847568201,0,4772.0911826795164,4805.1020862282694
2025-03-14,04:00-08:00,801.58796190476187,3640.0421095238094,4772.0911826795164,4805.1020862282694
2025-03-14,08:00-12:00,1647.1993976190467,0,4772.0911826795164,4805.1020862282694
2025-03-14,12:00-16:00,8614.5265047619032,0,4772.0911826795164,4805.1020862282694
2025-03-14,16:00-20:00,0,6111.4370904761909,4772.0911826795164,4805.1020862282694
2025-03-14,20:00-24:00,3963.2258699714457,2395.721802380951,4772.0911826795164,4805.1020862282694
2025-03-15,00:00-04:00,0,0,4805.1020862282694,8442.926234999999
2025-03-15,04:00-08:00,769.18333746535609,3830.9181142857142,4805.1020862282694,8442.926234999999
2025-03-15,08:00-12:00,892.85618571428847,0,4805.1020862282694,8442.926234999999
2025-03-15,12:00-16:00,8866.5618214285714,0,4805.1020862282694,8442.926234999999
2025-03-15,16:00-20:00,0,6186.6487952380949,4805.1020862282694,8442.926234999999
2025-03-15,20:00-24:00,8047.6958166666664,1755.1920572142894,4805.1020862282694,8442.926234999999
2025-03-16,00:00-04:00,1710.7635500000006,0,8442.926234999999,8685.4946434656122
2025-03-16,04:00-08:00,819.38908571428556,5759.1132809523788,8442.926234999999,8685.4946434656122
2025-03-16,08:00-12:00,5960.9262166666667,2225.0851785714285,8442.926234999999,8685.4946434656122
2025-03-16,12:00-16:00,4507.7631880952376,423.49720476190487,8442.926234999999,8685.4946434656122
2025-03-16,16:00-20:00,0,5597.394269047616,8442.926234999999,8685.4946434656122
2025-03-16,20:00-24:00,8028.5678166666657,2808.8004833333334,8442.926234999999,8685.4946434656122
2025-03-17,00:00-04:00,1516.1170628159864,0,8685.4946434656122,8777.0158434920631
2025-03-17,04:00-08:00,833.33333333333326,5533.1963642857145,8685.4946434656122,8777.0158434920631
2025-03-17,08:00-12:00,6051.663742857143,1631.6283999999996,8685.4946434656122,8777.0158434920631
2025-03-17,12:00-16:00,2841.9240114050526,38.981316666666615,8685.4946434656122,8777.0158434920631
2025-03-17,16:00-20:00,0,5612.8804095238111,8685.4946434656122,8777.0158434920631
2025-03-17,20:00-24:00,8145.9491999999991,2806.024183333333,8685.4946434656122,8777.0158434920631
2025-03-18,00:00-04:00,1414.4268405643743,0,8777.0158434920631,8534.9706190476209
2025-03-18,04:00-08:00,833.33333333333326,5993.2771580238104,8777.0158434920631,8534.9706190476209
2025-03-18,08:00-12:00,6042.9223238095237,2408.3823833333331,8777.0158434920631,8534.9706190476209
2025-03-18,12:00-16:00,4629.3615632275123,242.8904071428569,8777.0158434920631,8534.9706190476209
2025-03-18,16:00-20:00,0,5718.7656428571427,8777.0158434920631,8534.9706190476209
2025-03-18,20:00-24:00,7999.6716666666653,2799.49485,8777.0158434920631,8534.9706190476209
2025-03-19,00:00-04:00,1665.1023121693099,0,8534.9706190476209,8769.3666904761922
2025-03-19,04:00-08:00,833.33333333333326,5754.7598642857156,8534.9706190476209,8769.3666904761922
2025-03-19,08:00-12:00,6124.7547309523816,2537.001869047619,8534.9706190476209,8769.3666904761922
2025-03-19,12:00-16:00,4437.5222984420961,248.88909047619077,8534.9706190476209,8769.3666904761922
2025-03-19,16:00-20:00,0,5581.1163119047606,8534.9706190476209,8769.3666904761922
2025-03-19,20:00-24:00,8166.6666666666661,2861.4536666666663,8534.9706190476209,8769.3666904761922
2025-03-20,00:00-04:00,1422.9258994708975,0,8769.3666904761922,4761.6472535903249
2025-03-20,04:00-08:00,833.33333333333326,5669.328007142859,8769.3666904761922,4761.6472535903249
2025-03-20,08:00-12:00,5847.6878380952367,2555.6583047619047,8769.3666904761922,4761.6472535903249
2025-03-20,12:00-16:00,4621.0888226925354,254.7227833333333,8769.3666904761922,4761.6472535903249
2025-03-20,16:00-20:00,0,5574.3430547619046,8769.3666904761922,4761.6472535903249
2025-03-20,20:00-24:00,3732.5581683043565,2883.5465333333332,8769.3666904761922,4761.6472535903249
2025-03-21,00:00-04:00,0,0,4761.6472535903249,4490.0737842101289
2025-03-21,04:00-08:00,547.89025418241408,3446.2876380952384,4761.6472535903249,4490.0737842101289
2025-03-21,08:00-12:00,416.2718333333338,0,4761.6472535903249,4490.0737842101289
2025-03-21,12:00-16:00,9999.794838242211,0,4761.6472535903249,4490.0737842101289
2025-03-21,16:00-20:00,0,6190.3980047619043,4761.6472535903249,4490.0737842101289
