date,total_cost,emergency,adjustment_cost,peak_net,initial_soc,pv_update_mae_kw,median_cost_distance
2025-04-12,14533.164784523677,10.555742289701868,-353.89738422263576,571.72,9808.790724016617,556.9635604166665,28016.946972092588
2025-04-13,36051.259537828,19.099946541216127,-800.1293039493509,900.3554666666666,10072.724642161902,252.41683495370367,6498.852218788263
2025-04-14,38191.30281794741,162.5416821798758,-2795.730571225492,878.2465333333332,9530.604959624656,590.8682238425927,4358.808938668852
2025-04-15,34976.299691227505,145.66372160108398,51.410880810285626,893.08715,9369.11265250699,285.94742638888897,7573.81206538876
2025-04-16,36924.41769995736,4.986467770549552,-541.2255085472013,836.6328,9888.226408808243,275.77105277777764,5625.694056658904
2025-04-17,35743.7152924935,0.0,1345.2225442448716,844.7969999999998,9549.78625968967,357.08438009259277,6806.396464122765
2025-04-18,13925.904545586936,40.15679411832309,10.642782785801678,476.4871833333333,9911.467381163304,214.18458379629647,28624.20721102933
2025-04-19,13835.690899246893,36.82263885385095,691.3751405153423,571.52,10257.632380769352,527.6294326388888,28714.420857369372
2025-04-20,34720.41117512238,32.200736588999355,-312.8136988853506,853.0375333333333,10092.331625234328,384.3825173611111,7829.700581493882
2025-04-21,34790.962958167016,8.45233265369697,-2480.137177691656,797.3770333333333,10186.047990023317,708.7946074074074,7759.148798449249
2025-04-22,34019.26812775101,33.56001634643596,1469.5993576745475,827.3726166666667,9795.80414908546,597.3473150462964,8530.843628865252
2025-04-23,34431.62522437894,56.0790152490652,2625.69720536585,831.4897666666667,9782.884543001966,538.0434201388889,8118.4865322373225
2025-04-24,33556.21461760748,54.71942314595062,368.1851806254332,837.6274666666666,10106.36339329861,403.85130833333346,8993.897139008783
2025-04-25,13223.817124497085,16.129104256541268,-327.5302460925799,490.2083333333333,9810.0979792128,384.9651335648148,29326.294632119178
2025-04-26,13265.733246627997,3.9483989686784184,-70.7500929214915,557.8033333333333,9931.567546647873,313.8136993055555,29284.378509988266
2025-04-27,33948.370501697995,60.221280470758074,1435.0906984301341,821.2531833333334,9815.29499821728,451.30520694444436,8601.74125491827
2025-04-28,37911.17506295564,10.883536826941622,-879.3351984454688,835.1590333333334,9813.89662224278,304.80266759259257,4638.936693660624
2025-04-29,33692.90163207846,17.95469530635205,-79.03239926765747,808.2372833333334,10027.975534492434,425.17784490740723,8857.210124537807
2025-04-30,31734.201451259014,2.383821105363836,-406.51628361590724,793.8392833333334,10121.256660808518,269.9426194444447,10815.91030535725
2025-05-01,43792.909310078096,1703.2757314278992,561.3092926091899,884.4975333333333,9844.385866997129,305.470474537037,1242.7975534618308
2025-05-02,22076.1190642445,1331.5839183502867,-67.81673790091418,581.5933333333332,8410.248836914765,199.10269699074087,20473.992692371765
2025-05-03,21618.40232398176,1406.134238329238,2.633123941109261e-13,596.0283333333333,8677.435612382715,189.88284375000012,20931.709432634503
2025-05-04,41233.020890291096,1188.948576170517,-1243.5605973906963,841.0280666666667,8886.549594802964,460.08356875,1317.0908663251685
2025-05-05,39121.39551063003,414.04072115762256,-964.1237531287512,943.0481,8654.982701804252,455.6559958333334,3428.7162459862375
2025-05-06,39733.91137663867,729.9964643047151,2265.9700062500137,879.97435,8117.816942719266,412.0243351851849,2816.200379977592
2025-05-07,37784.83878534452,42.20557918144698,1603.7180984611273,921.9206166666665,7947.84476686258,469.5320229166666,4765.272971271748
2025-05-08,38909.47281517295,74.62187546815025,-821.2493079191111,879.7715666666666,8520.766810026302,147.37695115740743,3640.6389414433143
2025-05-09,15882.157118872066,0.0,293.15872809061136,562.7788166666667,9890.850411979243,615.5656652777776,26667.9546377442
2025-05-10,16201.604997140023,23.387108666561744,364.17241118267236,584.6916666666666,9830.681499820403,185.26561180555564,26348.506759476244
2025-05-11,37664.16488791494,15.73884657848987,-922.4114938261882,860.895,9754.373345234344,189.94065138888874,4885.946868701321
2025-05-12,36392.371395472124,0.3838732628314574,1618.729844846899,872.7343166666667,9367.071470608169,480.2728368055554,6157.7403611441405
2025-05-13,37837.139955499886,1.2642481063668924,-1096.1634076119499,854.8081833333332,9987.038169769561,585.4362136574077,4712.971801116379
2025-05-14,36969.24484782502,0.0,-832.7860447699006,869.7999166666666,10533.04883191559,587.3839527777777,5580.866908791242
2025-05-15,37529.597954870726,8.615293900253619,-493.8461673143698,836.5265166666666,10171.552933543802,422.0930479166665,5020.513801745539
2025-05-16,15335.132230270414,10.905962637670882,-88.64028498088084,594.0650833333333,10509.430923174497,229.41758310185182,27214.97952634585
2025-05-17,15668.276552879375,57.690979482465124,-0.7546058837187202,606.1633333333333,9814.865734440686,291.74280763888896,26881.83520373689
2025-05-18,38744.88309565374,8.036441115443381,-1835.6565907511622,838.5699999999999,9395.07369469723,193.08048078703723,3805.2286609625226
2025-05-19,35409.21689222195,18.544156385053498,-750.1964718974324,900.3366666666667,10393.38884750603,348.6840263888888,7140.894864394315
2025-05-20,36082.416614992835,0.0,-190.23440766375572,841.1655999999999,9991.500088581504,409.6356900462962,6467.69514162343
2025-05-21,36139.641583338416,0.0,1172.770451371144,836.7934166666666,9005.93749627904,503.751625,6410.4701732778485
2025-05-22,35574.503993070095,0.0,-287.74993904186414,835.9033333333333,9568.298962071573,452.78339513888886,6975.60776354617
2025-05-23,15692.380143174221,18.680455675055157,893.6962108365858,556.1066666666666,10211.88251203177,336.5828895833333,26857.731613442043
2025-05-24,15454.430945345246,0.0,-20.390800364389907,575.9608166666667,10020.266640706923,297.7914722222223,27095.68081127102
2025-05-25,35171.32581153979,3.455173417669357,-675.7326304775186,871.6566666666665,10222.744240161966,236.7086486111112,7378.785945076474
2025-05-26,37283.04532877578,0.0,1696.2513301244473,836.8987999999999,9544.128934685408,648.1657634259259,5267.066427840487
2025-05-27,34476.02188017498,9.56344398706068,340.89926554832795,826.7368833333333,10025.257850504824,417.2270909722221,8074.089876441285
2025-05-28,36025.2358814285,0.0,-844.0218234962626,828.7652166666667,10037.879792257494,162.66714490740748,6524.875875187761
2025-05-29,37347.414250786554,80.51939607413098,-330.52830278958214,851.1507666666666,9940.058866906013,267.63330208333315,5202.69750582971
2025-05-30,15243.455331465553,0.7172496678029887,3.9135013452096244e-12,544.2883333333333,9507.255996313908,365.89005509259266,27306.65642515071
2025-05-31,16117.979909934425,119.01994861758169,-388.64566771529525,698.5183333333332,9657.983222179892,543.4987881944446,26432.13184668184
2025-06-01,63896.805220270195,3052.7336534328056,1011.4842809365621,940.8914333333332,9851.896861193127,538.2280567129629,21346.69346365393
2025-06-02,58956.60503292748,1866.3212764071263,-1307.3987078556943,947.8334499999999,7272.447665999437,727.4509166666669,16406.493276311216
2025-06-03,53813.57467621678,1268.1079427360437,-907.3694976132995,970.4444166666665,7026.101099310049,262.5430976851851,11263.462919600512
2025-06-04,51309.62664421875,22.150569562728975,-3649.7007138711883,980.5486999999999,7344.545912627031,839.9558312500001,8759.514887602483
2025-06-05,51011.743608680415,648.699334660433,-184.6179497531518,936.1002,8081.447150822895,220.92039768518532,8461.63185206415
2025-06-06,30590.50969567342,2126.5778601102984,-63.90920856825737,662.1683333333333,7214.7687116955985,261.1154356481481,11959.602060942845
2025-06-07,22852.07001137603,304.6002963557246,-40.40815456695557,695.8816666666667,7387.288578678473,524.3943548611111,19698.041745240236
2025-06-08,47065.1608772145,0.0,-1273.9666593797353,968.5318333333332,7035.687487924245,518.7061608796297,4515.049120598233
2025-06-09,52580.23660628268,101.25610346515481,-1562.8917845362184,1034.5190833333331,9499.174979992464,401.01283217592595,10030.124849666412
2025-06-10,50631.60986750839,43.367357266995725,1043.915245306507,980.40825,10179.914208516839,238.19868680555555,8081.498110892127
2025-06-11,53456.09841752105,0.0,-105.55172046566403,958.5368166666667,10581.829344220587,455.13741111111096,10905.986660904782
2025-06-12,51249.43171878424,7.812495391016682,-520.768521239263,981.7150166666667,10408.28040565196,221.28601203703704,8699.319962167974
2025-06-13,22990.094220454146,0.0,-50.96610328822826,668.1805333333333,10251.895394487809,191.2830437500001,19560.01753616212
2025-06-14,22963.5542050466,3.1361054191903577,-129.71660397528132,676.3885666666666,10293.283429311166,465.78878472222215,19586.557551569666
2025-06-15,49299.786700973935,0.0,2332.486004656029,954.9042833333333,10124.310413443069,499.8024710648149,6749.67494435767
2025-06-16,50190.51640698448,4.636350172584116,288.3455611827175,917.5341833333333,9934.352279912397,379.1709425925927,7640.404650368218
2025-06-17,53167.55702929519,107.44805312702161,1495.9102273255503,935.01,9492.08606137485,304.12709328703687,10617.445272678924
2025-06-18,51773.881725288644,7.088272177231957,625.3394258917497,943.1491499999998,9981.025588788754,339.5498671296296,9223.769968672379
2025-06-19,47928.82166607223,30.58371420273113,685.3660163080248,976.6004666666665,10511.582979989314,611.1116083333333,5378.709909455967
2025-06-20,22403.639497968725,18.62746167811656,-153.68156980074136,660.295,9959.25541554095,146.57408148148156,20146.47225864754
2025-06-21,21866.927560129272,0.0,-87.81694035610992,667.4907,10181.528246223204,265.01874004629633,20683.184196486993
2025-06-22,45609.90780623446,82.15246311695913,784.0773831440328,953.6933,10754.810803093053,391.8474486111111,3059.7960496181986
2025-06-23,47959.62177784498,5.846854315691189,756.2129226508658,952.5582499999998,9194.123866519378,293.70325763888894,5409.510021228714
2025-06-24,54354.445784432246,2.049962857919809,-154.8105261724186,962.8057,9741.428417621413,310.24294583333347,11804.334027815981
2025-06-25,48754.94887093717,36.85020710964483,1346.559389986159,917.9914999999999,10431.39837306404,467.6570962962964,6204.837114320908
2025-06-26,47951.33290507884,0.0,1508.4805684486753,931.2700499999999,9354.084457345683,558.1326187499999,5401.221148462573
2025-06-27,21907.579243469198,0.0,-512.8798163628139,656.8249999999999,9971.14604751635,529.0913935185185,20642.532513147067
2025-06-28,20949.565392571356,24.843897201826167,-209.24311571442146,691.9833333333332,10234.496551914814,177.16443425925925,21600.54636404491
2025-06-29,49213.20038839065,131.76780159634848,5301.561795033333,931.1088,9966.824732129291,607.4418222222222,6663.088631774386
2025-06-30,48254.31271849001,113.31390432106127,-2.358261681762662,931.4082666666666,9908.410444632573,134.272287037037,5704.200961873743
2025-07-01,76675.12521431583,4555.273852394327,12224.592278422484,1027.2407333333333,9943.17168397379,321.42751805555565,34125.01345769957
2025-07-02,68659.16341539874,3970.252093894562,4002.442945829657,1046.3866666666665,6684.468731437943,303.0349305555553,26109.051658782475
2025-07-03,56036.11220202308,427.683252378088,281.9905217036852,1059.0882333333334,6720.070266279176,250.8521868055555,13486.000445406818
2025-07-04,35992.6771746236,3386.4343181501517,1234.7837722111808,779.2083333333333,7223.573026070933,450.48902847222234,6557.4345819926675
2025-07-05,31982.674395419224,1816.5160576673813,1483.392987149065,773.8133333333333,6185.37290631078,340.94441319444417,10567.43736119704
2025-07-06,63324.79978925219,1570.4944149701741,2734.454566990942,1056.4970666666666,6618.095502797392,660.2775263888888,20774.688032635924
2025-07-07,55920.42480468536,212.01655673936764,-1639.38889939413,1039.84325,6324.267640821873,145.87184699074064,13370.313048069096
2025-07-08,59708.793907243075,0.0,-2236.2024795145194,1067.2120333333332,8438.174816415445,388.7271578703703,17158.68215062681
2025-07-09,58063.398009765835,0.0,-2376.7973732249116,1070.4358166666666,10549.305915164037,284.7407722222222,15513.28625314957
2025-07-10,55103.325797799494,0.0,-1240.8713038904855,1042.9233333333332,10291.492395642847,230.81851759259249,12553.21404118323
2025-07-11,31046.29834794225,0.0,-749.2668397227915,774.41,10085.661551150331,229.7046712962963,11503.813408674014
2025-07-12,28721.658625290063,0.0,1.4994494361431077e-12,761.8116666666666,10292.527784783153,767.7978965277778,13828.453131326201
2025-07-13,56226.53646789743,0.0,-3716.5237070606113,1025.9231333333332,9580.316715660805,578.2574194444444,13676.424711281164
2025-07-14,54463.73732082997,0.0,-1772.7045516389792,1018.2992999999999,10449.239048544097,370.8714956018519,11913.625564213704
2025-07-15,56318.892282591325,0.0,-2740.1185398638754,1029.8370833333333,9868.857888776192,362.3919884259259,13768.78052597506
2025-07-16,55587.90831319398,0.0,-1624.2552451624126,1060.3145,10315.998005187872,469.1438381944442,13037.796556577712
2025-07-17,53674.70504821091,62.191092689776326,-845.8064390926867,1032.1136833333333,9958.25903460471,382.4429513888891,11124.593291594647
2025-07-18,29573.760562656553,0.0,-1030.4360442291036,742.0443499999999,9711.737500397887,668.1934081018519,12976.351193959712
2025-07-19,28858.82458801546,0.0,-637.3650437621576,811.3433333333334,9679.559230500412,734.4958298611112,13691.287168600804
2025-07-20,54901.86972399609,0.0,-1785.642205359475,1043.1080499999998,9556.247155440527,357.32089976851853,12351.757967379825
2025-07-21,56986.39686835237,0.0,-1127.0955448447082,1065.5418666666667,9832.893289902924,150.05172245370372,14436.285111736106
2025-07-22,55858.11629302407,0.0,516.4066554717581,1008.54,9829.601839003511,328.7271956018519,13308.004536407803
2025-07-23,58915.171530818436,6.061077687863441,-3690.7964537060448,1036.7010999999998,9643.189750507354,772.2133136574075,16365.059774202171
2025-07-24,58880.84089915606,0.0,-3209.127487800062,995.99905,9748.757901652178,553.3751555555557,16330.729142539793
2025-07-25,27454.20255080208,0.0,-94.04032078151474,740.3649999999999,10190.105266670444,284.6355784722222,15095.909205814183
2025-07-26,28015.105309574577,0.0,-123.98633092652611,775.2533333333333,9511.978149258099,252.7745159722221,14535.006447041687
2025-07-27,54221.005873477145,90.88053894602369,-1366.165597596557,991.0390833333333,9528.637611248583,416.92645833333336,11670.89411686088
2025-07-28,57293.60065957514,0.0,-621.7019440222223,1095.0097166666667,9517.54738926762,199.13924583333312,14743.488902958874
2025-07-29,56320.38281539795,0.0,233.68645251283547,1017.5633333333333,9385.267177127282,491.7080520833332,13770.271058781684
2025-07-30,53137.56238409469,8.32344947884883,2077.1438483299626,1034.3043499999999,9968.660210068098,822.3272180555555,10587.450627478422
2025-07-31,52945.6966564649,5.832560249629937,-291.0744911729551,1063.3107166666666,10082.22944889913,401.91937361111104,10395.584899848633
2025-08-01,25221.763756823126,49.36748511895029,135.4827125261326,725.0833333333333,9776.504815531662,438.95823611111115,17328.34799979314
2025-08-02,24890.50238711294,1.603159293275212,-742.1578242375883,816.2366666666667,9911.7650506846,931.6309597222223,17659.609369503323
2025-08-03,46141.64528918319,424.00650651002985,-132.48501425649758,1028.0321166666665,9592.027000320468,77.74739305555573,3591.533532566922
2025-08-04,47984.94337144238,144.56267611129167,148.9728084945189,1040.3413333333333,9360.94666638478,379.76592384259243,5434.831614826115
2025-08-05,46658.56107607004,74.14197161286842,311.4685123277649,996.91815,9826.707729939695,378.4717527777778,4108.449319453772
2025-08-06,49264.768889738385,15.143307714398446,-1961.966823423247,1026.8052666666667,9744.542072190674,453.33872430555556,6714.65713312212
2025-08-07,47785.300186119035,0.9784874069939633,-2917.8537338143465,1004.0182999999998,9790.088722170618,875.9761104166666,5235.18842950277
2025-08-08,24024.329375172558,31.497609214683393,-270.92676841296174,720.2655166666666,9747.23940441277,128.2276337962965,18525.782381443707
2025-08-09,23858.35437252389,25.060685009700933,-149.00299358342824,764.66,9798.275563320609,192.84337152777766,18691.757384092376
2025-08-10,45981.90326052307,4.6003643651764605,-1046.3987569652245,1018.6405833333333,9862.538551120067,341.1085125000002,3431.791503906803
2025-08-11,45247.81121258442,49.785389430295425,-85.70479671948358,1003.30215,10213.248377190252,254.90632777777773,2697.6994559681552
2025-08-12,48255.17163384859,30.7873282347705,-1293.851341622315,1045.7027166666667,9810.692742607349,366.65741597222205,5705.059877232328
2025-08-13,45494.38347465843,62.140452384089926,620.1999417735019,1082.2735666666665,9872.064095577867,355.39447847222215,2944.271718042168
2025-08-14,46560.727963902355,24.534112618824828,-126.28812894344723,1055.1011166666667,10139.224824024845,441.63852199074086,4010.61620728609
2025-08-15,24428.285210105194,70.21116317751768,-244.1169023559248,730.1160499999999,9801.58181405956,901.4018506944443,18121.82654651107
2025-08-16,25801.893074632353,103.17793409667959,-637.0520064303213,731.895,9545.878558326074,813.9409541666666,16748.21868198391
2025-08-17,46483.37174880845,184.82116598834364,-890.1695230718091,1049.2961333333333,9662.828050211843,404.0193458333336,3933.2599921921865
2025-08-18,46070.17181293541,43.11260069723596,-893.9215764329929,1098.1374499999997,9587.828987846251,241.34093726851864,3520.0600563191474
2025-08-19,45457.05043779709,39.92293737875195,-435.6999745493772,1038.9839666666667,10159.435609676128,229.0034886574073,2906.9386811808217
2025-08-20,49600.59046057492,20.068623156158083,-774.1386099220887,1023.0073666666667,9930.772926210691,471.8517347222223,7050.478703958652
2025-08-21,46572.80888460508,0.0,-1416.6983692874603,1035.0312,9689.788123168875,255.0254979166665,4022.6971279888166
2025-08-22,25728.572740799722,355.1704507464274,-244.2683045339578,751.1733333333333,10075.349139158385,375.406257638889,16821.539015816543
2025-08-23,24268.18207813788,33.58814395493499,549.9206962013191,736.7398499999999,9451.549554539271,341.9523194444446,18281.929678478384
2025-08-24,45389.30975754838,0.0,-345.62929425261757,1059.6171666666664,9588.830262826134,156.53896527777775,2839.1980009321123
2025-08-25,53699.04534065984,22.655337004360263,-5057.295452432957,1056.1075833333334,9835.61463348252,1227.0914812499998,11148.933584043574
2025-08-26,46574.0655212372,0.0,-133.84029059897176,1032.8092333333334,10077.809874267907,295.63126180555565,4023.9537646209355
2025-08-27,48999.307117343735,0.0,1946.153956613549,1071.6754833333334,10365.466615392908,620.53718125,6449.19536072747
2025-08-28,50411.018586426304,51.40419710585945,5309.014494661026,1050.4815166666665,9890.71962973296,472.9856606481483,7860.906829810039
2025-08-29,25672.948201449733,80.1539092502137,-620.8323907714066,729.1532333333332,10091.723878404715,593.0873280092593,16877.16355516653
2025-08-30,24664.77979567676,9.095778058400924,-528.2794860827994,738.64,9993.192111214408,619.2724124999999,17885.331960939504
2025-08-31,46662.99349230807,25.048975141951292,58.33961357036202,1042.7898666666665,9467.877145883369,447.53696111111134,4112.881735691808
2025-09-01,47291.34953536724,0.0,-2436.1009825183255,935.4555333333333,10172.929659644098,587.9368715277777,4741.237778750976
2025-09-02,42256.97263306456,0.0,1241.7556752430266,910.1480666666666,10800.0,243.13901712962948,293.1391235517076
2025-09-03,41945.946980943576,0.0,-958.437740823545,988.8302333333332,9503.068599035705,270.9867032407407,604.1647756726888
2025-09-04,40611.40065953914,0.0,-986.6917611784286,973.3571833333333,8805.542128439422,327.41750115740746,1938.7110970771246
2025-09-05,21721.193504068146,0.0,-653.2136729850492,588.7583333333333,8656.30575094566,290.2284118055555,20828.91825254812
2025-09-06,21029.919042377795,0.0,-241.3560003123664,606.68,9630.828935525933,394.7104268518519,21520.19271423847
2025-09-07,40335.59564102064,40.77116738653575,1706.3195577108984,989.0362833333334,9636.617645519738,310.74895833333323,2214.516115595623
2025-09-08,39386.904514233196,130.7529730193511,-108.11692931433582,1006.6258166666667,8777.691583640988,392.6879486111111,3163.2072423830687
2025-09-09,38543.00750916394,96.93781522160316,1459.1740296887913,988.8909333333332,5554.015278922336,406.52798888888907,4007.1042474523274
