origin,horizon,nominal,covered_intervals,n,picp
2025-03-10,0,0.90000000000000002,121,144,0.84027777777777779
2025-03-10,1,0.80000000000000004,105,144,0.72916666666666663
2025-03-10,1,0.90000000000000002,128,144,0.88888888888888884
2025-03-10,2,0.80000000000000004,112,144,0.77777777777777779
2025-03-10,2,0.90000000000000002,128,144,0.88888888888888884
2025-03-11,0,0.80000000000000004,103,144,0.71527777777777779
2025-03-11,0,0.90000000000000002,124,144,0.86111111111111116
2025-03-11,1,0.80000000000000004,112,144,0.77777777777777779
2025-03-11,1,0.90000000000000002,128,144,0.88888888888888884
2025-03-11,2,0.80000000000000004,95,144,0.65972222222222221
2025-03-11,2,0.90000000000000002,114,144,0.79166666666666663
2025-03-12,0,0.80000000000000004,119,144,0.82638888888888884
2025-03-12,0,0.90000000000000002,130,144,0.90277777777777779
2025-03-12,1,0.80000000000000004,92,144,0.63888888888888884
2025-03-12,1,0.90000000000000002,111,144,0.77083333333333337
2025-03-13,0,0.80000000000000004,91,144,0.63194444444444442
2025-03-13,0,0.90000000000000002,112,144,0.77777777777777779
2025-03-13,1,0.80000000000000004,123,144,0.85416666666666663
2025-03-13,1,0.90000000000000002,136,144,0.94444444444444442
2025-03-13,2,0.80000000000000004,105,144,0.72916666666666663
2025-03-13,2,0.90000000000000002,120,144,0.83333333333333337
2025-03-14,0,0.80000000000000004,107,144,0.74305555555555558
2025-03-14,0,0.90000000000000002,136,144,0.94444444444444442
2025-03-14,1,0.80000000000000004,110,144,0.76388888888888884
2025-03-14,1,0.90000000000000002,122,144,0.84722222222222221
2025-03-14,2,0.80000000000000004,112,144,0.77777777777777779
2025-03-14,2,0.90000000000000002,127,144,0.88194444444444442
2025-03-15,0,0.80000000000000004,106,144,0.73611111111111116
2025-03-15,0,0.90000000000000002,123,144,0.85416666666666663
2025-03-15,1,0.80000000000000004,116,144,0.80555555555555558
2025-03-15,1,0.90000000000000002,129,144,0.89583333333333337
2025-03-15,2,0.80000000000000004,105,144,0.72916666666666663
2025-03-15,2,0.90000000000000002,122,144,0.84722222222222221
2025-03-16,0,0.80000000000000004,110,144,0.76388888888888884
2025-03-16,0,0.90000000000000002,124,144,0.86111111111111116
2025-03-16,1,0.80000000000000004,107,144,0.74305555555555558
2025-03-16,1,0.90000000000000002,120,144,0.83333333333333337
2025-03-16,2,0.80000000000000004,104,144,0.72222222222222221
2025-03-16,2,0.90000000000000002,128,144,0.88888888888888884
2025-03-17,0,0.80000000000000004,106,144,0.73611111111111116
2025-03-17,0,0.90000000000000002,119,144,0.82638888888888884
2025-03-17,1,0.80000000000000004,117,144,0.8125
2025-03-17,1,0.90000000000000002,130,144,0.90277777777777779
2025-03-17,2,0.80000000000000004,107,144,0.74305555555555558
2025-03-17,2,0.90000000000000002,121,144,0.84027777777777779
2025-03-18,0,0.80000000000000004,115,144,0.79861111111111116
2025-03-18,0,0.90000000000000002,129,144,0.89583333333333337
2025-03-18,1,0.80000000000000004,111,144,0.77083333333333337
2025-03-18,1,0.90000000000000002,128,144,0.88888888888888884
2025-03-18,2,0.80000000000000004,111,144,0.77083333333333337
2025-03-18,2,0.90000000000000002,123,144,0.85416666666666663
2025-03-19,0,0.80000000000000004,110,144,0.76388888888888884
2025-03-19,0,0.90000000000000002,125,144,0.86805555555555558
2025-03-19,1,0.80000000000000004,116,144,0.80555555555555558
2025-03-19,1,0.90000000000000002,125,144,0.86805555555555558
2025-03-19,2,0.80000000000000004,96,144,0.66666666666666663
2025-03-19,2,0.90000000000000002,114,144,0.79166666666666663
2025-03-20,0,0.80000000000000004,113,144,0.78472222222222221
2025-03-20,0,0.90000000000000002,130,144,0.90277777777777779
2025-03-20,1,0.80000000000000004,105,144,0.72916666666666663
2025-03-20,1,0.90000000000000002,120,144,0.83333333333333337
2025-03-20,2,0.80000000000000004,110,144,0.76388888888888884
2025-03-20,2,0.90000000000000002,125,144,0.86805555555555558
2025-03-21,0,0.80000000000000004,105,144,0.72916666666666663
2025-03-21,0,0.90000000000000002,115,144,0.79861111111111116
2025-03-21,1,0.80000000000000004,122,144,0.84722222222222221
2025-03-21,1,0.90000000000000002,131,144,0.90972222222222221
2025-03-21,2,0.80000000000000004,96,144,0.66666666666666663
2025-03-21,2,0.90000000000000002,109,144,0.75694444444444442
2025-03-22,0,0.80000000000000004,114,144,0.79166666666666663
2025-03-22,0,0.90000000000000002,126,144,0.875
2025-03-22,1,0.80000000000000004,105,144,0.72916666666666663
2025-03-22,1,0.90000000000000002,121,144,0.84027777777777779
2025-03-22,2,0.80000000000000004,116,144,0.80555555555555558
2025-03-22,2,0.90000000000000002,128,144,0.88888888888888884
2025-03-23,0,0.80000000000000004,102,144,0.70833333333333337
2025-03-23,0,0.90000000000000002,119,144,0.82638888888888884
2025-03-23,1,0.80000000000000004,120,144,0.83333333333333337
2025-03-23,1,0.90000000000000002,135,144,0.9375
2025-03-23,2,0.80000000000000004,109,144,0.75694444444444442
2025-03-23,2,0.90000000000000002,118,144,0.81944444444444442
2025-03-24,0,0.80000000000000004,119,144,0.82638888888888884
2025-03-24,0,0.90000000000000002,134,144,0.93055555555555558
2025-03-24,1,0.80000000000000004,105,144,0.72916666666666663
2025-03-24,1,0.90000000000000002,117,144,0.8125
2025-03-25,0,0.80000000000000004,107,144,0.74305555555555558
2025-03-25,0,0.90000000000000002,121,144,0.84027777777777779
2025-03-25,1,0.80000000000000004,116,144,0.80555555555555558
2025-03-25,1,0.90000000000000002,130,144,0.90277777777777779
2025-03-25,2,0.80000000000000004,107,144,0.74305555555555558
2025-03-25,2,0.90000000000000002,124,144,0.86111111111111116
2025-03-26,0,0.80000000000000004,116,144,0.80555555555555558
2025-03-26,0,0.90000000000000002,126,144,0.875
2025-03-26,1,0.80000000000000004,112,144,0.77777777777777779
2025-03-26,1,0.90000000000000002,126,144,0.875
2025-03-26,2,0.80000000000000004,111,144,0.77083333333333337
2025-03-26,2,0.90000000000000002,125,144,0.86805555555555558
2025-03-27,0,0.80000000000000004,111,144,0.77083333333333337
2025-03-27,0,0.90000000000000002,122,144,0.84722222222222221
2025-03-27,1,0.80000000000000004,117,144,0.8125
2025-03-27,1,0.90000000000000002,128,144,0.88888888888888884
2025-03-28,0,0.80000000000000004,115,144,0.79861111111111116
2025-03-28,0,0.90000000000000002,130,144,0.90277777777777779
2025-03-28,1,0.80000000000000004,109,144,0.75694444444444442
2025-03-28,1,0.90000000000000002,123,144,0.85416666666666663
2025-03-28,2,0.80000000000000004,112,144,0.77777777777777779
2025-03-28,2,0.90000000000000002,129,144,0.89583333333333337
2025-03-29,0,0.80000000000000004,100,144,0.69444444444444442
2025-03-29,0,0.90000000000000002,116,144,0.80555555555555558
2025-03-29,1,0.80000000000000004,114,144,0.79166666666666663
2025-03-29,1,0.90000000000000002,127,144,0.88194444444444442
2025-03-30,0,0.80000000000000004,109,144,0.75694444444444442
2025-03-30,0,0.90000000000000002,125,144,0.86805555555555558
2025-03-30,1,0.80000000000000004,99,144,0.6875
2025-03-30,1,0.90000000000000002,118,144,0.81944444444444442
2025-03-31,0,0.80000000000000004,88,144,0.61111111111111116
2025-03-31,0,0.90000000000000002,110,144,0.76388888888888884
2025-03-31,1,0.80000000000000004,89,144,0.61805555555555558
2025-03-31,1,0.90000000000000002,108,144,0.75
2025-04-01,0,0.80000000000000004,83,144,0.57638888888888884
2025-04-01,0,0.90000000000000002,108,144,0.75
2025-04-01,1,0.80000000000000004,75,144,0.52083333333333337
2025-04-01,1,0.90000000000000002,93,144,0.64583333333333337
2025-04-02,0,0.80000000000000004,84,144,0.58333333333333337
2025-04-02,0,0.90000000000000002,104,144,0.72222222222222221
2025-04-02,1,0.80000000000000004,109,144,0.75694444444444442
2025-04-02,1,0.90000000000000002,129,144,0.89583333333333337
2025-04-02,2,0.80000000000000004,112,144,0.77777777777777779
2025-04-02,2,0.90000000000000002,120,144,0.83333333333333337
2025-04-03,0,0.80000000000000004,113,144,0.78472222222222221
2025-04-03,0,0.90000000000000002,129,144,0.89583333333333337
2025-04-03,1,0.80000000000000004,109,144,0.75694444444444442
2025-04-03,1,0.90000000000000002,120,144,0.83333333333333337
2025-04-03,2,0.80000000000000004,116,144,0.80555555555555558
2025-04-03,2,0.90000000000000002,130,144,0.90277777777777779
2025-04-04,0,0.80000000000000004,107,144,0.74305555555555558
2025-04-04,0,0.90000000000000002,119,144,0.82638888888888884
2025-04-04,1,0.80000000000000004,111,144,0.77083333333333337
2025-04-04,1,0.90000000000000002,124,144,0.86111111111111116
2025-04-04,2,0.80000000000000004,114,144,0.79166666666666663
2025-04-04,2,0.90000000000000002,123,144,0.85416666666666663
2025-04-05,0,0.80000000000000004,109,144,0.75694444444444442
2025-04-05,0,0.90000000000000002,122,144,0.84722222222222221
2025-04-05,1,0.80000000000000004,121,144,0.84027777777777779
2025-04-05,1,0.90000000000000002,132,144,0.91666666666666663
2025-04-06,0,0.80000000000000004,117,144,0.8125
2025-04-06,0,0.90000000000000002,126,144,0.875
2025-04-06,1,0.80000000000000004,109,144,0.75694444444444442
2025-04-06,1,0.90000000000000002,117,144,0.8125
2025-04-06,2,0.80000000000000004,99,144,0.6875
2025-04-06,2,0.90000000000000002,122,144,0.84722222222222221
2025-04-07,0,0.80000000000000004,108,144,0.75
2025-04-07,0,0.90000000000000002,124,144,0.86111111111111116
2025-04-07,1,0.80000000000000004,105,144,0.72916666666666663
2025-04-07,1,0.90000000000000002,122,144,0.84722222222222221
2025-04-07,2,0.80000000000000004,99,144,0.6875
2025-04-07,2,0.90000000000000002,116,144,0.80555555555555558
2025-04-08,0,0.80000000000000004,104,144,0.72222222222222221
2025-04-08,0,0.90000000000000002,123,144,0.85416666666666663
2025-04-08,1,0.80000000000000004,94,144,0.65277777777777779
2025-04-08,1,0.90000000000000002,112,144,0.77777777777777779
2025-04-08,2,0.80000000000000004,104,144,0.72222222222222221
2025-04-08,2,0.90000000000000002,121,144,0.84027777777777779
2025-04-09,0,0.80000000000000004,96,144,0.66666666666666663
2025-04-09,0,0.90000000000000002,114,144,0.79166666666666663
2025-04-09,1,0.80000000000000004,106,144,0.73611111111111116
2025-04-09,1,0.90000000000000002,121,144,0.84027777777777779
2025-04-09,2,0.80000000000000004,103,144,0.71527777777777779
2025-04-09,2,0.90000000000000002,117,144,0.8125
2025-04-10,0,0.80000000000000004,107,144,0.74305555555555558
2025-04-10,0,0.90000000000000002,118,144,0.81944444444444442
2025-04-10,1,0.80000000000000004,98,144,0.68055555555555558
2025-04-10,1,0.90000000000000002,108,144,0.75
2025-04-10,2,0.80000000000000004,108,144,0.75
2025-04-10,2,0.90000000000000002,125,144,0.86805555555555558
2025-04-11,0,0.80000000000000004,97,144,0.67361111111111116
2025-04-11,0,0.90000000000000002,108,144,0.75
2025-04-11,1,0.80000000000000004,107,144,0.74305555555555558
2025-04-11,1,0.90000000000000002,124,144,0.86111111111111116
2025-04-11,2,0.80000000000000004,101,144,0.70138888888888884
2025-04-11,2,0.90000000000000002,122,144,0.84722222222222221
2025-04-12,0,0.80000000000000004,105,144,0.72916666666666663
2025-04-12,0,0.90000000000000002,127,144,0.88194444444444442
2025-04-12,1,0.80000000000000004,103,144,0.71527777777777779
2025-04-12,1,0.90000000000000002,124,144,0.86111111111111116
2025-04-13,0,0.80000000000000004,99,144,0.6875
2025-04-13,0,0.90000000000000002,120,144,0.83333333333333337
2025-04-13,1,0.80000000000000004,115,144,0.79861111111111116
2025-04-13,1,0.90000000000000002,126,144,0.875
2025-04-13,2,0.80000000000000004,106,144,0.73611111111111116
2025-04-13,2,0.90000000000000002,121,144,0.84027777777777779
2025-04-14,0,0.80000000000000004,110,144,0.76388888888888884
2025-04-14,0,0.90000000000000002,125,144,0.86805555555555558
2025-04-14,1,0.80000000000000004,92,144,0.63888888888888884
2025-04-14,1,0.90000000000000002,113,144,0.78472222222222221
2025-04-14,2,0.80000000000000004,110,144,0.76388888888888884
2025-04-14,2,0.90000000000000002,129,144,0.89583333333333337
2025-04-15,0,0.80000000000000004,96,144,0.66666666666666663
2025-04-15,0,0.90000000000000002,115,144,0.79861111111111116
2025-04-15,1,0.80000000000000004,108,144,0.75
2025-04-15,1,0.90000000000000002,121,144,0.84027777777777779
2025-04-15,2,0.80000000000000004,113,144,0.78472222222222221
2025-04-15,2,0.90000000000000002,126,144,0.875
2025-04-16,0,0.80000000000000004,106,144,0.73611111111111116
2025-04-16,0,0.90000000000000002,121,144,0.84027777777777779
2025-04-16,1,0.80000000000000004,116,144,0.80555555555555558
2025-04-16,1,0.90000000000000002,130,144,0.90277777777777779
2025-04-16,2,0.80000000000000004,111,144,0.77083333333333337
2025-04-16,2,0.90000000000000002,126,144,0.875
2025-04-17,0,0.80000000000000004,115,144,0.79861111111111116
2025-04-17,0,0.90000000000000002,132,144,0.91666666666666663
2025-04-17,1,0.80000000000000004,110,144,0.76388888888888884
2025-04-17,1,0.90000000000000002,126,144,0.875
2025-04-17,2,0.80000000000000004,101,144,0.70138888888888884
2025-04-17,2,0.90000000000000002,116,144,0.80555555555555558
2025-04-18,0,0.80000000000000004,109,144,0.75694444444444442
2025-04-18,0,0.90000000000000002,122,144,0.84722222222222221
2025-04-18,1,0.80000000000000004,107,144,0.74305555555555558
2025-04-18,1,0.90000000000000002,122,144,0.84722222222222221
2025-04-18,2,0.80000000000000004,111,144,0.77083333333333337
2025-04-18,2,0.90000000000000002,125,144,0.86805555555555558
2025-04-19,0,0.80000000000000004,104,144,0.72222222222222221
2025-04-19,0,0.90000000000000002,117,144,0.8125
2025-04-19,1,0.80000000000000004,110,144,0.76388888888888884
2025-04-19,1,0.90000000000000002,120,144,0.83333333333333337
2025-04-20,0,0.80000000000000004,111,144,0.77083333333333337
2025-04-20,0,0.90000000000000002,125,144,0.86805555555555558
2025-04-20,1,0.80000000000000004,102,144,0.70833333333333337
2025-04-20,1,0.90000000000000002,117,144,0.8125
2025-04-20,2,0.80000000000000004,115,144,0.79861111111111116
2025-04-20,2,0.90000000000000002,125,144,0.86805555555555558
2025-04-21,0,0.80000000000000004,102,144,0.70833333333333337
2025-04-21,0,0.90000000000000002,116,144,0.80555555555555558
2025-04-21,1,0.80000000000000004,114,144,0.79166666666666663
2025-04-21,1,0.90000000000000002,125,144,0.86805555555555558
2025-04-21,2,0.80000000000000004,116,144,0.80555555555555558
2025-04-21,2,0.90000000000000002,132,144,0.91666666666666663
2025-04-22,0,0.80000000000000004,109,144,0.75694444444444442
2025-04-22,0,0.90000000000000002,118,144,0.81944444444444442
2025-04-22,1,0.80000000000000004,108,144,0.75
2025-04-22,1,0.90000000000000002,124,144,0.86111111111111116
2025-04-22,2,0.80000000000000004,115,144,0.79861111111111116
2025-04-22,2,0.90000000000000002,127,144,0.88194444444444442
2025-04-23,0,0.80000000000000004,109,144,0.75694444444444442
2025-04-23,0,0.90000000000000002,121,144,0.84027777777777779
2025-04-23,1,0.80000000000000004,115,144,0.79861111111111116
2025-04-23,1,0.90000000000000002,124,144,0.86111111111111116
2025-04-23,2,0.80000000000000004,115,144,0.79861111111111116
2025-04-23,2,0.90000000000000002,129,144,0.89583333333333337
2025-04-24,0,0.80000000000000004,115,144,0.79861111111111116
2025-04-24,0,0.90000000000000002,123,144,0.85416666666666663
2025-04-24,1,0.80000000000000004,113,144,0.78472222222222221
2025-04-24,1,0.90000000000000002,121,144,0.84027777777777779
2025-04-24,2,0.80000000000000004,90,144,0.625
2025-04-24,2,0.90000000000000002,114,144,0.79166666666666663
2025-04-25,0,0.80000000000000004,114,144,0.79166666666666663
2025-04-25,0,0.90000000000000002,120,144,0.83333333333333337
2025-04-25,1,0.80000000000000004,92,144,0.63888888888888884
2025-04-25,1,0.90000000000000002,111,144,0.77083333333333337
2025-04-26,0,0.80000000000000004,86,144,0.59722222222222221
2025-04-26,0,0.90000000000000002,105,144,0.72916666666666663
2025-04-26,1,0.80000000000000004,99,144,0.6875
2025-04-26,1,0.90000000000000002,109,144,0.75694444444444442
2025-04-27,0,0.80000000000000004,101,144,0.70138888888888884
2025-04-27,0,0.90000000000000002,110,144,0.76388888888888884
2025-04-27,1,0.80000000000000004,75,144,0.52083333333333337
2025-04-27,1,0.90000000000000002,85,144,0.59027777777777779
2025-04-27,2,0.80000000000000004,118,144,0.81944444444444442
2025-04-27,2,0.90000000000000002,126,144,0.875
2025-04-28,0,0.80000000000000004,77,144,0.53472222222222221
2025-04-28,0,0.90000000000000002,84,144,0.58333333333333337
2025-04-28,1,0.80000000000000004,111,144,0.77083333333333337
2025-04-28,1,0.90000000000000002,125,144,0.86805555555555558
2025-04-28,2,0.80000000000000004,104,144,0.72222222222222221
2025-04-28,2,0.90000000000000002,121,144,0.84027777777777779
2025-04-29,0,0.80000000000000004,107,144,0.74305555555555558
2025-04-29,0,0.90000000000000002,120,144,0.83333333333333337
2025-04-29,1,0.80000000000000004,93,144,0.64583333333333337
2025-04-29,1,0.90000000000000002,113,144,0.78472222222222221
2025-04-29,2,0.80000000000000004,84,144,0.58333333333333337
2025-04-29,2,0.90000000000000002,93,144,0.64583333333333337
2025-04-30,0,0.80000000000000004,99,144,0.6875
2025-04-30,0,0.90000000000000002,117,144,0.8125
2025-04-30,1,0.80000000000000004,80,144,0.55555555555555558
2025-04-30,1,0.90000000000000002,91,144,0.63194444444444442
2025-04-30,2,0.80000000000000004,36,144,0.25
2025-04-30,2,0.90000000000000002,57,144,0.39583333333333331
2025-05-01,0,0.80000000000000004,78,144,0.54166666666666663
2025-05-01,0,0.90000000000000002,90,144,0.625
2025-05-01,1,0.80000000000000004,35,144,0.24305555555555555
2025-05-01,1,0.90000000000000002,55,144,0.38194444444444442
2025-05-01,2,0.80000000000000004,75,144,0.52083333333333337
2025-05-01,2,0.90000000000000002,95,144,0.65972222222222221
2025-05-02,0,0.80000000000000004,41,144,0.28472222222222221
2025-05-02,0,0.90000000000000002,57,144,0.39583333333333331
2025-05-02,1,0.80000000000000004,74,144,0.51388888888888884
2025-05-02,1,0.90000000000000002,93,144,0.64583333333333337
2025-05-02,2,0.80000000000000004,80,144,0.55555555555555558
2025-05-02,2,0.90000000000000002,98,144,0.68055555555555558
2025-05-03,0,0.80000000000000004,87,144,0.60416666666666663
2025-05-03,0,0.90000000000000002,104,144,0.72222222222222221
2025-05-03,1,0.80000000000000004,81,144,0.5625
