date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_plan,discharge_plan,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost,hour_right,delta_grid_kwh
2025-02-01,77,2025-02-01 13:00:00,12,-413.54333333333335,3832.0900000000001,6313.3500000000004,0.68840000000000001,0.68523647444905822,0,290.01782615344212,0,0,0,290.01782615344212,0,0,123.52550717989124,9423.5072449650197,123.52550717989124,0,6000,0,0,0,0,13,0
2025-02-01,78,2025-02-01 13:10:00,12,-421.64868333333334,3716.2453999999998,6246.1374999999998,0.71679999999999999,0.72736966074427112,0,227.5571508367361,0,0,0,227.5571508367361,0,0,194.09153249659724,9628.3086807180825,194.09153249659724,0,6000,0,0,0,0,13.166666666666666,0
2025-02-01,79,2025-02-01 13:20:00,12,-422.7244333333332,3639.0264000000002,6175.3729999999996,0.71940000000000004,0.69507496690666537,0,234.07434826043465,0,0,0,234.07434826043465,0,0,188.65008507289855,9838.9755941524727,188.65008507289855,0,6000,0,0,0,0,13.333333333333334,0
2025-02-01,80,2025-02-01 13:30:00,12,-410.26791666666668,3642.0799999999999,6103.6875,0.73750000000000004,0.69387446587156965,0,226.82895337942634,0,0,0,226.82895337942634,0,0,183.43896328724034,10043.121652193957,183.43896328724034,0,6000,0,0,0,0,13.5,0
2025-02-01,81,2025-02-01 13:40:00,12,-392.47571666666664,3637.9099999999999,5992.7642999999998,0.64129999999999998,0.74294610138354233,0,212.52882223565507,0,0,0,212.52882223565507,0,0,179.94689443101157,10234.397592206045,179.94689443101157,0,6000,0,0,0,0,13.666666666666666,0
2025-02-01,82,2025-02-01 13:50:00,12,-323.70713333333333,3749.5632999999998,5691.8060999999998,0.67610000000000003,0.84271237878308469,0,180.91346448822378,0,0,0,180.91346448822378,0,0,142.79366884510955,10397.219710245448,142.79366884510955,0,6000,0,0,0,0,13.833333333333334,0
2025-02-01,83,2025-02-01 14:00:00,12,-233.54250000000002,3849.8699999999999,5251.125,0.82250000000000001,0.95560920275676642,0,157.85193187325959,0,0,0,157.85193187325959,0,0,75.69056812674043,10539.286448931382,75.69056812674043,0,6000,0,0,0,0,14,0
2025-02-01,84,2025-02-01 14:10:00,12,-202.90003333333334,3676.3402999999998,4893.7404999999999,0.81110000000000004,1.0243995160135411,0,137.77624559507026,0,0,0,137.77624559507026,0,0,65.123787738263076,10663.285069966945,65.123787738263076,0,6000,0,0,0,0,14.166666666666666,0
2025-02-01,85,2025-02-01 14:20:00,12,-166.26881666666668,3619.6064999999999,4617.2194,0.80610000000000004,1.0466597900165386,0,95.69631358440968,0,0,0,95.69631358440968,0,0,70.572503082257001,10749.411752192915,70.572503082257001,0,6000,0,0,0,0,14.333333333333334,0
2025-02-01,86,2025-02-01 14:30:00,12,-116.58833333333328,3664.8699999999999,4364.3999999999996,0.87270000000000003,1.0816220852786023,0,56.209164230091872,0,0,0,56.209164230091872,0,0,60.379169103241409,10799.999999999996,60.379169103241409,0,6000,0,0,0,0,14.5,0
2025-02-01,87,2025-02-01 14:40:00,12,-112.44431666666674,3429.7384999999999,4104.4044000000004,0.87170000000000003,1.1405758143181448,0,0,3.1476509800997121,0,0,0,3.1476509800997121,0,115.59196764676645,10796.502610022108,115.59196764676645,0,6000,0,0,0,0,14.666666666666666,0
2025-02-01,88,2025-02-01 14:50:00,12,-93.767233333333323,3327.5652,3890.1686,0.70540000000000003,0.91124939150184958,0,0,42.664717039164074,0,0,0,42.664717039164074,0,136.4319503724974,10749.097368867482,136.4319503724974,0,6000,0,0,0,0,14.833333333333334,0
2025-02-01,89,2025-02-01 15:00:00,12,-35.801666666666655,3473.54,3688.3499999999999,0.51470000000000005,0.54007870796744761,60.94482719432888,0,0,0,60.94482719432888,0,0,0,35.801666666666655,10749.097368867482,96.746493860995542,222.83954980960908,6000,114.6955162870058,-41.663606865042368,0,73.031909421963434,15,-161.89472261528022
2025-02-01,90,2025-02-01 15:10:00,12,28.429149999999936,3562.9319999999998,3392.3571000000002,0.5575,0.52076025689521388,186.23472543706669,56.558479036128404,0,84.98762903612834,101.24709640093835,56.558479036128404,0,0,0,10799.999999999996,101.24709640093835,991.74386592644487,6000,552.89720525399298,-224.53567291141417,0,328.36153234257881,15.166666666666666,-805.50914048937818
