date,slot,timestamp,node_hour,net_kwh,load_kw,pv_kw,price,price_forecast,grid,charge_plan,discharge_plan,called,unused,charge,discharge,emergency,spill,soc,total_surplus,g0,initial_soc,planned_cost,adjustment_cost,emergency_cost,total_cost,hour_right,delta_grid_kwh
2025-07-01,14,2025-07-01 02:30:00,0,710.71000000000004,4264.2600000000002,0,0.46200000000000002,0.48192550070895301,647.10934311071048,0,0,647.10934311071048,0,0,0,63.600656889289553,0,1446.5789930275423,0,647.10934311071048,1446.5789930275423,298.96451651714824,0,146.91751741425887,445.88203393140714,2.5,0
2025-07-01,15,2025-07-01 02:40:00,0,733.70899999999995,4402.2539999999999,0,0.50770000000000004,0.45857294703023282,1467.7669865439893,833.33333333333326,0,1467.7669865439893,0,833.33333333333326,0,99.275346789343985,0,2196.5789930275423,0,1467.7669865439893,1446.5789930275423,745.18529906838342,0,252.0104678247497,997.19576689313317,2.6666666666666665,0
2025-07-01,16,2025-07-01 02:50:00,0,731.80319999999995,4390.8191999999999,0,0.53039999999999998,0.45973195819695772,1475.7641924144345,833.33333333333326,0,1475.7641924144345,0,833.33333333333326,0,89.372340918898772,0,2946.5789930275423,0,1475.7641924144345,1446.5789930275423,782.74532765661604,0,237.01544811691954,1019.7607757735356,2.8333333333333335,0
2025-07-01,17,2025-07-01 03:00:00,0,706.62666666666667,4239.7600000000002,0,0.49080000000000001,0.4812670448744551,693.40401999255846,0,0,693.40401999255846,0,0,0,13.222646674108205,0,2946.5789930275423,0,693.40401999255846,1446.5789930275423,340.32269301234771,0,32.448374938261537,372.77106795060922,3,0
2025-07-01,18,2025-07-01 03:10:00,0,749.52868333333322,4497.174,0.0019,0.49049999999999999,0.46327084010336661,1041.13806363802,392.69000774717608,0,1041.13806363802,0,392.69000774717608,0,101.08062744248946,0,3300.0000000000009,0,1041.13806363802,1446.5789930275423,510.6782202144488,0,247.90023880270542,758.57845901715427,3.1666666666666665,0
2025-07-01,19,2025-07-01 03:20:00,0,770.01778333333334,4620.1067000000003,0,0.49640000000000001,0.46046682955992346,640.586231203495,0,0,640.586231203495,0,0,0,129.43155212983834,0,3300.0000000000009,0,640.586231203495,1446.5789930275423,317.98700516941494,0,321.24911238625879,639.23611755567367,3.3333333333333335,0
2025-07-01,20,2025-07-01 03:30:00,0,731.98166666666668,4391.8900000000003,0,0.48609999999999998,0.47836954097334766,640.41338549084969,0,0,640.41338549084969,0,0,0,91.568281175816992,0,3300.0000000000009,0,640.41338549084969,1446.5789930275423,311.30494668710202,0,222.55670739782317,533.86165408492525,3.5,0
2025-07-01,21,2025-07-01 03:40:00,0,696.51359999999988,4179.1081999999997,0.026599999999999999,0.47799999999999998,0.46560198855763579,622.86249006324533,0,0,622.86249006324533,0,0,0,73.651109936754551,0,3300.0000000000009,0,622.86249006324533,1446.5789930275423,297.72827025023128,0,176.02615274884334,473.75442299907462,3.6666666666666665,0
2025-07-01,22,2025-07-01 03:50:00,0,705.75925000000007,4234.5555000000004,0,0.46729999999999999,0.45636073432876995,1464.4763614217027,833.33333333333326,0,1464.4763614217027,0,833.33333333333326,0,74.616221911630646,0,4050.0000000000009,0,1464.4763614217027,1446.5789930275423,684.34980369236166,0,174.34080249652501,858.6906061888867,3.8333333333333335,0
2025-07-01,23,2025-07-01 04:00:00,0,740.41333333333318,4442.4799999999996,0,0.47239999999999999,0.45657254629618466,641.9569844810535,0,0,641.9569844810535,0,0,0,98.456348852279689,0,4050.0000000000009,0,641.9569844810535,1446.5789930275423,303.26047946884967,0,232.55389598908462,535.81437545793426,4,0
2025-07-01,24,2025-07-01 04:10:00,0,742.22289999999998,4453.7082,0.37080000000000002,0.51580000000000004,0.43448027174200776,1450.7355219285259,833.33333333333326,0,1450.7355219285259,0,833.33333333333326,0,124.8207114048073,0,4800.0000000000009,0,1450.7355219285259,1446.5789930275423,748.28938221073372,0,321.91261471299805,1070.2019969237317,4.166666666666667,0
2025-07-01,25,2025-07-01 04:20:00,0,720.14729999999986,4320.8837999999996,0,0.5242,0.42308528209141483,1458.3137400275107,833.33333333333326,0,1458.3137400275107,0,833.33333333333326,0,95.166893305822441,0,5550.0000000000009,0,1458.3137400275107,1446.5789930275423,764.44806252242108,0,249.43242735456062,1013.8804898769818,4.333333333333333,0
2025-07-01,26,2025-07-01 04:30:00,0,707.08833333333325,4242.5299999999997,0,0.49049999999999999,0.43993673649789966,1485.3432772355045,833.33333333333326,0,1485.3432772355045,0,833.33333333333326,0,55.078389431162122,0,6300.0000000000009,0,1485.3432772355045,1446.5789930275423,728.5608774840149,0,135.07975007992511,863.64062756394003,4.5,0
2025-07-01,27,2025-07-01 04:40:00,0,726.05986666666661,4361.5232999999998,5.1641000000000004,0.48630000000000001,0.46219151005948123,1487.9675616162094,833.33333333333326,0,1487.9675616162094,0,833.33333333333326,0,71.425638383790556,0,7050.0000000000009,0,1487.9675616162094,1446.5789930275423,723.59862521396269,0,173.67143973018676,897.27006494414945,4.666666666666667,0
2025-07-01,28,2025-07-01 04:50:00,0,739.97966666666662,4439.8779999999997,0,0.53539999999999999,0.46119291917471966,1482.522571862426,833.33333333333326,0,1482.522571862426,0,833.33333333333326,0,90.790428137573826,0,7800.0000000000009,0,1482.522571862426,1446.5789930275423,793.7425849751429,0,243.04597612428515,1036.7885610994281,4.833333333333333,0
2025-07-01,29,2025-07-01 05:00:00,0,723.9041666666667,4343.5,0.074999999999999997,0.57220000000000004,0.44937112480094527,1467.0977345971739,833.33333333333326,0,1467.0977345971739,0,833.33333333333326,0,90.139765402826015,0,8550,0,1467.0977345971739,1446.5789930275423,839.47332373650295,0,257.88986881748525,1097.3631925539883,5,0
2025-07-01,30,2025-07-01 05:10:00,0,669.9292999999999,4162.5941999999995,143.01840000000001,0.50749999999999995,0.46244139010748464,612.09438639338077,0,0,612.09438639338077,0,0,0,57.834913606619125,0,8550,0,612.09438639338077,1446.5789930275423,310.63790109464071,0,146.75609327679601,457.39399437143675,5.166666666666667,0
2025-07-01,31,2025-07-01 05:20:00,0,623.90893333333338,4077.4412000000002,333.98759999999999,0.45419999999999999,0.45623328638598398,1423.2270587372832,833.33333333333326,0,1423.2270587372832,0,833.33333333333326,0,34.01520792938345,0,9300,0,1423.2270587372832,1446.5789930275423,646.42973007847399,0,77.248537207629809,723.67826728610385,5.333333333333333,0
2025-07-01,32,2025-07-01 05:30:00,0,592.59958333333327,4087.1599999999999,531.5625,0.4289,0.40301559528549796,1385.184976819294,833.33333333333326,0,1385.184976819294,0,833.33333333333326,0,40.747939847372663,0,10050,0,1385.184976819294,1446.5789930275423,594.10583655779521,0,87.383957002690664,681.48979356048585,5.5,0
2025-07-01,33,2025-07-01 05:40:00,0,557.81886666666651,4109.9943999999996,763.08119999999997,0.38679999999999998,0.37168727045843253,1323.946317208422,833.33333333333326,0,1323.946317208422,0,833.33333333333326,0,67.205882791577778,0,10800,0,1323.946317208422,1446.5789930275423,512.10243549621759,0,129.97617731891143,642.07861281512896,5.666666666666667,0
2025-07-01,34,2025-07-01 05:50:00,0,588.46383333333335,4518.3027000000002,987.51969999999994,0.60570000000000002,0.58338529650950766,518.53411395828925,0,0,518.53411395828925,0,0,0,69.929719375044101,0,10800,0,518.53411395828925,1446.5789930275423,314.07611282453581,0,211.78215512732106,525.85826795185687,5.833333333333333,0
2025-07-01,35,2025-07-01 06:00:00,0,659.48500000000001,5155.5600000000004,1198.6500000000001,0.94520000000000004,0.89982616971759088,0,0,606.7352634318039,0,0,0,606.7352634318039,52.749736568196113,0,10125.849707297995,0,0,1446.5789930275423,0,0,249.29525502129482,249.29525502129482,6,0
2025-07-01,36,2025-07-01 06:10:00,6,657.09246666666661,5368.8509999999997,1426.2962,0.94310000000000005,0.940675591855196,0,0,623.41504054451889,0,0,0,623.41504054451889,33.677426122147722,0,9433.1663289151966,0,0,1446.5789930275423,0,0,158.80590287898761,158.80590287898761,6.166666666666667,0
2025-07-01,37,2025-07-01 06:20:00,6,579.55898333333323,5112.6319999999996,1635.2781,0.84309999999999996,0.86996636921368975,0,0,545.26060350939599,0,0,0,545.26060350939599,34.298379823937239,0,8827.3212139047573,0,0,1446.5789930275423,0,0,144.58482014780742,144.58482014780742,6.333333333333333,0
2025-07-01,38,2025-07-01 06:30:00,6,501.07250000000005,4828.5600000000004,1822.125,0.83409999999999995,0.84476820474619496,500.40335589817374,0,12.639744078240312,488.43275592175974,11.970599976414007,0,12.639744078240312,0,0,8813.2770538178229,11.970599976414007,500.40335589817374,1446.5789930275423,417.38643915466668,0,0,417.38643915466668,6.5,0
2025-07-01,39,2025-07-01 06:40:00,6,503.91493333333329,5047.3401999999996,2023.8506,0.86429999999999996,0.84707534834746778,491.27628809603584,3.6563518658315957,0,491.27628809603584,0,3.6563518658315957,0,16.294997103129049,0,8816.5677704970713,0,491.27628809603584,1446.5789930275423,424.61009580140376,0,70.418829981172181,495.02892578257593,6.666666666666667,0
2025-07-01,40,2025-07-01 06:50:00,6,517.70906666666656,5351.6776,2245.4232000000002,0.86409999999999998,0.8473663261675578,438.802218386802,0,6.2941708634312477,438.802218386802,0,0,6.2941708634312477,72.612677416433314,0,8809.5742473154805,0,438.802218386802,1446.5789930275423,379.16899690803558,0,313.72307277770011,692.89206968573569,6.833333333333333,0
2025-07-01,41,2025-07-01 07:00:00,6,466.4616666666667,5286.2200000000003,2487.4499999999998,0.81989999999999996,0.82937514623368336,407.47589659944032,0,7.564249314098034,407.47589659944032,0,0,7.564249314098034,51.421520753128334,0,8801.1695258553718,0,407.47589659944026,1446.5789930275423,334.08948762188106,6.9908878685964731e-14,210.80252432744959,544.89201194933071,7,5.6843418860808015e-14
2025-07-01,42,2025-07-01 07:10:00,6,350.89683333333335,4858.4993000000004,2753.1183000000001,0.77890000000000004,0.79714234842976772,361.44633820100722,0.62320856579526551,0,351.52004189912861,9.9262963018786081,0.62320856579526551,0,0,0,8801.7304135645882,9.9262963018786081,361.44633820100722,1446.5789930275423,281.53055282476453,0,0,281.53055282476453,7.166666666666667,0
2025-07-01,43,2025-07-01 07:20:00,6,335.01209999999992,5047.9723999999997,3037.8998000000001,0.79990000000000006,0.77448895949487417,355.69979185142643,28.804508187293301,0,355.69979185142643,0,28.804508187293301,0,8.1168163358668153,0,8827.654470933152,0,355.69979185142643,1446.5789930275423,284.524263501956,0,32.463206935299333,316.98747043725535,7.333333333333333,0
2025-07-01,44,2025-07-01 07:30:00,6,365.00499999999994,5495.7299999999996,3305.6999999999998,0.81420000000000003,0.73622355479715262,309.91314835112865,19.272596979040774,0,309.91314835112865,0,19.272596979040774,0,74.364448627912054,0,8844.9998082142884,0,309.91314835112865,1446.5789930275423,252.33128538748898,0,302.73767036422993,555.06895575171893,7.5,0
2025-07-01,45,2025-07-01 07:40:00,6,254.63821666666664,5049.3431,3521.5138000000002,0.73460000000000003,0.69062911828874729,984.81106832197702,758.49527915888984,0,984.81106832197702,0,758.49527915888984,0,28.322427503579434,0,9527.645559457289,0,984.81106832197702,1446.5789930275423,723.44221078932435,0,104.02827622064726,827.47048700997163,7.666666666666667,0
2025-07-01,46,2025-07-01 07:50:00,6,301.49763333333323,5578.8392999999996,3769.8535000000002,0.8972,0.90276453997725703,0,0,285.75126402895529,0,0,0,285.75126402895529,15.746369304377936,0,9210.1441549806732,0,0,1446.5789930275423,0,0,70.638212699439421,70.638212699439421,7.833333333333333,0
2025-07-01,47,2025-07-01 08:00:00,6,484.29541666666665,6998.2600000000002,4092.4875000000002,1.2032,1.2232853643629218,0,0,462.76968820408467,0,0,0,462.76968820408467,21.525728462581981,0,8695.9556125316885,0,0,1446.5789930275423,0,0,129.49878243089319,129.49878243089319,8,0
2025-07-01,48,2025-07-01 08:10:00,6,464.80949999999996,7204.9494000000004,4416.0924000000005,1.1991000000000001,1.2172801103740243,0,0,469.61730622251088,0,0,0,469.61730622251088,0,4.8078062225109193,8174.1586056177885,4.8078062225109193,0,1446.5789930275423,0,0,0,0,8.1666666666666661,0
2025-07-01,49,2025-07-01 08:20:00,6,399.75681666666679,6911.3325000000004,4512.7915999999996,1.1647000000000001,1.148285648979672,0,0,411.94329959159182,0,0,0,411.94329959159182,0,12.186482924925031,7716.4438282937972,12.186482924925031,0,1446.5789930275423,0,0,0,0,8.3333333333333339,0
2025-07-01,50,2025-07-01 08:30:00,6,392.58708333333334,6791.3599999999997,4435.8374999999996,1.2165999999999999,1.1584773743829311,0,0,371.68704854220044,0,0,0,371.68704854220044,20.900034791132896,0,7303.4582188024633,0,0,1446.5789930275423,0,0,127.13491163446139,127.13491163446139,8.5,0
2025-07-01,51,2025-07-01 08:40:00,6,382.00548333333336,6765.3950999999997,4473.3621999999996,1.1825000000000001,1.1186195886412738,0,0,388.10439032136628,0,0,0,388.10439032136628,0,6.0989069880329225,6872.2311184453902,6.0989069880329225,0,1446.5789930275423,0,0,0,0,8.6666666666666661,0
2025-07-01,52,2025-07-01 08:50:00,6,373.54538333333323,6827.1614,4585.8891000000003,1.1399999999999999,1.0915170555292781,0,0,372.61552667340612,0,0,0,372.61552667340612,0.9298566599271112,0,6458.2138665860502,0,0,1446.5789930275423,0,0,5.3001829615845333,5.3001829615845333,8.8333333333333339,0
2025-07-01,53,2025-07-01 09:00:00,6,353.69666666666672,6969.4300000000003,4847.25,1.1364000000000001,1.1027869049611605,0,0,335.39994080345878,0,0,0,335.39994080345878,18.296725863207939,0,6085.547265693318,0,0,1446.5789930275423,0,0,103.96199635474751,103.96199635474751,9,0
2025-07-01,54,2025-07-01 09:10:00,6,284.22168333333332,7115.6297000000004,5410.2996000000003,1.1261000000000001,1.0986043533925165,0,0,292.97980188991562,0,0,0,292.97980188991562,0,8.7581185565823034,5760.0141524823011,8.7581185565823034,0,1446.5789930275423,0,0,0,0,9.1666666666666661,0
2025-07-01,55,2025-07-01 09:20:00,6,180.24846666666673,7039.0725000000002,5957.5816999999997,1.0798000000000001,1.0781459757333847,0,0,251.91296872859459,0,0,0,251.91296872859459,0,71.664502061927863,5480.1108538949738,71.664502061927863,0,1446.5789930275423,0,0,0,0,9.3333333333333339,0
2025-07-01,56,2025-07-01 09:30:00,6,99.750833333333347,6842.9300000000003,6244.4250000000002,1.0031000000000001,1.0535834794479138,0,0,205.65429658710056,0,0,0,205.65429658710056,0,105.90346325376721,5251.6060799093066,105.90346325376721,0,1446.5789930275423,0,0,0,0,9.5,0
2025-07-01,57,2025-07-01 09:40:00,6,104.08711666666673,6877.9528,6253.4300999999996,0.96209999999999996,1.0365837224136469,0,0,194.64523762647013,0,0,0,194.64523762647013,0,90.558120959803404,5035.3335936576732,90.558120959803404,0,1446.5789930275423,0,0,0,0,9.6666666666666661,0
2025-07-01,58,2025-07-01 09:50:00,6,151.28563333333341,7019.6346000000003,6111.9207999999999,1.1284000000000001,1.0430306680941337,0,0,155.87224808213159,0,0,0,155.87224808213159,0,4.5866147487981834,4862.142206899749,4.5866147487981834,0,1446.5789930275423,0,0,0,0,9.8333333333333339,0
2025-07-01,59,2025-07-01 10:00:00,6,161.63833333333332,7083.5299999999997,6113.6999999999998,1.3495999999999999,1.0577231632999751,0,0,120.37795254256174,0,0,0,120.37795254256174,41.260380790771578,0,4728.3889262969024,0,0,1446.5789930275423,0,0,278.42504957612658,278.42504957612658,10,0
2025-07-01,60,2025-07-01 10:10:00,6,79.618350000000035,7005.7096000000001,6527.9994999999999,1.2701,1.0486300014642587,0,0,102.19505746230637,0,0,0,102.19505746230637,0,22.576707462306331,4614.8388624498957,22.576707462306331,0,1446.5789930275423,0,0,0,0,10.166666666666666,0
2025-07-01,61,2025-07-01 10:20:00,6,-9.7298166666667676,6946.0523999999996,7004.4313000000002,1.1162000000000001,1.0474101068487363,0,0,62.688712058353907,0,0,0,62.688712058353907,0,72.418528725020678,4545.1847379406136,72.418528725020678,0,1446.5789930275423,0,0,0,0,10.333333333333334,0
2025-07-01,62,2025-07-01 10:30:00,6,-42.750833333333347,6969.0699999999997,7225.5749999999998,1.1106,1.0756380809832362,0,0,19.838008640881974,0,0,0,19.838008640881974,0,62.58884197421532,4523.1425061174114,62.58884197421532,0,1446.5789930275423,0,0,0,0,10.5,0
2025-07-01,63,2025-07-01 10:40:00,6,-25.459066666666786,7032.2641999999996,7185.0186000000003,1.2210000000000001,1.084062060636378,0,3.269872287614362,0,0,0,3.269872287614362,0,0,22.189194379052424,4526.0853911762642,22.189194379052424,0,1446.5789930275423,0,0,0,0,10.666666666666666,0
2025-07-01,64,2025-07-01 10:50:00,6,-13.890150000000023,7249.6653999999999,7333.0063,1.0329999999999999,0.90950138648923018,0,55.795178148703684,0,0,0,55.795178148703684,0,41.905028148703664,0,4576.3010515100977,0,0,1446.5789930275423,0,0,216.43947038805439,216.43947038805439,10.833333333333334,0
2025-07-01,65,2025-07-01 11:00:00,6,-29.998333333333449,7367.8599999999997,7547.8500000000004,0.64329999999999998,0.66102402079054035,0,105.39916460789937,0,0,0,105.39916460789937,0,75.400831274565917,0,4671.1602996572074,0,0,1446.5789930275423,0,0,242.52677379464126,242.52677379464126,11,0
2025-07-01,66,2025-07-01 11:10:00,6,-50.247999999999891,6993.1732000000002,7294.6611999999996,0.57169999999999999,0.62026191127399533,727.65153812073174,833.33333333333326,0,727.65153812073174,0,833.33333333333326,0,55.433795212601581,0,5421.1602996572074,0,810.43359695971265,1446.5789930275423,463.32488738186771,-23.663251519122689,158.45750361522161,598.11913947796666,11.166666666666666,-82.782058838980902
2025-07-01,67,2025-07-01 11:20:00,6,-53.65209999999994,6773.0815000000002,7094.9940999999999,0.61739999999999995,0.6414946085234724,698.78075125329974,833.33333333333326,0,698.78075125329974,0,833.33333333333326,0,80.900482080033612,0,6171.1602996572074,0,771.49277587114079,1446.5789930275423,476.3196398228423,-22.446201999527531,249.73978818106374,703.61322600437848,11.333333333333334,-72.712024617841053
2025-07-01,68,2025-07-01 11:30:00,6,-35.197916666666664,6920.75,7131.9375,0.62139999999999995,0.63647674957020473,685.89204742604602,833.33333333333326,0,685.89204742604602,0,833.33333333333326,0,112.24336924062061,0,6921.1602996572074,0,704.94282426030327,1446.5789930275423,438.05147099535242,-5.919076362403727,348.74014823060821,780.87254286355687,11.5,-19.050776834257249
2025-07-01,69,2025-07-01 11:40:00,6,-10.708566666666684,7023.8638000000001,7088.1152000000002,0.63859999999999995,0.66279662200814893,0,148.58605453140672,0,0,0,148.58605453140672,0,137.87748786474003,0,7054.887748735473,0,0,1446.5789930275423,0,0,440.24281875211489,440.24281875211489,11.666666666666666,0
2025-07-01,70,2025-07-01 11:50:00,6,-18.446549999999963,6968.3245999999999,7079.0038999999997,0.66549999999999998,0.66123500071274011,0,84.249559035104156,0,0,0,84.249559035104156,0,65.803009035104196,0,7130.7123518670669,0,0,1446.5789930275423,0,0,218.95951256430919,218.95951256430919,11.833333333333334,0
2025-07-01,71,2025-07-01 12:00:00,6,-66.28125,6808.6499999999996,7206.3374999999996,0.65269999999999995,0.62533977428960186,533.80830148925475,638.18180704201609,0,533.80830148925475,0,638.18180704201609,0,38.092255552761344,0,7705.0759782048817,0,533.80830148925475,1446.5789930275423,348.41667838203654,0,124.31407599643663,472.73075437847319,12,0
2025-07-01,72,2025-07-01 12:10:00,12,-126.92893333333343,6678.4876999999997,7440.0613000000003,0.56840000000000002,0.62241393012817647,536.94314146660145,728.99773477358269,0,536.94314146660145,0,728.99773477358269,0,65.125659973647771,0,8361.1739395011064,0,536.94314146660145,1446.5789930275423,305.19848160961629,0,185.08712564510697,490.28560725472323,12.166666666666666,0
2025-07-01,73,2025-07-01 12:20:00,12,-176.36700000000002,6675.3939,7733.5959000000003,0.55169999999999997,0.63841117088967536,509.17234399133463,695.3320685152338,0,509.17234399133463,0,695.3320685152338,0,9.7927245238990963,0,8986.9728011648167,0,509.17234399133463,1446.5789930275423,280.91038218001933,0,27.013230599175653,307.92361277919497,12.333333333333334,0
2025-07-01,74,2025-07-01 12:30:00,12,-203.46916666666658,6725.5100000000002,7946.3249999999998,0.56889999999999996,0.63483227364801476,290.22618210109653,486.31408036855646,0,282.84491370188988,7.3812683992066468,486.31408036855646,0,0,0,9424.6554734965175,7.3812683992066468,489.53702221862267,1446.5789930275423,278.49761194017441,-56.69396847143031,0,221.8036434687441,12.5,-199.31084011752614
2025-07-01,75,2025-07-01 12:40:00,12,-206.20613333333341,6687.7804999999998,7925.0173000000004,0.4894,0.62639497776629838,513.01901472105919,710.4771277777777,0,504.27099444444428,8.7480202766149091,710.4771277777777,0,0,0,10064.084888496518,8.7480202766149091,513.01901472105919,1446.5789930275423,251.07150580448638,0,0,251.07150580448638,12.666666666666666,0
2025-07-01,76,2025-07-01 12:50:00,12,-173.07461666666677,6786.1167999999998,7824.5645000000004,0.63660000000000005,0.76637668015015592,0,186.53388881578559,0,0,0,186.53388881578559,0,13.459272149118817,0,10231.965388430724,0,0,1446.5789930275423,0,0,42.840863250645199,42.840863250645199,12.833333333333334,0
2025-07-01,77,2025-07-01 13:00:00,12,-110.26916666666662,7064.0600000000004,7725.6750000000002,0.94799999999999995,0.98194726971325996,0,192.06535123024128,0,0,0,192.06535123024128,0,81.796184563574656,0,10404.824204537941,0,0,1446.5789930275423,0,0,387.71391483134386,387.71391483134386,13,0
2025-07-01,78,2025-07-01 13:10:00,12,-45.92196666666662,7302.2142000000003,7577.7460000000001,1.0028999999999999,1.0354223303391967,0,188.04154220320271,0,0,0,188.04154220320271,0,142.1195755365361,0,10574.061592520824,0,0,1446.5789930275423,0,0,712.65861152796026,712.65861152796026,13.166666666666666,0
2025-07-01,79,2025-07-01 13:20:00,12,-13.566933333333205,7332.9233000000004,7414.3248999999996,0.94899999999999995,1.0317317635639682,0,129.89846713411438,0,0,0,129.89846713411438,0,116.33153380078117,0,10690.970212941527,0,0,1446.5789930275423,0,0,551.99312788470672,551.99312788470672,13.333333333333334,0
2025-07-01,80,2025-07-01 13:30:00,12,-12.158750000000055,7230.6599999999999,7303.6125000000002,0.93149999999999999,1.0589180646995262,0,78.316729700538104,0,0,0,78.316729700538104,0,66.15797970053805,0,10761.455269672011,0,0,1446.5789930275423,0,0,308.13079045525598,308.13079045525598,13.5,0
2025-07-01,81,2025-07-01 13:40:00,12,-3.5103166666666157,7234.0553,7255.1171999999997,0.95889999999999997,1.0796117126275093,0,22.027555827983917,0,0,0,22.027555827983917,0,18.517239161317303,0,10781.280069917197,0,0,1446.5789930275423,0,0,88.780903158935814,88.780903158935814,13.666666666666666,0
2025-07-01,82,2025-07-01 13:50:00,12,52.31908333333331,7329.8688000000002,7015.9543000000003,1.0873999999999999,1.0511621793816579,0,20.799922314228297,0,0,0,20.799922314228297,0,73.119005647561607,0,10800.000000000002,0,0,1446.5789930275423,0,0,397.54803370579242,397.54803370579242,13.833333333333334,0
2025-07-01,83,2025-07-01 14:00:00,12,104.70625000000003,7354.1999999999998,6725.9624999999996,1.2267999999999999,1.0125986125940654,0,0,0,0,0,0,0,104.70625000000003,0,10800.000000000002,0,0,1446.5789930275423,0,0,642.26813750000008,642.26813750000008,14,0
