scope,series,form,frequency_per_day,period_days,psd_kw2_per_cycle_per_day
initial_history,load_kw,raw,1.2260811113600718,0.81560672514619881,5871.4523639067374
initial_history,load_kw,raw,1.2583464037642842,0.79469373219373218,4527.324559628004
initial_history,load_kw,raw,1.2906116961684966,0.77482638888888888,56334.83180400516
initial_history,load_kw,raw,1.322876988572709,0.75592818428184283,198.67424606475154
initial_history,load_kw,raw,1.3551422809769214,0.73792989417989419,571.98275791897493
initial_history,load_kw,raw,1.3874075733811337,0.72076873385012918,1798.006925847114
initial_history,load_kw,raw,1.4196728657853463,0.70438762626262619,3540.9837754007112
initial_history,load_kw,raw,1.4519381581895587,0.68873456790123455,682.01701269843522
initial_history,load_kw,raw,1.4842034505937711,0.67376207729468596,85.83926084115285
initial_history,load_kw,raw,1.5164687429979835,0.65942671394799046,1167.3982796732946
initial_history,load_kw,raw,1.5487340354021959,0.64568865740740733,1047.0619797293141
initial_history,load_kw,raw,1.5809993278064083,0.63251133786848068,589.67449198537679
initial_history,load_kw,raw,1.6132646202106207,0.61986111111111108,26.600058910664341
initial_history,load_kw,raw,1.6455299126148331,0.60770697167755994,233.26512938869783
initial_history,load_kw,raw,1.6777952050190454,0.59602029914529919,134.15775758718476
initial_history,load_kw,raw,1.7100604974232581,0.58477463312368971,13770.61895481696
initial_history,load_kw,raw,1.7423257898274704,0.57394547325102874,1658.2968376314302
initial_history,load_kw,raw,1.7745910822316828,0.56351010101010102,146.31772936536541
initial_history,load_kw,raw,1.8068563746358952,0.55344742063492058,3556.5948538475141
initial_history,load_kw,raw,1.8391216670401076,0.54373781676413258,11456.665851212711
initial_history,load_kw,raw,1.87138695944432,0.53436302681992331,10312.168986192688
initial_history,load_kw,raw,1.9036522518485324,0.5253060263653484,725.26000521178958
initial_history,load_kw,raw,1.935917544252745,0.51655092592592589,945.63813778463248
initial_history,load_kw,raw,1.9681828366569574,0.50808287795992713,523.20427950402211
initial_history,load_kw,raw,2.0004481290611698,0.49988799283154117,288509.23302460631
initial_history,load_kw,raw,2.0327134214653819,0.49195326278659612,369.07518023438098
initial_history,load_kw,raw,2.0649787138695945,0.48426649305555552,144.78443547885948
initial_history,load_kw,raw,2.0972440062738071,0.47681623931623923,1123.877696414778
initial_history,load_kw,raw,2.1295092986780193,0.46959175084175081,15389.23875457563
initial_history,load_kw,raw,2.1617745910822319,0.46258291873963509,11421.395271793543
initial_history,load_kw,raw,2.1940398834864441,0.45578022875816993,843.20909886971958
initial_history,load_kw,raw,2.2263051758906567,0.44917471819645727,935.07513250051898
initial_history,load_kw,raw,2.2585704682948688,0.44275793650793654,855.82214508358481
initial_history,load_kw,raw,2.2908357606990815,0.4365219092331768,28579.928095084397
initial_history,load_kw,raw,2.3231010531032936,0.43045910493827161,1083.4560766755696
initial_history,load_kw,raw,2.3553663455075062,0.42456240487062402,138.67868042861426
initial_history,load_kw,raw,2.3876316379117188,0.41882507507507505,1807.1320558617103
initial_history,load_kw,raw,2.419896930315931,0.41324074074074074,3170.6372846638646
initial_history,load_kw,raw,2.4521622227201436,0.4078033625730994,930.1476771032161
initial_history,load_kw,raw,2.4844275151243558,0.40250721500721504,2509.292655330506
initial_history,load_kw,raw,2.5166928075285684,0.39734686609686609,1151.9327971547527
initial_history,load_kw,raw,2.5489580999327806,0.39231715893108299,3390.7363145743457
initial_history,load_kw,raw,2.5812233923369932,0.38741319444444444,420.23638373063778
initial_history,load_kw,raw,2.6134886847412058,0.38263031550068582,509.17971331254569
initial_history,load_kw,raw,2.6457539771454179,0.37796409214092141,420.32827890783898
initial_history,load_kw,raw,2.6780192695496305,0.37341030789825969,598.5167807970405
initial_history,load_kw,raw,2.7102845619538427,0.36896494708994709,23430.33180951664
initial_history,load_kw,raw,2.7425498543580553,0.36462418300653593,754.28921994596237
initial_history,load_kw,raw,2.7748151467622675,0.36038436692506459,2760.0095855300074
initial_history,load_kw,raw,2.8070804391664801,0.35624201787994891,1743.5368708055796
initial_history,load_kw,raw,2.8393457315706927,0.35219381313131309,21721.752783111566
initial_history,load_kw,raw,2.8716110239749049,0.34823657927590512,32202.83907511026
initial_history,load_kw,raw,2.9038763163791175,0.34436728395061728,2783.4204135608138
initial_history,load_kw,raw,2.9361416087833296,0.34058302808302809,1511.4544254451912
initial_history,load_kw,raw,2.9684069011875422,0.33688103864734298,407.30808069730483
initial_history,load_kw,raw,3.0006721935917544,0.33325866188769415,676846.49576734169
initial_history,load_kw,raw,3.032937485995967,0.32971335697399523,9.6097954176261702
initial_history,load_kw,raw,3.0652027784001792,0.32624269005847956,552.99214964777434
initial_history,load_kw,raw,3.0974680708043918,0.32284432870370366,4050.9339572408162
initial_history,load_kw,raw,3.1297333632086044,0.31951603665521189,62716.352424956349
initial_history,load_kw,raw,3.1619986556128166,0.31625566893424034,40452.441370998997
initial_history,load_kw,raw,3.1942639480170292,0.31306116722783389,5837.0419241399231
initial_history,load_kw,raw,3.2265292404212413,0.30993055555555554,3395.9137560741538
initial_history,load_kw,raw,3.2587945328254539,0.30686193619361934,2267.2566926403138
initial_history,load_kw,raw,3.2910598252296661,0.30385348583877997,73354.20726898624
initial_history,load_kw,raw,3.3233251176338787,0.30090345199568497,3697.5376450135282
initial_history,load_kw,raw,3.3555904100380909,0.2980101495726496,2936.8449979637744
initial_history,load_kw,raw,3.3878557024423035,0.29517195767195764,1969.3499794359736
initial_history,load_kw,raw,3.4201209948465161,0.29238731656184486,5557.6817909361489
initial_history,load_kw,raw,3.4523862872507283,0.2896547248182762,1866.7779926291344
initial_history,load_kw,raw,3.4846515796549409,0.28697273662551437,1961.2571698492859
initial_history,load_kw,raw,3.516916872059153,0.28433995922528033,3334.8866811114008
initial_history,load_kw,raw,3.5491821644633657,0.28175505050505051,6310.7738197000472
initial_history,load_kw,raw,3.5814474568675778,0.27921671671671672,4016.1430060501771
initial_history,load_kw,raw,3.6137127492717904,0.27672371031746029,365.06609164043414
initial_history,load_kw,raw,3.645978041676003,0.27427482792527036,696.54839539590751
initial_history,load_kw,raw,3.6782433340802152,0.27186890838206629,1451.4895686055502
initial_history,load_kw,raw,3.7105086264844278,0.26950483091787436,52410.959031356302
initial_history,load_kw,raw,3.74277391888864,0.26718151340996166,2032.8585111768714
initial_history,load_kw,raw,3.7750392112928526,0.26489791073124402,1323.7093107413446
initial_history,load_kw,raw,3.8073045036970647,0.2626530131826742,4237.0955347185054
initial_history,load_kw,raw,3.8395697961012774,0.2604458450046685,19632.641776695782
initial_history,load_kw,raw,3.87183508850549,0.25827546296296294,17737.826072437809
initial_history,load_kw,raw,3.9041003809097021,0.25614095500459139,481.62818389641876
initial_history,load_kw,raw,3.9363656733139147,0.25404143897996356,324.4978962795426
initial_history,load_kw,raw,3.9686309657181269,0.25197606142728096,1671.5828355285714
initial_history,load_kw,raw,4.0008962581223395,0.24994399641577059,724974.01049316581
initial_history,load_kw,raw,4.0331615505265521,0.24794444444444441,733.07689741895831
initial_history,load_kw,raw,4.0654268429307638,0.24597663139329806,126.91033295394831
initial_history,load_kw,raw,4.0976921353349764,0.24403980752405949,149.65046555353214
initial_history,load_kw,raw,4.1299574277391891,0.24213324652777776,3775.3241633117941
initial_history,load_kw,raw,4.1622227201434017,0.24025624461670972,1155.7684720683931
initial_history,load_kw,raw,4.1944880125476143,0.23840811965811962,159.80991073468931
initial_history,load_kw,raw,4.226753304951826,0.23658821034775235,442.13573433949375
initial_history,load_kw,raw,4.2590185973560386,0.23479587542087541,113.24440235240269
initial_history,load_kw,raw,4.2912838897602512,0.23303049289891395,5586.918663739606
initial_history,load_kw,raw,4.3235491821644638,0.23129145936981754,59.522165802201386
initial_history,load_kw,raw,4.3558144745686755,0.22957818930041154,607.14677974278186
initial_history,load_kw,raw,4.3880797669728882,0.22789011437908496,592.45764674331531
initial_history,load_kw,raw,4.4203450593771008,0.22622668288726683,1785.9259682052893
initial_history,load_kw,raw,4.4526103517813134,0.22458735909822863,1491.0988030977683
initial_history,load_kw,raw,4.484875644185526,0.22297162270183851,765.39268398520846
initial_history,load_kw,raw,4.5171409365897377,0.22137896825396827,1331.9312397861358
initial_history,load_kw,raw,4.5494062289939503,0.21980890464933017,1684.9555095178771
initial_history,load_kw,raw,4.5816715213981629,0.2182609546165884,2726.6064977619008
initial_history,load_kw,raw,4.6139368138023755,0.21673465423465421,241.56164827765699
initial_history,load_kw,raw,4.6462021062065872,0.2152295524691358,987.66793364425496
initial_history,load_kw,raw,4.6784673986107999,0.21374521072796934,329.21915271538472
initial_history,load_kw,raw,4.7107326910150125,0.21228120243531201,15753.608062828695
initial_history,load_kw,raw,4.7429979834192251,0.21083711262282689,1136.3002394880652
initial_history,load_kw,raw,4.7752632758234377,0.20941253753753752,1480.4341112564316
initial_history,load_kw,raw,4.8075285682276494,0.20800708426547354,1247.1774104249985
initial_history,load_kw,raw,4.839793860631862,0.20662037037037037,6896.7898935335252
initial_history,load_kw,raw,4.8720591530360746,0.20525202354672553,8431.1108706777522
initial_history,load_kw,raw,4.9043244454402872,0.2039016812865497,790.76678980370525
initial_history,load_kw,raw,4.9365897378444998,0.20256899055918662,1586.2825871745845
initial_history,load_kw,raw,4.9688550302487116,0.20125360750360752,290.39884620302149
initial_history,load_kw,raw,5.0011203226529242,0.19995519713261647,110773.73232938215
initial_history,load_kw,raw,5.0333856150571368,0.19867343304843305,263.25599046039883
initial_history,load_kw,raw,5.0656509074613494,0.19740799716914365,104.38911459630599
initial_history,load_kw,raw,5.0979161998655611,0.19615857946554149,498.71897194134851
initial_history,load_kw,raw,5.1301814922697737,0.19492487770789657,4876.6493288718848
initial_history,load_kw,raw,5.1624467846739863,0.19370659722222222,856.13930327997787
initial_history,load_kw,raw,5.1947120770781989,0.19250345065562455,1541.9711287190992
initial_history,load_kw,raw,5.2269773694824115,0.19131515775034291,107.55739834335097
initial_history,load_kw,raw,5.2592426618866233,0.1901414451261077,352.17472011862918
initial_history,load_kw,raw,5.2915079542908359,0.18898204607046071,5191.205722896947
initial_history,load_kw,raw,5.3237732466950485,0.18783670033670033,223.80678619426794
initial_history,load_kw,raw,5.3560385390992611,0.18670515394912984,35.839879616157802
initial_history,load_kw,raw,5.3883038315034728,0.18558715901530273,1020.8489364956426
initial_history,load_kw,raw,5.4205691239076854,0.18448247354497355,439.62078433591637
initial_history,load_kw,raw,5.452834416311898,0.18339086127547666,205.30260539661452
initial_history,load_kw,raw,5.4850997087161106,0.18231209150326796,61.507643360042437
initial_history,load_kw,raw,5.5173650011203232,0.1812459389213775,134.31563684734314
initial_history,load_kw,raw,5.549630293524535,0.1801921834625323,398.94995415181995
initial_history,load_kw,raw,5.5818955859287476,0.17915061014771996,348.60126078164581
initial_history,load_kw,raw,5.6141608783329602,0.17812100893997446,419.60503606428335
initial_history,load_kw,raw,5.6464261707371728,0.1771031746031746,2543.2500010791891
initial_history,load_kw,raw,5.6786914631413854,0.17609690656565655,208.78560258225201
initial_history,load_kw,raw,5.7109567555455971,0.17510200878844948,21526.535566498438
initial_history,load_kw,raw,5.7432220479498097,0.17411828963795256,939.48752007092014
initial_history,load_kw,raw,5.7754873403540223,0.17314556176288018,736.20312377395885
initial_history,load_kw,raw,5.8077526327582349,0.17218364197530864,1417.0351755931547
initial_history,load_kw,raw,5.8400179251624467,0.17123235113566607,6345.7271914888033
initial_history,load_kw,raw,5.8722832175666593,0.17029151404151405,10747.95810842426
initial_history,load_kw,raw,5.9045485099708719,0.16936095931997572,1405.1078934580696
initial_history,load_kw,raw,5.9368138023750845,0.16844051932367149,871.58212185767741
initial_history,load_kw,raw,5.9690790947792971,0.16753003003003,2708.3435250032053
initial_history,load_kw,raw,6.0013443871835088,0.16662933094384708,282480.91236833151
initial_history,load_kw,raw,6.0336096795877214,0.16573826500297087,1371.7831763420893
initial_history,load_kw,raw,6.065874971991934,0.16485667848699762,164.60914531284044
initial_history,load_kw,raw,6.0981402643961466,0.16398442092886537,713.77933923062869
initial_history,load_kw,raw,6.1304055568003584,0.16312134502923978,16421.216295458151
initial_history,load_kw,raw,6.162670849204571,0.16226730657358929,4137.3707012179766
initial_history,load_kw,raw,6.1949361416087836,0.16142216435185183,2284.5254921298101
initial_history,load_kw,raw,6.2272014340129962,0.16058578008059873,515.50135953502365
initial_history,load_kw,raw,6.2594667264172088,0.15975801832760594,292.75838306457081
initial_history,load_kw,raw,6.2917320188214205,0.15893874643874645,7784.2147815615599
initial_history,load_kw,raw,6.3239973112256331,0.15812783446712017,616.88556025213757
initial_history,load_kw,raw,6.3562626036298457,0.15732515510434292,75.827059227781007
initial_history,load_kw,raw,6.3885278960340584,0.15653058361391695,179.17075331414475
initial_history,load_kw,raw,6.4207931884382701,0.15574399776661083,579.95041029106414
initial_history,load_kw,raw,6.4530584808424827,0.15496527777777777,153.72914282745248
initial_history,load_kw,raw,6.4853237732466953,0.15419430624654504,813.23122100894761
initial_history,load_kw,raw,6.5175890656509079,0.15343096809680967,977.61341467008549
initial_history,load_kw,raw,6.5498543580551205,0.1526751505199781,568.19195328566059
initial_history,load_kw,raw,6.5821196504593322,0.15192674291938998,484.4848219131236
initial_history,load_kw,raw,6.6143849428635448,0.15118563685636857,368.59394237511833
initial_history,load_kw,raw,6.6466502352677574,0.15045172599784248,1455.9015432221217
initial_history,load_kw,raw,6.6789155276719701,0.14972490606548577,245.58674753983613
initial_history,load_kw,raw,6.7111808200761818,0.1490050747863248,859.24015722870763
initial_history,load_kw,raw,6.7434461124803944,0.14829213184476342,1122.4580231696998
initial_history,load_kw,raw,6.775711404884607,0.14758597883597882,20.417998241206607
initial_history,load_kw,raw,6.8079766972888196,0.14688651922064244,159.9329166375631
initial_history,load_kw,raw,6.8402419896930322,0.14619365828092243,2518.2219201298285
initial_history,load_kw,raw,6.8725072820972439,0.14550730307772561,2307.3144873277411
initial_history,load_kw,raw,6.9047725745014565,0.1448273624091381,160.48244568198515
initial_history,load_kw,raw,6.9370378669056691,0.14415374677002582,223.41773449927558
initial_history,load_kw,raw,6.9693031593098818,0.14348636831275718,498.94673820340751
initial_history,load_kw,raw,7.0015684517140944,0.14282514080901176,97370.041045138336
initial_history,load_kw,raw,7.0338337441183061,0.14216997961264016,507.84970247462644
initial_history,load_kw,raw,7.0660990365225187,0.14152080162354136,320.46694641006422
initial_history,load_kw,raw,7.0983643289267313,0.14087752525252525,65.893018656100494
initial_history,load_kw,raw,7.1306296213309439,0.14024007038712921,8760.5244650650911
initial_history,load_kw,raw,7.1628949137351556,0.13960835835835836,8181.1646759476907
initial_history,load_kw,raw,7.1951602061393682,0.13898231190832089,401.76720051538882
initial_history,load_kw,raw,7.2274254985435809,0.13836185515873015,538.63854130549703
initial_history,load_kw,raw,7.2596907909477935,0.1377469135802469,328.75645853482945
initial_history,load_kw,raw,7.2919560833520061,0.13713741396263518,6244.5661572977833
initial_history,load_kw,raw,7.3242213757562178,0.1365332843857073,536.98209418440229
initial_history,load_kw,raw,7.3564866681604304,0.13593445419103314,39.197127684298216
initial_history,load_kw,raw,7.388751960564643,0.13534085395439108,5.8662715176271654
initial_history,load_kw,raw,7.4210172529688556,0.13475241545893718,1595.4203794225537
initial_history,load_kw,raw,7.4532825453730673,0.13416907166907166,710.33049773739117
initial_history,load_kw,raw,7.4855478377772799,0.13359075670498083,888.69825410034878
initial_history,load_kw,raw,7.5178131301814926,0.133017405817835,231.01898570019958
initial_history,load_kw,raw,7.5500784225857052,0.13244895536562201,1064.7765080334229
initial_history,load_kw,raw,7.5823437149899178,0.1318853427895981,330.75267463995044
initial_history,load_kw,raw,7.6146090073941295,0.1313265065913371,111.24161871430444
initial_history,load_kw,raw,7.6468742997983421,0.13077238631036098,150.89243840632636
initial_history,load_kw,raw,7.6791395922025547,0.13022292250233425,601.52965845827725
initial_history,load_kw,raw,7.7114048846067673,0.12967805671780566,5003.4908643664348
initial_history,load_kw,raw,7.7436701770109799,0.12913773148148147,282.94764387340933
initial_history,load_kw,raw,7.7759354694151916,0.12860189027201474,1307.9077512696765
initial_history,load_kw,raw,7.8082007618194043,0.12807047750229569,1246.0669589757547
initial_history,load_kw,raw,7.8404660542236169,0.12754343850022862,8863.4408991613182
initial_history,load_kw,raw,7.8727313466278295,0.12702071948998178,6798.9661262418804
initial_history,load_kw,raw,7.9049966390320412,0.12650226757369615,1170.6391117775829
initial_history,load_kw,raw,7.9372619314362538,0.12598803071364048,117.32414250668694
initial_history,load_kw,raw,7.9695272238404664,0.1254779577147998,150.06104118969648
initial_history,load_kw,raw,8.001792516244679,0.12497199820788529,75111.383184768114
initial_history,load_kw,raw,8.0340578086488907,0.12447010263275324,801.8760147076697
initial_history,load_kw,raw,8.0663231010531042,0.12397222222222221,20.493729157817242
initial_history,load_kw,raw,8.098588393457316,0.12347830898627711,135.70543068884103
initial_history,load_kw,raw,8.1308536858615277,0.12298831569664903,18044.742983915243
initial_history,load_kw,raw,8.1631189782657412,0.12250219587176107,9230.8471552317824
initial_history,load_kw,raw,8.1953842706699529,0.12201990376202974,1159.5264440900437
initial_history,load_kw,raw,8.2276495630741664,0.12154139433551196,1127.090618370823
initial_history,load_kw,raw,8.2599148554783781,0.12106662326388888,2031.9550448549708
initial_history,load_kw,raw,8.2921801478825898,0.12059554690877648,27459.515486671127
initial_history,load_kw,raw,8.3244454402868033,0.12012812230835486,788.32541069748561
initial_history,load_kw,raw,8.3567107326910151,0.11966430716430716,13.27894626407603
initial_history,load_kw,raw,8.3889760250952286,0.11920405982905981,227.86800822605582
initial_history,load_kw,raw,8.4212413174994403,0.1187473392933163,2669.6672661558678
initial_history,load_kw,raw,8.453506609903652,0.11829410517387617,1819.7174791596456
initial_history,load_kw,raw,8.4857719023078655,0.11784431770173213,999.84664400569477
initial_history,load_kw,raw,8.5180371947120772,0.1173979377104377,322.23705422701966
initial_history,load_kw,raw,8.5503024871162907,0.11695492662473793,3353.9190387398403
initial_history,load_kw,raw,8.5825677795205024,0.11651524644945697,567.05922590382033
initial_history,load_kw,raw,8.6148330719247141,0.11607885975863504,93.811972649521906
initial_history,load_kw,raw,8.6470983643289276,0.11564572968490877,164.4277218815694
initial_history,load_kw,raw,8.6793636567331394,0.11521581990912845,847.22216587175944
initial_history,load_kw,raw,8.7116289491373511,0.11478909465020577,26776.612687313329
initial_history,load_kw,raw,8.7438942415415646,0.11436551865518654,246.99304772833477
initial_history,load_kw,raw,8.7761595339457763,0.11394505718954248,490.686294765139
initial_history,load_kw,raw,8.8084248263499898,0.11352767602767601,1214.6508077766889
initial_history,load_kw,raw,8.8406901187542015,0.11311334144363341,15143.220340479636
initial_history,load_kw,raw,8.8729554111584132,0.11270202020202021,14434.144078252408
initial_history,load_kw,raw,8.9052207035626267,0.11229367954911432,441.80793444534874
initial_history,load_kw,raw,8.9374859959668385,0.11188828720417168,124.75694680232705
initial_history,load_kw,raw,8.969751288371052,0.11148581135091926,1017.4376188391236
initial_history,load_kw,raw,9.0020165807752637,0.11108622062923137,65889.092237815494
initial_history,load_kw,raw,9.0342818731794754,0.11068948412698414,823.97888939000063
initial_history,load_kw,raw,9.0665471655836889,0.11029557137208382,262.32300695355258
initial_history,load_kw,raw,9.0988124579879006,0.10990445232466509,377.80522939940028
initial_history,load_kw,raw,9.1310777503921141,0.10951609736945425,7786.9608338354474
initial_history,load_kw,raw,9.1633430427963258,0.1091304773082942,281.96916131225146
initial_history,load_kw,raw,9.1956083352005376,0.10874756335282651,198.45621284962661
initial_history,load_kw,raw,9.2278736276047511,0.10836732711732711,306.79482745661784
initial_history,load_kw,raw,9.2601389200089628,0.10798974061169182,1529.2140364551208
initial_history,load_kw,raw,9.2924042124131745,0.1076147762345679,4099.9768514442385
initial_history,load_kw,raw,9.324669504817388,0.10724240676662822,11.388012635741969
initial_history,load_kw,raw,9.3569347972215997,0.10687260536398467,43.474342898400408
initial_history,load_kw,raw,9.3892000896258132,0.1065053455517373,51.539018421838463
initial_history,load_kw,raw,9.4214653820300249,0.10614060121765601,1716.8342873789015
initial_history,load_kw,raw,9.4537306744342366,0.10577834660599165,455.8157811630216
initial_history,load_kw,raw,9.4859959668384501,0.10541855631141345,236.48285170908667
initial_history,load_kw,raw,9.5182612592426619,0.10506120527306968,233.1047822135221
initial_history,load_kw,raw,9.5505265516468754,0.10470626876876876,625.0557556809556
initial_history,load_kw,raw,9.5827918440510871,0.10435372240927795,694.22643476504743
initial_history,load_kw,raw,9.6150571364552988,0.10400354213273677,589.44594107634475
initial_history,load_kw,raw,9.6473224288595123,0.10365570419918245,181.77715937953747
initial_history,load_kw,raw,9.679587721263724,0.10331018518518519,181.92957228864316
initial_history,load_kw,raw,9.7118530136679375,0.10296696197858987,10508.496987817207
initial_history,load_kw,raw,9.7441183060721492,0.10262601177336277,995.15461371496781
initial_history,load_kw,raw,9.776383598476361,0.1022873120645398,286.63018602213663
initial_history,load_kw,raw,9.8086488908805745,0.10195084064327485,222.48776004848199
initial_history,load_kw,raw,9.8409141832847862,0.10161657559198542,3202.3767194016145
initial_history,load_kw,raw,9.8731794756889997,0.10128449527959331,2888.9204148557155
initial_history,load_kw,raw,9.9054447680932114,0.10095457835685848,146.12116707025643
initial_history,load_kw,raw,9.9377100604974231,0.10062680375180376,78.733696720132869
initial_history,load_kw,raw,9.9699753529016366,0.10030115066522832,289.27605924111083
initial_history,load_kw,raw,10.002240645305848,0.099977598566308237,26023.992213235142
initial_history,load_kw,raw,10.03450593771006,0.09965612718828154,106.81998229893571
initial_history,load_kw,raw,10.066771230114274,0.099336716524216523,15.426321849717779
initial_history,load_kw,raw,10.099036522518485,0.099019346822861204,666.88011203380984
initial_history,load_kw,raw,10.131301814922699,0.098703998584571823,5715.7258656349441
initial_history,load_kw,raw,10.16356710732691,0.098390652557319228,3011.7847880138411
initial_history,load_kw,raw,10.195832399731122,0.098079289732770747,169.73297054921466
initial_history,load_kw,raw,10.228097692135336,0.097769891342446541,606.46792602409425
initial_history,load_kw,raw,10.260362984539547,0.097462438853948286,54.312151573207309
initial_history,load_kw,raw,10.292628276943761,0.097156913967258784,5118.4876778126963
initial_history,load_kw,raw,10.324893569347973,0.09685329861111111,273.60313096111986
initial_history,load_kw,raw,10.357158861752184,0.096551574939425414,237.32606923495419
initial_history,load_kw,raw,10.389424154156398,0.096251725327812274,331.17497888549309
initial_history,load_kw,raw,10.42168944656061,0.095953732370141043,557.56332010291123
initial_history,load_kw,raw,10.453954738964823,0.095657578875171456,538.46898921102263
initial_history,load_kw,raw,10.486220031369035,0.09536324786324786,495.72287728173461
initial_history,load_kw,raw,10.518485323773247,0.09507072256305385,50.352646451390228
initial_history,load_kw,raw,10.55075061617746,0.094779986408426761,696.74546849708202
initial_history,load_kw,raw,10.583015908581672,0.094491023035230354,49.605183899699995
initial_history,load_kw,raw,10.615281200985885,0.09420381627828435,50.351521022223167
initial_history,load_kw,raw,10.647546493390097,0.093918350168350165,122.42733762957428
initial_history,load_kw,raw,10.679811785794309,0.093634608929170859,1181.9041917247368
initial_history,load_kw,raw,10.712077078198522,0.093352576974564921,10914.012406391988
initial_history,load_kw,raw,10.744342370602734,0.09307223890557223,494.1397640785018
initial_history,load_kw,raw,10.776607663006946,0.092793579507651366,91.772612464038389
initial_history,load_kw,raw,10.808872955411159,0.092516583747927025,1986.4761065764296
initial_history,load_kw,raw,10.841138247815371,0.092241236772486773,11495.74551413372
initial_history,load_kw,raw,10.873403540219584,0.091967523903725673,11833.581166602469
initial_history,load_kw,raw,10.905668832623796,0.091695430637738329,2245.2634765616663
initial_history,load_kw,raw,10.937934125028008,0.09142494264175681,1333.88206845332
initial_history,load_kw,raw,10.970199417432221,0.091156045751633982,1725.2935403577089
initial_history,load_kw,raw,11.002464709836433,0.090888725969371129,147122.14953847165
initial_history,load_kw,raw,11.034730002240646,0.090622969460688749,2066.0161260160457
initial_history,load_kw,raw,11.066995294644858,0.090358762552640096,306.7623008863165
initial_history,load_kw,raw,11.09926058704907,0.090096091731266148,3057.3313595128075
initial_history,load_kw,raw,11.131525879453283,0.089834943639291454,38760.312983833792
initial_history,load_kw,raw,11.163791171857495,0.089575305073859982,14736.739425700496
initial_history,load_kw,raw,11.196056464261709,0.089317162984309945,1761.0948586591819
initial_history,load_kw,raw,11.22832175666592,0.089060504469987228,305.02296644542605
initial_history,load_kw,raw,11.260587049070132,0.088805316778096152,1904.2155348443598
initial_history,load_kw,raw,11.292852341474346,0.088551587301587298,21225.810221423802
initial_history,load_kw,raw,11.325117633878557,0.088299303577081351,5110.0412460063162
initial_history,load_kw,raw,11.357382926282771,0.088048453282828273,981.05418207447246
initial_history,load_kw,raw,11.389648218686983,0.087799024236701287,478.89501160153151
initial_history,load_kw,raw,11.421913511091194,0.087551004394224738,1297.8305652762235
initial_history,load_kw,raw,11.454178803495408,0.087304381846635359,1664.7980333524572
initial_history,load_kw,raw,11.486444095899619,0.087059144818976281,341.45828773728948
