origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-02-12,0,27,27,527.96443890432545,1771.9304911270171,559.3110762951369,559.3110762951369,575.39456112442303,575.39456112442303,0,101724.85256456611
2025-02-12,1,27,27,521.32446305653957,1708.8386553079376,552.51679145967421,552.51679145967421,569.12787283157149,569.12787283157149,0,101724.85256456611
2025-02-13,0,27,27,521.21645186338958,1747.1278727034498,552.48467400250411,552.48467400250411,568.44520496379062,568.44520496379062,0,68396.999832370901
2025-02-13,1,27,27,201.07362220681532,1697.7731427042224,232.29255468443728,232.29255468443728,248.6630761567298,248.6630761567298,0,68396.999832370901
2025-02-14,0,27,27,197.36492284116582,1730.5551283052491,228.51220664049066,228.51220664049066,244.07161710430307,244.07161710430307,0,35241.707715203811
2025-02-14,1,27,27,189.25022191850127,1802.0691321755419,221.39224715709315,221.39224715709315,237.72354170793005,237.72354170793005,0,35241.707715203811
2025-02-15,0,27,27,191.41291349095007,1821.090077742306,223.487432130364,223.487432130364,238.99579416862605,238.99579416862605,0,66124.011168389363
2025-02-15,1,27,27,500.62409049801704,1831.0894579990725,532.78691209433873,532.78691209433873,549.41241568094244,549.41241568094244,0,66124.011168389363
2025-02-16,0,27,27,500.78960997474434,1858.5328015564551,532.97057223465663,532.97057223465663,548.90743423402546,548.90743423402546,0,96218.517326517162
2025-02-16,1,27,27,496.84547704569883,1839.6691050587574,529.26730545594239,529.26730545594239,545.28966888308469,545.28966888308469,0,96218.517326517162
2025-02-17,0,27,27,500.99796137666567,1854.6023920346165,532.99155574472979,532.99155574472979,549.2334370575702,549.2334370575702,0,96411.41638627385
2025-02-17,1,27,27,497.70061005732998,1879.5526193212054,529.86186077566879,529.86186077566879,546.71465528386216,546.71465528386216,0,96411.41638627385
2025-02-18,0,27,27,496.44253070369854,1891.0873655451974,528.57824484619812,528.57824484619812,545.04959919043881,545.04959919043881,0,95350.230881099371
2025-02-18,1,27,27,494.38580106650829,1778.0691196990831,526.0901269136665,526.0901269136665,542.72861813499969,542.72861813499969,0,95350.230881099371
2025-02-19,0,27,27,495.36030488968908,1790.8974883833696,526.97846048667316,526.97846048667316,543.22708889733758,543.22708889733758,0,94718.281263323079
2025-02-19,1,27,27,491.01269220395505,1776.9778352239809,522.84292303715517,522.84292303715517,539.8638263879825,539.8638263879825,0,94718.281263323079
2025-02-20,0,27,27,492.78008407274473,1768.2352966588048,524.37570808059411,524.37570808059411,540.91884967282795,540.91884967282795,0,64362.003830173955
2025-02-20,1,27,27,177.83708896741012,1736.3346461037193,209.33119247915516,209.33119247915516,227.28285376895644,227.28285376895644,0,64362.003830173955
2025-02-21,0,27,27,177.45788266652599,1735.6264540295795,208.83073635776771,208.83073635776771,225.65916963404413,225.65916963404413,0,33976.999372534607
2025-02-21,1,27,27,171.76380355925204,1728.8241505058659,203.30266685855068,203.30266685855068,221.0950989174703,221.0950989174703,0,33976.999372534607
2025-02-22,0,27,27,172.09459058508216,1722.7771596590273,203.53778570409656,203.53778570409656,220.24560934351678,220.24560934351678,0,63227.665859240005
2025-02-22,1,27,27,481.12479272470711,1701.7500984966432,512.8705577724844,512.8705577724844,530.02340138772036,530.02340138772036,0,63227.665859240005
2025-02-23,0,27,27,484.20884936262559,1694.1735508457505,515.52286269863384,515.52286269863384,531.93671834605027,531.93671834605027,0,91940.769100222431
2025-02-23,1,27,27,479.1169098385252,1679.0623208361224,511.13016480876428,511.13016480876428,527.95532709898112,527.95532709898112,0,91940.769100222431
2025-02-24,0,27,27,481.19430224258417,1665.503475028542,512.83326979340143,512.83326979340143,528.84437884741783,528.84437884741783,0,91559.025929427473
2025-02-24,1,27,27,479.46102102663735,1700.1167972796593,511.53077431969047,511.53077431969047,527.99852448975616,527.99852448975616,0,91559.025929427473
2025-02-25,0,27,27,478.30866719116398,1680.4145117038086,509.86744378880888,509.86744378880888,525.57235677736833,525.57235677736833,0,91130.992881135156
2025-02-25,1,27,27,477.29044264103362,1671.7560798413774,508.80573126200346,508.80573126200346,525.88922207301778,525.88922207301778,0,91130.992881135156
2025-02-26,0,27,27,474.34384679785154,1658.964841594473,505.78770951314971,505.78770951314971,521.84087519315528,521.84087519315528,0,89733.8817879087
2025-02-26,1,27,27,467.48112507040059,1748.0346074708043,499.52826483676131,499.52826483676131,516.49600848094292,516.49600848094292,0,89733.8817879087
2025-02-27,0,27,27,467.42333632014663,1713.9779548276103,499.18675333729942,499.18675333729942,515.15159879399835,515.15159879399835,0,60617.478125321075
2025-02-27,1,27,27,151.73292526592314,1755.7112522314139,184.10626070799128,184.10626070799128,201.22208377287149,201.22208377287149,0,60617.478125321075
2025-02-28,0,27,27,151.27401239222408,1718.6496895002997,183.04334634607682,183.04334634607682,199.8202608570916,199.8202608570916,0,32931.162191239178
2025-02-28,1,27,27,145.36003227190611,1765.260063651983,177.26822527413987,177.26822527413987,194.88336449345323,194.88336449345323,0,32931.162191239178
2025-03-01,0,27,27,146.8442136173079,1732.1578435083127,178.62364452617783,178.62364452617783,195.41900265948041,195.41900265948041,0,59971.177938322544
2025-03-01,1,27,27,454.81647255492578,1787.3719811958827,486.74943610501083,486.74943610501083,504.17893299118776,504.17893299118776,0,59971.177938322544
2025-03-02,0,27,27,458.41387718777031,1758.448110191837,490.03209357457791,490.03209357457791,506.67002058540879,506.67002058540879,0,86941.571765456203
2025-03-02,1,27,27,456.13893299705262,1889.7325669895451,487.84545291878828,487.84545291878828,506.03564185957322,506.03564185957322,0,86941.571765456203
2025-03-03,0,27,27,461.40595078799481,1852.4921308782104,492.96440690604709,492.96440690604709,510.17364825913398,510.17364825913398,0,88564.996074617957
2025-03-03,1,27,27,464.05703804846439,2243.7357653989993,496.08467755558831,496.08467755558831,514.61743242257899,514.61743242257899,0,88564.996074617957
2025-03-04,0,27,27,468.28620600532304,2180.2149444349893,500.21468954719643,500.21468954719643,517.54497691782933,517.54497691782933,0,90978.236045004072
2025-03-04,1,27,27,471.16890538047221,2429.4669239564873,504.17252231530279,504.17252231530279,522.9084541917158,522.9084541917158,0,90978.236045004072
