origin,step,mean_scenario_soc_kwh,scenario_soc_Q10_kwh,scenario_soc_Q90_kwh
2025-02-01,73,7513.8293045722439,6557.6532030295029,8769.2333547454855
2025-02-01,74,8248.9116627064341,7307.6532030295029,9519.2333547454855
2025-02-01,75,8984.9076556591099,7996.4407974813657,10269.233354745485
2025-02-01,76,9286.5373860193286,8169.151992880802,10628.101080140121
2025-02-01,77,9538.4819271637098,8333.1058192995188,10800
2025-02-01,78,9773.9206997965302,8542.5233111107209,10800
2025-02-01,79,9977.9095180451041,8788.7957723274812,10800
2025-02-01,80,10159.981258250942,9027.4109459437968,10800
2025-02-01,81,10304.935394378983,9280.6964812361275,10800
2025-02-01,82,10412.34982586092,9516.0401000379461,10800
2025-02-01,83,10503.382425030462,9717.5784503956456,10800
2025-02-01,84,10567.245298632766,9873.9274544838863,10800
2025-02-01,85,10607.237083989252,9992.3518592095297,10800
2025-02-01,86,10638.773339708867,10091.591261721696,10800
2025-02-01,87,10657.580116771767,10193.809147071312,10800
2025-02-01,88,10666.932789769218,10259.152801999217,10800
2025-02-01,89,10664.789945951701,10261.874263719485,10800
2025-02-01,90,10667.277309548281,10269.715645560398,10800
2025-02-01,91,10662.245778663038,10267.573666140617,10800
2025-02-01,92,10661.485093708556,10256.080836633018,10800
2025-02-01,93,10655.994631573063,10256.882657678943,10800
2025-02-01,94,10648.307200433399,10254.331522712577,10800
2025-02-01,95,10633.192230075812,10223.659361765398,10800
2025-02-01,96,10627.291266751792,10205.281710965257,10800
2025-02-01,97,10644.22140673275,10235.069294484616,10800
2025-02-01,98,10657.252670033577,10272.839518846391,10800
2025-02-01,99,10664.980971120587,10290.817209019398,10800
2025-02-01,100,10668.497836254815,10294.139340927943,10800
2025-02-01,101,10673.961417838838,10294.335985940463,10800
2025-02-01,102,10681.781819340113,10314.883696131285,10800
2025-02-01,103,10673.619247385363,10318.316889453086,10800
2025-02-01,104,10681.158656873826,10313.792381797139,10800
2025-02-01,105,10690.847139171676,10319.724815779766,10800
2025-02-01,106,10692.553523819239,10337.389447438607,10800
2025-02-01,107,10181.115472570022,9830.5359147274885,10325.7546219955
2025-02-01,108,9667.865552647836,9312.3813980864434,9829.3648454443719
2025-02-01,109,9157.7932178009414,8788.5120430303978,9329.7532914290696
2025-02-01,110,8653.633627478277,8280.5899463236601,8816.6909800351823
2025-02-01,111,8142.2927142753924,7729.4685119098212,8301.8154100068277
2025-02-01,112,7614.6818074180765,7153.838932432086,7793.4406321462093
2025-02-01,113,7089.0087056312077,6614.5079960287703,7310.4698302566912
2025-02-01,114,6585.4556426051458,6114.887238183911,6815.0954835161565
2025-02-01,115,6084.265201358583,5622.6397988236331,6306.0026969296732
2025-02-01,116,5581.6522589151209,5137.1096650663158,5816.8312122718526
2025-02-01,117,5071.3084762292629,4600.7808097751222,5326.5138637652053
2025-02-01,118,4561.085872032756,4075.7233331554635,4827.703290687783
2025-02-01,119,4049.4378215892216,3581.9777188442058,4362.0185441015201
2025-02-01,120,3536.9776643427949,3061.5640088828441,3875.1367360801714
2025-02-01,121,3023.7510544660418,2539.4778857308229,3374.824566156301
2025-02-01,122,2514.0604632630898,2049.0718879251431,2878.7859919999614
2025-02-01,123,2014.0509154072954,1534.7105603254859,2377.8295038439442
2025-02-01,124,1591.5327522350758,1200,1932.0566652232944
2025-02-01,125,1589.2850651922913,1203.4448719720506,1916.4905537099298
2025-02-01,126,1584.8232260503621,1206.1420654930612,1913.4038744932441
2025-02-01,127,1590.8292953318271,1215.1924597553941,1912.2066440742292
2025-02-01,128,1604.2807446786312,1246.8798464924955,1918.3185378387868
2025-02-01,129,1580.0535255672969,1239.6782418787213,1892.7061934553421
2025-02-01,130,1578.8938733572643,1274.4745380912964,1905.7621465100024
2025-02-01,131,2317.6167832411465,2013.4328821320378,2655.7621465100024
2025-02-01,132,3049.7598272448358,2651.6707650064845,3405.6627619516007
2025-02-01,133,3066.6617314065174,2656.8850883578407,3410.0610127267987
2025-02-01,134,3806.120392677662,3386.3415543285073,4160.0610127267992
2025-02-01,135,4548.8029101717802,4129.2959173903328,4907.9884875387042
2025-02-01,136,5262.4475489019815,4842.3516952124373,5641.1162342613588
2025-02-01,137,5978.568725776754,5586.9866291174758,6385.6880827952455
2025-02-01,138,6015.1530228118163,5633.6172421381416,6422.2379430127185
2025-02-01,139,6761.1363356151169,6383.6172421381416,7172.2379430127185
2025-02-01,140,7497.18908784828,7132.3556331499267,7922.2379430127185
2025-02-01,141,8210.3698742519573,7844.717083624103,8623.4658379253524
2025-02-01,142,8221.3294858035497,7864.6449163555753,8619.2383080768723
2025-02-01,143,8238.7488694874955,7888.8777662090088,8637.6677276744813
2025-02-01,144,8955.4978576207322,8609.7035728852406,9371.1705936475319
2025-02-01,145,9695.4766757214111,9359.7035728852406,10121.170593647532
2025-02-01,146,9703.5844411571052,9376.9793962379645,10136.531304693064
2025-02-01,147,9712.7176251231249,9417.4054741709715,10131.87253822859
2025-02-01,148,9758.0178240088899,9452.6572073859752,10161.599301685637
2025-02-01,149,9834.9615872871746,9525.8970898170755,10240.388612352062
2025-02-01,150,9872.0885109918581,9540.8506386045065,10278.165878144873
2025-02-01,151,9908.9105085713654,9570.1997587870974,10311.296784577138
2025-02-01,152,9915.8997058499244,9572.016718422452,10321.456163972933
2025-02-01,153,9935.1247338276371,9591.2847273740681,10341.082425965498
2025-02-01,154,9958.9364624653335,9607.6356641470611,10365.020687154924
2025-02-01,155,9998.211173095604,9607.6356641470611,10406.616754681245
2025-02-01,156,10039.873709293128,9643.7136965507998,10435.576626055397
2025-02-01,157,10066.522672440169,9644.1088855378475,10440.564086890516
2025-02-01,158,10087.92297954871,9651.133301507507,10463.124330485014
2025-02-01,159,10112.160674738523,9690.276579756066,10512.26391949633
2025-02-01,160,10127.851031171595,9730.0023201771073,10539.426979473488
2025-02-01,161,10164.06589560425,9786.0411644455544,10569.186120838343
2025-02-01,162,10176.970297341997,9815.9536589790587,10611.030577971749
2025-02-01,163,10185.508640336158,9841.0070146996441,10617.224347556579
2025-02-01,164,10205.949265704045,9877.307964593414,10616.725554537432
2025-02-01,165,10223.70049834698,9895.3042733239217,10642.157858263978
2025-02-01,166,10217.684751855637,9873.8835929099114,10644.611635960835
2025-02-01,167,10195.840237958217,9851.2329034637696,10601.222139562169
2025-02-01,168,10177.296134322725,9835.2931071707189,10569.859613629942
2025-02-01,169,10191.932855429535,9874.4603863092016,10592.451008897002
2025-02-01,170,10225.99902322514,9955.8371518245222,10626.65967663974
2025-02-01,171,10245.561072121001,9972.1804268212472,10634.408621072756
2025-02-01,172,10247.066817128731,9930.3413656606572,10660.755957822421
2025-02-01,173,10255.797748368732,9926.8985596143029,10712.660370181722
2025-02-01,174,10266.282279108082,9951.1431003365342,10738.150186079371
2025-02-01,175,10269.834358608208,9958.4777312217011,10727.307248893145
2025-02-01,176,10290.698901442001,9965.3941275177876,10723.781050772406
2025-02-01,177,10762.142499392068,10691.773250269331,10800
2025-02-01,178,10773.808969800113,10751.632161042577,10800
2025-02-01,179,10731.402856967214,10713.701597215606,10777.001235628342
2025-02-01,180,9840.3441187686149,9792.4031556148493,9888.1302970749366
2025-02-01,181,9847.8497220507834,9759.7187102177668,9933.0290423570204
2025-02-01,182,9845.0953525901841,9730.5605614480937,9942.8649934476816
2025-02-01,183,9834.7781359344044,9723.9756362085664,9933.9662857222575
2025-02-01,184,9827.3063478565873,9726.5694299506285,9931.7021915496771
2025-02-01,185,9833.4011110171559,9710.6505721592566,9949.6923288506496
2025-02-01,186,9872.3326146792606,9714.0600073521709,9999.435629632655
2025-02-01,187,9899.3501000964879,9714.3032709405088,10043.382654844081
2025-02-01,188,10013.694117345038,9794.6938520114854,10182.827660703597
2025-02-01,189,10683.530388702438,10456.805933191537,10800
2025-02-01,190,10675.75333376156,10431.920460810275,10800
2025-02-01,191,9827.744190164809,9597.2330428671557,10007.474150309397
2025-02-01,192,8992.0301150637006,8683.4605215674164,9215.2748837346626
2025-02-01,193,8165.7219812608591,7822.4018897154301,8398.5112423198825
2025-02-01,194,7385.5593644324954,6944.7419402255764,7603.8135139585611
2025-02-01,195,6669.5261725305245,6161.0836499726092,6941.7083456991531
2025-02-01,196,6007.5564645827526,5424.6866464952836,6332.802779338771
2025-02-01,197,5389.4877340190378,4749.3075438097703,5780.9172583711443
2025-02-01,198,4820.4770684158821,4156.9301703741276,5270.0012197978067
2025-02-01,199,4322.234507277858,3638.7718297697788,4828.309952162228
2025-02-01,200,3890.8417075408347,3165.5819569092664,4467.8145990041203
2025-02-01,201,3840.4400086891692,3066.1997698397927,4484.5009893583547
2025-02-01,202,3479.4903509048336,2695.906437765896,4177.4675671705199
2025-02-01,203,3173.8616031565571,2423.7982712561343,3915.2097752092877
2025-02-01,204,2919.8578343795061,2166.6084878177571,3712.0526627994282
2025-02-01,205,2714.4253041152888,1913.4621227230609,3599.07396945242
2025-02-01,206,2683.5981742653403,1834.8135880669768,3641.1163772527493
2025-02-01,207,2505.3678642682839,1648.7956559394934,3555.5058704074299
2025-02-01,208,2536.1797639606712,1687.7636540049109,3622.9162301924675
2025-02-01,209,3253.0099161072449,2351.5732824382385,4372.916230192468
2025-02-01,210,3976.6224565657931,3005.3143279579945,5122.916230192468
2025-02-01,211,4702.5417027279891,3680.9335145346704,5872.916230192468
2025-02-01,212,5446.0077572025593,4417.3559231065601,6622.916230192468
2025-02-01,213,6158.3800149747167,5102.4373944794233,7372.916230192468
2025-02-01,214,6866.5293174192229,5729.3826045986516,8122.916230192468
2025-02-01,215,7591.7227884656613,6407.4786634247312,8872.916230192468
2025-02-01,216,8297.0205865320895,7157.4786634247312,9622.916230192468
2025-02-01,217,9013.3257581040434,7872.7467040069978,10372.916230192468
2025-02-01,218,9691.1544258389131,8622.7467040069969,10800
2025-02-01,219,10255.081696869562,9372.7467040069969,10800
2025-02-01,220,10437.902917385843,9700.1563818608283,10800
2025-02-01,221,10447.916413056679,9736.415019019214,10800
2025-02-01,222,10452.731541361038,9769.1422701592001,10800
2025-02-01,223,10463.271215322187,9821.1155259503084,10800
2025-02-01,224,10467.834060357036,9876.7483022043871,10800
2025-02-01,225,10460.204781746124,9921.0932734247908,10800
2025-02-01,226,10312.092395172349,9768.7403174028295,10788.578690615541
2025-02-01,227,10124.826085128632,9549.2899878029421,10720.553196234918
2025-02-01,228,9902.0923337804034,9271.4324651498155,10568.701220637839
2025-02-01,229,9638.8025672419808,8936.9163624055709,10370.87722568077
2025-02-01,230,9329.1940518073498,8579.2792810688643,10130.58027389804
2025-02-01,231,8980.6635891603,8199.2439803788729,9863.8235209604882
2025-02-01,232,8581.1307096714227,7772.7579607110165,9552.3303935004515
2025-02-01,233,9313.546122561469,8522.7579607110165,10302.330393500451
2025-02-01,234,10013.172830967878,9272.7579607110165,10800
2025-02-01,235,10482.432130414241,10020.946254050152,10800
2025-02-01,236,10613.533339887941,10349.144017657376,10800
2025-02-01,237,10611.333363008411,10361.653115806876,10800
2025-02-01,238,10612.603438489561,10382.997857373039,10800
2025-02-01,239,10621.13158021788,10404.917134936873,10800
2025-02-01,240,10620.175737760466,10406.520248572759,10800
2025-02-01,241,10624.740447109953,10427.426705199137,10800
2025-02-01,242,10627.70453369911,10446.128075897177,10800
2025-02-01,243,10625.488339259473,10419.481336680357,10800
2025-02-01,244,10627.295933880898,10431.552937242293,10800
2025-02-01,245,10629.020834336789,10440.16817845643,10800
2025-02-01,246,10640.30139901966,10446.456485715242,10800
2025-02-01,247,10631.812714073953,10448.61970080344,10800
2025-02-01,248,10641.030406626674,10450.39838011097,10800
2025-02-01,249,10649.846662204036,10454.589115539151,10800
2025-02-01,250,10644.994965706397,10457.328312380007,10800
2025-02-01,251,10633.81733800875,10459.406660829234,10800
2025-02-01,252,10624.538067939524,10447.163204441393,10800
2025-02-01,253,10599.645400486259,10405.644694028411,10788.06274747144
2025-02-01,254,10594.424252566392,10395.032005713769,10800
2025-02-01,255,10564.937945185184,10328.922367815108,10800
2025-02-01,256,10197.823718000771,9913.6761247669383,10451.626988214277
2025-02-01,257,9403.0470773824636,9110.5022450537072,9655.8581275270317
2025-02-01,258,8611.0557804391792,8318.6243923701513,8872.8234940343118
2025-02-01,259,7820.5821841833076,7536.1399937070983,8059.7320991315628
2025-02-01,260,7021.7913976344253,6756.6113239283568,7273.0478758801764
2025-02-01,261,6219.2148951688396,5932.046443524323,6519.52568394222
2025-02-01,262,5413.861786336256,5109.8733065983761,5746.3203701985685
2025-02-01,263,4614.3089670054924,4328.9918756419775,4964.9753518333118
2025-02-01,264,3811.166731972854,3519.1341766036981,4171.3674545664644
2025-02-01,265,3007.7866415273797,2706.8691758683808,3371.8930740895589
2025-02-01,266,2229.1939783715557,1912.6859642877494,2569.1534686676337
2025-02-01,267,1487.1394342074107,1200,1778.5422193499458
2025-02-01,268,1466.8917147354373,1200,1759.8565206661301
2025-02-01,269,1466.4472389217783,1200,1757.0230197639444
2025-02-01,270,1463.7833362465883,1202.6881995015278,1735.447734925307
2025-02-01,271,1467.6467376994635,1200,1732.7363888769019
2025-02-01,272,1453.8817386966998,1200,1730.7840653521587
2025-02-01,273,1427.4196799618867,1200,1694.6744560736388
2025-02-01,274,1452.4147644870184,1200,1698.0755062156156
2025-02-01,275,1495.3523957866846,1236.8188908610198,1759.1270028101483
2025-02-01,276,1525.0752876027364,1279.3382793342059,1802.5784919508778
2025-02-01,277,1527.2128304863973,1268.6220034393107,1839.1936845018629
2025-02-01,278,1554.5988344057459,1264.8336195195166,1876.6859081772955
2025-02-01,279,1569.5695067181671,1263.7573474372766,1900.2674383032256
2025-02-01,280,1574.4508737009946,1257.4656749758608,1923.4212383067318
2025-02-01,281,1579.9209481261153,1227.9278477296714,1977.5474790284943
2025-02-01,282,1576.1127962607657,1236.4424231013174,1976.6944362095126
2025-02-01,283,1578.9827326236405,1255.3734944759765,1985.0415224993274
2025-02-01,284,1571.4766199194339,1249.4982318995092,2016.0251049545357
2025-02-01,285,1528.2285062870205,1201.5919098583222,1964.2259247736251
2025-02-01,286,1496.7017214540697,1200,1910.4037067611109
2025-02-01,287,1485.2080638580394,1200,1905.8869090371327
2025-03-04,0,8383.0466497784037,8356.0845189734882,8409.3614625511491
2025-03-04,1,9098.0662318474169,9054.1684728031032,9146.4764730741445
2025-03-04,2,9114.8925396581271,9061.4284235929172,9179.2533192610699
2025-03-04,3,9130.7489351279146,9077.7236755150061,9199.3407454850494
2025-03-04,4,9158.1647724173199,9100.9901916633553,9224.9948527865763
2025-03-04,5,9178.2165378381851,9103.4737753025747,9278.6917318273245
2025-03-04,6,9186.4585556832226,9105.3185459635424,9273.4610340843938
2025-03-04,7,9198.1355967098079,9127.9317838406259,9298.8055519013033
2025-03-04,8,9205.0310512721153,9128.2406642012702,9309.3572733394994
2025-03-04,9,9227.1833999142054,9147.0469554942883,9327.4303672549249
2025-03-04,10,9239.7093041825538,9151.3034317158599,9351.6342187886894
2025-03-04,11,9277.8752225532444,9155.704778984953,9418.5160067225606
2025-03-04,12,9310.1212407124876,9178.9990300197533,9452.9725793093658
2025-03-04,13,9305.901034686829,9128.8583313963027,9448.6689203119549
2025-03-04,14,9304.7710041446371,9113.7660793955347,9488.1166802417647
2025-03-04,15,9312.0749148834766,9134.415253508123,9493.0328877779157
2025-03-04,16,9329.612729770186,9155.7811268526002,9491.9724825641206
2025-03-04,17,9342.0537944141997,9152.0403270753977,9519.766456873167
2025-03-04,18,9366.4460768896461,9152.0403270753977,9558.3066340911118
2025-03-04,19,9405.3165116784985,9172.4711514957889,9644.9872920990383
2025-03-04,20,9431.9529101827793,9184.7397211021944,9699.9355318291018
2025-03-04,21,9460.4357737830942,9225.1338438195544,9768.5568000035146
2025-03-04,22,9473.6440477653123,9249.8099494771541,9814.2512327086242
2025-03-04,23,9496.4755542847724,9254.4022611719556,9839.1767409019722
2025-03-04,24,9517.9233533768056,9268.6598146983924,9865.9638759621648
2025-03-04,25,9538.530816488148,9276.9706340138891,9923.7374010612803
2025-03-04,26,9546.0549596130022,9244.6311203638943,9986.9684598430576
2025-03-04,27,9548.5648141879992,9249.6370659341319,10036.883936439015
2025-03-04,28,9539.5448686434411,9279.6272582988004,10047.833785965149
2025-03-04,29,9550.9976473903662,9335.9077208990147,10062.901602556512
2025-03-04,30,9570.3808305158527,9340.149835611137,10097.384126005687
2025-03-04,31,9586.1203718970264,9331.1519323666053,10148.797631194857
2025-03-04,32,9628.6810626567785,9335.9970044171641,10247.383759697645
2025-03-04,33,10333.646856835745,10085.997004417164,10800
2025-03-04,34,10319.987400513135,10082.124686665904,10800
2025-03-04,35,9452.8618982500939,9194.8429353188876,9983.9640947066109
2025-03-04,36,8597.1294967487211,8289.2000302904944,9158.8258576006592
2025-03-04,37,7795.3705451222986,7453.6297286598528,8397.5740000442129
2025-03-04,38,6934.3294622201265,6568.5001021544722,7586.5703140922351
2025-03-04,39,6860.7117508339907,6462.2475557516054,7529.2253514094482
2025-03-04,40,6783.3351435398999,6355.0927811830643,7479.3338058486352
2025-03-04,41,6730.6146450810666,6269.8102782245505,7462.2396128803503
2025-03-04,42,6745.7639565011905,6265.569057508128,7495.5293815212981
2025-03-04,43,6746.2515674391507,6271.806435184767,7525.4217207277252
2025-03-04,44,6718.5125492502812,6276.7664013116992,7541.9702834092359
2025-03-04,45,7382.5017828019663,6929.3134739359202,8244.2269991499452
2025-03-04,46,7304.7439198859011,6794.7244051442894,8134.3584984487861
2025-03-04,47,6624.8840450117268,6108.8360696535456,7407.0122424550191
2025-03-04,48,5984.0570651515236,5488.630632968735,6800.8228833252842
2025-03-04,49,5443.3492017380368,4887.5213010251291,6295.6032441823963
2025-03-04,50,4945.8140580084209,4399.8011837450194,5746.9656534039714
2025-03-04,51,4489.4517190159677,3963.1564694173485,5167.0652326028858
2025-03-04,52,4076.3278742982134,3582.6482891895757,4681.2853585537478
2025-03-04,53,3700.7020518325467,3297.8273599670715,4264.6130128539507
2025-03-04,54,3393.7070147527406,2895.0989396815799,3985.1873475179682
2025-03-04,55,3147.9043208566422,2549.0799255161337,3809.2709907263129
2025-03-04,56,2951.1990497883244,2288.213676613595,3555.6317296514571
2025-03-04,57,2800.9838389114657,2052.5363235392292,3478.9929165479753
2025-03-04,58,2702.5050364188282,1854.9269449569322,3453.5961804812687
2025-03-04,59,2620.7424706578945,1699.6099476534914,3373.1962493241199
2025-03-04,60,2584.0887084815517,1637.1621458869949,3421.6997689278369
2025-03-04,61,2578.4564261365604,1627.5586068478683,3517.5396939567404
2025-03-04,62,2589.0519041155098,1564.1429908939735,3625.7585852570019
2025-03-04,63,2665.5947979840994,1578.8353923796537,3782.9641147030902
2025-03-04,64,2760.9994171725357,1543.7530732018135,3985.4828159118465
2025-03-04,65,3475.907080019113,2276.5466556544425,4735.482815911846
2025-03-04,66,4185.9813560598823,3026.5466556544425,5485.482815911846
2025-03-04,67,4885.7676044342879,3716.1864931337232,6235.482815911846
2025-03-04,68,5620.8692146144685,4378.7965607692304,6985.482815911846
2025-03-04,69,6363.0590943953721,5090.242291523763,7735.482815911846
2025-03-04,70,7100.2628969858533,5807.9445897594178,8485.482815911846
2025-03-04,71,7837.1326455319813,6544.2501615093506,9235.482815911846
2025-03-04,72,8572.5771461081822,7294.2501615093506,9985.482815911846
2025-03-04,73,9279.8605517254637,8016.7028625243602,10735.482815911846
2025-03-04,74,9886.6448064485467,8709.2745663727201,10800
2025-03-04,75,10309.084564012945,9421.4821899727576,10800
2025-03-04,76,10607.994701162625,10117.903975355646,10800
2025-03-04,77,10639.702532533944,10200.436684117294,10800
2025-03-04,78,10649.715249403545,10147.12537654355,10800
2025-03-04,79,10662.711020272447,10147.871404578811,10800
2025-03-04,80,10673.573375093485,10214.410553344896,10800
2025-03-04,81,10667.349072401415,10242.157657372671,10800
2025-03-04,82,10644.360653055668,10199.44873310788,10800
2025-03-04,83,10605.508330758177,10114.166036153316,10800
2025-03-04,84,10540.532004914563,9996.7125789374768,10800
2025-03-04,85,10439.826406992963,9841.7326943042954,10800
2025-03-04,86,10296.048706720088,9676.2317394739239,10739.986045962896
2025-03-04,87,10105.467651986639,9567.6845125346863,10611.619395646452
2025-03-04,88,9870.6841977860404,9330.3010461590002,10408.62710525946
2025-03-04,89,10243.334043058356,9664.6930154070833,10800
2025-03-04,90,10668.647147359918,10375.714104275936,10800
2025-03-04,91,10678.415571570018,10415.038708241633,10800
2025-03-04,92,10682.610796746283,10448.266980863649,10800
2025-03-04,93,10685.695437225973,10482.575539580925,10800
2025-03-04,94,10696.218494219011,10489.064426535486,10800
2025-03-04,95,10691.532757779229,10428.669503289746,10800
2025-03-04,96,10685.124127086732,10416.847725022501,10800
2025-03-04,97,10676.152817356086,10416.996627703918,10800
2025-03-04,98,10681.400983896683,10409.749701527513,10800
2025-03-04,99,10682.496647278422,10396.701161587265,10800
2025-03-04,100,10676.153637275163,10404.003094964362,10800
2025-03-04,101,10666.571437923352,10414.905886985644,10800
2025-03-04,102,10673.406881775911,10423.149785105736,10800
2025-03-04,103,10666.580491444594,10397.523965148532,10800
2025-03-04,104,10660.888150561881,10397.322463272012,10800
2025-03-04,105,10663.406584765135,10384.121822739702,10800
2025-03-04,106,10676.108320887104,10381.35380045608,10800
2025-03-04,107,10656.181632107999,10333.991519774663,10800
2025-03-04,108,10630.914664925043,10323.885433735746,10781.857623705793
2025-03-04,109,10617.552649626066,10351.587188027141,10794.476300809309
2025-03-04,110,10581.019663812107,10351.587188027141,10764.360008184
2025-03-04,111,10563.696630812461,10351.587188027141,10752.159882182685
2025-03-04,112,10205.087536672403,10010.567709049606,10406.170894340037
2025-03-04,113,9392.4700437808915,9224.9331757544987,9581.8487070240699
2025-03-04,114,8589.0797026988239,8427.3254715865351,8778.2282953879276
2025-03-04,115,7796.6954272108751,7627.1231954159857,7999.2459610031274
2025-03-04,116,7002.0475925824339,6818.1078499084024,7221.5021418824008
2025-03-04,117,6197.4391611015908,6003.6870469987734,6434.2146554061237
2025-03-04,118,5391.9434553532574,5204.7934400042777,5638.4376551060186
2025-03-04,119,4595.6882457321226,4413.6948477538181,4848.653491899111
2025-03-04,120,3801.3999163237377,3608.4423326648948,4066.0561461441807
2025-03-04,121,3006.2547215940072,2849.7823478002356,3288.8999667934936
2025-03-04,122,2226.400170191891,2039.8259789181261,2519.4777142177786
2025-03-04,123,1455.016037000403,1222.3448232204316,1723.4144969528024
2025-03-04,124,1431.1082899353353,1200.0000000000007,1667.9423701986245
2025-03-04,125,1426.9773989868422,1234.9038952591168,1658.3397682634059
