date,start,end,interval,energy_kwh,cost_yuan
2025-02-06,2025-02-06 00:00:00,2025-02-06 00:20:00,00:00-00:20,51.073061907656665,106.24978215900957
2025-02-06,2025-02-06 00:50:00,2025-02-06 01:00:00,00:50-01:00,27.14361428445045,60.082390218631069
2025-02-06,2025-02-06 03:40:00,2025-02-06 03:50:00,03:40-03:50,4.5339578773529183,11.110463778453326
2025-02-06,2025-02-06 08:10:00,2025-02-06 08:20:00,08:10-08:20,1.3019366246915069,8.8577258260886662
2025-02-06,2025-02-06 18:50:00,2025-02-06 19:00:00,18:50-19:00,10.644279154373066,67.415542024221821
2025-02-06,2025-02-06 21:00:00,2025-02-06 21:20:00,21:00-21:20,41.624355662181529,193.77283153091363
2025-02-06,2025-02-06 22:40:00,2025-02-06 23:10:00,22:40-23:10,24.023518086922934,47.493331334618802
2025-02-07,2025-02-07 02:30:00,2025-02-07 02:40:00,02:30-02:40,11.13312586929186,19.872629676685968
2025-02-07,2025-02-07 03:20:00,2025-02-07 03:40:00,03:20-03:40,18.499182730866949,37.805651786229063
2025-02-07,2025-02-07 18:30:00,2025-02-07 18:50:00,18:30-18:50,27.21619198804467,149.89076937609568
2025-02-07,2025-02-07 20:40:00,2025-02-07 20:50:00,20:40-20:50,3.1013370962806448,15.678809690246801
2025-02-08,2025-02-08 00:10:00,2025-02-08 00:40:00,00:10-00:40,17.514472145971581,27.034880527937112
2025-02-08,2025-02-08 03:00:00,2025-02-08 03:20:00,03:00-03:20,19.107951638012253,35.589343329553884
2025-02-08,2025-02-08 04:00:00,2025-02-08 04:20:00,04:00-04:20,28.992979892919777,56.192377029915335
2025-02-08,2025-02-08 04:30:00,2025-02-08 04:40:00,04:30-04:40,4.3376990035187646,8.3413951837665845
2025-02-08,2025-02-08 05:00:00,2025-02-08 05:10:00,05:00-05:10,10.344649294136104,20.591024419977916
2025-02-08,2025-02-08 06:20:00,2025-02-08 06:30:00,06:20-06:30,0.11545783676569954,0.46362094353266653
2025-02-08,2025-02-08 07:10:00,2025-02-08 07:30:00,07:10-07:30,63.642507070514625,258.58910063977254
2025-02-08,2025-02-08 09:30:00,2025-02-08 10:40:00,09:30-10:40,126.834564035189,512.50178600752372
2025-02-08,2025-02-08 11:00:00,2025-02-08 11:20:00,11:00-11:20,80.286078986678604,135.14537141780039
2025-02-08,2025-02-08 12:20:00,2025-02-08 12:50:00,12:20-12:50,148.26289669173747,268.11789713307382
2025-02-08,2025-02-08 15:20:00,2025-02-08 15:30:00,15:20-15:30,4.0921005327650875,13.733089387959632
2025-02-08,2025-02-08 15:50:00,2025-02-08 16:30:00,15:50-16:30,127.81515794159876,458.30674995002357
2025-02-08,2025-02-08 16:40:00,2025-02-08 17:00:00,16:40-17:00,22.704552876154139,83.948087909953088
2025-02-08,2025-02-08 17:10:00,2025-02-08 17:30:00,17:10-17:30,23.388378965186121,90.631131419792482
2025-02-08,2025-02-08 20:30:00,2025-02-08 20:50:00,20:30-20:50,25.474384489430996,145.31366149842179
2025-02-08,2025-02-08 23:40:00,2025-02-08 23:50:00,23:40-23:50,12.47270915705144,20.642333654920133
2025-02-09,2025-02-09 00:50:00,2025-02-09 01:00:00,00:50-01:00,28.539541883137531,53.66860851124013
2025-02-09,2025-02-09 01:20:00,2025-02-09 01:40:00,01:20-01:40,20.505354012654152,43.309550671420787
2025-02-09,2025-02-09 02:00:00,2025-02-09 02:20:00,02:00-02:20,32.314952404164615,79.391361166421717
2025-02-09,2025-02-09 02:30:00,2025-02-09 02:50:00,02:30-02:50,2.9560361057910995,7.0578377945515749
2025-02-09,2025-02-09 03:20:00,2025-02-09 03:30:00,03:20-03:30,4.800735538573349,10.612025908016388
2025-02-09,2025-02-09 04:00:00,2025-02-09 04:10:00,04:00-04:10,42.851769831334309,111.65028629554155
2025-02-09,2025-02-09 05:30:00,2025-02-09 05:50:00,05:30-05:50,3.4420920225146574,10.256068402926772
2025-02-09,2025-02-09 07:10:00,2025-02-09 07:20:00,07:10-07:20,6.6212210178165378,32.036777894705317
2025-02-09,2025-02-09 17:00:00,2025-02-09 17:20:00,17:00-17:20,81.279933565749161,448.55752327921113
2025-02-09,2025-02-09 17:50:00,2025-02-09 18:30:00,17:50-18:30,41.995622933277915,261.6740978728547
2025-02-09,2025-02-09 19:40:00,2025-02-09 19:50:00,19:40-19:50,2.9755380819834727,19.146099788522655
2025-02-09,2025-02-09 20:50:00,2025-02-09 21:00:00,20:50-21:00,16.712399122389684,77.721012118673229
2025-02-09,2025-02-09 23:40:00,2025-02-09 23:50:00,23:40-23:50,3.6821138377597435,7.754531742322019
2025-02-10,2025-02-10 00:00:00,2025-02-10 00:20:00,00:00-00:20,4.5745486637115391,9.3292513305265974
2025-02-10,2025-02-10 01:00:00,2025-02-10 01:20:00,01:00-01:20,35.650552020460736,88.164318306669514
2025-02-10,2025-02-10 02:20:00,2025-02-10 03:00:00,02:20-03:00,62.836883565757489,143.5457872882389
2025-02-10,2025-02-10 04:30:00,2025-02-10 04:40:00,04:30-04:40,26.377791278955442,62.660443183158655
2025-02-10,2025-02-10 05:00:00,2025-02-10 05:10:00,05:00-05:10,2.5093035022440517,6.3836681097088679
2025-02-10,2025-02-10 05:30:00,2025-02-10 06:00:00,05:30-06:00,20.472141139591713,62.798886720533986
2025-02-10,2025-02-10 06:30:00,2025-02-10 06:40:00,06:30-06:40,16.03210286698959,76.954093761550027
2025-02-10,2025-02-10 17:10:00,2025-02-10 17:30:00,17:10-17:30,33.917541563356394,186.25530229359609
2025-02-10,2025-02-10 18:40:00,2025-02-10 19:00:00,18:40-19:00,55.070424037249154,353.43624554486962
2025-02-10,2025-02-10 21:00:00,2025-02-10 21:20:00,21:00-21:20,10.259719945993083,49.238369062972161
2025-02-10,2025-02-10 21:30:00,2025-02-10 21:50:00,21:30-21:50,32.740765525365191,138.96573378362166
2025-02-10,2025-02-10 23:20:00,2025-02-11 00:00:00,23:20-00:00,86.776336051830867,181.46160986915049
2025-02-11,2025-02-11 00:00:00,2025-02-11 00:10:00,00:00-00:10,10.032776895432107,20.652471239246992
2025-02-11,2025-02-11 01:40:00,2025-02-11 01:50:00,01:40-01:50,6.7085982810239102,15.798748951811309
2025-02-11,2025-02-11 02:00:00,2025-02-11 02:50:00,02:00-02:50,45.053716985040523,103.92564849130227
2025-02-11,2025-02-11 03:00:00,2025-02-11 03:10:00,03:00-03:10,1.8516407170004641,4.1587850503830426
2025-02-11,2025-02-11 04:40:00,2025-02-11 05:00:00,04:40-05:00,9.9507088411031646,24.10425038787514
2025-02-11,2025-02-11 06:00:00,2025-02-11 06:20:00,06:00-06:20,33.364003603106994,177.68043751015486
2025-02-11,2025-02-11 06:30:00,2025-02-11 06:50:00,06:30-06:50,97.944797569053662,491.18411385791705
2025-02-11,2025-02-11 07:20:00,2025-02-11 07:30:00,07:20-07:30,2.219013730309257,10.023285019806913
2025-02-11,2025-02-11 07:40:00,2025-02-11 08:20:00,07:40-08:20,61.690333810629198,380.92187578101618
2025-02-11,2025-02-11 08:40:00,2025-02-11 09:20:00,08:40-09:20,89.524490630776484,546.92689695860963
2025-02-11,2025-02-11 11:40:00,2025-02-11 12:00:00,11:40-12:00,54.552226058644351,163.21441768651277
2025-02-11,2025-02-11 17:10:00,2025-02-11 17:30:00,17:10-17:30,75.36657978959181,408.00222010738247
2025-02-11,2025-02-11 18:20:00,2025-02-11 18:30:00,18:20-18:30,1.7424802183668362,11.418472870957878
2025-02-11,2025-02-11 18:40:00,2025-02-11 18:50:00,18:40-18:50,6.4357991072879486,40.848016933956615
2025-02-11,2025-02-11 20:10:00,2025-02-11 20:30:00,20:10-20:30,19.777558746437649,130.31389647379524
2025-02-11,2025-02-11 20:50:00,2025-02-11 21:00:00,20:50-21:00,12.676599710931328,56.917932702081664
2025-02-11,2025-02-11 21:20:00,2025-02-11 21:30:00,21:20-21:30,5.6572934119324145,26.278127898426067
2025-02-11,2025-02-11 22:50:00,2025-02-11 23:10:00,22:50-23:10,10.740842619226669,23.860042857212449
2025-02-11,2025-02-11 23:30:00,2025-02-11 23:40:00,23:30-23:40,5.2859086702330842,10.096085560145191
2025-02-12,2025-02-12 01:10:00,2025-02-12 01:20:00,01:10-01:20,8.5330081959281188,18.495295264674198
2025-02-12,2025-02-12 02:30:00,2025-02-12 02:50:00,02:30-02:50,16.167591178407179,38.485084147460242
2025-02-12,2025-02-12 04:20:00,2025-02-12 04:40:00,04:20-04:40,23.233118498706062,52.439396757689195
2025-02-12,2025-02-12 05:30:00,2025-02-12 05:40:00,05:30-05:40,0.70159530891714894,1.6427854158295041
2025-02-12,2025-02-12 06:00:00,2025-02-12 06:20:00,06:00-06:20,24.145706511798835,124.12705276019594
2025-02-12,2025-02-12 06:30:00,2025-02-12 07:00:00,06:30-07:00,45.272875348195498,221.08284402187735
2025-02-12,2025-02-12 17:10:00,2025-02-12 17:30:00,17:10-17:30,37.641182213843422,213.67568799241596
2025-02-12,2025-02-12 18:10:00,2025-02-12 18:40:00,18:10-18:40,41.280823282399297,255.43688084395734
2025-02-12,2025-02-12 19:10:00,2025-02-12 19:20:00,19:10-19:20,3.5061030204075223,22.756361653955022
2025-02-12,2025-02-12 19:50:00,2025-02-12 20:00:00,19:50-20:00,17.250939857088269,111.78609027393199
2025-02-12,2025-02-12 21:20:00,2025-02-12 21:50:00,21:20-21:50,47.572802632397497,210.4412062622261
2025-02-12,2025-02-12 22:40:00,2025-02-12 23:20:00,22:40-23:20,37.020778433934993,81.734380977638594
2025-02-13,2025-02-13 00:00:00,2025-02-13 00:20:00,00:00-00:20,50.314715770922703,110.89316251652154
2025-02-13,2025-02-13 00:40:00,2025-02-13 00:50:00,00:40-00:50,0.38114528101402811,0.89245167549434679
2025-02-13,2025-02-13 01:00:00,2025-02-13 01:10:00,01:00-01:10,14.235667699615078,29.361064630456099
2025-02-13,2025-02-13 01:30:00,2025-02-13 01:50:00,01:30-01:50,49.407367621472304,121.37051088728789
2025-02-13,2025-02-13 02:00:00,2025-02-13 02:10:00,02:00-02:10,10.899002231852251,23.193076749381589
2025-02-13,2025-02-13 02:30:00,2025-02-13 02:40:00,02:30-02:40,17.117340378664153,37.97481963006642
2025-02-13,2025-02-13 03:10:00,2025-02-13 03:20:00,03:10-03:20,9.7016046110873049,22.342795419334063
2025-02-13,2025-02-13 03:30:00,2025-02-13 03:50:00,03:30-03:50,39.786948203331121,102.98377321634416
2025-02-13,2025-02-13 04:50:00,2025-02-13 05:10:00,04:50-05:10,13.599272102271698,31.441989853293599
2025-02-13,2025-02-13 05:30:00,2025-02-13 05:50:00,05:30-05:50,51.794656898943913,135.55887056156268
2025-02-13,2025-02-13 06:20:00,2025-02-13 06:50:00,06:20-06:50,78.799114516354621,394.62036248351092
2025-02-13,2025-02-13 07:40:00,2025-02-13 07:50:00,07:40-07:50,4.2060837605268944,21.764380418846414
2025-02-13,2025-02-13 17:10:00,2025-02-13 17:20:00,17:10-17:20,7.3061762924668301,40.297215341100795
2025-02-13,2025-02-13 18:30:00,2025-02-13 18:40:00,18:30-18:40,14.317801202576561,93.101502319754076
2025-02-13,2025-02-13 19:10:00,2025-02-13 19:50:00,19:10-19:50,95.29222886764444,614.09917808038017
2025-02-13,2025-02-13 21:00:00,2025-02-13 21:10:00,21:00-21:10,12.25583061437851,54.520062488062806
2025-02-13,2025-02-13 21:30:00,2025-02-13 21:40:00,21:30-21:40,8.709396169735669,44.213249655663127
2025-02-13,2025-02-13 22:30:00,2025-02-13 22:50:00,22:30-22:50,13.168319314717564,29.616412791735236
2025-02-13,2025-02-13 23:20:00,2025-02-13 23:30:00,23:20-23:30,4.198818261432848,8.8322142129239953
2025-02-14,2025-02-14 00:00:00,2025-02-14 00:20:00,00:00-00:20,24.32583515383817,37.284329534492812
2025-02-14,2025-02-14 02:00:00,2025-02-14 03:20:00,02:00-03:20,159.34012283561276,302.95240514159974
2025-02-14,2025-02-14 05:20:00,2025-02-14 06:10:00,05:20-06:10,109.0723484628395,341.7604963607024
2025-02-14,2025-02-14 07:40:00,2025-02-14 07:50:00,07:40-07:50,4.7642609581960755,19.683544148787085
2025-02-14,2025-02-14 15:10:00,2025-02-14 15:20:00,15:10-15:20,20.122141531544557,56.321874146793213
2025-02-14,2025-02-14 16:00:00,2025-02-14 16:10:00,16:00-16:10,17.491820362809221,64.090029809332989
2025-02-14,2025-02-14 17:00:00,2025-02-14 17:30:00,17:00-17:30,70.408555897119186,256.75633934338572
2025-02-14,2025-02-14 17:40:00,2025-02-14 17:50:00,17:40-17:50,8.1262887095846281,36.096974447974922
2025-02-14,2025-02-14 21:20:00,2025-02-14 21:30:00,21:20-21:30,1.4356318415031524,5.3484464255199935
2025-02-14,2025-02-14 23:50:00,2025-02-15 00:00:00,23:50-00:00,1.5345461109186544,2.4452992277488756
2025-02-15,2025-02-15 00:00:00,2025-02-15 00:10:00,00:00-00:10,3.4206707966745853,5.0660134498750615
2025-02-15,2025-02-15 00:50:00,2025-02-15 01:00:00,00:50-01:00,23.476063735737625,41.270920047426749
2025-02-15,2025-02-15 02:20:00,2025-02-15 02:40:00,02:20-02:40,28.175577335954756,57.351644539514105
2025-02-15,2025-02-15 02:50:00,2025-02-15 03:00:00,02:50-03:00,2.0254137114226864,3.4047204489015361
2025-02-15,2025-02-15 03:40:00,2025-02-15 03:50:00,03:40-03:50,4.693403563735103,8.3307913256298072
2025-02-15,2025-02-15 04:40:00,2025-02-15 04:50:00,04:40-04:50,8.0007159876717537,15.405378634261961
2025-02-15,2025-02-15 05:20:00,2025-02-15 05:40:00,05:20-05:40,41.248944870193725,82.147073799328467
2025-02-15,2025-02-15 05:50:00,2025-02-15 06:20:00,05:50-06:20,111.76907762472575,480.88713145663087
2025-02-15,2025-02-15 06:30:00,2025-02-15 07:00:00,06:30-07:00,93.238657313973874,373.08832676206288
2025-02-15,2025-02-15 08:00:00,2025-02-15 08:10:00,08:00-08:10,21.02630604019555,103.90149129762631
2025-02-15,2025-02-15 08:40:00,2025-02-15 09:30:00,08:40-09:30,264.47846239984062,1178.8676387584364
2025-02-15,2025-02-15 17:10:00,2025-02-15 17:30:00,17:10-17:30,15.261186134736761,55.7283082805031
2025-02-15,2025-02-15 19:30:00,2025-02-15 19:50:00,19:30-19:50,32.979926197768236,183.45366502448115
2025-02-15,2025-02-15 20:50:00,2025-02-15 21:20:00,20:50-21:20,72.065968514566123,288.268493762243
2025-02-15,2025-02-15 22:20:00,2025-02-15 23:10:00,22:20-23:10,41.273397011859515,65.6417871289988
2025-02-15,2025-02-15 23:40:00,2025-02-16 00:00:00,23:40-00:00,34.634603248941403,72.798619103543189
2025-02-16,2025-02-16 00:00:00,2025-02-16 00:20:00,00:00-00:20,28.295070375205682,62.593766081067244
2025-02-16,2025-02-16 00:50:00,2025-02-16 01:00:00,00:50-01:00,6.8573573124338054,15.405053202382541
2025-02-16,2025-02-16 01:30:00,2025-02-16 01:50:00,01:30-01:50,20.713650354314495,43.155960471791097
2025-02-16,2025-02-16 02:20:00,2025-02-16 02:40:00,02:20-02:40,12.931460681263161,30.41597268092147
2025-02-16,2025-02-16 03:30:00,2025-02-16 03:40:00,03:30-03:40,13.646368979885096,29.810493036558992
2025-02-16,2025-02-16 04:10:00,2025-02-16 04:30:00,04:10-04:30,79.786499000526874,182.81023930028155
2025-02-16,2025-02-16 04:50:00,2025-02-16 05:00:00,04:50-05:00,17.244047716227101,42.308271071763194
2025-02-16,2025-02-16 05:20:00,2025-02-16 05:30:00,05:20-05:30,21.569449533609713,48.595969799222686
2025-02-16,2025-02-16 05:50:00,2025-02-16 06:10:00,05:50-06:10,26.972458023411605,142.10051705011733
2025-02-16,2025-02-16 06:20:00,2025-02-16 06:50:00,06:20-06:50,110.70310325334469,529.62677731852318
2025-02-16,2025-02-16 16:50:00,2025-02-16 17:00:00,16:50-17:00,24.986203424912674,132.78917810169841
2025-02-16,2025-02-16 17:30:00,2025-02-16 17:50:00,17:30-17:50,29.503405984969731,173.08669952841359
2025-02-16,2025-02-16 18:20:00,2025-02-16 18:30:00,18:20-18:30,15.953781198783417,100.48489088053736
2025-02-16,2025-02-16 18:40:00,2025-02-16 19:20:00,18:40-19:20,47.38807773937458,314.97181293379981
2025-02-16,2025-02-16 19:50:00,2025-02-16 20:00:00,19:50-20:00,12.319838157094523,82.167160588741922
2025-02-16,2025-02-16 21:10:00,2025-02-16 21:20:00,21:10-21:20,13.6889688969394,61.415558956118609
2025-02-16,2025-02-16 21:30:00,2025-02-16 21:50:00,21:30-21:50,30.289517250589824,117.19401076296779
2025-02-16,2025-02-16 22:40:00,2025-02-16 23:00:00,22:40-23:00,49.373731066183154,114.16331789281058
2025-02-16,2025-02-16 23:30:00,2025-02-16 23:40:00,23:30-23:40,12.407447673263732,30.199727636723924
2025-02-17,2025-02-17 00:10:00,2025-02-17 00:20:00,00:10-00:20,8.5399065101316864,16.298411574586321
2025-02-17,2025-02-17 01:00:00,2025-02-17 01:10:00,01:00-01:10,3.8758999583714058,8.4358962593953635
2025-02-17,2025-02-17 01:30:00,2025-02-17 01:50:00,01:30-01:50,25.160496697470535,58.227433860064885
2025-02-17,2025-02-17 02:00:00,2025-02-17 02:30:00,02:00-02:30,43.916269001862588,98.42583157473257
2025-02-17,2025-02-17 02:50:00,2025-02-17 03:00:00,02:50-03:00,0.57698699589343505,1.3582273883331462
2025-02-17,2025-02-17 03:50:00,2025-02-17 04:00:00,03:50-04:00,3.1559107255205845,7.6846426166426234
2025-02-17,2025-02-17 04:20:00,2025-02-17 04:30:00,04:20-04:30,10.159918392148938,27.736577210566605
2025-02-17,2025-02-17 06:30:00,2025-02-17 07:00:00,06:30-07:00,32.876392714818053,169.18156451677677
2025-02-17,2025-02-17 17:00:00,2025-02-17 17:20:00,17:00-17:20,10.859752852746055,58.871355369535166
2025-02-17,2025-02-17 18:30:00,2025-02-17 19:30:00,18:30-19:30,93.821750780717451,607.88876497870831
2025-02-17,2025-02-17 20:10:00,2025-02-17 20:20:00,20:10-20:20,1.4803359697575615,9.6207034674543941
2025-02-17,2025-02-17 21:10:00,2025-02-17 21:20:00,21:10-21:20,0.85459943226658197,4.0768665916277298
2025-02-17,2025-02-17 21:30:00,2025-02-17 21:40:00,21:30-21:40,5.5943260138546975,28.52826550765203
2025-02-17,2025-02-17 22:50:00,2025-02-17 23:30:00,22:50-23:30,46.302843895989554,102.08139379252928
2025-02-18,2025-02-18 00:10:00,2025-02-18 00:20:00,00:10-00:20,0.32925416348257386,0.65488653116683937
2025-02-18,2025-02-18 00:50:00,2025-02-18 01:10:00,00:50-01:10,23.666441816491101,50.493250908350568
2025-02-18,2025-02-18 01:20:00,2025-02-18 01:30:00,01:20-01:30,19.654686105384371,46.473505296181344
2025-02-18,2025-02-18 01:50:00,2025-02-18 02:00:00,01:50-02:00,8.1785530257322989,16.990943910958848
2025-02-18,2025-02-18 03:50:00,2025-02-18 04:10:00,03:50-04:10,28.991557777097796,69.284378546758987
2025-02-18,2025-02-18 04:50:00,2025-02-18 05:00:00,04:50-05:00,4.0236521279792896,8.8922712028342303
2025-02-18,2025-02-18 05:20:00,2025-02-18 05:30:00,05:20-05:30,5.1540220893646165,13.202027581907464
2025-02-18,2025-02-18 05:50:00,2025-02-18 06:00:00,05:50-06:00,8.2598973767755979,41.361436114203812
2025-02-18,2025-02-18 08:30:00,2025-02-18 08:40:00,08:30-08:40,0.82373486219614733,5.3518053996883701
2025-02-18,2025-02-18 11:20:00,2025-02-18 12:20:00,11:20-12:20,277.33460601812556,779.87517783745795
2025-02-18,2025-02-18 12:50:00,2025-02-18 13:00:00,12:50-13:00,14.363394634329985,70.122092604798993
2025-02-18,2025-02-18 13:20:00,2025-02-18 14:00:00,13:20-14:00,94.328182185912851,458.6202251443309
2025-02-18,2025-02-18 17:20:00,2025-02-18 17:30:00,17:20-17:30,17.341283342420411,93.174715398824873
2025-02-18,2025-02-18 18:30:00,2025-02-18 18:40:00,18:30-18:40,15.404098159262503,96.783948734646302
2025-02-18,2025-02-18 19:50:00,2025-02-18 20:00:00,19:50-20:00,2.8924447198708094,18.278804407223578
2025-02-18,2025-02-18 21:40:00,2025-02-18 21:50:00,21:40-21:50,5.0759975394396406,19.91060034845199
2025-02-19,2025-02-19 00:50:00,2025-02-19 01:10:00,00:50-01:10,33.255536277479564,76.633053789146956
2025-02-19,2025-02-19 01:20:00,2025-02-19 01:30:00,01:20-01:30,28.825176091480785,63.083897876205697
2025-02-19,2025-02-19 01:40:00,2025-02-19 02:10:00,01:40-02:10,70.103736922105782,173.62740135290841
2025-02-19,2025-02-19 02:20:00,2025-02-19 02:30:00,02:20-02:30,21.134420055834426,50.62750324375137
2025-02-19,2025-02-19 02:40:00,2025-02-19 03:00:00,02:40-03:00,63.825496500990425,153.97748558731922
2025-02-19,2025-02-19 03:20:00,2025-02-19 03:30:00,03:20-03:30,4.7960120494356033,11.340170490890484
2025-02-19,2025-02-19 04:40:00,2025-02-19 05:20:00,04:40-05:20,41.03931586316412,95.591662904388912
2025-02-19,2025-02-19 06:20:00,2025-02-19 06:40:00,06:20-06:40,45.395050898621548,244.7487046810966
2025-02-19,2025-02-19 07:00:00,2025-02-19 07:10:00,07:00-07:10,9.581940705803845,45.653156492802417
2025-02-19,2025-02-19 07:40:00,2025-02-19 07:50:00,07:40-07:50,8.8252598977394427,42.868699953269342
2025-02-19,2025-02-19 09:50:00,2025-02-19 10:00:00,09:50-10:00,2.3637550922873345,12.127245500980168
2025-02-19,2025-02-19 10:40:00,2025-02-19 11:10:00,10:40-11:10,104.007274867539,336.60801698662698
2025-02-19,2025-02-19 13:10:00,2025-02-19 13:30:00,13:10-13:30,36.801397914976619,182.10853886255549
2025-02-19,2025-02-19 17:10:00,2025-02-19 17:30:00,17:10-17:30,56.941278337318067,315.1480155361437
2025-02-19,2025-02-19 19:10:00,2025-02-19 19:30:00,19:10-19:30,15.132432013841026,95.820626694800666
2025-02-19,2025-02-19 19:50:00,2025-02-19 20:10:00,19:50-20:10,24.943062172786199,156.26270414887045
2025-02-19,2025-02-19 20:50:00,2025-02-19 21:30:00,20:50-21:30,20.026891975983403,96.597093646603213
2025-02-19,2025-02-19 21:40:00,2025-02-19 21:50:00,21:40-21:50,12.265015222517036,48.961940768288009
2025-02-19,2025-02-19 22:20:00,2025-02-19 23:00:00,22:20-23:00,35.758438104726451,71.452968871295468
2025-02-19,2025-02-19 23:30:00,2025-02-20 00:00:00,23:30-00:00,79.685177656924907,173.39297012071071
2025-02-20,2025-02-20 00:10:00,2025-02-20 00:30:00,00:10-00:30,8.6716596006258442,19.309041331957065
2025-02-20,2025-02-20 00:50:00,2025-02-20 01:10:00,00:50-01:10,30.865233003873072,65.55910730643977
2025-02-20,2025-02-20 02:50:00,2025-02-20 03:00:00,02:50-03:00,19.342128555034037,49.893020607710305
2025-02-20,2025-02-20 03:40:00,2025-02-20 04:10:00,03:40-04:10,49.625317360235044,126.34322028786835
2025-02-20,2025-02-20 05:20:00,2025-02-20 05:30:00,05:20-05:30,2.6673102249810654,7.1750645051990674
2025-02-20,2025-02-20 06:00:00,2025-02-20 06:20:00,06:00-06:20,57.532047053132601,314.30171699839531
2025-02-20,2025-02-20 06:40:00,2025-02-20 06:50:00,06:40-06:50,8.8570046091921313,44.276166041351466
2025-02-20,2025-02-20 07:10:00,2025-02-20 07:20:00,07:10-07:20,1.6097880267641358,7.7559587129496057
2025-02-20,2025-02-20 07:40:00,2025-02-20 07:50:00,07:40-07:50,2.1253273092501104,10.490615598458545
2025-02-20,2025-02-20 17:00:00,2025-02-20 17:30:00,17:00-17:30,122.04983220108159,692.16443169790909
2025-02-20,2025-02-20 18:20:00,2025-02-20 18:40:00,18:20-18:40,59.048329206294284,386.89369788984561
2025-02-20,2025-02-20 20:10:00,2025-02-20 20:20:00,20:10-20:20,15.06546620699396,98.452821662705531
2025-02-20,2025-02-20 20:50:00,2025-02-20 21:10:00,20:50-21:10,27.729543791324204,129.45240802958594
2025-02-20,2025-02-20 22:50:00,2025-02-20 23:10:00,22:50-23:10,59.048792399714443,126.93952148073106
2025-02-20,2025-02-20 23:40:00,2025-02-20 23:50:00,23:40-23:50,1.317493119351127,2.1712286606906575
