date,interval,charge,discharge,soc_start,soc_end
2025-02-05,16:00-20:00,0,5636.445259507831,10049.999999999996,7950.0000000000018
2025-02-05,20:00-24:00,7499.9999999999991,3003.5547404921676,10049.999999999996,7950.0000000000018
2025-02-06,00:00-04:00,3166.6666666666642,0,7950.0000000000018,1200
2025-02-06,04:00-08:00,1855.9011312716384,2336.6132496633604,7950.0000000000018,1200
2025-02-06,08:00-12:00,5833.333333333333,7806.6666666666679,7950.0000000000018,1200
2025-02-06,12:00-16:00,9166.6666666666661,3510.0000000000005,7950.0000000000018,1200
2025-02-06,16:00-20:00,0,5615.4295735037895,7950.0000000000018,1200
2025-02-06,20:00-24:00,833.33333333333326,3699.5704264962105,7950.0000000000018,1200
2025-02-07,00:00-04:00,10666.666666666666,0,1200,8700.0000000000036
2025-02-07,04:00-08:00,0,6578.6929707205982,1200,8700.0000000000036
2025-02-07,08:00-12:00,6421.0805511389226,2061.3070292794018,1200,8700.0000000000036
2025-02-07,12:00-16:00,4772.2435988630377,426.59256150158296,1200,8700.0000000000036
2025-02-07,16:00-20:00,0,6107.8399380671999,1200,8700.0000000000036
2025-02-07,20:00-24:00,8333.3333333333321,2532.1600619327996,1200,8700.0000000000036
2025-02-08,00:00-04:00,3333.333333333333,1067.6140373836079,8700.0000000000036,10710.414877657222
2025-02-08,04:00-08:00,0,7696.3863991122689,8700.0000000000036,10710.414877657222
2025-02-08,08:00-12:00,5931.8847708306093,685.9995635041264,8700.0000000000036,10710.414877657222
2025-02-08,12:00-16:00,4734.7818958360558,0,8700.0000000000036,10710.414877657222
2025-02-08,16:00-20:00,0,6230.5143840667843,8700.0000000000036,10710.414877657222
2025-02-08,20:00-24:00,10567.127641841356,2409.4856159332162,8700.0000000000036,10710.414877657222
2025-02-09,00:00-04:00,99.539024825308942,0,10710.414877657222,5700.0000000000018
2025-02-09,04:00-08:00,1666.6666666666665,2170.5831096648749,10710.414877657222,5700.0000000000018
2025-02-09,08:00-12:00,5833.333333333333,7819.4168903351247,10710.414877657222,5700.0000000000018
2025-02-09,12:00-16:00,7721.3004382869167,2339.2533550124012,10710.414877657222,5700.0000000000018
2025-02-09,16:00-20:00,0,6413.3277888101311,10710.414877657222,5700.0000000000018
2025-02-09,20:00-24:00,5000,2226.672211189868,10710.414877657222,5700.0000000000018
2025-02-10,00:00-04:00,5666.6666666666642,0,5700.0000000000018,7800
2025-02-10,04:00-08:00,833.33333333333326,1616.6626059193245,5700.0000000000018,7800
2025-02-10,08:00-12:00,5833.333333333333,7158.3373940806769,5700.0000000000018,7800
2025-02-10,12:00-16:00,6530.7375209934225,1914.8973920046731,5700.0000000000018,7800
2025-02-10,16:00-20:00,0,6580.383260401296,5700.0000000000018,7800
2025-02-10,20:00-24:00,7333.333333333333,2059.6167395987036,5700.0000000000018,7800
2025-02-11,00:00-04:00,3333.333333333333,0,7800,5700
2025-02-11,04:00-08:00,833.33333333333326,2132.1138184075517,7800,5700
2025-02-11,08:00-12:00,5833.333333333333,6642.8861815924465,7800,5700
2025-02-11,12:00-16:00,7731.4721908099273,2887.4924745560402,7800,5700
2025-02-11,16:00-20:00,0,5855.459750624319,7800,5700
2025-02-11,20:00-24:00,5000,2784.5402493756824,7800,5700
2025-02-12,00:00-04:00,4833.3333333333321,0,5700,6450.0000000000036
2025-02-12,04:00-08:00,896.06646453022108,1662.4921495682001,5700,6450.0000000000036
2025-02-12,08:00-12:00,5833.333333333333,7028.3216867012798,5700,6450.0000000000036
2025-02-12,12:00-16:00,8271.2273159806373,2784.6941259443147,5700,6450.0000000000036
2025-02-12,16:00-20:00,0,5664.2491431219305,5700,6450.0000000000036
2025-02-12,20:00-24:00,5833.3333333333321,2975.7508568780681,5700,6450.0000000000036
2025-02-13,00:00-04:00,4833.3333333333285,0,6450.0000000000036,1199.9999999999982
2025-02-13,04:00-08:00,833.33333333333326,2632.7158713937679,6450.0000000000036,1199.9999999999982
2025-02-13,08:00-12:00,5833.333333333333,6461.5795632212976,6450.0000000000036,1199.9999999999982
2025-02-13,12:00-16:00,6666.6666666666661,1705.7045653849377,6450.0000000000036,1199.9999999999982
2025-02-13,16:00-20:00,0,6380.7111201546031,6450.0000000000036,1199.9999999999982
2025-02-13,20:00-24:00,0,2259.2888798453964,6450.0000000000036,1199.9999999999982
2025-02-14,00:00-04:00,9833.3333333333358,0,1199.9999999999982,7950.0000000000009
2025-02-14,04:00-08:00,833.33333333333326,6379.9163576042502,1199.9999999999982,7950.0000000000009
2025-02-14,08:00-12:00,2189.7093396985902,1235.4536891659557,1199.9999999999982,7950.0000000000009
2025-02-14,12:00-16:00,7211.9820760670937,0,1199.9999999999982,7950.0000000000009
2025-02-14,16:00-20:00,0,6177.8051476120272,1199.9999999999982,7950.0000000000009
2025-02-14,20:00-24:00,7500,2462.1948523879728,1199.9999999999982,7950.0000000000009
2025-02-15,00:00-04:00,3166.6666666666665,0,7950.0000000000009,10800.000000000004
2025-02-15,04:00-08:00,0,7831.6441467462064,7950.0000000000009,10800.000000000004
2025-02-15,08:00-12:00,5438.7482464686536,162.85152704395574,7950.0000000000009,10800.000000000004
2025-02-15,12:00-16:00,4503.7547849777102,58.931781681393943,7950.0000000000009,10800.000000000004
2025-02-15,16:00-20:00,0,6244.8858450757079,7950.0000000000009,10800.000000000004
2025-02-15,20:00-24:00,10666.666666666666,2395.1141549242921,7950.0000000000009,10800.000000000004
2025-02-16,00:00-04:00,0,3.2741809263825413e-12,10800.000000000004,2549.9999999999964
2025-02-16,04:00-08:00,313.73203676302353,2434.9949080581509,10800.000000000004,2549.9999999999964
2025-02-16,08:00-12:00,5833.333333333333,6459.1280417198996,10800.000000000004,2549.9999999999964
2025-02-16,12:00-16:00,6666.6666666666661,1485.0000000000014,10800.000000000004,2549.9999999999964
2025-02-16,16:00-20:00,0,6464.9745484260648,10800.000000000004,2549.9999999999964
2025-02-16,20:00-24:00,1500,2175.0254515739334,10800.000000000004,2549.9999999999964
2025-02-17,00:00-04:00,9166.6666666666697,0,2549.9999999999964,4199.9999999999991
2025-02-17,04:00-08:00,833.33333333333326,3802.8715948579188,2549.9999999999964,4199.9999999999991
2025-02-17,08:00-12:00,5833.333333333333,5512.1284051420826,2549.9999999999964,4199.9999999999991
2025-02-17,12:00-16:00,6666.6666666666661,1485.0000000000011,2549.9999999999964,4199.9999999999991
2025-02-17,16:00-20:00,0,7168.2192277221129,2549.9999999999964,4199.9999999999991
2025-02-17,20:00-24:00,3333.333333333333,1471.7807722778848,2549.9999999999964,4199.9999999999991
2025-02-18,00:00-04:00,6500,0,4199.9999999999991,3449.9999999999982
2025-02-18,04:00-08:00,1666.6666666666665,3881.6904208944475,4199.9999999999991,3449.9999999999982
2025-02-18,08:00-12:00,5833.333333333333,5433.3095791055548,4199.9999999999991,3449.9999999999982
2025-02-18,12:00-16:00,5995.3061342167548,941.19796871557196,4199.9999999999991,3449.9999999999982
2025-02-18,16:00-20:00,0,5686.4265729351227,4199.9999999999991,3449.9999999999982
2025-02-18,20:00-24:00,2500,2953.5734270648754,4199.9999999999991,3449.9999999999982
2025-02-19,00:00-04:00,8166.6666666666679,0,3449.9999999999982,2699.9999999999982
2025-02-19,04:00-08:00,833.33333333333326,3936.7459449118678,3449.9999999999982,2699.9999999999982
2025-02-19,08:00-12:00,5893.5254569967456,5378.2540550881331,3449.9999999999982,2699.9999999999982
2025-02-19,12:00-16:00,6715.9352892909137,1573.6632044930052,3449.9999999999982,2699.9999999999982
2025-02-19,16:00-20:00,0,6422.640303674847,3449.9999999999982,2699.9999999999982
2025-02-19,20:00-24:00,1666.6666666666665,2217.3596963251521,3449.9999999999982,2699.9999999999982
2025-02-20,00:00-04:00,7333.3333333333348,0,2699.9999999999982,1199.9999999999959
2025-02-20,04:00-08:00,2500,3867.8040418946766,2699.9999999999982,1199.9999999999959
2025-02-20,08:00-12:00,5833.333333333333,5447.1959581053243,2699.9999999999982,1199.9999999999959
2025-02-20,12:00-16:00,6319.9788531443319,1204.1828710469094,2699.9999999999982,1199.9999999999959
2025-02-20,16:00-20:00,0,7157.9025239312832,2699.9999999999982,1199.9999999999959
2025-02-20,20:00-24:00,0,1482.0974760687177,2699.9999999999982,1199.9999999999959
2025-02-21,00:00-04:00,10000,0,1199.9999999999959,8700.0000000000018
2025-02-21,04:00-08:00,0,7427.8796590700131,1199.9999999999959,8700.0000000000018
2025-02-21,08:00-12:00,3364.3332982131178,672.12034092998397,1199.9999999999959,8700.0000000000018
2025-02-21,12:00-16:00,7302.3333684535519,0,1199.9999999999959,8700.0000000000018
2025-02-21,16:00-20:00,0,6268.4513916711439,1199.9999999999959,8700.0000000000018
2025-02-21,20:00-24:00,8333.3333333333321,2371.548608328857,1199.9999999999959,8700.0000000000018
2025-02-22,00:00-04:00,1068.2172132214469,0,8700.0000000000018,10800.000000000002
2025-02-22,04:00-08:00,0,7393.8790530401766,8700.0000000000018,10800.000000000002
2025-02-22,08:00-12:00,4936.8508022401302,246.24011268649187,8700.0000000000018,10800.000000000002
2025-02-22,12:00-16:00,5862.7628796515364,82.823859314954888,8700.0000000000018,10800.000000000002
2025-02-22,16:00-20:00,0,6276.7491841481833,8700.0000000000018,10800.000000000002
2025-02-22,20:00-24:00,10666.666666666666,2363.2508158518172,8700.0000000000018,10800.000000000002
2025-02-23,00:00-04:00,0,1.6370904631912707e-12,10800.000000000002,2700
2025-02-23,04:00-08:00,0,4113.3698545830293,10800.000000000002,2700
2025-02-23,08:00-12:00,5847.4402929822081,4526.6301454169707,10800.000000000002,2700
2025-02-23,12:00-16:00,7500,2171.4266373155901,10800.000000000002,2700
2025-02-23,16:00-20:00,0,7164.8285343088137,10800.000000000002,2700
2025-02-23,20:00-24:00,1666.6666666666665,1475.1714656911859,10800.000000000002,2700
2025-02-24,00:00-04:00,8166.6666666666661,0,2700,2185.0305946777903
2025-02-24,04:00-08:00,1666.6666666666665,4231.4049847182496,2700,2185.0305946777903
2025-02-24,08:00-12:00,5956.4093025885886,5083.5950152817504,2700,2185.0305946777903
2025-02-24,12:00-16:00,6006.7608154701375,1050.1677956275689,2700,2185.0305946777903
2025-02-24,16:00-20:00,0,6417.5813547127054,2700,2185.0305946777903
2025-02-24,20:00-24:00,1094.4784385308785,2222.4186452872946,2700,2185.0305946777903
2025-02-25,00:00-04:00,8738.8548948024545,0,2185.0305946777903,6300.0000000000018
2025-02-25,04:00-08:00,1666.6666666666665,4033.722322577054,2185.0305946777903,6300.0000000000018
2025-02-25,08:00-12:00,5833.333333333333,5281.2776774229469,2185.0305946777903,6300.0000000000018
2025-02-25,12:00-16:00,6189.5026662447153,1098.4971596582202,2185.0305946777903,6300.0000000000018
2025-02-25,16:00-20:00,0,6405.5039351195501,2185.0305946777903,6300.0000000000018
2025-02-25,20:00-24:00,5666.666666666667,2234.4960648804476,2185.0305946777903,6300.0000000000018
2025-02-26,00:00-04:00,4166.6666666666642,0,6300.0000000000018,4949.9999999999973
2025-02-26,04:00-08:00,833.33333333333326,5006.5512657817926,6300.0000000000018,4949.9999999999973
2025-02-26,08:00-12:00,5993.0045311233753,3633.4487342182083,6300.0000000000018,4949.9999999999973
2025-02-26,12:00-16:00,5818.3243255541556,927.17637390880168,6300.0000000000018,4949.9999999999973
2025-02-26,16:00-20:00,0,6084.8983255279618,6300.0000000000018,4949.9999999999973
2025-02-26,20:00-24:00,4166.6666666666661,2555.1016744720391,6300.0000000000018,4949.9999999999973
2025-02-27,00:00-04:00,4833.3333333333376,0,4949.9999999999973,1199.9999999999927
2025-02-27,04:00-08:00,2500,4809.5356282652037,4949.9999999999973,1199.9999999999927
2025-02-27,08:00-12:00,5930.6911860201535,4505.464371734799,4949.9999999999973,1199.9999999999927
2025-02-27,12:00-16:00,5961.1224701365873,992.36906148696505,4949.9999999999973,1199.9999999999927
2025-02-27,16:00-20:00,0,6427.8757444609701,4949.9999999999973,1199.9999999999927
2025-02-27,20:00-24:00,0,2212.1242555390318,4949.9999999999973,1199.9999999999927
2025-02-28,00:00-04:00,6973.4222078266184,0,1199.9999999999927,4950.0000000000018
2025-02-28,04:00-08:00,0,5615.518181165924,1199.9999999999927,4950.0000000000018
2025-02-28,08:00-12:00,5871.0021749023908,32.95380717362999,1199.9999999999927,4950.0000000000018
2025-02-28,12:00-16:00,4795.6644917642725,0,1199.9999999999927,4950.0000000000018
2025-02-28,16:00-20:00,0,6284.9128141916653,1199.9999999999927,4950.0000000000018
2025-02-28,20:00-24:00,4166.6666666666661,2355.0871858083342,1199.9999999999927,4950.0000000000018
2025-03-01,00:00-04:00,4878.5800138555333,0,4950.0000000000018,10800.000000000002
2025-03-01,04:00-08:00,0,5775.9490007831564,4950.0000000000018,10800.000000000002
2025-03-01,08:00-12:00,5595.2994646861771,617.55932223278091,4950.0000000000018,10800.000000000002
2025-03-01,12:00-16:00,3944.105289377494,20.059338998621911,4950.0000000000018,10800.000000000002
2025-03-01,16:00-20:00,0,6262.3886372446159,4950.0000000000018,10800.000000000002
2025-03-01,20:00-24:00,10666.666666666666,2377.6113627553823,4950.0000000000018,10800.000000000002
2025-03-02,00:00-04:00,0,1.6370904631912707e-12,10800.000000000002,1950
2025-03-02,04:00-08:00,0,3917.6873624924201,10800.000000000002,1950
2025-03-02,08:00-12:00,5833.8010636808931,4722.3126375075808,10800.000000000002,1950
2025-03-02,12:00-16:00,6666.6666666666661,1485.3788615815238,10800.000000000002,1950
2025-03-02,16:00-20:00,0,7163.2923301443088,10800.000000000002,1950
2025-03-02,20:00-24:00,833.33333333333326,1476.7076698556932,10800.000000000002,1950
2025-03-03,00:00-04:00,7499.9999999999991,0,1950,2700
2025-03-03,04:00-08:00,3166.6666666666665,4007.5505167347728,1950,2700
2025-03-03,08:00-12:00,5833.333333333333,5039.7430432360907,1950,2700
2025-03-03,12:00-16:00,6818.8817269109395,1876.0006388269983,1950,2700
2025-03-03,16:00-20:00,0,6413.3782663121292,1950,2700
2025-03-03,20:00-24:00,1666.6666666666665,2226.6217336878713,1950,2700
2025-03-04,00:00-04:00,8166.6666666666661,0,2700,7049.9999999999982
2025-03-04,04:00-08:00,1666.6666666666665,4259.8983327744982,2700,7049.9999999999982
2025-03-04,08:00-12:00,5847.6209431503248,4652.8160423235822,2700,7049.9999999999982
2025-03-04,12:00-16:00,4865.8611643755366,440.20613199786965,2700,7049.9999999999982
2025-03-04,16:00-20:00,0,6439.7073808496207,2700,7049.9999999999982
2025-03-04,20:00-24:00,6500,2200.2926191503807,2700,7049.9999999999982
2025-03-05,00:00-04:00,3333.3333333333348,0,7049.9999999999982,6299.9999999999982
2025-03-05,04:00-08:00,1666.6666666666665,4439.4563557652791,7049.9999999999982,6299.9999999999982
2025-03-05,08:00-12:00,5893.684973704223,4384.4284729351421,7049.9999999999982,6299.9999999999982
2025-03-05,12:00-16:00,5833.333333333333,1350.0000000000014,7049.9999999999982,6299.9999999999982
2025-03-05,16:00-20:00,0,5680.0173512302354,7049.9999999999982,6299.9999999999982
2025-03-05,20:00-24:00,5666.6666666666661,2959.9826487697642,7049.9999999999982,6299.9999999999982
2025-03-06,00:00-04:00,4166.6666666666688,0,6299.9999999999982,1199.9999999999945
2025-03-06,04:00-08:00,1666.6666666666665,5723.0608872969096,6299.9999999999982,1199.9999999999945
2025-03-06,08:00-12:00,6208.3948172951823,3355.7389147121899,6299.9999999999982,1199.9999999999945
2025-03-06,12:00-16:00,5833.333333333333,1350.0000000000002,6299.9999999999982,1199.9999999999945
2025-03-06,16:00-20:00,0,6406.8495350328731,6299.9999999999982,1199.9999999999945
2025-03-06,20:00-24:00,0,2233.1504649671278,6299.9999999999982,1199.9999999999945
2025-03-07,00:00-04:00,6015.2337559864372,0,1199.9999999999945,6232.091733872915
2025-03-07,04:00-08:00,833.33333333333326,5410.5521460625405,1199.9999999999945,6232.091733872915
2025-03-07,08:00-12:00,6770.0021961876082,136.78719628646866,1199.9999999999945,6232.091733872915
2025-03-07,12:00-16:00,4107.8947742065811,171.09654601929097,1199.9999999999945,6232.091733872915
2025-03-07,16:00-20:00,0,6232.1024342558048,1199.9999999999945,6232.091733872915
2025-03-07,20:00-24:00,5591.2130376365722,2407.8975657441956,1199.9999999999945,6232.091733872915
2025-03-08,00:00-04:00,806.79629995355549,436.79090521053854,6232.091733872915,10800
2025-03-08,04:00-08:00,833.33333333333326,5420.5966582374658,6232.091733872915,10800
2025-03-08,08:00-12:00,6908.3657993512443,0,6232.091733872915,10800
2025-03-08,12:00-16:00,3758.3008673154241,0,6232.091733872915,10800
2025-03-08,16:00-20:00,0,6260.8922876732358,6232.091733872915,10800
2025-03-08,20:00-24:00,10666.666666666666,2379.1077123267632,6232.091733872915,10800
2025-03-09,00:00-04:00,0,612.38179430726245,10800,2550.0000000000073
2025-03-09,04:00-08:00,1589.3602398855101,5444.5940051517709,10800,2550.0000000000073
2025-03-09,08:00-12:00,5833.333333333333,3330.4059948482281,10800,2550.0000000000073
2025-03-09,12:00-16:00,6666.6666666666661,2024.9999999999991,10800,2550.0000000000073
2025-03-09,16:00-20:00,0,7329.9096363451754,10800,2550.0000000000073
2025-03-09,20:00-24:00,1500,1310.0903636548235,10800,2550.0000000000073
2025-03-10,00:00-04:00,5833.333333333333,0,2550.0000000000073,6450.0000000000036
2025-03-10,04:00-08:00,3375.9559222730099,5464.9920167224955,2550.0000000000073,6450.0000000000036
2025-03-10,08:00-12:00,6093.3186772421541,2880.120408884789,2550.0000000000073,6450.0000000000036
2025-03-10,12:00-16:00,5639.7454071175152,1193.1937797651899,2550.0000000000073,6450.0000000000036
2025-03-10,16:00-20:00,0,5700.1104141968535,2550.0000000000073,6450.0000000000036
2025-03-10,20:00-24:00,5833.333333333333,2939.889585803146,2550.0000000000073,6450.0000000000036
2025-03-11,00:00-04:00,3999.9999999999959,0,6450.0000000000036,1950.0000000000027
2025-03-11,04:00-08:00,833.33333333333326,6837.9285220485044,6450.0000000000036,1950.0000000000027
2025-03-11,08:00-12:00,6168.5390016765141,1802.0714779514951,6450.0000000000036,1950.0000000000027
2025-03-11,12:00-16:00,5379.9530077156105,714.27852760761948,6450.0000000000036,1950.0000000000027
2025-03-11,16:00-20:00,0,5893.5845374410928,6450.0000000000036,1950.0000000000027
2025-03-11,20:00-24:00,833.33333333333326,2746.4154625589085,6450.0000000000036,1950.0000000000027
2025-03-12,00:00-04:00,8166.6666666666624,0,1950.0000000000027,5550
2025-03-12,04:00-08:00,1721.230004575053,5357.8916688120589,1950.0000000000027,5550
2025-03-12,08:00-12:00,5869.0844833736701,2815.2630664264052,1950.0000000000027,5550
2025-03-12,12:00-16:00,6666.6666666666661,2025.0000000000016,1950.0000000000027,5550
2025-03-12,16:00-20:00,0,6422.6966870453743,1950.0000000000027,5550
2025-03-12,20:00-24:00,4833.3333333333321,2217.3033129546257,1950.0000000000027,5550
2025-03-13,00:00-04:00,5000,0,5550,1199.9999999999991
2025-03-13,04:00-08:00,1666.6666666666665,4436.8914705343313,5550,1199.9999999999991
2025-03-13,08:00-12:00,5833.333333333333,4645.9186153622259,5550,1199.9999999999991
2025-03-13,12:00-16:00,5200.6672881978075,529.7304175436692,5550,1199.9999999999991
2025-03-13,16:00-20:00,0,5791.8519704010378,5550,1199.9999999999991
2025-03-13,20:00-24:00,695.71732115072336,3411.6790597310473,5550,1199.9999999999991
2025-03-14,00:00-04:00,3770.4775931909016,0,1199.9999999999991,8556.0200846525986
2025-03-14,04:00-08:00,1666.6666666666665,4404.0868504846294,1199.9999999999991,8556.0200846525986
2025-03-14,08:00-12:00,3743.2377295484257,0,1199.9999999999991,8556.0200846525986
2025-03-14,12:00-16:00,6923.4289371182413,0,1199.9999999999991,8556.0200846525986
2025-03-14,16:00-20:00,0,6293.539342461896,1199.9999999999991,8556.0200846525986
2025-03-14,20:00-24:00,8173.3556496139954,2346.4606575381017,1199.9999999999991,8556.0200846525986
2025-03-15,00:00-04:00,0,475.98219662221805,8556.0200846525986,10800.000000000005
2025-03-15,04:00-08:00,0,6144.4358795651196,8556.0200846525986,10800.000000000005
2025-03-15,08:00-12:00,5232.4953993782328,0,8556.0200846525986,10800.000000000005
2025-03-15,12:00-16:00,5434.171267288435,0,8556.0200846525986,10800.000000000005
2025-03-15,16:00-20:00,0,6282.0404363999814,8556.0200846525986,10800.000000000005
2025-03-15,20:00-24:00,10666.666666666666,2357.9595636000186,8556.0200846525986,10800.000000000005
2025-03-16,00:00-04:00,0,4.911271389573812e-12,10800.000000000005,6300
2025-03-16,04:00-08:00,39.352021788823144,5468.4445586931488,10800.000000000005,6300
2025-03-16,08:00-12:00,6265.3710425132631,3013.3811233915403,10800.000000000005,6300
2025-03-16,12:00-16:00,6458.3153771551297,1856.2354554956573,10800.000000000005,6300
2025-03-16,16:00-20:00,0,5724.5264327176437,10800.000000000005,6300
2025-03-16,20:00-24:00,5666.6666666666661,2915.4735672823572,10800.000000000005,6300
2025-03-17,00:00-04:00,3333.333333333333,0,6300,3300.0000000000009
2025-03-17,04:00-08:00,1666.6666666666665,5546.8548450057206,6300,3300.0000000000009
2025-03-17,08:00-12:00,5846.6920626798083,2373.2049734758684,6300,3300.0000000000009
2025-03-17,12:00-16:00,4559.5526700444898,508.99841502509184,6300,3300.0000000000009
2025-03-17,16:00-20:00,0,6467.6204327118448,6300,3300.0000000000009
2025-03-17,20:00-24:00,2333.333333333333,2172.3795672881538,6300,3300.0000000000009
2025-03-18,00:00-04:00,5833.3333333333321,0,3300.0000000000009,3622.924612491302
2025-03-18,04:00-08:00,3333.333333333333,3628.1933036326345,3300.0000000000009,3622.924612491302
2025-03-18,08:00-12:00,5833.333333333333,5686.8066963673655,3300.0000000000009,3622.924612491302
2025-03-18,12:00-16:00,5833.333333333333,809.99999999999989,3300.0000000000009,3622.924612491302
2025-03-18,16:00-20:00,0,7182.0538349727958,3300.0000000000009,3622.924612491302
2025-03-18,20:00-24:00,2692.1384583236672,1457.9461650272046,3300.0000000000009,3622.924612491302
2025-03-19,00:00-04:00,5474.5282083429965,0,3622.924612491302,6300
2025-03-19,04:00-08:00,2500,5674.8197178415267,3622.924612491302,6300
2025-03-19,08:00-12:00,5493.0184832463019,2965.1802821584733,3622.924612491302,6300
2025-03-19,12:00-16:00,5388.051126928086,173.66638424125435,3622.924612491302,6300
2025-03-19,16:00-20:00,0,6432.4216650545586,3622.924612491302,6300
2025-03-19,20:00-24:00,5666.6666666666661,2207.5783349454423,3622.924612491302,6300
2025-03-20,00:00-04:00,2731.169254765472,0,6300,1200.0000000000018
2025-03-20,04:00-08:00,2268.830745234528,6242.231226314615,6300,1200.0000000000018
2025-03-20,08:00-12:00,6945.7371935196543,2350.0236161129978,6300,1200.0000000000018
2025-03-20,12:00-16:00,6161.9848341687548,2024.9999999999993,6300,1200.0000000000018
2025-03-20,16:00-20:00,0,5956.8916862339356,6300,1200.0000000000018
2025-03-20,20:00-24:00,0,2683.1083137660626,6300,1200.0000000000018
2025-03-21,00:00-04:00,3825.1308165009323,0,1200.0000000000018,10800.000000000005
2025-03-21,04:00-08:00,833.33333333333326,3773.3559613657553,1200.0000000000018,10800.000000000005
2025-03-21,08:00-12:00,6290.2023234575809,0,1200.0000000000018,10800.000000000005
2025-03-21,12:00-16:00,4427.9598805910537,41.711385279396744,1200.0000000000018,10800.000000000005
2025-03-21,16:00-20:00,0,6276.2354904347521,1200.0000000000018,10800.000000000005
2025-03-21,20:00-24:00,10666.666666666666,2363.7645095652488,1200.0000000000018,10800.000000000005
2025-03-22,00:00-04:00,0,2838.0045494815986,10800.000000000005,10199.999999999998
2025-03-22,04:00-08:00,6.0549121390575538,5801.9954505184051,10800.000000000005,10199.999999999998
2025-03-22,08:00-12:00,5674.5153668568128,4.904478832636606,10800.000000000005,10199.999999999998
2025-03-22,12:00-16:00,4992.1512998098515,0,10800.000000000005,10199.999999999998
2025-03-22,16:00-20:00,0,6226.0408768090756,10800.000000000005,10199.999999999998
2025-03-22,20:00-24:00,10000,2413.9591231909253,10800.000000000005,10199.999999999998
2025-03-23,00:00-04:00,0,134.99999999999835,10199.999999999998,4200.0000000000036
2025-03-23,04:00-08:00,1666.6666666666665,4259.8516206326985,10199.999999999998,4200.0000000000036
2025-03-23,08:00-12:00,5833.333333333333,4515.1483793673015,10199.999999999998,4200.0000000000036
2025-03-23,12:00-16:00,5006.7827754582731,680.49404812119917,10199.999999999998,4200.0000000000036
2025-03-23,16:00-20:00,0,5745.7710192565646,10199.999999999998,4200.0000000000036
2025-03-23,20:00-24:00,3333.333333333333,2894.2289807434354,10199.999999999998,4200.0000000000036
2025-03-24,00:00-04:00,4833.3333333333285,0,4200.0000000000036,6449.9999999999991
2025-03-24,04:00-08:00,3333.333333333333,5235.1582769497008,4200.0000000000036,6449.9999999999991
2025-03-24,08:00-12:00,5877.0846087117816,3639.9558571857287,4200.0000000000036,6449.9999999999991
2025-03-24,12:00-16:00,5239.6987130543293,804.48035649512281,4200.0000000000036,6449.9999999999991
2025-03-24,16:00-20:00,0,6557.6162255150757,4200.0000000000036,6449.9999999999991
2025-03-24,20:00-24:00,5833.333333333333,2082.3837744849252,4200.0000000000036,6449.9999999999991
2025-03-25,00:00-04:00,2500,0,6449.9999999999991,5699.9999999999991
