origin,horizon,M,S,mean_net_kwh,mean_timewise_variance_kwh2,full_Q80_mean_kwh,reduced_Q80_mean_kwh,full_Q90_mean_kwh,reduced_Q90_mean_kwh,positive_Q90_tail_underestimate_kwh,expected_objective_yuan_all_horizons
2025-02-13,0,28,28,521.91905230579368,1740.7161606114735,553.91205233941002,553.91205233941002,570.03034681093334,570.03034681093334,0,68514.598228747127
2025-02-13,1,28,28,201.57002318834213,1694.3192102836704,233.50410254750952,233.50410254750952,250.0436605624659,250.0436605624659,0,68514.598228747127
2025-02-14,0,29,29,198.40712956585995,1721.2281437499503,230.97544314273787,230.97544314273787,247.07455255150924,247.07455255150924,0,35443.727222970912
2025-02-14,1,29,29,189.83393461241056,1764.5773321028423,223.2457842785328,223.2457842785328,239.62666883848655,239.62666883848655,0,35443.727222970912
2025-02-15,0,30,30,192.54935250495993,1779.3724722602622,223.13512483324217,223.13512483324217,236.13818106399478,236.13818106399478,0,66200.608399627323
2025-02-15,1,30,30,501.52473249774022,1775.2780388880797,531.60708289773595,531.60708289773595,545.62269120205588,545.62269120205588,0,66200.608399627323
2025-02-16,0,31,31,502.14568612750259,1795.7713588745878,533.39260301344802,533.39260301344802,546.2908245750923,546.2908245750923,0,96402.087381187317
2025-02-16,1,31,31,498.35733938277815,1780.2123621950077,529.28220086116619,529.28220086116619,543.25769474504466,543.25769474504466,0,96402.087381187317
2025-02-17,0,32,32,502.89868482653713,1787.9681315822208,534.47139369906495,534.47139369906495,547.68532805629729,547.68532805629729,0,96695.771179120915
2025-02-17,1,32,32,499.5650508622258,1788.7109486901516,531.25425146379064,531.25425146379064,544.94479976679497,544.94479976679497,0,96695.771179120915
2025-02-18,0,33,33,498.55754748478114,1791.9150810534475,530.53108617888643,530.53108617888643,544.0117684287062,544.0117684287062,0,95545.8160897833
2025-02-18,1,33,33,495.3840402694675,1765.7866105670771,527.99283418604819,527.99283418604819,541.25779617946648,541.25779617946648,0,95545.8160897833
2025-02-19,0,34,34,496.58588401191759,1773.9830091103588,529.40233332971241,529.40233332971241,542.61155058143129,542.61155058143129,0,94907.943603138221
2025-02-19,1,34,34,492.64799557965097,1752.8910413231238,525.89751850510584,525.89751850510584,538.70059185350351,538.70059185350351,0,94907.943603138221
2025-02-20,0,35,35,494.79455960274055,1757.9507171061819,524.80987466523754,524.80987466523754,540.91394027315982,540.91394027315982,0,64564.802333579064
2025-02-20,1,35,35,180.4994394797651,1754.9095396002092,210.59892247525218,210.59892247525218,227.19237909832015,227.19237909832015,0,64564.802333579064
2025-02-21,0,36,36,180.37942485618623,1755.9013182224971,210.89596879325234,210.89596879325234,227.0958644889584,227.0958644889584,0,34234.627575498831
2025-02-21,1,36,36,174.39064741582203,1740.1758162449394,205.09912283688988,205.09912283688988,221.82817095775806,221.82817095775806,0,34234.627575498831
2025-02-22,0,37,37,174.86403981294436,1741.0680687086792,206.19525093610886,206.19525093610886,222.07366412872105,222.07366412872105,0,63655.7273689707
2025-02-22,1,37,37,483.29017336974056,1719.0200074973804,514.57676820804113,514.57676820804113,531.12776165848277,531.12776165848277,0,63655.7273689707
2025-02-23,0,38,38,486.49046726904112,1719.9162711857034,518.6094307523465,518.6094307523465,534.0721893997478,534.0721893997478,0,92614.153714301967
2025-02-23,1,38,38,481.89417240155865,1715.9508130779413,513.71629951989962,513.71629951989962,529.79776819640847,529.79776819640847,0,92614.153714301967
2025-02-24,0,39,39,484.13709556388613,1717.0683514629236,516.84004374649521,516.84004374649521,531.8053563124156,531.8053563124156,0,92389.565502488578
2025-02-24,1,39,39,482.04719863236903,1715.9720080695554,514.45355139084177,514.45355139084177,530.32409771494508,530.32409771494508,0,92389.565502488578
2025-02-25,0,40,40,480.96003828368225,1712.3909892287052,511.17372022612722,511.17372022612722,524.38441232829234,524.38441232829234,0,91798.400143504157
2025-02-25,1,40,40,480.6518056657568,1701.5253589455976,510.87437000800321,510.87437000800321,524.8127367715266,524.8127367715266,0,91798.400143504157
2025-02-26,0,41,40,477.70349924443082,1706.0190779273626,508.6809273988373,508.47563313760497,521.81732014966553,521.7244005296966,0.25885599359199507,90596.446703338413
2025-02-26,1,41,40,470.43908294668813,1749.5408504013014,501.66087034804292,501.73788271660356,515.29806615088194,515.10459301239121,0.30435791949707419,90596.446703338413
2025-02-27,0,42,40,470.55142852501479,1697.8081853471126,502.13430102040951,501.78869729104866,515.16804182418207,515.15456190118107,0.30969574374078535,60990.201916354592
2025-02-27,1,42,40,154.81927713273359,1746.21964852222,186.38305265065341,186.64974355624361,199.98018327627167,199.96322572087286,0.37876629727141736,60990.201916354592
2025-02-28,0,43,40,154.44368604566574,1680.4379128963233,186.49220521110504,186.04072243216035,199.54105882860841,199.51620318820551,0.49948230774465696,33130.101676806946
2025-02-28,1,43,40,148.68991554749249,1751.4180337070222,180.92498937707953,181.02562368775222,194.33237152481328,194.3306258731721,0.47290603000221132,33130.101676806946
2025-03-01,0,44,40,150.46734508472659,1689.6322446591475,182.93200778949523,182.25284723275101,195.78876712098327,195.40405599134181,0.98715210068567649,60524.581402619311
2025-03-01,1,44,40,457.71650139910969,1740.0675094427286,490.14097002508362,490.64624502144659,503.3449586913236,503.66863808296876,0.59805663372548368,60524.581402619311
2025-03-02,0,45,40,461.30483933891367,1698.9467882250347,491.35827947735299,491.22550081308157,506.79871449346706,507.14324494998294,0.97821485089283045,87719.783596274443
2025-03-02,1,45,40,458.03352113979298,1800.2571811300247,487.59934308177685,488.6537593060653,503.99780516849671,505.10397474441538,0.80599066906068428,87719.783596274443
2025-03-03,0,46,40,462.85255918068492,1740.4834841773306,493.4167231360035,492.89681789635677,509.40662444655089,509.77128397809088,1.5083957381882733,88886.321937313682
2025-03-03,1,46,40,465.11650550657356,1978.1469516076331,495.31698044746605,496.10004633593172,512.08436260329415,513.20141161201718,0.92847377273392495,88886.321937313682
2025-03-04,0,46,40,467.44659072499246,1828.3475237307248,498.51818891888655,498.70946013038457,514.50809022943395,514.42343348805298,2.3419186421077791,136743.80115436122
2025-03-04,1,46,40,468.50892592886947,2059.7442618450277,500.87658354020664,499.69311246340567,517.64396569603468,516.86447157266468,1.5366024951767299,136743.80115436122
2025-03-04,2,46,40,467.99627310499494,2041.4572516494975,498.77223423416086,498.01811549733088,517.85268096968696,516.92783853072854,2.328644860385559,136743.80115436122
