origin,step,horizon,mean_net_kwh,std_net_kwh,full_Q80_kwh,reduced_Q80_kwh,full_Q90_kwh,reduced_Q90_kwh
2025-02-01,105,0,477.3691876818155,23.996226038705014,494.23404637740794,494.23404637740794,511.34989827700389,511.34989827700389
2025-02-01,106,0,460.97728262752833,16.373844645677806,471.98593377252456,471.98593377252456,491.78919251914186,491.78919251914186
2025-02-01,107,0,466.38014364288512,21.398769293254105,485.00647814205058,485.00647814205058,498.80266652762822,498.80266652762822
2025-02-01,108,0,469.39333705419426,16.149121584165513,484.43112139804185,484.43112139804185,496.46031591350243,496.46031591350243
2025-02-01,109,0,466.77470294429162,18.081577625967117,479.73409157367018,479.73409157367018,485.130246790093,485.130246790093
2025-02-01,110,0,459.56434177920653,17.580865780839559,477.35760242473043,477.35760242473043,486.87022058218099,486.87022058218099
2025-02-01,111,0,465.52041222889397,25.5402771924456,485.44520098571718,485.44520098571718,502.59617304218591,502.59617304218591
2025-02-01,112,0,483.51605936011129,25.684029055391338,511.91047986061318,511.91047986061318,526.27731715396692,526.27731715396692
2025-02-01,113,0,480.976608032103,25.659600834162745,499.68770579433982,499.68770579433982,516.02969455371328,516.02969455371328
2025-02-01,114,0,456.74428631168092,20.214648124636216,465.27997847426786,465.27997847426786,484.0266953864421,484.0266953864421
2025-02-01,115,0,452.84655835600319,22.535750610880768,469.54524100800666,469.54524100800666,479.06220741676862,479.06220741676862
2025-02-01,116,0,457.46201743738231,25.862232022911201,480.33592489763362,480.33592489763362,485.59534263278704,485.59534263278704
2025-02-01,117,0,462.64459976805591,24.112205357094524,479.00115353643582,479.00115353643582,498.65876623983854,498.65876623983854
2025-02-01,118,0,465.9041142234812,20.969540711357368,480.00559349988185,480.00559349988185,483.73289268785481,483.73289268785481
2025-02-01,119,0,465.96300207176887,20.017297043569346,482.5813321151827,482.5813321151827,485.01713648107602,485.01713648107602
2025-02-01,120,0,467.51879540047327,24.434794158668684,484.97760970289556,484.97760970289556,498.88949396777736,498.88949396777736
2025-02-01,121,0,468.61318970256656,26.893837984483728,480.05668332856231,480.05668332856231,506.15738984203176,506.15738984203176
2025-02-01,122,0,464.83322781389489,25.461383191810306,474.30132624767452,474.30132624767452,509.39327865136397,509.39327865136397
2025-02-01,123,0,458.54675390577694,18.319090999214186,472.19891623357069,472.19891623357069,483.48096907966089,483.48096907966089
2025-02-01,124,0,465.03622915821728,16.357599127127678,480.69378081282775,480.69378081282775,492.69640648260292,492.69640648260292
2025-02-01,125,0,508.68797402666451,20.901704233165916,514.39418241454393,514.39418241454393,534.98972860137292,534.98972860137292
2025-02-01,126,0,485.88268329744983,20.916811686955928,503.55178329365714,503.55178329365714,506.28052881491527,506.28052881491527
2025-02-01,127,0,459.15217141681978,17.783324360012919,468.20014476043053,468.20014476043053,481.29007337004907,481.29007337004907
2025-02-01,128,0,466.33199539633461,25.364978162445759,481.31725838788964,481.31725838788964,502.18408057035379,502.18408057035379
2025-02-01,129,0,482.50762491081173,19.705297192898446,495.09121868820091,495.09121868820091,501.36685620946139,501.36685620946139
2025-02-01,130,0,473.54577918928328,34.107229183737125,502.20300928690114,502.20300928690114,517.87807924978551,517.87807924978551
2025-02-01,131,0,428.58465523574449,38.988566172660732,443.2676308578441,443.2676308578441,480.97669583336801,480.97669583336801
2025-02-01,132,0,421.26146521791389,35.365127947381794,434.02147756600198,434.02147756600198,471.68347213248973,471.68347213248973
2025-02-01,133,0,418.77709807224551,26.647314440834592,434.93097540427931,434.93097540427931,461.34894125555309,461.34894125555309
2025-02-01,134,0,412.27488065021481,28.737898717693302,435.60971536654876,435.60971536654876,440.37847290031419,440.37847290031419
2025-02-01,135,0,418.90576743883719,14.593826259812937,430.62165590040684,430.62165590040684,434.67270733689509,434.67270733689509
2025-02-01,136,0,412.03364132401276,23.044909862476274,432.66318585761599,432.66318585761599,437.36624683646005,437.36624683646005
2025-02-01,137,0,407.39014722060602,32.182054749031948,442.07015068369134,442.07015068369134,461.0959010200811,461.0959010200811
2025-02-01,138,0,411.89645047346727,16.235438351617915,420.23450726739998,420.23450726739998,425.98025331348231,425.98025331348231
2025-02-01,139,0,425.26296797422572,14.919972087437444,435.04650008004052,435.04650008004052,438.63956647956354,438.63956647956354
2025-02-01,140,0,426.76546377767625,29.710722113710741,455.52911236197201,455.52911236197201,468.84387545190572,468.84387545190572
2025-02-01,141,0,431.21021186928743,25.153401749431161,445.57779062352989,445.57779062352989,470.72352439837903,470.72352439837903
2025-02-01,142,0,447.38620390648379,18.450162920413419,462.16375708712224,462.16375708712224,468.84272363053708,468.84272363053708
2025-02-01,143,0,579.79142655743442,18.577945227276949,596.78845506275763,596.78845506275763,598.37985170668435,598.37985170668435
2025-02-01,144,1,577.11340486311997,19.726008972438468,596.16204648349469,596.16204648349469,599.56151174538252,599.56151174538252
2025-02-01,145,1,585.16928493477485,15.114958282646542,598.17892809762884,598.17892809762884,602.50631169713972,602.50631169713972
2025-02-01,146,1,595.06346552328455,15.241008055171491,604.79306657783661,604.79306657783661,622.24454362717222,622.24454362717222
2025-02-01,147,1,595.90297561605973,26.164876143571089,614.1650801526539,614.1650801526539,629.94567524061347,629.94567524061347
2025-02-01,148,1,611.12954317977051,28.496082724915176,627.50298684420954,627.50298684420954,650.29120652658753,650.29120652658753
2025-02-01,149,1,637.22208544221371,35.790913540104633,653.00046732431224,653.00046732431224,709.07215925992398,709.07215925992398
2025-02-01,150,1,630.4593504805016,23.304231382658504,653.33813391581032,653.33813391581032,659.34075536738715,659.34075536738715
2025-02-01,151,1,631.41174630344722,22.231106426263608,639.29252625683785,639.29252625683785,668.15436617118939,668.15436617118939
2025-02-01,152,1,636.1119228957408,24.949355951901541,650.77664653632712,650.77664653632712,676.29657507654758,676.29657507654758
2025-02-01,153,1,626.0343938102676,16.90938044947621,637.4205973469393,637.4205973469393,648.85877390255234,648.85877390255234
2025-02-01,154,1,622.24131359489832,19.200653650580826,635.39544626917461,635.39544626917461,648.51503424398754,648.51503424398754
2025-02-01,155,1,633.98522838093766,30.904774679912837,662.70247177081262,662.70247177081262,677.08591665216034,677.08591665216034
2025-02-01,156,1,647.25452479749845,22.651817706971524,664.81993192207165,664.81993192207165,684.04142946581999,684.04142946581999
2025-02-01,157,1,664.89256173594981,28.806771075019888,691.12306585076863,691.12306585076863,697.84223406056481,697.84223406056481
2025-02-01,158,1,663.19911178599307,21.678281001713618,679.31821651203416,679.31821651203416,684.94899230023077,684.94899230023077
2025-02-01,159,1,655.91958473518548,22.948336478839373,663.21701511204844,663.21701511204844,698.05310166260699,698.05310166260699
2025-02-01,160,1,649.53842983941138,31.160918570341892,665.27133872821912,665.27133872821912,696.42746810366009,696.42746810366009
2025-02-01,161,1,638.4931520523869,32.111635037613333,664.13925376516954,664.13925376516954,676.40952141462571,676.40952141462571
2025-02-01,162,1,643.15702090723573,19.584208227115983,658.39864399519502,658.39864399519502,670.0178008865015,670.0178008865015
2025-02-01,163,1,651.41550303619147,18.533548437175934,663.52871020325824,663.52871020325824,671.28171472786983,671.28171472786983
2025-02-01,164,1,678.83337264802856,32.46949764248015,703.77788908482853,703.77788908482853,708.47657308540022,708.47657308540022
2025-02-01,165,1,660.21469256958619,28.49696132068355,682.41358832684818,682.41358832684818,701.08498298565519,701.08498298565519
2025-02-01,166,1,668.83067526232082,23.36850059170423,683.67699846576454,683.67699846576454,713.5965668284482,713.5965668284482
2025-02-01,167,1,694.39884885872084,25.212076132115076,703.22513632598066,703.22513632598066,725.61330891112232,725.61330891112232
2025-02-01,168,1,694.06311384001481,20.103025531705473,712.85026643586139,712.85026643586139,724.34049763005862,724.34049763005862
2025-02-01,169,1,697.773987459507,20.187884826221836,716.17415212002436,716.17415212002436,727.69808893920492,727.69808893920492
2025-02-01,170,1,702.18489983411393,24.313070354648179,719.19039724689992,719.19039724689992,730.57964629299067,730.57964629299067
2025-02-01,171,1,710.19936401163909,19.415100054569653,724.25688609725296,724.25688609725296,729.70803117128355,729.70803117128355
2025-02-01,172,1,698.33302490176152,26.637214725779714,712.85575173871587,712.85575173871587,738.91864623382389,738.91864623382389
2025-02-01,173,1,684.28818213793238,24.719872724234857,703.92825714738501,703.92825714738501,712.55121625112952,712.55121625112952
2025-02-01,174,1,705.69711252286982,14.591131672971573,717.89482597123492,717.89482597123492,720.27740512777359,720.27740512777359
2025-02-01,175,1,723.98322851926935,20.025640142163692,737.74775860965485,737.74775860965485,754.32616533106932,754.32616533106932
2025-02-01,176,1,704.31348366693771,22.220636068066653,723.42371902718708,723.42371902718708,732.03343664581416,732.03343664581416
2025-02-01,177,1,721.52514604421594,24.900240652793244,749.47267672675844,749.47267672675844,757.23553579289785,757.23553579289785
2025-02-01,178,1,784.073424881866,26.45751627572745,801.4130763299728,801.4130763299728,822.02937343317899,822.02937343317899
2025-02-01,179,1,894.06607303228839,20.595323498676763,911.46667545284959,911.46667545284959,924.31557962309398,924.31557962309398
2025-02-01,180,1,900.67097895023528,17.244965704951685,912.83836587077633,912.83836587077633,919.73825837297272,919.73825837297272
2025-02-01,181,1,893.571486995491,27.378949147081649,911.95614602337264,911.95614602337264,928.4325455481154,928.4325455481154
2025-02-01,182,1,903.43641880809923,23.947227164733949,925.78969854672835,925.78969854672835,929.84483959163708,929.84483959163708
2025-02-01,183,1,897.15180608190803,19.821875315127386,911.13409114215176,911.13409114215176,921.33986063624843,921.33986063624843
2025-02-01,184,1,888.48296241835033,20.639949594733729,900.74525192853071,900.74525192853071,921.71152415653546,921.71152415653546
2025-02-01,185,1,854.53391110984683,19.530446014081939,869.2309932388863,869.2309932388863,881.84453313101039,881.84453313101039
2025-02-01,186,1,802.80407079052645,31.696892386001785,827.05192933053968,827.05192933053968,848.32554755533715,848.32554755533715
2025-02-01,187,1,765.21588756845608,28.334792976130121,785.96504275429618,785.96504275429618,813.50566196103682,813.50566196103682
2025-02-01,188,1,720.27606808433745,47.720442510129907,747.64270693225683,747.64270693225683,765.65005135842114,765.65005135842114
2025-02-01,189,1,641.28867713509953,45.340272536031428,688.07461455221176,688.07461455221176,700.47877260565474,700.47877260565474
2025-02-01,190,1,711.50603235286928,22.920997457257915,731.57765469924243,731.57765469924243,735.52838433766919,735.52838433766919
2025-02-01,191,1,868.18174395227925,36.727606278627448,898.32522758467394,898.32522758467394,921.82801359860605,921.82801359860605
2025-02-01,192,1,824.58608551514749,39.515134982475118,842.65327056610715,842.65327056610715,902.81568934458812,902.81568934458812
2025-02-01,193,1,747.55727351141672,44.957518566226554,772.38375999583218,772.38375999583218,806.9711028240863,806.9711028240863
2025-02-01,194,1,703.18999151265461,46.848925699373154,742.62967780223676,742.62967780223676,761.86032675869865,761.86032675869865
2025-02-01,195,1,650.8221225774131,43.134521863622403,687.37739444793897,687.37739444793897,702.99128619037049,702.99128619037049
2025-02-01,196,1,600.83696215363523,46.411707137474473,637.14763883387161,637.14763883387161,667.19107313992208,667.19107313992208
2025-02-01,197,1,555.72135595976431,46.148559947432922,586.27561775948141,586.27561775948141,620.32698144007406,620.32698144007406
2025-02-01,198,1,509.67112482403974,34.962605383302986,534.51814256862383,534.51814256862383,534.89020898951651,534.89020898951651
2025-02-01,199,1,447.02452281475365,40.057721828381183,475.59768634687981,475.59768634687981,497.51748685065996,497.51748685065996
2025-02-01,200,1,388.91291488378624,52.324332235799076,429.61118241447366,429.61118241447366,458.55849661384929,458.55849661384929
2025-02-01,201,1,360.20829358982934,45.481711745958449,397.95430085731442,397.95430085731442,424.54248480434308,424.54248480434308
2025-02-01,202,1,325.96204823974796,42.747905507994325,362.85240800652292,362.85240800652292,382.74968321748139,382.74968321748139
2025-02-01,203,1,274.39609698717487,51.248930239950276,324.67832483022585,324.67832483022585,332.98783091167826,332.98783091167826
2025-02-01,204,1,226.39316125931961,47.872242417701699,259.6496481289106,259.6496481289106,277.03935929479923,277.03935929479923
2025-02-01,205,1,183.69576879584275,52.926720083813969,233.20013051862921,233.20013051862921,245.62623516423355,245.62623516423355
2025-02-01,206,1,157.75349894194684,58.646602592267591,211.6917842269234,211.6917842269234,230.31104091356229,230.31104091356229
2025-02-01,207,1,161.6805049599653,47.416866722704114,199.37399988623201,199.37399988623201,210.3548429326917,210.3548429326917
2025-02-01,208,1,144.36613084036676,32.750989563898464,169.08412835340124,169.08412835340124,176.45030938747277,176.45030938747277
2025-02-01,209,1,110.10992929058847,38.964703832822408,135.38983389776163,135.38983389776163,155.34447460631478,155.34447460631478
2025-02-01,210,1,89.637932021069389,64.083743563254941,120.29995880759634,120.29995880759634,181.054865311095,181.054865311095
2025-02-01,211,1,98.708746275616718,75.240006617805932,145.94375724159136,145.94375724159136,164.65800000631648,164.65800000631648
2025-02-01,212,1,88.981193515946359,75.748746869994221,128.99133748152445,128.99133748152445,163.58204373582566,163.58204373582566
2025-02-01,213,1,83.981607185183094,89.839864638783084,157.5917148954448,157.5917148954448,201.47630588246889,201.47630588246889
2025-02-01,214,1,35.732698473023994,88.659323108740693,112.7178739815766,112.7178739815766,144.28165168469937,144.28165168469937
2025-02-01,215,1,6.2951452356692146,82.67507263013853,69.745750142478443,69.745750142478443,107.81097364331829,107.81097364331829
2025-02-01,216,1,4.2282780940945388,88.90537397175531,85.636746396483275,85.636746396483275,139.13356602122545,139.13356602122545
2025-02-01,217,1,14.541053133153826,90.974607549109933,53.436158629314221,53.436158629314221,169.12078557224049,169.12078557224049
2025-02-01,218,1,33.210172496401341,80.386357743634449,71.644279028556412,71.644279028556412,186.41022768019349,186.41022768019349
2025-02-01,219,1,33.607589162952763,75.312491929124093,81.540366034296611,81.540366034296611,162.71973882210006,162.71973882210006
2025-02-01,220,1,70.354546301800539,87.337924775551031,154.312868060227,154.312868060227,170.50766912688428,170.50766912688428
2025-02-01,221,1,118.11050653667974,91.962663992983792,214.21745969873928,214.21745969873928,225.63173778404521,225.63173778404521
2025-02-01,222,1,112.71635135937028,73.037661494622327,174.31552073833274,174.31552073833274,204.67669487850509,204.67669487850509
2025-02-01,223,1,105.0016733740475,60.772138081130386,151.86402109235283,151.86402109235283,193.74434236321378,193.74434236321378
2025-02-01,224,1,114.96916329051851,65.296251092501066,162.52448776154429,162.52448776154429,216.70512147903901,216.70512147903901
2025-02-01,225,1,120.70421937632534,72.026306974107513,185.40117466746929,185.40117466746929,224.27530670115098,224.27530670115098
2025-02-01,226,1,141.95836045739534,75.574728831385329,197.10086732603241,197.10086732603241,242.12164527023015,242.12164527023015
2025-02-01,227,1,178.33041844421331,72.328171445509355,227.66642569609499,227.66642569609499,262.43472865512268,262.43472865512268
2025-02-01,228,1,211.15648370886396,65.047928702428536,256.74529519516375,256.74529519516375,286.12058616899458,286.12058616899458
2025-02-01,229,1,247.87536024611265,65.209675593895483,307.76869961832529,307.76869961832529,328.45606988284163,328.45606988284163
2025-02-01,230,1,285.39208356028792,60.127493207923543,326.09178134731837,326.09178134731837,360.3187215051442,360.3187215051442
2025-02-01,231,1,317.72532208611,48.367632400377367,363.76737915208378,363.76737915208378,384.9930633876159,384.9930633876159
