date,K,M,S,initial_soc,final_soc,cost,emergency_kwh,computational_limited
2025-04-08,2,55,40,8338.8948161593871,7914.8468409554107,36637.708989997009,5.5836543861388463,False
2025-04-09,3,54,40,7914.8468409554107,7834.3409287030299,51970.154460940728,2366.4214524080762,False
2025-04-10,3,54,40,7834.3409287030299,3139.9572105349757,34775.302531732232,232.56090991789014,False
2025-04-11,3,54,40,3139.9572105349757,3159.7225364091564,13743.685579305931,12.618237314059797,False
2025-04-12,3,54,40,3159.7225364091564,8472.5858335973408,16330.613327696976,0.40028692827366386,False
2025-04-13,3,54,40,8472.5858335973408,8313.9061168551889,35851.72652192667,9.7901631845125081,False
2025-04-14,2,55,40,8313.9061168551889,8287.5627626073037,35750.135470965637,0,False
2025-04-15,3,54,40,8287.5627626073037,8404.5948830412744,35800.701152183603,5.946287689379254,False
2025-04-16,3,54,40,8404.5948830412744,7825.9869877605897,40722.649897537049,872.04932009754361,False
2025-04-17,3,54,40,7825.9869877605897,2889.4207152520189,32074.523624141035,2.0927796268787802,False
2025-04-18,3,54,40,2889.4207152520189,3165.1934789115171,13161.895352057303,21.837845907803228,False
2025-04-19,3,54,40,3165.1934789115171,8618.0484993213431,15838.496875516956,38.061943395838597,False
2025-04-20,3,54,40,8618.0484993213431,8695.6507891609108,34805.154458147073,26.03886817569164,False
2025-04-21,3,54,40,8695.6507891609108,8383.0984650276405,34875.909030800889,0,False
2025-04-22,3,54,40,8383.0984650276405,8423.0972273113603,34628.714684693594,8.3694960182526756,False
2025-04-23,3,54,40,8423.0972273113603,8879.6272002003989,34797.338728700197,0.52964920438027718,False
2025-04-24,3,54,40,8879.6272002003989,2681.4331061533699,30830.873839683765,0.57271222511758424,False
2025-04-25,3,54,40,2681.4331061533699,2631.2072236939252,12413.32190383009,0,False
2025-04-26,3,54,40,2631.2072236939252,8121.5016384822948,15404.143590302438,0,False
2025-04-27,3,54,40,8121.5016384822948,7996.0431849284969,33746.863149497469,189.04819592707659,False
2025-04-28,3,54,40,7996.0431849284969,7985.6647760545375,68965.870313317413,5537.4474648820687,False
2025-04-29,3,54,40,7985.6647760545375,8130.9947582960103,34792.956632978639,308.56778056708907,False
2025-04-30,3,54,40,8130.9947582960103,8591.1358585721791,32986.468196360198,46.681590003931639,False
2025-05-01,3,54,40,8591.1358585721791,1532.6145408226594,41387.407344539271,2122.7473249185214,False
2025-05-02,3,54,40,1532.6145408226594,1740.8694508236467,29638.386196084815,2890.2764999341302,False
2025-05-03,3,54,40,1740.8694508236467,7676.3306587552088,25429.282117110415,1733.4612982641518,False
2025-05-04,3,54,40,7676.3306587552088,7380.0554472048725,42605.887650606426,1449.1634383742573,False
2025-05-05,2,55,40,7380.0554472048725,7466.6979468237942,43406.584864014105,1593.2180024902455,False
2025-05-06,3,54,40,7466.6979468237942,7343.5469055093645,40818.204881671569,1013.4183991537504,False
2025-05-07,3,54,40,7343.5469055093645,7519.3726875635739,42298.590874439913,1166.603029651382,False
2025-05-08,3,54,40,7519.3726875635739,2523.9155132334072,35177.682374997894,62.534225054519545,False
2025-05-09,3,54,40,2523.9155132334072,2641.4438388448179,14921.974434485717,47.789959803004372,False
2025-05-10,2,55,40,2641.4438388448179,8205.5136322440685,17864.619533344056,71.396463782057381,False
2025-05-11,3,54,40,8205.5136322440685,7908.7426574639239,37558.749284613266,80.305121542553891,False
2025-05-12,3,54,40,7908.7426574639239,8510.6051637862238,37876.459456700963,28.917922240021053,False
2025-05-13,3,54,40,8510.6051637862238,8654.7129461426775,37640.524828845599,9.3035606836065199,False
2025-05-14,3,54,40,8654.7129461426775,8650.5910180574374,37851.276309405715,61.345220678184148,False
2025-05-15,3,54,40,8650.5910180574374,3527.0887103403247,34791.058361246418,23.025784563686056,False
2025-05-16,3,54,40,3527.0887103403247,2201.2394917721404,13904.82805017216,45.998911438627545,False
2025-05-17,2,55,40,2201.2394917721404,7810.230272078411,18807.796316899363,282.32996330454654,False
2025-05-18,3,54,40,7810.230272078411,8967.666342485325,37053.358176700916,27.266554516544829,False
2025-05-19,2,55,40,8967.666342485325,8331.4512159679143,35841.257221403735,43.144132049383984,False
2025-05-20,2,55,40,8331.4512159679143,8173.6703609677934,35720.855821473386,0,False
2025-05-21,3,54,40,8173.6703609677934,8553.6426613090316,36706.02377471872,57.035647430270416,False
2025-05-22,3,54,40,8553.6426613090316,2775.5448002302651,32384.731598147675,15.234554344554184,False
2025-05-23,3,54,40,2775.5448002302651,2399.4999209533885,13681.231714702486,13.54550395568225,False
2025-05-24,2,55,40,2399.4999209533885,8484.8608245135547,16977.419968891529,0,False
2025-05-25,2,55,40,8484.8608245135547,8658.2164191783631,35675.287484386572,65.698745112322058,False
2025-05-26,2,55,40,8658.2164191783631,7941.7876701791356,40831.375446076156,853.52641883701926,False
2025-05-27,2,55,40,7941.7876701791356,8570.8321403687369,36025.679895368325,6.4455691844160796,False
2025-05-28,2,55,40,8570.8321403687369,8810.3399608470991,35308.487783181532,38.07824819321668,False
2025-05-29,3,54,40,8810.3399608470991,2253.8420554416653,36226.515389139422,601.59741274507053,False
2025-05-30,3,54,40,2253.8420554416653,1995.0575702948136,14440.524040997096,197.84797902592953,False
2025-05-31,2,55,40,1995.0575702948136,8363.109935985276,17085.414049959672,102.90791037179154,False
2025-06-01,3,54,40,8363.109935985276,6785.8470370597324,115961.98124698104,13540.063182176877,False
2025-06-02,3,54,40,6785.8470370597324,6736.5354577186881,90448.272857489792,9205.3179234877189,False
2025-06-03,3,54,40,6736.5354577186881,7357.0091271362153,75379.789860410645,5787.0256791131815,False
2025-06-04,3,54,40,7357.0091271362153,7417.4532924673586,65966.444873560889,3920.2883079745134,False
2025-06-05,3,54,40,7417.4532924673586,1793.9022997643926,62149.805260489651,3518.5049827076932,False
2025-06-06,3,54,40,1793.9022997643926,1916.8822258546202,41628.462648726352,5403.9629624386116,False
2025-06-07,2,55,40,1916.8822258546202,7529.6231099514162,33161.639757554796,2554.5156213972718,False
2025-06-08,3,54,40,7529.6231099514162,9097.9337457378078,51233.572233786654,32.041010149515031,False
2025-06-09,3,54,40,9097.9337457378078,9265.0114613666847,51376.888919576901,146.45691020147268,False
2025-06-10,3,54,40,9265.0114613666847,9557.6004956233101,52603.749061561604,125.92533447887877,False
2025-06-11,2,55,40,9557.6004956233101,9358.068572847551,56623.588981923669,972.7608724390202,False
2025-06-12,3,54,40,9358.068572847551,6065.11008568744,51392.53247456628,23.274201035913563,False
2025-06-13,3,54,40,6065.11008568744,5658.2991868842273,22672.844376450925,0,True
2025-06-14,2,55,40,5658.2991868842273,9221.9144419237946,24341.471286006436,3.7404787015237844,False
2025-06-15,3,54,40,9221.9144419237946,9620.2968959257032,52168.851749536967,20.123708826636346,False
2025-06-16,3,54,40,9620.2968959257032,9567.2837184250657,52917.501164572663,105.61320506190273,False
2025-06-17,3,54,40,9567.2837184250657,9534.209892732646,55794.563636984116,539.02030180470979,False
2025-06-18,3,54,40,9534.209892732646,9511.5010041836049,53227.503976804204,17.343338184730897,False
2025-06-19,2,55,40,9511.5010041836049,6527.3988484759866,51518.515077472948,42.0248666408188,False
